"year","cbsasub","state","bedrooms","rent"
"2006","NCNTY31057N31057",31,2,530
"2006","NCNTY31059N31059",31,2,530
"2006","NCNTY31061N31061",31,2,577
"2006","NCNTY31063N31063",31,2,530
"2006","NCNTY31065N31065",31,2,530
"2006","NCNTY31067N31067",31,2,530
"2006","NCNTY31069N31069",31,2,530
"2006","NCNTY31071N31071",31,2,543
"2006","NCNTY31073N31073",31,2,530
"2006","NCNTY31075N31075",31,2,530
"2006","NCNTY31077N31077",31,2,543
"2006","NCNTY31079N31079",31,2,570
"2006","NCNTY31081N31081",31,2,543
"2006","NCNTY31083N31083",31,2,577
"2006","NCNTY31085N31085",31,2,530
"2006","NCNTY31087N31087",31,2,530
"2006","NCNTY31089N31089",31,2,530
"2006","NCNTY31091N31091",31,2,530
"2006","NCNTY31093N31093",31,2,543
"2006","NCNTY31095N31095",31,2,530
"2006","NCNTY31097N31097",31,2,530
"2006","NCNTY31099N31099",31,2,577
"2006","NCNTY31101N31101",31,2,530
"2006","NCNTY31103N31103",31,2,530
"2006","NCNTY31105N31105",31,2,530
"2006","NCNTY31107N31107",31,2,530
"2006","NCNTY31111N31111",31,2,557
"2006","NCNTY31113N31113",31,2,530
"2006","NCNTY31115N31115",31,2,543
"2006","NCNTY31117N31117",31,2,530
"2006","NCNTY31119N31119",31,2,548
"2006","NCNTY31121N31121",31,2,543
"2006","NCNTY31123N31123",31,2,530
"2006","NCNTY31125N31125",31,2,530
"2006","NCNTY31127N31127",31,2,530
"2006","NCNTY31129N31129",31,2,577
"2006","NCNTY31131N31131",31,2,530
"2006","NCNTY31133N31133",31,2,530
"2006","NCNTY31135N31135",31,2,530
"2006","NCNTY31137N31137",31,2,577
"2006","NCNTY31139N31139",31,2,530
"2006","NCNTY31141N31141",31,2,530
"2006","NCNTY31143N31143",31,2,530
"2006","NCNTY31145N31145",31,2,530
"2006","NCNTY31147N31147",31,2,530
"2006","NCNTY31149N31149",31,2,530
"2006","NCNTY31151N31151",31,2,605
"2006","NCNTY31157N31157",31,2,530
"2006","NCNTY31161N31161",31,2,530
"2006","NCNTY31163N31163",31,2,543
"2006","NCNTY31165N31165",31,2,530
"2006","NCNTY31167N31167",31,2,530
"2006","NCNTY31169N31169",31,2,530
"2006","NCNTY31171N31171",31,2,530
"2006","NCNTY31173N31173",31,2,530
"2006","NCNTY31175N31175",31,2,543
"2006","NCNTY31179N31179",31,2,530
"2006","NCNTY31181N31181",31,2,577
"2006","NCNTY31183N31183",31,2,543
"2006","NCNTY31185N31185",31,2,585
"2006","METRO16180M16180",32,2,815
"2006","METRO29820M29820",32,2,861
"2006","METRO39900M39900",32,2,928
"2006","NCNTY32001N32001",32,2,742
"2006","NCNTY32005N32005",32,2,915
"2006","NCNTY32007N32007",32,2,746
"2006","NCNTY32009N32009",32,2,711
"2006","NCNTY32011N32011",32,2,711
"2006","NCNTY32013N32013",32,2,724
"2006","NCNTY32015N32015",32,2,711
"2006","NCNTY32017N32017",32,2,711
"2006","NCNTY32019N32019",32,2,726
"2006","NCNTY32021N32021",32,2,711
"2006","NCNTY32023N32023",32,2,664
"2006","NCNTY32027N32027",32,2,711
"2006","NCNTY32033N32033",32,2,711
"2006","METRO14460MM1120",33,2,1434
"2006","METRO14460MM4160",33,2,1119
"2006","METRO14460MM4760",33,2,1010
"2006","METRO14460MM6450",33,2,1012
"2006","METRO31700M31700",33,2,1070
"2006","METRO31700MM5350",33,2,1156
"2006","METRO31700N33011",33,2,826
"2006","NCNTY33001N33001",33,2,761
"2006","NCNTY33003N33003",33,2,774
"2006","NCNTY33005N33005",33,2,825
"2006","NCNTY33007N33007",33,2,547
"2006","NCNTY33009N33009",33,2,772
"2006","NCNTY33013N33013",33,2,856
"2006","NCNTY33019N33019",33,2,705
"2006","METRO10900MM5640",34,2,1070
"2006","METRO12100M12100",34,2,975
"2006","METRO35620M35620",34,2,1222
"2006","METRO35620MM0875",34,2,1183
"2006","METRO35620MM3640",34,2,1225
"2006","METRO35620MM5015",34,2,1341
"2006","METRO35620MM5640",34,2,1070
"2006","METRO36140M36140",34,2,846
"2006","METRO37980M37980",34,2,947
"2006","METRO45940M45940",34,2,1090
"2006","METRO47220M47220",34,2,885
"2006","METRO10740M10740",35,2,721
"2006","METRO22140M22140",35,2,573
"2006","METRO29740M29740",35,2,533
"2006","METRO42140M42140",35,2,889
"2006","NCNTY35003N35003",35,2,493
"2006","NCNTY35005N35005",35,2,501
"2006","NCNTY35006N35006",35,2,493
"2006","NCNTY35007N35007",35,2,540
"2006","NCNTY35009N35009",35,2,493
"2006","NCNTY35011N35011",35,2,493
"2006","NCNTY35015N35015",35,2,493
"2006","NCNTY35017N35017",35,2,517
"2006","NCNTY35019N35019",35,2,598
"2006","NCNTY35021N35021",35,2,493
"2006","NCNTY35023N35023",35,2,493
"2006","NCNTY35025N35025",35,2,493
"2006","NCNTY35027N35027",35,2,574
"2006","NCNTY35028N35028",35,2,909
"2006","NCNTY35029N35029",35,2,493
"2006","NCNTY35031N35031",35,2,586
"2006","NCNTY35033N35033",35,2,598
"2006","NCNTY35035N35035",35,2,493
"2006","NCNTY35037N35037",35,2,493
"2006","NCNTY35039N35039",35,2,531
"2006","NCNTY35041N35041",35,2,493
"2006","NCNTY35047N35047",35,2,541
"2006","NCNTY35051N35051",35,2,493
"2006","NCNTY35053N35053",35,2,493
"2006","NCNTY35055N35055",35,2,746
"2006","NCNTY35059N35059",35,2,493
"2006","METRO10580M10580",36,2,757
"2006","METRO13780M13780",36,2,577
"2006","METRO15380M15380",36,2,625
"2006","METRO21300M21300",36,2,632
"2006","METRO24020M24020",36,2,669
"2006","METRO27060M27060",36,2,791
"2006","METRO28740M28740",36,2,813
"2006","METRO35620M35620",36,2,1222
"2006","METRO35620MM5380",36,2,1350
"2006","METRO39100M39100",36,2,1037
"2006","METRO40380M40380",36,2,702
"2006","METRO45060M45060",36,2,617
"2006","METRO46540M46540",36,2,596
"2006","METRO48325M48325",36,2,1420
"2006","NCNTY36003N36003",36,2,568
"2006","NCNTY36009N36009",36,2,563
"2006","NCNTY36011N36011",36,2,594
"2006","NCNTY36013N36013",36,2,563
"2006","NCNTY36017N36017",36,2,573
"2006","NCNTY36019N36019",36,2,647
"2006","NCNTY36021N36021",36,2,695
"2006","NCNTY36023N36023",36,2,610
"2006","NCNTY36025N36025",36,2,584
"2006","NCNTY36031N36031",36,2,603
"2006","NCNTY36033N36033",36,2,545
"2006","NCNTY36035N36035",36,2,597
"2006","NCNTY36037N36037",36,2,647
"2006","NCNTY36039N36039",36,2,660
"2006","NCNTY36041N36041",36,2,609
"2006","NCNTY36045N36045",36,2,628
"2006","NCNTY36049N36049",36,2,555
"2006","NCNTY36057N36057",36,2,551
"2006","NCNTY36077N36077",36,2,604
"2006","NCNTY36089N36089",36,2,565
"2006","NCNTY36097N36097",36,2,619
"2006","NCNTY36099N36099",36,2,651
"2006","NCNTY36101N36101",36,2,595
"2006","NCNTY36105N36105",36,2,735
"2006","NCNTY36121N36121",36,2,575
"2006","NCNTY36123N36123",36,2,597
"2006","METRO11700M11700",37,2,640
"2006","METRO11700N37087",37,2,559
"2006","METRO15500M15500",37,2,721
"2006","METRO16740M16740",37,2,714
"2006","METRO16740N37007",37,2,534
"2006","METRO20500M20500",37,2,820
"2006","METRO20500N37145",37,2,562
"2006","METRO22180M22180",37,2,626
"2006","METRO22180N37093",37,2,575
"2006","METRO24140M24140",37,2,564
"2006","METRO24660M24660",37,2,724
"2006","METRO24660N37157",37,2,549
"2006","METRO24780M24780",37,2,599
"2006","METRO24780N37079",37,2,534
"2006","METRO25860M25860",37,2,573
"2006","METRO27340M27340",37,2,576
"2006","METRO39580M39580",37,2,867
"2006","METRO40580M40580",37,2,609
"2006","METRO47260M47260",37,2,811
"2006","METRO48900M48900",37,2,731
"2006","METRO48900N37141",37,2,583
"2006","METRO49180M49180",37,2,654
"2006","NCNTY37005N37005",37,2,534
"2006","NCNTY37009N37009",37,2,534
"2006","NCNTY37011N37011",37,2,608
"2006","NCNTY37013N37013",37,2,534
"2006","NCNTY37015N37015",37,2,534
"2006","NCNTY37017N37017",37,2,534
"2006","NCNTY37029N37029",37,2,618
"2006","NCNTY37031N37031",37,2,577
"2006","NCNTY37033N37033",37,2,542
"2006","NCNTY37039N37039",37,2,534
"2006","NCNTY37041N37041",37,2,618
"2006","NCNTY37043N37043",37,2,534
"2006","NCNTY37045N37045",37,2,633
"2006","NCNTY37047N37047",37,2,534
"2006","NCNTY37049N37049",37,2,582
"2006","NCNTY37055N37055",37,2,743
"2006","NCNTY37057N37057",37,2,575
"2006","NCNTY37061N37061",37,2,534
"2006","NCNTY37073N37073",37,2,618
"2006","NCNTY37075N37075",37,2,534
"2006","NCNTY37077N37077",37,2,590
"2006","NCNTY37083N37083",37,2,534
"2006","NCNTY37085N37085",37,2,554
"2006","NCNTY37091N37091",37,2,554
"2006","NCNTY37095N37095",37,2,618
"2006","NCNTY37097N37097",37,2,657
"2006","NCNTY37099N37099",37,2,593
"2006","NCNTY37103N37103",37,2,572
"2006","NCNTY37105N37105",37,2,594
"2006","NCNTY37107N37107",37,2,534
"2006","NCNTY37109N37109",37,2,607
"2006","NCNTY37111N37111",37,2,576
"2006","NCNTY37113N37113",37,2,572
"2006","NCNTY37117N37117",37,2,534
"2006","NCNTY37121N37121",37,2,608
"2006","NCNTY37123N37123",37,2,534
"2006","NCNTY37125N37125",37,2,635
"2006","NCNTY37131N37131",37,2,534
"2006","NCNTY37137N37137",37,2,534
"2006","NCNTY37139N37139",37,2,613
"2006","NCNTY37143N37143",37,2,618
"2006","NCNTY37149N37149",37,2,646
"2006","NCNTY37153N37153",37,2,534
"2006","NCNTY37155N37155",37,2,534
"2006","NCNTY37159N37159",37,2,623
"2006","NCNTY37161N37161",37,2,589
"2006","NCNTY37163N37163",37,2,534
"2006","NCNTY37165N37165",37,2,562
"2006","NCNTY37167N37167",37,2,576
"2006","NCNTY37171N37171",37,2,534
"2006","NCNTY37173N37173",37,2,534
"2006","NCNTY37175N37175",37,2,545
"2006","NCNTY37177N37177",37,2,618
"2006","NCNTY37181N37181",37,2,534
"2006","NCNTY37185N37185",37,2,537
"2006","NCNTY37187N37187",37,2,564
"2006","NCNTY37189N37189",37,2,675
"2006","NCNTY37193N37193",37,2,534
"2006","NCNTY37195N37195",37,2,617
"2006","NCNTY37199N37199",37,2,534
"2006","METRO13900M13900",38,2,554
"2006","METRO22020M22020",38,2,590
"2006","METRO24220M24220",38,2,601
"2006","NCNTY38001N38001",38,2,501
"2006","NCNTY38003N38003",38,2,501
"2006","NCNTY38005N38005",38,2,501
"2006","NCNTY38007N38007",38,2,501
"2006","NCNTY38009N38009",38,2,526
"2006","NCNTY38011N38011",38,2,501
"2006","NCNTY38013N38013",38,2,526
"2006","NCNTY38019N38019",38,2,501
"2006","NCNTY38021N38021",38,2,501
"2006","NCNTY38023N38023",38,2,501
"2006","NCNTY38025N38025",38,2,501
"2006","NCNTY38027N38027",38,2,501
"2006","NCNTY38029N38029",38,2,526
"2006","NCNTY38031N38031",38,2,501
"2006","NCNTY38033N38033",38,2,501
"2006","NCNTY38037N38037",38,2,501
"2006","NCNTY38039N38039",38,2,501
"2006","NCNTY38041N38041",38,2,501
"2006","NCNTY38043N38043",38,2,526
"2006","NCNTY38045N38045",38,2,501
"2006","NCNTY38047N38047",38,2,526
"2006","NCNTY38049N38049",38,2,526
"2006","NCNTY38051N38051",38,2,526
"2006","NCNTY38053N38053",38,2,501
"2006","NCNTY38055N38055",38,2,526
"2006","NCNTY38057N38057",38,2,501
"2006","NCNTY38061N38061",38,2,526
"2006","NCNTY38063N38063",38,2,591
"2006","NCNTY38065N38065",38,2,501
"2006","NCNTY38067N38067",38,2,591
"2006","NCNTY38069N38069",38,2,526
"2006","NCNTY38071N38071",38,2,503
"2006","NCNTY38073N38073",38,2,501
"2006","NCNTY38075N38075",38,2,526
"2006","NCNTY38077N38077",38,2,508
"2006","NCNTY38079N38079",38,2,526
"2006","NCNTY38081N38081",38,2,501
"2006","NCNTY38083N38083",38,2,526
"2006","NCNTY38085N38085",38,2,501
"2006","NCNTY38087N38087",38,2,501
"2006","NCNTY38089N38089",38,2,501
"2006","NCNTY38091N38091",38,2,591
"2006","NCNTY38093N38093",38,2,501
"2006","NCNTY38095N38095",38,2,501
"2006","NCNTY38097N38097",38,2,591
"2006","NCNTY38099N38099",38,2,591
"2006","NCNTY38101N38101",38,2,501
"2006","NCNTY38103N38103",38,2,501
"2006","NCNTY38105N38105",38,2,501
"2006","METRO10420M10420",39,2,748
"2006","METRO15940M15940",39,2,603
"2006","METRO17140M17140",39,2,701
"2006","METRO17140MM1220",39,2,576
"2006","METRO17460M17460",39,2,728
"2006","METRO18140M18140",39,2,695
"2006","METRO19380M19380",39,2,657
"2006","METRO19380N39135",39,2,591
"2006","METRO26580M26580",39,2,534
"2006","METRO30620M30620",39,2,554
"2006","METRO31900M31900",39,2,555
"2006","METRO37620M37620",39,2,534
"2006","METRO41780M41780",39,2,606
"2006","METRO44220M44220",39,2,591
"2006","METRO45780M45780",39,2,619
"2006","METRO48260M48260",39,2,534
"2006","METRO48540M48540",39,2,534
"2006","METRO49660M49660",39,2,574
"2006","NCNTY39001N39001",39,2,534
"2006","NCNTY39005N39005",39,2,605
"2006","NCNTY39007N39007",39,2,618
"2006","NCNTY39009N39009",39,2,557
"2006","NCNTY39011N39011",39,2,558
"2006","NCNTY39021N39021",39,2,566
"2006","NCNTY39027N39027",39,2,577
"2006","NCNTY39029N39029",39,2,554
"2006","NCNTY39031N39031",39,2,534
"2006","NCNTY39033N39033",39,2,534
"2006","NCNTY39037N39037",39,2,534
"2006","NCNTY39039N39039",39,2,557
"2006","NCNTY39047N39047",39,2,602
"2006","NCNTY39053N39053",39,2,534
"2006","NCNTY39059N39059",39,2,534
"2006","NCNTY39063N39063",39,2,611
"2006","NCNTY39065N39065",39,2,534
"2006","NCNTY39067N39067",39,2,535
"2006","NCNTY39069N39069",39,2,555
"2006","NCNTY39071N39071",39,2,538
"2006","NCNTY39073N39073",39,2,534
"2006","NCNTY39075N39075",39,2,534
"2006","NCNTY39077N39077",39,2,590
"2006","NCNTY39079N39079",39,2,552
"2006","NCNTY39083N39083",39,2,584
"2006","NCNTY39091N39091",39,2,597
"2006","NCNTY39101N39101",39,2,608
"2006","NCNTY39105N39105",39,2,534
"2006","NCNTY39107N39107",39,2,534
"2006","NCNTY39111N39111",39,2,534
"2006","NCNTY39115N39115",39,2,534
"2006","NCNTY39119N39119",39,2,534
"2006","NCNTY39121N39121",39,2,534
"2006","NCNTY39125N39125",39,2,534
"2006","NCNTY39127N39127",39,2,534
"2006","NCNTY39131N39131",39,2,553
"2006","NCNTY39137N39137",39,2,550
"2006","NCNTY39141N39141",39,2,543
"2006","NCNTY39143N39143",39,2,567
"2006","NCNTY39145N39145",39,2,534
"2006","NCNTY39147N39147",39,2,534
"2006","NCNTY39149N39149",39,2,605
"2006","NCNTY39157N39157",39,2,556
"2006","NCNTY39161N39161",39,2,534
"2006","NCNTY39163N39163",39,2,534
"2006","NCNTY39169N39169",39,2,619
"2006","NCNTY39171N39171",39,2,561
"2006","NCNTY39175N39175",39,2,534
"2006","METRO22900M22900",40,2,504
"2006","METRO22900N40079",40,2,476
"2006","METRO30020M30020",40,2,521
"2006","METRO36420M36420",40,2,571
"2006","METRO36420N40051",40,2,476
"2006","METRO36420N40081",40,2,476
"2006","METRO46140M46140",40,2,648
"2006","METRO46140N40111",40,2,476
"2006","METRO46140N40117",40,2,497
"2006","NCNTY40001N40001",40,2,476
"2006","NCNTY40003N40003",40,2,476
"2006","NCNTY40005N40005",40,2,476
"2006","NCNTY40007N40007",40,2,476
"2006","NCNTY40009N40009",40,2,476
"2006","NCNTY40011N40011",40,2,476
"2006","NCNTY40013N40013",40,2,476
"2006","NCNTY40015N40015",40,2,476
"2006","NCNTY40019N40019",40,2,515
"2006","NCNTY40021N40021",40,2,482
"2006","NCNTY40023N40023",40,2,476
"2006","NCNTY40025N40025",40,2,476
"2006","NCNTY40029N40029",40,2,476
"2006","NCNTY40033N40033",40,2,496
"2006","NCNTY40035N40035",40,2,487
"2006","NCNTY40039N40039",40,2,476
"2006","NCNTY40041N40041",40,2,476
"2006","NCNTY40043N40043",40,2,476
"2006","NCNTY40045N40045",40,2,476
"2006","NCNTY40047N40047",40,2,506
"2006","NCNTY40049N40049",40,2,476
"2006","NCNTY40053N40053",40,2,476
"2006","NCNTY40055N40055",40,2,476
"2006","NCNTY40057N40057",40,2,476
"2006","NCNTY40059N40059",40,2,476
"2006","NCNTY40061N40061",40,2,476
"2006","NCNTY40063N40063",40,2,531
"2006","NCNTY40065N40065",40,2,482
"2006","NCNTY40067N40067",40,2,496
"2006","NCNTY40069N40069",40,2,476
"2006","NCNTY40071N40071",40,2,506
"2006","NCNTY40073N40073",40,2,476
"2006","NCNTY40075N40075",40,2,476
"2006","NCNTY40077N40077",40,2,476
"2006","NCNTY40085N40085",40,2,476
"2006","NCNTY40089N40089",40,2,476
"2006","NCNTY40091N40091",40,2,476
"2006","NCNTY40093N40093",40,2,476
"2006","NCNTY40095N40095",40,2,476
"2006","NCNTY40097N40097",40,2,478
"2006","NCNTY40099N40099",40,2,476
"2006","NCNTY40101N40101",40,2,502
"2006","NCNTY40103N40103",40,2,501
"2006","NCNTY40105N40105",40,2,476
"2006","NCNTY40107N40107",40,2,531
"2006","NCNTY40115N40115",40,2,476
"2006","NCNTY40119N40119",40,2,595
"2006","NCNTY40121N40121",40,2,505
"2006","NCNTY40123N40123",40,2,476
"2006","NCNTY40125N40125",40,2,521
"2006","NCNTY40127N40127",40,2,476
"2006","NCNTY40129N40129",40,2,476
"2006","NCNTY40133N40133",40,2,476
"2006","NCNTY40137N40137",40,2,476
"2006","NCNTY40139N40139",40,2,521
"2006","NCNTY40141N40141",40,2,496
"2006","NCNTY40147N40147",40,2,476
"2006","NCNTY40149N40149",40,2,476
"2006","NCNTY40151N40151",40,2,476
"2006","NCNTY40153N40153",40,2,476
"2006","METRO13460M13460",41,2,709
"2006","METRO18700M18700",41,2,736
"2006","METRO21660M21660",41,2,744
"2006","METRO32780M32780",41,2,714
"2006","METRO38900M38900",41,2,758
"2006","METRO41420M41420",41,2,657
"2006","NCNTY41001N41001",41,2,594
"2006","NCNTY41007N41007",41,2,670
"2006","NCNTY41011N41011",41,2,626
"2006","NCNTY41013N41013",41,2,646
"2006","NCNTY41015N41015",41,2,663
"2006","NCNTY41019N41019",41,2,616
"2006","NCNTY41021N41021",41,2,615
"2006","NCNTY41023N41023",41,2,615
"2006","NCNTY41025N41025",41,2,569
"2006","NCNTY41027N41027",41,2,662
"2006","NCNTY41031N41031",41,2,603
"2006","NCNTY41033N41033",41,2,646
"2006","NCNTY41035N41035",41,2,589
"2006","NCNTY41037N41037",41,2,569
"2006","NCNTY41041N41041",41,2,714
"2006","NCNTY41043N41043",41,2,690
"2006","NCNTY41045N41045",41,2,563
"2006","NCNTY41049N41049",41,2,615
"2006","NCNTY41055N41055",41,2,615
"2006","NCNTY41057N41057",41,2,690
"2006","NCNTY41059N41059",41,2,586
"2006","NCNTY41061N41061",41,2,591
"2006","NCNTY41063N41063",41,2,587
"2006","NCNTY41065N41065",41,2,615
"2006","NCNTY41069N41069",41,2,615
"2006","METRO10900M10900",42,2,793
"2006","METRO11020M11020",42,2,554
"2006","METRO21500M21500",42,2,604
"2006","METRO25420M25420",42,2,739
"2006","METRO27780M27780",42,2,519
"2006","METRO29540M29540",42,2,718
"2006","METRO30140M30140",42,2,610
"2006","METRO35620MM5660",42,2,933
"2006","METRO37980M37980",42,2,947
"2006","METRO38300M38300",42,2,767
"2006","METRO38300N42005",42,2,531
"2006","METRO39740M39740",42,2,692
"2006","METRO42540M42540",42,2,632
"2006","METRO44300M44300",42,2,769
"2006","METRO48700M48700",42,2,569
"2006","METRO49620M49620",42,2,678
"2006","METRO49660M49660",42,2,574
"2006","NCNTY42001N42001",42,2,627
"2006","NCNTY42009N42009",42,2,519
"2006","NCNTY42015N42015",42,2,519
"2006","NCNTY42023N42023",42,2,519
"2006","NCNTY42031N42031",42,2,519
"2006","NCNTY42033N42033",42,2,519
"2006","NCNTY42035N42035",42,2,588
"2006","NCNTY42037N42037",42,2,609
"2006","NCNTY42039N42039",42,2,525
"2006","NCNTY42047N42047",42,2,519
"2006","NCNTY42053N42053",42,2,519
"2006","NCNTY42055N42055",42,2,589
"2006","NCNTY42057N42057",42,2,519
"2006","NCNTY42059N42059",42,2,519
"2006","NCNTY42061N42061",42,2,519
"2006","NCNTY42063N42063",42,2,558
"2006","NCNTY42065N42065",42,2,519
"2006","NCNTY42067N42067",42,2,519
"2006","NCNTY42073N42073",42,2,586
"2006","NCNTY42083N42083",42,2,519
"2006","NCNTY42087N42087",42,2,519
"2006","NCNTY42089N42089",42,2,795
"2006","NCNTY42093N42093",42,2,630
"2006","NCNTY42097N42097",42,2,519
"2006","NCNTY42105N42105",42,2,519
"2006","NCNTY42107N42107",42,2,519
"2006","NCNTY42109N42109",42,2,550
"2006","NCNTY42111N42111",42,2,519
"2006","NCNTY42113N42113",42,2,523
"2006","NCNTY42115N42115",42,2,540
"2006","NCNTY42117N42117",42,2,541
"2006","NCNTY42119N42119",42,2,586
"2006","NCNTY42121N42121",42,2,519
"2006","NCNTY42123N42123",42,2,519
"2006","NCNTY42127N42127",42,2,627
"2006","METRO39300M39300",44,2,965
"2006","METRO39300MM5520",44,2,854
"2006","METRO39300N44005",44,2,1028
"2006","METRO11340M11340",45,2,565
"2006","METRO12260M12260",45,2,604
"2006","METRO16700M16700",45,2,711
"2006","METRO16740M16740",45,2,714
"2006","METRO17900M17900",45,2,676
"2006","METRO17900N45055",45,2,535
"2006","METRO22500M22500",45,2,525
"2006","METRO22500N45031",45,2,507
"2006","METRO24860M24860",45,2,649
"2006","METRO24860N45059",45,2,538
"2006","METRO34820M34820",45,2,726
"2006","METRO43900M43900",45,2,606
"2006","METRO44940M44940",45,2,531
"2006","NCNTY45001N45001",45,2,507
"2006","NCNTY45005N45005",45,2,507
"2006","NCNTY45009N45009",45,2,507
"2006","NCNTY45011N45011",45,2,507
"2006","NCNTY45013N45013",45,2,826
"2006","NCNTY45021N45021",45,2,507
"2006","NCNTY45023N45023",45,2,520
"2006","NCNTY45025N45025",45,2,507
"2006","NCNTY45027N45027",45,2,553
"2006","NCNTY45029N45029",45,2,507
"2006","NCNTY45033N45033",45,2,507
"2006","NCNTY45043N45043",45,2,639
"2006","NCNTY45047N45047",45,2,541
"2006","NCNTY45049N45049",45,2,507
"2006","NCNTY45053N45053",45,2,592
"2006","NCNTY45057N45057",45,2,507
"2006","NCNTY45061N45061",45,2,507
"2006","NCNTY45065N45065",45,2,523
"2006","NCNTY45067N45067",45,2,507
"2006","NCNTY45069N45069",45,2,507
"2006","NCNTY45071N45071",45,2,521
"2006","NCNTY45073N45073",45,2,513
"2006","NCNTY45075N45075",45,2,507
"2006","NCNTY45087N45087",45,2,507
"2006","NCNTY45089N45089",45,2,553
"2006","METRO39660M39660",46,2,699
"2006","METRO39660N46093",46,2,529
"2006","METRO43580M43580",46,2,635
"2006","METRO43620M43620",46,2,670
"2006","NCNTY46003N46003",46,2,514
"2006","NCNTY46005N46005",46,2,514
"2006","NCNTY46007N46007",46,2,514
"2006","NCNTY46009N46009",46,2,514
"2006","NCNTY46011N46011",46,2,514
"2006","NCNTY46013N46013",46,2,519
"2006","NCNTY46015N46015",46,2,514
"2006","NCNTY46017N46017",46,2,514
"2006","NCNTY46019N46019",46,2,514
"2006","NCNTY46021N46021",46,2,514
"2006","NCNTY46023N46023",46,2,514
"2006","NCNTY46025N46025",46,2,517
"2006","NCNTY46027N46027",46,2,557
"2006","NCNTY46029N46029",46,2,571
"2006","NCNTY46031N46031",46,2,514
"2006","NCNTY46033N46033",46,2,514
"2006","NCNTY46035N46035",46,2,561
"2006","NCNTY46037N46037",46,2,514
"2006","NCNTY46039N46039",46,2,517
"2006","NCNTY46041N46041",46,2,514
"2006","NCNTY46043N46043",46,2,514
"2006","NCNTY46045N46045",46,2,514
"2006","NCNTY46047N46047",46,2,518
"2006","NCNTY46049N46049",46,2,514
"2006","NCNTY46051N46051",46,2,517
"2006","NCNTY46053N46053",46,2,514
"2006","NCNTY46055N46055",46,2,514
"2006","NCNTY46057N46057",46,2,517
"2006","NCNTY46059N46059",46,2,514
"2006","NCNTY46061N46061",46,2,514
"2006","NCNTY46063N46063",46,2,514
"2006","NCNTY46065N46065",46,2,516
"2006","NCNTY46067N46067",46,2,514
"2006","NCNTY46069N46069",46,2,514
"2006","NCNTY46071N46071",46,2,514
"2006","NCNTY46073N46073",46,2,514
"2006","NCNTY46075N46075",46,2,514
"2006","NCNTY46077N46077",46,2,517
"2006","NCNTY46079N46079",46,2,517
"2006","NCNTY46081N46081",46,2,548
"2006","NCNTY46085N46085",46,2,514
"2006","NCNTY46089N46089",46,2,514
"2006","NCNTY46091N46091",46,2,514
"2006","NCNTY46095N46095",46,2,514
"2006","NCNTY46097N46097",46,2,517
"2006","NCNTY46101N46101",46,2,517
"2006","NCNTY46105N46105",46,2,514
"2006","NCNTY46107N46107",46,2,514
"2006","NCNTY46109N46109",46,2,514
"2006","NCNTY46111N46111",46,2,514
"2006","NCNTY46113N46113",46,2,514
"2006","NCNTY46115N46115",46,2,514
"2006","NCNTY46117N46117",46,2,514
"2006","NCNTY46119N46119",46,2,514
"2006","NCNTY46121N46121",46,2,514
"2006","NCNTY46123N46123",46,2,514
"2006","NCNTY46129N46129",46,2,514
"2006","NCNTY46135N46135",46,2,544
"2006","NCNTY46137N46137",46,2,514
"2006","METRO16860M16860",47,2,624
"2006","METRO17300M17300",47,2,593
"2006","METRO17300N47161",47,2,489
"2006","METRO17420M17420",47,2,557
"2006","METRO27180M27180",47,2,624
"2006","METRO27740M27740",47,2,536
"2006","METRO28700M28700",47,2,516
"2006","METRO28940M28940",47,2,618
"2006","METRO32820M32820",47,2,686
"2006","METRO34100M34100",47,2,506
"2006","METRO34980M34980",47,2,708
"2006","METRO34980N47081",47,2,489
"2006","METRO34980N47111",47,2,489
"2006","METRO34980N47159",47,2,508
"2006","NCNTY47003N47003",47,2,596
"2006","NCNTY47005N47005",47,2,489
"2006","NCNTY47007N47007",47,2,489
"2006","NCNTY47013N47013",47,2,489
"2006","NCNTY47017N47017",47,2,489
"2006","NCNTY47025N47025",47,2,489
"2006","NCNTY47027N47027",47,2,489
"2006","NCNTY47029N47029",47,2,489
"2006","NCNTY47031N47031",47,2,535
"2006","NCNTY47033N47033",47,2,489
"2006","NCNTY47035N47035",47,2,496
"2006","NCNTY47039N47039",47,2,489
"2006","NCNTY47041N47041",47,2,489
"2006","NCNTY47045N47045",47,2,525
"2006","NCNTY47049N47049",47,2,489
"2006","NCNTY47051N47051",47,2,520
"2006","NCNTY47053N47053",47,2,489
"2006","NCNTY47055N47055",47,2,527
"2006","NCNTY47059N47059",47,2,489
"2006","NCNTY47061N47061",47,2,489
"2006","NCNTY47067N47067",47,2,489
"2006","NCNTY47069N47069",47,2,489
"2006","NCNTY47071N47071",47,2,489
"2006","NCNTY47075N47075",47,2,544
"2006","NCNTY47077N47077",47,2,526
"2006","NCNTY47079N47079",47,2,489
"2006","NCNTY47083N47083",47,2,489
"2006","NCNTY47085N47085",47,2,489
"2006","NCNTY47087N47087",47,2,489
"2006","NCNTY47091N47091",47,2,489
"2006","NCNTY47095N47095",47,2,489
"2006","NCNTY47097N47097",47,2,520
"2006","NCNTY47099N47099",47,2,489
"2006","NCNTY47101N47101",47,2,489
"2006","NCNTY47103N47103",47,2,499
"2006","NCNTY47107N47107",47,2,520
"2006","NCNTY47109N47109",47,2,489
