"year","fips","state","county","bedrooms","rent"
"2009",1816399999,18,163,1,539
"2009",1816599999,18,165,1,492
"2009",1816799999,18,167,1,492
"2009",1816999999,18,169,1,475
"2009",1817199999,18,171,1,539
"2009",1817399999,18,173,1,539
"2009",1817599999,18,175,1,501
"2009",1817799999,18,177,1,506
"2009",1817999999,18,179,1,527
"2009",1818199999,18,181,1,635
"2009",1818399999,18,183,1,527
"2009",1900199999,19,1,1,437
"2009",1900399999,19,3,1,437
"2009",1900599999,19,5,1,427
"2009",1900799999,19,7,1,410
"2009",1900999999,19,9,1,447
"2009",1901199999,19,11,1,454
"2009",1901399999,19,13,1,529
"2009",1901599999,19,15,1,524
"2009",1901799999,19,17,1,451
"2009",1901999999,19,19,1,448
"2009",1902199999,19,21,1,496
"2009",1902399999,19,23,1,427
"2009",1902599999,19,25,1,428
"2009",1902799999,19,27,1,458
"2009",1902999999,19,29,1,536
"2009",1903199999,19,31,1,445
"2009",1903399999,19,33,1,471
"2009",1903599999,19,35,1,447
"2009",1903799999,19,37,1,427
"2009",1903999999,19,39,1,441
"2009",1904199999,19,41,1,409
"2009",1904399999,19,43,1,427
"2009",1904599999,19,45,1,429
"2009",1904799999,19,47,1,447
"2009",1904999999,19,49,1,631
"2009",1905199999,19,51,1,437
"2009",1905399999,19,53,1,437
"2009",1905599999,19,55,1,445
"2009",1905799999,19,57,1,489
"2009",1905999999,19,59,1,463
"2009",1906199999,19,61,1,455
"2009",1906399999,19,63,1,410
"2009",1906599999,19,65,1,427
"2009",1906799999,19,67,1,410
"2009",1906999999,19,69,1,428
"2009",1907199999,19,71,1,536
"2009",1907399999,19,73,1,447
"2009",1907599999,19,75,1,529
"2009",1907799999,19,77,1,631
"2009",1907999999,19,79,1,439
"2009",1908199999,19,81,1,428
"2009",1908399999,19,83,1,498
"2009",1908599999,19,85,1,646
"2009",1908799999,19,87,1,513
"2009",1908999999,19,89,1,427
"2009",1909199999,19,91,1,428
"2009",1909399999,19,93,1,447
"2009",1909599999,19,95,1,475
"2009",1909799999,19,97,1,448
"2009",1909999999,19,99,1,477
"2009",1910199999,19,101,1,479
"2009",1910399999,19,103,1,597
"2009",1910599999,19,105,1,452
"2009",1910799999,19,107,1,437
"2009",1910999999,19,109,1,428
"2009",1911199999,19,111,1,460
"2009",1911399999,19,113,1,524
"2009",1911599999,19,115,1,492
"2009",1911799999,19,117,1,437
"2009",1911999999,19,119,1,410
"2009",1912199999,19,121,1,631
"2009",1912399999,19,123,1,518
"2009",1912599999,19,125,1,513
"2009",1912799999,19,127,1,506
"2009",1912999999,19,129,1,646
"2009",1913199999,19,131,1,428
"2009",1913399999,19,133,1,447
"2009",1913599999,19,135,1,437
"2009",1913799999,19,137,1,536
"2009",1913999999,19,139,1,527
"2009",1914199999,19,141,1,410
"2009",1914399999,19,143,1,410
"2009",1914599999,19,145,1,423
"2009",1914799999,19,147,1,410
"2009",1914999999,19,149,1,464
"2009",1915199999,19,151,1,428
"2009",1915399999,19,153,1,631
"2009",1915599999,19,155,1,646
"2009",1915799999,19,157,1,465
"2009",1915999999,19,159,1,437
"2009",1916199999,19,161,1,447
"2009",1916399999,19,163,1,536
"2009",1916599999,19,165,1,536
"2009",1916799999,19,167,1,464
"2009",1916999999,19,169,1,615
"2009",1917199999,19,171,1,463
"2009",1917399999,19,173,1,437
"2009",1917599999,19,175,1,437
"2009",1917799999,19,177,1,437
"2009",1917999999,19,179,1,468
"2009",1918199999,19,181,1,631
"2009",1918399999,19,183,1,453
"2009",1918599999,19,185,1,437
"2009",1918799999,19,187,1,439
"2009",1918999999,19,189,1,428
"2009",1919199999,19,191,1,475
"2009",1919399999,19,193,1,529
"2009",1919599999,19,195,1,428
"2009",1919799999,19,197,1,428
"2009",2000199999,20,1,1,458
"2009",2000399999,20,3,1,446
"2009",2000599999,20,5,1,506
"2009",2000799999,20,7,1,420
"2009",2000999999,20,9,1,421
"2009",2001199999,20,11,1,427
"2009",2001399999,20,13,1,506
"2009",2001599999,20,15,1,518
"2009",2001799999,20,17,1,434
"2009",2001999999,20,19,1,446
"2009",2002199999,20,21,1,491
"2009",2002399999,20,23,1,423
"2009",2002599999,20,25,1,509
"2009",2002799999,20,27,1,501
"2009",2002999999,20,29,1,477
"2009",2003199999,20,31,1,434
"2009",2003399999,20,33,1,420
"2009",2003599999,20,35,1,456
"2009",2003799999,20,37,1,479
"2009",2003999999,20,39,1,423
"2009",2004199999,20,41,1,415
"2009",2004399999,20,43,1,482
"2009",2004599999,20,45,1,586
"2009",2004799999,20,47,1,420
"2009",2004999999,20,49,1,446
"2009",2005199999,20,51,1,465
"2009",2005399999,20,53,1,477
"2009",2005599999,20,55,1,537
"2009",2005799999,20,57,1,526
"2009",2005999999,20,59,1,555
"2009",2006199999,20,61,1,490
"2009",2006399999,20,63,1,423
"2009",2006599999,20,65,1,423
"2009",2006799999,20,67,1,509
"2009",2006999999,20,69,1,509
"2009",2007199999,20,71,1,509
"2009",2007399999,20,73,1,434
"2009",2007599999,20,75,1,509
"2009",2007799999,20,77,1,420
"2009",2007999999,20,79,1,518
"2009",2008199999,20,81,1,509
"2009",2008399999,20,83,1,509
"2009",2008599999,20,85,1,550
"2009",2008799999,20,87,1,550
"2009",2008999999,20,89,1,477
"2009",2009199999,20,91,1,689
"2009",2009399999,20,93,1,509
"2009",2009599999,20,95,1,420
"2009",2009799999,20,97,1,420
"2009",2009999999,20,99,1,415
"2009",2010199999,20,101,1,509
"2009",2010399999,20,103,1,689
"2009",2010599999,20,105,1,477
"2009",2010799999,20,107,1,689
"2009",2010999999,20,109,1,423
"2009",2011199999,20,111,1,437
"2009",2011399999,20,113,1,463
"2009",2011599999,20,115,1,434
"2009",2011799999,20,117,1,501
"2009",2011999999,20,119,1,509
"2009",2012199999,20,121,1,689
"2009",2012399999,20,123,1,477
"2009",2012599999,20,125,1,468
"2009",2012799999,20,127,1,501
"2009",2012999999,20,129,1,509
"2009",2013199999,20,131,1,506
"2009",2013399999,20,133,1,469
"2009",2013599999,20,135,1,509
"2009",2013799999,20,137,1,423
"2009",2013999999,20,139,1,550
"2009",2014199999,20,141,1,423
"2009",2014399999,20,143,1,477
"2009",2014599999,20,145,1,420
"2009",2014799999,20,147,1,423
"2009",2014999999,20,149,1,543
"2009",2015199999,20,151,1,417
"2009",2015399999,20,153,1,423
"2009",2015599999,20,155,1,474
"2009",2015799999,20,157,1,477
"2009",2015999999,20,159,1,462
"2009",2016199999,20,161,1,515
"2009",2016399999,20,163,1,423
"2009",2016599999,20,165,1,420
"2009",2016799999,20,167,1,423
"2009",2016999999,20,169,1,486
"2009",2017199999,20,171,1,509
"2009",2017399999,20,173,1,518
"2009",2017599999,20,175,1,532
"2009",2017799999,20,177,1,550
"2009",2017999999,20,179,1,423
"2009",2018199999,20,181,1,443
"2009",2018399999,20,183,1,423
"2009",2018599999,20,185,1,420
"2009",2018799999,20,187,1,509
"2009",2018999999,20,189,1,509
"2009",2019199999,20,191,1,443
"2009",2019399999,20,193,1,424
"2009",2019599999,20,195,1,423
"2009",2019799999,20,197,1,550
"2009",2019999999,20,199,1,423
"2009",2020199999,20,201,1,477
"2009",2020399999,20,203,1,509
"2009",2020599999,20,205,1,446
"2009",2020799999,20,207,1,446
"2009",2020999999,20,209,1,689
"2009",2100199999,21,1,1,428
"2009",2100399999,21,3,1,413
"2009",2100599999,21,5,1,534
"2009",2100799999,21,7,1,486
"2009",2100999999,21,9,1,433
"2009",2101199999,21,11,1,474
"2009",2101399999,21,13,1,453
"2009",2101599999,21,15,1,603
"2009",2101799999,21,17,1,585
"2009",2101999999,21,19,1,515
"2009",2102199999,21,21,1,493
"2009",2102399999,21,23,1,603
"2009",2102599999,21,25,1,435
"2009",2102799999,21,27,1,445
"2009",2102999999,21,29,1,616
"2009",2103199999,21,31,1,567
"2009",2103399999,21,33,1,420
"2009",2103599999,21,35,1,522
"2009",2103799999,21,37,1,603
"2009",2103999999,21,39,1,486
"2009",2104199999,21,41,1,507
"2009",2104399999,21,43,1,485
"2009",2104599999,21,45,1,428
"2009",2104799999,21,47,1,587
"2009",2104999999,21,49,1,585
"2009",2105199999,21,51,1,452
"2009",2105399999,21,53,1,428
"2009",2105599999,21,55,1,419
"2009",2105799999,21,57,1,428
"2009",2105999999,21,59,1,495
"2009",2106199999,21,61,1,575
"2009",2106399999,21,63,1,473
"2009",2106599999,21,65,1,441
"2009",2106799999,21,67,1,585
"2009",2106999999,21,69,1,474
"2009",2107199999,21,71,1,431
"2009",2107399999,21,73,1,552
"2009",2107599999,21,75,1,486
"2009",2107799999,21,77,1,603
"2009",2107999999,21,79,1,490
"2009",2108199999,21,81,1,581
"2009",2108399999,21,83,1,441
"2009",2108599999,21,85,1,436
"2009",2108799999,21,87,1,425
"2009",2108999999,21,89,1,515
"2009",2109199999,21,91,1,495
"2009",2109399999,21,93,1,496
"2009",2109599999,21,95,1,454
"2009",2109799999,21,97,1,525
"2009",2109999999,21,99,1,411
"2009",2110199999,21,101,1,539
"2009",2110399999,21,103,1,616
"2009",2110599999,21,105,1,486
"2009",2110799999,21,107,1,438
"2009",2110999999,21,109,1,450
"2009",2111199999,21,111,1,616
"2009",2111399999,21,113,1,585
"2009",2111599999,21,115,1,411
"2009",2111799999,21,117,1,603
"2009",2111999999,21,119,1,435
"2009",2112199999,21,121,1,392
"2009",2112399999,21,123,1,496
"2009",2112599999,21,125,1,478
"2009",2112799999,21,127,1,389
"2009",2112999999,21,129,1,435
"2009",2113199999,21,131,1,435
"2009",2113399999,21,133,1,435
"2009",2113599999,21,135,1,474
"2009",2113799999,21,137,1,528
"2009",2113999999,21,139,1,419
"2009",2114199999,21,141,1,518
"2009",2114399999,21,143,1,528
"2009",2114599999,21,145,1,499
"2009",2114799999,21,147,1,450
"2009",2114999999,21,149,1,495
"2009",2115199999,21,151,1,479
"2009",2115399999,21,153,1,426
"2009",2115599999,21,155,1,445
"2009",2115799999,21,157,1,475
"2009",2115999999,21,159,1,426
"2009",2116199999,21,161,1,477
"2009",2116399999,21,163,1,495
"2009",2116599999,21,165,1,474
"2009",2116799999,21,167,1,532
"2009",2116999999,21,169,1,411
"2009",2117199999,21,171,1,411
"2009",2117399999,21,173,1,497
"2009",2117599999,21,175,1,474
"2009",2117799999,21,177,1,420
"2009",2117999999,21,179,1,508
"2009",2118199999,21,181,1,543
"2009",2118399999,21,183,1,445
"2009",2118599999,21,185,1,616
"2009",2118799999,21,187,1,660
"2009",2118999999,21,189,1,435
"2009",2119199999,21,191,1,603
"2009",2119399999,21,193,1,441
"2009",2119599999,21,195,1,433
"2009",2119799999,21,197,1,516
"2009",2119999999,21,199,1,409
"2009",2120199999,21,201,1,474
"2009",2120399999,21,203,1,450
"2009",2120599999,21,205,1,532
"2009",2120799999,21,207,1,428
"2009",2120999999,21,209,1,585
"2009",2121199999,21,211,1,574
"2009",2121399999,21,213,1,552
"2009",2121599999,21,215,1,616
"2009",2121799999,21,217,1,480
"2009",2121999999,21,219,1,528
"2009",2122199999,21,221,1,587
"2009",2122399999,21,223,1,616
"2009",2122599999,21,225,1,478
"2009",2122799999,21,227,1,575
"2009",2122999999,21,229,1,445
"2009",2123199999,21,231,1,449
"2009",2123399999,21,233,1,539
"2009",2123599999,21,235,1,428
"2009",2123799999,21,237,1,435
"2009",2123999999,21,239,1,585
"2009",2200199999,22,1,1,436
"2009",2200399999,22,3,1,445
"2009",2200599999,22,5,1,728
"2009",2200799999,22,7,1,511
"2009",2200999999,22,9,1,447
"2009",2201199999,22,11,1,489
"2009",2201399999,22,13,1,507
"2009",2201599999,22,15,1,612
"2009",2201799999,22,17,1,612
"2009",2201999999,22,19,1,587
"2009",2202199999,22,21,1,444
"2009",2202399999,22,23,1,587
"2009",2202599999,22,25,1,429
"2009",2202799999,22,27,1,507
"2009",2202999999,22,29,1,429
"2009",2203199999,22,31,1,612
"2009",2203399999,22,33,1,728
"2009",2203599999,22,35,1,444
"2009",2203799999,22,37,1,728
"2009",2203999999,22,39,1,430
"2009",2204199999,22,41,1,444
"2009",2204399999,22,43,1,528
"2009",2204599999,22,45,1,513
"2009",2204799999,22,47,1,520
"2009",2204999999,22,49,1,444
"2009",2205199999,22,51,1,865
"2009",2205399999,22,53,1,446
"2009",2205599999,22,55,1,632
"2009",2205799999,22,57,1,541
"2009",2205999999,22,59,1,429
"2009",2206199999,22,61,1,543
"2009",2206399999,22,63,1,728
"2009",2206599999,22,65,1,444
"2009",2206799999,22,67,1,448
"2009",2206999999,22,69,1,530
"2009",2207199999,22,71,1,865
"2009",2207399999,22,73,1,537
"2009",2207599999,22,75,1,865
"2009",2207799999,22,77,1,728
"2009",2207999999,22,79,1,528
"2009",2208199999,22,81,1,507
"2009",2208399999,22,83,1,444
"2009",2208599999,22,85,1,507
"2009",2208799999,22,87,1,865
"2009",2208999999,22,89,1,865
"2009",2209199999,22,91,1,728
"2009",2209399999,22,93,1,600
"2009",2209599999,22,95,1,865
"2009",2209799999,22,97,1,405
"2009",2209999999,22,99,1,632
"2009",2210199999,22,101,1,481
"2009",2210399999,22,103,1,865
"2009",2210599999,22,105,1,543
"2009",2210799999,22,107,1,444
"2009",2210999999,22,109,1,541
"2009",2211199999,22,111,1,537
"2009",2211399999,22,113,1,434
"2009",2211599999,22,115,1,500
"2009",2211799999,22,117,1,450
"2009",2211999999,22,119,1,488
"2009",2212199999,22,121,1,728
"2009",2212399999,22,123,1,444
"2009",2212599999,22,125,1,728
"2009",2212799999,22,127,1,460
"2009",2300102060,23,1,1,551
"2009",2300119105,23,1,1,551
"2009",2300129255,23,1,1,551
"2009",2300138565,23,1,1,551
"2009",2300138740,23,1,1,551
"2009",2300140035,23,1,1,551
"2009",2300140665,23,1,1,551
"2009",2300140770,23,1,1,551
"2009",2300144585,23,1,1,551
"2009",2300146160,23,1,1,551
"2009",2300160020,23,1,1,551
"2009",2300164570,23,1,1,551
"2009",2300177800,23,1,1,551
"2009",2300179585,23,1,1,551
"2009",2300300800,23,3,1,506
"2009",2300301220,23,3,1,506
"2009",2300301710,23,3,1,506
"2009",2300302760,23,3,1,506
"2009",2300305385,23,3,1,506
"2009",2300307065,23,3,1,506
"2009",2300310565,23,3,1,506
"2009",2300311020,23,3,1,506
"2009",2300311300,23,3,1,506
"2009",2300311335,23,3,1,506
"2009",2300311785,23,3,1,506
"2009",2300312000,23,3,1,506
"2009",2300313900,23,3,1,506
"2009",2300315395,23,3,1,506
"2009",2300315990,23,3,1,506
"2009",2300319210,23,3,1,506
"2009",2300319420,23,3,1,506
"2009",2300321380,23,3,1,506
"2009",2300325615,23,3,1,506
"2009",2300325755,23,3,1,506
"2009",2300326735,23,3,1,506
"2009",2300327120,23,3,1,506
"2009",2300327855,23,3,1,506
"2009",2300328590,23,3,1,506
"2009",2300330690,23,3,1,506
"2009",2300330725,23,3,1,506
"2009",2300332195,23,3,1,506
"2009",2300332685,23,3,1,506
"2009",2300333385,23,3,1,506
"2009",2300333980,23,3,1,506
"2009",2300335065,23,3,1,506
"2009",2300339300,23,3,1,506
"2009",2300339965,23,3,1,506
"2009",2300340595,23,3,1,506
"2009",2300341715,23,3,1,506
"2009",2300342450,23,3,1,506
"2009",2300342520,23,3,1,506
"2009",2300343255,23,3,1,506
"2009",2300343710,23,3,1,506
"2009",2300343990,23,3,1,506
"2009",2300345180,23,3,1,506
"2009",2300346685,23,3,1,506
"2009",2300347175,23,3,1,506
"2009",2300348120,23,3,1,506
"2009",2300348575,23,3,1,506
"2009",2300348960,23,3,1,506
"2009",2300349415,23,3,1,506
"2009",2300353602,23,3,1,506
"2009",2300354385,23,3,1,506
"2009",2300355435,23,3,1,506
"2009",2300356205,23,3,1,506
"2009",2300357936,23,3,1,506
"2009",2300358060,23,3,1,506
"2009",2300360300,23,3,1,506
"2009",2300360825,23,3,1,506
"2009",2300362400,23,3,1,506
"2009",2300364780,23,3,1,506
"2009",2300365025,23,3,1,506
"2009",2300365200,23,3,1,506
"2009",2300367790,23,3,1,506
"2009",2300369260,23,3,1,506
"2009",2300369930,23,3,1,506
"2009",2300373472,23,3,1,506
"2009",2300374405,23,3,1,506
"2009",2300378570,23,3,1,506
"2009",2300379270,23,3,1,506
"2009",2300379865,23,3,1,506
"2009",2300380285,23,3,1,506
"2009",2300382770,23,3,1,506
"2009",2300383540,23,3,1,506
"2009",2300383785,23,3,1,506
"2009",2300386865,23,3,1,506
"2009",2300387215,23,3,1,506
"2009",2300502655,23,5,1,692
"2009",2300507170,23,5,1,692
"2009",2300508430,23,5,1,692
"2009",2300510180,23,5,1,853
"2009",2300511125,23,5,1,853
"2009",2300515430,23,5,1,853
"2009",2300524495,23,5,1,853
"2009",2300526525,23,5,1,853
"2009",2300527025,23,5,1,853
"2009",2300528240,23,5,1,853
"2009",2300528870,23,5,1,853
"2009",2300531390,23,5,1,692
"2009",2300531600,23,5,1,692
"2009",2300541067,23,5,1,853
"2009",2300548085,23,5,1,692
"2009",2300548820,23,5,1,692
"2009",2300553860,23,5,1,853
"2009",2300560545,23,5,1,853
"2009",2300560685,23,5,1,692
"2009",2300561945,23,5,1,853
"2009",2300566145,23,5,1,853
"2009",2300566775,23,5,1,692
"2009",2300571990,23,5,1,853
"2009",2300573670,23,5,1,853
"2009",2300582105,23,5,1,853
"2009",2300586025,23,5,1,853
"2009",2300587845,23,5,1,853
"2009",2300702235,23,7,1,551
"2009",2300710740,23,7,1,551
"2009",2300710915,23,7,1,551
"2009",2300712595,23,7,1,551
"2009",2300714205,23,7,1,551
"2009",2300716165,23,7,1,551
"2009",2300719865,23,7,1,551
"2009",2300724005,23,7,1,551
"2009",2300724775,23,7,1,551
"2009",2300734820,23,7,1,551
"2009",2300735625,23,7,1,551
"2009",2300737025,23,7,1,551
"2009",2300742765,23,7,1,551
"2009",2300749345,23,7,1,551
"2009",2300749520,23,7,1,551
"2009",2300751400,23,7,1,551
"2009",2300758445,23,7,1,551
"2009",2300761840,23,7,1,551
"2009",2300761875,23,7,1,551
"2009",2300765655,23,7,1,551
"2009",2300770760,23,7,1,551
"2009",2300774825,23,7,1,551
"2009",2300775980,23,7,1,551
"2009",2300781300,23,7,1,551
"2009",2300782235,23,7,1,551
"2009",2300785850,23,7,1,551
"2009",2300787680,23,7,1,551
"2009",2300901185,23,9,1,660
"2009",2300902165,23,9,1,660
"2009",2300902865,23,9,1,660
"2009",2300905700,23,9,1,660
"2009",2300907800,23,9,1,660
"2009",2300907975,23,9,1,660
"2009",2300908815,23,9,1,660
"2009",2300911265,23,9,1,660
"2009",2300911800,23,9,1,660
"2009",2300914905,23,9,1,660
"2009",2300916935,23,9,1,660
"2009",2300917145,23,9,1,660
"2009",2300919770,23,9,1,660
"2009",2300920405,23,9,1,660
"2009",2300923200,23,9,1,660
"2009",2300926350,23,9,1,660
"2009",2300926595,23,9,1,660
"2009",2300928450,23,9,1,660
"2009",2300928975,23,9,1,660
"2009",2300930970,23,9,1,660
"2009",2300938180,23,9,1,660
"2009",2300943430,23,9,1,660
"2009",2300947630,23,9,1,660
"2009",2300953620,23,9,1,660
"2009",2300955505,23,9,1,660
"2009",2300955855,23,9,1,660
"2009",2300955890,23,9,1,660
"2009",2300957920,23,9,1,660
"2009",2300967300,23,9,1,660
"2009",2300969750,23,9,1,660
"2009",2300972865,23,9,1,660
"2009",2300974580,23,9,1,660
"2009",2300974965,23,9,1,660
"2009",2300975280,23,9,1,660
"2009",2300975455,23,9,1,660
"2009",2300977345,23,9,1,660
"2009",2300977415,23,9,1,660
"2009",2300978920,23,9,1,660
"2009",2300980040,23,9,1,660
"2009",2300986655,23,9,1,660
"2009",2301100590,23,11,1,536
"2009",2301102100,23,11,1,536
"2009",2301104020,23,11,1,536
"2009",2301104475,23,11,1,536
"2009",2301112350,23,11,1,536
"2009",2301112735,23,11,1,536
"2009",2301113470,23,11,1,536
"2009",2301124670,23,11,1,536
"2009",2301124950,23,11,1,536
"2009",2301127085,23,11,1,536
"2009",2301130550,23,11,1,536
"2009",2301140175,23,11,1,536
"2009",2301143080,23,11,1,536
"2009",2301146405,23,11,1,536
"2009",2301147770,23,11,1,536
"2009",2301154560,23,11,1,536
"2009",2301159110,23,11,1,536
"2009",2301161700,23,11,1,536
"2009",2301162190,23,11,1,536
"2009",2301163835,23,11,1,536
"2009",2301168385,23,11,1,536
"2009",2301178190,23,11,1,536
"2009",2301178745,23,11,1,536
"2009",2301179025,23,11,1,536
"2009",2301180740,23,11,1,536
"2009",2301180880,23,11,1,536
"2009",2301182945,23,11,1,536
"2009",2301186165,23,11,1,536
"2009",2301186515,23,11,1,536
"2009",2301186970,23,11,1,536
"2009",2301301465,23,13,1,669
"2009",2301309725,23,13,1,669
"2009",2301315125,23,13,1,669
"2009",2301315780,23,13,1,669
"2009",2301326805,23,13,1,669
"2009",2301333840,23,13,1,669
"2009",2301335135,23,13,1,669
"2009",2301344165,23,13,1,669
"2009",2301351620,23,13,1,669
"2009",2301356135,23,13,1,669
"2009",2301363590,23,13,1,669
"2009",2301363660,23,13,1,669
"2009",2301365130,23,13,1,669
"2009",2301372585,23,13,1,669
"2009",2301376365,23,13,1,669
"2009",2301378115,23,13,1,669
"2009",2301379130,23,13,1,669
"2009",2301380215,23,13,1,669
"2009",2301380425,23,13,1,669
"2009",2301501010,23,15,1,665
"2009",2301506050,23,15,1,665
"2009",2301506120,23,15,1,665
"2009",2301506855,23,15,1,665
"2009",2301507485,23,15,1,665
"2009",2301516235,23,15,1,665
"2009",2301518475,23,15,1,665
"2009",2301522675,23,15,1,665
"2009",2301532715,23,15,1,665
"2009",2301535695,23,15,1,665
"2009",2301546335,23,15,1,665
"2009",2301548645,23,15,1,665
"2009",2301549660,23,15,1,665
"2009",2301569645,23,15,1,665
"2009",2301570240,23,15,1,665
"2009",2301571955,23,15,1,665
"2009",2301579550,23,15,1,665
"2009",2301584135,23,15,1,665
"2009",2301585010,23,15,1,665
"2009",2301587075,23,15,1,665
"2009",2301701325,23,17,1,565
"2009",2301704825,23,17,1,565
"2009",2301708150,23,17,1,565
"2009",2301708710,23,17,1,565
"2009",2301709550,23,17,1,565
"2009",2301710005,23,17,1,565
"2009",2301717250,23,17,1,565
"2009",2301717740,23,17,1,565
"2009",2301726910,23,17,1,565
"2009",2301727505,23,17,1,565
"2009",2301729710,23,17,1,565
"2009",2301731110,23,17,1,565
"2009",2301731670,23,17,1,565
"2009",2301732370,23,17,1,565
"2009",2301733315,23,17,1,565
"2009",2301739422,23,17,1,565
"2009",2301741365,23,17,1,565
"2009",2301742835,23,17,1,565
"2009",2301745285,23,17,1,565
"2009",2301746105,23,17,1,565
"2009",2301749275,23,17,1,565
"2009",2301752575,23,17,1,565
"2009",2301754000,23,17,1,565
"2009",2301755960,23,17,1,565
"2009",2301756310,23,17,1,565
"2009",2301756625,23,17,1,565
"2009",2301758270,23,17,1,565
"2009",2301760405,23,17,1,565
"2009",2301764185,23,17,1,565
"2009",2301764290,23,17,1,565
"2009",2301771755,23,17,1,565
"2009",2301774510,23,17,1,565
"2009",2301774685,23,17,1,565
"2009",2301775035,23,17,1,565
"2009",2301775595,23,17,1,565
"2009",2301778465,23,17,1,565
"2009",2301780635,23,17,1,565
"2009",2301783890,23,17,1,565
"2009",2301787355,23,17,1,565
"2009",2301901115,23,19,1,551
"2009",2301901500,23,19,1,551
"2009",2301902795,23,19,1,623
"2009",2301906575,23,19,1,551
"2009",2301906680,23,19,1,551
"2009",2301906925,23,19,1,623
"2009",2301909200,23,19,1,551
"2009",2301910670,23,19,1,551
"2009",2301910810,23,19,1,551
"2009",2301912105,23,19,1,551
"2009",2301912525,23,19,1,551
"2009",2301913365,23,19,1,551
"2009",2301914310,23,19,1,551
"2009",2301914380,23,19,1,551
"2009",2301917530,23,19,1,551
"2009",2301917950,23,19,1,551
"2009",2301918580,23,19,1,551
"2009",2301919868,23,19,1,551
"2009",2301921030,23,19,1,551
"2009",2301922535,23,19,1,623
"2009",2301922710,23,19,1,551
"2009",2301923620,23,19,1,551
"2009",2301923865,23,19,1,551
"2009",2301924110,23,19,1,551
"2009",2301927190,23,19,1,551
"2009",2301927645,23,19,1,623
"2009",2301929185,23,19,1,551
"2009",2301930795,23,19,1,623
"2009",2301932510,23,19,1,623
"2009",2301933490,23,19,1,623
"2009",2301934190,23,19,1,551
"2009",2301934365,23,19,1,551
"2009",2301936325,23,19,1,623
"2009",2301937075,23,19,1,551
"2009",2301937760,23,19,1,551
"2009",2301938005,23,19,1,551
"2009",2301938530,23,19,1,551
"2009",2301938705,23,19,1,551
"2009",2301939475,23,19,1,551
"2009",2301941435,23,19,1,551
"2009",2301944270,23,19,1,551
"2009",2301944340,23,19,1,551
"2009",2301945005,23,19,1,551
"2009",2301945670,23,19,1,623
"2009",2301945810,23,19,1,551
"2009",2301947560,23,19,1,551
"2009",2301948505,23,19,1,551
"2009",2301949065,23,19,1,551
"2009",2301952710,23,19,1,551
"2009",2301955225,23,19,1,623
"2009",2301955565,23,19,1,623
"2009",2301955680,23,19,1,623
"2009",2301957045,23,19,1,551
"2009",2301957150,23,19,1,551
"2009",2301957937,23,19,1,623
"2009",2301959950,23,19,1,551
"2009",2301960790,23,19,1,551
"2009",2301967160,23,19,1,551
"2009",2301973250,23,19,1,551
"2009",2301973600,23,19,1,551
"2009",2301974055,23,19,1,551
"2009",2301978015,23,19,1,551
"2009",2301978780,23,19,1,623
"2009",2301981055,23,19,1,551
"2009",2301985230,23,19,1,551
"2009",2301986305,23,19,1,551
"2009",2301987390,23,19,1,551
"2009",2302100100,23,21,1,608
"2009",2302101920,23,21,1,608
"2009",2302103740,23,21,1,608
"2009",2302105560,23,21,1,608
"2009",2302106400,23,21,1,608
"2009",2302108325,23,21,1,608
"2009",2302118195,23,21,1,608
"2009",2302129535,23,21,1,608
"2009",2302130095,23,21,1,608
"2009",2302137095,23,21,1,608
"2009",2302137970,23,21,1,608
"2009",2302144830,23,21,1,608
"2009",2302146020,23,21,1,608
"2009",2302146580,23,21,1,608
"2009",2302151105,23,21,1,608
"2009",2302153628,23,21,1,608
"2009",2302156765,23,21,1,608
"2009",2302165865,23,21,1,608
"2009",2302166950,23,21,1,608
"2009",2302168140,23,21,1,608
"2009",2302170655,23,21,1,608
"2009",2302181405,23,21,1,608
"2009",2302185710,23,21,1,608
"2009",2302301570,23,23,1,693
"2009",2302303355,23,23,1,693
"2009",2302306260,23,23,1,693
"2009",2302306365,23,23,1,693
"2009",2302327295,23,23,1,693
"2009",2302358070,23,23,1,693
"2009",2302358515,23,23,1,693
"2009",2302362645,23,23,1,693
"2009",2302376960,23,23,1,693
"2009",2302381930,23,23,1,693
"2009",2302387460,23,23,1,693
"2009",2302501395,23,25,1,534
"2009",2302501885,23,25,1,534
"2009",2302505000,23,25,1,534
"2009",2302507380,23,25,1,534
"2009",2302509655,23,25,1,534
"2009",2302509935,23,25,1,534
"2009",2302510495,23,25,1,534
"2009",2302511820,23,25,1,534
"2009",2302514555,23,25,1,534
"2009",2302517285,23,25,1,534
"2009",2302517460,23,25,1,534
"2009",2302523410,23,25,1,534
"2009",2302524320,23,25,1,534
"2009",2302531355,23,25,1,534
"2009",2302531740,23,25,1,534
"2009",2302532895,23,25,1,534
"2009",2302535345,23,25,1,534
"2009",2302542660,23,25,1,534
"2009",2302545110,23,25,1,534
"2009",2302547140,23,25,1,534
"2009",2302547455,23,25,1,534
"2009",2302549205,23,25,1,534
"2009",2302549835,23,25,1,534
"2009",2302551114,23,25,1,534
"2009",2302553636,23,25,1,534
"2009",2302556520,23,25,1,534
"2009",2302559005,23,25,1,534
"2009",2302559705,23,25,1,534
"2009",2302562995,23,25,1,534
"2009",2302564850,23,25,1,534
"2009",2302567238,23,25,1,534
"2009",2302568910,23,25,1,534
"2009",2302569155,23,25,1,534
