State,CBSASub,areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2000
19,METRO16300M16300,"Cedar Rapids, IA HUD Metro FMR Area",426,494,650,937,1141,IA,191701
19,METRO16300N19011,"Benton County, IA HUD Metro FMR Area",334,431,513,735,846,IA,25308
19,METRO16300N19105,"Jones County, IA HUD Metro FMR Area",429,430,516,720,741,IA,20221
19,METRO19340M19340,"Davenport-Moline-Rock Island, IA-IL MSA",449,495,623,805,872,IA,158668
19,METRO19780M19780,"Des Moines-West Des Moines, IA MSA",503,600,726,934,1028,IA,481394
19,METRO20220M20220,"Dubuque, IA MSA",396,431,568,765,868,IA,89143
19,METRO26980MM3500,"Iowa City, IA HUD Metro FMR Area",477,563,714,1040,1253,IA,111006
19,METRO26980N19183,"Washington County, IA HUD Metro FMR Area",356,431,545,727,956,IA,20670
19,METRO36540M36540,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",517,582,721,984,1017,IA,117917
19,METRO43580M43580,"Sioux City, IA-NE-SD MSA",426,498,654,823,877,IA,103877
19,METRO47940M47940,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",404,499,598,738,1040,IA,140381
19,METRO47940N19017,"Bremer County, IA HUD Metro FMR Area",362,427,555,664,850,IA,23325
19,NCNTY19001N19001,"Adair County, IA",370,415,539,661,756,IA,8243
19,NCNTY19003N19003,"Adams County, IA",370,415,539,661,756,IA,4482
19,NCNTY19005N19005,"Allamakee County, IA",357,406,513,656,757,IA,14675
19,NCNTY19007N19007,"Appanoose County, IA",334,389,513,646,727,IA,13721
19,NCNTY19009N19009,"Audubon County, IA",425,425,513,656,692,IA,6830
19,NCNTY19015N19015,"Boone County, IA",426,497,653,815,906,IA,26224
19,NCNTY19019N19019,"Buchanan County, IA",424,425,513,669,688,IA,21093
19,NCNTY19021N19021,"Buena Vista County, IA",405,470,549,657,732,IA,20411
19,NCNTY19023N19023,"Butler County, IA",357,406,513,656,757,IA,15305
19,NCNTY19025N19025,"Calhoun County, IA",401,406,526,681,702,IA,11115
19,NCNTY19027N19027,"Carroll County, IA",375,436,575,685,707,IA,21421
19,NCNTY19029N19029,"Cass County, IA",412,509,633,811,858,IA,14684
19,NCNTY19031N19031,"Cedar County, IA",379,422,557,721,786,IA,18187
19,NCNTY19033N19033,"Cerro Gordo County, IA",395,448,590,747,793,IA,46447
19,NCNTY19035N19035,"Cherokee County, IA",425,425,513,656,692,IA,13035
19,NCNTY19037N19037,"Chickasaw County, IA",357,406,513,656,757,IA,13095
19,NCNTY19039N19039,"Clarke County, IA",368,417,550,662,755,IA,9133
19,NCNTY19041N19041,"Clay County, IA",333,388,513,625,763,IA,17372
19,NCNTY19043N19043,"Clayton County, IA",357,406,513,656,757,IA,18678
19,NCNTY19045N19045,"Clinton County, IA",359,409,537,681,845,IA,50149
19,NCNTY19047N19047,"Crawford County, IA",425,425,513,656,692,IA,16942
19,NCNTY19051N19051,"Davis County, IA",370,415,539,661,756,IA,8541
19,NCNTY19053N19053,"Decatur County, IA",370,415,539,661,756,IA,8689
19,NCNTY19055N19055,"Delaware County, IA",379,422,557,721,786,IA,18404
19,NCNTY19057N19057,"Des Moines County, IA",406,464,577,751,800,IA,42351
19,NCNTY19059N19059,"Dickinson County, IA",340,439,525,716,923,IA,16424
19,NCNTY19063N19063,"Emmet County, IA",389,389,513,637,725,IA,11027
19,NCNTY19065N19065,"Fayette County, IA",357,406,513,656,757,IA,22008
19,NCNTY19067N19067,"Floyd County, IA",353,390,513,665,684,IA,16900
19,NCNTY19069N19069,"Franklin County, IA",370,406,513,658,679,IA,10704
19,NCNTY19071N19071,"Fremont County, IA",412,509,633,811,858,IA,8010
19,NCNTY19073N19073,"Greene County, IA",425,425,513,656,692,IA,10366
19,NCNTY19079N19079,"Hamilton County, IA",401,418,549,680,701,IA,16438
19,NCNTY19081N19081,"Hancock County, IA",370,406,513,658,679,IA,12100
19,NCNTY19083N19083,"Hardin County, IA",470,473,566,679,802,IA,18812
19,NCNTY19087N19087,"Henry County, IA",485,487,592,771,794,IA,20336
19,NCNTY19089N19089,"Howard County, IA",357,406,513,656,757,IA,9932
19,NCNTY19091N19091,"Humboldt County, IA",401,406,526,681,702,IA,10381
19,NCNTY19093N19093,"Ida County, IA",425,425,513,656,692,IA,7837
19,NCNTY19095N19095,"Iowa County, IA",428,451,554,722,777,IA,15671
19,NCNTY19097N19097,"Jackson County, IA",379,426,557,721,786,IA,20296
19,NCNTY19099N19099,"Jasper County, IA",402,453,596,812,898,IA,37213
19,NCNTY19101N19101,"Jefferson County, IA",431,454,551,665,851,IA,16181
19,NCNTY19107N19107,"Keokuk County, IA",370,415,539,661,756,IA,11400
19,NCNTY19109N19109,"Kossuth County, IA",370,406,513,658,679,IA,17163
19,NCNTY19111N19111,"Lee County, IA",374,438,541,685,704,IA,38052
19,NCNTY19115N19115,"Louisa County, IA",413,468,578,754,787,IA,12183
19,NCNTY19117N19117,"Lucas County, IA",370,415,539,661,756,IA,9422
19,NCNTY19119N19119,"Lyon County, IA",389,389,513,637,725,IA,11763
19,NCNTY19123N19123,"Mahaska County, IA",490,491,590,706,873,IA,22335
19,NCNTY19125N19125,"Marion County, IA",398,487,612,787,809,IA,32052
19,NCNTY19127N19127,"Marshall County, IA",403,483,604,763,863,IA,39311
19,NCNTY19131N19131,"Mitchell County, IA",370,406,513,658,679,IA,10874
19,NCNTY19133N19133,"Monona County, IA",425,425,513,656,692,IA,10020
19,NCNTY19135N19135,"Monroe County, IA",370,415,539,661,756,IA,8016
19,NCNTY19137N19137,"Montgomery County, IA",412,509,633,811,858,IA,11771
19,NCNTY19139N19139,"Muscatine County, IA",419,501,627,795,907,IA,41722
19,NCNTY19141N19141,"O'Brien County, IA",389,389,513,637,725,IA,15102
19,NCNTY19143N19143,"Osceola County, IA",389,389,513,637,725,IA,7003
19,NCNTY19145N19145,"Page County, IA",342,402,530,643,662,IA,16976
19,NCNTY19147N19147,"Palo Alto County, IA",389,389,513,637,725,IA,10147
19,NCNTY19149N19149,"Plymouth County, IA",440,442,532,700,720,IA,24849
19,NCNTY19151N19151,"Pocahontas County, IA",401,406,526,681,702,IA,8662
19,NCNTY19157N19157,"Poweshiek County, IA",377,441,579,732,754,IA,18815
19,NCNTY19159N19159,"Ringgold County, IA",370,415,539,661,756,IA,5469
19,NCNTY19161N19161,"Sac County, IA",425,425,513,656,692,IA,11529
19,NCNTY19165N19165,"Shelby County, IA",412,509,633,811,858,IA,13173
19,NCNTY19167N19167,"Sioux County, IA",400,441,513,704,724,IA,31589
19,NCNTY19171N19171,"Tama County, IA",428,439,554,722,777,IA,18103
19,NCNTY19173N19173,"Taylor County, IA",370,415,539,661,756,IA,6958
19,NCNTY19175N19175,"Union County, IA",370,415,539,661,756,IA,12309
19,NCNTY19177N19177,"Van Buren County, IA",370,415,539,661,756,IA,7809
19,NCNTY19179N19179,"Wapello County, IA",378,444,584,706,787,IA,36051
19,NCNTY19185N19185,"Wayne County, IA",370,415,539,661,756,IA,6730
19,NCNTY19187N19187,"Webster County, IA",398,417,550,759,783,IA,40235
19,NCNTY19189N19189,"Winnebago County, IA",370,406,513,658,679,IA,11723
19,NCNTY19191N19191,"Winneshiek County, IA",333,451,513,703,903,IA,21310
19,NCNTY19195N19195,"Worth County, IA",370,406,513,658,679,IA,7909
19,NCNTY19197N19197,"Wright County, IA",401,406,526,681,702,IA,14334
20,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",518,622,714,966,1016,KS,715580
20,METRO28140N20059,"Franklin County, KS HUD Metro FMR Area",475,476,572,737,831,KS,24784
20,METRO29940M29940,"Lawrence, KS MSA",517,543,701,1025,1232,KS,99962
20,METRO41140M41140,"St. Joseph, MO-KS MSA",367,448,565,714,825,KS,8249
20,METRO45820M45820,"Topeka, KS MSA",468,512,618,797,854,KS,224551
20,METRO48620M48620,"Wichita, KS HUD Metro FMR Area",452,507,654,840,957,KS,545220
20,METRO48620N20191,"Sumner County, KS HUD Metro FMR Area",347,412,537,700,944,KS,25946
20,NCNTY20001N20001,"Allen County, KS",371,429,512,662,705,KS,14385
20,NCNTY20003N20003,"Anderson County, KS",360,418,512,659,759,KS,8110
20,NCNTY20005N20005,"Atchison County, KS",423,472,593,853,1041,KS,16774
20,NCNTY20007N20007,"Barber County, KS",368,393,512,668,795,KS,5307
20,NCNTY20009N20009,"Barton County, KS",332,394,512,658,897,KS,28205
20,NCNTY20011N20011,"Bourbon County, KS",350,399,512,696,763,KS,15379
20,NCNTY20013N20013,"Brown County, KS",423,472,593,853,1041,KS,10724
20,NCNTY20017N20017,"Chase County, KS",391,406,531,687,728,KS,3030
20,NCNTY20019N20019,"Chautauqua County, KS",360,418,512,659,759,KS,4359
20,NCNTY20021N20021,"Cherokee County, KS",426,460,512,733,898,KS,22605
20,NCNTY20023N20023,"Cheyenne County, KS",374,396,523,667,686,KS,3165
20,NCNTY20025N20025,"Clark County, KS",474,475,572,697,769,KS,2390
20,NCNTY20027N20027,"Clay County, KS",435,470,574,779,1006,KS,8822
20,NCNTY20029N20029,"Cloud County, KS",418,444,552,728,752,KS,10268
20,NCNTY20031N20031,"Coffey County, KS",391,406,531,687,728,KS,8865
20,NCNTY20033N20033,"Comanche County, KS",368,393,512,668,795,KS,1967
20,NCNTY20035N20035,"Cowley County, KS",342,425,524,667,687,KS,36291
20,NCNTY20037N20037,"Crawford County, KS",381,446,587,788,895,KS,38242
20,NCNTY20039N20039,"Decatur County, KS",374,396,523,667,686,KS,3472
20,NCNTY20041N20041,"Dickinson County, KS",333,388,512,620,732,KS,19344
20,NCNTY20047N20047,"Edwards County, KS",368,393,512,668,795,KS,3449
20,NCNTY20049N20049,"Elk County, KS",360,418,512,659,759,KS,3261
20,NCNTY20051N20051,"Ellis County, KS",377,435,573,795,965,KS,27507
20,NCNTY20053N20053,"Ellsworth County, KS",418,444,552,728,752,KS,6525
20,NCNTY20055N20055,"Finney County, KS",501,503,607,751,919,KS,40523
20,NCNTY20057N20057,"Ford County, KS",485,491,584,723,753,KS,32458
20,NCNTY20061N20061,"Geary County, KS",374,458,561,763,795,KS,27947
20,NCNTY20063N20063,"Gove County, KS",374,396,523,667,686,KS,3068
20,NCNTY20065N20065,"Graham County, KS",374,396,523,667,686,KS,2946
20,NCNTY20067N20067,"Grant County, KS",474,475,572,697,769,KS,7909
20,NCNTY20069N20069,"Gray County, KS",474,475,572,697,769,KS,5904
20,NCNTY20071N20071,"Greeley County, KS",474,475,572,697,769,KS,1534
20,NCNTY20073N20073,"Greenwood County, KS",391,406,531,687,728,KS,7673
20,NCNTY20075N20075,"Hamilton County, KS",474,475,572,697,769,KS,2670
20,NCNTY20077N20077,"Harper County, KS",368,393,512,668,795,KS,6536
20,NCNTY20081N20081,"Haskell County, KS",474,475,572,697,769,KS,4307
20,NCNTY20083N20083,"Hodgeman County, KS",474,475,572,697,769,KS,2085
20,NCNTY20089N20089,"Jewell County, KS",418,444,552,728,752,KS,3791
20,NCNTY20093N20093,"Kearny County, KS",474,475,572,697,769,KS,4531
20,NCNTY20095N20095,"Kingman County, KS",368,393,512,668,795,KS,8673
20,NCNTY20097N20097,"Kiowa County, KS",368,393,512,668,795,KS,3278
20,NCNTY20099N20099,"Labette County, KS",334,389,512,672,691,KS,22835
20,NCNTY20101N20101,"Lane County, KS",474,475,572,697,769,KS,2155
20,NCNTY20105N20105,"Lincoln County, KS",418,444,552,728,752,KS,3578
20,NCNTY20109N20109,"Logan County, KS",374,396,523,667,686,KS,3046
20,NCNTY20111N20111,"Lyon County, KS",348,408,536,727,824,KS,35935
20,NCNTY20113N20113,"McPherson County, KS",432,433,541,730,868,KS,29554
20,NCNTY20115N20115,"Marion County, KS",391,406,531,687,728,KS,13361
20,NCNTY20117N20117,"Marshall County, KS",435,470,574,779,1006,KS,10965
20,NCNTY20119N20119,"Meade County, KS",474,475,572,697,769,KS,4631
20,NCNTY20123N20123,"Mitchell County, KS",418,444,552,728,752,KS,6932
20,NCNTY20125N20125,"Montgomery County, KS",435,436,524,659,773,KS,36252
20,NCNTY20127N20127,"Morris County, KS",435,470,574,779,1006,KS,6104
20,NCNTY20129N20129,"Morton County, KS",474,475,572,697,769,KS,3496
20,NCNTY20131N20131,"Nemaha County, KS",423,472,593,853,1041,KS,10717
20,NCNTY20133N20133,"Neosho County, KS",331,439,512,611,897,KS,16997
20,NCNTY20135N20135,"Ness County, KS",474,475,572,697,769,KS,3454
20,NCNTY20137N20137,"Norton County, KS",374,396,523,667,686,KS,5953
20,NCNTY20141N20141,"Osborne County, KS",374,396,523,667,686,KS,4452
20,NCNTY20143N20143,"Ottawa County, KS",418,444,552,728,752,KS,6163
20,NCNTY20145N20145,"Pawnee County, KS",368,393,512,668,795,KS,7233
20,NCNTY20147N20147,"Phillips County, KS",374,396,523,667,686,KS,6001
20,NCNTY20149N20149,"Pottawatomie County, KS",368,509,566,706,994,KS,18209
20,NCNTY20151N20151,"Pratt County, KS",367,391,512,664,790,KS,9647
20,NCNTY20153N20153,"Rawlins County, KS",374,396,523,667,686,KS,2966
20,NCNTY20155N20155,"Reno County, KS",375,442,562,795,818,KS,64790
20,NCNTY20157N20157,"Republic County, KS",418,444,552,728,752,KS,5835
20,NCNTY20159N20159,"Rice County, KS",381,432,546,752,802,KS,10761
20,NCNTY20161N20161,"Riley County, KS",458,483,604,878,1061,KS,62843
20,NCNTY20163N20163,"Rooks County, KS",374,396,523,667,686,KS,5685
20,NCNTY20165N20165,"Rush County, KS",368,393,512,668,795,KS,3551
20,NCNTY20167N20167,"Russell County, KS",374,396,523,667,686,KS,7370
20,NCNTY20169N20169,"Saline County, KS",432,453,584,798,821,KS,53597
20,NCNTY20171N20171,"Scott County, KS",474,475,572,697,769,KS,5120
20,NCNTY20175N20175,"Seward County, KS",422,497,567,706,825,KS,22510
20,NCNTY20179N20179,"Sheridan County, KS",374,396,523,667,686,KS,2813
20,NCNTY20181N20181,"Sherman County, KS",375,412,542,666,686,KS,6760
20,NCNTY20183N20183,"Smith County, KS",374,396,523,667,686,KS,4536
20,NCNTY20185N20185,"Stafford County, KS",368,393,512,668,795,KS,4789
20,NCNTY20187N20187,"Stanton County, KS",474,475,572,697,769,KS,2406
20,NCNTY20189N20189,"Stevens County, KS",474,475,572,697,769,KS,5463
20,NCNTY20193N20193,"Thomas County, KS",375,396,522,667,686,KS,8180
20,NCNTY20195N20195,"Trego County, KS",374,396,523,667,686,KS,3319
20,NCNTY20199N20199,"Wallace County, KS",374,396,523,667,686,KS,1749
20,NCNTY20201N20201,"Washington County, KS",418,444,552,728,752,KS,6483
20,NCNTY20203N20203,"Wichita County, KS",474,475,572,697,769,KS,2531
20,NCNTY20205N20205,"Wilson County, KS",360,418,512,659,759,KS,10332
20,NCNTY20207N20207,"Woodson County, KS",360,418,512,659,759,KS,3788
21,METRO14540M14540,"Bowling Green, KY MSA",451,509,625,843,966,KY,104166
21,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",469,551,716,970,1026,KY,356610
21,METRO17140MM3020,"Grant County, KY HUD Metro FMR Area",432,520,662,794,863,KY,22384
21,METRO17300M17300,"Clarksville, TN-KY HUD Metro FMR Area",511,530,617,895,921,KY,84862
21,METRO21060M21060,"Elizabethtown, KY MSA",408,441,539,784,932,KY,107547
21,METRO21780M21780,"Evansville, IN-KY HUD Metro FMR Area",408,485,596,735,837,KY,58949
21,METRO26580M26580,"Huntington-Ashland, WV-KY-OH MSA",384,458,552,686,743,KY,86643
21,METRO30460M30460,"Lexington-Fayette, KY MSA",463,558,686,938,976,KY,408326
21,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",464,528,623,877,911,KY,835969
21,METRO31140N21163,"Meade County, KY HUD Metro FMR Area",433,434,519,674,755,KY,26349
21,METRO31140N21179,"Nelson County, KY HUD Metro FMR Area",422,447,546,774,830,KY,37477
21,METRO31140N21211,"Shelby County, KY HUD Metro FMR Area",517,518,653,853,879,KY,33337
21,METRO36980M36980,"Owensboro, KY MSA",381,437,561,784,905,KY,109875
21,NCNTY21001N21001,"Adair County, KY",370,379,446,549,607,KY,17244
21,NCNTY21003N21003,"Allen County, KY",293,366,446,626,733,KY,17800
21,NCNTY21005N21005,"Anderson County, KY",433,474,626,908,1060,KY,19111
21,NCNTY21007N21007,"Ballard County, KY",415,432,537,680,782,KY,8286
21,NCNTY21009N21009,"Barren County, KY",320,384,493,609,685,KY,38033
21,NCNTY21011N21011,"Bath County, KY",372,421,502,630,651,KY,11085
21,NCNTY21013N21013,"Bell County, KY",293,401,446,534,784,KY,30060
21,NCNTY21021N21021,"Boyle County, KY",386,437,575,688,710,KY,27697
21,NCNTY21025N21025,"Breathitt County, KY",372,385,446,588,604,KY,16100
21,NCNTY21027N21027,"Breckinridge County, KY",378,396,502,687,709,KY,18648
21,NCNTY21031N21031,"Butler County, KY",454,504,613,805,912,KY,13010
21,NCNTY21033N21033,"Caldwell County, KY",371,372,447,578,650,KY,13060
21,NCNTY21035N21035,"Calloway County, KY",462,463,583,721,1004,KY,34177
21,NCNTY21039N21039,"Carlisle County, KY",415,432,537,680,782,KY,5351
21,NCNTY21041N21041,"Carroll County, KY",449,450,583,734,795,KY,10155
21,NCNTY21043N21043,"Carter County, KY",317,433,489,621,642,KY,26889
21,NCNTY21045N21045,"Casey County, KY",370,379,446,549,607,KY,15447
21,NCNTY21051N21051,"Clay County, KY",289,400,446,531,547,KY,24556
21,NCNTY21053N21053,"Clinton County, KY",370,379,446,549,607,KY,9634
21,NCNTY21055N21055,"Crittenden County, KY",370,371,446,577,649,KY,9384
21,NCNTY21057N21057,"Cumberland County, KY",370,379,446,549,607,KY,7147
21,NCNTY21063N21063,"Elliott County, KY",419,420,507,645,736,KY,6748
21,NCNTY21065N21065,"Estill County, KY",390,391,470,573,705,KY,15307
21,NCNTY21069N21069,"Fleming County, KY",372,421,502,630,651,KY,13792
21,NCNTY21071N21071,"Floyd County, KY",372,383,459,600,695,KY,42441
21,NCNTY21073N21073,"Franklin County, KY",460,490,644,893,918,KY,47687
21,NCNTY21075N21075,"Fulton County, KY",415,432,537,680,782,KY,7752
21,NCNTY21079N21079,"Garrard County, KY",385,435,556,664,974,KY,14792
21,NCNTY21083N21083,"Graves County, KY",369,391,470,583,712,KY,37028
21,NCNTY21085N21085,"Grayson County, KY",386,387,464,592,669,KY,24053
21,NCNTY21087N21087,"Green County, KY",367,376,446,545,603,KY,11518
21,NCNTY21095N21095,"Harlan County, KY",370,402,446,566,753,KY,33202
21,NCNTY21097N21097,"Harrison County, KY",465,467,559,717,740,KY,17983
21,NCNTY21099N21099,"Hart County, KY",328,365,457,585,675,KY,17445
21,NCNTY21105N21105,"Hickman County, KY",415,432,537,680,782,KY,5262
21,NCNTY21107N21107,"Hopkins County, KY",387,388,466,624,818,KY,46519
21,NCNTY21109N21109,"Jackson County, KY",372,398,449,540,562,KY,13495
21,NCNTY21115N21115,"Johnson County, KY",291,364,446,630,648,KY,23445
21,NCNTY21119N21119,"Knott County, KY",372,385,446,550,583,KY,17649
21,NCNTY21121N21121,"Knox County, KY",293,347,446,622,643,KY,31795
21,NCNTY21125N21125,"Laurel County, KY",394,423,475,590,753,KY,52715
21,NCNTY21127N21127,"Lawrence County, KY",295,345,455,606,624,KY,15569
21,NCNTY21129N21129,"Lee County, KY",372,385,446,550,583,KY,7916
21,NCNTY21131N21131,"Leslie County, KY",372,385,446,550,583,KY,12401
21,NCNTY21133N21133,"Letcher County, KY",372,385,446,557,583,KY,25277
21,NCNTY21135N21135,"Lewis County, KY",372,421,502,630,651,KY,14092
21,NCNTY21137N21137,"Lincoln County, KY",336,468,518,618,780,KY,23361
21,NCNTY21139N21139,"Livingston County, KY",370,371,446,577,649,KY,9804
21,NCNTY21141N21141,"Logan County, KY",424,459,512,693,750,KY,26573
21,NCNTY21143N21143,"Lyon County, KY",457,468,550,776,799,KY,8080
21,NCNTY21145N21145,"McCracken County, KY",355,443,550,758,782,KY,65514
21,NCNTY21147N21147,"McCreary County, KY",369,398,446,581,596,KY,17080
21,NCNTY21151N21151,"Madison County, KY",410,424,538,782,903,KY,70872
21,NCNTY21153N21153,"Magoffin County, KY",378,379,456,579,595,KY,13332
21,NCNTY21155N21155,"Marion County, KY",378,396,502,687,709,KY,18212
21,NCNTY21157N21157,"Marshall County, KY",420,421,507,683,825,KY,30125
21,NCNTY21159N21159,"Martin County, KY",378,379,456,579,595,KY,12578
21,NCNTY21161N21161,"Mason County, KY",332,423,513,748,785,KY,16800
21,NCNTY21165N21165,"Menifee County, KY",372,421,502,630,651,KY,6556
21,NCNTY21167N21167,"Mercer County, KY",469,471,565,707,840,KY,20817
21,NCNTY21169N21169,"Metcalfe County, KY",328,365,457,585,675,KY,10037
21,NCNTY21171N21171,"Monroe County, KY",328,365,457,585,675,KY,11756
21,NCNTY21173N21173,"Montgomery County, KY",378,442,582,694,716,KY,22554
21,NCNTY21175N21175,"Morgan County, KY",372,421,502,630,651,KY,13948
21,NCNTY21177N21177,"Muhlenberg County, KY",371,372,450,588,604,KY,31839
21,NCNTY21181N21181,"Nicholas County, KY",475,482,637,804,850,KY,6813
21,NCNTY21183N21183,"Ohio County, KY",367,394,446,602,647,KY,22916
21,NCNTY21187N21187,"Owen County, KY",518,585,669,943,1173,KY,10547
21,NCNTY21189N21189,"Owsley County, KY",372,385,446,550,583,KY,4858
21,NCNTY21193N21193,"Perry County, KY",388,390,467,557,675,KY,29390
21,NCNTY21195N21195,"Pike County, KY",381,382,470,569,586,KY,68736
21,NCNTY21197N21197,"Powell County, KY",358,456,554,662,683,KY,13237
21,NCNTY21199N21199,"Pulaski County, KY",314,364,461,591,625,KY,56217
21,NCNTY21201N21201,"Robertson County, KY",372,421,502,630,651,KY,2266
21,NCNTY21203N21203,"Rockcastle County, KY",372,398,449,540,562,KY,16582
21,NCNTY21205N21205,"Rowan County, KY",404,472,531,634,877,KY,22094
21,NCNTY21207N21207,"Russell County, KY",370,379,446,547,607,KY,16315
21,NCNTY21213N21213,"Simpson County, KY",419,490,644,796,820,KY,16405
21,NCNTY21217N21217,"Taylor County, KY",309,427,475,607,739,KY,22927
21,NCNTY21219N21219,"Todd County, KY",457,468,550,776,799,KY,11971
21,NCNTY21225N21225,"Union County, KY",423,424,511,612,653,KY,15637
21,NCNTY21229N21229,"Washington County, KY",378,396,502,687,709,KY,10916
21,NCNTY21231N21231,"Wayne County, KY",291,397,446,586,604,KY,19923
21,NCNTY21235N21235,"Whitley County, KY",353,382,504,600,619,KY,35865
21,NCNTY21237N21237,"Wolfe County, KY",372,385,446,550,583,KY,7065
22,METRO10780M10780,"Alexandria, LA MSA",456,456,549,699,718,LA,145035
22,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",643,692,805,1040,1242,LA,672653
22,METRO12940N22047,"Iberville Parish, LA HUD Metro FMR Area",433,433,522,654,674,LA,33320
22,METRO26380M26380,"Houma-Bayou Cane-Thibodaux, LA MSA",468,468,577,766,863,LA,194477
22,METRO29180M29180,"Lafayette, LA MSA",495,546,615,823,990,LA,239086
22,METRO29340M29340,"Lake Charles, LA MSA",462,508,616,781,1081,LA,193568
22,METRO33740M33740,"Monroe, LA MSA",438,463,579,762,787,LA,170053
22,METRO35380M35380,"New Orleans-Metairie-Kenner, LA MSA",800,889,1050,1368,1484,LA,1316510
22,METRO43340M43340,"Shreveport-Bossier City, LA MSA",483,530,635,810,835,LA,375965
22,NCNTY22001N22001,"Acadia Parish, LA",347,376,445,554,615,LA,58861
22,NCNTY22003N22003,"Allen Parish, LA",381,382,459,629,722,LA,25440
22,NCNTY22007N22007,"Assumption Parish, LA",436,438,524,648,666,LA,23388
22,NCNTY22009N22009,"Avoyelles Parish, LA",294,384,455,582,665,LA,41481
22,NCNTY22011N22011,"Beauregard Parish, LA",401,422,485,696,849,LA,32986
22,NCNTY22013N22013,"Bienville Parish, LA",430,437,518,628,672,LA,15752
22,NCNTY22021N22021,"Caldwell Parish, LA",372,382,446,558,609,LA,10560
22,NCNTY22025N22025,"Catahoula Parish, LA",367,368,459,557,659,LA,10920
22,NCNTY22027N22027,"Claiborne Parish, LA",430,437,518,628,672,LA,16851
22,NCNTY22029N22029,"Concordia Parish, LA",367,368,459,595,659,LA,20247
22,NCNTY22035N22035,"East Carroll Parish, LA",372,382,446,558,609,LA,9421
22,NCNTY22039N22039,"Evangeline Parish, LA",350,372,438,536,574,LA,35434
22,NCNTY22041N22041,"Franklin Parish, LA",372,382,446,558,609,LA,21263
22,NCNTY22045N22045,"Iberia Parish, LA",422,442,534,688,733,LA,73266
22,NCNTY22049N22049,"Jackson Parish, LA",372,382,446,561,609,LA,15397
22,NCNTY22053N22053,"Jefferson Davis Parish, LA",382,383,460,599,615,LA,31435
22,NCNTY22059N22059,"La Salle Parish, LA",367,368,459,557,659,LA,14282
22,NCNTY22061N22061,"Lincoln Parish, LA",440,467,548,732,757,LA,42509
22,NCNTY22065N22065,"Madison Parish, LA",372,382,446,558,609,LA,13728
22,NCNTY22067N22067,"Morehouse Parish, LA",373,386,494,594,613,LA,31021
22,NCNTY22069N22069,"Natchitoches Parish, LA",456,457,549,680,791,LA,39080
22,NCNTY22081N22081,"Red River Parish, LA",430,437,518,628,672,LA,9622
22,NCNTY22083N22083,"Richland Parish, LA",372,382,446,558,609,LA,20981
22,NCNTY22085N22085,"Sabine Parish, LA",430,437,518,628,672,LA,23459
22,NCNTY22093N22093,"St. James Parish, LA",469,518,622,800,892,LA,21216
22,NCNTY22097N22097,"St. Landry Parish, LA",290,349,444,616,634,LA,87700
22,NCNTY22101N22101,"St. Mary Parish, LA",403,415,512,681,783,LA,53500
22,NCNTY22105N22105,"Tangipahoa Parish, LA",406,468,588,704,854,LA,100588
22,NCNTY22107N22107,"Tensas Parish, LA",372,382,446,558,609,LA,6618
22,NCNTY22113N22113,"Vermilion Parish, LA",372,373,448,619,639,LA,53807
22,NCNTY22115N22115,"Vernon Parish, LA",380,432,486,706,780,LA,52531
22,NCNTY22117N22117,"Washington Parish, LA",364,390,438,597,615,LA,43926
22,NCNTY22119N22119,"Webster Parish, LA",423,423,510,672,693,LA,41831
22,NCNTY22123N22123,"West Carroll Parish, LA",372,382,446,558,609,LA,12314
22,NCNTY22127N22127,"Winn Parish, LA",366,396,441,544,619,LA,16894
23,METRO12620MM0730,"Bangor, ME HUD Metro FMR Area",498,579,743,949,1048,ME,87262
23,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",506,510,608,773,915,ME,57657
23,METRO30340M30340,"Lewiston-Auburn, ME MSA",419,512,642,793,889,ME,103793
23,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",669,806,1029,1321,1370,ME,243537
23,METRO38860MM6450,"York-Kittery-South Berwick, ME HUD Metro FMR Area",875,880,1056,1538,1597,ME,41375
23,METRO38860N23005,"Cumberland County, ME (part) HUD Metro FMR Area",523,626,804,983,1233,ME,45900
23,METRO38860N23023,"Sagadahoc County, ME HUD Metro FMR Area",624,625,777,935,1365,ME,35214
23,METRO38860N23031,"York County, ME (part) HUD Metro FMR Area",630,634,762,910,1023,ME,121542
23,NCNTY23003N23003,"Aroostook County, ME",373,469,563,747,877,ME,73938
23,NCNTY23007N23007,"Franklin County, ME",462,512,621,760,942,ME,29467
23,NCNTY23009N23009,"Hancock County, ME",530,613,714,990,1017,ME,51791
23,NCNTY23011N23011,"Kennebec County, ME",424,496,619,841,912,ME,117114
23,NCNTY23013N23013,"Knox County, ME",466,620,718,979,1084,ME,39618
23,NCNTY23015N23015,"Lincoln County, ME",551,616,727,899,928,ME,33616
23,NCNTY23017N23017,"Oxford County, ME",460,523,609,817,1018,ME,54755
