State,CBSASub,areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2000
19,METRO47940M47940,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",392,484,580,716,1009,IA,140381
19,METRO47940N19017,"Bremer County, IA HUD Metro FMR Area",352,415,539,645,825,IA,23325
19,NCNTY19001N19001,"Adair County, IA",360,404,525,644,736,IA,8243
19,NCNTY19003N19003,"Adams County, IA",360,404,525,644,736,IA,4482
19,NCNTY19005N19005,"Allamakee County, IA",365,415,525,671,775,IA,14675
19,NCNTY19007N19007,"Appanoose County, IA",342,398,525,662,744,IA,13721
19,NCNTY19009N19009,"Audubon County, IA",435,435,525,671,708,IA,6830
19,NCNTY19015N19015,"Boone County, IA",413,482,634,791,879,IA,26224
19,NCNTY19019N19019,"Buchanan County, IA",434,435,525,685,704,IA,21093
19,NCNTY19021N19021,"Buena Vista County, IA",393,456,533,638,710,IA,20411
19,NCNTY19023N19023,"Butler County, IA",365,415,525,671,775,IA,15305
19,NCNTY19025N19025,"Calhoun County, IA",400,405,525,679,700,IA,11115
19,NCNTY19027N19027,"Carroll County, IA",364,423,558,665,686,IA,21421
19,NCNTY19029N19029,"Cass County, IA",400,494,614,787,833,IA,14684
19,NCNTY19031N19031,"Cedar County, IA",368,410,541,701,764,IA,18187
19,NCNTY19033N19033,"Cerro Gordo County, IA",384,435,573,725,770,IA,46447
19,NCNTY19035N19035,"Cherokee County, IA",435,435,525,671,708,IA,13035
19,NCNTY19037N19037,"Chickasaw County, IA",365,415,525,671,775,IA,13095
19,NCNTY19039N19039,"Clarke County, IA",357,405,534,642,733,IA,9133
19,NCNTY19041N19041,"Clay County, IA",341,397,525,640,781,IA,17372
19,NCNTY19043N19043,"Clayton County, IA",365,415,525,671,775,IA,18678
19,NCNTY19045N19045,"Clinton County, IA",351,400,525,666,826,IA,50149
19,NCNTY19047N19047,"Crawford County, IA",435,435,525,671,708,IA,16942
19,NCNTY19051N19051,"Davis County, IA",360,404,525,644,736,IA,8541
19,NCNTY19053N19053,"Decatur County, IA",360,404,525,644,736,IA,8689
19,NCNTY19055N19055,"Delaware County, IA",368,410,541,701,764,IA,18404
19,NCNTY19057N19057,"Des Moines County, IA",394,451,560,729,777,IA,42351
19,NCNTY19059N19059,"Dickinson County, IA",340,439,525,716,923,IA,16424
19,NCNTY19063N19063,"Emmet County, IA",398,398,525,652,742,IA,11027
19,NCNTY19065N19065,"Fayette County, IA",365,415,525,671,775,IA,22008
19,NCNTY19067N19067,"Floyd County, IA",362,399,525,680,700,IA,16900
19,NCNTY19069N19069,"Franklin County, IA",379,416,525,673,695,IA,10704
19,NCNTY19071N19071,"Fremont County, IA",400,494,614,787,833,IA,8010
19,NCNTY19073N19073,"Greene County, IA",435,435,525,671,708,IA,10366
19,NCNTY19079N19079,"Hamilton County, IA",389,406,533,660,680,IA,16438
19,NCNTY19081N19081,"Hancock County, IA",379,416,525,673,695,IA,12100
19,NCNTY19083N19083,"Hardin County, IA",456,459,549,658,778,IA,18812
19,NCNTY19087N19087,"Henry County, IA",471,473,575,749,771,IA,20336
19,NCNTY19089N19089,"Howard County, IA",365,415,525,671,775,IA,9932
19,NCNTY19091N19091,"Humboldt County, IA",400,405,525,679,700,IA,10381
19,NCNTY19093N19093,"Ida County, IA",435,435,525,671,708,IA,7837
19,NCNTY19095N19095,"Iowa County, IA",415,438,538,702,755,IA,15671
19,NCNTY19097N19097,"Jackson County, IA",368,413,541,701,764,IA,20296
19,NCNTY19099N19099,"Jasper County, IA",390,440,579,789,872,IA,37213
19,NCNTY19101N19101,"Jefferson County, IA",418,441,535,645,826,IA,16181
19,NCNTY19107N19107,"Keokuk County, IA",360,404,525,644,736,IA,11400
19,NCNTY19109N19109,"Kossuth County, IA",379,416,525,673,695,IA,17163
19,NCNTY19111N19111,"Lee County, IA",363,425,525,665,684,IA,38052
19,NCNTY19115N19115,"Louisa County, IA",401,454,561,732,764,IA,12183
19,NCNTY19117N19117,"Lucas County, IA",360,404,525,644,736,IA,9422
19,NCNTY19119N19119,"Lyon County, IA",398,398,525,652,742,IA,11763
19,NCNTY19123N19123,"Mahaska County, IA",476,477,573,685,848,IA,22335
19,NCNTY19125N19125,"Marion County, IA",387,472,594,764,785,IA,32052
19,NCNTY19127N19127,"Marshall County, IA",391,468,586,741,837,IA,39311
19,NCNTY19131N19131,"Mitchell County, IA",379,416,525,673,695,IA,10874
19,NCNTY19133N19133,"Monona County, IA",435,435,525,671,708,IA,10020
19,NCNTY19135N19135,"Monroe County, IA",360,404,525,644,736,IA,8016
19,NCNTY19137N19137,"Montgomery County, IA",400,494,614,787,833,IA,11771
19,NCNTY19139N19139,"Muscatine County, IA",407,487,609,772,881,IA,41722
19,NCNTY19141N19141,"O'Brien County, IA",398,398,525,652,742,IA,15102
19,NCNTY19143N19143,"Osceola County, IA",398,398,525,652,742,IA,7003
19,NCNTY19145N19145,"Page County, IA",339,398,525,637,656,IA,16976
19,NCNTY19147N19147,"Palo Alto County, IA",398,398,525,652,742,IA,10147
19,NCNTY19149N19149,"Plymouth County, IA",435,436,525,690,711,IA,24849
19,NCNTY19151N19151,"Pocahontas County, IA",400,405,525,679,700,IA,8662
19,NCNTY19157N19157,"Poweshiek County, IA",366,428,562,710,732,IA,18815
19,NCNTY19159N19159,"Ringgold County, IA",360,404,525,644,736,IA,5469
19,NCNTY19161N19161,"Sac County, IA",435,435,525,671,708,IA,11529
19,NCNTY19165N19165,"Shelby County, IA",400,494,614,787,833,IA,13173
19,NCNTY19167N19167,"Sioux County, IA",409,451,525,720,741,IA,31589
19,NCNTY19171N19171,"Tama County, IA",415,427,538,702,755,IA,18103
19,NCNTY19173N19173,"Taylor County, IA",360,404,525,644,736,IA,6958
19,NCNTY19175N19175,"Union County, IA",360,404,525,644,736,IA,12309
19,NCNTY19177N19177,"Van Buren County, IA",360,404,525,644,736,IA,7809
19,NCNTY19179N19179,"Wapello County, IA",367,431,567,686,764,IA,36051
19,NCNTY19185N19185,"Wayne County, IA",360,404,525,644,736,IA,6730
19,NCNTY19187N19187,"Webster County, IA",386,405,534,737,760,IA,40235
19,NCNTY19189N19189,"Winnebago County, IA",379,416,525,673,695,IA,11723
19,NCNTY19191N19191,"Winneshiek County, IA",341,462,525,720,925,IA,21310
19,NCNTY19195N19195,"Worth County, IA",379,416,525,673,695,IA,7909
19,NCNTY19197N19197,"Wright County, IA",400,405,525,679,700,IA,14334
20,METRO28140M28140,"Kansas City, MO-KS HUD Metro FMR Area",510,612,703,951,1000,KS,715580
20,METRO28140N20059,"Franklin County, KS HUD Metro FMR Area",468,469,563,726,817,KS,24784
20,METRO29940M29940,"Lawrence, KS MSA",501,526,680,994,1195,KS,99962
20,METRO41140M41140,"St. Joseph, MO-KS MSA",356,435,548,692,801,KS,8249
20,METRO45820M45820,"Topeka, KS MSA",455,497,600,774,829,KS,224551
20,METRO48620M48620,"Wichita, KS HUD Metro FMR Area",439,492,635,816,930,KS,545220
20,METRO48620N20191,"Sumner County, KS HUD Metro FMR Area",345,410,534,696,938,KS,25946
20,NCNTY20001N20001,"Allen County, KS",387,447,534,690,735,KS,14385
20,NCNTY20003N20003,"Anderson County, KS",376,436,534,687,791,KS,8110
20,NCNTY20005N20005,"Atchison County, KS",411,458,576,828,1011,KS,16774
20,NCNTY20007N20007,"Barber County, KS",384,410,534,697,829,KS,5307
20,NCNTY20009N20009,"Barton County, KS",346,411,534,686,936,KS,28205
20,NCNTY20011N20011,"Bourbon County, KS",365,417,534,726,796,KS,15379
20,NCNTY20013N20013,"Brown County, KS",411,458,576,828,1011,KS,10724
20,NCNTY20017N20017,"Chase County, KS",393,408,534,691,732,KS,3030
20,NCNTY20019N20019,"Chautauqua County, KS",376,436,534,687,791,KS,4359
20,NCNTY20021N20021,"Cherokee County, KS",445,480,534,764,936,KS,22605
20,NCNTY20023N20023,"Cheyenne County, KS",382,404,534,681,701,KS,3165
20,NCNTY20025N20025,"Clark County, KS",460,461,555,677,746,KS,2390
20,NCNTY20027N20027,"Clay County, KS",422,456,557,756,976,KS,8822
20,NCNTY20029N20029,"Cloud County, KS",406,431,536,706,730,KS,10268
20,NCNTY20031N20031,"Coffey County, KS",393,408,534,691,732,KS,8865
20,NCNTY20033N20033,"Comanche County, KS",384,410,534,697,829,KS,1967
20,NCNTY20035N20035,"Cowley County, KS",349,433,534,680,700,KS,36291
20,NCNTY20037N20037,"Crawford County, KS",370,433,570,765,869,KS,38242
20,NCNTY20039N20039,"Decatur County, KS",382,404,534,681,701,KS,3472
20,NCNTY20041N20041,"Dickinson County, KS",348,405,534,647,764,KS,19344
20,NCNTY20047N20047,"Edwards County, KS",384,410,534,697,829,KS,3449
20,NCNTY20049N20049,"Elk County, KS",376,436,534,687,791,KS,3261
20,NCNTY20051N20051,"Ellis County, KS",366,422,556,772,936,KS,27507
20,NCNTY20053N20053,"Ellsworth County, KS",406,431,536,706,730,KS,6525
20,NCNTY20055N20055,"Finney County, KS",487,488,589,729,892,KS,40523
20,NCNTY20057N20057,"Ford County, KS",471,476,567,702,731,KS,32458
20,NCNTY20061N20061,"Geary County, KS",363,445,545,741,773,KS,27947
20,NCNTY20063N20063,"Gove County, KS",382,404,534,681,701,KS,3068
20,NCNTY20065N20065,"Graham County, KS",382,404,534,681,701,KS,2946
20,NCNTY20067N20067,"Grant County, KS",460,461,555,677,746,KS,7909
20,NCNTY20069N20069,"Gray County, KS",460,461,555,677,746,KS,5904
20,NCNTY20071N20071,"Greeley County, KS",460,461,555,677,746,KS,1534
20,NCNTY20073N20073,"Greenwood County, KS",393,408,534,691,732,KS,7673
20,NCNTY20075N20075,"Hamilton County, KS",460,461,555,677,746,KS,2670
20,NCNTY20077N20077,"Harper County, KS",384,410,534,697,829,KS,6536
20,NCNTY20081N20081,"Haskell County, KS",460,461,555,677,746,KS,4307
20,NCNTY20083N20083,"Hodgeman County, KS",460,461,555,677,746,KS,2085
20,NCNTY20089N20089,"Jewell County, KS",406,431,536,706,730,KS,3791
20,NCNTY20093N20093,"Kearny County, KS",460,461,555,677,746,KS,4531
20,NCNTY20095N20095,"Kingman County, KS",384,410,534,697,829,KS,8673
20,NCNTY20097N20097,"Kiowa County, KS",384,410,534,697,829,KS,3278
20,NCNTY20099N20099,"Labette County, KS",348,405,534,701,721,KS,22835
20,NCNTY20101N20101,"Lane County, KS",460,461,555,677,746,KS,2155
20,NCNTY20105N20105,"Lincoln County, KS",406,431,536,706,730,KS,3578
20,NCNTY20109N20109,"Logan County, KS",382,404,534,681,701,KS,3046
20,NCNTY20111N20111,"Lyon County, KS",347,407,534,724,821,KS,35935
20,NCNTY20113N20113,"McPherson County, KS",426,427,534,721,857,KS,29554
20,NCNTY20115N20115,"Marion County, KS",393,408,534,691,732,KS,13361
20,NCNTY20117N20117,"Marshall County, KS",422,456,557,756,976,KS,10965
20,NCNTY20119N20119,"Meade County, KS",460,461,555,677,746,KS,4631
20,NCNTY20123N20123,"Mitchell County, KS",406,431,536,706,730,KS,6932
20,NCNTY20125N20125,"Montgomery County, KS",444,445,534,671,788,KS,36252
20,NCNTY20127N20127,"Morris County, KS",422,456,557,756,976,KS,6104
20,NCNTY20129N20129,"Morton County, KS",460,461,555,677,746,KS,3496
20,NCNTY20131N20131,"Nemaha County, KS",411,458,576,828,1011,KS,10717
20,NCNTY20133N20133,"Neosho County, KS",345,458,534,637,935,KS,16997
20,NCNTY20135N20135,"Ness County, KS",460,461,555,677,746,KS,3454
20,NCNTY20137N20137,"Norton County, KS",382,404,534,681,701,KS,5953
20,NCNTY20141N20141,"Osborne County, KS",382,404,534,681,701,KS,4452
20,NCNTY20143N20143,"Ottawa County, KS",406,431,536,706,730,KS,6163
20,NCNTY20145N20145,"Pawnee County, KS",384,410,534,697,829,KS,7233
20,NCNTY20147N20147,"Phillips County, KS",382,404,534,681,701,KS,6001
20,NCNTY20149N20149,"Pottawatomie County, KS",357,494,549,685,964,KS,18209
20,NCNTY20151N20151,"Pratt County, KS",383,407,534,692,823,KS,9647
20,NCNTY20153N20153,"Rawlins County, KS",382,404,534,681,701,KS,2966
20,NCNTY20155N20155,"Reno County, KS",364,430,546,772,794,KS,64790
20,NCNTY20157N20157,"Republic County, KS",406,431,536,706,730,KS,5835
20,NCNTY20159N20159,"Rice County, KS",372,423,534,736,784,KS,10761
20,NCNTY20161N20161,"Riley County, KS",445,468,586,852,1029,KS,62843
20,NCNTY20163N20163,"Rooks County, KS",382,404,534,681,701,KS,5685
20,NCNTY20165N20165,"Rush County, KS",384,410,534,697,829,KS,3551
20,NCNTY20167N20167,"Russell County, KS",382,404,534,681,701,KS,7370
20,NCNTY20169N20169,"Saline County, KS",419,439,567,775,797,KS,53597
20,NCNTY20171N20171,"Scott County, KS",460,461,555,677,746,KS,5120
20,NCNTY20175N20175,"Seward County, KS",410,482,550,685,800,KS,22510
20,NCNTY20179N20179,"Sheridan County, KS",382,404,534,681,701,KS,2813
20,NCNTY20181N20181,"Sherman County, KS",369,406,534,656,676,KS,6760
20,NCNTY20183N20183,"Smith County, KS",382,404,534,681,701,KS,4536
20,NCNTY20185N20185,"Stafford County, KS",384,410,534,697,829,KS,4789
20,NCNTY20187N20187,"Stanton County, KS",460,461,555,677,746,KS,2406
20,NCNTY20189N20189,"Stevens County, KS",460,461,555,677,746,KS,5463
20,NCNTY20193N20193,"Thomas County, KS",383,405,534,682,702,KS,8180
20,NCNTY20195N20195,"Trego County, KS",382,404,534,681,701,KS,3319
20,NCNTY20199N20199,"Wallace County, KS",382,404,534,681,701,KS,1749
20,NCNTY20201N20201,"Washington County, KS",406,431,536,706,730,KS,6483
20,NCNTY20203N20203,"Wichita County, KS",460,461,555,677,746,KS,2531
20,NCNTY20205N20205,"Wilson County, KS",376,436,534,687,791,KS,10332
20,NCNTY20207N20207,"Woodson County, KS",376,436,534,687,791,KS,3788
21,METRO14540M14540,"Bowling Green, KY MSA",433,490,601,810,929,KY,104166
21,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",459,539,701,950,1005,KY,356610
21,METRO17140MM3020,"Grant County, KY HUD Metro FMR Area",422,509,648,778,844,KY,22384
21,METRO17300M17300,"Clarksville, TN-KY HUD Metro FMR Area",491,509,593,860,885,KY,84862
21,METRO21060M21060,"Elizabethtown, KY MSA",392,424,518,754,896,KY,107547
21,METRO21780M21780,"Evansville, IN-KY HUD Metro FMR Area",396,470,578,713,812,KY,58949
21,METRO26580M26580,"Huntington-Ashland, WV-KY-OH MSA",371,443,534,664,719,KY,86643
21,METRO30460M30460,"Lexington-Fayette, KY MSA",445,536,659,901,938,KY,408326
21,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",448,508,601,846,879,KY,869306
21,METRO31140N21163,"Meade County, KY HUD Metro FMR Area",417,418,500,649,727,KY,26349
21,METRO31140N21179,"Nelson County, KY HUD Metro FMR Area",407,430,526,746,800,KY,37477
21,METRO36980M36980,"Owensboro, KY MSA",366,420,539,753,869,KY,109875
21,NCNTY21001N21001,"Adair County, KY",379,388,457,563,622,KY,17244
21,NCNTY21003N21003,"Allen County, KY",300,375,457,642,751,KY,17800
21,NCNTY21005N21005,"Anderson County, KY",417,456,602,874,1020,KY,19111
21,NCNTY21007N21007,"Ballard County, KY",398,415,516,654,752,KY,8286
21,NCNTY21009N21009,"Barren County, KY",308,369,474,586,659,KY,38033
21,NCNTY21011N21011,"Bath County, KY",358,405,483,606,626,KY,11085
21,NCNTY21013N21013,"Bell County, KY",300,410,457,547,803,KY,30060
21,NCNTY21021N21021,"Boyle County, KY",372,420,553,661,683,KY,27697
21,NCNTY21025N21025,"Breathitt County, KY",381,395,457,602,619,KY,16100
21,NCNTY21027N21027,"Breckinridge County, KY",364,381,483,661,682,KY,18648
21,NCNTY21031N21031,"Butler County, KY",436,484,589,773,876,KY,13010
21,NCNTY21033N21033,"Caldwell County, KY",379,381,457,590,665,KY,13060
21,NCNTY21035N21035,"Calloway County, KY",444,445,560,693,964,KY,34177
21,NCNTY21039N21039,"Carlisle County, KY",398,415,516,654,752,KY,5351
21,NCNTY21041N21041,"Carroll County, KY",431,432,560,705,764,KY,10155
21,NCNTY21043N21043,"Carter County, KY",305,416,470,596,617,KY,26889
21,NCNTY21045N21045,"Casey County, KY",379,388,457,563,622,KY,15447
21,NCNTY21051N21051,"Clay County, KY",296,409,457,544,561,KY,24556
21,NCNTY21053N21053,"Clinton County, KY",379,388,457,563,622,KY,9634
21,NCNTY21055N21055,"Crittenden County, KY",379,380,457,591,665,KY,9384
21,NCNTY21057N21057,"Cumberland County, KY",379,388,457,563,622,KY,7147
21,NCNTY21063N21063,"Elliott County, KY",403,404,487,620,707,KY,6748
21,NCNTY21065N21065,"Estill County, KY",379,380,457,557,686,KY,15307
21,NCNTY21069N21069,"Fleming County, KY",358,405,483,606,626,KY,13792
21,NCNTY21071N21071,"Floyd County, KY",371,381,457,598,692,KY,42441
21,NCNTY21073N21073,"Franklin County, KY",442,471,619,859,882,KY,47687
21,NCNTY21075N21075,"Fulton County, KY",398,415,516,654,752,KY,7752
21,NCNTY21079N21079,"Garrard County, KY",370,418,534,638,935,KY,14792
21,NCNTY21083N21083,"Graves County, KY",359,380,457,567,692,KY,37028
21,NCNTY21085N21085,"Grayson County, KY",380,381,457,583,659,KY,24053
21,NCNTY21087N21087,"Green County, KY",376,385,457,559,617,KY,11518
21,NCNTY21095N21095,"Harlan County, KY",379,412,457,580,772,KY,33202
21,NCNTY21097N21097,"Harrison County, KY",446,448,537,688,711,KY,17983
21,NCNTY21099N21099,"Hart County, KY",328,365,457,585,675,KY,17445
21,NCNTY21105N21105,"Hickman County, KY",398,415,516,654,752,KY,5262
21,NCNTY21107N21107,"Hopkins County, KY",379,380,457,612,802,KY,46519
21,NCNTY21109N21109,"Jackson County, KY",379,405,457,549,572,KY,13495
21,NCNTY21115N21115,"Johnson County, KY",298,373,457,645,664,KY,23445
21,NCNTY21119N21119,"Knott County, KY",381,395,457,563,598,KY,17649
21,NCNTY21121N21121,"Knox County, KY",300,355,457,637,659,KY,31795
21,NCNTY21125N21125,"Laurel County, KY",379,407,457,568,725,KY,52715
21,NCNTY21127N21127,"Lawrence County, KY",297,346,457,609,627,KY,15569
21,NCNTY21129N21129,"Lee County, KY",381,395,457,563,598,KY,7916
21,NCNTY21131N21131,"Leslie County, KY",381,395,457,563,598,KY,12401
21,NCNTY21133N21133,"Letcher County, KY",381,395,457,571,598,KY,25277
21,NCNTY21135N21135,"Lewis County, KY",358,405,483,606,626,KY,14092
21,NCNTY21137N21137,"Lincoln County, KY",323,450,498,595,750,KY,23361
21,NCNTY21139N21139,"Livingston County, KY",379,380,457,591,665,KY,9804
21,NCNTY21141N21141,"Logan County, KY",407,441,492,666,720,KY,26573
21,NCNTY21143N21143,"Lyon County, KY",440,450,529,746,769,KY,8080
21,NCNTY21145N21145,"McCracken County, KY",342,426,529,729,752,KY,65514
21,NCNTY21147N21147,"McCreary County, KY",378,408,457,595,611,KY,17080
21,NCNTY21151N21151,"Madison County, KY",394,408,517,752,868,KY,70872
21,NCNTY21153N21153,"Magoffin County, KY",379,380,457,580,596,KY,13332
21,NCNTY21155N21155,"Marion County, KY",364,381,483,661,682,KY,18212
21,NCNTY21157N21157,"Marshall County, KY",404,405,487,656,793,KY,30125
21,NCNTY21159N21159,"Martin County, KY",379,380,457,580,596,KY,12578
21,NCNTY21161N21161,"Mason County, KY",319,407,493,719,754,KY,16800
21,NCNTY21165N21165,"Menifee County, KY",358,405,483,606,626,KY,6556
21,NCNTY21167N21167,"Mercer County, KY",451,452,543,680,807,KY,20817
21,NCNTY21169N21169,"Metcalfe County, KY",328,365,457,585,675,KY,10037
21,NCNTY21171N21171,"Monroe County, KY",328,365,457,585,675,KY,11756
21,NCNTY21173N21173,"Montgomery County, KY",363,424,559,667,688,KY,22554
21,NCNTY21175N21175,"Morgan County, KY",358,405,483,606,626,KY,13948
21,NCNTY21177N21177,"Muhlenberg County, KY",377,378,457,597,613,KY,31839
21,NCNTY21181N21181,"Nicholas County, KY",457,463,612,772,816,KY,6813
21,NCNTY21183N21183,"Ohio County, KY",376,404,457,616,663,KY,22916
21,NCNTY21187N21187,"Owen County, KY",498,563,643,907,1128,KY,10547
21,NCNTY21189N21189,"Owsley County, KY",381,395,457,563,598,KY,4858
21,NCNTY21193N21193,"Perry County, KY",379,382,457,545,660,KY,29390
21,NCNTY21195N21195,"Pike County, KY",371,372,457,553,569,KY,68736
21,NCNTY21197N21197,"Powell County, KY",345,439,533,637,657,KY,13237
21,NCNTY21199N21199,"Pulaski County, KY",312,361,457,585,619,KY,56217
21,NCNTY21201N21201,"Robertson County, KY",358,405,483,606,626,KY,2266
21,NCNTY21203N21203,"Rockcastle County, KY",379,405,457,549,572,KY,16582
21,NCNTY21205N21205,"Rowan County, KY",388,453,510,609,842,KY,22094
21,NCNTY21207N21207,"Russell County, KY",379,388,457,561,622,KY,16315
21,NCNTY21213N21213,"Simpson County, KY",402,471,619,765,789,KY,16405
21,NCNTY21217N21217,"Taylor County, KY",298,411,457,584,711,KY,22927
21,NCNTY21219N21219,"Todd County, KY",440,450,529,746,769,KY,11971
21,NCNTY21225N21225,"Union County, KY",407,408,491,588,627,KY,15637
21,NCNTY21229N21229,"Washington County, KY",364,381,483,661,682,KY,10916
21,NCNTY21231N21231,"Wayne County, KY",298,407,457,601,619,KY,19923
21,NCNTY21235N21235,"Whitley County, KY",339,366,484,576,594,KY,35865
21,NCNTY21237N21237,"Wolfe County, KY",381,395,457,563,598,KY,7065
22,METRO10780M10780,"Alexandria, LA MSA",438,438,528,672,691,LA,145035
22,METRO12940M12940,"Baton Rouge, LA HUD Metro FMR Area",618,666,774,1000,1194,LA,672653
22,METRO12940N22047,"Iberville Parish, LA HUD Metro FMR Area",417,417,502,629,648,LA,33320
22,METRO26380M26380,"Houma-Bayou Cane-Thibodaux, LA MSA",450,450,555,737,830,LA,194477
22,METRO29180M29180,"Lafayette, LA MSA",476,524,591,791,952,LA,239086
22,METRO29340M29340,"Lake Charles, LA MSA",444,488,592,751,1039,LA,193568
22,METRO33740M33740,"Monroe, LA MSA",421,445,557,733,757,LA,170053
22,METRO35380M35380,"New Orleans-Metairie-Kenner, LA MSA",769,855,1009,1315,1426,LA,1316510
22,METRO43340M43340,"Shreveport-Bossier City, LA MSA",464,509,610,778,802,LA,375965
22,NCNTY22001N22001,"Acadia Parish, LA",363,393,466,580,644,LA,58861
22,NCNTY22003N22003,"Allen Parish, LA",387,388,466,639,733,LA,25440
22,NCNTY22007N22007,"Assumption Parish, LA",420,421,504,623,641,LA,23388
22,NCNTY22009N22009,"Avoyelles Parish, LA",302,394,466,596,681,LA,41481
22,NCNTY22011N22011,"Beauregard Parish, LA",385,405,466,669,816,LA,32986
22,NCNTY22013N22013,"Bienville Parish, LA",414,420,498,604,646,LA,15752
22,NCNTY22021N22021,"Caldwell Parish, LA",389,399,466,583,636,LA,10560
22,NCNTY22025N22025,"Catahoula Parish, LA",373,374,466,566,669,LA,10920
22,NCNTY22027N22027,"Claiborne Parish, LA",414,420,498,604,646,LA,16851
22,NCNTY22029N22029,"Concordia Parish, LA",373,374,466,604,669,LA,20247
22,NCNTY22035N22035,"East Carroll Parish, LA",389,399,466,583,636,LA,9421
22,NCNTY22039N22039,"Evangeline Parish, LA",372,396,466,570,610,LA,35434
22,NCNTY22041N22041,"Franklin Parish, LA",389,399,466,583,636,LA,21263
22,NCNTY22045N22045,"Iberia Parish, LA",405,425,513,661,704,LA,73266
22,NCNTY22049N22049,"Jackson Parish, LA",389,399,466,586,636,LA,15397
22,NCNTY22053N22053,"Jefferson Davis Parish, LA",387,388,466,607,623,LA,31435
22,NCNTY22059N22059,"La Salle Parish, LA",373,374,466,566,669,LA,14282
22,NCNTY22061N22061,"Lincoln Parish, LA",423,449,527,704,728,LA,42509
22,NCNTY22065N22065,"Madison Parish, LA",389,399,466,583,636,LA,13728
22,NCNTY22067N22067,"Morehouse Parish, LA",359,371,475,571,589,LA,31021
22,NCNTY22069N22069,"Natchitoches Parish, LA",438,439,528,654,761,LA,39080
22,NCNTY22081N22081,"Red River Parish, LA",414,420,498,604,646,LA,9622
22,NCNTY22083N22083,"Richland Parish, LA",389,399,466,583,636,LA,20981
22,NCNTY22085N22085,"Sabine Parish, LA",414,420,498,604,646,LA,23459
22,NCNTY22093N22093,"St. James Parish, LA",451,498,598,769,858,LA,21216
22,NCNTY22097N22097,"St. Landry Parish, LA",304,366,466,647,666,LA,87700
22,NCNTY22101N22101,"St. Mary Parish, LA",387,399,492,655,752,LA,53500
22,NCNTY22105N22105,"Tangipahoa Parish, LA",390,450,565,676,820,LA,100588
22,NCNTY22107N22107,"Tensas Parish, LA",389,399,466,583,636,LA,6618
22,NCNTY22113N22113,"Vermilion Parish, LA",387,388,466,644,665,LA,53807
22,NCNTY22115N22115,"Vernon Parish, LA",365,415,467,678,749,LA,52531
22,NCNTY22117N22117,"Washington Parish, LA",387,415,466,635,654,LA,43926
22,NCNTY22119N22119,"Webster Parish, LA",407,407,490,645,666,LA,41831
22,NCNTY22123N22123,"West Carroll Parish, LA",389,399,466,583,636,LA,12314
22,NCNTY22127N22127,"Winn Parish, LA",387,418,466,575,654,LA,16894
23,METRO12620M12620,"Bangor, ME HUD Metro FMR Area",474,541,687,866,975,ME,87262
23,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",481,485,578,735,870,ME,57657
23,METRO30340M30340,"Lewiston-Auburn, ME MSA",398,487,611,755,846,ME,103793
23,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",636,767,979,1257,1303,ME,243537
23,METRO38860MM6450,"York-Kittery-South Berwick, ME HUD Metro FMR Area",833,837,1005,1463,1520,ME,41375
23,METRO38860N23005,"Cumberland County, ME (part) HUD Metro FMR Area",497,595,765,936,1173,ME,45900
23,METRO38860N23023,"Sagadahoc County, ME HUD Metro FMR Area",593,594,739,889,1298,ME,35214
23,METRO38860N23031,"York County, ME (part) HUD Metro FMR Area",600,603,725,866,973,ME,121542
23,NCNTY23003N23003,"Aroostook County, ME",355,446,536,711,835,ME,73938
23,NCNTY23007N23007,"Franklin County, ME",440,488,591,723,897,ME,29467
23,NCNTY23009N23009,"Hancock County, ME",504,583,679,941,968,ME,51791
23,NCNTY23011N23011,"Kennebec County, ME",403,472,589,800,868,ME,117114
23,NCNTY23013N23013,"Knox County, ME",443,590,683,931,1031,ME,39618
23,NCNTY23015N23015,"Lincoln County, ME",525,587,692,855,883,ME,33616
23,NCNTY23017N23017,"Oxford County, ME",437,497,579,777,968,ME,54755
23,NCNTY23021N23021,"Piscataquis County, ME",473,538,681,846,951,ME,17235
23,NCNTY23025N23025,"Somerset County, ME",368,470,550,777,817,ME,50888
23,NCNTY23027N23027,"Waldo County, ME",512,580,701,840,865,ME,36280
23,NCNTY23029N23029,"Washington County, ME",482,494,592,728,815,ME,33941
24,METRO12580M12580,"Baltimore-Towson, MD HUD Metro FMR Area",700,791,950,1220,1507,MD,2464740
24,METRO12580MM0721,"Columbia city, MD HUD Metro FMR Area",1122,1158,1353,1898,2124,MD,88254
24,METRO19060M19060,"Cumberland, MD-WV MSA",394,446,534,704,884,MD,74930
24,METRO25180M25180,"Hagerstown-Martinsburg, MD-WV MSA",485,539,672,929,1007,MD,131923
24,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",694,792,947,1158,1397,MD,85951
24,METRO41540M41540,"Salisbury, MD HUD Metro FMR Area",484,578,687,853,974,MD,84644
24,METRO41540N24039,"Somerset County, MD HUD Metro FMR Area",459,474,552,700,969,MD,24747
