"fips_st","fips_puma","owner_occ","total","per_owner","year"
24,100,440,571,77.0577933450087,2006
24,200,460,642,71.6510903426791,2006
24,300,701,853,82.1805392731536,2006
24,400,588,666,88.2882882882883,2006
24,501,445,516,86.2403100775194,2006
24,502,285,420,67.8571428571429,2006
24,503,370,510,72.5490196078431,2006
24,504,346,487,71.047227926078,2006
24,505,348,454,76.6519823788546,2006
24,506,350,485,72.1649484536082,2006
24,507,303,421,71.9714964370546,2006
24,601,449,497,90.3420523138833,2006
24,602,320,407,78.6240786240786,2006
24,700,390,508,76.771653543307,2006
24,801,207,341,60.7038123167155,2006
24,802,259,401,64.5885286783042,2006
24,803,282,401,70.3241895261845,2006
24,804,225,486,46.2962962962963,2006
24,805,146,315,46.3492063492063,2006
24,806,213,355,60,2006
24,901,386,455,84.8351648351648,2006
24,902,402,517,77.7562862669246,2006
24,1001,390,440,88.6363636363636,2006
24,1002,323,409,78.9731051344743,2006
24,1003,452,636,71.0691823899371,2006
24,1004,669,850,78.7058823529412,2006
24,1005,393,501,78.4431137724551,2006
24,1006,280,370,75.6756756756757,2006
24,1007,229,395,57.9746835443038,2006
24,1101,162,313,51.7571884984025,2006
24,1102,302,445,67.8651685393258,2006
24,1103,258,387,66.6666666666667,2006
24,1104,236,348,67.816091954023,2006
24,1105,501,563,88.98756660746,2006
24,1106,402,447,89.9328859060403,2006
24,1107,224,390,57.4358974358974,2006
24,1201,372,469,79.317697228145,2006
24,1202,356,441,80.7256235827664,2006
24,1203,401,465,86.236559139785,2006
24,1204,409,496,82.4596774193548,2006
24,1300,601,765,78.562091503268,2006
24,1400,548,724,75.6906077348066,2006
24,1500,556,683,81.4055636896047,2006
24,1600,392,464,84.4827586206897,2006
25,100,438,587,74.6166950596252,2006
25,200,954,1106,86.25678119349,2006
25,300,407,550,74,2006
25,400,327,411,79.5620437956204,2006
25,500,638,716,89.1061452513967,2006
25,600,200,333,60.06006006006,2006
25,700,335,519,64.5472061657033,2006
25,800,367,476,77.1008403361345,2006
25,900,346,461,75.0542299349241,2006
25,1000,326,404,80.6930693069307,2006
25,1100,327,479,68.2672233820459,2006
25,1200,268,434,61.7511520737327,2006
25,1300,333,392,84.9489795918367,2006
25,1400,370,429,86.2470862470862,2006
25,1500,359,456,78.7280701754386,2006
25,1600,281,402,69.9004975124378,2006
25,1700,265,429,61.7715617715618,2006
25,1800,344,452,76.1061946902655,2006
25,1900,320,555,57.6576576576577,2006
25,2000,380,450,84.4444444444444,2006
25,2100,390,512,76.171875,2006
25,2200,429,500,85.8,2006
25,2300,318,594,53.5353535353535,2006
25,2400,354,419,84.4868735083532,2006
25,2500,293,397,73.8035264483627,2006
25,2600,360,431,83.5266821345708,2006
25,2700,513,791,64.8546144121365,2006
25,2800,310,424,73.1132075471698,2006
25,2900,185,330,56.060606060606,2006
25,3000,228,399,57.1428571428571,2006
25,3100,154,359,42.8969359331476,2006
25,3200,185,459,40.3050108932462,2006
25,3301,88,354,24.8587570621469,2006
25,3302,232,613,37.8466557911909,2006
25,3303,121,390,31.025641025641,2006
25,3304,197,414,47.5845410628019,2006
25,3305,295,446,66.1434977578475,2006
25,3400,396,597,66.3316582914573,2006
25,3500,337,414,81.4009661835749,2006
25,3600,319,376,84.8404255319149,2006
25,3700,374,457,81.8380743982494,2006
25,3800,274,444,61.7117117117117,2006
25,3900,473,580,81.551724137931,2006
25,4000,264,383,68.9295039164491,2006
25,4100,477,556,85.7913669064748,2006
25,4200,292,377,77.4535809018568,2006
25,4300,338,420,80.4761904761905,2006
25,4400,262,484,54.1322314049587,2006
25,4500,472,734,64.3051771117166,2006
25,4600,530,595,89.0756302521009,2006
25,4700,414,498,83.132530120482,2006
25,4800,524,625,83.84,2006
26,100,558,668,83.5329341317365,2006
26,200,533,649,82.1263482280431,2006
26,300,576,684,84.2105263157895,2006
26,400,1020,1180,86.4406779661017,2006
26,500,990,1110,89.1891891891892,2006
26,600,799,905,88.2872928176796,2006
26,700,1027,1174,87.4787052810903,2006
26,800,725,858,84.4988344988345,2006
26,900,666,810,82.2222222222222,2006
26,1000,796,982,81.0590631364562,2006
26,1100,1241,1439,86.240444753301,2006
26,1200,551,656,83.9939024390244,2006
26,1300,361,545,66.2385321100917,2006
26,1401,424,510,83.1372549019608,2006
26,1402,314,358,87.7094972067039,2006
26,1403,282,381,74.0157480314961,2006
26,1500,602,687,87.627365356623,2006
26,1600,736,858,85.7808857808858,2006
26,1700,674,770,87.5324675324675,2006
26,1800,238,382,62.303664921466,2006
26,1900,445,605,73.5537190082645,2006
26,2000,674,783,86.0791826309068,2006
26,2100,607,715,84.8951048951049,2006
26,2200,216,337,64.0949554896143,2006
26,2301,289,363,79.6143250688705,2006
26,2302,922,1093,84.3549862763038,2006
26,2400,627,798,78.5714285714286,2006
26,2501,488,536,91.044776119403,2006
26,2502,568,673,84.3982169390788,2006
26,2503,356,502,70.9163346613546,2006
26,2504,444,544,81.6176470588235,2006
26,2505,492,551,89.2921960072595,2006
26,2506,387,556,69.6043165467626,2006
26,2507,245,309,79.2880258899676,2006
26,2508,272,346,78.6127167630058,2006
26,2601,238,384,61.9791666666667,2006
26,2602,710,856,82.9439252336449,2006
26,2700,825,984,83.8414634146341,2006
26,2800,513,630,81.4285714285714,2006
26,2900,438,547,80.073126142596,2006
26,3000,685,803,85.305105853051,2006
26,3100,470,546,86.080586080586,2006
26,3200,181,349,51.8624641833811,2006
26,3300,612,783,78.1609195402299,2006
26,3400,573,626,91.5335463258786,2006
26,3500,886,1044,84.8659003831418,2006
26,3600,330,361,91.4127423822715,2006
26,3701,124,339,36.5781710914454,2006
26,3702,145,243,59.6707818930041,2006
26,3703,153,220,69.5454545454545,2006
26,3704,217,294,73.8095238095238,2006
26,3705,170,243,69.9588477366255,2006
26,3706,131,250,52.4,2006
26,3707,131,200,65.5,2006
26,3708,219,310,70.6451612903226,2006
26,3801,234,301,77.7408637873754,2006
26,3802,516,615,83.9024390243902,2006
26,3803,510,614,83.0618892508143,2006
26,3804,272,338,80.4733727810651,2006
26,3805,360,447,80.5369127516778,2006
26,3806,377,512,73.6328125,2006
26,3807,313,385,81.2987012987013,2006
26,3900,327,389,84.0616966580977,2006
26,4000,383,448,85.4910714285714,2006
26,4101,468,550,85.0909090909091,2006
26,4102,377,493,76.4705882352941,2006
26,4103,333,391,85.1662404092072,2006
26,4104,399,430,92.7906976744186,2006
27,100,784,920,85.2173913043478,2006
27,200,615,711,86.4978902953586,2006
27,300,589,677,87.0014771048745,2006
27,400,746,879,84.8691695108077,2006
27,500,1007,1164,86.512027491409,2006
27,600,665,748,88.903743315508,2006
27,700,750,868,86.405529953917,2006
27,800,664,766,86.6840731070496,2006
27,900,946,1040,90.9615384615385,2006
27,1001,453,474,95.5696202531646,2006
27,1002,265,338,78.4023668639053,2006
27,1100,543,599,90.6510851419032,2006
27,1201,321,403,79.652605459057,2006
27,1202,199,251,79.2828685258964,2006
27,1203,376,405,92.8395061728395,2006
27,1301,165,274,60.2189781021898,2006
27,1302,179,359,49.8607242339833,2006
27,1303,212,305,69.5081967213115,2006
27,1401,297,340,87.3529411764706,2006
27,1402,389,467,83.2976445396146,2006
27,1403,200,254,78.740157480315,2006
27,1404,222,284,78.169014084507,2006
27,1405,229,323,70.8978328173375,2006
27,1406,235,325,72.3076923076923,2006
27,1501,271,414,65.4589371980676,2006
27,1502,138,241,57.2614107883817,2006
27,1601,224,258,86.8217054263566,2006
27,1602,228,319,71.4733542319749,2006
27,1700,604,676,89.3491124260355,2006
27,1800,781,893,87.458006718925,2006
27,1900,637,754,84.4827586206897,2006
27,2000,449,544,82.5367647058823,2006
27,2100,551,630,87.4603174603175,2006
27,2200,568,668,85.0299401197605,2006
27,2300,392,465,84.3010752688172,2006
27,2400,603,685,88.029197080292,2006
27,2500,813,938,86.6737739872068,2006
28,100,447,529,84.4990548204159,2006
28,200,287,400,71.75,2006
28,300,357,444,80.4054054054054,2006
28,400,436,554,78.7003610108303,2006
28,500,340,454,74.8898678414097,2006
28,600,264,415,63.6144578313253,2006
28,700,277,419,66.109785202864,2006
28,800,362,483,74.9482401656315,2006
28,900,301,414,72.7053140096618,2006
28,1000,368,471,78.1316348195329,2006
28,1100,396,542,73.0627306273063,2006
28,1200,335,420,79.7619047619048,2006
28,1300,412,504,81.7460317460317,2006
28,1400,371,606,61.2211221122112,2006
28,1500,514,636,80.8176100628931,2006
28,1600,333,462,72.077922077922,2006
28,1700,497,600,82.8333333333333,2006
28,1800,342,419,81.6229116945107,2006
28,1900,328,477,68.7631027253669,2006
28,2000,497,635,78.267716535433,2006
28,2100,347,430,80.6976744186046,2006
28,2200,441,576,76.5625,2006
28,2300,354,451,78.4922394678492,2006
29,100,702,910,77.1428571428572,2006
29,200,346,441,78.4580498866213,2006
29,300,540,702,76.923076923077,2006
29,400,445,576,77.2569444444444,2006
29,500,654,833,78.5114045618247,2006
29,600,342,526,65.0190114068441,2006
29,700,556,737,75.4409769335142,2006
29,800,618,763,80.9960681520315,2006
29,901,621,756,82.1428571428571,2006
29,902,636,782,81.3299232736573,2006
29,1001,371,495,74.949494949495,2006
29,1002,162,345,46.9565217391304,2006
29,1003,265,393,67.4300254452926,2006
29,1004,264,384,68.75,2006
29,1100,317,413,76.7554479418886,2006
29,1200,701,876,80.0228310502283,2006
29,1300,476,625,76.16,2006
29,1400,502,642,78.1931464174455,2006
29,1500,551,675,81.6296296296296,2006
29,1601,612,676,90.5325443786982,2006
29,1602,401,507,79.0927021696253,2006
29,1701,262,348,75.2873563218391,2006
29,1702,325,406,80.0492610837438,2006
29,1703,363,507,71.5976331360947,2006
29,1704,317,395,80.253164556962,2006
29,1705,339,442,76.6968325791855,2006
29,1706,338,390,86.6666666666667,2006
29,1707,530,644,82.2981366459627,2006
29,1708,391,442,88.4615384615385,2006
29,1801,158,293,53.9249146757679,2006
29,1802,179,410,43.6585365853659,2006
29,1803,315,483,65.2173913043478,2006
29,1900,613,702,87.3219373219373,2006
29,2000,677,871,77.7267508610792,2006
29,2100,449,648,69.2901234567901,2006
29,2200,395,534,73.9700374531835,2006
29,2300,508,647,78.516228748068,2006
29,2400,698,863,80.8806488991889,2006
29,2500,352,592,59.4594594594595,2006
29,2600,571,761,75.0328515111695,2006
29,2700,546,723,75.5186721991701,2006
30,100,439,542,80.9963099630996,2006
30,200,444,619,71.7285945072698,2006
30,300,598,755,79.205298013245,2006
30,400,348,445,78.2022471910112,2006
30,500,350,478,73.2217573221757,2006
30,600,362,471,76.8577494692144,2006
30,700,296,419,70.6443914081146,2006
31,100,518,685,75.6204379562044,2006
31,200,804,1011,79.5252225519288,2006
31,300,409,520,78.6538461538461,2006
31,400,446,572,77.972027972028,2006
31,500,456,580,78.6206896551724,2006
31,600,708,873,81.0996563573883,2006
31,701,400,482,82.9875518672199,2006
31,702,296,389,76.0925449871465,2006
31,801,231,384,60.15625,2006
31,802,285,357,79.8319327731092,2006
31,901,322,437,73.6842105263158,2006
31,902,309,397,77.8337531486146,2006
31,903,149,246,60.5691056910569,2006
31,904,171,275,62.1818181818182,2006
32,100,651,807,80.6691449814126,2006
32,200,464,839,55.3039332538737,2006
32,300,495,662,74.773413897281,2006
32,400,502,634,79.179810725552,2006
32,501,568,799,71.0888610763454,2006
32,502,259,416,62.2596153846154,2006
32,503,346,510,67.843137254902,2006
32,504,204,559,36.4937388193202,2006
32,505,446,620,71.9354838709677,2006
32,506,554,690,80.2898550724638,2006
32,507,440,590,74.5762711864407,2006
32,508,307,510,60.1960784313725,2006
32,509,209,443,47.1783295711061,2006
32,510,482,732,65.8469945355191,2006
32,511,754,1029,73.2750242954325,2006
33,100,560,693,80.8080808080808,2006
33,200,438,524,83.587786259542,2006
33,300,308,420,73.3333333333333,2006
33,400,429,533,80.4878048780488,2006
33,500,442,558,79.2114695340502,2006
33,600,434,487,89.1170431211499,2006
33,700,277,327,84.7094801223242,2006
33,800,198,347,57.0605187319885,2006
33,900,266,361,73.6842105263158,2006
33,1000,302,338,89.3491124260355,2006
33,1100,390,492,79.2682926829268,2006
34,101,275,423,65.0118203309693,2006
34,102,519,627,82.7751196172249,2006
34,200,404,493,81.947261663286,2006
34,301,225,353,63.7393767705383,2006
34,302,280,415,67.4698795180723,2006
34,303,278,461,60.3036876355748,2006
34,304,494,707,69.8727015558699,2006
34,305,575,687,83.6972343522562,2006
34,306,499,550,90.7272727272727,2006
34,400,116,355,32.6760563380282,2006
34,501,234,420,55.7142857142857,2006
34,502,537,665,80.7518796992481,2006
34,601,132,471,28.0254777070064,2006
34,602,166,339,48.9675516224189,2006
34,701,168,389,43.1876606683805,2006
34,702,137,428,32.0093457943925,2006
34,703,179,390,45.8974358974359,2006
34,800,527,602,87.5415282392027,2006
34,901,575,706,81.4447592067989,2006
34,902,499,641,77.8471138845554,2006
34,903,240,412,58.252427184466,2006
34,904,378,502,75.2988047808765,2006
34,905,373,548,68.065693430657,2006
34,1001,470,558,84.2293906810036,2006
34,1002,501,625,80.16,2006
34,1101,393,547,71.8464351005484,2006
34,1102,526,593,88.7015177065767,2006
34,1103,331,476,69.5378151260504,2006
34,1104,410,475,86.3157894736842,2006
34,1105,348,409,85.0855745721271,2006
34,1201,915,1008,90.7738095238095,2006
34,1202,699,781,89.5006402048656,2006
34,1203,524,667,78.5607196401799,2006
34,1301,98,386,25.3886010362694,2006
34,1302,120,366,32.7868852459016,2006
34,1401,305,445,68.5393258426966,2006
34,1402,147,377,38.9920424403183,2006
34,1403,454,553,82.0976491862568,2006
34,1404,331,492,67.2764227642276,2006
34,1501,419,485,86.3917525773196,2006
34,1502,401,492,81.5040650406504,2006
34,1503,343,446,76.9058295964126,2006
34,1504,380,470,80.8510638297872,2006
34,1600,605,688,87.936046511628,2006
34,1700,435,543,80.110497237569,2006
34,1800,115,325,35.3846153846154,2006
34,1901,409,554,73.826714801444,2006
34,1902,348,441,78.9115646258503,2006
34,1903,316,413,76.5133171912833,2006
34,2001,425,528,80.4924242424242,2006
34,2002,550,653,84.2266462480858,2006
34,2003,553,646,85.6037151702786,2006
34,2101,257,397,64.735516372796,2006
34,2102,424,602,70.4318936877076,2006
34,2103,462,575,80.3478260869565,2006
34,2104,396,477,83.0188679245283,2006
34,2201,457,547,83.546617915905,2006
34,2202,831,991,83.8546922300706,2006
34,2301,466,660,70.6060606060606,2006
34,2302,427,546,78.2051282051282,2006
34,2400,450,612,73.5294117647059,2006
35,100,271,346,78.3236994219653,2006
35,200,394,512,76.953125,2006
35,300,408,568,71.830985915493,2006
35,400,586,751,78.0292942743009,2006
35,500,659,766,86.0313315926893,2006
35,601,526,694,75.792507204611,2006
35,602,261,399,65.4135338345865,2006
35,603,373,485,76.9072164948454,2006
35,604,247,442,55.8823529411765,2006
35,605,295,372,79.3010752688172,2006
35,700,207,264,78.4090909090909,2006
35,800,363,467,77.7301927194861,2006
35,900,418,595,70.2521008403361,2006
35,1000,352,463,76.0259179265659,2006
35,1100,303,387,78.2945736434108,2006
36,100,544,686,79.3002915451895,2006
36,200,860,1089,78.971533516988,2006
36,300,544,709,76.7277856135402,2006
36,401,816,986,82.7586206896552,2006
36,402,388,612,63.3986928104575,2006
36,500,641,885,72.4293785310735,2006
36,600,459,608,75.4934210526316,2006
36,700,248,532,46.6165413533835,2006
36,801,504,619,81.421647819063,2006
36,802,421,533,78.9868667917448,2006
36,803,521,641,81.2792511700468,2006
36,804,612,759,80.6324110671937,2006
36,901,185,349,53.0085959885387,2006
36,902,193,414,46.6183574879227,2006
36,1001,427,510,83.7254901960784,2006
36,1002,400,496,80.6451612903226,2006
36,1003,406,510,79.607843137255,2006
36,1004,507,644,78.7267080745342,2006
36,1005,323,386,83.6787564766839,2006
36,1100,434,539,80.5194805194805,2006
36,1200,579,708,81.7796610169492,2006
36,1300,465,575,80.8695652173913,2006
36,1401,335,599,55.9265442404007,2006
36,1402,179,401,44.6384039900249,2006
36,1501,377,462,81.6017316017316,2006
36,1502,314,445,70.561797752809,2006
36,1601,353,450,78.4444444444445,2006
36,1602,344,454,75.7709251101322,2006
36,1603,325,388,83.7628865979381,2006
36,1604,505,655,77.0992366412214,2006
36,1605,590,711,82.9817158931083,2006
36,1700,507,718,70.6128133704735,2006
36,1800,568,709,80.1128349788434,2006
36,1900,739,929,79.5479009687836,2006
36,2000,499,627,79.585326953748,2006
36,2100,457,631,72.4247226624406,2006
36,2201,435,523,83.1739961759082,2006
36,2202,273,380,71.8421052631579,2006
36,2300,487,692,70.3757225433526,2006
36,2401,174,365,47.6712328767123,2006
36,2402,605,825,73.3333333333333,2006
36,2500,488,610,80,2006
36,2601,535,627,85.3269537480064,2006
36,2602,355,555,63.963963963964,2006
36,2700,458,587,78.0238500851789,2006
36,2800,808,990,81.6161616161616,2006
36,2900,1005,1255,80.0796812749004,2006
36,3000,640,813,78.7207872078721,2006
36,3101,331,429,77.1561771561772,2006
36,3102,445,598,74.4147157190635,2006
36,3201,419,519,80.7321772639692,2006
36,3202,422,587,71.8909710391823,2006
36,3301,272,369,73.7127371273713,2006
36,3302,273,374,72.9946524064171,2006
36,3303,293,372,78.763440860215,2006
36,3400,354,644,54.9689440993789,2006
36,3501,389,431,90.2552204176334,2006
36,3502,350,468,74.7863247863248,2006
36,3503,446,602,74.0863787375415,2006
36,3504,241,341,70.674486803519,2006
36,3505,389,633,61.4533965244866,2006
36,3506,331,374,88.5026737967914,2006
36,3601,392,464,84.4827586206897,2006
36,3602,369,522,70.6896551724138,2006
36,3701,115,361,31.8559556786704,2006
36,3702,169,385,43.8961038961039,2006
36,3703,192,334,57.4850299401198,2006
36,3704,137,369,37.1273712737127,2006
36,3705,37,418,8.85167464114833,2006
36,3706,34,333,10.2102102102102,2006
36,3707,13,338,3.84615384615385,2006
36,3708,20,330,6.06060606060606,2006
36,3709,120,491,24.4399185336049,2006
36,3710,33,364,9.06593406593407,2006
36,3801,53,535,9.90654205607477,2006
36,3802,51,349,14.6131805157593,2006
36,3803,48,350,13.7142857142857,2006
36,3804,28,340,8.23529411764706,2006
36,3805,352,922,38.177874186551,2006
36,3806,299,814,36.7321867321867,2006
36,3807,138,600,23,2006
36,3808,232,681,34.0675477239354,2006
36,3809,83,574,14.4599303135889,2006
36,3810,177,578,30.6228373702422,2006
36,3901,430,490,87.7551020408163,2006
36,3902,322,414,77.7777777777778,2006
36,3903,321,498,64.4578313253012,2006
36,4001,81,426,19.0140845070423,2006
36,4002,66,315,20.9523809523810,2006
36,4003,91,347,26.2247838616715,2006
36,4004,159,443,35.8916478555305,2006
36,4005,160,426,37.5586854460094,2006
36,4006,86,395,21.7721518987342,2006
36,4007,76,323,23.5294117647059,2006
36,4008,110,392,28.0612244897959,2006
36,4009,371,570,65.0877192982456,2006
36,4010,169,390,43.3333333333333,2006
36,4011,64,323,19.8142414860681,2006
36,4012,143,409,34.9633251833741,2006
36,4013,202,454,44.4933920704846,2006
36,4014,151,422,35.781990521327,2006
36,4015,131,461,28.4164859002169,2006
36,4016,255,500,51,2006
36,4017,238,542,43.9114391143911,2006
36,4018,108,355,30.4225352112676,2006
36,4101,158,671,23.5469448584203,2006
36,4102,175,409,42.7872860635697,2006
36,4103,424,758,55.9366754617414,2006
36,4104,340,447,76.0626398210291,2006
36,4105,474,590,80.3389830508475,2006
36,4106,275,471,58.3864118895966,2006
36,4107,113,346,32.6589595375723,2006
36,4108,216,447,48.3221476510067,2006
36,4109,136,389,34.9614395886889,2006
36,4110,306,584,52.3972602739726,2006
36,4111,208,397,52.3929471032746,2006
36,4112,361,613,58.8907014681892,2006
36,4113,235,324,72.5308641975309,2006
36,4114,143,319,44.8275862068966,2006
36,4201,459,536,85.634328358209,2006
36,4202,436,501,87.0259481037924,2006
36,4203,304,331,91.8429003021148,2006
36,4204,331,380,87.1052631578947,2006
36,4205,350,391,89.5140664961637,2006
36,4206,215,312,68.9102564102564,2006
36,4207,337,361,93.3518005540166,2006
36,4208,345,372,92.741935483871,2006
36,4209,323,346,93.3526011560694,2006
36,4210,305,350,87.1428571428571,2006
36,4211,289,335,86.2686567164179,2006
36,4212,272,347,78.386167146974,2006
36,4301,662,727,91.0591471801926,2006
36,4302,416,449,92.6503340757238,2006
36,4303,344,382,90.0523560209424,2006
36,4304,500,586,85.3242320819113,2006
36,4305,323,391,82.6086956521739,2006
36,4306,279,344,81.1046511627907,2006
36,4307,293,340,86.1764705882353,2006
36,4308,296,372,79.5698924731183,2006
36,4309,229,280,81.7857142857143,2006
36,4310,315,353,89.2351274787535,2006
36,4311,284,334,85.0299401197605,2006
36,4312,246,312,78.8461538461538,2006
37,100,621,791,78.5082174462705,2006
37,201,433,530,81.6981132075472,2006
37,202,350,505,69.3069306930693,2006
37,300,399,489,81.5950920245399,2006
37,400,724,921,78.6102062975027,2006
37,500,411,564,72.8723404255319,2006
37,600,519,659,78.7556904400607,2006
37,700,486,620,78.3870967741935,2006
37,800,694,876,79.2237442922374,2006
37,901,232,399,58.1453634085213,2006
37,902,230,357,64.4257703081232,2006
37,903,218,349,62.4641833810888,2006
37,904,216,424,50.9433962264151,2006
37,905,471,617,76.3371150729335,2006
37,1000,729,877,83.1242873432155,2006
37,1100,789,1015,77.7339901477832,2006
37,1200,441,571,77.2329246935201,2006
37,1300,449,584,76.8835616438356,2006
37,1400,550,635,86.6141732283465,2006
37,1500,432,552,78.2608695652174,2006
37,1601,213,411,51.8248175182482,2006
37,1602,351,538,65.2416356877323,2006
37,1700,688,888,77.4774774774775,2006
37,1800,518,824,62.864077669903,2006
37,1900,516,598,86.2876254180602,2006
37,2000,429,548,78.2846715328467,2006
37,2100,462,553,83.5443037974684,2006
37,2200,488,604,80.794701986755,2006
37,2300,414,551,75.1361161524501,2006
37,2400,494,650,76,2006
37,2500,404,510,79.2156862745098,2006
37,2601,299,581,51.4629948364888,2006
37,2602,444,670,66.2686567164179,2006
37,2701,366,506,72.3320158102767,2006
37,2702,505,601,84.026622296173,2006
37,2703,507,605,83.801652892562,2006
37,2801,291,514,56.6147859922179,2006
37,2802,301,444,67.7927927927928,2006
37,2900,535,739,72.3951285520974,2006
37,3000,586,762,76.9028871391076,2006
37,3100,652,896,72.7678571428571,2006
37,3200,605,807,74.9690210656753,2006
37,3300,345,451,76.4966740576497,2006
37,3400,405,592,68.4121621621622,2006
37,3500,382,569,67.1353251318102,2006
37,3600,289,477,60.587002096436,2006
37,3700,424,616,68.8311688311688,2006
37,3800,310,431,71.9257540603248,2006
37,3900,655,839,78.0691299165673,2006
37,4000,891,1219,73.092698933552,2006
37,4100,489,635,77.007874015748,2006
37,4200,365,564,64.7163120567376,2006
37,4300,562,851,66.0399529964747,2006
37,4400,427,605,70.5785123966942,2006
37,4500,529,713,74.1935483870968,2006
37,4600,379,576,65.7986111111111,2006
37,4700,418,548,76.2773722627737,2006
37,4800,489,620,78.8709677419355,2006
38,100,426,521,81.7658349328215,2006
38,200,663,841,78.8347205707491,2006
38,300,479,604,79.3046357615894,2006
38,400,257,383,67.1018276762402,2006
38,500,333,439,75.8542141230068,2006
39,100,458,553,82.8209764918626,2006
39,201,597,714,83.6134453781513,2006
39,202,541,693,78.066378066378,2006
39,301,237,380,62.3684210526316,2006
39,302,313,421,74.3467933491686,2006
39,303,193,349,55.3008595988539,2006
39,400,686,848,80.8962264150943,2006
39,501,348,493,70.5882352941177,2006
39,502,568,645,88.062015503876,2006
39,601,437,519,84.2003853564547,2006
39,602,383,553,69.258589511754,2006
39,603,276,398,69.3467336683417,2006
39,604,400,503,79.5228628230616,2006
39,605,487,547,89.0310786106033,2006
39,606,184,363,50.6887052341598,2006
39,607,195,425,45.8823529411765,2006
39,608,241,416,57.9326923076923,2006
39,609,326,455,71.6483516483516,2006
39,610,272,406,66.9950738916256,2006
39,611,289,397,72.7959697732997,2006
39,612,398,479,83.089770354906,2006
39,701,353,449,78.619153674833,2006
39,702,364,432,84.2592592592593,2006
39,703,378,428,88.3177570093458,2006
39,800,320,417,76.7386091127098,2006
39,901,511,600,85.1666666666667,2006
39,902,363,479,75.7828810020877,2006
39,903,262,366,71.5846994535519,2006
39,904,376,465,80.8602150537634,2006
39,1000,460,616,74.6753246753247,2006
39,1101,394,445,88.5393258426966,2006
39,1102,374,480,77.9166666666667,2006
39,1103,359,437,82.1510297482838,2006
39,1201,241,370,65.1351351351351,2006
39,1202,246,387,63.5658914728682,2006
39,1300,568,648,87.6543209876543,2006
39,1400,425,531,80.0376647834275,2006
39,1500,625,778,80.3341902313625,2006
39,1600,651,768,84.765625,2006
39,1700,581,715,81.2587412587413,2006
39,1800,483,623,77.5280898876404,2006
39,1900,517,660,78.3333333333333,2006
39,2000,393,500,78.6,2006
39,2100,436,543,80.2946593001842,2006
39,2201,468,584,80.1369863013699,2006
39,2202,389,543,71.6390423572744,2006
39,2203,420,535,78.5046728971963,2006
39,2300,372,469,79.317697228145,2006
39,2400,555,740,75,2006
39,2500,588,753,78.0876494023904,2006
39,2600,436,544,80.1470588235294,2006
39,2700,560,646,86.687306501548,2006
39,2800,430,546,78.7545787545788,2006
39,2900,644,813,79.2127921279213,2006
39,3001,361,460,78.4782608695652,2006
39,3002,455,612,74.3464052287582,2006
39,3101,300,417,71.9424460431655,2006
39,3102,349,494,70.6477732793522,2006
39,3103,255,375,68,2006
39,3104,398,594,67.003367003367,2006
39,3105,267,525,50.8571428571429,2006
39,3106,199,395,50.379746835443,2006
39,3107,222,413,53.7530266343826,2006
39,3108,394,523,75.3346080305927,2006
39,3109,311,437,71.1670480549199,2006
39,3200,474,595,79.6638655462185,2006
39,3300,459,563,81.5275310834813,2006
39,3400,434,573,75.7417102966841,2006
39,3500,395,512,77.1484375,2006
39,3600,417,574,72.6480836236934,2006
39,3700,297,402,73.8805970149254,2006
39,3800,393,526,74.7148288973384,2006
39,3900,465,617,75.3646677471637,2006
39,4000,323,543,59.4843462246777,2006
39,4101,351,466,75.3218884120172,2006
39,4102,352,465,75.6989247311828,2006
39,4103,482,647,74.4976816074189,2006
39,4200,618,737,83.853459972863,2006
39,4301,378,495,76.3636363636364,2006
39,4302,545,699,77.9685264663805,2006
39,4401,365,418,87.3205741626794,2006
39,4402,476,580,82.0689655172414,2006
39,4403,400,560,71.4285714285714,2006
39,4404,361,437,82.6086956521739,2006
39,4501,190,387,49.0956072351421,2006
39,4502,227,378,60.05291005291,2006
39,4503,124,360,34.4444444444444,2006
39,4601,307,387,79.328165374677,2006
39,4602,411,527,77.988614800759,2006
39,4700,313,437,71.6247139588101,2006
39,4800,383,493,77.6876267748479,2006
40,100,566,687,82.3871906841339,2006
40,200,484,615,78.69918699187,2006
40,300,378,503,75.1491053677932,2006
40,400,702,953,73.6621196222455,2006
40,500,741,962,77.027027027027,2006
40,600,883,1126,78.4191829484902,2006
40,700,676,869,77.7905638665132,2006
40,800,751,955,78.6387434554974,2006
40,900,768,957,80.2507836990596,2006
40,1000,414,499,82.9659318637275,2006
40,1100,820,1322,62.0272314674735,2006
40,1200,547,656,83.3841463414634,2006
40,1301,642,991,64.7830474268416,2006
40,1302,554,784,70.6632653061224,2006
40,1400,651,858,75.8741258741259,2006
40,1500,380,527,72.1062618595825,2006
40,1600,510,616,82.7922077922078,2006
40,1700,464,581,79.8623063683305,2006
41,100,512,676,75.7396449704142,2006
41,200,446,588,75.8503401360544,2006
41,300,403,553,72.875226039783,2006
41,400,383,508,75.3937007874016,2006
41,500,582,765,76.078431372549,2006
41,600,555,818,67.8484107579462,2006
41,701,469,589,79.6264855687606,2006
41,702,558,903,61.7940199335548,2006
41,800,521,688,75.7267441860465,2006
41,900,557,779,71.5019255455712,2006
41,1000,375,483,77.639751552795,2006
41,1101,375,586,63.9931740614334,2006
41,1102,417,538,77.5092936802974,2006
41,1200,474,622,76.2057877813505,2006
41,1301,281,395,71.1392405063291,2006
