CONTROL,SMSA,OWNHERE,JWNHER
'77470136104','7320','-6','-9'
'77470137901','7320','-6','-9'
'77470137904','7320','-6','-9'
'77470143701','7320','2','-9'
'77470143702','7320','2','-9'
'77470144501','7320','1','-9'
'77470144502','7320','1','-9'
'77470144503','7320','1','-9'
'77470144504','7320','1','-9'
'77470148601','7320','-6','-9'
'77470148603','7320','-6','-9'
'77470148604','7320','-6','-9'
'77470149404','7320','-6','-9'
'77470153601','7320','1','-9'
'77470153602','7320','1','-9'
'77470153603','7320','1','-9'
'77470153604','7320','1','-9'
'77470155101','7320','-6','-9'
'77470155102','7320','2','-9'
'77470155103','7320','2','-9'
'77470156904','7320','-6','-9'
'77470159301','7320','-6','-9'
'77470159302','7320','-6','-9'
'77470159303','7320','2','-9'
'77470161903','7320','-6','-9'
'77470165002','7320','-6','-9'
'77470165004','7320','-6','-9'
'77470168401','7320','-6','-9'
'77470168402','7320','-6','-9'
'77470175901','7320','-6','-9'
'77470175902','7320','-6','-9'
'77470175903','7320','-6','-9'
'77470179101','7320','1','-9'
'77470179102','7320','-6','-9'
'77470179103','7320','2','-9'
'77470179104','7320','2','-9'
'77470180902','7320','-6','-9'
'77470183303','7320','1','-9'
'77470184102','7320','-6','-9'
'77470191601','7320','-6','-9'
'77470191602','7320','-6','-9'
'77470191603','7320','-6','-9'
'77470191604','7320','2','-9'
'77470197302','7320','2','-9'
'77470197304','7320','2','-9'
'77470201302','7320','-6','-9'
'77470201303','7320','-6','-9'
'77470204701','7320','-6','-9'
'77470204703','7320','-6','-9'
'77470208801','7320','2','-9'
'77470208802','7320','1','-9'
'77470208803','7320','1','-9'
'77470208804','7320','1','-9'
'77470215301','7320','-6','-9'
'77470216101','7320','1','-9'
'77470216102','7320','1','-9'
'77470220301','7320','2','-9'
'77470223701','7320','1','-9'
'77470223702','7320','1','-9'
'77470223703','7320','1','-9'
'77470224501','7320','-6','-9'
'77470228601','7320','-6','-9'
'77470228603','7320','-6','-9'
'77470231001','7320','-6','-9'
'77470231004','7320','-6','-9'
'77470232803','7320','-6','-9'
'77470236902','7320','-6','-9'
'77470236904','7320','-6','-9'
'77470237701','7320','1','2'
'77470237702','7320','1','-9'
'77470237703','7320','1','-9'
'77470237704','7320','1','-9'
'77470248403','7320','-6','-9'
'77470257501','7320','-6','-9'
'77470263301','7320','1','-9'
'77470263302','7320','1','-9'
'77470263303','7320','2','-9'
'77470263304','7320','1','-9'
'77470264101','7320','2','-9'
'77470267402','7320','2','-9'
'77470267403','7320','2','-9'
'77470267404','7320','2','-9'
'77470271602','7320','-6','-9'
'77470276501','7320','-6','-9'
'77470276502','7320','-6','-9'
'77470279901','7320','-6','-9'
'77470279902','7320','-6','-9'
'77470279904','7320','-6','-9'
'77470280701','7320','-6','-9'
'77470280702','7320','-6','-9'
'77470281501','7320','1','-9'
'77470281502','7320','1','-9'
'77470281503','7320','1','-9'
'77470281504','7320','1','-9'
'77470281505','7320','1','-9'
'77470291402','7320','-6','-9'
'77470292201','7320','-6','-9'
'77470297101','7320','2','-9'
'77470299703','7320','-6','-9'
'77470299705','7320','-6','-9'
'77470299706','7320','-6','-9'
'77470299707','7320','-6','-9'
'77470303701','7320','2','-9'
'77470303703','7320','-6','-9'
'77470304501','7320','-6','-9'
'77470304503','7320','-6','-9'
'77470307806','7320','-6','-9'
'77470309402','7320','-6','-9'
'77470311002','7320','-6','-9'
'77470312801','7320','1','-9'
'77470312802','7320','1','-9'
'77470312803','7320','2','-9'
'77470312804','7320','2','-9'
'77470315101','7320','-6','-9'
'77470315102','7320','2','-9'
'77470315103','7320','1','-9'
'77470315104','7320','-6','-9'
'77470316901','7320','1','-9'
'77470316902','7320','1','-9'
'77470316903','7320','1','-9'
'77470316904','7320','1','-9'
'77470316905','7320','1','-9'
'77470316906','7320','1','-9'
'77470316907','7320','1','-9'
'77470316908','7320','1','-9'
'77470321903','7320','-6','-9'
'77470323505','7320','1','-9'
'77470323506','7320','1','-9'
'77470323507','7320','1','-9'
'77470323508','7320','1','-9'
'77470341701','7320','1','-9'
'77470341702','7320','1','2'
'77470341703','7320','1','2'
'77470341704','7320','1','-9'
'77470343303','7320','-6','-9'
'77470344104','7320','-6','-9'
'77470345801','7320','1','-9'
'77470345802','7320','1','-9'
'77470345804','7320','1','-9'
'77470348201','7320','1','-9'
'77470348202','7320','1','2'
'77470348203','7320','1','-9'
'77470348204','7320','1','-9'
'77470351601','7320','-6','-9'
'77470351603','7320','-6','-9'
'77470351604','7320','-6','-9'
'77470356501','7320','-6','-9'
'77470359902','7320','-6','-9'
'77470368001','7320','1','-9'
'77470368002','7320','-6','-9'
'77470368003','7320','1','-9'
'77470368004','7320','1','-9'
'77470372201','7320','-6','-9'
'77470375501','7320','2','-9'
'77470375503','7320','1','2'
'77470375504','7320','1','-9'
'77470376301','7320','-6','-9'
'77470381304','7320','-6','-9'
'77470384701','7320','-6','-9'
'77470391201','7320','2','-9'
'77470391204','7320','-6','-9'
'77470392001','7320','-6','-9'
'77470392002','7320','-6','-9'
'77470392003','7320','2','-9'
'77470392004','7320','2','-9'
'77470395301','7320','-6','-9'
'77470395302','7320','1','-9'
'77470395303','7320','-6','-9'
'77470395304','7320','-6','-9'
'77470395306','7320','-6','-9'
'77470399502','7320','2','-9'
'77470399503','7320','2','-9'
'77470399504','7320','2','-9'
'77470399505','7320','2','-9'
'77470400102','7320','2','-9'
'77470400104','7320','2','-9'
'77470401903','7320','-6','-9'
'77470401904','7320','2','-9'
'77470401905','7320','-6','-9'
'77470403501','7320','1','-9'
'77470403502','7320','-6','-9'
'77470403503','7320','-6','-9'
'77470403504','7320','2','-9'
'77470404301','7320','1','-9'
'77470404302','7320','1','-9'
'77470404303','7320','1','-9'
'77470404304','7320','1','-9'
'77470407601','7320','1','-9'
'77470407602','7320','2','-9'
'77470407603','7320','1','-9'
'77470407604','7320','1','-9'
'77470407605','7320','1','-9'
'77470407606','7320','1','-9'
'77470411801','7320','-6','-9'
'77470411802','7320','-6','-9'
'77470411803','7320','-6','-9'
'77470417501','7320','1','-9'
'77470417503','7320','1','-9'
'77470417504','7320','1','-9'
'77470419101','7320','1','-9'
'77470419102','7320','-6','-9'
'77470419104','7320','-6','-9'
'77470420901','7320','-6','-9'
'77470420902','7320','-6','-9'
'77470423302','7320','-6','-9'
'77470423303','7320','-6','-9'
'77470424102','7320','-6','-9'
'77470425802','7320','-6','-9'
'77470429001','7320','2','-9'
'77470429003','7320','2','-9'
'77470429004','7320','2','-9'
'77470436502','7320','2','-9'
'77470436503','7320','-6','-9'
'77470436504','7320','2','-9'
'77470437301','7320','2','-9'
'77470437302','7320','2','-9'
'77470440701','7320','-6','-9'
'77470440702','7320','-6','-9'
'77470440703','7320','1','-9'
'77470440704','7320','-6','-9'
'77470441501','7320','1','-9'
'77470441502','7320','1','-9'
'77470441503','7320','1','-9'
'77470441504','7320','1','-9'
'77470443104','7320','1','-9'
'77470447204','7320','2','-9'
'77470448003','7320','-6','-9'
'77470449801','7320','-6','-9'
'77470449802','7320','-6','-9'
'77470449803','7320','-6','-9'
'77470449804','7320','-6','-9'
'77470456301','7320','1','-9'
'77470456302','7320','1','-9'
'77470456303','7320','1','-9'
'77470456304','7320','1','-9'
'77470459701','7320','1','-9'
'77470459702','7320','1','-9'
'77470459703','7320','1','-9'
'77470459704','7320','2','-9'
'77470467001','7320','2','-9'
'77470467002','7320','2','-9'
'77470467003','7320','2','-9'
'77470467004','7320','2','-9'
'77470471201','7320','2','-9'
'77470471202','7320','2','-9'
'77470471203','7320','2','-9'
'77470471204','7320','-6','-9'
'77470472001','7320','1','-9'
'77470472002','7320','2','-9'
'77470472003','7320','1','-9'
'77470472004','7320','1','-9'
'77470473801','7320','-6','-9'
'77470476101','7320','1','-9'
'77470476102','7320','-6','-9'
'77470476103','7320','-6','-9'
'77470479501','7320','2','-9'
'77470479502','7320','2','-9'
'77470479503','7320','2','-9'
'77470479504','7320','2','-9'
'77470480302','7320','-6','-9'
'77470489402','7320','-6','-9'
'77470499301','7320','1','-9'
'77470499302','7320','1','-9'
'77470499303','7320','1','-9'
'77470499304','7320','1','-9'
'77470500801','7320','1','-9'
'77470500802','7320','1','-9'
'77470500804','7320','1','-9'
'77470503203','7320','-6','-9'
'77470503204','7320','-6','-9'
'77470504001','7320','2','-9'
'77470504002','7320','2','-9'
'77470504003','7320','1','-9'
'77470504004','7320','-6','-9'
'77470508102','7320','-6','-9'
'77470509901','7320','1','-9'
'77470509902','7320','2','-9'
'77470509903','7320','-6','-9'
'77470509904','7320','-6','-9'
'77470512303','7320','-6','-9'
'77470513101','7320','1','-9'
'77470513102','7320','-6','-9'
'77470516403','7320','-6','-9'
'77470519801','7320','2','-9'
'77470519802','7320','1','-9'
'77470519803','7320','1','-9'
'77470521401','7320','1','-9'
'77470521402','7320','1','-9'
'77470521403','7320','1','-9'
'77470524801','7320','2','-9'
'77470524802','7320','2','-9'
'77470524803','7320','2','-9'
'77470524804','7320','2','-9'
'77470527101','7320','1','2'
'77470527102','7320','2','-9'
'77470527103','7320','2','-9'
'77470527104','7320','2','-9'
'77470528903','7320','-6','-9'
'77470532101','7320','-6','-9'
'77470535401','7320','1','-9'
'77470535402','7320','1','-9'
'77470535403','7320','1','-9'
'77470535404','7320','1','-9'
'77470535405','7320','1','-9'
'77470535406','7320','1','-9'
'77470537001','7320','2','-9'
'77470537002','7320','2','-9'
'77470537003','7320','2','-9'
'77470544601','7320','1','-9'
'77470544602','7320','1','-9'
'77470544603','7320','1','-9'
'77470544604','7320','1','-9'
'77470544605','7320','1','-9'
'77470548703','7320','-6','-9'
'77470549502','7320','2','-9'
'77470551101','7320','-6','-9'
'77470551102','7320','-6','-9'
'77470551103','7320','-6','-9'
'77470551104','7320','-6','-9'
'77470555201','7320','2','-9'
'77470555202','7320','2','-9'
'77470556001','7320','1','-9'
'77470556003','7320','1','-9'
'77470559402','7320','-6','-9'
'77470561001','7320','1','-9'
'77470561002','7320','1','-9'
'77470561003','7320','1','-9'
'77470563602','7320','-6','-9'
'77470563603','7320','-6','-9'
'77470567701','7320','2','-9'
'77470567702','7320','-6','-9'
'77470567704','7320','-6','-9'
'77470568502','7320','2','-9'
'77470568503','7320','-6','-9'
'77470568504','7320','2','-9'
'77470571904','7320','-6','-9'
'77470572701','7320','-6','-9'
'77470580001','7320','-6','-9'
'77470583402','7320','-6','-9'
'77470583403','7320','-6','-9'
'77470588302','7320','2','-9'
'77470588305','7320','2','-9'
'77470592501','7320','1','-9'
'77470592502','7320','1','-9'
'77470592503','7320','1','-9'
'77470592504','7320','1','-9'
'77470593303','7320','-6','-9'
'77470595802','7320','2','-9'
'77470597402','7320','1','-9'
'77470597403','7320','1','-9'
'77470599002','7320','2','-9'
'77470604801','7320','-6','-9'
'77470604802','7320','-6','-9'
'77470604803','7320','-6','-9'
'77470604804','7320','-6','-9'
'77470605501','7320','-6','-9'
'77470605502','7320','-6','-9'
'77470605503','7320','-6','-9'
'77470605504','7320','-6','-9'
'77470607101','7320','-6','-9'
'77470607102','7320','-6','-9'
'77470607103','7320','-6','-9'
'77470607104','7320','-6','-9'
'77470609701','7320','-6','-9'
'77470611302','7320','-6','-9'
'77470611303','7320','-6','-9'
'77470611304','7320','-6','-9'
'77470615401','7320','1','-9'
'77470615402','7320','2','-9'
'77470615403','7320','2','-9'
'77470615404','7320','2','-9'
'77470619601','7320','1','-9'
'77470619603','7320','2','-9'
'77470621201','7320','-6','-9'
'77470629502','7320','2','-9'
'77470633701','7320','2','-9'
'77470633702','7320','2','-9'
'77470633704','7320','2','-9'
'77470639401','7320','1','-9'
'77470639402','7320','2','-9'
'77470639403','7320','2','-9'
'77470639404','7320','1','-9'
'77470640201','7320','-6','-9'
'77470640202','7320','-6','-9'
'77470640203','7320','-6','-9'
'77470640204','7320','1','-9'
'77470641002','7320','-6','-9'
'77470644401','7320','1','-9'
'77470644402','7320','-6','-9'
'77470644403','7320','-6','-9'
'77470644404','7320','-6','-9'
'77470651901','7320','-6','-9'
'77470652701','7320','-6','-9'
'77470655001','7320','2','-9'
'77470655002','7320','2','-9'
'77470655003','7320','2','2'
'77470655004','7320','1','-9'
'77470657604','7320','-6','-9'
'77470660001','7320','1','-9'
'77470660002','7320','1','-9'
'77470660003','7320','1','-9'
'77470660004','7320','1','-9'
'77470667501','7320','-6','-9'
'77470677401','7320','1','-9'
'77470677402','7320','2','-9'
'77470677404','7320','1','2'
'77470679003','7320','-6','-9'
'77470679004','7320','-6','-9'
'77472002302','7320','-6','-9'
'77472003101','7320','1','-9'
'77472003102','7320','2','-9'
'77472005601','7320','-6','-9'
'77472005602','7320','-6','-9'
'77472006401','7320','2','-9'
'77472009801','7320','1','-9'
'77472009802','7320','1','-9'
'77472015501','7320','2','-9'
'77472015502','7320','2','-9'
'77472030401','7320','2','-9'
'77472032001','7320','-6','-9'
'77472033801','7320','2','2'
'77472033802','7320','1','-9'
'77472036102','7320','-6','-9'
'77472044501','7320','-6','-9'
'77472044502','7320','2','-9'
'77472045201','7320','2','-9'
'77472045202','7320','2','-9'
'77472050201','7320','1','-9'
'77472050202','7320','2','-9'
'77472053601','7320','1','-9'
'77472053602','7320','1','-9'
'77472054401','7320','2','-9'
'77472054402','7320','2','-9'
'77472056901','7320','1','-9'
'77472056902','7320','1','-9'
'77472060101','7320','-6','-9'
'77472060102','7320','-6','-9'
'77472063501','7320','-6','-9'
'77472063502','7320','-6','-9'
'77472065001','7320','1','-9'
'77472065002','7320','1','-9'
'77472068401','7320','1','-9'
'77472068402','7320','1','-9'
'77472069201','7320','1','-9'
'77472069202','7320','1','-9'
'77472071801','7320','-6','-9'
'77472071802','7320','2','-9'
'77472072601','7320','1','-9'
'77472072602','7320','1','-9'
'77472074201','7320','1','-9'
'77472074202','7320','1','-9'
'77472077501','7320','-6','-9'
'77472080902','7320','-6','-9'
'77472083301','7320','1','-9'
'77472083302','7320','1','-9'
'77472090801','7320','1','-9'
'77472090802','7320','1','-9'
'77472092402','7320','1','-9'
'77472093201','7320','-6','-9'
'77472093202','7320','-6','-9'
'77472096501','7320','2','-9'
'77472096502','7320','2','-9'
'77472099902','7320','1','-9'
'77472101301','7320','1','-9'
'77472101302','7320','1','-9'
'77472104702','7320','-6','-9'
'77472105401','7320','1','2'
'77472108801','7320','2','-9'
'77472108802','7320','-6','-9'
'77472110401','7320','2','-9'
'77472110402','7320','-6','-9'
'77472113801','7320','1','-9'
'77472113802','7320','1','-9'
'77472117901','7320','-6','-9'
'77472117902','7320','-6','-9'
'77472125201','7320','1','-9'
'77472125202','7320','1','-9'
'77472126002','7320','-6','-9'
'77472128602','7320','-6','-9'
'77472131001','7320','1','-9'
'77472131002','7320','1','-9'
'77472135102','7320','-6','-9'
'77472137702','7320','1','-9'
'77472138501','7320','1','-9'
'77472138502','7320','2','-9'
'77472141901','7320','1','-9'
'77472144301','7320','1','-9'
'77472147601','7320','-6','-9'
'77472150001','7320','1','-9'
'77472150002','7320','1','-9'
'77472152601','7320','1','2'
'77472152602','7320','1','2'
'77472153401','7320','-6','-9'
'77472158301','7320','1','-9'
'77472158302','7320','1','-9'
'77472159101','7320','2','-9'
'77472161701','7320','-6','-9'
'77472161702','7320','-6','-9'
'77472162501','7320','1','-9'
'77472165801','7320','1','-9'
'77472165802','7320','1','-9'
'77472168201','7320','2','-9'
'77472168202','7320','1','-9'
'77472171601','7320','-6','-9'
'77472171602','7320','1','-9'
'77472173201','7320','1','-9'
'77472173202','7320','1','-9'
'77472177301','7320','1','-9'
'77472177302','7320','1','-9'
'77472179902','7320','-6','-9'
'77472179903','7320','-6','-9'
'77472180701','7320','1','-9'
'77472180702','7320','1','-9'
'77472182302','7320','2','-9'
'77472185601','7320','1','-9'
'77472185602','7320','1','-9'
'77472192201','7320','1','-9'
'77472192202','7320','2','-9'
'77472194801','7320','2','-9'
'77472194802','7320','2','-9'
'77472195501','7320','-6','-9'
'77472195502','7320','-6','-9'
'77472198902','7320','-6','-9'
'77472203701','7320','1','-9'
'77472203702','7320','1','-9'
'77472207801','7320','1','-9'
'77472207802','7320','1','-9'
'77472212801','7320','2','-9'
'77472212802','7320','2','-9'
'77472213601','7320','-6','-9'
'77472213602','7320','1','-9'
'77472216901','7320','2','-9'
'77472218501','7320','1','-9'
'77472218502','7320','1','-9'
'77472219301','7320','1','2'
'77472219302','7320','1','-9'
'77472221901','7320','-6','-9'
'77472221902','7320','1','-9'
'77472227601','7320','1','-9'
'77472227602','7320','1','-9'
'77472228401','7320','1','-9'
'77472228402','7320','1','-9'
'77472230001','7320','1','-9'
'77472230002','7320','2','-9'
'77472231801','7320','2','-9'
'77472231802','7320','1','-9'
'77472234201','7320','-6','-9'
'77472239102','7320','2','-9'
'77472240901','7320','2','-9'
'77472240902','7320','1','-9'
'77472242501','7320','1','-9'
'77472242502','7320','1','-9'
'77472243301','7320','1','-9'
'77472243302','7320','1','-9'
'77472245801','7320','-6','-9'
'77472246602','7320','2','-9'
'77472248201','7320','-6','-9'
'77472248202','7320','-6','-9'
'77472249001','7320','-6','-9'
'77472249002','7320','-6','-9'
'77472252401','7320','2','-9'
'77472254001','7320','-6','-9'
'77472254002','7320','-6','-9'
'77472255701','7320','-6','-9'
'77472255702','7320','-6','-9'
'77472258102','7320','-6','-9'
'77472259902','7320','-6','-9'
'77472260701','7320','2','-9'
'77472260702','7320','2','-9'
'77472261502','7320','-6','-9'
'77472262301','7320','-6','-9'
'77472262302','7320','-6','-9'
'77472265602','7320','-6','-9'
'77472268001','7320','2','-9'
'77472269801','7320','-6','-9'
'77472270601','7320','2','-9'
'77472270602','7320','2','-9'
'77472272201','7320','2','-9'
'77472272202','7320','2','2'
'77472273001','7320','1','-9'
'77472274801','7320','2','-9'
'77472274802','7320','1','-9'
'77472276301','7320','2','-9'
'77472276302','7320','2','2'
'77472276303','7320','1','-9'
'77472277101','7320','2','-9'
'77472277102','7320','2','-9'
'77472278901','7320','1','-9'
'77472278902','7320','1','-9'
'77472280501','7320','1','2'
'77472280502','7320','2','-9'
'77472285402','7320','1','-9'
'77472286201','7320','1','-9'
'77472286202','7320','1','-9'
'77472287001','7320','2','-9'
'77472287002','7320','1','-9'
'77472289601','7320','1','-9'
'77472289602','7320','-6','-9'
'77472294602','7320','-6','-9'
'77472295301','7320','1','-9'
'77472295302','7320','1','-9'
'77472297901','7320','1','-9'
'77472297902','7320','1','-9'
'77472300101','7320','1','-9'
'77472305001','7320','-6','-9'
'77472306801','7320','-6','-9'
'77472306802','7320','-6','-9'
'77472307601','7320','-6','-9'
'77472307602','7320','-6','-9'
'77472308401','7320','1','-9'
'77472308402','7320','1','-9'
'77472312601','7320','1','-9'
'77472312602','7320','1','-9'
'77472314201','7320','2','-9'
'77472314202','7320','2','-9'
'77472315901','7320','2','-9'
'77472315902','7320','2','-9'
'77472317501','7320','1','-9'
'77472317502','7320','1','2'
'77472318301','7320','-6','-9'
'77472318302','7320','-6','-9'
'77472322501','7320','1','-9'
'77472322502','7320','1','-9'
'77472323301','7320','1','-9'
'77472323302','7320','2','-9'
'77472324101','7320','2','-9'
'77472324102','7320','2','-9'
'77472325801','7320','-6','-9'
'77472325802','7320','-6','-9'
'77472327402','7320','-6','-9'
'77472328201','7320','-6','-9'
'77472328202','7320','-6','-9'
'77472331601','7320','-6','-9'
'77472331602','7320','1','-9'
'77472332402','7320','-6','-9'
'77472335701','7320','1','-9'
'77472335702','7320','2','-9'
'77472340701','7320','-6','-9'
'77472340702','7320','2','-9'
'77472341501','7320','-6','-9'
'77472341502','7320','-6','-9'
'77472345602','7320','-6','-9'
'77472354801','7320','1','-9'
'77472354802','7320','1','2'
'77472355501','7320','1','-9'
'77472355502','7320','2','-9'
'77472355503','7320','1','-9'
'77472355504','7320','1','-9'
'77472358902','7320','-6','-9'
'77472360501','7320','2','-9'
'77472360502','7320','2','-9'
'77472361301','7320','1','-9'
'77472362101','7320','2','-9'
'77472362102','7320','2','-9'
'77472364701','7320','1','-9'
'77472366201','7320','1','-9'
'77472366202','7320','1','-9'
'77472368801','7320','1','-9'
'77472368802','7320','1','-9'
'77472370402','7320','-6','-9'
'77472371201','7320','-6','-9'
'77472373801','7320','-6','-9'
'77472373802','7320','2','-9'
'77472396901','7320','2','-9'
'77472396902','7320','2','-9'
'77472397701','7320','-6','-9'
'77472397702','7320','1','-9'
'77472400901','7320','-6','-9'
'77472400902','7320','-6','-9'
'77472403301','7320','1','-9'
'77472403302','7320','1','-9'
'77472405801','7320','2','-9'
'77472405802','7320','2','-9'
'77472406601','7320','2','2'
'77472406602','7320','2','2'
'77472407401','7320','1','-9'
'77472407402','7320','1','-9'
'77472409002','7320','-6','-9'
'77472411601','7320','-6','-9'
'77472411602','7320','2','2'
'77472412401','7320','-6','-9'
'77472412402','7320','-6','-9'
'77472413201','7320','-6','-9'
'77472413202','7320','-6','-9'
'77472416501','7320','-6','-9'
'77472418101','7320','1','-9'
'77472418102','7320','1','-9'
'77472426401','7320','2','-9'
'77472426402','7320','2','-9'
'77472432201','7320','-6','-9'
'77472433001','7320','1','-9'
'77472433002','7320','1','-9'
'77472434801','7320','2','-9'
'77472434802','7320','2','-9'
'77472435501','7320','-6','-9'
'77472436301','7320','1','-9'
'77472436302','7320','2','-9'
'77472438901','7320','-6','-9'
'77472438902','7320','-6','-9'
'77472440501','7320','1','-9'
'77472440502','7320','2','-9'
'77472441301','7320','2','-9'
'77472441302','7320','2','-9'
'77472443901','7320','1','-9'
'77472443902','7320','1','-9'
'77472447001','7320','1','-9'
'77472447002','7320','1','-9'
'77472452001','7320','1','-9'
'77472452002','7320','2','-9'
'77472453801','7320','2','-9'
'77472453802','7320','2','-9'
'77472456101','7320','2','-9'
'77472459501','7320','1','-9'
'77472459502','7320','1','-9'
'77472461101','7320','1','-9'
'77472461102','7320','1','-9'
'77472465201','7320','2','-9'
'77472465202','7320','2','-9'
'77472468601','7320','1','-9'
'77472468602','7320','1','-9'
'77472469401','7320','1','2'
'77472469402','7320','-6','-9'
'77472471001','7320','-6','-9'
'77472475101','7320','2','-9'
'77472475102','7320','2','-9'
'77472478502','7320','1','-9'
'77472481901','7320','2','-9'
'77472481902','7320','-6','-9'
'77472484302','7320','1','-9'
'77472487601','7320','2','-9'
'77472487602','7320','-6','-9'
'77472488401','7320','2','2'
'77472488402','7320','2','-9'
'77472493401','7320','1','-9'
'77472493402','7320','1','-9'
'77472503001','7320','1','-9'
'77472504802','7320','-6','-9'
'77472506301','7320','1','-9'
'77472506302','7320','1','-9'
'77472514701','7320','-6','-9'
'77472514702','7320','-6','-9'
'77472515401','7320','2','-9'
'77472515402','7320','2','-9'
'77472517001','7320','2','-9'
'77472519602','7320','2','-9'
'77472520401','7320','2','2'
'77472520402','7320','2','2'
'77472521201','7320','1','-9'
'77472521202','7320','2','2'
'77472522001','7320','1','-9'
'77472522002','7320','1','-9'
'77472528701','7320','1','-9'
'77472528702','7320','2','-9'
'77472533701','7320','-6','-9'
'77472534501','7320','2','-9'
'77472534502','7320','1','-9'
'77472537801','7320','2','2'
'77472538601','7320','1','-9'
'77472538602','7320','2','-9'
'77472539401','7320','1','-9'
'77472539402','7320','-6','-9'
'77472539403','7320','-6','-9'
'77472542802','7320','-6','-9'
'77472549301','7320','-6','-9'
'77472550101','7320','2','-9'
'77472550102','7320','2','-9'
'77472556801','7320','-6','-9'
'77472557601','7320','2','-9'
'77472557602','7320','2','-9'
'77472565901','7320','1','-9'
'77472565902','7320','1','-9'
'77472571701','7320','-6','-9'
'77472573301','7320','1','-9'
'77472573302','7320','1','-9'
'77472577402','7320','-6','-9'
'77472580801','7320','1','-9'
'77472580802','7320','-6','-9'
'77472584002','7320','1','-9'
'77472586501','7320','-6','-9'
'77472586502','7320','-6','-9'
'77472586503','7320','-6','-9'
'77472591502','7320','1','-9'
'77472592301','7320','-6','-9'
'77472592302','7320','2','-9'
'77472596402','7320','-6','-9'
'77472597201','7320','2','-9'
'77472602002','7320','-6','-9'
'77472605302','7320','-6','-9'
'77472606101','7320','1','-9'
'77472612901','7320','-6','-9'
'77472613701','7320','2','-9'
'77472616002','7320','-6','-9'
'77472621001','7320','2','-9'
'77472621002','7320','2','-9'
'77472624401','7320','2','-9'
'77472631901','7320','2','-9'
'77472631902','7320','2','-9'
'77472634302','7320','2','-9'
'77472636801','7320','-6','-9'
'77472638401','7320','-6','-9'
'77472640002','7320','-6','-9'
'77472641801','7320','-6','-9'
'77472641802','7320','-6','-9'
'77472646701','7320','1','-9'
'77472646702','7320','1','-9'
'77472647501','7320','-6','-9'
'77472647502','7320','2','-9'
'77472649101','7320','1','-9'
'77472649102','7320','1','-9'
'77472658202','7320','-6','-9'
'77472668101','7320','-6','-9'
'77472673101','7320','1','-9'
'77472673102','7320','1','-9'
'77472683001','7320','-6','-9'
'77472683002','7320','1','-9'
'77480520400','7320','-6','-9'
'77480555400','7320','1','-9'
'77480560400','7320','2','-9'
'77480564400','7320','2','-9'
'77480580400','7320','1','-9'
'77480594400','7320','1','-9'
'77480596400','7320','-6','-9'
'77480597400','7320','1','-9'
'77480603400','7320','-6','-9'
'77480608400','7320','2','-9'
'77480612400','7320','1','-9'
'77480614400','7320','-6','-9'
'77480620400','7320','1','-9'
'77480624400','7320','1','-9'
'77480642400','7320','-6','-9'
'77480648400','7320','-6','-9'
'77480659400','7320','2','-9'
'77480659401','7320','2','-9'
'77480660400','7320','-6','-9'
'77480661400','7320','-6','-9'
'77480667400','7320','1','-9'
'77480674400','7320','1','-9'
'77480675400','7320','-6','-9'
'77480676400','7320','-6','-9'
'77480682400','7320','-6','-9'
'77480683400','7320','2','-9'
'77480687400','7320','1','-9'
'77480693400','7320','1','-9'
'77480694400','7320','1','-9'
'77480695400','7320','1','-9'
'77480696400','7320','1','-9'
'77480697400','7320','-6','-9'
'77480701400','7320','1','2'
'77480716400','7320','2','-9'
'77480717400','7320','2','-9'
'77480719400','7320','2','-9'
'77480723400','7320','2','-9'
'77480725400','7320','1','-9'
'77480752400','7320','1','-9'
'77480754400','7320','1','-9'
'77480755400','7320','2','-9'
'77480756400','7320','2','-9'
'77480758400','7320','2','-9'
'77480759400','7320','-6','-9'
'77480760400','7320','-6','-9'
'77480761400','7320','-6','-9'
'77480768400','7320','1','-9'
'77480773400','7320','1','-9'
'77480776400','7320','1','-9'
'77480777400','7320','1','-9'
'77480782400','7320','2','-9'
'77480798400','7320','-6','-9'
'77480799400','7320','-6','-9'
'77480800400','7320','2','-9'
'77480801400','7320','2','2'
'77480802400','7320','2','-9'
'77480809400','7320','1','-9'
'77480814400','7320','2','2'
'77480815400','7320','2','-9'
'77480819400','7320','1','-9'
'77480827400','7320','2','-9'
'77480839400','7320','-6','-9'
'77480841400','7320','1','-9'
'77480851400','7320','-6','-9'
'77480852400','7320','1','-9'
'77480855400','7320','2','-9'
'77480856400','7320','-6','-9'
'77480857400','7320','2','-9'
'77480858400','7320','2','-9'
'77480862400','7320','-6','-9'
'77480864400','7320','1','-9'
'77480870400','7320','1','-9'
'77480876400','7320','-6','-9'
'77480881400','7320','2','-9'
'77480896400','7320','1','-9'
'77480901400','7320','1','-9'
'77480918400','7320','1','-9'
'77480949400','7320','1','-9'
'77480950400','7320','-6','-9'
'77480952400','7320','1','-9'
'77480961400','7320','1','-9'
'77480969400','7320','-6','-9'
'77480971400','7320','-6','-9'
'77480979400','7320','1','-9'
'77480986400','7320','-6','-9'
'77480988400','7320','2','-9'
'77480992400','7320','2','-9'
'77487001801','7320','2','2'
'77487001802','7320','-6','-9'
'77487001803','7320','1','-9'
'77487001804','7320','1','-9'
'77487005901','7320','1','-9'
'77487005902','7320','1','-9'
'77487005903','7320','1','-9'
'77487005904','7320','1','-9'
'77487007504','7320','1','-9'
'77487008301','7320','1','-9'
