"state","puma5","cbsa","stab","cbsaname","pop2k","afact"
"FIPS state","puma5","cbsa","State Postal Code","CBSA Name","Total Pop, 2000 census","puma5 to cbsa alloc factor"
"51","00303","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",202647,1 
"51","00304","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",150794,1 
"51","00305","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",264892,1 
"51","00400"," ","VA"," ",35075,0.298 
"51","00400","49020","VA","Winchester, VA-WV Metropolitan Statistical Area",82794,0.702 
"51","00501","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",141229,1 
"51","00502","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",185009,1 
"51","00600","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",268974,1 
"51","00700"," ","VA"," ",68561,0.339 
"51","00700","25500","VA","Harrisonburg, VA Metropolitan Statistical Area",108193,0.535 
"51","00700","40060","VA","Richmond, VA Metropolitan Statistical Area",25627,0.127 
"51","00800"," ","VA"," ",16803,0.154 
"51","00800","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",92446,0.846 
"51","00900","19020","VA","Culpeper, VA Micropolitan Statistical Area",34262,0.238 
"51","00900","47900","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",109674,0.762 
"51","01000","16820","VA","Charlottesville, VA Metropolitan Statistical Area",159576,1 
"51","01100"," ","VA"," ",65126,0.336 
"51","01100","16820","VA","Charlottesville, VA Metropolitan Statistical Area",14445,0.075 
"51","01100","40220","VA","Roanoke, VA Metropolitan Statistical Area",5091,0.026 
"51","01100","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",108988,0.563 
"51","01200","40060","VA","Richmond, VA Metropolitan Statistical Area",197790,1 
"51","01300","40060","VA","Richmond, VA Metropolitan Statistical Area",262300,1 
"51","01400","40060","VA","Richmond, VA Metropolitan Statistical Area",259903,1 
"51","01500","40060","VA","Richmond, VA Metropolitan Statistical Area",125560,1 
"51","01600","40220","VA","Roanoke, VA Metropolitan Statistical Area",119658,1 
"51","01700","40220","VA","Roanoke, VA Metropolitan Statistical Area",116274,1 
"51","01800","31340","VA","Lynchburg, VA Metropolitan Statistical Area",214911,1 
"51","01900"," ","VA"," ",120672,0.742 
"51","01900","40060","VA","Richmond, VA Metropolitan Statistical Area",41897,0.258 
"51","02000","47260","VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",180150,1 
"51","02100","47260","VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",146437,1 
"51","02200","47260","VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",171950,1 
"51","02300","40060","VA","Richmond, VA Metropolitan Statistical Area",150959,1 
"51","02400"," ","VA"," ",13874,0.084 
"51","02400","13980","VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",151272,0.916 
"51","02500"," ","VA"," ",114319,1 
"51","02600"," ","VA"," ",33081,0.265 
"51","02600","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",91873,0.735 
"51","02700"," ","VA"," ",115447,0.721 
"51","02700","14140","VA","Bluefield, WV-VA Micropolitan Statistical Area",44598,0.279 
"51","02801","47260","VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",119978,1 
"51","02802","47260","VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",154485,1 
"51","02803","47260","VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",150794,1 
"51","02900","47260","VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",234403,1 
"51","03000","47260","VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",199184,1 
"51","03100","47260","VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",193970,1 
"51","03200"," ","VA"," ",106998,0.847 
"51","03200","40060","VA","Richmond, VA Metropolitan Statistical Area",12504,0.099 
"51","03200","47260","VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",6829,0.054 
"51","03300"," ","VA"," ",19407,0.139 
"51","03300","32300","VA","Martinsville, VA Micropolitan Statistical Area",73346,0.524 
"51","03300","40220","VA","Roanoke, VA Metropolitan Statistical Area",47286,0.338 
"51","03400"," ","VA"," ",100895,0.747 
"51","03400","31340","VA","Lynchburg, VA Metropolitan Statistical Area",13705,0.102 
"51","03400","40060","VA","Richmond, VA Metropolitan Statistical Area",20417,0.151 
"51","03500","19260","VA","Danville, VA Metropolitan Statistical Area",110156,1 
"53","00100","13380","WA","Bellingham, WA Metropolitan Statistical Area",166814,1 
"53","00200"," ","WA"," ",14077,0.075 
"53","00200","34580","WA","Mount Vernon-Anacortes, WA Metropolitan Statistical Area",102979,0.546 
"53","00200","36020","WA","Oak Harbor, WA Micropolitan Statistical Area",71558,0.379 
"53","00300"," ","WA"," ",39564,0.23 
"53","00300","21260","WA","Ellensburg, WA Micropolitan Statistical Area",33362,0.194 
"53","00300","48300","WA","Wenatchee, WA Metropolitan Statistical Area",99219,0.576 
"53","00400"," ","WA"," ",85670,0.534 
"53","00400","34180","WA","Moses Lake, WA Micropolitan Statistical Area",74698,0.466 
"53","00500","44060","WA","Spokane, WA Metropolitan Statistical Area",195629,1 
"53","00601","44060","WA","Spokane, WA Metropolitan Statistical Area",107454,1 
"53","00602","44060","WA","Spokane, WA Metropolitan Statistical Area",114856,1 
"53","00700"," ","WA"," ",6461,0.053 
"53","00700","30300","WA","Lewiston, ID-WA Metropolitan Statistical Area",20551,0.167 
"53","00700","39420","WA","Pullman, WA Micropolitan Statistical Area",40740,0.331 
"53","00700","47460","WA","Walla Walla, WA Micropolitan Statistical Area",55180,0.449 
"53","00800","28420","WA","Kennewick-Pasco-Richland, WA Metropolitan Statistical Area",191822,1 
"53","00901","49420","WA","Yakima, WA Metropolitan Statistical Area",100341,1 
"53","00902","49420","WA","Yakima, WA Metropolitan Statistical Area",122240,1 
"53","01001","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",135486,1 
"53","01002","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",153493,1 
"53","01003","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",101485,1 
"53","01004","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",102381,1 
"53","01005","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",113179,1 
"53","01100"," ","WA"," ",22985,0.183 
"53","01100","31020","WA","Longview, WA Metropolitan Statistical Area",92948,0.739 
"53","01100","38900","WA","Portland-Vancouver-Beaverton, OR-WA Metropolitan Statistical Area",9872,0.078 
"53","01201","36500","WA","Olympia, WA Metropolitan Statistical Area",100178,1 
"53","01202","36500","WA","Olympia, WA Metropolitan Statistical Area",107177,1 
"53","01300","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",193556,1 
"53","01401","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",144671,1 
"53","01402","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",150964,1 
"53","01403","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",102772,1 
"53","01404","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",108857,1 
"53","01500"," ","WA"," ",20984,0.134 
"53","01500","10140","WA","Aberdeen, WA Micropolitan Statistical Area",67194,0.429 
"53","01500","16500","WA","Centralia, WA Micropolitan Statistical Area",68600,0.438 
"53","01600"," ","WA"," ",25953,0.186 
"53","01600","38820","WA","Port Angeles, WA Micropolitan Statistical Area",64525,0.461 
"53","01600","43220","WA","Shelton, WA Micropolitan Statistical Area",49405,0.353 
"53","01701","14740","WA","Bremerton-Silverdale, WA Metropolitan Statistical Area",113492,1 
"53","01702","14740","WA","Bremerton-Silverdale, WA Metropolitan Statistical Area",118477,1 
"53","01801","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",126999,1 
"53","01802","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",109697,1 
"53","01803","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",103992,1 
"53","01804","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",102596,1 
"53","01805","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",120090,1 
"53","01900","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",109569,1 
"53","02001","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",120405,1 
"53","02002","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",134454,1 
"53","02003","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",105794,1 
"53","02004","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",112586,1 
"53","02005","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",118696,1 
"53","02006","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",114225,1 
"53","02007","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",118352,1 
"53","02008","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",117551,1 
"53","02009","42660","WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",122028,1 
"53","02101","38900","WA","Portland-Vancouver-Beaverton, OR-WA Metropolitan Statistical Area",100605,1 
"53","02102","38900","WA","Portland-Vancouver-Beaverton, OR-WA Metropolitan Statistical Area",101073,1 
"53","02200","38900","WA","Portland-Vancouver-Beaverton, OR-WA Metropolitan Statistical Area",143560,1 
"54","00100"," ","WV"," ",17693,0.111 
"54","00100","48260","WV","Weirton-Steubenville, WV-OH Metropolitan Statistical Area",58114,0.366 
"54","00100","48540","WV","Wheeling, WV-OH Metropolitan Statistical Area",82946,0.522 
"54","00200","17220","WV","Clarksburg, WV Micropolitan Statistical Area",92144,0.619 
"54","00200","21900","WV","Fairmont, WV Micropolitan Statistical Area",56598,0.381 
"54","00300","34060","WV","Morgantown, WV Metropolitan Statistical Area",111200,1 
"54","00400"," ","WV"," ",32164,0.151 
"54","00400","19060","WV","Cumberland, MD-WV Metropolitan Statistical Area",27078,0.127 
"54","00400","25180","WV","Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",90848,0.428 
"54","00400","47900","WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",42190,0.199 
"54","00400","49020","WV","Winchester, VA-WV Metropolitan Statistical Area",20203,0.095 
"54","00500"," ","WV"," ",113325,1 
"54","00600"," ","WV"," ",70963,0.412 
"54","00600","37620","WV","Parkersburg-Marietta-Vienna, WV-OH Metropolitan Statistical Area",101373,0.588 
"54","00700","26580","WV","Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",96784,0.789 
"54","00700","38580","WV","Point Pleasant, WV-OH Micropolitan Statistical Area",25957,0.211 
"54","00800","16620","WV","Charleston, WV Metropolitan Statistical Area",287527,1 
"54","00900"," ","WV"," ",79865,0.627 
"54","00900","36060","WV","Oak Hill, WV Micropolitan Statistical Area",47579,0.373 
"54","01000"," ","WV"," ",27582,0.258 
"54","01000","13220","WV","Beckley, WV Micropolitan Statistical Area",79220,0.742 
"54","01100"," ","WV"," ",53037,0.457 
"54","01100","14140","WV","Bluefield, WV-VA Micropolitan Statistical Area",62980,0.543 
"54","01200"," ","WV"," ",65963,0.504 
"54","01200","16620","WV","Charleston, WV Metropolitan Statistical Area",22108,0.169 
"54","01200","26580","WV","Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",42903,0.328 
"55","00100"," ","WI"," ",137495,0.761 
"55","00100","20260","WI","Duluth, MN-WI Metropolitan Statistical Area",43287,0.239 
"55","00200","24580","WI","Green Bay, WI Metropolitan Statistical Area",102313,1 
"55","00300","24580","WI","Green Bay, WI Metropolitan Statistical Area",124465,1 
"55","00400"," ","WI"," ",119839,0.538 
"55","00400","32860","WI","Menomonie, WI Micropolitan Statistical Area",39858,0.179 
"55","00400","33460","WI","Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",63155,0.283 
"55","00500","20740","WI","Eau Claire, WI Metropolitan Statistical Area",148337,1 
"55","00600"," ","WI"," ",131532,0.433 
"55","00600","32270","WI","Marshfield-Wisconsin Rapids, WI Micropolitan Statistical Area",75555,0.249 
"55","00600","32980","WI","Merrill, WI Micropolitan Statistical Area",29641,0.098 
"55","00600","44620","WI","Stevens Point, WI Micropolitan Statistical Area",67182,0.221 
"55","00700"," ","WI"," ",153325,0.806 
"55","00700","33460","WI","Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",36804,0.194 
"55","00800"," ","WI"," ",34061,0.243 
"55","00800","31540","WI","Madison, WI Metropolitan Statistical Area",22780,0.163 
"55","00800","33820","WI","Monroe, WI Micropolitan Statistical Area",33647,0.24 
"55","00800","38420","WI","Platteville, WI Micropolitan Statistical Area",49597,0.354 
"55","00900","29100","WI","La Crosse, WI-MN Metropolitan Statistical Area",107120,1 
"55","01000","12660","WI","Baraboo, WI Micropolitan Statistical Area",55225,0.285 
"55","01000","13180","WI","Beaver Dam, WI Micropolitan Statistical Area",85897,0.444 
"55","01000","31540","WI","Madison, WI Metropolitan Statistical Area",52468,0.271 
"55","01100","31540","WI","Madison, WI Metropolitan Statistical Area",208054,1 
"55","01200","31540","WI","Madison, WI Metropolitan Statistical Area",218472,1 
"55","01300"," ","WI"," ",27961,0.13 
"55","01300","24580","WI","Green Bay, WI Metropolitan Statistical Area",55821,0.259 
"55","01300","27020","WI","Iron Mountain, MI-WI Micropolitan Statistical Area",5088,0.024 
"55","01300","31820","WI","Manitowoc, WI Micropolitan Statistical Area",82887,0.385 
"55","01300","31940","WI","Marinette, WI-MI Micropolitan Statistical Area",43384,0.202 
"55","01400"," ","WI"," ",155048,0.614 
"55","01400","22540","WI","Fond du Lac, WI Metropolitan Statistical Area",97296,0.386 
"55","01500","11540","WI","Appleton, WI Metropolitan Statistical Area",201602,0.563 
"55","01500","36780","WI","Oshkosh-Neenah, WI Metropolitan Statistical Area",156763,0.437 
"55","01600","48140","WI","Wausau, WI Metropolitan Statistical Area",125834,1 
"55","01700","48020","WI","Watertown-Fort Atkinson, WI Micropolitan Statistical Area",74021,0.441 
"55","01700","48580","WI","Whitewater, WI Micropolitan Statistical Area",93759,0.559 
"55","01800","16980","WI","Chicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical Area",149577,1 
"55","01900","39540","WI","Racine, WI Metropolitan Statistical Area",188831,1 
"55","02001","33340","WI","Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",162402,1 
"55","02002","33340","WI","Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",145708,1 
"55","02003","33340","WI","Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",134585,1 
"55","02004","33340","WI","Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",154279,1 
"55","02101","33340","WI","Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",113792,1 
"55","02102","33340","WI","Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",229398,1 
"55","02201","33340","WI","Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",148131,1 
"55","02202","33340","WI","Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",100698,1 
"55","02203","33340","WI","Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",111938,1 
"55","02300","33340","WI","Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",199810,1 
"55","02400","27500","WI","Janesville, WI Metropolitan Statistical Area",152307,1 
"55","02500","43100","WI","Sheboygan, WI Metropolitan Statistical Area",112646,1 
"56","00100"," ","WY"," ",46279,0.38 
"56","00100","21740","WY","Evanston, WY Micropolitan Statistical Area",19742,0.162 
"56","00100","27220","WY","Jackson, WY-ID Micropolitan Statistical Area",18251,0.15 
"56","00100","40540","WY","Rock Springs, WY Micropolitan Statistical Area",37613,0.309 
"56","00200"," ","WY"," ",15639,0.133 
"56","00200","16220","WY","Casper, WY Metropolitan Statistical Area",66533,0.564 
"56","00200","40180","WY","Riverton, WY Micropolitan Statistical Area",35804,0.303 
"56","00300"," ","WY"," ",80042,0.571 
"56","00300","23940","WY","Gillette, WY Micropolitan Statistical Area",33698,0.24 
"56","00300","43260","WY","Sheridan, WY Micropolitan Statistical Area",26560,0.189 
"56","00400","16940","WY","Cheyenne, WY Metropolitan Statistical Area",81607,0.718 
"56","00400","29660","WY","Laramie, WY Micropolitan Statistical Area",32014,0.282 
