"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"75","Eau Claire* WI MSA","104",64,12,4,24,1
"76","El Paso* TX MSA","283",283,0,0,0,0
"77","Elkhart-Goshen* IN MSA","90",86,4,0,0,0
"78","Elmira* NY MSA","19",3,0,0,16,2
"79","Enid* OK MSA","1",1,0,0,0,0
"80","Erie* PA MSA","39",36,0,3,0,0
"81","Eugene-Springfield* OR MSA","118",110,8,0,0,0
"82","Evansville-Henderson* IN-KY  MSA","150",122,8,14,6,1
"83","Fargo-Moorhead* ND-MN MSA","100",58,10,8,24,1
"84","Fayetteville* NC MSA","261",69,0,0,192,13
"85","Fayetteville-Springdale-  Rogers* AR MSA","261",125,6,0,130,11
"86","Flagstaff* AZ-UT MSA","85",65,0,0,20,3
"87","Florence* AL MSA","15",10,0,0,5,1
"88","Florence* SC MSA","57",48,0,0,9,1
"89","Fort Collins-Loveland* CO MSA","313",240,4,16,53,6
"90","Fort Myers-Cape Coral* FL MSA","688",433,28,34,193,14
"91","Fort Pierce-Port St. Lucie*  FL MSA","439",425,0,0,14,2
"92","Fort Smith* AR-OK MSA","32",26,2,4,0,0
"93","Fort Walton Beach* FL MSA","133",109,2,0,22,2
"94","Fort Wayne* IN MSA","292",282,6,4,0,0
"95","Fresno  CA MSA","319",311,2,6,0,0
"96","Gadsden* AL MSA","10",10,0,0,0,0
"97","Gainesville* FL MSA","233",108,2,0,123,8
"98","Glens Falls* NY MSA","42",40,2,0,0,0
"99","Goldsboro* NC MSA","35",31,4,0,0,0
"100","Grand Forks* ND-MN MSA","8",8,0,0,0,0
"101","Grand Junction* CO MSA","101",97,4,0,0,0
"102","Grand Rapids-Muskegon-  Holland  MI MSA","656",544,10,41,61,6
"103","Great Falls* MT MSA","8",8,0,0,0,0
"104","Green Bay* WI MSA","95",83,6,0,6,1
"105","Greensboro--Winston-Salem--  High Point  NC MSA","905",747,12,10,136,7
"106","Greenville* NC MSA","58",54,4,0,0,0
"107","Greenville-Spartanburg-  Anderson* SC MSA","656",625,6,8,17,2
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","197",168,0,8,21,1
"109","Hartford* CT MSA","328",322,0,0,6,1
"110","Hattiesburg* MS MSA","12",7,0,0,5,1
"111","Hickory-Morganton-Lenoir*  NC MSA","173",171,2,0,0,0
"112","Honolulu  HI MSA","209",209,0,0,0,0
"113","Houma* LA MSA","63",63,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","3402",2492,6,11,893,51
"115","Huntington-Ashland* WV-KY-  OH MSA","10",6,0,4,0,0
"116","Huntsville* AL MSA","66",66,0,0,0,0
"117","Indianapolis  IN MSA","1334",1224,20,14,76,7
"118","Iowa City* IA MSA","63",28,8,19,8,1
"119","Jackson* MI MSA","6",6,0,0,0,0
"120","Jackson* MS MSA","328",223,0,0,105,10
"121","Jackson* TN MSA","39",39,0,0,0,0
"122","Jacksonville  FL MSA","805",735,4,0,66,4
"123","Jacksonville* NC MSA","209",48,2,3,156,13
"124","Jamestown* NY MSA","2",2,0,0,0,0
"125","Janesville-Beloit* WI MSA","33",22,8,3,0,0
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","99",86,0,0,13,2
"127","Johnstown* PA MSA","8",8,0,0,0,0
"128","Jonesboro* AR MSA","21",21,0,0,0,0
"129","Joplin* MO MSA","33",33,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","225",89,4,4,128,5
"131","Kansas City  MO-KS MSA","935",804,32,27,72,8
"132","Killeen-Temple* TX MSA","132",98,14,20,0,0
"133","Knoxville* TN MSA","322",273,2,6,41,3
"134","Kokomo* IN MSA","34",25,4,0,5,1
"135","La Crosse* WI-MN MSA","37",31,6,0,0,0
"136","Lafayette* LA MSA","101",101,0,0,0,0
"137","Lafayette* IN MSA","192",84,8,3,97,6
"138","Lake Charles* LA MSA","62",62,0,0,0,0
"139","Lakeland-Winter Haven* FL MSA","627",341,0,0,286,15
"140","Lancaster* PA MSA","124",122,2,0,0,0
"141","Lansing-East Lansing* MI MSA","138",130,4,4,0,0
"142","Laredo* TX MSA","164",141,2,0,21,1
"143","Las Cruces* NM MSA","85",57,0,0,28,2
"144","Las Vegas  NV-AZ MSA","2531",1928,4,3,596,58
"145","Lawrence* KS MSA","48",42,6,0,0,0
"146","Lawton* OK MSA","12",12,0,0,0,0
"147","Lewiston-Auburn* ME MSA","14",11,0,3,0,0
"148","Lexington* KY MSA","324",274,6,4,40,1
"149","Lima* OH MSA","5",5,0,0,0,0
"150","Lincoln* NE MSA","215",135,2,0,78,3
"151","Little Rock-North Little  Rock* AR MSA","282",194,0,80,8,1
"152","Longview-Marshall* TX MSA","12",12,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","7855",3961,52,133,3709,119
"154","Louisville  KY-IN MSA","604",491,6,0,107,10
"155","Lubbock* TX MSA","61",57,4,0,0,0
"156","Lynchburg* VA MSA","76",76,0,0,0,0
"157","Macon* GA MSA","184",179,0,0,5,1
"158","Madison* WI MSA","333",154,24,49,106,8
"159","Mansfield* OH MSA","57",27,12,0,18,2
"160","McAllen-Edinburg-Mission*  TX MSA","474",430,8,21,15,3
"161","Medford-Ashland* OR MSA","160",119,4,0,37,2
"162","Melbourne-Titusville-Palm  Bay* FL MSA","342",293,0,0,49,4
"163","Memphis  TN-AR-MS MSA","566",518,0,48,0,0
"164","Merced* CA MSA","117",117,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","1865",1331,10,44,480,21
"166","Milwaukee-Racine  WI CMSA","728",459,70,15,184,16
"167","Minneapolis-St. Paul  MN-WI  MSA","1969",1638,42,20,269,24
"168","Missoula* MT MSA","33",33,0,0,0,0
"169","Mobile* AL MSA","314",293,4,0,17,3
"170","Modesto* CA MSA","289",185,0,0,104,10
"171","Monroe* LA MSA","28",28,0,0,0,0
"172","Montgomery* AL MSA","103",98,0,0,5,1
"173","Muncie* IN MSA","41",36,0,0,5,1
"174","Myrtle Beach* SC MSA","623",164,6,24,429,10
"175","Naples* FL MSA","686",392,2,63,229,14
"176","Nashville  TN MSA","1064",898,8,12,146,11
"177","New London-Norwich* CT-RI MSA","66",66,0,0,0,0
"178","New Orleans* LA MSA","334",300,4,11,19,2
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","5169",2841,822,152,1354,73
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","557",531,0,0,26,3
"181","Ocala* FL MSA","238",234,0,4,0,0
"182","Odessa-Midland* TX MSA","28",28,0,0,0,0
"183","Oklahoma City* OK MSA","378",330,8,0,40,5
"184","Omaha* NE-IA MSA","1037",435,2,196,404,27
"185","Orlando  FL MSA","3619",1650,14,74,1881,139
"186","Owensboro* KY MSA","84",72,0,12,0,0
"187","Panama City* FL MSA","65",63,2,0,0,0
"188","Parkersburg-Marietta* WV-OH  MSA","18",18,0,0,0,0
"189","Pensacola* FL MSA","281",261,16,4,0,0
"190","Peoria-Pekin* IL MSA","101",80,6,3,12,1
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1866",1618,22,0,226,21
"192","Phoenix-Mesa  AZ MSA","3677",2994,14,79,590,44
"193","Pine Bluff* AR MSA","24",12,0,0,12,1
"194","Pittsburgh  PA MSA","532",452,8,23,49,5
"195","Pittsfield* MA MSA","0",0,0,0,0,0
"196","Pocatello* ID MSA","4",4,0,0,0,0
"197","Portland* ME MSA","142",140,2,0,0,0
"198","Portland-Salem  OR-WA CMSA","1477",1124,48,18,287,16
"199","Providence-Fall River-  Warwick* RI-MA MSA","275",239,22,4,10,2
"200","Provo-Orem* UT MSA","269",236,10,11,12,1
"201","Pueblo* CO MSA","121",109,8,4,0,0
"202","Punta Gorda* FL MSA","122",120,2,0,0,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","1964",1218,4,0,742,41
"204","Rapid City* SD MSA","32",32,0,0,0,0
"205","Reading* PA MSA","146",88,4,8,46,5
"206","Redding* CA MSA","82",82,0,0,0,0
"207","Reno* NV MSA","845",226,0,3,616,47
"208","Richland-Kennewick-Pasco*  WA MSA","76",76,0,0,0,0
"209","Richmond-Petersburg  VA MSA","611",590,16,0,5,1
"210","Roanoke* VA MSA","68",64,4,0,0,0
"211","Rochester* MN MSA","136",96,12,12,16,1
"212","Rochester* NY MSA","263",203,0,4,56,3
"213","Rockford* IL MSA","113",93,8,12,0,0
"214","Rocky Mount* NC MSA","61",47,2,0,12,1
"215","Sacramento-Yolo  CA CMSA","1218",1214,4,0,0,0
"216","Saginaw-Bay City-Midland*  MI MSA","49",35,6,3,5,1
"217","St. Cloud* MN MSA","92",76,4,7,5,1
"218","St. Joseph* MO MSA","22",13,4,0,5,1
"219","St. Louis  MO-IL MSA","1065",885,16,21,143,13
"220","Salinas* CA MSA","184",165,0,8,11,2
"221","Salt Lake City-Ogden  UT MSA","915",692,24,7,192,9
"222","San Angelo* TX MSA","18",16,2,0,0,0
"223","San Antonio* TX MSA","984",641,10,0,333,13
"224","San Diego  CA MSA","2410",1094,10,72,1234,76
"225","San Francisco-Oakland-San  Jose  CA CMSA","3612",1697,14,31,1870,93
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","134",134,0,0,0,0
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","50",44,0,0,6,1
"228","Santa Fe* NM MSA","51",51,0,0,0,0
"229","Sarasota-Bradenton* FL MSA","811",528,2,16,265,19
"230","Savannah* GA MSA","195",110,0,0,85,11
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","62",53,0,4,5,1
"232","Seattle-Tacoma-Bremerton  WA CMSA","2423",1391,48,74,910,52
"233","Sharon* PA MSA","8",8,0,0,0,0
"234","Sheboygan* WI MSA","6",4,2,0,0,0
"235","Sherman-Denison* TX MSA","8",8,0,0,0,0
"236","Shreveport-Bossier City* LA  MSA","77",74,0,3,0,0
"237","Sioux City* IA-NE MSA","22",20,2,0,0,0
"238","Sioux Falls* SD MSA","256",166,0,9,81,2
"239","South Bend* IN MSA","89",87,2,0,0,0
"240","Spokane* WA MSA","138",131,4,3,0,0
"241","Springfield* IL MSA","43",37,6,0,0,0
"242","Springfield* MO MSA","156",135,2,3,16,2
"243","Springfield* MA MSA","73",69,4,0,0,0
"244","State College* PA MSA","35",30,0,0,5,1
"245","Steubenville-Weirton* OH-WV  MSA","3",3,0,0,0,0
"246","Stockton-Lodi* CA MSA","497",495,2,0,0,0
"247","Sumter* SC MSA","25",23,2,0,0,0
"248","Syracuse* NY MSA","92",86,6,0,0,0
"249","Tallahassee* FL MSA","150",136,14,0,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","2044",1457,48,18,521,26
"251","Terre Haute* IN MSA","7",7,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","17",17,0,0,0,0
"253","Toledo* OH MSA","142",121,4,4,13,2
"254","Topeka* KS MSA","74",51,18,0,5,1
"255","Tucson* AZ MSA","609",596,2,11,0,0
"256","Tulsa* OK MSA","297",290,0,0,7,1
"257","Tuscaloosa* AL MSA","61",53,0,0,8,1
"258","Tyler* TX MSA","35",28,0,0,7,1
"259","Utica-Rome* NY MSA","12",12,0,0,0,0
"260","Victoria* TX MSA","17",17,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","147",145,2,0,0,0
"262","Waco* TX MSA","75",61,14,0,0,0
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","4737",3971,6,28,732,55
"264","Waterloo-Cedar Falls* IA MSA","16",16,0,0,0,0
"265","Wausau* WI MSA","32",32,0,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","1077",702,0,21,354,20
"267","Wheeling* WV-OH MSA","2",2,0,0,0,0
"268","Wichita* KS MSA","166",162,4,0,0,0
"269","Wichita Falls* TX MSA","16",16,0,0,0,0
"270","Wilmington* NC MSA","210",201,0,4,5,1
"271","Yakima* WA MSA","36",31,2,3,0,0
"272","York* PA MSA","125",117,0,3,5,1
"273","Youngstown-Warren* OH MSA","117",90,8,19,0,0
"274","Yuba City* CA MSA","34",34,0,0,0,0
"275","Yuma* AZ MSA","104",102,2,0,0,0
