"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"251","Phoenix-Mesa-Scottsdale,* AZ","2395",2148,4,120,123,4
"252","Pine Bluff, AR","12",5,2,0,5,1
"253","Pittsburgh,* PA","613",335,6,7,265,13
"254","Pittsfield, MA","2",2,0,0,0,0
"255","Pocatello, ID","42",42,0,0,0,0
"256","Port St. Lucie-Fort Pierce,* FL","335",287,0,0,48,2
"257","Portland-South Portland-Biddeford,  ME","153",135,10,3,5,1
"258","Portland-Vancouver-Beaverton,* OR-WA","663",541,26,15,81,NA
"259","Prescott, AZ","131",127,4,0,0,0
"260","Providence-New Bedford-Fall River,  RI-MA","218",178,18,12,10,2
"261","Provo-Orem, UT","374",331,4,3,36,3
"262","Pueblo,* CO","65",65,0,0,0,0
"263","Punta Gorda,* FL","226",140,12,16,58,4
"264","Racine, WI","17",17,0,0,0,0
"265","Raleigh-Cary,* NC","1206",897,8,10,291,7
"266","Rapid City, SD","33",31,2,0,0,0
"267","Reading, PA","63",58,0,0,5,1
"268","Redding, CA","37",37,0,0,0,0
"269","Reno-Sparks,* NV","89",77,0,12,0,0
"270","Richmond,* VA","426",412,2,7,5,1
"271","Riverside-San Bernardino-Ontario,*  CA","2427",1658,58,30,681,61
"272","Roanoke, VA","107",82,2,7,16,2
"273","Rochester, MN","83",75,0,3,5,1
"274","Rochester, NY","88",68,0,8,12,2
"275","Rockford, IL","117",115,2,0,0,0
"276","Rocky Mount, NC","44",38,2,4,0,0
"277","Rome, GA","36",20,6,3,7,1
"278","Sacramento--Arden-Arcade--Roseville,*  CA","1065",470,20,3,572,35
"279","Saginaw-Saginaw Township North, MI","9",7,2,0,0,0
"280","Salem, OR","66",49,2,0,15,1
"281","Salinas, CA","50",50,0,0,0,0
"282","Salisbury, MD","57",12,0,0,45,1
"283","Salt Lake City,* UT","426",342,4,4,76,3
"284","San Angelo,* TX","18",18,0,0,0,0
"285","San Antonio,* TX","1330",901,8,128,293,12
"286","San Diego-Carlsbad-San Marcos,* CA","379",313,6,29,31,6
"287","San Francisco-Oakland-Fremont,* CA","997",401,14,24,558,37
"288","San Jose-Sunnyvale-Santa Clara,* CA","448",112,0,0,336,14
"289","San Luis Obispo-Paso Robles, CA","92",63,0,0,29,3
"290","Sandusky, OH","0",0,0,0,0,0
"291","Santa Barbara-Santa Maria, CA","22",6,0,0,16,1
"292","Santa Cruz-Watsonville, CA","9",9,0,0,0,0
"293","Santa Fe,* NM","22",22,0,0,0,0
"294","Santa Rosa-Petaluma, CA","52",45,2,0,5,1
"295","Sarasota-Bradenton-Venice,* FL","442",340,2,10,90,9
"296","Savannah, GA","661",216,0,0,445,27
"297","Scranton--Wilkes-Barre, PA","26",22,0,4,0,0
"298","Seattle-Tacoma-Bellevue,* WA","1736",783,104,63,786,23
"299","Sebastian-Vero Beach,* FL","48",48,0,0,0,0
"300","Sheboygan, WI","5",5,0,0,0,0
"301","Sherman-Denison, TX","2",2,0,0,0,0
"302","Shreveport-Bossier City, LA","189",141,0,8,40,3
"303","Sioux City, IA-NE-SD","10",10,0,0,0,0
"304","Sioux Falls, SD","70",54,0,16,0,0
"305","South Bend-Mishawaka, IN-MI","175",31,0,0,144,9
"306","Spartanburg, SC","93",93,0,0,0,0
"307","Spokane, WA","122",70,0,0,52,2
"308","Springfield, IL","12",6,6,0,0,0
"309","Springfield, MA","125",35,0,0,90,1
"310","Springfield, MO","590",108,2,0,480,16
"311","Springfield, OH","4",4,0,0,0,0
"312","St. Cloud, MN","39",29,0,0,10,2
"313","St. George, UT","121",121,0,0,0,0
"314","St. Joseph, MO-KS","3",3,0,0,0,0
"315","St. Louis,* MO-IL","642",496,10,14,122,10
"316","State College, PA","24",16,8,0,0,0
"317","Stockton,* CA","279",272,0,7,0,0
"318","Sumter,* SC","32",28,4,0,0,0
"319","Syracuse, NY","43",43,0,0,0,0
"320","Tallahassee, FL","241",129,4,19,89,4
"321","Tampa-St. Petersburg-Clearwater,* FL","791",720,16,24,31,NA
"322","Texarkana, TX-Texarkana, AR","10",10,0,0,0,0
"323","Toledo, OH","89",70,4,0,15,2
"324","Topeka, KS","29",29,0,0,0,0
"325","Trenton-Ewing,* NJ","54",54,0,0,0,0
"326","Tucson,* AZ","402",371,12,10,9,1
"327","Tulsa,* OK","318",312,6,0,0,0
"328","Tuscaloosa, AL","88",56,0,0,32,2
"329","Tyler, TX","30",23,0,0,7,1
"330","Utica-Rome, NY","1",1,0,0,0,0
"331","Valdosta, GA","54",45,4,0,5,1
"332","Vallejo-Fairfield, CA","113",63,2,0,48,1
"333","Victoria, TX","6",6,0,0,0,0
"334","Vineland-Millville-Bridgeton,* NJ","45",45,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,*  VA-NC","521",331,2,0,188,7
"336","Visalia-Porterville, CA","179",146,2,31,0,0
"337","Waco, TX","39",35,4,0,0,0
"338","Warner Robins, GA","90",90,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","1077",964,4,0,109,8
"340","Waterloo-Cedar Falls, IA","37",27,2,8,0,0
"341","Wausau, WI","85",23,0,0,62,9
"342","Weirton-Steubenville, WV-OH","1",1,0,0,0,0
"343","Wenatchee, WA","59",33,0,0,26,1
"344","Wheeling, WV-OH","0",0,0,0,0,0
"345","Wichita Falls, TX","17",17,0,0,0,0
"346","Wichita, KS","162",158,4,0,0,0
"347","Williamsport, PA","0",0,0,0,0,0
"348","Wilmington,* NC","347",343,4,0,0,0
"349","Winchester, VA-WV","40",40,0,0,0,0
"350","Winston-Salem, NC","233",229,4,0,0,0
"351","Worcester, MA","82",78,0,4,0,0
"352","Yakima, WA","16",16,0,0,0,0
"353","York-Hanover, PA","102",86,0,16,0,0
"354","Youngstown-Warren-Boardman, OH-PA","49",45,4,0,0,0
"355","Yuba City, CA","23",23,0,0,0,0
"356","Yuma, AZ","86",81,0,0,5,1
