"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"76","El Paso* TX MSA","276",247,6,16,7,1
"77","Elkhart-Goshen* IN MSA","58",58,0,0,0,0
"78","Elmira* NY MSA","5",5,0,0,0,0
"79","Enid* OK MSA","9",5,4,0,0,0
"80","Erie* PA MSA","36",30,0,0,6,1
"81","Eugene-Springfield* OR MSA","148",107,6,24,11,2
"82","Evansville-Henderson* IN-KY  MSA","59",52,2,0,5,1
"83","Fargo-Moorhead* ND-MN MSA","243",89,2,8,144,6
"84","Fayetteville* NC MSA","128",72,4,0,52,6
"85","Fayetteville-Springdale-  Rogers* AR MSA","403",137,12,0,254,18
"86","Flagstaff* AZ-UT MSA","93",93,0,0,0,0
"87","Florence* AL MSA","3",3,0,0,0,0
"88","Florence* SC MSA","51",44,0,0,7,1
"89","Fort Collins-Loveland* CO MSA","255",208,0,4,43,3
"90","Fort Myers-Cape Coral* FL MSA","768",573,56,24,115,9
"91","Fort Pierce-Port St. Lucie*  FL MSA","374",348,2,0,24,1
"92","Fort Smith* AR-OK MSA","35",31,4,0,0,0
"93","Fort Walton Beach* FL MSA","98",90,0,0,8,1
"94","Fort Wayne* IN MSA","389",188,6,0,195,29
"95","Fresno  CA MSA","360",352,2,0,6,1
"96","Gadsden* AL MSA","7",7,0,0,0,0
"97","Gainesville* FL MSA","98",79,0,3,16,1
"98","Glens Falls* NY MSA","45",38,2,0,5,1
"99","Goldsboro* NC MSA","36",34,2,0,0,0
"100","Grand Forks* ND-MN MSA","10",10,0,0,0,0
"101","Grand Junction* CO MSA","115",107,4,4,0,0
"102","Grand Rapids-Muskegon-  Holland  MI MSA","558",454,6,0,98,11
"103","Great Falls* MT MSA","12",12,0,0,0,0
"104","Green Bay* WI MSA","166",90,6,0,70,5
"105","Greensboro--Winston-Salem--  High Point  NC MSA","895",577,18,26,274,13
"106","Greenville* NC MSA","265",41,36,0,188,20
"107","Greenville-Spartanburg-  Anderson* SC MSA","550",511,12,0,27,2
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","169",157,0,7,5,1
"109","Hartford* CT MSA","295",279,6,0,10,2
"110","Hattiesburg* MS MSA","6",6,0,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","131",127,0,4,0,0
"112","Honolulu  HI MSA","155",127,0,4,24,3
"113","Houma* LA MSA","58",58,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","2867",2464,4,20,379,11
"115","Huntington-Ashland* WV-KY-  OH MSA","11",9,2,0,0,0
"116","Huntsville* AL MSA","91",82,0,0,9,1
"117","Indianapolis  IN MSA","1601",1216,22,20,343,25
"118","Iowa City* IA MSA","63",37,0,0,26,2
"119","Jackson* MI MSA","12",12,0,0,0,0
"120","Jackson* MS MSA","199",199,0,0,0,0
"121","Jackson* TN MSA","56",52,4,0,0,0
"122","Jacksonville  FL MSA","916",837,8,3,68,6
"123","Jacksonville* NC MSA","106",56,2,0,48,3
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","34",16,10,3,5,1
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","91",86,0,0,5,1
"127","Johnstown* PA MSA","5",3,2,0,0,0
"128","Jonesboro* AR MSA","42",42,0,0,0,0
"129","Joplin* MO MSA","14",14,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","132",87,2,0,43,4
"131","Kansas City  MO-KS MSA","1053",888,48,66,51,7
"132","Killeen-Temple* TX MSA","121",101,12,8,0,0
"133","Knoxville* TN MSA","359",283,0,8,68,4
"134","Kokomo* IN MSA","34",34,0,0,0,0
"135","La Crosse* WI-MN MSA","42",38,0,4,0,0
"136","Lafayette* LA MSA","96",96,0,0,0,0
"137","Lafayette* IN MSA","118",107,0,4,7,1
"138","Lake Charles* LA MSA","85",83,2,0,0,0
"139","Lakeland-Winter Haven* FL MSA","389",361,0,0,28,2
"140","Lancaster* PA MSA","112",103,4,0,5,1
"141","Lansing-East Lansing* MI MSA","104",91,4,4,5,1
"142","Laredo* TX MSA","156",122,0,7,27,1
"143","Las Cruces* NM MSA","72",54,0,0,18,2
"144","Las Vegas  NV-AZ MSA","2123",1925,8,71,119,17
"145","Lawrence* KS MSA","62",40,22,0,0,0
"146","Lawton* OK MSA","11",11,0,0,0,0
"147","Lewiston-Auburn* ME MSA","15",15,0,0,0,0
"148","Lexington* KY MSA","320",309,6,0,5,1
"149","Lima* OH MSA","3",3,0,0,0,0
"150","Lincoln* NE MSA","149",114,4,0,31,3
"151","Little Rock-North Little  Rock* AR MSA","340",216,4,0,120,15
"152","Longview-Marshall* TX MSA","17",17,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","4712",3255,34,113,1310,86
"154","Louisville  KY-IN MSA","545",447,6,8,84,5
"155","Lubbock* TX MSA","121",105,16,0,0,0
"156","Lynchburg* VA MSA","84",84,0,0,0,0
"157","Macon* GA MSA","186",172,14,0,0,0
"158","Madison* WI MSA","460",155,24,49,232,13
"159","Mansfield* OH MSA","48",28,6,4,10,2
"160","McAllen-Edinburg-Mission*  TX MSA","449",407,8,23,11,2
"161","Medford-Ashland* OR MSA","118",113,0,0,5,1
"162","Melbourne-Titusville-Palm  Bay* FL MSA","587",402,0,7,178,8
"163","Memphis  TN-AR-MS MSA","731",481,0,0,250,24
"164","Merced* CA MSA","108",108,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","1514",931,20,59,504,16
"166","Milwaukee-Racine  WI CMSA","509",357,36,22,94,16
"167","Minneapolis-St. Paul  MN-WI  MSA","2285",1689,70,82,444,24
"168","Missoula* MT MSA","33",28,2,3,0,0
"169","Mobile* AL MSA","381",278,2,0,101,5
"170","Modesto* CA MSA","149",149,0,0,0,0
"171","Monroe* LA MSA","19",19,0,0,0,0
"172","Montgomery* AL MSA","90",90,0,0,0,0
"173","Muncie* IN MSA","19",19,0,0,0,0
"174","Myrtle Beach* SC MSA","277",152,6,8,111,5
"175","Naples* FL MSA","615",377,12,104,122,8
"176","Nashville  TN MSA","790",753,12,4,21,2
"177","New London-Norwich* CT-RI MSA","80",76,4,0,0,0
"178","New Orleans* LA MSA","482",234,18,3,227,10
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","4365",2660,490,380,835,77
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","714",580,30,32,72,10
"181","Ocala* FL MSA","262",260,2,0,0,0
"182","Odessa-Midland* TX MSA","20",20,0,0,0,0
"183","Oklahoma City* OK MSA","714",376,2,0,336,28
"184","Omaha* NE-IA MSA","270",262,8,0,0,0
"185","Orlando  FL MSA","1612",1500,14,12,86,3
"186","Owensboro* KY MSA","55",53,2,0,0,0
"187","Panama City* FL MSA","85",77,2,0,6,1
"188","Parkersburg-Marietta* WV-OH  MSA","27",23,0,4,0,0
"189","Pensacola* FL MSA","239",233,6,0,0,0
"190","Peoria-Pekin* IL MSA","71",71,0,0,0,0
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","2366",1437,28,14,887,53
"192","Phoenix-Mesa  AZ MSA","2475",2375,6,21,73,6
"193","Pine Bluff* AR MSA","17",15,2,0,0,0
"194","Pittsburgh  PA MSA","589",440,8,17,124,12
"195","Pittsfield* MA MSA","4",4,0,0,0,0
"196","Pocatello* ID MSA","18",14,0,4,0,0
"197","Portland* ME MSA","133",119,6,3,5,1
"198","Portland-Salem  OR-WA CMSA","1396",978,22,16,380,35
"199","Providence-Fall River-  Warwick* RI-MA MSA","219",189,12,18,0,0
"200","Provo-Orem* UT MSA","224",175,16,11,22,2
"201","Pueblo* CO MSA","114",106,8,0,0,0
"202","Punta Gorda* FL MSA","162",151,4,7,0,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","1263",1004,46,7,206,7
"204","Rapid City* SD MSA","37",34,0,3,0,0
"205","Reading* PA MSA","120",111,0,4,5,1
"206","Redding* CA MSA","99",99,0,0,0,0
"207","Reno* NV MSA","663",315,0,4,344,30
"208","Richland-Kennewick-Pasco*  WA MSA","86",83,0,3,0,0
"209","Richmond-Petersburg  VA MSA","677",578,2,3,94,13
"210","Roanoke* VA MSA","88",80,2,0,6,1
"211","Rochester* MN MSA","94",94,0,0,0,0
"212","Rochester* NY MSA","192",148,12,9,23,2
"213","Rockford* IL MSA","135",116,6,8,5,1
"214","Rocky Mount* NC MSA","67",54,4,0,9,1
"215","Sacramento-Yolo  CA CMSA","1899",1261,10,0,628,38
"216","Saginaw-Bay City-Midland*  MI MSA","61",34,4,3,20,2
"217","St. Cloud* MN MSA","77",77,0,0,0,0
"218","St. Joseph* MO MSA","18",13,0,0,5,1
"219","St. Louis  MO-IL MSA","961",827,36,31,67,6
"220","Salinas* CA MSA","52",52,0,0,0,0
"221","Salt Lake City-Ogden  UT MSA","902",589,6,6,301,23
"222","San Angelo* TX MSA","16",16,0,0,0,0
"223","San Antonio* TX MSA","1122",858,8,16,240,15
"224","San Diego  CA MSA","1572",637,10,25,900,27
"225","San Francisco-Oakland-San  Jose  CA CMSA","1355",1004,26,18,307,25
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","137",128,4,0,5,1
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","98",98,0,0,0,0
"228","Santa Fe* NM MSA","80",80,0,0,0,0
"229","Sarasota-Bradenton* FL MSA","834",543,4,3,284,22
"230","Savannah* GA MSA","104",100,4,0,0,0
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","55",48,0,7,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","1877",1139,44,25,669,26
"233","Sharon* PA MSA","18",9,0,0,9,1
"234","Sheboygan* WI MSA","1",1,0,0,0,0
"235","Sherman-Denison* TX MSA","27",21,6,0,0,0
"236","Shreveport-Bossier City* LA  MSA","94",94,0,0,0,0
"237","Sioux City* IA-NE MSA","11",11,0,0,0,0
"238","Sioux Falls* SD MSA","240",162,0,8,70,11
"239","South Bend* IN MSA","60",60,0,0,0,0
"240","Spokane* WA MSA","170",105,4,10,51,7
"241","Springfield* IL MSA","75",58,12,0,5,1
"242","Springfield* MO MSA","261",153,10,6,92,7
"243","Springfield* MA MSA","62",56,2,4,0,0
"244","State College* PA MSA","33",26,2,0,5,1
"245","Steubenville-Weirton* OH-WV  MSA","8",4,4,0,0,0
"246","Stockton-Lodi* CA MSA","240",240,0,0,0,0
"247","Sumter* SC MSA","36",25,0,0,11,1
"248","Syracuse* NY MSA","94",63,2,0,29,4
"249","Tallahassee* FL MSA","127",127,0,0,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1238",1155,32,11,40,5
"251","Terre Haute* IN MSA","19",19,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","17",17,0,0,0,0
"253","Toledo* OH MSA","151",132,0,19,0,0
"254","Topeka* KS MSA","55",47,8,0,0,0
"255","Tucson* AZ MSA","589",473,4,12,100,5
"256","Tulsa* OK MSA","253",253,0,0,0,0
"257","Tuscaloosa* AL MSA","52",52,0,0,0,0
"258","Tyler* TX MSA","31",26,0,0,5,1
"259","Utica-Rome* NY MSA","8",8,0,0,0,0
"260","Victoria* TX MSA","17",17,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","128",123,2,3,0,0
"262","Waco* TX MSA","34",22,0,0,12,1
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","4369",3300,4,3,1062,39
"264","Waterloo-Cedar Falls* IA MSA","26",10,0,8,8,1
"265","Wausau* WI MSA","41",35,6,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","928",625,32,7,264,15
"267","Wheeling* WV-OH MSA","2",2,0,0,0,0
"268","Wichita* KS MSA","162",136,26,0,0,0
"269","Wichita Falls* TX MSA","15",15,0,0,0,0
"270","Wilmington* NC MSA","217",212,0,0,5,1
"271","Yakima* WA MSA","34",16,6,12,0,0
"272","York* PA MSA","132",128,4,0,0,0
"273","Youngstown-Warren* OH MSA","108",86,8,9,5,1
"274","Yuba City* CA MSA","59",57,2,0,0,0
"275","Yuma* AZ MSA","89",89,0,0,0,0
