"city","state","county","latitude","longitude","fips_place","fips_county","fips_cbsa","fips_csa","fips_st","msa_name"
"Yellow Springs village","OH",NA,39.799621,-83.894596,86940,NA,NA,NA,39,NA
"Yorkshire village","OH",NA,40.325495,-84.49599,87164,NA,NA,NA,39,NA
"Zaleski village","OH",NA,39.280639,-82.396276,88028,NA,NA,NA,39,NA
"Zanesfield village","OH",NA,40.338188,-83.678059,88070,NA,NA,NA,39,NA
"Belle Valley village","OH",NA,39.788677,-81.555205,5158,NA,NA,NA,39,NA
"Aberdeen village","OH",NA,38.666688,-83.769939,142,NA,NA,NA,39,NA
"Ada village","OH",NA,40.768841,-83.823865,198,NA,NA,NA,39,NA
"Adamsville village","OH",NA,40.068775,-81.88308,380,NA,NA,NA,39,NA
"Adelphi village","OH",NA,39.464627,-82.746311,450,NA,NA,NA,39,NA
"Adena village","OH",NA,40.216354,-80.876339,464,NA,NA,NA,39,NA
"Albany village","OH",NA,39.22366,-82.198882,1042,NA,NA,NA,39,NA
"Alexandria village","OH",NA,40.089749,-82.613056,1154,NA,NA,NA,39,NA
"Alger village","OH",NA,40.709506,-83.844575,1210,NA,NA,NA,39,NA
"Alliance","OH",NA,40.9111,-81.117149,1420,NA,NA,NA,39,NA
"Alvordton village","OH",NA,41.665325,-84.434352,1588,NA,NA,NA,39,NA
"Amanda village","OH",NA,39.650381,-82.743264,1630,NA,NA,NA,39,NA
"Amberley village","OH",NA,39.202368,-84.433224,1672,NA,NA,NA,39,NA
"Amelia village","OH",NA,39.025777,-84.216891,1742,NA,NA,NA,39,NA
"Amesville village","OH",NA,39.401425,-81.955272,1784,NA,NA,NA,39,NA
"Amherst","OH",NA,41.40005,-82.230731,1798,NA,NA,NA,39,NA
"Amsterdam village","OH",NA,40.47135,-80.921352,1938,NA,NA,NA,39,NA
"Andover village","OH",NA,41.607246,-80.569565,2050,NA,NA,NA,39,NA
"Anna village","OH",NA,40.395634,-84.172914,2092,NA,NA,NA,39,NA
"Ansonia village","OH",NA,40.214643,-84.635324,2120,NA,NA,NA,39,NA
"Antioch village","OH",NA,39.661587,-81.06769,2148,NA,NA,NA,39,NA
"Antwerp village","OH",NA,41.180744,-84.739109,2204,NA,NA,NA,39,NA
"Apple Creek village","OH",NA,40.748322,-81.833506,2232,NA,NA,NA,39,NA
"Aquilla village","OH",NA,41.545958,-81.171243,2274,NA,NA,NA,39,NA
"Arcadia village","OH",NA,41.111256,-83.511259,2316,NA,NA,NA,39,NA
"Arcanum village","OH",NA,39.991552,-84.553823,2330,NA,NA,NA,39,NA
"Archbold village","OH",NA,41.515483,-84.304357,2344,NA,NA,NA,39,NA
"Arlington village","OH",NA,40.892692,-83.653678,2400,NA,NA,NA,39,NA
"Arlington Heights village","OH",NA,39.215101,-84.455825,2428,NA,NA,NA,39,NA
"Ashley village","OH",NA,40.409121,-82.954474,2582,NA,NA,NA,39,NA
"Ashville village","OH",NA,39.717648,-82.955238,2680,NA,NA,NA,39,NA
"Athalia village","OH",NA,38.512184,-82.307567,2722,NA,NA,NA,39,NA
"Attica village","OH",NA,41.065171,-82.886319,2820,NA,NA,NA,39,NA
"Aurora","OH",NA,41.312167,-81.344577,3086,NA,NA,NA,39,NA
"Austintown","OH",NA,41.0916,-80.738299,3184,NA,NA,NA,39,NA
"Avon","OH",NA,41.45125,-82.02347,3352,NA,NA,NA,39,NA
"Avon Lake","OH",NA,41.493743,-82.015895,3464,NA,NA,NA,39,NA
"Bailey Lakes village","OH",NA,40.947434,-82.355481,3562,NA,NA,NA,39,NA
"Bainbridge","OH",NA,41.393381,-81.337162,3585,NA,NA,NA,39,NA
"Bainbridge village","OH",NA,39.226517,-83.269553,3604,NA,NA,NA,39,NA
"Bairdstown village","OH",NA,41.171036,-83.607005,3646,NA,NA,NA,39,NA
"Ballville","OH",NA,41.327671,-83.137318,3716,NA,NA,NA,39,NA
"Baltimore village","OH",NA,39.846256,-82.607618,3758,NA,NA,NA,39,NA
"Barberton","OH",NA,41.01195,-81.605694,3828,NA,NA,NA,39,NA
"Barnesville village","OH",NA,39.989037,-81.173496,3926,NA,NA,NA,39,NA
"Barnhill village","OH",NA,40.44819,-81.367631,3940,NA,NA,NA,39,NA
"Batavia village","OH",NA,39.078434,-84.181245,4150,NA,NA,NA,39,NA
"Batesville village","OH",NA,39.914231,-81.281211,4192,NA,NA,NA,39,NA
"Bay View village","OH",NA,41.468853,-82.823633,4402,NA,NA,NA,39,NA
"Bay Village","OH",NA,41.48975,-81.929299,4416,NA,NA,NA,39,NA
"Beach City village","OH",NA,40.652663,-81.58012,4458,NA,NA,NA,39,NA
"Beachwood","OH",NA,41.47865,-81.502499,4500,NA,NA,NA,39,NA
"Beallsville village","OH",NA,39.84833,-81.035351,4542,NA,NA,NA,39,NA
"Beaverdam village","OH",NA,40.832915,-83.97637,4752,NA,NA,NA,39,NA
"Beckett Ridge","OH",NA,39.347,-84.435403,4840,NA,NA,NA,39,NA
"Bedford","OH",NA,41.391271,-81.53727,4878,NA,NA,NA,39,NA
"Bedford Heights","OH",NA,41.405201,-81.506174,4920,NA,NA,NA,39,NA
"Beechwood Trails","OH",NA,40.023662,-82.650935,5013,NA,NA,NA,39,NA
"Bellaire","OH",NA,40.016933,-80.746475,5074,NA,NA,NA,39,NA
"Bellbrook","OH",NA,39.64,-84.085569,5102,NA,NA,NA,39,NA
"Belle Center village","OH",NA,40.509104,-83.744871,5116,NA,NA,NA,39,NA
"Bellevue","OH",NA,41.275755,-82.84219,5228,NA,NA,NA,39,NA
"Bellville village","OH",NA,40.620812,-82.511028,5284,NA,NA,NA,39,NA
"Belmont village","OH",NA,40.027951,-81.041183,5312,NA,NA,NA,39,NA
"Belmore village","OH",NA,41.154402,-83.941361,5396,NA,NA,NA,39,NA
"Beloit village","OH",NA,40.92049,-81.000454,5410,NA,NA,NA,39,NA
"Belpre","OH",NA,39.278253,-81.58862,5424,NA,NA,NA,39,NA
"Bentleyville village","OH",NA,41.413467,-81.413161,5550,NA,NA,NA,39,NA
"Benton Ridge village","OH",NA,41.004826,-83.791962,5662,NA,NA,NA,39,NA
"Berea","OH",NA,41.3699,-81.862733,5690,NA,NA,NA,39,NA
"Berkey village","OH",NA,41.71435,-83.833452,5732,NA,NA,NA,39,NA
"Berlin Heights village","OH",NA,41.3209,-82.49269,5900,NA,NA,NA,39,NA
"Bethel village","OH",NA,38.962448,-84.084688,6068,NA,NA,NA,39,NA
"Bethesda village","OH",NA,40.01613,-81.07293,6138,NA,NA,NA,39,NA
"Bettsville village","OH",NA,41.244042,-83.233566,6194,NA,NA,NA,39,NA
"Beverly village","OH",NA,39.549667,-81.636291,6222,NA,NA,NA,39,NA
"Bexley","OH",NA,39.96455,-82.934549,6278,NA,NA,NA,39,NA
"Blacklick Estates","OH",NA,39.904933,-82.864518,6670,NA,NA,NA,39,NA
"Blakeslee village","OH",NA,41.523875,-84.73107,6810,NA,NA,NA,39,NA
"Bloomdale village","OH",NA,41.170938,-83.553586,7062,NA,NA,NA,39,NA
"Bloomingdale village","OH",NA,40.341832,-80.817467,7202,NA,NA,NA,39,NA
"Bloomville village","OH",NA,41.051025,-83.013278,7286,NA,NA,NA,39,NA
"Blue Ash","OH",NA,39.246718,-84.380773,7300,NA,NA,NA,39,NA
"Bluffton village","OH",NA,40.890119,-83.885937,7426,NA,NA,NA,39,NA
"Bolindale","OH",NA,41.2073,-80.777752,7583,NA,NA,NA,39,NA
"Bolivar village","OH",NA,40.649955,-81.454769,7594,NA,NA,NA,39,NA
"Boston Heights village","OH",NA,41.255659,-81.504562,7790,NA,NA,NA,39,NA
"Botkins village","OH",NA,40.467233,-84.182618,7832,NA,NA,NA,39,NA
"Bowling Green","OH",NA,41.37645,-83.649462,7972,NA,NA,NA,39,NA
"Bradford village","OH",NA,40.130904,-84.429307,8084,NA,NA,NA,39,NA
"Brady Lake village","OH",NA,41.162748,-81.313901,8168,NA,NA,NA,39,NA
"Bremen village","OH",NA,39.705937,-82.431369,8392,NA,NA,NA,39,NA
"Briarwood Beach village","OH",NA,41.074865,-81.904927,8518,NA,NA,NA,39,NA
"Brice village","OH",NA,39.9166,-82.832024,8532,NA,NA,NA,39,NA
"Bridgeport village","OH",NA,40.066484,-80.746841,8560,NA,NA,NA,39,NA
"Bridgetown North","OH",NA,39.158101,-84.63556,8605,NA,NA,NA,39,NA
"Brilliant village","OH",NA,40.2685,-80.6249,8812,NA,NA,NA,39,NA
"Broadview Heights","OH",NA,41.31925,-81.679882,9064,NA,NA,NA,39,NA
"Brookfield Center","OH",NA,41.240504,-80.55819,9200,NA,NA,NA,39,NA
"Brooklyn","OH",NA,41.4346,-81.749549,9246,NA,NA,NA,39,NA
"Brooklyn Heights village","OH",NA,41.415601,-81.665391,9274,NA,NA,NA,39,NA
"Brook Park","OH",NA,41.400067,-81.826923,9288,NA,NA,NA,39,NA
"Brookville village","OH",NA,39.835667,-84.415002,9358,NA,NA,NA,39,NA
"Brunswick","OH",NA,41.245667,-81.821167,9680,NA,NA,NA,39,NA
"Bryan","OH",NA,41.470228,-84.548003,9792,NA,NA,NA,39,NA
"Buchtel village","OH",NA,39.462769,-82.182488,9834,NA,NA,NA,39,NA
"Buckeye Lake village","OH",NA,39.936971,-82.479204,9890,NA,NA,NA,39,NA
"Buckland village","OH",NA,40.624263,-84.260693,9974,NA,NA,NA,39,NA
"Burbank village","OH",NA,40.987597,-81.994556,10254,NA,NA,NA,39,NA
"Burkettsville village","OH",NA,40.352912,-84.642489,10296,NA,NA,NA,39,NA
"Burlington","OH",NA,38.409344,-82.529037,10352,NA,NA,NA,39,NA
"Burton village","OH",NA,41.470547,-81.146401,10436,NA,NA,NA,39,NA
"Butler village","OH",NA,40.586409,-82.420063,10632,NA,NA,NA,39,NA
"Butlerville village","OH",NA,39.301952,-84.08896,10674,NA,NA,NA,39,NA
"Byesville village","OH",NA,39.968009,-81.542633,10716,NA,NA,NA,39,NA
"Cadiz village","OH",NA,40.266724,-80.992336,10800,NA,NA,NA,39,NA
"Cairo village","OH",NA,40.831304,-84.084555,10884,NA,NA,NA,39,NA
"Calcutta","OH",NA,40.676036,-80.578345,10926,NA,NA,NA,39,NA
"Caldwell village","OH",NA,39.745763,-81.513145,10940,NA,NA,NA,39,NA
"Cardington village","OH",NA,40.499057,-82.89379,12084,NA,NA,NA,39,NA
"Carey village","OH",NA,40.95147,-83.381861,12112,NA,NA,NA,39,NA
"Carlisle village","OH",NA,39.578335,-84.32093,12168,NA,NA,NA,39,NA
"Carroll village","OH",NA,39.799947,-82.703363,12252,NA,NA,NA,39,NA
"Carrollton village","OH",NA,40.579814,-81.091262,12280,NA,NA,NA,39,NA
"Castalia village","OH",NA,41.40132,-82.809251,12476,NA,NA,NA,39,NA
"Castine village","OH",NA,39.930824,-84.624721,12504,NA,NA,NA,39,NA
"Catawba village","OH",NA,39.99984,-83.622261,12560,NA,NA,NA,39,NA
"Cecil village","OH",NA,41.21914,-84.601506,12700,NA,NA,NA,39,NA
"Centerburg village","OH",NA,40.303712,-82.696612,13036,NA,NA,NA,39,NA
"Chagrin Falls village","OH",NA,41.43115,-81.389561,13358,NA,NA,NA,39,NA
"Champion Heights","OH",NA,41.288128,-80.848759,13484,NA,NA,NA,39,NA
"Chardon village","OH",NA,41.579074,-81.208531,13554,NA,NA,NA,39,NA
"Chatfield village","OH",NA,40.952501,-82.941631,13694,NA,NA,NA,39,NA
"Chauncey village","OH",NA,39.399536,-82.128045,13778,NA,NA,NA,39,NA
"Cherry Fork village","OH",NA,38.888361,-83.613505,13834,NA,NA,NA,39,NA
"Cherry Grove","OH",NA,39.079701,-84.322811,13848,NA,NA,NA,39,NA
"Chesapeake village","OH",NA,38.43052,-82.450537,13904,NA,NA,NA,39,NA
"Cheshire village","OH",NA,38.944029,-82.11224,13932,NA,NA,NA,39,NA
"Chesterhill village","OH",NA,39.489879,-81.865945,14086,NA,NA,NA,39,NA
"Chesterland","OH",NA,41.524187,-81.342961,14100,NA,NA,NA,39,NA
"Chesterville village","OH",NA,40.480104,-82.682836,14114,NA,NA,NA,39,NA
"Cheviot","OH",NA,39.157701,-84.613825,14128,NA,NA,NA,39,NA
"Chilo village","OH",NA,38.793749,-84.138152,14226,NA,NA,NA,39,NA
"Chippewa-on-the-Lake vill","OH",NA,41.070078,-81.903688,14282,NA,NA,NA,39,NA
"Chocktou Lake","OH",NA,39.960101,-83.485106,14286,NA,NA,NA,39,NA
"Christiansburg village","OH",NA,40.056752,-84.025215,14296,NA,NA,NA,39,NA
"Churchill","OH",NA,41.173608,-80.667301,14324,NA,NA,NA,39,NA
"Circleville","OH",NA,39.601816,-82.938959,15070,NA,NA,NA,39,NA
"Clarington village","OH",NA,39.77678,-80.865084,15210,NA,NA,NA,39,NA
"Clarksburg village","OH",NA,39.506326,-83.154614,15336,NA,NA,NA,39,NA
"Clarksville village","OH",NA,39.402471,-83.982921,15406,NA,NA,NA,39,NA
"Clay Center village","OH",NA,41.56881,-83.360995,15588,NA,NA,NA,39,NA
"Clayton village","OH",NA,39.860667,-84.355085,15644,NA,NA,NA,39,NA
"Cleveland Heights","OH",NA,41.5096,-81.563455,16014,NA,NA,NA,39,NA
"Clifton village","OH",NA,39.797325,-83.825711,16056,NA,NA,NA,39,NA
"Clinton village","OH",NA,40.9291,-81.631118,16182,NA,NA,NA,39,NA
"Cloverdale village","OH",NA,41.019621,-84.30418,16266,NA,NA,NA,39,NA
"Clyde","OH",NA,41.305121,-82.97752,16308,NA,NA,NA,39,NA
"Coal Grove village","OH",NA,38.497989,-82.642672,16378,NA,NA,NA,39,NA
"Coalton village","OH",NA,39.1125,-82.611242,16434,NA,NA,NA,39,NA
"Coldwater village","OH",NA,40.482731,-84.631544,16532,NA,NA,NA,39,NA
"College Corner village","OH",NA,39.5678,-84.812582,16700,NA,NA,NA,39,NA
"Columbus Grove village","OH",NA,40.919385,-84.058232,18014,NA,NA,NA,39,NA
"Commercial Point village","OH",NA,39.769415,-83.05786,18070,NA,NA,NA,39,NA
"Conesville village","OH",NA,40.184978,-81.892296,18266,NA,NA,NA,39,NA
"Continental village","OH",NA,41.098888,-84.266822,18504,NA,NA,NA,39,NA
"Convoy village","OH",NA,40.917168,-84.706153,18546,NA,NA,NA,39,NA
"Coolville village","OH",NA,39.220325,-81.798325,18588,NA,NA,NA,39,NA
"Corning village","OH",NA,39.602316,-82.088657,18770,NA,NA,NA,39,NA
"Cortland","OH",NA,41.331463,-80.723417,18812,NA,NA,NA,39,NA
"Corwin village","OH",NA,39.525045,-84.073204,18840,NA,NA,NA,39,NA
"Covedale","OH",NA,39.123801,-84.640608,19008,NA,NA,NA,39,NA
"Covington village","OH",NA,40.11912,-84.350891,19050,NA,NA,NA,39,NA
"Crestline","OH",NA,40.785704,-82.738855,19330,NA,NA,NA,39,NA
"Creston village","OH",NA,40.97939,-81.900409,19344,NA,NA,NA,39,NA
"Cridersville village","OH",NA,40.652624,-84.145972,19400,NA,NA,NA,39,NA
"Crooksville village","OH",NA,39.76812,-82.094912,19456,NA,NA,NA,39,NA
"Crown City village","OH",NA,38.588301,-82.28967,19554,NA,NA,NA,39,NA
"Crystal Lakes","OH",NA,39.884893,-84.025422,19596,NA,NA,NA,39,NA
"Cumberland village","OH",NA,39.852299,-81.658632,19694,NA,NA,NA,39,NA
"Custar village","OH",NA,41.284246,-83.843459,19750,NA,NA,NA,39,NA
"Cuyahoga Falls","OH",NA,41.168981,-81.522573,19778,NA,NA,NA,39,NA
"Cuyahoga Heights village","OH",NA,41.43615,-81.653296,19806,NA,NA,NA,39,NA
"Cygnet village","OH",NA,41.240126,-83.643798,19820,NA,NA,NA,39,NA
"Dalton village","OH",NA,40.79924,-81.697179,19974,NA,NA,NA,39,NA
"Danville village","OH",NA,40.447939,-82.260114,20114,NA,NA,NA,39,NA
"Darbyville village","OH",NA,39.695744,-83.114188,20212,NA,NA,NA,39,NA
"Day Heights","OH",NA,39.173926,-84.226349,20366,NA,NA,NA,39,NA
"Deer Park","OH",NA,39.203401,-84.396967,21266,NA,NA,NA,39,NA
"Deersville village","OH",NA,40.308146,-81.187696,21294,NA,NA,NA,39,NA
"De Graff village","OH",NA,40.310263,-83.91471,21378,NA,NA,NA,39,NA
"Delaware","OH",NA,40.298664,-83.081343,21434,NA,NA,NA,39,NA
"Dellroy village","OH",NA,40.555743,-81.199414,21560,NA,NA,NA,39,NA
"Delphos","OH",NA,40.844392,-84.339409,21602,NA,NA,NA,39,NA
"Delta village","OH",NA,41.574124,-84.002525,21616,NA,NA,NA,39,NA
"Dennison village","OH",NA,40.397146,-81.327882,21714,NA,NA,NA,39,NA
"Dent","OH",NA,39.193751,-84.660907,21742,NA,NA,NA,39,NA
"Deshler village","OH",NA,41.208022,-83.905679,21812,NA,NA,NA,39,NA
"Devola","OH",NA,39.473256,-81.469574,21868,NA,NA,NA,39,NA
"Dexter City village","OH",NA,39.659193,-81.474871,21910,NA,NA,NA,39,NA
"Dillonvale","OH",NA,39.218018,-84.402132,22008,NA,NA,NA,39,NA
"Dillonvale village","OH",NA,40.198592,-80.775345,22022,NA,NA,NA,39,NA
"Doylestown village","OH",NA,40.970328,-81.696698,22568,NA,NA,NA,39,NA
"Dresden village","OH",NA,40.12183,-82.011141,22610,NA,NA,NA,39,NA
"Drexel","OH",NA,39.74405,-84.291676,22624,NA,NA,NA,39,NA
"Dry Run","OH",NA,39.104301,-84.330657,22674,NA,NA,NA,39,NA
"Dublin","OH",NA,40.118433,-83.132926,22694,NA,NA,NA,39,NA
"Dublin","OH",NA,40.118433,-83.132926,22694,NA,NA,NA,39,NA
"Dublin","OH",NA,40.118433,-83.132926,22694,NA,NA,NA,39,NA
"Dunkirk village","OH",NA,40.78764,-83.642538,22946,NA,NA,NA,39,NA
"Dupont village","OH",NA,41.054879,-84.302109,22974,NA,NA,NA,39,NA
"East Cleveland","OH",NA,41.531233,-81.580165,23380,NA,NA,NA,39,NA
"Eastlake","OH",NA,41.659633,-81.430555,23618,NA,NA,NA,39,NA
"East Palestine","OH",NA,40.837388,-80.544884,23940,NA,NA,NA,39,NA
"Eaton","OH",NA,39.748536,-84.633854,24234,NA,NA,NA,39,NA
"Eaton Estates","OH",NA,41.30555,-82.009646,24262,NA,NA,NA,39,NA
"Edgerton village","OH",NA,41.446717,-84.749838,24486,NA,NA,NA,39,NA
"Edgewood","OH",NA,41.878725,-80.740774,24542,NA,NA,NA,39,NA
"Edison village","OH",NA,40.558055,-82.863552,24598,NA,NA,NA,39,NA
"Edon village","OH",NA,41.556607,-84.768301,24640,NA,NA,NA,39,NA
"Eldorado village","OH",NA,39.90384,-84.675826,24766,NA,NA,NA,39,NA
"Elgin village","OH",NA,40.741658,-84.476097,24794,NA,NA,NA,39,NA
"Elmore village","OH",NA,41.472952,-83.291919,25144,NA,NA,NA,39,NA
"Empire village","OH",NA,40.51096,-80.625019,25368,NA,NA,NA,39,NA
"Englewood","OH",NA,39.86075,-84.306899,25396,NA,NA,NA,39,NA
"Euclid","OH",NA,41.592267,-81.519442,25704,NA,NA,NA,39,NA
"Evendale village","OH",NA,39.253801,-84.425704,25802,NA,NA,NA,39,NA
"Fairborn","OH",NA,39.80445,-84.017497,25914,NA,NA,NA,39,NA
"Fairfield","OH",NA,39.3311,-84.542897,25970,NA,NA,NA,39,NA
"Fairfield","OH",NA,39.3311,-84.542897,25970,NA,NA,NA,39,NA
"Fairfield Beach","OH",NA,39.917842,-82.481125,26110,NA,NA,NA,39,NA
"Fairlawn","OH",NA,41.12495,-81.62126,26166,NA,NA,NA,39,NA
"Fairport Harbor village","OH",NA,41.7475,-81.273299,26306,NA,NA,NA,39,NA
"Fairview village","OH",NA,40.058889,-81.234082,26348,NA,NA,NA,39,NA
"Fairview Lanes","OH",NA,41.427072,-82.656683,26432,NA,NA,NA,39,NA
"Fairview Park","OH",NA,41.44065,-81.854055,26446,NA,NA,NA,39,NA
"Farmersville village","OH",NA,39.6787,-84.427052,26656,NA,NA,NA,39,NA
"Fayette village","OH",NA,41.672734,-84.329074,26768,NA,NA,NA,39,NA
"Fayetteville village","OH",NA,39.186366,-83.932082,26796,NA,NA,NA,39,NA
"Felicity village","OH",NA,38.839867,-84.097928,26880,NA,NA,NA,39,NA
"Finneytown","OH",NA,39.216701,-84.514218,27104,NA,NA,NA,39,NA
"Five Points","OH",NA,39.561567,-84.197147,27303,NA,NA,NA,39,NA
"Fletcher village","OH",NA,40.144432,-84.111766,27412,NA,NA,NA,39,NA
"Florida village","OH",NA,41.323,-84.200584,27538,NA,NA,NA,39,NA
"Flushing village","OH",NA,40.148475,-81.065498,27552,NA,NA,NA,39,NA
"Forest village","OH",NA,40.803098,-83.511891,27636,NA,NA,NA,39,NA
"Forest Park","OH",NA,39.287216,-84.526936,27706,NA,NA,NA,39,NA
"Fort Jennings village","OH",NA,40.906142,-84.299298,27818,NA,NA,NA,39,NA
"Fort Loramie village","OH",NA,40.34631,-84.370333,27832,NA,NA,NA,39,NA
"Fort McKinley","OH",NA,39.806,-84.256655,27846,NA,NA,NA,39,NA
"Fort Shawnee village","OH",NA,40.68115,-84.1315,27944,NA,NA,NA,39,NA
"Fostoria","OH",NA,41.159165,-83.413578,28014,NA,NA,NA,39,NA
"Frankfort village","OH",NA,39.407999,-83.18284,28182,NA,NA,NA,39,NA
"Franklin","OH",NA,39.553918,-84.301167,28476,NA,NA,NA,39,NA
"Franklin Furnace","OH",NA,38.607952,-82.846495,28532,NA,NA,NA,39,NA
"Frazeysburg village","OH",NA,40.116253,-82.118654,28574,NA,NA,NA,39,NA
"Fredericksburg village","OH",NA,40.677378,-81.869728,28616,NA,NA,NA,39,NA
"Fredericktown village","OH",NA,40.47888,-82.545311,28658,NA,NA,NA,39,NA
"Fulton village","OH",NA,40.46236,-82.828411,29050,NA,NA,NA,39,NA
"Fultonham village","OH",NA,39.856082,-82.142884,29064,NA,NA,NA,39,NA
"Gahanna","OH",NA,40.025033,-82.875001,29106,NA,NA,NA,39,NA
"Galena village","OH",NA,40.220501,-82.882075,29148,NA,NA,NA,39,NA
"Galion","OH",NA,40.731724,-82.790474,29162,NA,NA,NA,39,NA
"Gallipolis","OH",NA,38.819962,-82.191459,29204,NA,NA,NA,39,NA
"Gambier village","OH",NA,40.376285,-82.394883,29246,NA,NA,NA,39,NA
"Gann village","OH",NA,40.469111,-82.190306,29288,NA,NA,NA,39,NA
"Garfield Heights","OH",NA,41.419686,-81.604008,29428,NA,NA,NA,39,NA
"Garrettsville village","OH",NA,41.2839,-81.095361,29442,NA,NA,NA,39,NA
"Geneva-on-the-Lake villag","OH",NA,41.856577,-80.945952,29652,NA,NA,NA,39,NA
"Genoa village","OH",NA,41.518417,-83.36101,29722,NA,NA,NA,39,NA
"Georgetown village","OH",NA,38.866857,-83.902663,29778,NA,NA,NA,39,NA
"Germantown","OH",NA,39.634955,-84.362458,29932,NA,NA,NA,39,NA
"Gettysburg village","OH",NA,40.115728,-84.495955,29974,NA,NA,NA,39,NA
"Gibsonburg village","OH",NA,41.386531,-83.322847,30072,NA,NA,NA,39,NA
"Gilboa village","OH",NA,41.018914,-83.921358,30114,NA,NA,NA,39,NA
"Glandorf village","OH",NA,41.030309,-84.079173,30282,NA,NA,NA,39,NA
"Glenford village","OH",NA,39.886152,-82.319844,30436,NA,NA,NA,39,NA
"Glenmont village","OH",NA,40.517047,-82.092736,30506,NA,NA,NA,39,NA
"Glenwillow village","OH",NA,41.360767,-81.472396,30632,NA,NA,NA,39,NA
"Gnadenhutten village","OH",NA,40.359178,-81.43125,30702,NA,NA,NA,39,NA
"Golf Manor village","OH",NA,39.187051,-84.446424,30786,NA,NA,NA,39,NA
"Gordon village","OH",NA,39.929912,-84.508577,30912,NA,NA,NA,39,NA
"Grafton village","OH",NA,41.280497,-82.033152,31150,NA,NA,NA,39,NA
"Grand Rapids village","OH",NA,41.4104,-83.865748,31206,NA,NA,NA,39,NA
"Grandview","OH",NA,39.194251,-84.72439,31268,NA,NA,NA,39,NA
"Grandview Heights","OH",NA,39.9795,-83.039933,31304,NA,NA,NA,39,NA
"Granville village","OH",NA,40.071008,-82.50158,31402,NA,NA,NA,39,NA
"Granville South","OH",NA,40.052933,-82.540243,31434,NA,NA,NA,39,NA
"Gratiot village","OH",NA,39.951448,-82.217319,31458,NA,NA,NA,39,NA
"Gratis village","OH",NA,39.648352,-84.528767,31472,NA,NA,NA,39,NA
"Graysville village","OH",NA,39.661068,-81.17106,31542,NA,NA,NA,39,NA
"Green Camp village","OH",NA,40.532825,-83.20797,31948,NA,NA,NA,39,NA
"Green Springs village","OH",NA,41.257098,-83.0537,32256,NA,NA,NA,39,NA
"Greentown","OH",NA,40.927518,-81.401875,32298,NA,NA,NA,39,NA
"Greenwich village","OH",NA,41.031127,-82.517921,32368,NA,NA,NA,39,NA
"Grove City","OH",NA,39.873128,-83.074693,32592,NA,NA,NA,39,NA
"Grover Hill village","OH",NA,41.018672,-84.477091,32620,NA,NA,NA,39,NA
"Hamden village","OH",NA,39.160005,-82.525357,32956,NA,NA,NA,39,NA
"Hamersville village","OH",NA,38.918276,-83.984959,32984,NA,NA,NA,39,NA
"Hamilton","OH",NA,39.39075,-84.564099,33012,NA,NA,NA,39,NA
"Hamler village","OH",NA,41.230192,-84.033254,33096,NA,NA,NA,39,NA
"Hanging Rock village","OH",NA,38.558941,-82.726184,33194,NA,NA,NA,39,NA
"Hanover village","OH",NA,40.079167,-82.270528,33292,NA,NA,NA,39,NA
"Harbor Hills","OH",NA,39.936745,-82.435245,33362,NA,NA,NA,39,NA
"Harbor View village","OH",NA,41.692633,-83.444599,33376,NA,NA,NA,39,NA
"Harpster village","OH",NA,40.738597,-83.250586,33656,NA,NA,NA,39,NA
"Harrisburg village","OH",NA,39.81084,-83.17147,33740,NA,NA,NA,39,NA
"Harrison","OH",NA,39.249868,-84.793025,33838,NA,NA,NA,39,NA
"Harrisville village","OH",NA,40.181751,-80.887144,34090,NA,NA,NA,39,NA
"Hartford village","OH",NA,40.239367,-82.687665,34202,NA,NA,NA,39,NA
"Hartville village","OH",NA,40.961,-81.334004,34328,NA,NA,NA,39,NA
"Harveysburg village","OH",NA,39.500332,-84.002259,34384,NA,NA,NA,39,NA
"Haviland village","OH",NA,41.018378,-84.581138,34552,NA,NA,NA,39,NA
"Hayesville village","OH",NA,40.774733,-82.260661,34636,NA,NA,NA,39,NA
"Helena village","OH",NA,41.339811,-83.291825,34860,NA,NA,NA,39,NA
"Hemlock village","OH",NA,39.588936,-82.155343,34888,NA,NA,NA,39,NA
"Hicksville village","OH",NA,41.294497,-84.766615,35098,NA,NA,NA,39,NA
"Highland village","OH",NA,39.343579,-83.599629,35210,NA,NA,NA,39,NA
"Highland Heights","OH",NA,41.548981,-81.47158,35252,NA,NA,NA,39,NA
"Hilliard","OH",NA,40.037975,-83.14258,35476,NA,NA,NA,39,NA
"Hills and Dales village","OH",NA,40.828133,-81.444931,35532,NA,NA,NA,39,NA
"Hiram village","OH",NA,41.31015,-81.144474,35658,NA,NA,NA,39,NA
"Holgate village","OH",NA,41.248847,-84.128595,35854,NA,NA,NA,39,NA
"Holiday Valley","OH",NA,39.847709,-83.966523,35868,NA,NA,NA,39,NA
"Holland village","OH",NA,41.620314,-83.709512,35882,NA,NA,NA,39,NA
"Hollansburg village","OH",NA,39.998467,-84.79303,35896,NA,NA,NA,39,NA
"Holloway village","OH",NA,40.160486,-81.126401,35924,NA,NA,NA,39,NA
"Holmesville village","OH",NA,40.628427,-81.923442,35994,NA,NA,NA,39,NA
"Hopedale village","OH",NA,40.323323,-80.89902,36260,NA,NA,NA,39,NA
"Hoytville village","OH",NA,41.190338,-83.783699,36568,NA,NA,NA,39,NA
