fips_state,fips_county,mcd,name,acs_state,puma
23,019,235,Newport town,023,00900
23,019,237,North Penobscot UT,023,00900
23,019,240,Old Town city,023,00900
23,019,245,Orono town,023,00900
23,019,250,Orrington town,023,00900
23,019,255,Passadumkeag town,023,00900
23,019,260,Patten town,023,00900
23,019,262,Penobscot Indian Island Reservation,023,00900
23,019,265,Plymouth town,023,00900
23,019,270,Prentiss UT,023,00900
23,019,275,Seboeis plantation,023,00900
23,019,280,Springfield town,023,00900
23,019,285,Stacyville town,023,00900
23,019,290,Stetson town,023,00900
23,019,293,Twombly UT,023,00900
23,019,295,Veazie town,023,00900
23,019,300,Webster plantation,023,00900
23,019,303,Whitney UT,023,00900
23,019,305,Winn town,023,00900
23,019,310,Woodville town,023,00900
23,021,005,Abbot town,023,00900
23,021,010,Atkinson town,023,00900
23,021,017,Beaver Cove town,023,00900
23,021,020,Blanchard UT,023,00900
23,021,025,Bowerbank town,023,00900
23,021,030,Brownville town,023,00900
23,021,035,Dover-Foxcroft town,023,00900
23,021,045,Greenville town,023,00900
23,021,050,Guilford town,023,00900
23,021,055,Kingsbury plantation,023,00900
23,021,060,Lake View plantation,023,00900
23,021,062,Medford town,023,00900
23,021,065,Milo town,023,00900
23,021,070,Monson town,023,00900
23,021,072,Northeast Piscataquis UT,023,00900
23,021,073,Northwest Piscataquis UT,023,00900
23,021,075,Parkman town,023,00900
23,021,080,Sangerville town,023,00900
23,021,085,Sebec town,023,00900
23,021,090,Shirley town,023,00900
23,021,093,Southeast Piscataquis UT,023,00900
23,021,095,Wellington town,023,00900
23,021,100,Willimantic town,023,00900
23,023,005,Arrowsic town,023,00400
23,023,010,Bath city,023,00400
23,023,015,Bowdoin town,023,00400
23,023,020,Bowdoinham town,023,00400
23,023,025,Georgetown town,023,00400
23,023,028,Perkins UT,023,00400
23,023,030,Phippsburg town,023,00400
23,023,035,Richmond town,023,00400
23,023,040,Topsham town,023,00400
23,023,045,West Bath town,023,00400
23,023,050,Woolwich town,023,00400
23,025,005,Anson town,023,00800
23,025,010,Athens town,023,00800
23,025,015,Bingham town,023,00800
23,025,020,Brighton plantation,023,00800
23,025,025,Cambridge town,023,00800
23,025,030,Canaan town,023,00800
23,025,035,Caratunk town,023,00800
23,025,037,Central Somerset UT,023,00800
23,025,040,Cornville town,023,00800
23,025,045,Dennistown plantation,023,00800
23,025,050,Detroit town,023,00800
23,025,055,Embden town,023,00800
23,025,060,Fairfield town,023,00800
23,025,065,Harmony town,023,00800
23,025,070,Hartland town,023,00800
23,025,075,Highland plantation,023,00800
23,025,080,Jackman town,023,00800
23,025,085,Madison town,023,00800
23,025,090,Mercer town,023,00800
23,025,095,Moose River town,023,00800
23,025,100,Moscow town,023,00800
23,025,105,New Portland town,023,00800
23,025,110,Norridgewock town,023,00800
23,025,112,Northeast Somerset UT,023,00800
23,025,113,Northwest Somerset UT,023,00800
23,025,115,Palmyra town,023,00800
23,025,120,Pittsfield town,023,00800
23,025,125,Pleasant Ridge plantation,023,00800
23,025,130,Ripley town,023,00800
23,025,135,St. Albans town,023,00800
23,025,137,Seboomook Lake UT,023,00800
23,025,140,Skowhegan town,023,00800
23,025,145,Smithfield town,023,00800
23,025,150,Solon town,023,00800
23,025,155,Starks town,023,00800
23,025,160,The Forks plantation,023,00800
23,025,165,West Forks plantation,023,00800
23,027,005,Belfast city,023,00500
23,027,010,Belmont town,023,00500
23,027,015,Brooks town,023,00500
23,027,020,Burnham town,023,00500
23,027,025,Frankfort town,023,00500
23,027,030,Freedom town,023,00500
23,027,035,Islesboro town,023,00500
23,027,040,Jackson town,023,00500
23,027,045,Knox town,023,00500
23,027,050,Liberty town,023,00500
23,027,055,Lincolnville town,023,00500
23,027,060,Monroe town,023,00500
23,027,065,Montville town,023,00500
23,027,070,Morrill town,023,00500
23,027,075,Northport town,023,00500
23,027,080,Palermo town,023,00500
23,027,085,Prospect town,023,00500
23,027,090,Searsmont town,023,00500
23,027,095,Searsport town,023,00500
23,027,100,Stockton Springs town,023,00500
23,027,105,Swanville town,023,00500
23,027,110,Thorndike town,023,00500
23,027,115,Troy town,023,00500
23,027,120,Unity town,023,00500
23,027,125,Waldo town,023,00500
23,027,130,Winterport town,023,00900
23,029,005,Addison town,023,01000
23,029,010,Alexander town,023,01000
23,029,015,Baileyville town,023,01000
23,029,017,Baring plantation,023,01000
23,029,020,Beals town,023,01000
23,029,025,Beddington town,023,01000
23,029,030,Calais city,023,01000
23,029,040,Charlotte town,023,01000
23,029,045,Cherryfield town,023,01000
23,029,050,Codyville plantation,023,01000
23,029,055,Columbia town,023,01000
23,029,060,Columbia Falls town,023,01000
23,029,065,Cooper town,023,01000
23,029,070,Crawford town,023,01000
23,029,075,Cutler town,023,01000
23,029,080,Danforth town,023,01000
23,029,085,Deblois town,023,01000
23,029,090,Dennysville town,023,01000
23,029,093,East Central Washington UT,023,01000
23,029,095,East Machias town,023,01000
23,029,100,Eastport city,023,01000
23,029,105,Grand Lake Stream plantation,023,01000
23,029,110,Harrington town,023,01000
23,029,115,Jonesboro town,023,01000
23,029,120,Jonesport town,023,01000
23,029,125,Lubec town,023,01000
23,029,130,Machias town,023,01000
23,029,135,Machiasport town,023,01000
23,029,140,Marshfield town,023,01000
23,029,145,Meddybemps town,023,01000
23,029,150,Milbridge town,023,01000
23,029,155,Northfield town,023,01000
23,029,157,North Washington UT,023,01000
23,029,158,Passamaquoddy Indian Township Reservation,023,01000
23,029,159,Passamaquoddy Pleasant Point Reservation,023,01000
23,029,160,Pembroke town,023,01000
23,029,165,Perry town,023,01000
23,029,180,Princeton town,023,01000
23,029,185,Robbinston town,023,01000
23,029,190,Roque Bluffs town,023,01000
23,029,195,Steuben town,023,01000
23,029,200,Talmadge town,023,01000
23,029,202,Topsfield town,023,01000
23,029,205,Vanceboro town,023,01000
23,029,210,Waite town,023,01000
23,029,215,Wesley town,023,01000
23,029,220,Whiting town,023,01000
23,029,225,Whitneyville town,023,01000
23,031,005,Acton town,023,00100
23,031,010,Alfred town,023,00100
23,031,015,Arundel town,023,00100
23,031,020,Berwick town,023,00100
23,031,025,Biddeford city,023,00100
23,031,030,Buxton town,023,00300
23,031,035,Cornish town,023,00100
23,031,040,Dayton town,023,00100
23,031,045,Eliot town,023,00100
23,031,050,Hollis town,023,00300
23,031,055,Kennebunk town,023,00100
23,031,060,Kennebunkport town,023,00100
23,031,065,Kittery town,023,00100
23,031,070,Lebanon town,023,00100
23,031,075,Limerick town,023,00100
23,031,080,Limington town,023,00300
23,031,085,Lyman town,023,00100
23,031,090,Newfield town,023,00100
23,031,095,North Berwick town,023,00100
23,031,097,Ogunquit town,023,00100
23,031,100,Old Orchard Beach town,023,00300
23,031,105,Parsonsfield town,023,00100
23,031,110,Saco city,023,00100
23,031,115,Sanford town,023,00100
23,031,120,Shapleigh town,023,00100
23,031,125,South Berwick town,023,00100
23,031,130,Waterboro town,023,00100
23,031,135,Wells town,023,00100
23,031,140,York town,023,00100
24,001,,Allegany County,024,00100
24,003,,Anne Arundel County,024,01200
24,005,,Baltimore County,024,00500
24,009,,Calvert County,024,01500
24,011,,Caroline County,024,01300
24,013,,Carroll County,024,00400
24,015,,Cecil County,024,00700
24,017,,Charles County,024,01600
24,019,,Dorchester County,024,01300
24,021,,Frederick County,024,00300
24,023,,Garrett County,024,00100
24,025,,Harford County,024,00600
24,027,,Howard County,024,00900
24,029,,Kent County,024,00700
24,031,,Montgomery County,024,01000
24,033,,Prince George's County,024,01100
24,035,,Queen Anne's County,024,01300
24,037,,St. Mary's County,024,01500
24,039,,Somerset County,024,01400
24,041,,Talbot County,024,01300
24,043,,Washington County,024,00200
24,045,,Wicomico County,024,01400
24,047,,Worcester County,024,01400
24,510,,Baltimore city,024,00800
25,001,005,Barnstable Town city,025,04800
25,001,010,Bourne town,025,04700
25,001,015,Brewster town,025,04800
25,001,020,Chatham town,025,04700
25,001,025,Dennis town,025,04800
25,001,030,Eastham town,025,04700
25,001,035,Falmouth town,025,04700
25,001,040,Harwich town,025,04800
25,001,045,Mashpee town,025,04800
25,001,050,Orleans town,025,04700
25,001,055,Provincetown town,025,04700
25,001,060,Sandwich town,025,04800
25,001,065,Truro town,025,04700
25,001,070,Wellfleet town,025,04700
25,001,075,Yarmouth town,025,04800
25,003,005,Adams town,025,00100
25,003,010,Alford town,025,00200
25,003,015,Becket town,025,00200
25,003,020,Cheshire town,025,00100
25,003,025,Clarksburg town,025,00100
25,003,030,Dalton town,025,00100
25,003,035,Egremont town,025,00200
25,003,040,Florida town,025,00200
25,003,045,Great Barrington town,025,00100
25,003,050,Hancock town,025,00100
25,003,055,Hinsdale town,025,00100
25,003,060,Lanesborough town,025,00100
25,003,065,Lee town,025,00100
25,003,070,Lenox town,025,00100
25,003,075,Monterey town,025,00200
25,003,080,Mount Washington town,025,00200
25,003,085,New Ashford town,025,00100
25,003,090,New Marlborough town,025,00200
25,003,095,North Adams city,025,00100
25,003,100,Otis town,025,00200
25,003,105,Peru town,025,00200
25,003,110,Pittsfield city,025,00100
25,003,115,Richmond town,025,00100
25,003,120,Sandisfield town,025,00200
25,003,125,Savoy town,025,00200
25,003,130,Sheffield town,025,00200
25,003,135,Stockbridge town,025,00100
25,003,140,Tyringham town,025,00200
25,003,145,Washington town,025,00200
25,003,150,West Stockbridge town,025,00100
25,003,155,Williamstown town,025,00100
25,003,160,Windsor town,025,00200
25,005,005,Acushnet town,025,04500
25,005,010,Attleboro city,025,04300
25,005,015,Berkley town,025,04200
25,005,020,Dartmouth town,025,04500
25,005,025,Dighton town,025,04200
25,005,030,Easton town,025,04100
25,005,035,Fairhaven town,025,04500
25,005,040,Fall River city,025,04400
25,005,045,Freetown town,025,04500
25,005,050,Mansfield town,025,04200
25,005,055,New Bedford city,025,04500
25,005,060,North Attleborough town,025,04300
25,005,065,Norton town,025,04200
25,005,070,Raynham town,025,04100
25,005,075,Rehoboth town,025,04300
25,005,080,Seekonk town,025,04300
25,005,085,Somerset town,025,04400
25,005,090,Swansea town,025,04300
25,005,095,Taunton city,025,04200
25,005,100,Westport town,025,04400
25,007,003,Aquinnah town,025,04700
25,007,005,Chilmark town,025,04700
25,007,010,Edgartown town,025,04700
25,007,020,Gosnold town,025,04700
25,007,025,Oak Bluffs town,025,04700
25,007,030,Tisbury town,025,04700
25,007,035,West Tisbury town,025,04700
25,009,005,Amesbury town,025,00900
25,009,010,Andover town,025,00700
25,009,015,Beverly city,025,01100
25,009,020,Boxford town,025,00800
25,009,025,Danvers town,025,01000
25,009,030,Essex town,025,00900
25,009,035,Georgetown town,025,00800
25,009,040,Gloucester city,025,00900
25,009,045,Groveland town,025,00800
25,009,050,Hamilton town,025,01000
25,009,055,Haverhill city,025,00800
25,009,060,Ipswich town,025,00900
25,009,065,Lawrence city,025,00700
25,009,070,Lynn city,025,01200
25,009,075,Lynnfield town,025,01000
25,009,083,Manchester-by-the-Sea town,025,01100
25,009,085,Marblehead town,025,01100
25,009,090,Merrimac town,025,00800
25,009,095,Methuen city,025,00700
25,009,100,Middleton town,025,01000
25,009,105,Nahant town,025,01200
25,009,110,Newbury town,025,00900
25,009,115,Newburyport city,025,00900
25,009,120,North Andover town,025,00800
25,009,125,Peabody city,025,01000
25,009,130,Rockport town,025,00900
25,009,135,Rowley town,025,00900
25,009,140,Salem city,025,01100
25,009,145,Salisbury town,025,00900
25,009,150,Saugus town,025,01200
25,009,155,Swampscott town,025,01100
25,009,160,Topsfield town,025,01000
25,009,165,Wenham town,025,01000
25,009,170,West Newbury town,025,00800
25,011,005,Ashfield town,025,00200
25,011,010,Bernardston town,025,00200
25,011,015,Buckland town,025,00200
25,011,020,Charlemont town,025,00200
25,011,025,Colrain town,025,00200
25,011,030,Conway town,025,00200
25,011,035,Deerfield town,025,00200
25,011,040,Erving town,025,00200
25,011,045,Gill town,025,00200
25,011,050,Greenfield town,025,00200
25,011,055,Hawley town,025,00200
25,011,060,Heath town,025,00200
25,011,065,Leverett town,025,00200
25,011,070,Leyden town,025,00200
25,011,075,Monroe town,025,00200
25,011,080,Montague town,025,00200
25,011,085,New Salem town,025,00200
25,011,090,Northfield town,025,00200
25,011,095,Orange town,025,00200
25,011,100,Rowe town,025,00200
25,011,105,Shelburne town,025,00200
25,011,110,Shutesbury town,025,00200
25,011,115,Sunderland town,025,01600
25,011,120,Warwick town,025,00200
25,011,125,Wendell town,025,00200
25,011,130,Whately town,025,00200
25,013,005,Agawam city,025,01800
25,013,010,Blandford town,025,00200
25,013,015,Brimfield town,025,01500
25,013,020,Chester town,025,00200
25,013,025,Chicopee city,025,01700
25,013,030,East Longmeadow town,025,02000
25,013,035,Granville town,025,00200
25,013,040,Hampden town,025,02000
25,013,045,Holland town,025,02100
25,013,050,Holyoke city,025,01700
25,013,055,Longmeadow town,025,02000
25,013,060,Ludlow town,025,02000
25,013,065,Monson town,025,02000
25,013,070,Montgomery town,025,01800
25,013,075,Palmer town,025,02000
25,013,080,Russell town,025,01800
25,013,085,Southwick town,025,01800
25,013,090,Springfield city,025,01900
25,013,095,Tolland town,025,00200
25,013,100,Wales town,025,02100
25,013,105,Westfield city,025,01800
25,013,110,West Springfield town,025,01800
25,013,115,Wilbraham town,025,02000
25,015,005,Amherst town,025,01600
25,015,010,Belchertown town,025,02000
25,015,015,Chesterfield town,025,00200
25,015,020,Cummington town,025,00200
25,015,025,Easthampton city,025,01700
25,015,030,Goshen town,025,00200
25,015,035,Granby town,025,01600
25,015,040,Hadley town,025,01600
25,015,045,Hatfield town,025,01600
25,015,050,Huntington town,025,01800
25,015,055,Middlefield town,025,00200
25,015,060,Northampton city,025,01600
25,015,065,Pelham town,025,00200
25,015,070,Plainfield town,025,00200
25,015,075,Southampton town,025,01800
25,015,080,South Hadley town,025,01600
25,015,085,Ware town,025,02000
25,015,090,Westhampton town,025,00200
25,015,095,Williamsburg town,025,01600
25,015,100,Worthington town,025,00200
25,017,005,Acton town,025,01400
25,017,010,Arlington town,025,02700
25,017,015,Ashby town,025,00300
25,017,020,Ashland town,025,02400
25,017,025,Ayer town,025,00400
25,017,030,Bedford town,025,01400
25,017,035,Belmont town,025,02700
25,017,040,Billerica town,025,00500
25,017,045,Boxborough town,025,01400
25,017,050,Burlington town,025,01300
25,017,055,Cambridge city,025,03200
25,017,060,Carlisle town,025,01400
25,017,065,Chelmsford town,025,00500
25,017,070,Concord town,025,01400
25,017,075,Dracut town,025,00500
25,017,080,Dunstable town,025,00500
25,017,085,Everett city,025,03100
25,017,090,Framingham town,025,02500
25,017,095,Groton town,025,00500
25,017,100,Holliston town,025,02400
25,017,105,Hopkinton town,025,02400
25,017,110,Hudson town,025,00400
25,017,115,Lexington town,025,02700
25,017,120,Lincoln town,025,02600
25,017,125,Littleton town,025,01400
25,017,130,Lowell city,025,00600
25,017,135,Malden city,025,03000
25,017,140,Marlborough city,025,00400
25,017,145,Maynard town,025,01400
25,017,150,Medford city,025,03000
25,017,155,Melrose city,025,02800
25,017,160,Natick town,025,02500
25,017,165,Newton city,025,03400
25,017,170,North Reading town,025,01300
25,017,175,Pepperell town,025,00500
25,017,180,Reading town,025,01300
25,017,185,Sherborn town,025,02500
25,017,190,Shirley town,025,00400
25,017,195,Somerville city,025,03100
25,017,200,Stoneham town,025,02800
25,017,205,Stow town,025,00400
25,017,210,Sudbury town,025,01400
25,017,215,Tewksbury town,025,00500
25,017,220,Townsend town,025,00400
25,017,225,Tyngsborough town,025,00500
25,017,230,Wakefield town,025,01300
25,017,235,Waltham city,025,02700
25,017,240,Watertown city,025,02700
25,017,245,Wayland town,025,01400
25,017,250,Westford town,025,00500
25,017,255,Weston town,025,02600
25,017,260,Wilmington town,025,01300
25,017,265,Winchester town,025,02800
25,017,270,Woburn city,025,02800
25,019,005,Nantucket town,025,04700
25,021,005,Avon town,025,04000
25,021,010,Bellingham town,025,03600
25,021,015,Braintree town,025,03700
25,021,020,Brookline town,025,03400
25,021,025,Canton town,025,03700
25,021,030,Cohasset town,025,03900
25,021,035,Dedham town,025,02600
25,021,040,Dover town,025,02600
25,021,045,Foxborough town,025,03600
25,021,050,Franklin city,025,03600
25,021,055,Holbrook town,025,03700
25,021,060,Medfield town,025,03500
25,021,065,Medway town,025,02400
25,021,070,Millis town,025,02400
25,021,075,Milton town,025,03800
25,021,080,Needham town,025,02600
25,021,085,Norfolk town,025,03500
25,021,090,Norwood town,025,03500
25,021,095,Plainville town,025,03600
25,021,100,Quincy city,025,03800
25,021,105,Randolph town,025,03700
25,021,110,Sharon town,025,03500
25,021,115,Stoughton town,025,03700
25,021,120,Walpole town,025,03500
25,021,125,Wellesley town,025,02600
25,021,130,Westwood town,025,03500
25,021,135,Weymouth town,025,03900
25,021,140,Wrentham town,025,03600
25,023,005,Abington town,025,04000
25,023,010,Bridgewater town,025,04100
25,023,015,Brockton city,025,04000
25,023,020,Carver town,025,04600
25,023,025,Duxbury town,025,04600
25,023,030,East Bridgewater town,025,04100
25,023,035,Halifax town,025,04100
25,023,040,Hanover town,025,03900
25,023,045,Hanson town,025,04100
25,023,050,Hingham town,025,03900
25,023,055,Hull town,025,03900
25,023,060,Kingston town,025,04600
25,023,065,Lakeville town,025,04100
25,023,070,Marion town,025,04500
25,023,075,Marshfield town,025,04600
25,023,080,Mattapoisett town,025,04500
25,023,085,Middleborough town,025,04100
25,023,090,Norwell town,025,03900
25,023,095,Pembroke town,025,04600
25,023,100,Plymouth town,025,04600
25,023,105,Plympton town,025,04100
25,023,110,Rochester town,025,04500
25,023,115,Rockland town,025,03900
25,023,120,Scituate town,025,03900
25,023,125,Wareham town,025,04600
25,023,130,West Bridgewater town,025,04100
25,023,135,Whitman town,025,04100
25,025,005,Boston city,025,03300
25,025,010,Chelsea city,025,02900
25,025,015,Revere city,025,02900
25,025,020,Winthrop town,025,02900
25,027,005,Ashburnham town,025,00300
25,027,010,Athol town,025,00200
25,027,015,Auburn town,025,02200
25,027,020,Barre town,025,01500
25,027,025,Berlin town,025,00400
25,027,030,Blackstone town,025,03600
25,027,035,Bolton town,025,00400
25,027,040,Boylston town,025,01500
25,027,045,Brookfield town,025,01500
25,027,050,Charlton town,025,02100
25,027,055,Clinton town,025,01500
25,027,060,Douglas town,025,02100
25,027,065,Dudley town,025,02100
25,027,070,East Brookfield town,025,01500
25,027,075,Fitchburg city,025,00300
25,027,080,Gardner city,025,00300
25,027,085,Grafton town,025,02200
25,027,090,Hardwick town,025,00200
25,027,095,Harvard town,025,00400
25,027,100,Holden town,025,02200
25,027,105,Hopedale town,025,03600
25,027,110,Hubbardston town,025,00200
25,027,115,Lancaster town,025,00400
25,027,120,Leicester town,025,02200
25,027,125,Leominster city,025,00300
25,027,130,Lunenburg town,025,00300
25,027,135,Mendon town,025,03600
25,027,140,Milford town,025,02400
25,027,145,Millbury town,025,02200
25,027,150,Millville town,025,03600
25,027,155,New Braintree town,025,00200
25,027,160,Northborough town,025,01500
25,027,165,Northbridge town,025,02100
25,027,170,North Brookfield town,025,01500
25,027,175,Oakham town,025,01500
25,027,180,Oxford town,025,02100
25,027,185,Paxton town,025,02200
25,027,190,Petersham town,025,00200
25,027,195,Phillipston town,025,00200
25,027,200,Princeton town,025,01500
25,027,205,Royalston town,025,00200
25,027,210,Rutland town,025,01500
25,027,215,Shrewsbury town,025,02200
25,027,220,Southborough town,025,02400
25,027,225,Southbridge town,025,02100
25,027,230,Spencer town,025,01500
25,027,235,Sterling town,025,01500
25,027,240,Sturbridge town,025,02100
25,027,245,Sutton town,025,02100
25,027,250,Templeton town,025,00300
25,027,255,Upton town,025,02400
25,027,260,Uxbridge town,025,02100
25,027,265,Warren town,025,01500
25,027,270,Webster town,025,02100
25,027,275,Westborough town,025,01500
25,027,280,West Boylston town,025,02200
25,027,285,West Brookfield town,025,01500
25,027,290,Westminster town,025,00300
25,027,295,Winchendon town,025,00300
25,027,300,Worcester city,025,02300
26,001,,Alcona County,026,00500
26,003,,Alger County,026,00200
26,005,,Allegan County,026,01700
26,007,,Alpena County,026,00500
26,009,,Antrim County,026,00400
26,011,,Arenac County,026,00600
26,013,,Baraga County,026,00200
26,015,,Barry County,026,01700
26,017,,Bay County,026,00800
26,019,,Benzie County,026,01600
26,021,,Berrien County,026,02400
26,023,,Branch County,026,02700
26,025,,Calhoun County,026,02800
26,027,,Cass County,026,02700
26,029,,Charlevoix County,026,00400
26,031,,Cheboygan County,026,00500
26,033,,Chippewa County,026,00300
26,035,,Clare County,026,01000
26,037,,Clinton County,026,01890
26,039,,Crawford County,026,00500
26,041,,Delta County,026,00300
26,043,,Dickinson County,026,00100
26,045,,Eaton County,026,01890
26,047,,Emmet County,026,00400
26,049,,Genesee County,026,02290
26,051,,Gladwin County,026,00600
26,053,,Gogebic County,026,00100
26,055,,Grand Traverse County,026,01600
26,057,,Gratiot County,026,01000
26,059,,Hillsdale County,026,03000
26,061,,Houghton County,026,00100
26,063,,Huron County,026,00700
26,065,,Ingham County,026,01890
26,067,,Ionia County,026,02100
26,069,,Iosco County,026,00600
26,071,,Iron County,026,00100
26,073,,Isabella County,026,01000
26,075,,Jackson County,026,02900
26,077,,Kalamazoo County,026,02600
26,079,,Kalkaska County,026,00400
26,081,,Kent County,026,01390
26,083,,Keweenaw County,026,00100
26,085,,Lake County,026,01100
26,087,,Lapeer County,026,03500
26,089,,Leelanau County,026,01600
26,091,,Lenawee County,026,03000
26,093,,Livingston County,026,03400
26,095,,Luce County,026,00300
26,097,,Mackinac County,026,00300
26,099,,Macomb County,026,03990
26,101,,Manistee County,026,01600
26,103,,Marquette County,026,00200
26,105,,Mason County,026,01100
26,107,,Mecosta County,026,01100
26,109,,Menominee County,026,00200
26,111,,Midland County,026,00800
26,113,,Missaukee County,026,00400
26,115,,Monroe County,026,03100
26,117,,Montcalm County,026,02100
26,119,,Montmorency County,026,00500
26,121,,Muskegon County,026,01200
26,123,,Newaygo County,026,01100
26,125,,Oakland County,026,02500
26,127,,Oceana County,026,01100
26,129,,Ogemaw County,026,00600
26,131,,Ontonagon County,026,00100
26,133,,Osceola County,026,01100
26,135,,Oscoda County,026,00500
26,137,,Otsego County,026,00500
26,139,,Ottawa County,026,01500
26,141,,Presque Isle County,026,00500
26,143,,Roscommon County,026,00600
26,145,,Saginaw County,026,00900
26,147,,St. Clair County,026,03500
26,149,,St. Joseph County,026,02700
26,151,,Sanilac County,026,00700
26,153,,Schoolcraft County,026,00300
26,155,,Shiawassee County,026,02290
26,157,,Tuscola County,026,00700
26,159,,Van Buren County,026,02600
26,161,,Washtenaw County,026,03290
26,163,,Wayne County,026,03690
26,165,,Wexford County,026,00400
27,001,,Aitkin County,027,00500
27,003,,Anoka County,027,01000
27,005,,Becker County,027,00200
27,007,,Beltrami County,027,00200
27,009,,Benton County,027,00800
27,011,,Big Stone County,027,00700
27,013,,Blue Earth County,027,02000
27,015,,Brown County,027,01900
27,017,,Carlton County,027,00500
27,019,,Carver County,027,01100
27,021,,Cass County,027,00300
27,023,,Chippewa County,027,01900
27,025,,Chisago County,027,00900
27,027,,Clay County,027,00100
27,029,,Clearwater County,027,00200
27,031,,Cook County,027,00300
27,033,,Cottonwood County,027,02500
27,035,,Crow Wing County,027,00500
27,037,,Dakota County,027,01200
27,039,,Dodge County,027,02400
27,041,,Douglas County,027,00600
27,043,,Faribault County,027,02500
27,045,,Fillmore County,027,02200
27,047,,Freeborn County,027,02400
27,049,,Goodhue County,027,02100
27,051,,Grant County,027,00700
27,053,,Hennepin County,027,01390
27,055,,Houston County,027,02200
27,057,,Hubbard County,027,00200
27,059,,Isanti County,027,00900
27,061,,Itasca County,027,00300
27,063,,Jackson County,027,02500
27,065,,Kanabec County,027,00500
27,067,,Kandiyohi County,027,01800
27,069,,Kittson County,027,00100
27,071,,Koochiching County,027,00300
27,073,,Lac qui Parle County,027,01900
27,075,,Lake County,027,00300
27,077,,Lake of the Woods County,027,00200
27,079,,Le Sueur County,027,02100
27,081,,Lincoln County,027,01900
27,083,,Lyon County,027,01900
27,085,,McLeod County,027,01800
27,087,,Mahnomen County,027,00200
27,089,,Marshall County,027,00100
27,091,,Martin County,027,02500
27,093,,Meeker County,027,01800
27,095,,Mille Lacs County,027,00500
27,097,,Morrison County,027,00600
27,099,,Mower County,027,02400
27,101,,Murray County,027,02500
27,103,,Nicollet County,027,02000
27,105,,Nobles County,027,02500
27,107,,Norman County,027,00100
27,109,,Olmsted County,027,02300
27,111,,Otter Tail County,027,00700
27,113,,Pennington County,027,00100
27,115,,Pine County,027,00500
27,117,,Pipestone County,027,02500
27,119,,Polk County,027,00100
27,121,,Pope County,027,00700
27,123,,Ramsey County,027,01590
27,125,,Red Lake County,027,00100
27,127,,Redwood County,027,01900
27,129,,Renville County,027,01800
27,131,,Rice County,027,02100
27,133,,Rock County,027,02500
27,135,,Roseau County,027,00100
27,137,,St. Louis County,027,00400
27,139,,Scott County,027,01100
27,141,,Sherburne County,027,00900
27,143,,Sibley County,027,01800
27,145,,Stearns County,027,00800
27,147,,Steele County,027,02400
27,149,,Stevens County,027,00700
27,151,,Swift County,027,00700
27,153,,Todd County,027,00600
27,155,,Traverse County,027,00700
27,157,,Wabasha County,027,02200
27,159,,Wadena County,027,00600
27,161,,Waseca County,027,02000
27,163,,Washington County,027,01700
27,165,,Watonwan County,027,02500
27,167,,Wilkin County,027,00700
27,169,,Winona County,027,02200
27,171,,Wright County,027,00900
27,173,,Yellow Medicine County,027,01900
28,001,,Adams County,028,02000
28,003,,Alcorn County,028,00300
28,005,,Amite County,028,02000
28,007,,Attala County,028,00800
28,009,,Benton County,028,00200
28,011,,Bolivar County,028,00600
28,013,,Calhoun County,028,00800
28,015,,Carroll County,028,00700
28,017,,Chickasaw County,028,00900
28,019,,Choctaw County,028,00800
28,021,,Claiborne County,028,01700
28,023,,Clarke County,028,01100
28,025,,Clay County,028,00900
28,027,,Coahoma County,028,00500
28,029,,Copiah County,028,01700
28,031,,Covington County,028,01700
28,033,,DeSoto County,028,00100
28,035,,Forrest County,028,01900
28,037,,Franklin County,028,02000
28,039,,George County,028,02100
28,041,,Greene County,028,01800
28,043,,Grenada County,028,00800
28,045,,Hancock County,028,02100
28,047,,Harrison County,028,02200
28,049,,Hinds County,028,01490
28,051,,Holmes County,028,01600
28,053,,Humphreys County,028,00700
28,055,,Issaquena County,028,01600
28,057,,Itawamba County,028,00300
28,059,,Jackson County,028,02300
28,061,,Jasper County,028,01200
28,063,,Jefferson County,028,01700
28,065,,Jefferson Davis County,028,01700
28,067,,Jones County,028,01800
28,069,,Kemper County,028,01100
28,071,,Lafayette County,028,00200
28,073,,Lamar County,028,01900
28,075,,Lauderdale County,028,01100
28,077,,Lawrence County,028,01700
28,079,,Leake County,028,01200
28,081,,Lee County,028,00400
28,083,,Leflore County,028,00700
28,085,,Lincoln County,028,01700
28,087,,Lowndes County,028,01000
28,089,,Madison County,028,01490
28,091,,Marion County,028,02000
28,093,,Marshall County,028,00200
28,095,,Monroe County,028,01000
28,097,,Montgomery County,028,00800
28,099,,Neshoba County,028,01200
28,101,,Newton County,028,01100
28,103,,Noxubee County,028,01000
28,105,,Oktibbeha County,028,00900
28,107,,Panola County,028,00500
28,109,,Pearl River County,028,02100
28,111,,Perry County,028,01800
28,113,,Pike County,028,02000
28,115,,Pontotoc County,028,00400
28,117,,Prentiss County,028,00300
28,119,,Quitman County,028,00500
28,121,,Rankin County,028,01300
28,123,,Scott County,028,01200
28,125,,Sharkey County,028,01600
28,127,,Simpson County,028,01700
28,129,,Smith County,028,01200
28,131,,Stone County,028,02100
28,133,,Sunflower County,028,00700
28,135,,Tallahatchie County,028,00700
28,137,,Tate County,028,00500
28,139,,Tippah County,028,00200
28,141,,Tishomingo County,028,00300
28,143,,Tunica County,028,00500
28,145,,Union County,028,00400
28,147,,Walthall County,028,02000
