CONTROL,SMSA,OWNHERE,JWNHER
'000000004237','8840','1','-9'
'000000004238','5120','1','2'
'000000004238','8280','2','-9'
'000000004240','0720','2','-9'
'000000004240','5120','2','-9'
'000000004240','8840','1','-9'
'000000004242','5000','-6','-9'
'000000004242','8280','1','-9'
'000000004243','5000','2','-9'
'000000004243','5120','1','-9'
'000000004245','3360','2','-9'
'000000004246','0720','1','-9'
'000000004246','3360','1','-9'
'000000004248','8840','2','-9'
'000000004249','5000','2','-9'
'000000004250','1120','2','-9'
'000000004250','8280','2','-9'
'000000004251','5120','1','-9'
'000000004252','3360','1','-9'
'000000004252','8280','2','-9'
'000000004253','5000','2','-9'
'000000004253','8840','2','-9'
'000000004254','5000','-6','-9'
'000000004255','5000','1','-9'
'000000004255','8280','-6','-9'
'000000004260','0720','2','-9'
'000000004262','1120','2','-9'
'000000004262','5000','1','-9'
'000000004262','5120','1','-9'
'000000004263','8840','1','-9'
'000000004265','5120','1','-9'
'000000004265','8840','-6','-9'
'000000004267','0720','-6','-9'
'000000004268','5000','2','-9'
'000000004269','8840','2','-9'
'000000004270','5000','2','-9'
'000000004270','8840','2','-9'
'000000004273','5120','1','-9'
'000000004275','5120','1','-9'
'000000004276','0720','2','-9'
'000000004276','5000','2','-9'
'000000004277','5120','-6','-9'
'000000004278','8280','-6','-9'
'000000004280','5000','2','-9'
'000000004280','8280','-6','-9'
'000000004280','8840','2','-9'
'000000004282','0720','2','2'
'000000004282','8280','2','2'
'000000004283','0720','2','-9'
'000000004284','3360','-6','-9'
'000000004284','8280','2','-9'
'000000004286','8280','2','-9'
'000000004286','8840','2','-9'
'000000004288','0720','2','-9'
'000000004289','0720','-6','-9'
'000000004290','1120','2','2'
'000000004292','8840','1','-9'
'000000004294','5120','2','-9'
'000000004294','8280','2','-9'
'000000004295','8840','1','-9'
'000000004296','8280','2','-9'
'000000004297','8840','2','2'
'000000004299','8840','-6','-9'
'000000004300','1120','2','-9'
'000000004303','0720','2','2'
'000000004304','0720','1','-9'
'000000004306','0720','2','-9'
'000000004307','1120','2','-9'
'000000004308','0720','2','-9'
'000000004308','5120','-6','-9'
'000000004308','8840','2','-9'
'000000004309','5120','1','-9'
'000000004312','5120','1','-9'
'000000004313','8280','2','-9'
'000000004313','8840','2','-9'
'000000004314','5120','2','-9'
'000000004316','0720','-6','-9'
'000000004316','8280','2','-9'
'000000004318','0720','2','-9'
'000000004318','5120','1','-9'
'000000004318','8280','-6','-9'
'000000004319','0720','2','-9'
'000000004320','5120','1','-9'
'000000004320','8280','1','-9'
'000000004321','0720','-6','-9'
'000000004324','8280','1','-9'
'000000004324','8840','2','-9'
'000000004326','1120','2','-9'
'000000004327','5120','1','-9'
'000000004328','8280','2','-9'
'000000004328','8840','1','2'
'000000004329','5120','2','-9'
'000000004330','1120','2','-9'
'000000004330','8280','2','-9'
'000000004333','0720','2','-9'
'000000004333','8840','-6','-9'
'000000004335','3360','-6','-9'
'000000004335','8840','2','-9'
'000000004336','5120','2','-9'
'000000004338','8280','2','-9'
'000000004339','8840','1','-9'
'000000004342','1120','2','-9'
'000000004344','0720','-6','-9'
'000000004346','3360','2','-9'
'000000004346','5120','2','-9'
'000000004347','8840','2','-9'
'000000004348','1120','-6','-9'
'000000004348','5120','1','-9'
'000000004349','5120','1','-9'
'000000004350','0720','2','-9'
'000000004351','5120','2','-9'
'000000004354','0720','2','-9'
'000000004360','0720','1','-9'
'000000004361','5120','1','-9'
'000000004362','3360','1','-9'
'000000004362','8840','-6','-9'
'000000004363','0720','1','-9'
'000000004364','8840','2','-9'
'000000004365','8840','-6','-9'
'000000004366','0720','2','-9'
'000000004366','1120','2','-9'
'000000004366','5120','2','-9'
'000000004367','0720','-6','-9'
'000000004368','8840','-6','-9'
'000000004369','1120','2','-9'
'000000004369','5120','2','-9'
'000000004370','3360','2','-9'
'000000004370','8280','-6','-9'
'000000004371','3360','2','-9'
'000000004371','5120','1','-9'
'000000004372','0720','2','-9'
'000000004372','8280','2','-9'
'000000004373','3360','2','-9'
'000000004375','0720','2','-9'
'000000004376','1120','2','-9'
'000000004376','8840','1','-9'
'000000004377','8840','2','2'
'000000004378','0720','1','-9'
'000000004378','1120','1','-9'
'000000004379','0720','-6','-9'
'000000004379','5120','2','-9'
'000000004380','8280','2','-9'
'000000004381','5120','1','-9'
'000000004382','8840','1','-9'
'000000004385','0720','2','-9'
'000000004388','1120','2','-9'
'000000004388','8840','1','-9'
'000000004391','5120','1','2'
'000000004392','1120','1','-9'
'000000004392','8280','2','2'
'000000004394','0720','-6','-9'
'000000004394','8840','2','-9'
'000000004396','8280','2','-9'
'000000004400','0720','2','-9'
'000000004401','8840','2','-9'
'000000004403','0720','1','-9'
'000000004406','5120','1','-9'
'000000004406','8840','1','-9'
'000000004407','8840','2','-9'
'000000004409','5120','2','2'
'000000004410','1120','2','-9'
'000000004411','3360','1','-9'
'000000004412','8840','2','-9'
'000000004413','3360','-6','-9'
'000000004413','8840','2','2'
'000000004415','0720','1','-9'
'000000004415','3360','2','-9'
'000000004416','0720','2','-9'
'000000004417','0720','1','-9'
'000000004418','5120','2','-9'
'000000004418','8840','2','-9'
'000000004419','8840','2','-9'
'000000004420','0720','-6','-9'
'000000004421','5120','2','-9'
'000000004422','0720','-6','-9'
'000000004422','3360','-6','-9'
'000000004423','0720','1','-9'
'000000004423','8840','1','-9'
'000000004424','0720','2','-9'
'000000004424','1120','2','-9'
'000000004425','8840','2','2'
'000000004426','0720','2','-9'
'000000004426','5120','1','-9'
'000000004427','0720','-6','-9'
'000000004428','1120','2','-9'
'000000004428','5120','2','-9'
'000000004429','0720','1','2'
'000000004430','0720','2','-9'
'000000004430','8280','2','2'
'000000004430','8840','1','-9'
'000000004432','0720','2','-9'
'000000004432','8280','2','-9'
'000000004434','8280','2','-9'
'000000004435','8840','2','-9'
'000000004436','0720','-6','-9'
'000000004436','8280','2','-9'
'000000004438','0720','1','-9'
'000000004438','1120','2','2'
'000000004440','8280','1','-9'
'000000004440','8840','1','-9'
'000000004441','0720','1','-9'
'000000004442','8840','1','-9'
'000000004444','0720','2','-9'
'000000004445','0720','1','2'
'000000004447','0720','1','2'
'000000004447','8840','1','-9'
'000000004448','5120','2','-9'
'000000004448','8280','2','2'
'000000004450','8280','2','-9'
'000000004450','8840','2','2'
'000000004451','0720','2','2'
'000000004452','0720','1','-9'
'000000004452','8280','1','-9'
'000000004453','5120','1','-9'
'000000004454','1120','2','-9'
'000000004454','3360','-6','-9'
'000000004454','8280','2','-9'
'000000004455','0720','2','-9'
'000000004455','8280','-6','-9'
'000000004455','8840','2','-9'
'000000004456','3360','2','-9'
'000000004456','8280','2','-9'
'000000004458','0720','2','-9'
'000000004458','1120','2','-9'
'000000004458','5120','2','-9'
'000000004458','8280','2','-9'
'000000004460','0720','2','-9'
'000000004460','1120','-6','-9'
'000000004460','3360','1','-9'
'000000004460','8840','2','-9'
'000000004461','3360','1','-9'
'000000004461','5120','1','-9'
'000000004461','8280','-6','-9'
'000000004464','0720','2','-9'
'000000004464','8840','2','2'
'000000004465','8280','-6','-9'
'000000004467','8280','-6','-9'
'000000004468','8280','2','-9'
'000000004472','1120','2','-9'
'000000004473','5120','-6','-9'
'000000004474','0720','2','-9'
'000000004474','3360','1','-9'
'000000004474','8280','2','-9'
'000000004476','3360','1','-9'
'000000004482','1120','2','-9'
'000000004483','3360','1','-9'
'000000004485','3360','2','-9'
'000000004486','0720','2','-9'
'000000004486','1120','2','-9'
'000000004486','8840','1','-9'
'000000004487','3360','1','2'
'000000004489','0720','-6','-9'
'000000004490','1120','2','-9'
'000000004494','1120','2','-9'
'000000004495','0720','2','-9'
'000000004496','0720','-6','-9'
'000000004496','1120','2','-9'
'000000004496','5120','1','2'
'000000004496','8280','-6','-9'
'000000004498','0720','2','-9'
'000000004498','1120','2','-9'
'000000004499','5120','2','-9'
'000000004499','8280','2','-9'
'000000004500','8280','2','-9'
'000000004500','8840','2','-9'
'000000004501','0720','2','-9'
'000000004501','5120','-6','-9'
'000000004501','8840','1','-9'
'000000004502','5120','-6','-9'
'000000004503','5120','1','-9'
'000000004505','3360','-6','-9'
'000000004506','3360','-6','-9'
'000000004506','5120','2','-9'
'000000004508','8280','2','-9'
'000000004510','1120','2','-9'
'000000004512','5120','2','-9'
'000000004512','8280','2','-9'
'000000004515','8280','-6','-9'
'000000004515','8840','-6','-9'
'000000004516','0720','2','-9'
'000000004516','8840','2','-9'
'000000004518','0720','2','-9'
'000000004518','1120','2','-9'
'000000004518','5120','2','-9'
'000000004518','8280','2','-9'
'000000004519','1120','2','-9'
'000000004519','8280','-6','-9'
'000000004522','0720','2','-9'
'000000004524','0720','2','-9'
'000000004525','3360','2','-9'
'000000004525','8840','2','-9'
'000000004526','8280','2','-9'
'000000004527','3360','2','-9'
'000000004528','5120','1','-9'
'000000004528','8840','-6','-9'
'000000004529','8840','1','-9'
'000000004530','0720','2','-9'
'000000004531','3360','2','2'
'000000004531','5120','2','-9'
'000000004532','1120','1','-9'
'000000004532','8840','2','2'
'000000004533','5120','1','-9'
'000000004533','8840','-6','-9'
'000000004535','0720','2','2'
'000000004536','1120','2','-9'
'000000004536','8280','-6','-9'
'000000004537','0720','2','2'
'000000004538','5120','2','-9'
'000000004540','8280','2','-9'
'000000004541','3360','2','-9'
'000000004541','8840','2','-9'
'000000004542','0720','1','-9'
'000000004544','8280','2','2'
'000000004544','8840','1','-9'
'000000004545','3360','2','-9'
'000000004546','8280','1','-9'
'000000004547','3360','2','-9'
'000000004548','0720','2','-9'
'000000004548','5120','2','-9'
'000000004548','8280','1','-9'
'000000004549','0720','2','-9'
'000000004549','5120','1','-9'
'000000004550','3360','2','-9'
'000000004552','0720','2','-9'
'000000004552','3360','2','-9'
'000000004554','1120','2','-9'
'000000004554','8280','2','-9'
'000000004555','0720','1','-9'
'000000004556','1120','2','-9'
'000000004556','8280','2','-9'
'000000004558','1120','2','-9'
'000000004558','5120','2','2'
'000000004558','8280','1','-9'
'000000004559','5120','2','-9'
'000000004560','8840','-6','-9'
'000000004562','8280','2','-9'
'000000004563','8840','2','2'
'000000004565','0720','2','-9'
'000000004565','3360','2','-9'
'000000004566','1120','2','-9'
'000000004566','8280','1','-9'
'000000004567','8840','1','-9'
'000000004568','0720','2','-9'
'000000004568','3360','2','-9'
'000000004568','5120','2','-9'
'000000004569','0720','-6','-9'
'000000004569','5120','1','-9'
'000000004570','0720','1','-9'
'000000004570','3360','2','-9'
'000000004572','0720','2','-9'
'000000004574','0720','2','-9'
'000000004574','3360','2','-9'
'000000004576','3360','2','2'
'000000004576','5120','2','-9'
'000000004576','8280','2','-9'
'000000004576','8840','2','2'
'000000004577','5120','-6','-9'
'000000004579','5120','2','-9'
'000000004579','8280','1','-9'
'000000004580','1120','2','-9'
'000000004580','8280','1','-9'
'000000004582','5120','-6','-9'
'000000004585','8840','1','-9'
'000000004590','1120','2','-9'
'000000004590','8280','-6','-9'
'000000004591','0720','2','-9'
'000000004592','8280','2','2'
'000000004594','1120','2','-9'
'000000004594','3360','1','-9'
'000000004595','3360','1','-9'
'000000004595','8840','2','-9'
'000000004596','8840','2','-9'
'000000004598','5120','1','-9'
'000000004600','0720','2','-9'
'000000004600','8280','1','-9'
'000000004602','5120','1','-9'
'000000004602','8280','2','-9'
'000000004604','0720','2','-9'
'000000004604','8280','2','-9'
'000000004606','0720','-6','-9'
'000000004607','1120','2','-9'
'000000004607','5120','1','-9'
'000000004610','3360','-6','-9'
'000000004610','8840','1','-9'
'000000004611','0720','2','-9'
'000000004612','0720','2','-9'
'000000004612','8280','2','-9'
'000000004612','8840','2','-9'
'000000004613','0720','2','-9'
'000000004615','8280','2','-9'
'000000004617','8840','1','-9'
'000000004619','8280','-6','-9'
'000000004621','8840','2','-9'
'000000004624','8840','2','-9'
'000000004625','3360','2','-9'
'000000004630','3360','1','-9'
'000000004630','8840','2','-9'
'000000004632','8840','-6','-9'
'000000004634','1120','2','-9'
'000000004634','8840','1','-9'
'000000004635','0720','2','-9'
'000000004636','0720','1','2'
'000000004636','3360','2','-9'
'000000004636','8280','2','-9'
'000000004636','8840','1','-9'
'000000004637','5120','1','-9'
'000000004638','5120','2','-9'
'000000004641','5120','2','-9'
'000000004641','8840','1','-9'
'000000004642','8280','1','-9'
'000000004642','8840','-6','-9'
'000000004643','0720','-6','-9'
'000000004644','8280','2','-9'
'000000004646','1120','1','-9'
'000000004646','8280','2','-9'
'000000004647','3360','2','-9'
'000000004648','1120','2','-9'
'000000004650','3360','2','2'
'000000004650','8840','-6','-9'
'000000004651','8840','1','2'
'000000004652','3360','2','-9'
'000000004652','8280','2','-9'
'000000004653','0720','-6','-9'
'000000004654','0720','1','-9'
'000000004655','5120','1','-9'
'000000004656','3360','-6','-9'
'000000004657','0720','2','-9'
'000000004658','0720','2','-9'
'000000004658','1120','2','-9'
'000000004661','0720','2','-9'
'000000004663','3360','1','-9'
'000000004664','0720','2','-9'
'000000004664','8840','2','-9'
'000000004665','0720','2','-9'
'000000004665','8840','2','-9'
'000000004666','1120','2','-9'
'000000004666','5120','2','-9'
'000000004667','0720','2','-9'
'000000004668','0720','2','-9'
'000000004668','5120','2','-9'
'000000004669','0720','2','-9'
'000000004670','8280','2','-9'
'000000004670','8840','2','-9'
'000000004672','8840','-6','-9'
'000000004674','0720','2','2'
'000000004675','1120','2','-9'
'000000004675','3360','1','-9'
'000000004675','8840','1','-9'
'000000004676','8280','1','-9'
'000000004677','3360','2','2'
'000000004678','0720','2','2'
'000000004678','5120','2','-9'
'000000004678','8280','2','-9'
'000000004679','3360','2','-9'
'000000004680','5120','-6','-9'
'000000004681','0720','2','2'
'000000004681','8840','2','-9'
'000000004683','3360','2','-9'
'000000004684','5120','2','-9'
'000000004689','5120','2','2'
'000000004689','8840','2','-9'
'000000004692','8280','1','-9'
'000000004692','8840','1','-9'
'000000004693','0720','2','-9'
'000000004694','5120','2','-9'
'000000004694','8840','-6','-9'
'000000004696','5120','2','-9'
'000000004696','8280','1','-9'
'000000004697','0720','-6','-9'
'000000004699','3360','2','2'
'000000004699','8280','2','-9'
'000000004699','8840','2','-9'
'000000004700','0720','2','-9'
'000000004700','1120','1','-9'
'000000004700','8840','2','-9'
'000000004701','5120','2','-9'
'000000004702','5120','2','-9'
'000000004703','8280','1','-9'
'000000004704','1120','-6','-9'
'000000004706','3360','1','-9'
'000000004706','5120','2','-9'
'000000004706','8280','-6','-9'
'000000004706','8840','2','-9'
'000000004707','8840','2','-9'
'000000004708','1120','2','-9'
'000000004710','5120','2','-9'
'000000004710','8840','1','2'
'000000004711','5120','-6','-9'
'000000004711','8280','2','-9'
'000000004712','0720','1','-9'
'000000004712','3360','1','-9'
'000000004713','8840','1','2'
'000000004714','0720','2','-9'
'000000004714','3360','2','2'
'000000004714','5120','1','-9'
'000000004714','8280','-6','-9'
'000000004714','8840','1','-9'
'000000004715','5120','2','-9'
'000000004716','1120','1','-9'
'000000004716','8840','2','-9'
'000000004717','0720','2','-9'
'000000004718','1120','2','-9'
'000000004718','8280','2','2'
'000000004719','0720','2','-9'
'000000004720','0720','2','-9'
'000000004720','5120','2','-9'
'000000004720','8840','-6','-9'
'000000004721','5120','1','-9'
'000000004722','5120','1','-9'
'000000004722','8280','2','-9'
'000000004723','0720','2','-9'
'000000004723','5120','2','-9'
'000000004724','0720','2','-9'
'000000004724','5120','1','2'
'000000004724','8840','2','-9'
'000000004726','0720','2','-9'
'000000004727','3360','2','-9'
'000000004727','8280','1','-9'
'000000004728','3360','2','2'
'000000004728','5120','1','-9'
'000000004730','0720','-6','-9'
'000000004730','5120','1','-9'
'000000004731','8280','-6','-9'
'000000004731','8840','1','-9'
'000000004732','3360','2','-9'
'000000004733','0720','1','2'
'000000004733','5120','1','-9'
'000000004734','1120','1','-9'
'000000004734','3360','1','-9'
'000000004734','5120','1','-9'
'000000004734','8280','2','-9'
'000000004734','8840','-6','-9'
'000000004735','8280','2','-9'
'000000004736','5120','2','-9'
'000000004736','8280','2','-9'
'000000004736','8840','2','-9'
'000000004737','5120','2','-9'
'000000004738','0720','-6','-9'
'000000004739','8280','2','-9'
'000000004740','0720','-6','-9'
'000000004740','5120','1','2'
'000000004741','0720','-6','-9'
'000000004742','1120','2','-9'
'000000004744','0720','-6','-9'
'000000004745','0720','2','-9'
'000000004747','5120','2','-9'
'000000004747','8840','-6','-9'
'000000004748','5120','1','-9'
'000000004748','8840','2','-9'
'000000004749','5120','2','-9'
'000000004749','8840','1','2'
'000000004752','3360','1','-9'
'000000004752','5120','-6','-9'
'000000004753','5120','1','-9'
'000000004757','3360','1','-9'
'000000004759','3360','-6','-9'
'000000004760','5120','2','-9'
'000000004760','8280','-6','-9'
'000000004761','8840','2','2'
'000000004764','5120','1','-9'
'000000004765','8280','-6','-9'
'000000004766','1120','2','-9'
'000000004766','8280','2','-9'
'000000004766','8840','-6','-9'
'000000004767','5120','-6','-9'
'000000004768','1120','1','-9'
'000000004768','8840','2','-9'
'000000004769','0720','2','-9'
'000000004769','5120','-6','-9'
'000000004769','8280','2','-9'
'000000004771','5120','2','-9'
'000000004771','8280','2','-9'
'000000004772','1120','2','-9'
'000000004774','5120','2','-9'
'000000004774','8840','1','-9'
'000000004775','8280','-6','-9'
'000000004775','8840','2','-9'
'000000004777','5120','-6','-9'
'000000004777','8280','-6','-9'
'000000004778','1120','2','-9'
'000000004778','5120','-6','-9'
'000000004779','8280','2','-9'
'000000004780','1120','1','-9'
'000000004780','8840','2','2'
'000000004781','3360','1','-9'
'000000004782','5120','2','2'
'000000004784','8280','2','-9'
'000000004785','8280','2','-9'
'000000004785','8840','-6','-9'
'000000004786','1120','2','-9'
'000000004787','8280','2','-9'
'000000004787','8840','2','-9'
'000000004788','1120','2','-9'
'000000004788','8840','1','2'
'000000004789','3360','1','-9'
'000000004789','8840','-6','-9'
'000000004790','5120','2','-9'
'000000004790','8840','1','-9'
'000000004791','8280','2','-9'
'000000004792','8280','2','-9'
'000000004793','8840','-6','-9'
'000000004795','5120','2','-9'
'000000004795','8280','-6','-9'
'000000004795','8840','1','-9'
'000000004796','3360','2','-9'
'000000004797','8840','2','-9'
'000000004798','1120','2','-9'
'000000004798','8280','2','-9'
'000000004800','8280','2','-9'
'000000004801','8280','-6','-9'
'000000004804','8280','1','-9'
'000000004805','8280','1','-9'
'000000004806','8280','-6','-9'
'000000004806','8840','2','-9'
'000000004810','1120','2','-9'
'000000004810','3360','1','2'
'000000004811','8840','2','-9'
'000000004812','3360','2','-9'
'000000004812','5120','-6','-9'
'000000004812','8840','1','-9'
'000000004813','0720','2','-9'
'000000004813','5120','-6','-9'
'000000004813','8280','-6','-9'
'000000004813','8840','2','-9'
'000000004814','3360','1','-9'
'000000004814','8840','2','-9'
'000000004815','8280','2','-9'
'000000004816','3360','1','-9'
'000000004816','5120','-6','-9'
'000000004817','3360','2','-9'
'000000004818','0720','2','-9'
'000000004820','8280','2','-9'
'000000004822','8840','1','2'
'000000004825','8840','1','-9'
'000000004826','8840','1','-9'
'000000004827','1120','-6','-9'
'000000004828','1120','1','-9'
'000000004828','5120','-6','-9'
'000000004829','8840','1','-9'
'000000004830','1120','2','-9'
'000000004831','1120','2','-9'
'000000004832','1120','2','-9'
'000000004833','8840','1','-9'
'000000004834','1120','2','-9'
'000000004835','8840','1','-9'
'000000004837','3360','2','-9'
'000000004838','8280','-6','-9'
'000000004838','8840','1','-9'
'000000004840','1120','2','-9'
'000000004840','8840','1','-9'
'000000004841','3360','2','-9'
'000000004842','8280','-6','-9'
'000000004843','0720','-6','-9'
'000000004844','5120','-6','-9'
'000000004846','3360','1','-9'
'000000004846','8840','1','-9'
'000000004847','0720','2','-9'
'000000004849','0720','2','2'
'000000004850','0720','2','-9'
'000000004851','8840','2','-9'
'000000004852','8280','-6','-9'
'000000004854','8840','2','-9'
'000000004855','0720','-6','-9'
'000000004857','8840','-6','-9'
'000000004858','1120','2','-9'
'000000004858','8840','-6','-9'
'000000004862','1120','2','-9'
'000000004862','3360','2','-9'
'000000004862','8840','-6','-9'
'000000004863','8840','1','-9'
'000000004864','3360','2','-9'
'000000004864','8840','2','2'
'000000004865','8840','2','-9'
'000000004866','0720','1','-9'
'000000004866','1120','1','-9'
'000000004866','8840','2','-9'
'000000004871','8840','2','-9'
'000000004872','8280','-6','-9'
'000000004872','8840','2','2'
'000000004873','5120','-6','-9'
'000000004874','0720','1','-9'
'000000004875','1120','2','-9'
'000000004875','3360','1','-9'
'000000004876','8840','2','2'
'000000004877','0720','2','-9'
'000000004877','8840','-6','-9'
'000000004879','0720','1','2'
'000000004880','1120','2','2'
'000000004880','8840','2','-9'
'000000004882','0720','-6','-9'
'000000004882','8280','2','-9'
'000000004883','0720','-6','-9'
'000000004884','0720','1','-9'
'000000004886','0720','2','-9'
'000000004887','1120','-6','-9'
'000000004888','8280','1','-9'
'000000004891','5120','2','-9'
'000000004893','0720','2','-9'
'000000004893','8840','-6','-9'
'000000004894','8280','-6','-9'
'000000004895','0720','2','-9'
'000000004895','8280','-6','-9'
'000000004896','8840','-6','-9'
'000000004897','3360','2','-9'
'000000004897','5120','-6','-9'
'000000004899','0720','2','-9'
'000000004900','0720','1','-9'
'000000004900','3360','2','-9'
'000000004901','0720','2','-9'
'000000004901','1120','1','-9'
'000000004901','8280','1','-9'
'000000004902','8280','2','-9'
'000000004905','0720','2','-9'
'000000004906','0720','-6','-9'
'000000004906','3360','1','-9'
'000000004906','5120','2','-9'
'000000004907','3360','2','-9'
'000000004907','8840','2','-9'
'000000004908','8840','-6','-9'
'000000004909','0720','2','-9'
'000000004909','8280','-6','-9'
'000000004910','0720','1','-9'
'000000004911','0720','2','-9'
'000000004912','0720','2','-9'
'000000004912','8280','-6','-9'
'000000004913','3360','-6','-9'
'000000004913','8840','-6','-9'
'000000004915','3360','-6','-9'
'000000004915','8280','2','-9'
'000000004916','5120','2','-9'
'000000004917','5120','1','-9'
'000000004917','8840','-6','-9'
'000000004918','0720','2','-9'
'000000004920','5120','-6','-9'
'000000004921','8840','2','-9'
'000000004922','8280','2','-9'
'000000004923','5120','2','2'
'000000004925','8840','1','-9'
'000000004926','5120','-6','-9'
'000000004929','8280','2','-9'
'000000004929','8840','2','-9'
'000000004930','8280','2','-9'
'000000004931','3360','2','-9'
'000000004933','1120','1','-9'
'000000004933','8840','2','-9'
'000000004934','3360','1','-9'
'000000004937','8840','-6','-9'
'000000004940','3360','1','-9'
'000000004941','8840','-6','-9'
'000000004942','0720','2','-9'
'000000004943','3360','1','2'
'000000004943','8840','2','-9'
'000000004944','0720','2','-9'
'000000004944','8280','2','-9'
'000000004945','5120','-6','-9'
'000000004945','8840','2','2'
'000000004947','5120','-6','-9'
'000000004950','0720','2','-9'
'000000004950','1120','1','-9'
'000000004950','8280','2','-9'
'000000004950','8840','1','-9'
'000000004952','1120','2','-9'
'000000004954','8280','1','-9'
'000000004955','0720','2','-9'
'000000004955','8280','2','-9'
'000000004956','0720','2','-9'
'000000004957','8280','2','-9'
'000000004957','8840','-6','-9'
'000000004958','0720','-6','-9'
'000000004959','0720','-6','-9'
'000000004959','3360','1','-9'
'000000004959','8280','1','-9'
'000000004960','1120','2','-9'
'000000004960','3360','1','2'
'000000004960','8280','2','-9'
'000000004961','0720','-6','-9'
'000000004962','0720','2','-9'
'000000004963','0720','2','-9'
'000000004963','8280','1','-9'
'000000004964','0720','2','-9'
'000000004964','3360','2','-9'
'000000004964','8280','2','-9'
'000000004965','0720','1','-9'
'000000004965','8280','2','-9'
'000000004966','3360','2','-9'
'000000004967','0720','2','-9'
'000000004968','0720','2','-9'
'000000004968','1120','2','-9'
'000000004969','0720','2','-9'
'000000004969','8840','-6','-9'
'000000004970','8280','2','-9'
'000000004971','0720','1','-9'
'000000004971','8840','2','-9'
'000000004973','0720','2','-9'
'000000004974','0720','1','2'
'000000004976','8280','1','-9'
'000000004977','1120','1','-9'
'000000004978','8280','-6','-9'
'000000004979','8280','-6','-9'
'000000004980','8280','2','-9'
'000000004980','8840','2','-9'
'000000004981','0720','-6','-9'
'000000004981','5120','-6','-9'
'000000004981','8840','2','-9'
'000000004982','0720','2','-9'
'000000004982','5120','-6','-9'
'000000004984','3360','2','-9'
'000000004984','8280','-6','-9'
'000000004985','1120','2','-9'
'000000004986','0720','2','-9'
'000000004986','8280','2','-9'
'000000004986','8840','-6','-9'
'000000004987','8280','2','-9'
'000000004989','5120','2','-9'
'000000004989','8280','2','-9'
'000000004990','0720','2','-9'
'000000004990','1120','2','2'
'000000004991','8840','-6','-9'
'000000004993','0720','-6','-9'
'000000004993','3360','2','-9'
'000000004993','5120','2','-9'
'000000004993','8280','2','-9'
'000000004994','8280','2','-9'
'000000004995','1120','2','-9'
'000000004996','8840','-6','-9'
'000000004997','5120','2','2'
'000000005000','5120','-6','-9'
'000000005000','8280','2','-9'
'000000005001','0720','2','-9'
'000000005002','8280','-6','-9'
'000000005004','0720','1','-9'
'000000005005','1120','2','2'
'000000005005','8840','1','-9'
'000000005006','0720','1','-9'
'000000005006','1120','2','-9'
'000000005006','5120','2','-9'
'000000005007','5120','1','-9'
'000000005008','5120','-6','-9'
'000000005008','8280','-6','-9'
'000000005009','3360','2','-9'
'000000005011','8280','2','2'
'000000005013','1120','2','-9'
'000000005013','3360','-6','-9'
'000000005013','5120','1','-9'
'000000005013','8840','1','-9'
'000000005015','8280','2','-9'
'000000005016','3360','2','-9'
'000000005016','5120','-6','-9'
'000000005017','1120','1','-9'
'000000005018','0720','-6','-9'
'000000005018','1120','2','-9'
'000000005018','8280','2','-9'
'000000005020','3360','-6','-9'
'000000005021','8280','-6','-9'
'000000005022','5120','2','-9'
'000000005024','5120','1','-9'
'000000005024','8840','-6','-9'
'000000005025','8280','2','-9'
'000000005026','0720','-6','-9'
'000000005026','1120','-6','-9'
'000000005026','5120','2','2'
'000000005026','8280','2','-9'
'000000005027','8840','2','-9'
'000000005028','5120','2','-9'
'000000005029','0720','2','-9'
'000000005030','0720','2','-9'
'000000005031','0720','2','-9'
'000000005031','8280','1','-9'
'000000005031','8840','1','2'
'000000005033','1120','-6','-9'
'000000005033','5120','2','-9'
'000000005035','0720','2','-9'
'000000005035','1120','2','-9'
'000000005036','5120','2','-9'
'000000005037','0720','2','-9'
'000000005037','8840','2','-9'
'000000005038','3360','2','2'
'000000005039','5120','-6','-9'
'000000005040','0720','-6','-9'
'000000005041','3360','2','-9'
'000000005042','5120','-6','-9'
'000000005042','8280','2','-9'
'000000005043','0720','2','-9'
'000000005043','3360','2','-9'
'000000005043','5120','1','-9'
'000000005044','8840','2','-9'
'000000005045','1120','2','-9'
'000000005045','3360','2','-9'
'000000005046','5120','2','-9'
'000000005048','8840','2','2'
'000000005050','1120','1','-9'
'000000005050','3360','2','-9'
'000000005050','5120','2','2'
'000000005050','8280','1','-9'
'000000005050','8840','2','-9'
'000000005052','0720','2','-9'
'000000005052','8280','2','-9'
'000000005053','0720','2','-9'
'000000005053','5120','2','-9'
'000000005054','5120','2','-9'
'000000005055','0720','1','-9'
'000000005056','5120','2','2'
'000000005056','8840','-6','-9'
'000000005058','0720','-6','-9'
'000000005058','8280','2','-9'
'000000005059','5120','2','-9'
'000000005059','8280','1','-9'
'000000005062','5120','2','-9'
'000000005063','3360','2','-9'
'000000005063','5120','2','-9'
'000000005064','0720','2','-9'
'000000005064','5120','-6','-9'
'000000005065','0720','2','-9'
'000000005065','3360','2','-9'
'000000005065','5120','1','-9'
'000000005066','0720','-6','-9'
'000000005066','8280','2','2'
'000000005067','3360','2','-9'
'000000005071','1120','2','2'
'000000005071','8840','-6','-9'
'000000005072','0720','1','-9'
'000000005072','5120','2','-9'
'000000005073','0720','2','2'
'000000005073','5120','-6','-9'
'000000005073','8280','2','-9'
