Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
May,603,93793030,155500,125800,2007,3.9
Jun,709,114033502,160800,128400,1978,3.8
Jul,708,114873186,162300,128500,1980,3.7
Aug,624,104644080,167700,131900,1903,3.5
Sep,520,74808561,143900,118100,1876,3.5
Oct,486,75553295,155500,126800,-,-
Nov,470,72176998,153600,122000,-,-
Dec,499,81341339,163000,127000,-,-
1999-Jan,349,58547475,167800,132200,-,-
Feb,449,68235986,152000,113500,-,-
Mar,644,101054805,156900,126400,2248,4.1
Apr,572,92780003,162200,128200,2190,4.0
May,630,101337338,160900,128700,2206,4.0
Jun,822,144415231,175700,138000,2305,4.1
Jul,782,136022488,173900,135800,2306,4.0
Aug,663,108214921,163200,126500,2262,3.9
Sep,575,90311669,157100,124500,2302,4.0
Oct,540,83148101,154000,126700,2271,3.9
Nov,485,75795400,156300,123200,2248,3.8
Dec,546,90271011,165300,136400,2149,3.7
2000-Jan,344,62405222,181400,137300,2205,3.8
Feb,531,89639468,168800,131600,2170,3.7
Mar,717,121843202,169900,133100,2019,3.4
Apr,590,101991988,172900,132800,2010,3.3
May,746,129168618,173100,135500,2045,3.3
Jun,727,134038305,184400,142000,2094,3.5
Jul,686,122164399,178100,141000,2240,3.8
Aug,717,136240198,190000,144000,2149,3.6
Sep,551,95026543,172500,136900,2154,3.6
Oct,556,98981891,178000,135000,2208,3.7
Nov,530,97558239,184100,142700,2184,3.6
Dec,474,91298362,192600,144800,2086,3.5
2001-Jan,406,70204976,172900,143000,2171,3.6
Feb,546,93674863,171600,139400,2183,3.6
Mar,746,128862159,172700,140300,2334,3.8
Apr,605,107140423,177100,142500,2484,4.1
May,813,150150845,184700,142600,2554,4.2
Jun,802,156863029,195600,152100,2600,4.2
Jul,819,166477809,203300,157900,2589,4.1
Aug,749,141476808,188900,148300,2606,4.1
Sep,528,93556942,177200,143200,2681,4.2
Oct,515,81544492,158300,132300,2764,4.4
Nov,549,100425645,182900,145800,2636,4.2
Dec,535,91010417,170100,142200,2488,3.9
2002-Jan,466,83738453,179700,142600,2762,4.3
Feb,519,93597150,180300,139900,2813,4.4
Mar,647,122782804,189800,148900,2927,4.7
Apr,663,117842929,177700,140900,3074,4.9
May,755,145227937,192400,151800,3186,5.1
Jun,744,144690646,194500,154800,3213,5.1
Jul,859,174156030,202700,162400,3320,5.3
Aug,732,142597174,194800,155200,3389,5.4
Sep,601,98658541,164200,142000,3516,5.6
Oct,618,114560978,185400,146700,3496,5.5
Nov,563,98944810,175700,144200,3343,5.2
Dec,714,133861407,187500,151600,3088,4.7
2003-Jan,441,79702434,180700,140700,3451,5.3
Feb,539,97413309,180700,145700,3623,5.5
Mar,633,117808913,186100,149400,3948,6.0
Apr,662,120528392,182100,148100,4016,6.1
May,748,146749972,196200,153300,4172,6.4
Jun,810,156507905,193200,155800,4289,6.5
Jul,842,165573047,196600,154900,4226,6.4
Aug,872,177912057,204000,160500,4081,6.1
Sep,698,132255989,189500,152700,4081,6.0
Oct,620,118127455,190500,145200,4048,6.0
Nov,525,97710881,186100,145300,3924,5.8
Dec,650,128876226,198300,158000,3785,5.6
2004-Jan,452,85137862,188400,145200,3907,5.8
Feb,565,102713367,181800,140700,4054,6.0
Mar,772,141279033,183000,146400,4182,6.1
Apr,834,153351804,183900,147700,4163,6.0
May,885,178276020,201400,154500,4300,6.1
Jun,942,204162502,216700,160200,4360,6.0
Jul,866,176334415,203600,159000,4272,5.9
Aug,905,183394178,202600,158900,4122,5.7
Sep,717,138618575,193300,152100,3967,5.5
Oct,678,123886290,182700,149600,3932,5.4
Nov,646,130506936,202000,157100,3860,5.2
Dec,716,145377169,203000,155800,3622,4.8
2005-Jan,471,95131538,202000,154200,3916,5.2
Feb,615,117689278,191400,149000,4004,5.3
Mar,807,162020473,200800,151900,4115,5.4
Apr,841,167128206,198700,153300,4249,5.6
May,924,205730743,222700,163500,4300,5.7
Jun,1055,233473096,221300,166600,4280,5.6
Jul,962,221677855,230400,168300,4088,5.3
Aug,997,226405153,227100,166000,-,-
Sep,895,180855371,202100,159300,3726,4.7
Oct,729,153551279,210600,157100,3641,4.5
Nov,630,142912553,226800,166900,3592,4.5
Dec,703,141404840,201100,156000,3400,4.2
2006-Jan,539,108906167,202100,148500,3686,4.6
Feb,609,136552949,224200,155700,3764,4.7
Mar,907,189700192,209200,155200,3885,4.8
Apr,782,157618765,201600,152000,4043,5.0
May,966,206464184,213700,162300,4084,5.0
Jun,1150,270845349,235500,172600,4141,5.0
Jul,1025,227082869,221500,162500,4138,5.0
Aug,1036,244300360,235800,167700,4070,4.9
Sep,742,156430151,210800,156400,3991,4.9
Oct,722,151549701,209900,155800,3845,4.7
Nov,724,154309245,213100,157400,3722,4.5
Dec,728,164718862,226300,162900,3450,4.2
2007-Jan,520,116200015,223500,155400,3518,4.3
Feb,596,134151687,225100,156900,3602,4.4
Mar,814,177077676,217500,155400,3897,4.8
Apr,775,180110955,232400,161700,4004,4.9
May,867,211691329,244200,171700,4079,5.0
Jun,1029,256109705,248900,169600,4110,5.1
Jul,895,213494969,238500,171000,4110,5.2
Aug,890,220379793,247600,173300,3980,5.1
Sep,658,154367163,234600,163800,3943,5.1
Oct,629,140312067,223100,161900,3853,5.1
Nov,658,148449740,225600,165200,3664,4.9
Dec,548,120029694,219000,161700,3330,4.5
2008-Jan,402,90006364,223900,155900,3603,4.9
Feb,559,130142288,232800,164100,3707,5.1
Mar,641,139721907,218000,159100,3867,5.4
Apr,715,149867994,209600,156800,3839,5.4
May,785,187587023,239000,174900,3900,5.6
Jun,856,218119747,254800,179100,3986,5.8
Jul,800,193762670,242200,166600,3832,5.6
Aug,803,201770410,251300,173800,3655,5.4
Sep,618,140671728,227600,158900,3434,5.1
Oct,536,123275428,230000,162400,3373,5.1
Nov,394,87890837,223100,158200,3314,5.2
Dec,487,105209180,216000,164600,3021,4.8
2009-Jan,306,65401813,213700,148100,3247,5.2
Feb,381,82816067,217400,159400,3389,5.6
Mar,511,113111152,221400,156000,3557,5.9
Apr,476,102833750,216000,159400,3738,6.5
