"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Austin-Round Rock","TX",224173,193537,1822,2584,26230,7
"Bakersfield","CA",64290,58554,903,2570,2263,7
"Baltimore-Towson","MD",88750,78609,500,364,9277,7
"Bangor","ME",4511,4511,0,0,0,7
"Barnstable Town","MA",18112,17093,200,0,819,7
"Baton Rouge","LA",49628,44774,357,311,4186,7
"Battle Creek","MI",2390,2071,0,0,319,7
"Bay City","MI",515,515,0,0,0,7
"Beaumont-Port Arthur","TX",3391,3391,0,0,0,7
"Bellingham","WA",19658,19321,337,0,0,7
"Bend","OR",66188,63427,992,1769,0,7
"Billings","MT",9505,9505,0,0,0,7
"Binghamton","NY",1438,1438,0,0,0,7
"Birmingham-Hoover","AL",87799,85227,157,0,2415,7
"Bismarck","ND",11439,11439,0,0,0,7
"Bloomington","IN",7449,7449,0,0,0,7
"Bloomington-Normal","IL",5412,4822,189,0,401,7
"Boise City-Nampa","ID",127023,120221,941,2461,3400,7
"Boston-Cambridge-Quincy","MA-NH",186685,116629,4475,2808,62773,7
"Boulder","CO",9752,9099,0,0,653,7
"Bowling Green","KY",9713,8363,300,0,1050,7
"Bremerton-Silverdale","WA",15742,14446,0,0,1296,7
"Bridgeport-Stamford-Norwalk","CT",42572,39602,1641,281,1048,7
"Brownsville-Harlingen","TX",18661,18661,0,0,0,7
"Brunswick","GA",15412,15308,0,0,104,7
"Buffalo-Niagara Falls","NY",15592,15081,250,0,261,7
"Burlington","NC",12905,12905,0,0,0,7
"Burlington-South Burlington","VT",11532,7186,342,1267,2737,7
"Canton-Massillon","OH",6153,5915,0,0,238,7
"Cape Coral-Fort Myers","FL",257832,239104,0,0,18728,7
"Carson City","NV",2320,2320,0,0,0,7
"Casper","WY",3896,3896,0,0,0,7
"Cedar Rapids","IA",11145,8816,176,1305,848,7
"Champaign-Urbana","IL",14952,13240,0,0,1712,7
"Charleston","WV",2544,2544,0,0,0,7
"Charleston-North Charleston","SC",128097,115530,331,792,11444,7
"Charlotte-Gastonia-Concord","NC-SC",312005,279527,260,306,31912,7
"Charlottesville","VA",21874,21874,0,0,0,7
"Chattanooga","TN-GA",29875,28104,691,818,262,7
"Cheyenne","WY",7024,6034,0,385,605,7
"Chicago-Naperville-Joliet","IL-IN-WI",703673,526503,9232,17874,150064,7
"Chico","CA",9521,8115,696,710,0,7
"Cincinnati-Middletown","OH-KY-IN",114229,102993,190,6295,4751,7
"Clarksville","TN-KY",28429,17735,0,2075,8619,7
"Cleveland","TN",6282,6157,125,0,0,7
"Cleveland-Elyria-Mentor","OH",85925,79697,1444,4050,734,7
"Coeur dAlene","ID",27118,22673,1226,0,3219,7
"College Station-Bryan","TX",12798,8485,523,519,3271,7
"Colorado Springs","CO",60720,60095,30,595,0,7
"Columbia","MO",12392,11447,945,0,0,7
"Columbia","SC",67433,55381,0,0,12052,7
"Columbus","GA-AL",18252,16379,0,183,1690,7
"Columbus","IN",6405,6405,0,0,0,7
"Columbus","OH",136563,121020,868,4645,10030,7
"Corpus Christi","TX",16175,15100,240,0,835,7
"Corvallis","OR",4006,4006,0,0,0,7
"Cumberland","MD-WV",1609,1609,0,0,0,7
"Dallas-Fort Worth-Arlington","TX",824231,712089,7183,3380,101579,7
"Dalton","GA",7622,6687,406,171,358,7
"Danville","IL",0,0,0,0,0,7
"Danville","VA",2235,2235,0,0,0,7
"Davenport-Moline-Rock Island","IA-IL",8681,7761,0,0,920,7
"Dayton","OH",26987,26599,125,263,0,7
"Decatur","AL",2251,2251,0,0,0,7
"Decatur","IL",17910,17910,0,0,0,7
"Deltona-Daytona Beach-Ormond Beach","FL",65839,54528,1186,0,10125,7
"Denver-Aurora","CO",260189,220684,0,870,38635,7
"Des Moines-West Des Moines","IA",75746,65664,374,453,9255,7
"Detroit-Warren-Livonia","MI",150691,140494,1887,2730,5580,7
"Dothan","AL",3270,3270,0,0,0,7
"Dover","DE",17549,17549,0,0,0,7
"Dubuque","IA",4842,4720,122,0,0,7
"Duluth","MN-WI",9013,8143,0,0,870,7
"Durham","NC",61522,61522,0,0,0,7
"Eau Claire","WI",8318,7596,722,0,0,7
"El Centro","CA",17580,17256,126,0,198,7
"El Paso","TX",39026,39026,0,0,0,7
"Elizabethtown","KY",5223,5083,140,0,0,7
"Elkhart-Goshen","IN",9431,9431,0,0,0,7
"Elmira","NY",675,675,0,0,0,7
"Erie","PA",6656,6656,0,0,0,7
"Eugene-Springfield","OR",25783,24149,514,0,1120,7
"Evansville","IN-KY",12986,12126,0,500,360,7
"Fairbanks","AK",6919,6109,250,560,0,7
"Fargo","ND-MN",13683,13683,0,0,0,7
"Farmington","NM",5081,5081,0,0,0,7
"Fayetteville","NC",36611,34517,0,0,2094,7
"Fayetteville-Springdale-Rogers","AR-MO",52788,44843,2812,137,4996,7
"Flagstaff","AZ",13744,13554,190,0,0,7
"Flint","MI",8920,5059,0,0,3861,7
"Florence","SC",8204,8204,0,0,0,7
"Florence-Muscle Shoals","AL",1860,1860,0,0,0,7
"Fond du Lac","WI",2147,1738,0,0,409,7
"Fort Collins-Loveland","CO",23027,20700,223,1104,1000,7
"Fort Smith","AR-OK",7322,7322,0,0,0,7
"Fort Walton Beach-Crestview-Destin","FL",29956,17131,0,0,12825,7
"Fort Wayne","IN",19394,17970,1424,0,0,7
"Fresno","CA",48888,42333,727,898,4930,7
"Gadsden","AL",1863,1863,0,0,0,7
"Gainesville","FL",21092,13399,190,290,7213,7
"Gainesville","GA",30738,30738,0,0,0,7
"Glens Falls","NY",8292,8292,0,0,0,7
"Goldsboro","NC",5593,5593,0,0,0,7
"Grand Forks","ND-MN",6060,3760,0,0,2300,7
"Grand Junction","CO",23718,23262,456,0,0,7
"Grand Rapids-Wyoming","MI",28636,26570,0,0,2066,7
"Great Falls","MT",3436,3436,0,0,0,7
"Greeley","CO",51233,42262,129,488,8354,7
"Green Bay","WI",14173,10865,300,0,3008,7
"Greensboro-High Point","NC",71254,69107,730,0,1417,7
"Greenville","NC",21129,16643,693,183,3610,7
"Greenville","SC",43517,43517,0,0,0,7
"Gulfport-Biloxi","MS",33998,28785,698,0,4515,7
"Hagerstown-Martinsburg","MD-WV",39301,38860,441,0,0,7
"Hanford-Corcoran","CA",5083,5083,0,0,0,7
"Harrisburg-Carlisle","PA",18667,18667,0,0,0,7
"Harrisonburg","VA",10568,10568,0,0,0,7
"Hartford-West Hartford-East Hartford","CT",32822,30900,459,0,1463,7
"Hattiesburg","MS",10333,2749,0,0,7584,7
"Hickory-Lenoir-Morganton","NC",21615,20028,1587,0,0,7
"Hinesville-Fort Stewart","GA",0,0,0,0,0,7
"Holland-Grand Haven","MI",12192,11382,0,502,308,7
"Honolulu","HI",43753,43753,0,0,0,7
"Hot Springs","AR",1203,1203,0,0,0,7
"Houma-Bayou Cane-Thibodaux","LA",4080,4080,0,0,0,7
"Houston-Sugar Land-Baytown","TX",742297,595638,1842,273,144544,7
"Huntington-Ashland","WV-KY-OH",229,229,0,0,0,7
"Huntsville","AL",29761,29761,0,0,0,7
"Idaho Falls","ID",17219,16865,0,354,0,7
"Indianapolis-Carmel","IN",153219,148930,2969,924,396,7
"Iowa City","IA",10210,9276,205,0,729,7
"Ithaca","NY",1755,1343,95,0,317,7
"Jackson","MI",2378,2378,0,0,0,7
"Jackson","MS",29909,29909,0,0,0,7
"Jackson","TN",7327,7327,0,0,0,7
"Jacksonville","FL",248070,173856,1271,0,72943,7
"Jacksonville","NC",10379,10339,0,40,0,7
"Janesville","WI",5870,4595,0,225,1050,7
"Jefferson City","MO",3365,3068,0,0,297,7
"Johnson City","TN",14585,14525,60,0,0,7
"Johnstown","PA",478,478,0,0,0,7
"Jonesboro","AR",5727,4660,0,1067,0,7
"Joplin","MO",2459,2459,0,0,0,7
"Kalamazoo-Portage","MI",10793,9530,1008,255,0,7
"Kankakee-Bradley","IL",2323,2083,240,0,0,7
"Kansas City","MO-KS",148276,135383,3716,4228,4949,7
"Kennewick-Richland-Pasco","WA",22387,20676,0,1435,276,7
"Killeen-Temple-Fort Hood","TX",32646,24768,555,2046,5277,7
"Kingsport-Bristol-Bristol","TN-VA",6026,5864,0,0,162,7
"Kingston","NY",3706,3706,0,0,0,7
"Knoxville","TN",47302,47302,0,0,0,7
"Kokomo","IN",1948,1595,353,0,0,7
"La Crosse","WI-MN",5041,5041,0,0,0,7
"Lafayette","IN",14756,8148,0,358,6250,7
"Lafayette","LA",14093,14093,0,0,0,7
"Lake Charles","LA",3193,2939,0,0,254,7
"Lakeland","FL",82548,51562,310,2783,27893,7
"Lancaster","PA",10713,9885,250,0,578,7
"Lansing-East Lansing","MI",15117,13685,166,0,1266,7
"Laredo","TX",12589,11579,79,148,783,7
"Las Cruces","NM",29566,27566,0,2000,0,7
"Las Vegas-Paradise","NV",298139,209015,294,8622,80208,7
"Lawrence","KS",3856,3856,0,0,0,7
"Lawton","OK",2672,2417,255,0,0,7
"Lebanon","PA",7063,7063,0,0,0,7
"Lewiston","ID-WA",772,194,578,0,0,7
"Lewiston-Auburn","ME",3788,3488,300,0,0,7
"Lexington-Fayette","KY",42662,41645,0,0,1017,7
"Lima","OH",319,319,0,0,0,7
"Lincoln","NE",15251,14433,191,0,627,7
"Little Rock-North Little Rock","AR",46539,46419,120,0,0,7
"Logan","UT-ID",10235,8128,0,334,1773,7
"Longview","TX",2392,2392,0,0,0,7
"Longview","WA",8626,8393,233,0,0,7
"Los Angeles-Long Beach-Santa Ana","CA",337981,219604,7632,4087,106658,7
"Louisville-Jefferson County","KY-IN",86819,80683,0,649,5487,7
"Lubbock","TX",15527,15287,240,0,0,7
"Lynchburg","VA",20705,20705,0,0,0,7
"Macon","GA",7588,7453,135,0,0,7
"Madera","CA",13327,13205,122,0,0,7
"Madison","WI",45122,32846,2193,2210,7873,7
"Manchester-Nashua","NH",16758,15146,687,0,925,7
"Mansfield","OH",2429,2206,223,0,0,7
"McAllen-Edinburg-Mission","TX",73492,69553,171,364,3404,7
"Medford","OR",17560,15460,270,288,1542,7
"Memphis","TN-MS-AR",111765,111765,0,0,0,7
"Merced","CA",17797,17797,0,0,0,7
"Miami-Fort Lauderdale-Miami Beach","FL",368344,222057,7230,7235,131822,7
"Michigan City-La Porte","IN",3978,3978,0,0,0,7
"Midland","TX",3410,3410,0,0,0,7
"Milwaukee-Waukesha-West Allis","WI",55502,49319,2174,0,4009,7
"Minneapolis-St. Paul-Bloomington","MN-WI",342894,225063,894,2147,114790,7
"Missoula","MT",11457,6950,941,0,3566,7
"Mobile","AL",33310,30701,0,0,2609,7
"Modesto","CA",26866,24787,681,0,1398,7
"Monroe","LA",6513,5747,0,0,766,7
"Monroe","MI",4118,3958,160,0,0,7
"Montgomery","AL",21744,20991,0,0,753,7
"Morgantown","WV",80,80,0,0,0,7
"Morristown","TN",7346,7213,133,0,0,7
"Mount Vernon-Anacortes","WA",7080,7080,0,0,0,7
"Muncie","IN",815,815,0,0,0,7
"Muskegon-Norton Shores","MI",3555,3555,0,0,0,7
"Myrtle Beach-Conway-North Myrtle Beach","SC",93755,75967,0,0,17788,7
"Napa","CA",12258,12258,0,0,0,7
"Naples-Marco Island","FL",80936,64056,0,12304,4576,7
"Nashville-Davidson--Murfreesboro","TN",188321,186350,1371,600,0,7
"New Haven-Milford","CT",13690,12213,90,0,1387,7
"New Orleans-Metairie-Kenner","LA",59985,57724,2261,0,0,7
"New York-Northern New Jersey-Long Island","NY-NJ-PA",616705,333412,57610,44371,181312,7
"Niles-Benton Harbor","MI",2251,2251,0,0,0,7
"Norwich-New London","CT",15233,14122,720,0,391,7
"Ocala","FL",106856,106660,0,196,0,7
"Ocean City","NJ",20096,4296,3410,1913,10477,7
"Odessa","TX",2182,2182,0,0,0,7
"Ogden-Clearfield","UT",51613,49910,351,1352,0,7
"Oklahoma City","OK",86973,84604,345,0,2024,7
"Olympia","WA",41286,33784,203,4307,2992,7
"Omaha-Council Bluffs","NE-IA",56229,52119,508,854,2748,7
"Orlando-Kissimmee","FL",451046,312627,342,7681,130396,7
"Oshkosh-Neenah","WI",7424,4573,409,750,1692,7
"Owensboro","KY",3325,3325,0,0,0,7
"Oxnard-Thousand Oaks-Ventura","CA",27911,22970,224,365,4352,7
"Palm Bay-Melbourne-Titusville","FL",77912,76523,260,0,1129,7
"Panama City-Lynn Haven","FL",10324,7400,534,250,2140,7
"Parkersburg-Marietta-Vienna","WV-OH",1620,1320,0,300,0,7
"Pascagoula","MS",10939,10939,0,0,0,7
"Pensacola-Ferry Pass-Brent","FL",35742,33728,1025,0,989,7
"Peoria","IL",9593,8557,1036,0,0,7
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",197823,147904,1033,1384,47502,7
"Phoenix-Mesa-Scottsdale","AZ",521476,448427,282,6325,66442,7
"Pine Bluff","AR",651,488,92,0,71,7
"Pittsburgh","PA",73401,69014,590,914,2883,7
"Pittsfield","MA",661,661,0,0,0,7
"Pocatello","ID",4548,4548,0,0,0,7
"Port St. Lucie-Fort Pierce","FL",62659,62141,0,518,0,7
"Portland-South Portland-Biddeford","ME",44642,41413,1314,738,1177,7
"Portland-Vancouver-Beaverton","OR-WA",212537,189549,5675,8063,9250,7
"Poughkeepsie-Newburgh-Middletown","NY",20566,15243,0,0,5323,7
"Prescott","AZ",32771,32771,0,0,0,7
"Providence-New Bedford-Fall River","RI-MA",41862,39901,854,725,382,7
"Provo-Orem","UT",110003,104545,235,1986,3237,7
"Pueblo","CO",14265,14265,0,0,0,7
"Punta Gorda","FL",50639,35522,1306,2305,11506,7
"Racine","WI",6294,6294,0,0,0,7
"Raleigh-Cary","NC",171266,168855,700,828,883,7
"Rapid City","SD",12844,8712,143,0,3989,7
"Reading","PA",9690,9186,181,0,323,7
"Redding","CA",7688,7013,209,466,0,7
"Reno-Sparks","NV",69191,66964,0,922,1305,7
"Richmond","VA",104521,101052,171,727,2571,7
"Riverside-San Bernardino-Ontario","CA",596739,576878,2922,14227,2712,7
"Roanoke","VA",13954,13709,0,0,245,7
"Rochester","MN",11553,9918,0,0,1635,7
"Rochester","NY",22963,22560,198,205,0,7
"Rockford","IL",19457,18824,409,124,100,7
"Rocky Mount","NC",4814,4478,206,130,0,7
"Rome","GA",4784,4029,354,0,401,7
"Sacramento--Arden-Arcade--Roseville","CA",188672,166726,1964,3313,16669,7
"Saginaw-Saginaw Township North","MI",1023,1023,0,0,0,7
"Salem","OR",26223,24871,551,203,598,7
"Salinas","CA",16661,16661,0,0,0,7
"Salisbury","MD",1998,1998,0,0,0,7
"Salt Lake City","UT",112088,108649,652,905,1882,7
"San Angelo","TX",3977,3977,0,0,0,7
"San Antonio","TX",244881,194977,265,200,49439,7
"San Diego-Carlsbad-San Marcos","CA",103838,72371,1367,2389,27711,7
"San Francisco-Oakland-Fremont","CA",180684,160799,989,4965,13931,7
"San Jose-Sunnyvale-Santa Clara","CA",83276,52571,271,1404,29030,7
"San Luis Obispo-Paso Robles","CA",6163,5553,610,0,0,7
"Sandusky","OH",270,0,0,0,270,7
"Santa Barbara-Santa Maria","CA",11874,11611,263,0,0,7
"Santa Cruz-Watsonville","CA",7773,7773,0,0,0,7
"Santa Fe","NM",4251,4251,0,0,0,7
"Santa Rosa-Petaluma","CA",27008,24626,456,447,1479,7
"Sarasota-Bradenton-Venice","FL",114352,102884,799,1265,9404,7
"Savannah","GA",35624,35481,0,0,143,7
"Scranton--Wilkes-Barre","PA",4450,4450,0,0,0,7
"Seattle-Tacoma-Bellevue","WA",447099,246154,12713,24645,163587,7
"Sebastian-Vero Beach","FL",56777,54477,0,0,2300,7
"Sheboygan","WI",2493,1521,972,0,0,7
"Sherman-Denison","TX",331,331,0,0,0,7
"Shreveport-Bossier City","LA",20568,19484,273,0,811,7
"Sioux City","IA-NE-SD",3051,2651,400,0,0,7
"Sioux Falls","SD",18150,16804,779,567,0,7
"South Bend-Mishawaka","IN-MI",11237,8857,0,0,2380,7
"Spartanburg","SC",15692,15692,0,0,0,7
"Spokane","WA",41704,20448,113,0,21143,7
"Springfield","IL",5695,4457,1051,0,187,7
"Springfield","MA",10805,10109,696,0,0,7
"Springfield","MO",41303,32648,470,0,8185,7
"Springfield","OH",2069,2069,0,0,0,7
"St. Cloud","MN",11997,10702,482,0,813,7
"St. George","UT",37266,34400,0,0,2866,7
"St. Joseph","MO-KS",1728,1525,203,0,0,7
"St. Louis","MO-IL",171418,151409,808,2137,17064,7
"State College","PA",5874,5874,0,0,0,7
"Stockton","CA",42762,38276,235,2851,1400,7
"Sumter","SC",8186,8186,0,0,0,7
"Syracuse","NY",20439,16039,0,0,4400,7
"Tallahassee","FL",35836,29319,402,961,5154,7
"Tampa-St. Petersburg-Clearwater","FL",269582,226176,830,1364,41212,7
"Terre Haute","IN",2556,2556,0,0,0,7
"Texarkana","TX-Texarkana",1109,1109,0,0,0,7
"Toledo","OH",14590,14190,0,0,400,7
"Topeka","KS",12207,12207,0,0,0,7
"Trenton-Ewing","NJ",7926,7221,0,0,705,7
"Tucson","AZ",113226,110122,1931,770,403,7
"Tulsa","OK",65316,65316,0,0,0,7
"Tuscaloosa","AL",14996,13644,0,0,1352,7
"Tyler","TX",5857,5430,0,150,277,7
"Utica-Rome","NY",330,330,0,0,0,7
"Valdosta","GA",8615,8081,164,0,370,7
"Vallejo-Fairfield","CA",8912,8912,0,0,0,7
"Victoria","TX",1093,1093,0,0,0,7
"Vineland-Millville-Bridgeton","NJ",6262,4807,1455,0,0,7
"Virginia Beach-Norfolk-Newport News","VA-NC",79799,76384,684,0,2731,7
"Visalia-Porterville","CA",32446,32143,0,303,0,7
"Waco","TX",6364,6364,0,0,0,7
"Warner Robins","GA",13440,13440,0,0,0,7
"Washington-Arlington-Alexandria","DC-VA-MD-WV",315815,221110,380,0,94325,7
"Waterloo-Cedar Falls","IA",17091,7091,0,0,10000,7
"Wausau","WI",8587,7952,635,0,0,7
"Weirton-Steubenville","WV-OH",638,638,0,0,0,7
"Wenatchee","WA",4895,4895,0,0,0,7
"Wheeling","WV-OH",149,149,0,0,0,7
"Wichita Falls","TX",2854,2854,0,0,0,7
"Wichita","KS",24729,24453,276,0,0,7
"Williamsport","PA",438,438,0,0,0,7
"Wilmington","NC",79548,71347,0,4665,3536,7
"Winchester","VA-WV",23631,23631,0,0,0,7
"Winston-Salem","NC",33054,33054,0,0,0,7
"Worcester","MA",29753,28291,538,924,0,7
"Yakima","WA",4553,4553,0,0,0,7
"York-Hanover","PA",24434,21889,1590,640,315,7
"Youngstown-Warren-Boardman","OH-PA",9270,8500,770,0,0,7
"Yuba City","CA",15662,15662,0,0,0,7
"Yuma","AZ",12102,12102,0,0,0,7
"Abilene","TX",4727,4727,0,0,0,8
"Akron","OH",26548,24853,220,769,706,8
"Albany","GA",5560,5303,147,110,0,8
"Albany-Schenectady-Troy","NY",29642,26082,3560,0,0,8
"Albuquerque","NM",52764,52089,0,0,675,8
"Alexandria","LA",7896,7896,0,0,0,8
"Allentown-Bethlehem-Easton","PA-NJ",51549,49973,370,386,820,8
"Altoona","PA",181,181,0,0,0,8
"Amarillo","TX",20125,10801,0,0,9324,8
"Ames","IA",3302,2959,0,0,343,8
"Anchorage","AK",48586,19834,2625,0,26127,8
"Anderson","IN",5746,5746,0,0,0,8
"Anderson","SC",27441,16691,0,0,10750,8
"Ann Arbor","MI",9033,7767,155,0,1111,8
"Anniston-Oxford","AL",3500,3340,160,0,0,8
"Appleton","WI",9536,8936,184,0,416,8
"Asheville","NC",61838,56420,0,488,4930,8
"Athens-Clarke County","GA",10922,10463,0,0,459,8
"Atlanta-Sandy Springs-Marietta","GA",944312,759187,3665,1728,179732,8
"Atlantic City","NJ",19350,18375,195,30,750,8
"Auburn-Opelika","AL",36184,36184,0,0,0,8
"Augusta-Richmond County","GA-SC",35640,35580,60,0,0,8
"Austin-Round Rock","TX",358622,266694,2129,0,89799,8
"Bakersfield","CA",76484,69576,512,5466,930,8
"Baltimore-Towson","MD",96288,82265,171,273,13579,8
"Bangor","ME",6226,6226,0,0,0,8
"Barnstable Town","MA",26429,24899,0,164,1366,8
"Baton Rouge","LA",74476,69507,0,320,4649,8
"Battle Creek","MI",1039,1039,0,0,0,8
"Bay City","MI",580,580,0,0,0,8
"Beaumont-Port Arthur","TX",11161,5409,0,0,5752,8
"Bellingham","WA",26039,19731,0,0,6308,8
"Bend","OR",64356,61620,2417,319,0,8
"Billings","MT",9069,9069,0,0,0,8
"Binghamton","NY",758,758,0,0,0,8
"Birmingham-Hoover","AL",115677,99762,157,0,15758,8
"Bismarck","ND",10340,9367,973,0,0,8
"Bloomington","IN",7982,7449,198,0,335,8
"Bloomington-Normal","IL",5559,5085,0,0,474,8
"Boise City-Nampa","ID",118984,114446,0,2338,2200,8
"Boston-Cambridge-Quincy","MA-NH",170501,113783,8670,2650,45398,8
"Boulder","CO",12077,11496,0,0,581,8
"Bowling Green","KY",10393,9205,684,504,0,8
"Bremerton-Silverdale","WA",27950,27045,905,0,0,8
"Bridgeport-Stamford-Norwalk","CT",36562,33788,1158,750,866,8
"Brownsville-Harlingen","TX",18526,18232,92,202,0,8
"Brunswick","GA",17915,17915,0,0,0,8
"Buffalo-Niagara Falls","NY",26070,21497,0,0,4573,8
"Burlington","NC",16150,16150,0,0,0,8
"Burlington-South Burlington","VT",12520,9326,781,310,2103,8
"Canton-Massillon","OH",10485,10008,0,0,477,8
"Cape Coral-Fort Myers","FL",283440,238178,779,0,44483,8
"Carson City","NV",3888,3725,163,0,0,8
"Casper","WY",5994,5994,0,0,0,8
"Cedar Rapids","IA",9133,7273,727,680,453,8
"Champaign-Urbana","IL",11740,7907,0,0,3833,8
"Charleston","WV",4489,4489,0,0,0,8
"Charleston-North Charleston","SC",106927,96283,130,0,10514,8
"Charlotte-Gastonia-Concord","NC-SC",282901,256693,200,408,25600,8
"Charlottesville","VA",21748,21648,0,100,0,8
"Chattanooga","TN-GA",49971,32767,431,273,16500,8
"Cheyenne","WY",7051,6189,0,257,605,8
"Chicago-Naperville-Joliet","IL-IN-WI",744825,578142,6468,19218,140997,8
"Chico","CA",14294,14294,0,0,0,8
"Cincinnati-Middletown","OH-KY-IN",129476,118964,627,1958,7927,8
"Clarksville","TN-KY",46244,27488,1309,317,17130,8
"Cleveland","TN",7450,7105,345,0,0,8
"Cleveland-Elyria-Mentor","OH",94787,92640,1003,219,925,8
"Coeur dAlene","ID",27837,25691,730,0,1416,8
"College Station-Bryan","TX",8287,8287,0,0,0,8
"Colorado Springs","CO",68059,61670,310,2969,3110,8
"Columbia","MO",12922,10805,2117,0,0,8
"Columbia","SC",65949,61784,0,0,4165,8
"Columbus","GA-AL",21157,18696,0,137,2324,8
"Columbus","IN",3624,3624,0,0,0,8
"Columbus","OH",117886,97198,1842,10900,7946,8
"Corpus Christi","TX",17787,16553,240,0,994,8
"Corvallis","OR",4089,3815,0,274,0,8
"Cumberland","MD-WV",1561,1561,0,0,0,8
"Dallas-Fort Worth-Arlington","TX",824474,750188,5417,1000,67869,8
"Dalton","GA",9505,8115,99,171,1120,8
"Danville","IL",165,165,0,0,0,8
"Danville","VA",2654,2359,0,0,295,8
"Davenport-Moline-Rock Island","IA-IL",9420,7062,305,1489,564,8
"Dayton","OH",36308,30060,382,0,5866,8
"Decatur","AL",3804,3804,0,0,0,8
"Decatur","IL",0,0,0,0,0,8
"Deltona-Daytona Beach-Ormond Beach","FL",58718,48939,0,0,9779,8
"Denver-Aurora","CO",241103,209061,2560,0,29482,8
"Des Moines-West Des Moines","IA",64356,61590,911,491,1364,8
"Detroit-Warren-Livonia","MI",138136,127537,2259,2799,5541,8
"Dothan","AL",4375,4375,0,0,0,8
"Dover","DE",23730,21772,0,638,1320,8
"Dubuque","IA",4139,3975,164,0,0,8
"Duluth","MN-WI",9023,7814,219,0,990,8
"Durham","NC",67306,65435,1168,0,703,8
"Eau Claire","WI",11813,10963,850,0,0,8
"El Centro","CA",17907,17709,0,0,198,8
"El Paso","TX",39970,39970,0,0,0,8
"Elizabethtown","KY",7185,7036,149,0,0,8
"Elkhart-Goshen","IN",9932,9413,269,250,0,8
"Elmira","NY",524,524,0,0,0,8
"Erie","PA",4489,4075,414,0,0,8
"Eugene-Springfield","OR",20790,16168,1212,0,3410,8
"Evansville","IN-KY",12382,12106,0,276,0,8
"Fairbanks","AK",6902,6777,125,0,0,8
"Fargo","ND-MN",34585,16157,0,310,18118,8
"Farmington","NM",5778,5778,0,0,0,8
"Fayetteville","NC",59020,37700,0,0,21320,8
"Fayetteville-Springdale-Rogers","AR-MO",50521,47141,1073,977,1330,8
"Flagstaff","AZ",18115,18115,0,0,0,8
"Flint","MI",6633,6633,0,0,0,8
"Florence","SC",9023,9023,0,0,0,8
"Florence-Muscle Shoals","AL",3847,3847,0,0,0,8
"Fond du Lac","WI",4476,4026,0,450,0,8
"Fort Collins-Loveland","CO",29193,25433,0,518,3242,8
"Fort Smith","AR-OK",8445,7548,897,0,0,8
"Fort Walton Beach-Crestview-Destin","FL",32461,17117,0,0,15344,8
"Fort Wayne","IN",22246,22246,0,0,0,8
"Fresno","CA",50531,43787,545,987,5212,8
"Gadsden","AL",1795,1795,0,0,0,8
"Gainesville","FL",26519,13639,0,0,12880,8
"Gainesville","GA",34023,34023,0,0,0,8
"Glens Falls","NY",7144,6873,0,271,0,8
"Goldsboro","NC",15546,15215,331,0,0,8
"Grand Forks","ND-MN",2746,2746,0,0,0,8
"Grand Junction","CO",24284,24090,194,0,0,8
"Grand Rapids-Wyoming","MI",36704,33991,126,255,2332,8
"Great Falls","MT",2214,1677,0,537,0,8
"Greeley","CO",41601,40970,0,0,631,8
"Green Bay","WI",17989,13107,880,0,4002,8
"Greensboro-High Point","NC",71226,57556,68,8401,5201,8
"Greenville","NC",17432,14992,1463,0,977,8
"Greenville","SC",58894,52910,0,0,5984,8
"Gulfport-Biloxi","MS",36035,33995,1233,807,0,8
"Hagerstown-Martinsburg","MD-WV",45853,44645,968,240,0,8
"Hanford-Corcoran","CA",5824,5683,141,0,0,8
"Harrisburg-Carlisle","PA",22545,22545,0,0,0,8
"Harrisonburg","VA",15013,15013,0,0,0,8
"Hartford-West Hartford-East Hartford","CT",37878,35649,469,0,1760,8
"Hattiesburg","MS",2785,2185,0,0,600,8
"Hickory-Lenoir-Morganton","NC",24675,24161,514,0,0,8
"Hinesville-Fort Stewart","GA",0,0,0,0,0,8
"Holland-Grand Haven","MI",14598,12684,0,430,1484,8
"Honolulu","HI",47848,47848,0,0,0,8
"Hot Springs","AR",1312,1312,0,0,0,8
"Houma-Bayou Cane-Thibodaux","LA",11820,11820,0,0,0,8
"Houston-Sugar Land-Baytown","TX",892065,859134,2890,0,30041,8
"Huntington-Ashland","WV-KY-OH",249,249,0,0,0,8
"Huntsville","AL",35321,34419,0,0,902,8
"Idaho Falls","ID",22451,22451,0,0,0,8
"Indianapolis-Carmel","IN",171427,159153,4176,6997,1101,8
"Iowa City","IA",12651,8574,205,0,3872,8
"Ithaca","NY",2829,2454,375,0,0,8
"Jackson","MI",2147,2147,0,0,0,8
"Jackson","MS",40358,40358,0,0,0,8
"Jackson","TN",7820,7790,30,0,0,8
"Jacksonville","FL",154501,145569,2624,508,5800,8
"Jacksonville","NC",17792,17592,200,0,0,8
"Janesville","WI",10333,8108,265,0,1960,8
"Jefferson City","MO",2952,2952,0,0,0,8
"Johnson City","TN",19828,15914,269,1689,1956,8
"Johnstown","PA",141,141,0,0,0,8
"Jonesboro","AR",7446,3846,0,0,3600,8
"Joplin","MO",2499,2499,0,0,0,8
"Kalamazoo-Portage","MI",11763,9706,0,2057,0,8
"Kankakee-Bradley","IL",2597,2597,0,0,0,8
"Kansas City","MO-KS",212584,140115,2764,9925,59780,8
