"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Athens-Clarke County","GA",25061,16484,881,0,7696,4
"Atlanta-Sandy Springs-Marietta","GA",743465,687251,870,576,54768,4
"Atlantic City","NJ",27051,24133,764,692,1462,4
"Auburn-Opelika","AL",16764,15591,277,0,896,4
"Augusta-Richmond County","GA-SC",37415,37415,0,0,0,4
"Austin-Round Rock","TX",252770,204305,757,139,47569,4
"Bakersfield","CA",84814,82039,390,816,1569,4
"Baltimore-Towson","MD",115492,104313,628,1614,8937,4
"Bangor","ME",4955,4955,0,0,0,4
"Barnstable Town","MA",22489,20714,0,0,1775,4
"Baton Rouge","LA",41166,38839,0,608,1719,4
"Battle Creek","MI",531,531,0,0,0,4
"Bay City","MI",860,860,0,0,0,4
"Beaumont-Port Arthur","TX",14430,6465,0,0,7965,4
"Bellingham","WA",27391,20716,259,746,5670,4
"Bend","OR",83374,79465,965,2944,0,4
"Billings","MT",10145,9194,0,0,951,4
"Binghamton","NY",350,350,0,0,0,4
"Birmingham-Hoover","AL",114740,109928,36,1892,2884,4
"Bismarck","ND",15645,14415,0,1230,0,4
"Bloomington","IN",10654,7837,1439,237,1141,4
"Bloomington-Normal","IL",9758,9415,0,0,343,4
"Boise City-Nampa","ID",149621,145921,1329,2371,0,4
"Boston-Cambridge-Quincy","MA-NH",198737,133897,9739,3218,51883,4
"Boulder","CO",13807,13147,0,0,660,4
"Bowling Green","KY",11438,10967,471,0,0,4
"Bremerton-Silverdale","WA",19031,19031,0,0,0,4
"Bridgeport-Stamford-Norwalk","CT",50043,44545,186,271,5041,4
"Brownsville-Harlingen","TX",21910,21223,325,362,0,4
"Brunswick","GA",13974,12590,0,0,1384,4
"Buffalo-Niagara Falls","NY",24122,23962,160,0,0,4
"Burlington","NC",11388,11388,0,0,0,4
"Burlington-South Burlington","VT",11571,9802,885,390,494,4
"Canton-Massillon","OH",17991,17752,0,0,239,4
"Cape Coral-Fort Myers","FL",373654,315913,1605,623,55513,4
"Carson City","NV",2515,2515,0,0,0,4
"Casper","WY",6136,6136,0,0,0,4
"Cedar Rapids","IA",16003,12981,484,2538,0,4
"Champaign-Urbana","IL",15666,13747,377,0,1542,4
"Charleston","WV",5683,5683,0,0,0,4
"Charleston-North Charleston","SC",113789,109129,120,362,4178,4
"Charlotte-Gastonia-Concord","NC-SC",274561,248211,200,1745,24405,4
"Charlottesville","VA",34580,34580,0,0,0,4
"Chattanooga","TN-GA",31262,28750,89,1501,922,4
"Cheyenne","WY",10214,9542,0,261,411,4
"Chicago-Naperville-Joliet","IL-IN-WI",846854,689281,8125,24250,125198,4
"Chico","CA",16121,16121,0,0,0,4
"Cincinnati-Middletown","OH-KY-IN",186165,173653,425,1593,10494,4
"Clarksville","TN-KY",23805,21070,400,2175,160,4
"Cleveland","TN",6279,6279,0,0,0,4
"Cleveland-Elyria-Mentor","OH",130048,124322,965,2702,2059,4
"Coeur d""Alene","ID",42876,39430,471,329,2646,4
"College Station-Bryan","TX",14963,13129,1432,0,402,4
"Colorado Springs","CO",112092,105957,1434,1804,2897,4
"Columbia","MO",21839,18082,3307,450,0,4
"Columbia","SC",72072,66456,102,0,5514,4
"Columbus","GA-AL",24427,18071,0,750,5606,4
"Columbus","IN",4289,4289,0,0,0,4
"Columbus","OH",200055,175788,3068,3731,17468,4
"Corpus Christi","TX",16605,16425,180,0,0,4
"Corvallis","OR",3240,3240,0,0,0,4
"Cumberland","MD-WV",3073,3073,0,0,0,4
"Dallas-Fort Worth-Arlington","TX",811615,732417,2286,1187,75725,4
"Dalton","GA",10214,9583,88,174,369,4
"Danville","IL",120,120,0,0,0,4
"Danville","VA",2734,2734,0,0,0,4
"Davenport-Moline-Rock Island","IA-IL",14333,13459,338,0,536,4
"Dayton","OH",42515,42115,400,0,0,4
"Decatur","AL",3219,3219,0,0,0,4
"Decatur","IL",1525,1525,0,0,0,4
"Deltona-Daytona Beach-Ormond Beach","FL",119272,88473,359,0,30440,4
"Denver-Aurora","CO",311014,298080,1200,322,11412,4
"Des Moines","IA",89575,75423,0,0,14152,4
"Detroit-Warren-Livonia","MI",264134,237729,1231,3561,21613,4
"Dothan","AL",2646,2646,0,0,0,4
"Dover","DE",31011,25011,0,0,6000,4
"Dubuque","IA",6734,6024,461,249,0,4
"Duluth","MN-WI",10611,8342,218,239,1812,4
"Durham","NC",76525,76260,265,0,0,4
"Eau Claire","WI",13583,9963,370,1060,2190,4
"El Centro","CA",12731,12459,0,0,272,4
"El Paso","TX",37949,37853,96,0,0,4
"Elizabethtown","KY",9535,9135,0,0,400,4
"Elkhart-Goshen","IN",14315,14315,0,0,0,4
"Elmira","NY",481,361,120,0,0,4
"Erie","PA",9143,4300,0,0,4843,4
"Eugene-Springfield","OR",29783,26919,1964,471,429,4
"Evansville","IN-KY",16293,15731,147,0,415,4
"Fairbanks","AK",3267,2867,400,0,0,4
"Fargo","ND-MN",24617,23627,0,0,990,4
"Farmington","NM",7560,7560,0,0,0,4
"Fayetteville","NC",50862,31789,0,262,18811,4
"Fayetteville-Springdale-Rogers","AR-MO",64119,61518,2276,132,193,4
"Flagstaff","AZ",9401,9249,152,0,0,4
"Flint","MI",19468,19468,0,0,0,4
"Florence","SC",4067,4067,0,0,0,4
"Florence-Muscle Shoals","AL",2407,2407,0,0,0,4
"Fond du Lac","WI",3012,2344,0,668,0,4
"Fort Collins-Loveland","CO",56356,48773,0,546,7037,4
"Fort Smith","AR-OK",5085,4635,450,0,0,4
"Fort Walton Beach-Crestview-Destin","FL",43717,20987,0,0,22730,4
"Fort Wayne","IN",46670,37135,777,355,8403,4
"Fresno","CA",71532,64514,712,1099,5207,4
"Gadsden","AL",2465,2465,0,0,0,4
"Gainesville","FL",35338,22236,0,0,13102,4
"Gainesville","GA",23540,23540,0,0,0,4
"Glens Falls","NY",8790,8674,0,0,116,4
"Goldsboro","NC",4674,4674,0,0,0,4
"Grand Forks","ND-MN",9948,2657,0,0,7291,4
"Grand Junction","CO",18700,17566,294,0,840,4
"Grand Rapids-Wyoming","MI",43379,41240,0,255,1884,4
"Great Falls","MT",2642,2531,111,0,0,4
"Greeley","CO",76923,73412,0,976,2535,4
"Green Bay","WI",30063,22398,2562,935,4168,4
"Greensboro-High Point","NC",77258,72236,109,161,4752,4
"Greenville","NC",16909,14213,262,0,2434,4
"Greenville","SC",50577,48221,477,0,1879,4
"Gulfport-Biloxi","MS",23444,20999,262,203,1980,4
"Hagerstown-Martinsburg","MD-WV",56527,56402,125,0,0,4
"Hanford-Corcoran","CA",7310,7310,0,0,0,4
"Harrisburg-Carlisle","PA",28123,27903,220,0,0,4
"Harrisonburg","VA",16232,16232,0,0,0,4
"Hartford-West Hartford-East Hartford","CT",38204,35948,248,0,2008,4
"Hattiesburg","MS",572,572,0,0,0,4
"Hickory-Lenoir-Morganton","NC",25799,22391,0,0,3408,4
"Hinesville-Fort Stewart","GA",636,636,0,0,0,4
"Holland-Grand Haven","MI",17481,15730,362,780,609,4
"Honolulu","HI",66888,33950,250,1152,31536,4
"Hot Springs","AR",1421,1421,0,0,0,4
"Houma-Bayou Cane-Thibodaux","LA",7468,7468,0,0,0,4
"Houston-Baytown-Sugar Land","TX",757059,719462,942,931,35724,4
"Huntington-Ashland","WV-KY-OH",506,506,0,0,0,4
"Huntsville","AL",38147,37364,0,0,783,4
"Idaho Falls","ID",15035,14334,425,276,0,4
"Indianapolis","IN",223060,212212,4895,3594,2359,4
"Iowa City","IA",18099,17117,0,0,982,4
"Ithaca","NY",1834,1834,0,0,0,4
"Jackson","MI",5340,5340,0,0,0,4
"Jackson","MS",58221,55784,480,370,1587,4
"Jackson","TN",7763,7763,0,0,0,4
"Jacksonville","FL",374599,287482,637,0,86480,4
"Jacksonville","NC",11520,11520,0,0,0,4
"Janesville","WI",7730,7225,505,0,0,4
"Jefferson City","MO",4998,4481,0,196,321,4
"Johnson City","TN",12851,12491,0,360,0,4
"Johnstown","PA",220,220,0,0,0,4
"Jonesboro","AR",4362,4362,0,0,0,4
"Joplin","MO",3646,3646,0,0,0,4
"Kalamazoo-Portage","MI",13797,13797,0,0,0,4
"Kankakee-Bradley","IL",4057,4057,0,0,0,4
"Kansas City","MO-KS",260144,230281,3573,4880,21410,4
"Kennewick-Richland-Pasco","WA",36186,28683,192,1799,5512,4
"Killeen-Temple-Fort Hood","TX",29845,27776,693,358,1018,4
"Kingsport-Bristol-Bristol","TN-VA",8862,8660,202,0,0,4
"Kingston","NY",6773,5826,0,947,0,4
"Knoxville","TN",51338,50736,0,602,0,4
"Kokomo","IN",4353,3841,287,0,225,4
"La Crosse","WI-MN",8506,8236,270,0,0,4
"Lafayette","IN",14143,13563,0,0,580,4
"Lafayette","LA",16152,16152,0,0,0,4
"Lake Charles","LA",12867,12707,160,0,0,4
"Lakeland","FL",112545,112545,0,0,0,4
"Lancaster","PA",24846,23862,176,375,433,4
"Lansing-East Lansing","MI",22898,17872,523,0,4503,4
"Laredo","TX",16346,14264,84,0,1998,4
"Las Cruces","NM",25279,23894,0,0,1385,4
"Las Vegas-Paradise","NV",363300,306412,0,5399,51489,4
"Lawrence","KS",6030,5013,1017,0,0,4
"Lawton","OK",1630,1630,0,0,0,4
"Lebanon","PA",7402,7402,0,0,0,4
"Lewiston","ID-WA",816,816,0,0,0,4
"Lewiston-Auburn","ME",6324,5738,586,0,0,4
"Lexington-Fayette","KY",60732,55803,0,380,4549,4
"Lima","OH",652,652,0,0,0,4
"Lincoln","NE",18585,18000,585,0,0,4
"Little Rock-North Little Rock","AR",57063,55813,150,0,1100,4
"Logan","UT-ID",14003,13586,0,0,417,4
"Longview","TX",5682,5682,0,0,0,4
"Longview","WA",8589,8589,0,0,0,4
"Los Angeles-Long Beach-Santa Ana","CA",504710,367499,5680,9268,122263,4
"Louisville","KY-IN",118690,111814,0,0,6876,4
"Lubbock","TX",14571,13995,576,0,0,4
"Lynchburg","VA",21284,21199,85,0,0,4
"Macon","GA",8571,8571,0,0,0,4
"Madera","CA",18058,16844,1069,145,0,4
"Madison","WI",67719,57473,4501,3608,2137,4
"Manchester-Nashua","NH",25616,22436,2136,0,1044,4
"Mansfield","OH",7513,6813,370,330,0,4
"McAllen-Edinburg-Pharr","TX",87177,73253,2007,8024,3893,4
"Medford","OR",28655,27136,366,860,293,4
"Memphis","TN-MS-AR",123673,123673,0,0,0,4
"Merced","CA",42089,42089,0,0,0,4
"Miami-Fort Lauderdale-Miami Beach","FL",603916,411008,4372,2366,186170,4
"Michigan City-La Porte","IN",3639,3639,0,0,0,4
"Midland","TX",4799,4799,0,0,0,4
"Milwaukee-Waukesha-West Allis","WI",100624,79983,6038,2025,12578,4
"Minneapolis-St. Paul-Bloomington","MN-WI",428833,323049,3628,7648,94508,4
"Missoula","MT",3043,3043,0,0,0,4
"Mobile","AL",20930,20930,0,0,0,4
"Modesto","CA",58450,53124,940,0,4386,4
"Monroe","LA",3989,3938,51,0,0,4
"Monroe","MI",5874,5874,0,0,0,4
"Montgomery","AL",17640,16046,533,0,1061,4
"Morgantown","WV",93,93,0,0,0,4
"Morristown","TN",6926,6446,0,480,0,4
"Mount Vernon-Anacortes","WA",8359,7359,0,0,1000,4
"Muncie","IN",2954,2954,0,0,0,4
"Muskegon-Norton Shores","MI",5006,4334,672,0,0,4
"Myrtle Beach-Conway-North Myrtle Beach","SC",99328,74972,3157,0,21199,4
"Napa","CA",8094,8094,0,0,0,4
"Naples-Marco Island","FL",116200,100209,1695,8594,5702,4
"Nashville-Davidson--Murfreesboro","TN",206494,187225,676,131,18462,4
"New Haven-Milford","CT",24569,22221,216,259,1873,4
"New Orleans-Metairie-Kenner","LA",68976,66816,969,212,979,4
"New York-Northern New Jersey-Long Island","NY-NJ-PA",663506,335496,67748,39806,220456,4
"Niles-Benton Harbor","MI",2210,2210,0,0,0,4
"Norwich-New London","CT",17918,13712,206,252,3748,4
"Ocala","FL",63331,60163,0,0,3168,4
"Ocean City","NJ",28661,19095,4682,1829,3055,4
"Odessa","TX",9065,4065,0,0,5000,4
"Ogden-Clearfield","UT",60883,57469,223,2648,543,4
"Oklahoma City","OK",128813,118810,291,298,9414,4
"Olympia","WA",43068,43068,0,0,0,4
"Omaha-Council Bluffs","NE-IA",77567,71107,119,133,6208,4
"Orlando","FL",614480,448284,1024,828,164344,4
"Oshkosh-Neenah","WI",8136,7376,760,0,0,4
"Owensboro","KY",4458,4458,0,0,0,4
"Oxnard-Thousand Oaks-Ventura","CA",140060,116156,1740,1037,21127,4
"Palm Bay-Melbourne-Titusville","FL",111877,101997,190,0,9690,4
"Panama City-Lynn Haven","FL",24027,19879,143,600,3405,4
"Parkersburg-Marietta","WV-OH",2286,2286,0,0,0,4
"Pascagoula","MS",7699,7699,0,0,0,4
"Pensacola-Ferry Pass-Brent","FL",47804,43278,314,0,4212,4
"Peoria","IL",12855,11532,1323,0,0,4
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",220605,197969,394,4062,18180,4
"Phoenix-Mesa-Scottsdale","AZ",781864,684610,1460,3453,92341,4
"Pine Bluff","AR",645,645,0,0,0,4
"Pittsburgh","PA",90050,78969,846,741,9494,4
"Pittsfield","MA",2167,2167,0,0,0,4
"Pocatello","ID",4629,4375,0,254,0,4
"Port St. Lucie-Fort Pierce","FL",131679,120519,0,1871,9289,4
"Portland-South Portland-Biddeford","ME",55539,46819,906,261,7553,4
"Portland-Vancouver-Beaverton","OR-WA",236772,193459,2310,1987,39016,4
"Poughkeepsie-Newburgh-Middletown","NY",26121,21257,0,0,4864,4
"Prescott","AZ",52766,52405,361,0,0,4
"Providence-New Bedford-Fall River","RI-MA",57023,53495,1532,246,1750,4
"Provo-Orem","UT",90773,88723,839,325,886,4
"Pueblo","CO",16500,15574,926,0,0,4
"Punta Gorda","FL",42643,36512,1120,1667,3344,4
"Racine","WI",10296,9940,356,0,0,4
"Raleigh-Cary","NC",232617,216744,785,0,15088,4
"Rapid City","SD",17523,16354,365,804,0,4
"Reading","PA",9270,8694,180,396,0,4
"Redding","CA",21185,18599,0,1346,1240,4
"Reno-Sparks","NV",102261,63949,133,0,38179,4
"Richmond","VA",126767,124773,157,1837,0,4
"Riverside-San Bernardino-Ontario","CA",801458,767123,559,23669,10107,4
"Roanoke","VA",21999,18306,0,300,3393,4
"Rochester","MN",21929,21552,0,0,377,4
"Rochester","NY",28550,27011,0,0,1539,4
"Rockford","IL",24100,22840,900,360,0,4
"Rocky Mount","NC",5780,5465,315,0,0,4
"Rome","GA",5932,5222,303,0,407,4
"Sacramento--Arden-Arcade--Roseville","CA",385280,374989,849,1458,7984,4
"Saginaw-Saginaw Township North","MI",4216,3985,231,0,0,4
"Salem","OR",23541,21431,582,208,1320,4
"Salinas","CA",16186,14151,0,0,2035,4
"Salisbury","MD",7765,7765,0,0,0,4
"Salt Lake City","UT",119200,115068,406,1184,2542,4
"San Angelo","TX",3062,3062,0,0,0,4
"San Antonio","TX",191831,167270,942,318,23301,4
"San Diego-Carlsbad-San Marcos","CA",244448,227036,13455,1391,2566,4
"San Francisco-Oakland-Fremont","CA",283617,219210,687,4889,58831,4
"San Jose-Sunnyvale-Santa Clara","CA",110121,60168,279,1927,47747,4
"San Luis Obispo-Paso Robles","CA",25826,24920,228,0,678,4
"Sandusky","OH",0,0,0,0,0,4
"Santa Barbara-Santa Maria-Goleta","CA",22861,21861,223,209,568,4
"Santa Cruz-Watsonville","CA",4272,4272,0,0,0,4
"Santa Fe","NM",7026,7026,0,0,0,4
"Santa Rosa-Petaluma","CA",30823,30572,251,0,0,4
"Sarasota-Bradenton-Venice","FL",207820,174611,829,0,32380,4
"Savannah","GA",34832,34158,0,0,674,4
"Scranton--Wilkes-Barre","PA",4546,4546,0,0,0,4
"Seattle-Tacoma-Bellevue","WA",364231,317965,5449,10371,30446,4
"Sheboygan","WI",5529,4179,0,0,1350,4
"Sherman-Denison","TX",603,603,0,0,0,4
"Shreveport-Bossier City","LA",24945,24945,0,0,0,4
"Sioux City","IA-NE-SD",3801,3801,0,0,0,4
"Sioux Falls","SD",24075,19092,0,232,4751,4
"South Bend-Mishawaka","IN-MI",12760,11824,0,0,936,4
"Spartanburg","SC",14416,14416,0,0,0,4
"Spokane","WA",24606,24072,534,0,0,4
"Springfield","IL",8030,6595,1435,0,0,4
"Springfield","MA",12624,11662,522,220,220,4
"Springfield","MO",57650,40536,1440,625,15049,4
"Springfield","OH",3669,3669,0,0,0,4
"St. Cloud","MN",19032,18468,249,0,315,4
"St. George","UT",40787,38411,576,0,1800,4
"St. Joseph","MO-KS",2498,1705,273,0,520,4
"St. Louis","MO-IL",225410,213395,3601,1371,7043,4
"State College","PA",8456,8066,190,200,0,4
"Stockton","CA",135858,135169,689,0,0,4
"Sumter","SC",5705,5235,131,339,0,4
"Syracuse","NY",16839,16262,377,200,0,4
"Tallahassee","FL",43875,34370,764,261,8480,4
"Tampa-St. Petersburg-Clearwater","FL",439639,367656,6275,1849,63859,4
"Terre Haute","IN",2994,1987,0,214,793,4
"Texarkana","TX-Texarkana",1965,1965,0,0,0,4
"Toledo","OH",32747,31102,951,694,0,4
"Topeka","KS",13943,13943,0,0,0,4
"Trenton-Ewing","NJ",8982,8657,325,0,0,4
"Tucson","AZ",169094,162814,932,149,5199,4
"Tulsa","OK",63161,62724,0,437,0,4
"Tuscaloosa","AL",17592,17592,0,0,0,4
"Tyler","TX",7584,7018,0,150,416,4
"Utica-Rome","NY",502,502,0,0,0,4
"Valdosta","GA",12085,10188,0,0,1897,4
"Vallejo-Fairfield","CA",34645,34645,0,0,0,4
"Vero Beach","FL",67199,64313,585,280,2021,4
"Victoria","TX",2288,1471,0,238,579,4
"Vineland-Millville-Bridgeton","NJ",3394,3394,0,0,0,4
"Virginia Beach-Norfolk-Newport News","VA-NC",122125,116506,785,375,4459,4
"Visalia-Porterville","CA",41595,41120,0,475,0,4
"Waco","TX",5723,5723,0,0,0,4
"Warner Robins","GA",16365,16365,0,0,0,4
"Washington-Arlington-Alexandria","DC-VA-MD-WV",480419,425628,400,4121,50270,4
"Waterloo-Cedar Falls","IA",10354,10354,0,0,0,4
"Wausau","WI",13292,11672,220,0,1400,4
"Weirton-Steubenville","WV-OH",957,957,0,0,0,4
"Wenatchee","WA",7426,7426,0,0,0,4
"Wheeling","WV-OH",0,0,0,0,0,4
"Wichita Falls","TX",3891,3641,250,0,0,4
"Wichita","KS",38570,34603,3967,0,0,4
"Williamsport","PA",1121,681,440,0,0,4
"Wilmington","NC",133773,108299,1396,0,24078,4
"Winchester","VA-WV",23429,23429,0,0,0,4
"Winston-Salem","NC",42229,42043,0,186,0,4
"Worcester","MA",34834,31668,1162,2004,0,4
"Yakima","WA",9135,9135,0,0,0,4
"York-Hanover","PA",23773,20919,84,880,1890,4
"Youngstown-Warren-Boardman","OH-PA",15886,15566,260,60,0,4
"Yuba City-Marysville","CA",46423,45785,0,0,638,4
"Yuma","AZ",27965,27062,0,0,903,4
"Abilene","TX",3045,2745,300,0,0,5
"Akron","OH",30102,28746,136,724,496,5
"Albany","GA",7016,6429,255,178,154,5
"Albany-Schenectady-Troy","NY",38589,30168,0,0,8421,5
"Albuquerque","NM",84828,83600,0,223,1005,5
"Alexandria","LA",7230,7230,0,0,0,5
"Allentown-Bethlehem-Easton","PA-NJ",54934,53947,0,308,679,5
"Altoona","PA",0,0,0,0,0,5
"Amarillo","TX",12639,12639,0,0,0,5
"Ames","IA",7067,5219,0,0,1848,5
"Anchorage","AK",30227,17960,8061,3577,629,5
"Anderson","IN",6789,6789,0,0,0,5
"Anderson","SC",14160,14000,160,0,0,5
"Ann Arbor","MI",23214,21346,0,0,1868,5
"Anniston-Oxford","AL",1772,1772,0,0,0,5
"Appleton","WI",17771,17217,554,0,0,5
"Asheville","NC",65498,61550,108,923,2917,5
"Athens-Clarke County","GA",22996,21717,0,0,1279,5
"Atlanta-Sandy Springs-Marietta","GA",1096681,932956,1553,0,162172,5
"Atlantic City","NJ",21611,21258,353,0,0,5
"Auburn-Opelika","AL",14002,13499,503,0,0,5
"Augusta-Richmond County","GA-SC",39315,39315,0,0,0,5
"Austin-Round Rock","TX",241345,229554,2735,644,8412,5
"Bakersfield","CA",84749,81658,694,1821,576,5
"Baltimore-Towson","MD",116951,104803,0,1009,11139,5
"Bangor","ME",7669,7543,126,0,0,5
"Barnstable Town","MA",25151,23239,0,0,1912,5
"Baton Rouge","LA",39775,39775,0,0,0,5
"Battle Creek","MI",2118,2118,0,0,0,5
"Bay City","MI",380,380,0,0,0,5
"Beaumont-Port Arthur","TX",4973,4973,0,0,0,5
"Bellingham","WA",22662,19585,329,1127,1621,5
"Bend","OR",68537,66899,1638,0,0,5
"Billings","MT",9409,9409,0,0,0,5
"Binghamton","NY",547,547,0,0,0,5
"Birmingham-Hoover","AL",87692,83966,0,220,3506,5
"Bismarck","ND",16226,11920,223,1823,2260,5
"Bloomington","IN",10626,7686,1619,237,1084,5
"Bloomington-Normal","IL",7738,7566,0,0,172,5
"Boise City-Nampa","ID",169989,162246,2609,5134,0,5
"Boston-Cambridge-Quincy","MA-NH",246957,161393,10360,8968,66236,5
"Boulder","CO",12669,12156,0,0,513,5
"Bowling Green","KY",16136,12429,1256,0,2451,5
"Bremerton-Silverdale","WA",14597,14420,177,0,0,5
"Bridgeport-Stamford-Norwalk","CT",74386,67474,1327,1085,4500,5
"Brownsville-Harlingen","TX",25325,21541,299,2805,680,5
"Brunswick","GA",17261,14951,0,181,2129,5
"Buffalo-Niagara Falls","NY",28734,27994,740,0,0,5
"Burlington","NC",16196,16196,0,0,0,5
"Burlington-South Burlington","VT",10384,9171,341,519,353,5
"Canton-Massillon","OH",15774,15356,179,0,239,5
"Cape Coral-Fort Myers","FL",362634,307838,0,1277,53519,5
"Carson City","NV",2639,1869,0,0,770,5
"Casper","WY",4401,4401,0,0,0,5
"Cedar Rapids","IA",15910,11576,951,3383,0,5
"Champaign-Urbana","IL",30297,18619,130,1381,10167,5
"Charleston","WV",5661,5661,0,0,0,5
"Charleston-North Charleston","SC",131884,126418,0,143,5323,5
"Charlotte-Gastonia-Concord","NC-SC",265765,227674,314,613,37164,5
"Charlottesville","VA",25741,22722,257,0,2762,5
"Chattanooga","TN-GA",39701,39171,179,0,351,5
"Cheyenne","WY",10238,9684,0,261,293,5
"Chicago-Naperville-Joliet","IL-IN-WI",825529,703931,8553,23180,89865,5
"Chico","CA",12979,12896,83,0,0,5
"Cincinnati-Middletown","OH-KY-IN",199522,188833,598,3132,6959,5
"Clarksville","TN-KY",19994,17138,0,1445,1411,5
"Cleveland","TN",9083,9083,0,0,0,5
"Cleveland-Elyria-Mentor","OH",118013,111509,2127,2970,1407,5
"Coeur d""Alene","ID",37704,35912,1003,561,228,5
"College Station-Bryan","TX",15325,14851,0,474,0,5
"Colorado Springs","CO",85988,84764,1224,0,0,5
"Columbia","MO",25178,25178,0,0,0,5
"Columbia","SC",87329,70973,108,0,16248,5
"Columbus","GA-AL",26962,24842,0,0,2120,5
"Columbus","IN",3988,3988,0,0,0,5
"Columbus","OH",173573,145131,3608,9107,15727,5
"Corpus Christi","TX",18533,16363,0,718,1452,5
"Corvallis","OR",4245,3946,299,0,0,5
"Cumberland","MD-WV",3057,3057,0,0,0,5
"Dallas-Fort Worth-Arlington","TX",734341,673813,2415,1439,56674,5
"Dalton","GA",8537,8133,88,0,316,5
"Danville","IL",0,0,0,0,0,5
"Danville","VA",2859,2859,0,0,0,5
"Davenport-Moline-Rock Island","IA-IL",12800,12600,200,0,0,5
"Dayton","OH",43426,43426,0,0,0,5
"Decatur","AL",4041,4041,0,0,0,5
"Decatur","IL",6298,1753,0,0,4545,5
"Deltona-Daytona Beach-Ormond Beach","FL",88194,80531,75,0,7588,5
"Denver-Aurora","CO",327025,320747,160,322,5796,5
"Des Moines","IA",93634,75046,344,0,18244,5
"Detroit-Warren-Livonia","MI",246601,222929,2757,3457,17458,5
"Dothan","AL",3045,3045,0,0,0,5
"Dover","DE",22790,22471,0,319,0,5
"Dubuque","IA",5464,5065,399,0,0,5
"Duluth","MN-WI",17142,14924,218,239,1761,5
"Durham","NC",70055,65137,3718,0,1200,5
"Eau Claire","WI",13420,11670,1750,0,0,5
"El Centro","CA",4430,4312,0,118,0,5
"El Paso","TX",38423,38423,0,0,0,5
"Elizabethtown","KY",11045,9785,0,250,1010,5
"Elkhart-Goshen","IN",14228,14228,0,0,0,5
"Elmira","NY",361,361,0,0,0,5
"Erie","PA",7397,7397,0,0,0,5
"Eugene-Springfield","OR",28978,22419,1430,0,5129,5
"Evansville","IN-KY",21125,13095,0,0,8030,5
"Fairbanks","AK",5894,5388,506,0,0,5
"Fargo","ND-MN",24333,11868,260,1514,10691,5
"Farmington","NM",7695,7695,0,0,0,5
"Fayetteville","NC",39319,37670,0,164,1485,5
"Fayetteville-Springdale-Rogers","AR-MO",67061,48610,4356,314,13781,5
"Flagstaff","AZ",14301,14301,0,0,0,5
"Flint","MI",15002,15002,0,0,0,5
"Florence","SC",4067,4067,0,0,0,5
"Florence-Muscle Shoals","AL",3205,2581,0,0,624,5
"Fond du Lac","WI",3500,2898,602,0,0,5
"Fort Collins-Loveland","CO",44791,40868,425,645,2853,5
"Fort Smith","AR-OK",11660,5868,740,150,4902,5
"Fort Walton Beach-Crestview-Destin","FL",110475,23746,0,0,86729,5
"Fort Wayne","IN",40227,37835,1162,210,1020,5
"Fresno","CA",78734,73067,890,1375,3402,5
"Gadsden","AL",3238,3238,0,0,0,5
"Gainesville","FL",20068,18237,0,0,1831,5
"Gainesville","GA",23198,22598,0,600,0,5
"Glens Falls","NY",8333,8278,55,0,0,5
"Goldsboro","NC",5225,5225,0,0,0,5
"Grand Forks","ND-MN",6981,2231,3800,0,950,5
"Grand Junction","CO",20435,20261,174,0,0,5
"Grand Rapids-Wyoming","MI",41565,39845,107,255,1358,5
"Great Falls","MT",4884,4884,0,0,0,5
"Greeley","CO",76305,73704,0,1533,1068,5
"Green Bay","WI",30033,21504,1243,0,7286,5
"Greensboro-High Point","NC",83886,74890,655,0,8341,5
"Greenville","NC",20294,17568,393,0,2333,5
"Greenville","SC",55796,53978,0,0,1818,5
"Gulfport-Biloxi","MS",34286,20609,262,203,13212,5
"Hagerstown-Martinsburg","MD-WV",49327,48719,608,0,0,5
"Hanford-Corcoran","CA",5551,5551,0,0,0,5
"Harrisburg-Carlisle","PA",23762,23762,0,0,0,5
"Harrisonburg","VA",18698,18578,120,0,0,5
"Hartford-West Hartford-East Hartford","CT",37431,36510,158,0,763,5
"Hattiesburg","MS",1290,1290,0,0,0,5
"Hickory-Lenoir-Morganton","NC",23774,23658,116,0,0,5
"Hinesville-Fort Stewart","GA",84,84,0,0,0,5
"Holland-Grand Haven","MI",22291,20555,562,834,340,5
"Honolulu","HI",55694,34144,250,1482,19818,5
"Hot Springs","AR",1531,1531,0,0,0,5
"Houma-Bayou Cane-Thibodaux","LA",6428,6428,0,0,0,5
"Houston-Baytown-Sugar Land","TX",764398,718752,2171,438,43037,5
"Huntington-Ashland","WV-KY-OH",626,626,0,0,0,5
"Huntsville","AL",41564,41564,0,0,0,5
"Idaho Falls","ID",22231,17439,0,4792,0,5
"Indianapolis","IN",219972,210326,3563,1593,4490,5
"Iowa City","IA",9586,8696,0,890,0,5
"Ithaca","NY",2070,1720,100,0,250,5
"Jackson","MI",3103,3103,0,0,0,5
"Jackson","MS",49543,47143,0,859,1541,5
"Jackson","TN",5288,5288,0,0,0,5
"Jacksonville","FL",354802,283390,538,15190,55684,5
"Jacksonville","NC",11147,11147,0,0,0,5
"Janesville","WI",8056,6538,413,225,880,5
"Jefferson City","MO",4352,4352,0,0,0,5
"Johnson City","TN",14963,14963,0,0,0,5
"Johnstown","PA",112,112,0,0,0,5
