"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Fort Smith","AR-OK MSA",3323,2751,572,0,0,4
"Fort Walton Beach","FL MSA",10313,9669,0,0,644,4
"Fort Wayne","IN MSA",37431,36157,599,0,675,4
"Fresno","CA MSA",43214,39451,124,0,3639,4
"Gadsden","AL MSA",786,786,0,0,0,4
"Gainesville","FL MSA",13244,8821,0,0,4423,4
"Glens Falls","NY MSA",4670,4318,154,0,198,4
"Goldsboro","NC MSA",3049,3049,0,0,0,4
"Grand Forks","ND-MN MSA",1223,1223,0,0,0,4
"Grand Junction","CO MSA",10819,10618,0,201,0,4
"Grand Rapids-Muskegon- Holland","MI MSA",77895,75228,360,0,2307,4
"Great Falls","MT MSA",1485,1395,90,0,0,4
"Green Bay","WI MSA",19051,16874,1654,308,215,4
"Greensboro--Winston-Salem-- High Point","NC MSA",71661,70110,532,0,1019,4
"Greenville","NC MSA",12778,6922,152,0,5704,4
"Greenville-Spartanburg- Anderson","SC MSA",55107,49697,615,500,4295,4
"Harrisburg-Lebanon- Carlisle","PA MSA",15575,15575,0,0,0,4
"Hartford","CT MSA",37278,36741,472,0,65,4
"Hattiesburg","MS MSA",891,891,0,0,0,4
"Hickory-Morganton-Lenoir","NC MSA",21769,21769,0,0,0,4
"Honolulu","HI MSA",14317,11217,76,0,3024,4
"Houma","LA MSA",5550,5550,0,0,0,4
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",312844,279225,464,186,32969,4
"Huntington-Ashland","WV-KY- OH MSA",267,267,0,0,0,4
"Huntsville","AL MSA",5991,5991,0,0,0,4
"Indianapolis","IN MSA",191945,172466,3964,2444,13071,4
"Iowa City","IA MSA",9106,4876,618,312,3300,4
"Jackson","MI MSA",1153,1153,0,0,0,4
"Jackson","MS MSA",23075,19852,0,0,3223,4
"Jackson","TN MSA",5444,5444,0,0,0,4
"Jacksonville","FL MSA",98137,87198,0,227,10712,4
"Jacksonville","NC MSA",4007,3898,57,52,0,4
"Jamestown","NY MSA",88,88,0,0,0,4
"Janesville-Beloit","WI MSA",4448,3823,0,625,0,4
"Johnson City-Kingsport- Bristol","TN-VA MSA",10757,8849,261,0,1647,4
"Johnstown","PA MSA",373,373,0,0,0,4
"Jonesboro","AR MSA",2951,2951,0,0,0,4
"Joplin","MO MSA",1770,1770,0,0,0,4
"Kalamazoo-Battle Creek","MI MSA",15138,14021,145,0,972,4
"Kansas City","MO-KS MSA",146970,126315,1519,1107,18029,4
"Killeen-Temple","TX MSA",11930,10533,1151,246,0,4
"Knoxville","TN MSA",21937,21076,216,0,645,4
"Kokomo","IN MSA",5577,4936,641,0,0,4
"La Crosse","WI-MN MSA",4759,4479,280,0,0,4
"Lafayette","LA MSA",10620,10620,0,0,0,4
"Lafayette","IN MSA",10563,9738,75,0,750,4
"Lake Charles","LA MSA",5228,5173,55,0,0,4
"Lakeland-Winter Haven","FL MSA",23206,22558,0,648,0,4
"Lancaster","PA MSA",13199,12623,100,0,476,4
"Lansing-East Lansing","MI MSA",19402,12637,216,0,6549,4
"Laredo","TX MSA",7603,6829,0,0,774,4
"Las Cruces","NM MSA",7668,7453,0,0,215,4
"Las Vegas","NV-AZ MSA",280213,233205,0,2038,44970,4
"Lawrence","KS MSA",7989,6667,810,0,512,4
"Lawton","OK MSA",1113,1113,0,0,0,4
"Lewiston-Auburn","ME MSA",1979,1739,0,240,0,4
"Lexington","KY MSA",31675,30393,302,140,840,4
"Lima","OH MSA",200,200,0,0,0,4
"Lincoln","NE MSA",15692,14303,115,79,1195,4
"Little Rock-North Little Rock","AR MSA",24863,23711,343,809,0,4
"Longview-Marshall","TX MSA",1978,1556,0,0,422,4
"Los Angeles-Riverside- Orange County","CA CMSA",711697,659214,3625,8241,40617,4
"Louisville","KY-IN MSA",58893,56700,0,0,2193,4
"Lubbock","TX MSA",8611,8611,0,0,0,4
"Lynchburg","VA MSA",10012,10012,0,0,0,4
"Macon","GA MSA",16595,13910,0,0,2685,4
"Madison","WI MSA",41799,29574,1253,1805,9167,4
"Mansfield","OH MSA",4246,3845,181,0,220,4
"McAllen-Edinburg-Mission","TX MSA",23986,23029,261,392,304,4
"Medford-Ashland","OR MSA",13702,13022,186,0,494,4
"Melbourne-Titusville-Palm Bay","FL MSA",38341,34133,0,240,3968,4
"Memphis","TN-AR-MS MSA",86936,84279,0,0,2657,4
"Merced","CA MSA",15115,15115,0,0,0,4
"Miami-Fort Lauderdale","FL CMSA",129583,107961,1855,3209,16558,4
"Milwaukee-Racine","WI CMSA",78604,66291,3668,1535,7110,4
"Minneapolis-St. Paul","MN-WI MSA",327389,311435,7289,3648,5017,4
"Missoula","MT MSA",2147,1924,76,147,0,4
"Mobile","AL MSA",35230,31480,0,0,3750,4
"Modesto","CA MSA",41118,40997,0,121,0,4
"Monroe","LA MSA",5833,5833,0,0,0,4
"Montgomery","AL MSA",8943,8943,0,0,0,4
"Muncie","IN MSA",3064,3064,0,0,0,4
"Myrtle Beach","SC MSA",37456,15153,0,2037,20266,4
"Naples","FL MSA",70013,55693,0,6823,7497,4
"Nashville","TN MSA",132382,110944,584,0,20854,4
"New London-Norwich","CT-RI MSA",11140,11140,0,0,0,4
"New Orleans","LA MSA",35116,31441,258,200,3217,4
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",550817,389849,31975,10932,118061,4
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",64867,63149,122,548,1048,4
"Ocala","FL MSA",18001,17901,0,100,0,4
"Odessa-Midland","TX MSA",1768,1768,0,0,0,4
"Oklahoma City","OK MSA",68828,42713,122,0,25993,4
"Omaha","NE-IA MSA",38835,38318,107,0,410,4
"Orlando","FL MSA",196157,162627,796,5482,27252,4
"Owensboro","KY MSA",3578,3578,0,0,0,4
"Panama City","FL MSA",22493,7262,490,266,14475,4
"Parkersburg-Marietta","WV-OH MSA",1210,850,0,360,0,4
"Pensacola","FL MSA",18154,18032,122,0,0,4
"Peoria-Pekin","IL MSA",28164,25807,500,0,1857,4
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",167197,158587,1345,1320,5945,4
"Phoenix-Mesa","AZ MSA",451759,409138,1058,4892,36671,4
"Pine Bluff","AR MSA",498,450,48,0,0,4
"Pittsburgh","PA MSA",63674,59387,342,2009,1936,4
"Pittsfield","MA MSA",0,0,0,0,0,4
"Pocatello","ID MSA",1484,1484,0,0,0,4
"Portland","ME MSA",15250,14850,0,400,0,4
"Portland-Salem","OR-WA CMSA",164519,138962,1687,3350,20520,4
"Providence-Fall River- Warwick","RI-MA MSA",30059,27126,478,0,2455,4
"Provo-Orem","UT MSA",30771,25519,287,881,4084,4
"Pueblo","CO MSA",7640,7640,0,0,0,4
"Punta Gorda","FL MSA",11498,10561,125,559,253,4
"Raleigh-Durham-Chapel Hill","Hill NC MSA",164447,146110,880,0,17457,4
"Rapid City","SD MSA",3700,3700,0,0,0,4
"Reading","PA MSA",9420,9420,0,0,0,4
"Redding","CA MSA",10835,10312,0,523,0,4
"Reno","NV MSA",36986,36327,55,0,604,4
"Richland-Kennewick-Pasco","WA MSA",11449,11449,0,0,0,4
"Richmond-Petersburg","VA MSA",44973,44872,0,0,101,4
"Roanoke","VA MSA",9906,9567,163,0,176,4
"Rochester","MN MSA",14376,11838,1111,730,697,4
"Rochester","NY MSA",31886,27823,0,0,4063,4
"Rockford","IL MSA",15473,14688,645,140,0,4
"Rocky Mount","NC MSA",4333,3787,276,0,270,4
"Sacramento-Yolo","CA CMSA",193500,178643,181,0,14676,4
"Saginaw-Bay City-Midland","MI MSA",9146,5381,0,0,3765,4
"St. Cloud","MN MSA",13543,13215,0,0,328,4
"St. Joseph","MO MSA",2272,1729,269,0,274,4
"St. Louis","MO-IL MSA",148913,114411,2908,4916,26678,4
"Salinas","CA MSA",30053,29752,301,0,0,4
"Salt Lake City-Ogden","UT MSA",94227,90307,2246,439,1235,4
"San Angelo","TX MSA",2354,2354,0,0,0,4
"San Antonio","TX MSA",74410,72500,0,0,1910,4
"San Diego","CA MSA",201668,137077,1085,2935,60571,4
"San Francisco-Oakland-San Jose","CA CMSA",329257,260339,2449,9704,56765,4
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",25056,25056,0,0,0,4
"Santa Barbara-Santa Maria- Lompoc","CA MSA",20969,19902,0,496,571,4
"Santa Fe","NM MSA",5101,3628,0,209,1264,4
"Sarasota-Bradenton","FL MSA",74656,69708,580,1025,3343,4
"Savannah","GA MSA",13228,13228,0,0,0,4
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",5638,5438,0,200,0,4
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",248007,190710,4925,6730,45642,4
"Sharon","PA MSA",1105,1105,0,0,0,4
"Sheboygan","WI MSA",2464,1104,0,0,1360,4
"Sherman-Denison","TX MSA",498,498,0,0,0,4
"Shreveport-Bossier City","LA MSA",9079,9079,0,0,0,4
"Sioux City","IA-NE MSA",1824,1824,0,0,0,4
"Sioux Falls","SD MSA",13526,13132,166,0,228,4
"South Bend","IN MSA",11112,11112,0,0,0,4
"Spokane","WA MSA",12914,12739,175,0,0,4
"Springfield","IL MSA",10089,9145,944,0,0,4
"Springfield","MO MSA",23239,22820,0,0,419,4
"Springfield","MA MSA",6762,6302,0,460,0,4
"State College","PA MSA",5166,5166,0,0,0,4
"Steubenville-Weirton","OH-WV MSA",567,567,0,0,0,4
"Stockton-Lodi","CA MSA",47965,47844,121,0,0,4
"Sumter","SC MSA",1933,1933,0,0,0,4
"Syracuse","NY MSA",7580,7580,0,0,0,4
"Tallahassee","FL MSA",14584,14339,245,0,0,4
"Tampa-St. Petersburg- Clearwater","FL MSA",135482,114316,1884,2438,16844,4
"Terre Haute","IN MSA",3550,3550,0,0,0,4
"Texarkana  TX-Texarkana "," AR MSA",2134,2134,0,0,0,4
"Toledo","OH MSA",20277,16735,182,360,3000,4
"Topeka","KS MSA",9696,9276,420,0,0,4
"Tucson","AZ MSA",102738,77656,0,0,25082,4
"Tulsa","OK MSA",40149,39868,0,110,171,4
"Tuscaloosa","AL MSA",3708,3708,0,0,0,4
"Tyler","TX MSA",4634,4403,0,0,231,4
"Utica-Rome","NY MSA",1591,1591,0,0,0,4
"Victoria","TX MSA",1290,1290,0,0,0,4
"Visalia-Tulare-Porterville","CA MSA",12400,12073,78,0,249,4
"Waco","TX MSA",4424,3993,99,119,213,4
"Washington-Baltimore","DC-MD- VA-WV CMSA",406829,363186,411,2227,41005,4
"Waterloo-Cedar Falls","IA MSA",2372,2372,0,0,0,4
"Wausau","WI MSA",5707,5017,290,0,400,4
"West Palm Beach-Boca Raton","Raton FL MSA",132094,84000,98,3204,44792,4
"Wheeling","WV-OH MSA",139,139,0,0,0,4
"Wichita","KS MSA",13807,13583,224,0,0,4
"Wichita Falls","TX MSA",1841,1841,0,0,0,4
"Wilmington","NC MSA",22462,20267,0,0,2195,4
"Yakima","WA MSA",4433,3985,248,0,200,4
"York","PA MSA",13038,12198,240,600,0,4
"Youngstown-Warren","OH MSA",13075,12025,1050,0,0,4
"Yuba City","CA MSA",3869,3869,0,0,0,4
"Yuma","AZ MSA",9793,9793,0,0,0,4
"Abilene","TX MSA",1822,1822,0,0,0,5
"Albany","GA MSA",4201,3865,336,0,0,5
"Albany-Schenectady-Troy","NY MSA",26021,24845,187,0,989,5
"Albuquerque","NM MSA",45774,45125,0,649,0,5
"Alexandria","LA MSA",3506,3506,0,0,0,5
"Allentown-Bethlehem-Easton","PA MSA",19463,19021,147,295,0,5
"Altoona","PA MSA",981,981,0,0,0,5
"Amarillo","TX MSA",6235,5978,0,0,257,5
"Anchorage","AK MSA",26080,19787,5709,584,0,5
"Anniston","AL MSA",1833,1604,0,0,229,5
"Appleton-Oshkosh-Neenah","WI MSA",25937,23491,1299,360,787,5
"Asheville","NC MSA",14745,14007,150,0,588,5
"Athens","GA MSA",14019,13346,673,0,0,5
"Atlanta","GA MSA",584149,513524,2435,4035,64155,5
"Auburn-Opelika","AL MSA",5999,4761,1238,0,0,5
"Augusta-Aiken","GA-SC MSA",21735,21735,0,0,0,5
"Austin-San Marcos","TX MSA",140566,99311,0,0,41255,5
"Bakersfield","CA MSA",32592,31913,0,299,380,5
"Bangor","ME MSA",2635,2459,0,176,0,5
"Barnstable-Yarmouth","MA MSA",23827,21678,532,1238,379,5
"Baton Rouge","LA MSA",9909,9451,0,0,458,5
"Beaumont-Port Arthur","TX MSA",6477,5965,0,512,0,5
"Bellingham","WA MSA",15358,12633,422,987,1316,5
"Benton Harbor","MI MSA",390,390,0,0,0,5
"Billings","MT MSA",4657,4657,0,0,0,5
"Biloxi-Gulfport-Pascagoula","MS MSA",19798,17963,60,0,1775,5
"Binghamton","NY MSA",2577,2577,0,0,0,5
"Birmingham","AL MSA",61747,60396,0,0,1351,5
"Bismarck","ND MSA",8487,5760,1002,1725,0,5
"Bloomington","IN MSA",7515,6048,556,597,314,5
"Bloomington-Normal","IL MSA",6041,4403,0,720,918,5
"Boise City","ID MSA",71890,70482,344,1064,0,5
"Boston-Worcester-Lawrence","Boston-Worcester-Lawrence MA-NH-ME-CT CMSA",205800,183639,3558,3493,15110,5
"Brownsville-Harlingen-San Benito","TX MSA",11078,10620,178,280,0,5
"Bryan-College Station","TX MSA",11800,9915,559,0,1326,5
"Buffalo-Niagara Falls","NY MSA",36864,27011,210,0,9643,5
"Burlington","VT MSA",9822,9690,132,0,0,5
"Canton-Massillon","OH MSA",16578,16171,407,0,0,5
"Casper","WY MSA",743,743,0,0,0,5
"Cedar Rapids","IA MSA",7627,6397,440,517,273,5
"Champaign-Urbana","IL MSA",7354,6351,0,0,1003,5
"Charleston-North Charleston","SC MSA",65560,48773,332,0,16455,5
"Charleston","WV MSA",4948,4121,0,254,573,5
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",170636,150622,979,1254,17781,5
"Charlottesville","VA MSA",22393,22393,0,0,0,5
"Chattanooga","TN-GA MSA",22511,22163,0,50,298,5
"Cheyenne","WY MSA",3949,3949,0,0,0,5
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",563196,461826,7401,10708,83261,5
"Chico-Paradise","CA MSA",10181,10181,0,0,0,5
"Cincinnati-Hamilton","OH-KY- IN CMSA",125363,117811,504,2662,4386,5
"Clarksville-Hopkinsville","TN-KY MSA",5776,5501,0,275,0,5
"Cleveland-Akron","OH CMSA",175179,166055,820,1307,6997,5
"Colorado Springs","CO MSA",55353,54793,0,140,420,5
"Columbia","MO MSA",10836,9969,867,0,0,5
"Columbia","SC MSA",31466,31096,69,0,301,5
"Columbus","GA-AL MSA",15456,12956,0,0,2500,5
"Columbus","OH MSA",152590,129780,1605,2238,18967,5
"Corpus Christi","TX MSA",5732,5532,200,0,0,5
"Corvallis","Corvallis OR MSA",4901,4362,162,0,377,5
"Cumberland","MD-WV MSA",1653,1653,0,0,0,5
"Dallas-Fort Worth","TX CMSA",517406,499119,1148,3502,13637,5
"Danville","VA MSA",2772,2772,0,0,0,5
"Davenport-Moline-Rock Island","IA-IL MSA",9227,9227,0,0,0,5
"Dayton-Springfield","OH MSA",36158,26237,449,380,9092,5
"Daytona Beach","FL MSA",42096,40496,94,0,1506,5
"Decatur","Al MSA",2602,2497,0,0,105,5
"Decatur","IL MSA",1816,1816,0,0,0,5
"Denver-Boulder-Greeley","CO CMSA",276669,243503,837,1572,30757,5
"Des Moines","IA MSA",40129,36885,1189,1449,606,5
"Detroit-Ann Arbor-Flint","MI CMSA",343328,315776,3388,6772,17392,5
"Dothan","AL MSA",2423,2303,120,0,0,5
"Dover","DE MSA",7669,7469,0,0,200,5
"Dubuque","IA MSA",2033,2033,0,0,0,5
"Duluth-Superior","MN-WI MSA",6885,5898,92,0,895,5
"Eau Claire","WI MSA",12907,9897,205,2365,440,5
"El Paso","TX MSA",11381,10880,0,501,0,5
"Elkhart-Goshen","IN MSA",10703,10703,0,0,0,5
"Elmira","NY MSA",1171,654,0,94,423,5
"Enid","OK MSA",1747,1681,66,0,0,5
"Erie","PA MSA",4855,4855,0,0,0,5
"Eugene-Springfield","OR MSA",14588,14140,448,0,0,5
"Evansville-Henderson","IN-KY MSA",12028,11291,312,0,425,5
"Fargo-Moorhead","ND-MN MSA",12553,9553,0,0,3000,5
"Fayetteville","NC MSA",9964,7216,0,0,2748,5
"Fayetteville-Springdale- Rogers","AR MSA",18541,17052,556,741,192,5
"Flagstaff","AZ-UT MSA",14209,12992,120,0,1097,5
"Florence","AL MSA",1736,1736,0,0,0,5
"Florence","SC MSA",4473,4169,0,0,304,5
"Fort Collins-Loveland","CO MSA",39890,35166,522,1687,2515,5
"Fort Myers-Cape Coral","FL MSA",84856,61013,3034,4905,15904,5
"Fort Pierce-Port St. Lucie","FL MSA",34969,34537,432,0,0,5
"Fort Smith","AR-OK MSA",5913,5279,634,0,0,5
"Fort Walton Beach","FL MSA",10916,9879,0,0,1037,5
"Fort Wayne","IN MSA",34136,34040,96,0,0,5
"Fresno","CA MSA",40244,40244,0,0,0,5
"Gadsden","AL MSA",1011,1011,0,0,0,5
"Gainesville","FL MSA",15005,14408,0,181,416,5
"Glens Falls","NY MSA",8282,7124,154,0,1004,5
"Goldsboro","NC MSA",3653,3509,0,144,0,5
"Grand Forks","ND-MN MSA",657,657,0,0,0,5
"Grand Junction","CO MSA",12626,12525,101,0,0,5
"Grand Rapids-Muskegon- Holland","MI MSA",72277,68667,756,1518,1336,5
"Great Falls","MT MSA",1148,1039,0,0,109,5
"Green Bay","WI MSA",15693,14028,1150,0,515,5
"Greensboro--Winston-Salem-- High Point","NC MSA",86549,82226,474,197,3652,5
"Greenville","NC MSA",9690,8809,881,0,0,5
"Greenville-Spartanburg- Anderson","SC MSA",57942,56027,549,0,1366,5
"Harrisburg-Lebanon- Carlisle","PA MSA",13910,13405,80,425,0,5
"Hartford","CT MSA",39756,39099,90,0,567,5
"Hattiesburg","MS MSA",1170,1040,0,0,130,5
"Hickory-Morganton-Lenoir","NC MSA",27547,27120,307,120,0,5
"Honolulu","HI MSA",38750,37282,0,0,1468,5
"Houma","LA MSA",6514,6514,0,0,0,5
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",341909,319628,245,159,21877,5
"Huntington-Ashland","WV-KY- OH MSA",590,238,0,0,352,5
"Huntsville","AL MSA",5452,5452,0,0,0,5
"Indianapolis","IN MSA",206507,176482,2341,3314,24370,5
"Iowa City","IA MSA",10513,10338,175,0,0,5
"Jackson","MI MSA",1122,1122,0,0,0,5
"Jackson","MS MSA",23460,21353,0,0,2107,5
"Jackson","TN MSA",6254,6254,0,0,0,5
"Jacksonville","FL MSA",140755,95508,260,309,44678,5
"Jacksonville","NC MSA",7631,7150,0,481,0,5
"Jamestown","NY MSA",88,88,0,0,0,5
"Janesville-Beloit","WI MSA",4186,3536,0,225,425,5
"Johnson City-Kingsport- Bristol","TN-VA MSA",11086,10743,0,0,343,5
"Johnstown","PA MSA",1026,1026,0,0,0,5
"Jonesboro","AR MSA",3791,3791,0,0,0,5
"Joplin","MO MSA",1113,1113,0,0,0,5
"Kalamazoo-Battle Creek","MI MSA",15701,14621,168,660,252,5
"Kansas City","MO-KS MSA",160828,144917,3665,3293,8953,5
"Killeen-Temple","TX MSA",14468,12815,831,822,0,5
"Knoxville","TN MSA",29962,27166,834,535,1427,5
"Kokomo","IN MSA",5445,4745,400,0,300,5
"La Crosse","WI-MN MSA",4674,3239,754,356,325,5
"Lafayette","LA MSA",12746,12746,0,0,0,5
"Lafayette","IN MSA",11630,8678,90,1370,1492,5
"Lake Charles","LA MSA",8700,8375,325,0,0,5
"Lakeland-Winter Haven","FL MSA",55560,29859,310,103,25288,5
"Lancaster","PA MSA",16415,16195,0,220,0,5
"Lansing-East Lansing","MI MSA",21607,15006,190,0,6411,5
"Laredo","TX MSA",8618,7974,0,0,644,5
"Las Cruces","NM MSA",9282,7764,0,146,1372,5
"Las Vegas","NV-AZ MSA",256797,234710,1143,5652,15292,5
"Lawrence","KS MSA",7036,5872,284,0,880,5
"Lawton","OK MSA",1423,1423,0,0,0,5
"Lewiston-Auburn","ME MSA",1720,1720,0,0,0,5
"Lexington","KY MSA",35095,34531,564,0,0,5
"Lima","OH MSA",1934,1934,0,0,0,5
"Lincoln","NE MSA",15579,14154,230,0,1195,5
"Little Rock-North Little Rock","AR MSA",30693,29818,50,825,0,5
"Longview-Marshall","TX MSA",1129,1129,0,0,0,5
"Los Angeles-Riverside- Orange County","CA CMSA",769111,684609,1867,2302,80333,5
"Louisville","KY-IN MSA",61296,58714,263,98,2221,5
"Lubbock","TX MSA",12743,10635,358,1300,450,5
"Lynchburg","VA MSA",9952,9792,160,0,0,5
"Macon","GA MSA",19641,18091,0,80,1470,5
"Madison","WI MSA",32888,25491,2122,1624,3651,5
"Mansfield","OH MSA",6180,4264,1321,375,220,5
"McAllen-Edinburg-Mission","TX MSA",26795,25301,431,759,304,5
"Medford-Ashland","OR MSA",16174,14956,419,305,494,5
"Melbourne-Titusville-Palm Bay","FL MSA",44864,40415,0,0,4449,5
"Memphis","TN-AR-MS MSA",93504,77911,153,3233,12207,5
"Merced","CA MSA",17704,17704,0,0,0,5
"Miami-Fort Lauderdale","FL CMSA",205763,153049,1007,4177,47530,5
"Milwaukee-Racine","WI CMSA",87699,71975,3871,2332,9521,5
"Minneapolis-St. Paul","MN-WI MSA",261084,238128,2964,1276,18716,5
"Missoula","MT MSA",3539,2446,855,0,238,5
"Mobile","AL MSA",66856,36455,0,0,30401,5
"Modesto","CA MSA",31109,29487,446,724,452,5
"Monroe","LA MSA",4105,4105,0,0,0,5
"Montgomery","AL MSA",10271,10100,0,0,171,5
"Muncie","IN MSA",3407,3345,62,0,0,5
"Myrtle Beach","SC MSA",28601,21616,122,434,6429,5
"Naples","FL MSA",75283,61805,1019,5474,6985,5
"Nashville","TN MSA",116071,113887,707,177,1300,5
"New London-Norwich","CT-RI MSA",12282,12113,0,169,0,5
"New Orleans","LA MSA",43711,42833,168,200,510,5
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",538638,442355,22826,19779,53678,5
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",77118,75319,122,524,1153,5
"Ocala","FL MSA",21346,21346,0,0,0,5
"Odessa-Midland","TX MSA",2220,2220,0,0,0,5
"Oklahoma City","OK MSA",47716,46981,735,0,0,5
"Omaha","NE-IA MSA",44094,37810,0,208,6076,5
"Orlando","FL MSA",189343,171087,490,960,16806,5
"Owensboro","KY MSA",4249,3913,336,0,0,5
"Panama City","FL MSA",7950,7078,490,382,0,5
"Parkersburg-Marietta","WV-OH MSA",1757,1757,0,0,0,5
"Pensacola","FL MSA",25045,24604,0,441,0,5
"Peoria-Pekin","IL MSA",12593,10270,647,299,1377,5
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",223515,192194,1718,3051,26552,5
"Phoenix-Mesa","AZ MSA",503119,477833,2170,3929,19187,5
"Pine Bluff","AR MSA",363,363,0,0,0,5
"Pittsburgh","PA MSA",71913,67349,512,1907,2145,5
"Pittsfield","MA MSA",0,0,0,0,0,5
"Pocatello","ID MSA",1115,1115,0,0,0,5
"Portland","ME MSA",17972,17672,300,0,0,5
"Portland-Salem","OR-WA CMSA",170207,156604,2796,2605,8202,5
"Providence-Fall River- Warwick","RI-MA MSA",27912,26897,524,291,200,5
"Provo-Orem","UT MSA",41732,37957,1458,682,1635,5
"Pueblo","CO MSA",11005,11005,0,0,0,5
"Punta Gorda","FL MSA",15411,12751,0,427,2233,5
"Raleigh-Durham-Chapel Hill","Hill NC MSA",203627,163358,0,437,39832,5
"Rapid City","SD MSA",4647,4338,0,0,309,5
"Reading","PA MSA",10981,10981,0,0,0,5
"Redding","CA MSA",10739,10739,0,0,0,5
"Reno","NV MSA",26395,26015,91,0,289,5
"Richland-Kennewick-Pasco","WA MSA",13301,13301,0,0,0,5
"Richmond-Petersburg","VA MSA",63661,63661,0,0,0,5
"Roanoke","VA MSA",7361,6974,121,90,176,5
"Rochester","MN MSA",17968,14872,1334,1095,667,5
"Rochester","NY MSA",32282,30406,0,0,1876,5
"Rockford","IL MSA",13921,13137,166,618,0,5
"Rocky Mount","NC MSA",4348,3831,213,0,304,5
"Sacramento-Yolo","CA CMSA",246043,246043,0,0,0,5
"Saginaw-Bay City-Midland","MI MSA",6028,5360,340,0,328,5
"St. Cloud","MN MSA",7322,6994,0,0,328,5
"St. Joseph","MO MSA",2092,1729,134,0,229,5
"St. Louis","MO-IL MSA",133703,128002,906,179,4616,5
"Salinas","CA MSA",36880,36569,0,0,311,5
"Salt Lake City-Ogden","UT MSA",94376,84406,2300,6008,1662,5
"San Angelo","TX MSA",2825,2825,0,0,0,5
"San Antonio","TX MSA",114203,96808,612,254,16529,5
"San Diego","CA MSA",208984,194271,1161,245,13307,5
"San Francisco-Oakland-San Jose","CA CMSA",361744,321335,2171,2316,35922,5
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",27930,27776,154,0,0,5
"Santa Barbara-Santa Maria- Lompoc","CA MSA",16790,16011,0,208,571,5
"Santa Fe","NM MSA",5884,4692,0,209,983,5
"Sarasota-Bradenton","FL MSA",74799,69857,320,790,3832,5
"Savannah","GA MSA",15604,15420,0,0,184,5
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",10213,4963,0,250,5000,5
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",270984,196419,7104,11552,55909,5
"Sharon","PA MSA",1317,1317,0,0,0,5
"Sheboygan","WI MSA",1250,1250,0,0,0,5
"Sherman-Denison","TX MSA",148,148,0,0,0,5
"Shreveport-Bossier City","LA MSA",13351,13351,0,0,0,5
"Sioux City","IA-NE MSA",945,945,0,0,0,5
"Sioux Falls","SD MSA",16985,14297,0,1118,1570,5
"South Bend","IN MSA",15360,13590,210,1560,0,5
"Spokane","WA MSA",19124,17658,364,0,1102,5
"Springfield","IL MSA",10423,9981,442,0,0,5
"Springfield","MO MSA",21849,21432,120,130,167,5
"Springfield","MA MSA",9262,8689,94,479,0,5
"State College","PA MSA",3547,3397,150,0,0,5
"Steubenville-Weirton","OH-WV MSA",515,515,0,0,0,5
"Stockton-Lodi","CA MSA",60488,60488,0,0,0,5
"Sumter","SC MSA",1973,1973,0,0,0,5
"Syracuse","NY MSA",8237,7997,240,0,0,5
"Tallahassee","FL MSA",14333,14088,245,0,0,5
"Tampa-St. Petersburg- Clearwater","FL MSA",148650,113512,2584,2907,29647,5
"Terre Haute","IN MSA",2481,2481,0,0,0,5
"Texarkana  TX-Texarkana "," AR MSA",5016,1051,0,3965,0,5
"Toledo","OH MSA",24737,16637,200,0,7900,5
"Topeka","KS MSA",11198,10162,0,320,716,5
"Tucson","AZ MSA",87233,78763,362,978,7130,5
"Tulsa","OK MSA",41511,41389,122,0,0,5
"Tuscaloosa","AL MSA",4774,4774,0,0,0,5
"Tyler","TX MSA",5535,5108,0,150,277,5
"Utica-Rome","NY MSA",1324,1324,0,0,0,5
"Victoria","TX MSA",2205,2205,0,0,0,5
"Visalia-Tulare-Porterville","CA MSA",20894,20566,328,0,0,5
"Waco","TX MSA",9217,7551,1065,151,450,5
"Washington-Baltimore","DC-MD- VA-WV CMSA",444145,427519,1762,820,14044,5
"Waterloo-Cedar Falls","IA MSA",3905,2945,0,0,960,5
"Wausau","WI MSA",4937,4937,0,0,0,5
"West Palm Beach-Boca Raton","Raton FL MSA",114695,85708,100,1100,27787,5
"Wheeling","WV-OH MSA",375,375,0,0,0,5
"Wichita","KS MSA",16845,16845,0,0,0,5
"Wichita Falls","TX MSA",1948,1948,0,0,0,5
"Wilmington","NC MSA",25091,23570,0,740,781,5
