"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",85540,81790,2690,763,297,2
"Ocala","FL MSA",45327,43150,222,0,1955,2
"Odessa-Midland","TX MSA",3201,3141,60,0,0,2
"Oklahoma City","OK MSA",66752,61965,507,0,4280,2
"Omaha","NE-IA MSA",31475,30831,644,0,0,2
"Orlando","FL MSA",227433,197125,166,0,30142,2
"Owensboro","KY MSA",4871,4518,0,131,222,2
"Panama City","FL MSA",25552,16353,0,263,8936,2
"Parkersburg-Marietta","WV-OH MSA",937,697,0,240,0,2
"Pensacola","FL MSA",46991,46865,126,0,0,2
"Peoria-Pekin","IL MSA",7057,7057,0,0,0,2
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",176234,167921,2259,737,5317,2
"Phoenix-Mesa","AZ MSA",437035,425118,155,1442,10320,2
"Pine Bluff","AR MSA",1672,1419,253,0,0,2
"Pittsburgh","PA MSA",53425,49899,1008,1000,1518,2
"Pittsfield","MA MSA",0,0,0,0,0,2
"Pocatello","ID MSA",1130,1130,0,0,0,2
"Portland","ME MSA",13397,13397,0,0,0,2
"Portland-Salem","OR-WA CMSA",178232,148467,3959,635,25171,2
"Providence-Fall River- Warwick","RI-MA MSA",19813,19271,418,124,0,2
"Provo-Orem","UT MSA",29095,19197,593,0,9305,2
"Pueblo","CO MSA",9561,8570,991,0,0,2
"Punta Gorda","FL MSA",19370,16786,0,2584,0,2
"Raleigh-Durham-Chapel Hill","Hill NC MSA",223035,180076,917,2237,39805,2
"Rapid City","SD MSA",2523,2523,0,0,0,2
"Reading","PA MSA",8923,5544,0,0,3379,2
"Redding","CA MSA",26084,23672,0,2412,0,2
"Reno","NV MSA",31768,30271,0,0,1497,2
"Richland-Kennewick-Pasco","WA MSA",11178,10854,324,0,0,2
"Richmond-Petersburg","VA MSA",67572,67382,0,0,190,2
"Roanoke","VA MSA",6734,6084,0,0,650,2
"Rochester","MN MSA",9689,7880,223,321,1265,2
"Rochester","NY MSA",20760,20469,80,0,211,2
"Rockford","IL MSA",10772,10647,125,0,0,2
"Rocky Mount","NC MSA",3207,3002,205,0,0,2
"Sacramento-Yolo","CA CMSA",240738,219686,2353,390,18309,2
"Saginaw-Bay City-Midland","MI MSA",3842,3513,329,0,0,2
"St. Cloud","MN MSA",5898,5583,0,0,315,2
"St. Joseph","MO MSA",1214,1214,0,0,0,2
"St. Louis","MO-IL MSA",124638,109070,6124,1522,7922,2
"Salinas","CA MSA",11856,11612,244,0,0,2
"Salt Lake City-Ogden","UT MSA",64702,58573,818,4006,1305,2
"San Angelo","TX MSA",4836,4836,0,0,0,2
"San Antonio","TX MSA",86801,86229,122,450,0,2
"San Diego","CA MSA",142328,111873,0,4261,26194,2
"San Francisco-Oakland-San Jose","CA CMSA",269025,199310,5085,7842,56788,2
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",41249,40803,446,0,0,2
"Santa Barbara-Santa Maria- Lompoc","CA MSA",10387,10387,0,0,0,2
"Santa Fe","NM MSA",5657,5310,0,0,347,2
"Sarasota-Bradenton","FL MSA",130773,93113,0,10719,26941,2
"Savannah","GA MSA",16184,16184,0,0,0,2
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",4821,4061,760,0,0,2
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",203824,182283,4791,8399,8351,2
"Sharon","PA MSA",1204,828,0,0,376,2
"Sheboygan","WI MSA",684,684,0,0,0,2
"Sherman-Denison","TX MSA",1178,1178,0,0,0,2
"Shreveport-Bossier City","LA MSA",12362,12362,0,0,0,2
"Sioux City","IA-NE MSA",855,855,0,0,0,2
"Sioux Falls","SD MSA",26552,26552,0,0,0,2
"South Bend","IN MSA",6673,6463,210,0,0,2
"Spokane","WA MSA",11410,11410,0,0,0,2
"Springfield","IL MSA",5426,4795,439,0,192,2
"Springfield","MO MSA",20399,18396,2003,0,0,2
"Springfield","MA MSA",4031,3631,0,400,0,2
"State College","PA MSA",5758,5758,0,0,0,2
"Steubenville-Weirton","OH-WV MSA",332,332,0,0,0,2
"Stockton-Lodi","CA MSA",42160,42160,0,0,0,2
"Sumter","SC MSA",3698,2589,0,0,1109,2
"Syracuse","NY MSA",6878,6585,0,0,293,2
"Tallahassee","FL MSA",26762,21981,126,257,4398,2
"Tampa-St. Petersburg- Clearwater","FL MSA",186018,179001,1755,974,4288,2
"Terre Haute","IN MSA",2041,2041,0,0,0,2
"Texarkana  TX-Texarkana "," AR MSA",925,925,0,0,0,2
"Toledo","OH MSA",19087,17496,691,0,900,2
"Topeka","KS MSA",6889,6889,0,0,0,2
"Tucson","AZ MSA",87820,81598,2397,1037,2788,2
"Tulsa","OK MSA",33748,33748,0,0,0,2
"Tuscaloosa","AL MSA",5509,5509,0,0,0,2
"Tyler","TX MSA",5350,5119,0,0,231,2
"Utica-Rome","NY MSA",490,490,0,0,0,2
"Victoria","TX MSA",1824,1824,0,0,0,2
"Visalia-Tulare-Porterville","CA MSA",13663,13663,0,0,0,2
"Waco","TX MSA",5863,5503,200,160,0,2
"Washington-Baltimore","DC-MD- VA-WV CMSA",409259,396001,352,356,12550,2
"Waterloo-Cedar Falls","IA MSA",3282,2756,0,0,526,2
"Wausau","WI MSA",2874,2709,165,0,0,2
"West Palm Beach-Boca Raton","Raton FL MSA",123756,92901,653,0,30202,2
"Wheeling","WV-OH MSA",138,138,0,0,0,2
"Wichita","KS MSA",16003,13618,261,0,2124,2
"Wichita Falls","TX MSA",3397,3397,0,0,0,2
"Wilmington","NC MSA",41939,38593,169,2065,1112,2
"Yakima","WA MSA",2281,1733,548,0,0,2
"York","PA MSA",15368,13389,757,0,1222,2
"Youngstown-Warren","OH MSA",6877,5843,578,171,285,2
"Yuba City","CA MSA",5007,5007,0,0,0,2
"Yuma","AZ MSA",8942,8942,0,0,0,2
"Abilene","TX MSA",2807,1648,160,999,0,3
"Albany","GA MSA",5453,5453,0,0,0,3
"Albany-Schenectady-Troy","NY MSA",40554,28654,1026,569,10305,3
"Albuquerque","NM MSA",77589,54109,0,0,23480,3
"Alexandria","LA MSA",7625,2031,0,0,5594,3
"Allentown-Bethlehem-Easton","PA MSA",22485,21264,0,513,708,3
"Altoona","PA MSA",901,901,0,0,0,3
"Amarillo","TX MSA",7344,7344,0,0,0,3
"Anchorage","AK MSA",33583,20371,6291,0,6921,3
"Anniston","AL MSA",3646,3646,0,0,0,3
"Appleton-Oshkosh-Neenah","WI MSA",14575,13144,654,0,777,3
"Asheville","NC MSA",16402,13911,625,0,1866,3
"Athens","GA MSA",15923,14155,1768,0,0,3
"Atlanta","GA MSA",572241,501756,2788,432,67265,3
"Auburn-Opelika","AL MSA",16846,6324,514,0,10008,3
"Augusta-Aiken","GA-SC MSA",30968,30968,0,0,0,3
"Austin-San Marcos","TX MSA",88353,70439,1157,473,16284,3
"Bakersfield","CA MSA",38589,37927,139,166,357,3
"Bangor","ME MSA",2236,1936,300,0,0,3
"Barnstable-Yarmouth","MA MSA",13474,13230,244,0,0,3
"Baton Rouge","LA MSA",11147,9717,32,0,1398,3
"Beaumont-Port Arthur","TX MSA",5499,5499,0,0,0,3
"Bellingham","WA MSA",16852,14656,624,427,1145,3
"Benton Harbor","MI MSA",2712,2712,0,0,0,3
"Billings","MT MSA",6145,6002,143,0,0,3
"Biloxi-Gulfport-Pascagoula","MS MSA",16329,16121,0,208,0,3
"Binghamton","NY MSA",1528,1528,0,0,0,3
"Birmingham","AL MSA",57162,56575,0,0,587,3
"Bismarck","ND MSA",5329,5329,0,0,0,3
"Bloomington","IN MSA",11548,3721,171,0,7656,3
"Bloomington-Normal","IL MSA",9469,9469,0,0,0,3
"Boise City","ID MSA",64081,60546,893,1679,963,3
"Boston-Worcester-Lawrence","Boston-Worcester-Lawrence MA-NH-ME-CT CMSA",188762,171474,4107,3609,9572,3
"Brownsville-Harlingen-San Benito","TX MSA",15818,14981,231,383,223,3
"Bryan-College Station","TX MSA",10960,9027,1933,0,0,3
"Buffalo-Niagara Falls","NY MSA",22943,22384,120,0,439,3
"Burlington","VT MSA",10919,4784,0,459,5676,3
"Canton-Massillon","OH MSA",15319,14552,0,0,767,3
"Casper","WY MSA",2739,2739,0,0,0,3
"Cedar Rapids","IA MSA",8623,7024,343,293,963,3
"Champaign-Urbana","IL MSA",8723,4115,184,0,4424,3
"Charleston-North Charleston","SC MSA",75938,61608,749,502,13079,3
"Charleston","WV MSA",3218,3218,0,0,0,3
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",204697,196332,1184,644,6537,3
"Charlottesville","VA MSA",21847,20867,130,0,850,3
"Chattanooga","TN-GA MSA",22790,22444,0,50,296,3
"Cheyenne","WY MSA",4983,4983,0,0,0,3
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",526507,446349,3856,7547,68755,3
"Chico-Paradise","CA MSA",10517,10517,0,0,0,3
"Cincinnati-Hamilton","OH-KY- IN CMSA",131373,122660,327,2706,5680,3
"Clarksville-Hopkinsville","TN-KY MSA",9924,8659,120,332,813,3
"Cleveland-Akron","OH CMSA",134226,131182,325,735,1984,3
"Colorado Springs","CO MSA",77331,49120,0,2086,26125,3
"Columbia","MO MSA",16100,15842,258,0,0,3
"Columbia","SC MSA",35404,35404,0,0,0,3
"Columbus","GA-AL MSA",15987,15387,150,450,0,3
"Columbus","OH MSA",158023,140279,806,4254,12684,3
"Corpus Christi","TX MSA",8027,7033,233,603,158,3
"Corvallis","Corvallis OR MSA",5769,5692,77,0,0,3
"Cumberland","MD-WV MSA",1284,1284,0,0,0,3
"Dallas-Fort Worth","TX CMSA",559609,512118,820,0,46671,3
"Danville","VA MSA",3324,3324,0,0,0,3
"Davenport-Moline-Rock Island","IA-IL MSA",8946,8946,0,0,0,3
"Dayton-Springfield","OH MSA",33104,30288,140,2676,0,3
"Daytona Beach","FL MSA",81707,75501,2668,1548,1990,3
"Decatur","Al MSA",3184,3184,0,0,0,3
"Decatur","IL MSA",810,810,0,0,0,3
"Denver-Boulder-Greeley","CO CMSA",296392,281105,1722,5213,8352,3
"Des Moines","IA MSA",41387,40183,460,744,0,3
"Detroit-Ann Arbor-Flint","MI CMSA",278801,253735,5920,2385,16761,3
"Dothan","AL MSA",2219,2219,0,0,0,3
"Dover","DE MSA",10495,10390,105,0,0,3
"Dubuque","IA MSA",8675,3531,483,161,4500,3
"Duluth-Superior","MN-WI MSA",3056,2757,0,299,0,3
"Eau Claire","WI MSA",7474,6574,300,600,0,3
"El Paso","TX MSA",15559,14106,273,858,322,3
"Elkhart-Goshen","IN MSA",9857,9367,0,490,0,3
"Elmira","NY MSA",634,634,0,0,0,3
"Enid","OK MSA",1631,1519,0,112,0,3
"Erie","PA MSA",2824,2824,0,0,0,3
"Eugene-Springfield","OR MSA",20832,20541,291,0,0,3
"Evansville-Henderson","IN-KY MSA",12521,12221,300,0,0,3
"Fargo-Moorhead","ND-MN MSA",3745,2895,0,0,850,3
"Fayetteville","NC MSA",25232,10774,0,0,14458,3
"Fayetteville-Springdale- Rogers","AR MSA",19165,19165,0,0,0,3
"Flagstaff","AZ-UT MSA",8088,8088,0,0,0,3
"Florence","AL MSA",1602,1602,0,0,0,3
"Florence","SC MSA",4817,4341,42,0,434,3
"Fort Collins-Loveland","CO MSA",36907,33936,0,448,2523,3
"Fort Myers-Cape Coral","FL MSA",112881,77402,4903,2991,27585,3
"Fort Pierce-Port St. Lucie","FL MSA",56199,52969,97,2333,800,3
"Fort Smith","AR-OK MSA",6005,4035,170,1800,0,3
"Fort Walton Beach","FL MSA",16898,16058,0,153,687,3
"Fort Wayne","IN MSA",39205,37156,0,0,2049,3
"Fresno","CA MSA",54180,53378,0,598,204,3
"Gadsden","AL MSA",733,733,0,0,0,3
"Gainesville","FL MSA",9972,7690,0,0,2282,3
"Glens Falls","NY MSA",4728,4728,0,0,0,3
"Goldsboro","NC MSA",3788,3706,82,0,0,3
"Grand Forks","ND-MN MSA",1265,369,896,0,0,3
"Grand Junction","CO MSA",14082,13263,0,0,819,3
"Grand Rapids-Muskegon- Holland","MI MSA",70521,66625,121,1446,2329,3
"Great Falls","MT MSA",1210,1210,0,0,0,3
"Green Bay","WI MSA",18461,15264,593,0,2604,3
"Greensboro--Winston-Salem-- High Point","NC MSA",89377,81827,363,969,6218,3
"Greenville","NC MSA",12597,8703,369,0,3525,3
"Greenville-Spartanburg- Anderson","SC MSA",66224,65119,380,410,315,3
"Harrisburg-Lebanon- Carlisle","PA MSA",19585,19125,0,0,460,3
"Hartford","CT MSA",34812,34279,466,0,67,3
"Hattiesburg","MS MSA",1039,889,0,0,150,3
"Hickory-Morganton-Lenoir","NC MSA",19968,18729,1000,0,239,3
"Honolulu","HI MSA",17526,17526,0,0,0,3
"Houma","LA MSA",7113,7113,0,0,0,3
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",432411,340357,253,7511,84290,3
"Huntington-Ashland","WV-KY- OH MSA",488,488,0,0,0,3
"Huntsville","AL MSA",14106,10998,0,468,2640,3
"Indianapolis","IN MSA",203079,185617,1426,1346,14690,3
"Iowa City","IA MSA",13625,7518,171,0,5936,3
"Jackson","MI MSA",1460,1460,0,0,0,3
"Jackson","MS MSA",26199,26199,0,0,0,3
"Jackson","TN MSA",4592,4592,0,0,0,3
"Jacksonville","FL MSA",122771,101449,0,0,21322,3
"Jacksonville","NC MSA",6105,5866,59,180,0,3
"Jamestown","NY MSA",0,0,0,0,0,3
"Janesville-Beloit","WI MSA",2804,1884,520,225,175,3
"Johnson City-Kingsport- Bristol","TN-VA MSA",9182,9052,130,0,0,3
"Johnstown","PA MSA",886,304,0,0,582,3
"Jonesboro","AR MSA",3415,3415,0,0,0,3
"Joplin","MO MSA",1157,1157,0,0,0,3
"Kalamazoo-Battle Creek","MI MSA",16773,15649,0,0,1124,3
"Kansas City","MO-KS MSA",153055,139876,3752,7520,1907,3
"Killeen-Temple","TX MSA",19638,16510,723,2405,0,3
"Knoxville","TN MSA",39682,38543,227,184,728,3
"Kokomo","IN MSA",4527,3364,1163,0,0,3
"La Crosse","WI-MN MSA",3826,3500,159,167,0,3
"Lafayette","LA MSA",21043,12043,0,0,9000,3
"Lafayette","IN MSA",8108,7315,343,0,450,3
"Lake Charles","LA MSA",5982,5819,66,97,0,3
"Lakeland-Winter Haven","FL MSA",25772,25431,341,0,0,3
"Lancaster","PA MSA",14286,14286,0,0,0,3
"Lansing-East Lansing","MI MSA",15878,14051,0,0,1827,3
"Laredo","TX MSA",10900,9499,64,171,1166,3
"Las Cruces","NM MSA",10669,8714,0,1955,0,3
"Las Vegas","NV-AZ MSA",287634,266309,979,486,19860,3
"Lawrence","KS MSA",7519,6272,509,132,606,3
"Lawton","OK MSA",1529,1529,0,0,0,3
"Lewiston-Auburn","ME MSA",3892,3632,0,260,0,3
"Lexington","KY MSA",30136,28841,650,120,525,3
"Lima","OH MSA",1212,1212,0,0,0,3
"Lincoln","NE MSA",15853,14833,247,0,773,3
"Little Rock-North Little Rock","AR MSA",34273,26874,412,90,6897,3
"Longview-Marshall","TX MSA",1714,1714,0,0,0,3
"Los Angeles-Riverside- Orange County","CA CMSA",692147,633225,6735,7926,44261,3
"Louisville","KY-IN MSA",63811,63043,0,577,191,3
"Lubbock","TX MSA",11138,10978,160,0,0,3
"Lynchburg","VA MSA",17407,14685,872,1850,0,3
"Macon","GA MSA",16674,16604,70,0,0,3
"Madison","WI MSA",41809,36555,2727,1377,1150,3
"Mansfield","OH MSA",4402,3692,196,421,93,3
"McAllen-Edinburg-Mission","TX MSA",28636,26774,414,1006,442,3
"Medford-Ashland","OR MSA",21297,17539,131,1095,2532,3
"Melbourne-Titusville-Palm Bay","FL MSA",76509,70430,100,528,5451,3
"Memphis","TN-AR-MS MSA",83902,83902,0,0,0,3
"Merced","CA MSA",12799,12799,0,0,0,3
"Miami-Fort Lauderdale","FL CMSA",254312,192655,677,805,60175,3
"Milwaukee-Racine","WI CMSA",87974,71189,4880,3536,8369,3
"Minneapolis-St. Paul","MN-WI MSA",247744,210134,2233,5014,30363,3
"Missoula","MT MSA",6262,2645,108,751,2758,3
"Mobile","AL MSA",33309,32961,281,0,67,3
"Modesto","CA MSA",47315,46888,427,0,0,3
"Monroe","LA MSA",4789,4789,0,0,0,3
"Montgomery","AL MSA",14352,14352,0,0,0,3
"Muncie","IN MSA",3491,3491,0,0,0,3
"Myrtle Beach","SC MSA",28907,22809,144,279,5675,3
"Naples","FL MSA",76313,41208,656,14536,19913,3
"Nashville","TN MSA",128593,121203,1381,491,5518,3
"New London-Norwich","CT-RI MSA",12667,12667,0,0,0,3
"New Orleans","LA MSA",37261,35664,675,200,722,3
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",448634,339347,40536,22353,46398,3
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",111615,87021,270,1405,22919,3
"Ocala","FL MSA",40486,40366,120,0,0,3
"Odessa-Midland","TX MSA",3232,3032,200,0,0,3
"Oklahoma City","OK MSA",58490,58490,0,0,0,3
"Omaha","NE-IA MSA",50079,38379,771,0,10929,3
"Orlando","FL MSA",178406,159549,491,167,18199,3
"Owensboro","KY MSA",5367,5252,115,0,0,3
"Panama City","FL MSA",19372,19372,0,0,0,3
"Parkersburg-Marietta","WV-OH MSA",1714,1714,0,0,0,3
"Pensacola","FL MSA",37579,36833,746,0,0,3
"Peoria-Pekin","IL MSA",12858,11035,642,286,895,3
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",181545,173030,3607,771,4137,3
"Phoenix-Mesa","AZ MSA",477897,443251,2545,1418,30683,3
"Pine Bluff","AR MSA",173,173,0,0,0,3
"Pittsburgh","PA MSA",60885,56848,268,1379,2390,3
"Pittsfield","MA MSA",0,0,0,0,0,3
"Pocatello","ID MSA",1671,1671,0,0,0,3
"Portland","ME MSA",17148,16238,150,566,194,3
"Portland-Salem","OR-WA CMSA",207281,182592,4627,3399,16663,3
"Providence-Fall River- Warwick","RI-MA MSA",25570,24710,562,298,0,3
"Provo-Orem","UT MSA",25848,24785,378,685,0,3
"Pueblo","CO MSA",13213,12435,280,498,0,3
"Punta Gorda","FL MSA",24345,22711,0,1634,0,3
"Raleigh-Durham-Chapel Hill","Hill NC MSA",189376,181703,1927,206,5540,3
"Rapid City","SD MSA",4192,4192,0,0,0,3
"Reading","PA MSA",6152,5965,187,0,0,3
"Redding","CA MSA",16652,13017,0,3175,460,3
"Reno","NV MSA",52962,50186,0,0,2776,3
"Richland-Kennewick-Pasco","WA MSA",16203,15553,324,326,0,3
"Richmond-Petersburg","VA MSA",85369,79074,0,0,6295,3
"Roanoke","VA MSA",7048,6944,104,0,0,3
"Rochester","MN MSA",13137,10429,670,642,1396,3
"Rochester","NY MSA",25845,25304,0,0,541,3
"Rockford","IL MSA",12907,12605,119,183,0,3
"Rocky Mount","NC MSA",5181,4236,271,0,674,3
"Sacramento-Yolo","CA CMSA",295446,277013,0,223,18210,3
"Saginaw-Bay City-Midland","MI MSA",5867,4535,416,332,584,3
"St. Cloud","MN MSA",9701,4406,0,0,5295,3
"St. Joseph","MO MSA",1782,1578,0,0,204,3
"St. Louis","MO-IL MSA",123379,113471,4940,916,4052,3
"Salinas","CA MSA",18318,17328,990,0,0,3
"Salt Lake City-Ogden","UT MSA",117899,87115,1862,4186,24736,3
"San Angelo","TX MSA",1895,1895,0,0,0,3
"San Antonio","TX MSA",115814,96645,1087,0,18082,3
"San Diego","CA MSA",265649,214368,1107,13989,36185,3
"San Francisco-Oakland-San Jose","CA CMSA",420626,365985,4528,3687,46426,3
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",28892,28519,0,373,0,3
"Santa Barbara-Santa Maria- Lompoc","CA MSA",17091,15921,674,496,0,3
"Santa Fe","NM MSA",7566,7011,0,0,555,3
"Sarasota-Bradenton","FL MSA",125453,114535,356,3525,7037,3
"Savannah","GA MSA",19776,17034,0,0,2742,3
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",6738,6438,0,0,300,3
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",257102,222791,6512,7413,20386,3
"Sharon","PA MSA",958,958,0,0,0,3
"Sheboygan","WI MSA",1639,1269,370,0,0,3
"Sherman-Denison","TX MSA",2754,2624,130,0,0,3
"Shreveport-Bossier City","LA MSA",10650,10650,0,0,0,3
"Sioux City","IA-NE MSA",1369,1057,0,0,312,3
"Sioux Falls","SD MSA",8819,8819,0,0,0,3
"South Bend","IN MSA",10181,9046,199,0,936,3
"Spokane","WA MSA",19600,16791,202,315,2292,3
"Springfield","IL MSA",7314,6397,725,0,192,3
"Springfield","MO MSA",26496,26158,200,138,0,3
"Springfield","MA MSA",10991,10532,0,0,459,3
"State College","PA MSA",3501,3501,0,0,0,3
"Steubenville-Weirton","OH-WV MSA",302,302,0,0,0,3
"Stockton-Lodi","CA MSA",75300,75300,0,0,0,3
"Sumter","SC MSA",958,958,0,0,0,3
"Syracuse","NY MSA",7029,6925,0,0,104,3
"Tallahassee","FL MSA",17557,12486,5071,0,0,3
"Tampa-St. Petersburg- Clearwater","FL MSA",215168,200246,3787,246,10889,3
"Terre Haute","IN MSA",1604,1604,0,0,0,3
"Texarkana  TX-Texarkana "," AR MSA",1570,1570,0,0,0,3
"Toledo","OH MSA",23355,22507,848,0,0,3
"Topeka","KS MSA",9434,8934,0,500,0,3
"Tucson","AZ MSA",70776,70431,0,345,0,3
"Tulsa","OK MSA",70242,41097,0,0,29145,3
"Tuscaloosa","AL MSA",5890,5890,0,0,0,3
"Tyler","TX MSA",5768,5295,0,150,323,3
"Utica-Rome","NY MSA",1857,1857,0,0,0,3
"Victoria","TX MSA",762,762,0,0,0,3
"Visalia-Tulare-Porterville","CA MSA",19272,19272,0,0,0,3
"Waco","TX MSA",4373,3218,1155,0,0,3
"Washington-Baltimore","DC-MD- VA-WV CMSA",515975,418817,8668,7974,80516,3
"Waterloo-Cedar Falls","IA MSA",5056,2253,0,277,2526,3
"Wausau","WI MSA",2505,2505,0,0,0,3
"West Palm Beach-Boca Raton","Raton FL MSA",203198,156710,2891,3106,40491,3
"Wheeling","WV-OH MSA",178,178,0,0,0,3
"Wichita","KS MSA",27696,26929,767,0,0,3
"Wichita Falls","TX MSA",9640,2285,0,0,7355,3
"Wilmington","NC MSA",40020,40020,0,0,0,3
"Yakima","WA MSA",4581,4181,189,211,0,3
"York","PA MSA",12030,11812,218,0,0,3
"Youngstown-Warren","OH MSA",10885,9841,633,411,0,3
"Yuba City","CA MSA",14567,14420,147,0,0,3
"Yuma","AZ MSA",11550,11550,0,0,0,3
"Abilene","TX MSA",2056,1971,85,0,0,4
"Albany","GA MSA",4756,4756,0,0,0,4
"Albany-Schenectady-Troy","NY MSA",38589,34139,0,1160,3289,4
"Albuquerque","NM MSA",56912,56832,0,80,0,4
"Alexandria","LA MSA",5944,5944,0,0,0,4
"Allentown-Bethlehem-Easton","PA MSA",28610,28378,0,232,0,4
"Altoona","PA MSA",1091,1091,0,0,0,4
"Amarillo","TX MSA",7405,7245,160,0,0,4
"Anchorage","AK MSA",22064,15652,4063,0,2348,4
"Anniston","AL MSA",3160,3160,0,0,0,4
"Appleton-Oshkosh-Neenah","WI MSA",32166,27729,3635,0,800,4
"Asheville","NC MSA",22280,20716,1563,0,0,4
"Athens","GA MSA",15926,15753,0,0,172,4
"Atlanta","GA MSA",627046,532960,1754,233,92096,4
"Auburn-Opelika","AL MSA",9282,5910,659,793,1919,4
"Augusta-Aiken","GA-SC MSA",28520,28460,60,0,0,4
"Austin-San Marcos","TX MSA",110177,83177,1938,154,24906,4
"Bakersfield","CA MSA",45041,45041,0,0,0,4
"Bangor","ME MSA",3764,3489,185,89,0,4
"Barnstable-Yarmouth","MA MSA",14872,14872,0,0,0,4
"Baton Rouge","LA MSA",11350,11350,0,0,0,4
"Beaumont-Port Arthur","TX MSA",9215,8857,0,0,357,4
"Bellingham","WA MSA",18953,16987,417,241,1306,4
"Benton Harbor","MI MSA",3510,3510,0,0,0,4
"Billings","MT MSA",11191,8986,0,252,1951,4
"Biloxi-Gulfport-Pascagoula","MS MSA",19459,19296,163,0,0,4
"Binghamton","NY MSA",2268,2268,0,0,0,4
"Birmingham","AL MSA",64534,63364,0,0,1170,4
"Bismarck","ND MSA",11202,9988,0,300,913,4
"Bloomington","IN MSA",16656,11458,3241,0,1957,4
"Bloomington-Normal","IL MSA",13414,11832,0,0,1582,4
"Boise City","ID MSA",67244,62691,1187,484,2879,4
"Boston-Worcester-Lawrence","Boston-Worcester-Lawrence MA-NH-ME-CT CMSA",209561,192497,4352,1275,11426,4
"Brownsville-Harlingen-San Benito","TX MSA",19776,19654,122,0,0,4
"Bryan-College Station","TX MSA",17767,14963,2804,0,0,4
"Buffalo-Niagara Falls","NY MSA",25408,23965,0,575,866,4
"Burlington","VT MSA",9194,9194,0,0,0,4
"Canton-Massillon","OH MSA",17602,16552,794,255,0,4
"Casper","WY MSA",2993,2993,0,0,0,4
"Cedar Rapids","IA MSA",11751,10372,814,563,0,4
"Champaign-Urbana","IL MSA",10491,10153,0,337,0,4
"Charleston","WV MSA",4097,4097,0,0,0,4
"Charleston-North Charleston","SC MSA",72666,68388,396,412,3468,4
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",274470,250708,1971,1536,20247,4
"Charlottesville","VA MSA",17603,16488,389,0,725,4
"Chattanooga","TN-GA MSA",27716,27168,130,50,367,4
"Cheyenne","WY MSA",7238,6638,600,0,0,4
"Chicago-Gary-Kenosha","Chicago-Gary-Kenosha IL-IN-WI CMSA",646711,567427,9896,11796,57576,4
"Chico-Paradise","CA MSA",11955,11636,319,0,0,4
"Cincinnati-Hamilton","Cincinnati-Hamilton OH-KY-IN CMSA",154469,135708,577,459,17721,4
"Clarksville-Hopkinsville","TN-KY MSA",8887,8160,0,727,0,4
"Cleveland-Akron","Cleveland-Akron OH CMSA",173348,164534,1534,3141,4134,4
"ria","ria OH PMSA",131228,125396,428,1726,3674,4
"Colorado Springs","CO MSA",115526,65001,187,0,50337,4
"Columbia","MO MSA",18938,16898,2040,0,0,4
"Columbia","SC MSA",36607,36480,0,0,127,4
"Columbus","GA-AL MSA",13041,12802,238,0,0,4
"Columbus","OH MSA",196742,175967,1126,5977,13670,4
"Corpus Christi","TX MSA",9093,8324,258,510,0,4
"Corvallis","OR MSA",7186,5091,553,0,1540,4
"Cumberland","MD-WV MSA",2222,2222,0,0,0,4
"Dallas-Fort Worth","Worth TX CMSA",615062,557025,1786,26379,29868,4
"Danville","VA MSA",2754,2698,0,56,0,4
"Davenport-Moline-Rock Island","IA-IL MSA",7078,6383,380,0,314,4
"Dayton-Springfield","OH MSA",35064,32227,218,1667,950,4
"Daytona Beach","FL MSA",49999,45627,1151,245,2973,4
"Decatur","Al MSA",3882,3882,0,0,0,4
"Decatur","IL MSA",3056,2018,0,0,1038,4
"Denver-Boulder-Greeley","Denver-Boulder-Greeley CO CMSA",312371,262042,8148,3945,38225,4
"Des Moines","IA MSA",50811,43017,816,1452,5522,4
"Detroit-Ann Arbor-Flint","Arbor-Flint MI CMSA",340795,290053,13479,9078,28174,4
"Dothan","AL MSA",2228,2228,0,0,0,4
"Dover","DE MSA",15876,15738,138,0,0,4
"Dubuque","IA MSA",4801,4801,0,0,0,4
"Duluth-Superior","MN-WI MSA",6948,6948,0,0,0,4
"Eau Claire","WI MSA",19379,13762,2925,785,1906,4
"El Paso","TX MSA",17352,17062,160,129,0,4
"Elkhart-Goshen","IN MSA",12491,11891,134,150,315,4
"Elmira","NY MSA",833,833,0,0,0,4
"Enid","OK MSA",824,704,120,0,0,4
"Erie","PA MSA",3962,3775,0,187,0,4
