"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Florence","AL MSA",1026,1026,0,0,0,4
"Florence","SC MSA",4514,4254,0,0,260,4
"Fort Collins-Loveland","CO MSA",40093,36539,382,184,2988,4
"Fort Myers-Cape Coral","FL MSA",116370,70533,4969,7858,33010,4
"Fort Pierce-Port St. Lucie","FL MSA",48669,40403,446,0,7820,4
"Fort Smith","AR-OK MSA",6863,6408,455,0,0,4
"Fort Walton Beach","FL MSA",10847,10308,0,204,335,4
"Fort Wayne","IN MSA",39076,39076,0,0,0,4
"Fresno","CA MSA",66301,62207,124,203,3767,4
"Gadsden","AL MSA",1075,1075,0,0,0,4
"Gainesville","FL MSA",13782,10233,0,457,3092,4
"Glens Falls","NY MSA",5049,4442,388,219,0,4
"Goldsboro","NC MSA",4868,4786,82,0,0,4
"Grand Forks","ND-MN MSA",1451,1451,0,0,0,4
"Grand Junction","CO MSA",12580,10741,0,364,1475,4
"Grand Rapids-Muskegon- Holland","MI MSA",88463,86305,366,187,1605,4
"Great Falls","MT MSA",2381,1903,0,0,478,4
"Green Bay","WI MSA",19500,18368,924,0,208,4
"Greensboro--Winston-Salem-- High Point","NC MSA",102517,98844,882,459,2332,4
"Greenville","NC MSA",10025,8700,1325,0,0,4
"Greenville-Spartanburg- Anderson","SC MSA",64272,62997,257,0,1018,4
"Harrisburg-Lebanon- Carlisle","PA MSA",18621,17910,0,206,505,4
"Hartford","CT MSA",34553,31511,0,630,2412,4
"Hattiesburg","MS MSA",1568,1568,0,0,0,4
"Hickory-Morganton-Lenoir","NC MSA",25147,22314,105,0,2728,4
"Honolulu","HI MSA",25556,24991,0,565,0,4
"Houma","LA MSA",7215,7215,0,0,0,4
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",431666,392436,253,608,38369,4
"Huntington-Ashland","WV-KY- OH MSA",839,839,0,0,0,4
"Huntsville","AL MSA",7516,7516,0,0,0,4
"Indianapolis","IN MSA",217596,205167,2951,1822,7656,4
"Iowa City","IA MSA",12067,9257,556,0,2254,4
"Jackson","MI MSA",1539,1539,0,0,0,4
"Jackson","MS MSA",29029,29029,0,0,0,4
"Jackson","TN MSA",5442,5442,0,0,0,4
"Jacksonville","FL MSA",135603,112537,0,145,22921,4
"Jacksonville","NC MSA",5384,5152,59,173,0,4
"Jamestown","NY MSA",0,0,0,0,0,4
"Janesville-Beloit","WI MSA",3249,2914,160,0,175,4
"Johnson City-Kingsport- Bristol","TN-VA MSA",10926,9115,0,0,1811,4
"Johnstown","PA MSA",636,352,0,284,0,4
"Jonesboro","AR MSA",5834,4529,99,198,1008,4
"Joplin","MO MSA",1242,1242,0,0,0,4
"Kalamazoo-Battle Creek","MI MSA",19657,16913,240,800,1704,4
"Kansas City","MO-KS MSA",144691,134179,4725,4188,1599,4
"Killeen-Temple","TX MSA",19244,15198,1042,3004,0,4
"Knoxville","TN MSA",37114,34632,816,293,1373,4
"Kokomo","IN MSA",5610,5445,165,0,0,4
"La Crosse","WI-MN MSA",4942,4717,225,0,0,4
"Lafayette","LA MSA",9133,9133,0,0,0,4
"Lafayette","IN MSA",23445,7782,0,1260,14403,4
"Lake Charles","LA MSA",6949,6949,0,0,0,4
"Lakeland-Winter Haven","FL MSA",37066,36038,0,1028,0,4
"Lancaster","PA MSA",14779,14646,133,0,0,4
"Lansing-East Lansing","MI MSA",16355,16184,171,0,0,4
"Laredo","TX MSA",10489,9363,64,171,891,4
"Las Cruces","NM MSA",8606,8606,0,0,0,4
"Las Vegas","NV-AZ MSA",325751,260919,839,0,63993,4
"Lawrence","KS MSA",10090,6504,3586,0,0,4
"Lawton","OK MSA",1407,1407,0,0,0,4
"Lewiston-Auburn","ME MSA",1545,1545,0,0,0,4
"Lexington","KY MSA",30829,29871,958,0,0,4
"Lima","OH MSA",745,745,0,0,0,4
"Lincoln","NE MSA",17553,16688,123,0,742,4
"Little Rock-North Little Rock","AR MSA",37784,34744,1640,260,1140,4
"Longview-Marshall","TX MSA",1285,1285,0,0,0,4
"Los Angeles-Riverside- Orange County","CA CMSA",872638,762471,3009,7218,99940,4
"Louisville","KY-IN MSA",73246,72644,237,98,267,4
"Lubbock","TX MSA",20939,9939,1100,0,9900,4
"Lynchburg","VA MSA",15280,15280,0,0,0,4
"Macon","GA MSA",17308,17308,0,0,0,4
"Madison","WI MSA",57125,29622,2037,1763,23703,4
"Mansfield","OH MSA",4815,3908,396,326,185,4
"McAllen-Edinburg-Mission","TX MSA",27893,26301,439,754,399,4
"Medford-Ashland","OR MSA",16348,15487,301,0,560,4
"Melbourne-Titusville-Palm Bay","FL MSA",48678,48178,0,0,500,4
"Memphis","TN-AR-MS MSA",77271,76848,0,423,0,4
"Merced","CA MSA",17050,17050,0,0,0,4
"Miami-Fort Lauderdale","FL CMSA",204635,170433,2845,4657,26700,4
"Milwaukee-Racine","WI CMSA",100778,75753,4490,3841,16694,4
"Minneapolis-St. Paul","MN-WI MSA",257508,234708,5127,4163,13510,4
"Missoula","MT MSA",3054,3054,0,0,0,4
"Mobile","AL MSA",32872,32525,280,0,67,4
"Modesto","CA MSA",47638,47254,125,259,0,4
"Monroe","LA MSA",4648,4648,0,0,0,4
"Montgomery","AL MSA",11642,11642,0,0,0,4
"Muncie","IN MSA",3663,3663,0,0,0,4
"Myrtle Beach","SC MSA",23099,20312,318,690,1779,4
"Naples","FL MSA",96955,58347,345,8641,29622,4
"Nashville","TN MSA",153206,150291,310,1647,958,4
"New London-Norwich","CT-RI MSA",8708,8708,0,0,0,4
"New Orleans","LA MSA",33010,31967,224,200,619,4
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",522834,375491,53284,26268,67791,4
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",80025,74778,248,1179,3820,4
"Ocala","FL MSA",22546,22496,0,50,0,4
"Odessa-Midland","TX MSA",3404,2921,0,0,483,4
"Oklahoma City","OK MSA",57254,57254,0,0,0,4
"Omaha","NE-IA MSA",42655,35635,0,0,7020,4
"Orlando","FL MSA",207874,199586,534,283,7471,4
"Owensboro","KY MSA",4430,4430,0,0,0,4
"Panama City","FL MSA",8401,8275,126,0,0,4
"Parkersburg-Marietta","WV-OH MSA",2425,2425,0,0,0,4
"Pensacola","FL MSA",24000,23747,253,0,0,4
"Peoria-Pekin","IL MSA",14406,13511,0,0,895,4
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",214413,169263,5010,2297,37843,4
"Phoenix-Mesa","AZ MSA",468616,417365,417,3153,47681,4
"Pine Bluff","AR MSA",706,706,0,0,0,4
"Pittsburgh","PA MSA",81856,58121,288,1065,22382,4
"Pittsfield","MA MSA",0,0,0,0,0,4
"Pocatello","ID MSA",2163,1672,491,0,0,4
"Portland","ME MSA",15611,14927,284,400,0,4
"Portland-Salem","OR-WA CMSA",189204,180030,2053,580,6541,4
"Providence-Fall River- Warwick","RI-MA MSA",27882,25078,2306,298,200,4
"Provo-Orem","UT MSA",37232,32306,1115,1080,2731,4
"Pueblo","CO MSA",14743,14018,725,0,0,4
"Punta Gorda","FL MSA",15888,15429,219,0,240,4
"Raleigh-Durham-Chapel Hill","Hill NC MSA",221977,195151,418,636,25772,4
"Rapid City","SD MSA",4220,3808,209,0,203,4
"Reading","PA MSA",7406,7006,0,0,400,4
"Redding","CA MSA",12468,12468,0,0,0,4
"Reno","NV MSA",49626,49145,56,0,425,4
"Richland-Kennewick-Pasco","WA MSA",12920,12596,324,0,0,4
"Richmond-Petersburg","VA MSA",95074,72482,122,0,22470,4
"Roanoke","VA MSA",12946,10083,0,0,2863,4
"Rochester","MN MSA",14683,11664,894,642,1483,4
"Rochester","NY MSA",25130,24737,0,0,393,4
"Rockford","IL MSA",17645,15926,111,259,1349,4
"Rocky Mount","NC MSA",5067,4465,135,0,467,4
"Sacramento-Yolo","CA CMSA",243408,226166,199,1904,15139,4
"Saginaw-Bay City-Midland","MI MSA",6149,5620,202,0,327,4
"St. Cloud","MN MSA",9083,8519,0,249,315,4
"St. Joseph","MO MSA",2025,1821,0,0,204,4
"St. Louis","MO-IL MSA",155815,134556,2843,980,17436,4
"Salinas","CA MSA",24234,24234,0,0,0,4
"Salt Lake City-Ogden","UT MSA",88428,82771,855,2194,2608,4
"San Angelo","TX MSA",2074,2074,0,0,0,4
"San Antonio","TX MSA",98650,84247,136,0,14267,4
"San Diego","CA MSA",341035,277232,3141,6803,53859,4
"San Francisco-Oakland-San Jose","CA CMSA",305716,229463,2592,3757,69904,4
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",32146,30946,178,0,1022,4
"Santa Barbara-Santa Maria- Lompoc","CA MSA",9703,9703,0,0,0,4
"Santa Fe","NM MSA",9638,9404,0,0,234,4
"Sarasota-Bradenton","FL MSA",91483,86949,500,2000,2034,4
"Savannah","GA MSA",21576,19950,242,0,1384,4
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",6835,6486,0,349,0,4
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",280045,230247,5279,3808,40711,4
"Sharon","PA MSA",551,551,0,0,0,4
"Sheboygan","WI MSA",647,647,0,0,0,4
"Sherman-Denison","TX MSA",943,783,160,0,0,4
"Shreveport-Bossier City","LA MSA",13000,13000,0,0,0,4
"Sioux City","IA-NE MSA",1830,1734,0,96,0,4
"Sioux Falls","SD MSA",19621,15062,0,720,3839,4
"South Bend","IN MSA",12553,12553,0,0,0,4
"Spokane","WA MSA",18552,15248,189,144,2971,4
"Springfield","IL MSA",7912,6988,732,0,192,4
"Springfield","MO MSA",24850,22992,550,201,1107,4
"Springfield","MA MSA",10971,10886,85,0,0,4
"State College","PA MSA",5919,5919,0,0,0,4
"Steubenville-Weirton","OH-WV MSA",790,790,0,0,0,4
"Stockton-Lodi","CA MSA",63662,63387,275,0,0,4
"Sumter","SC MSA",3905,2685,0,0,1220,4
"Syracuse","NY MSA",10489,9591,0,600,298,4
"Tallahassee","FL MSA",21918,19471,507,514,1426,4
"Tampa-St. Petersburg- Clearwater","FL MSA",178446,165169,2001,1721,9555,4
"Terre Haute","IN MSA",2771,2771,0,0,0,4
"Texarkana  TX-Texarkana "," AR MSA",2405,2405,0,0,0,4
"Toledo","OH MSA",33584,28492,171,0,4921,4
"Topeka","KS MSA",7737,7576,161,0,0,4
"Tucson","AZ MSA",100877,79896,0,345,20636,4
"Tulsa","OK MSA",44201,44201,0,0,0,4
"Tuscaloosa","AL MSA",11058,11058,0,0,0,4
"Tyler","TX MSA",5500,5119,0,150,231,4
"Utica-Rome","NY MSA",1000,1000,0,0,0,4
"Victoria","TX MSA",2056,2056,0,0,0,4
"Visalia-Tulare-Porterville","CA MSA",15690,15330,189,171,0,4
"Waco","TX MSA",4699,4116,414,0,169,4
"Washington-Baltimore","DC-MD- VA-WV CMSA",443710,394438,499,99,48674,4
"Waterloo-Cedar Falls","IA MSA",6841,3727,785,277,2052,4
"Wausau","WI MSA",4429,4179,0,250,0,4
"West Palm Beach-Boca Raton","Raton FL MSA",84317,80423,525,3369,0,4
"Wheeling","WV-OH MSA",138,138,0,0,0,4
"Wichita","KS MSA",21781,21305,476,0,0,4
"Wichita Falls","TX MSA",2158,2158,0,0,0,4
"Wilmington","NC MSA",34442,26665,0,1161,6616,4
"Yakima","WA MSA",3856,3503,0,353,0,4
"York","PA MSA",12248,12084,164,0,0,4
"Youngstown-Warren","OH MSA",10452,8934,786,447,285,4
"Yuba City","CA MSA",7038,6846,192,0,0,4
"Yuma","AZ MSA",7015,7015,0,0,0,4
"Abilene","TX MSA",3470,3470,0,0,0,5
"Albany","GA MSA",6858,6858,0,0,0,5
"Albany-Schenectady-Troy","NY MSA",29457,28589,230,0,638,5
"Albuquerque","NM MSA",58507,49858,0,649,8000,5
"Alexandria","LA MSA",4732,4732,0,0,0,5
"Allentown-Bethlehem-Easton","PA MSA",23888,21182,0,306,2400,5
"Altoona","PA MSA",1125,1125,0,0,0,5
"Amarillo","TX MSA",9889,9889,0,0,0,5
"Anchorage","AK MSA",35958,23069,11744,0,1145,5
"Anniston","AL MSA",4086,4086,0,0,0,5
"Appleton-Oshkosh-Neenah","WI MSA",22595,21180,499,0,916,5
"Asheville","NC MSA",22758,19639,220,0,2899,5
"Athens","GA MSA",12316,12316,0,0,0,5
"Atlanta","GA MSA",615122,525252,342,300,89228,5
"Auburn-Opelika","AL MSA",6130,5074,106,0,950,5
"Augusta-Aiken","GA-SC MSA",28525,25332,0,0,3193,5
"Austin-San Marcos","TX MSA",143165,82094,623,1679,58769,5
"Bakersfield","CA MSA",45415,45415,0,0,0,5
"Bangor","ME MSA",2322,2322,0,0,0,5
"Barnstable-Yarmouth","MA MSA",23245,22576,265,404,0,5
"Baton Rouge","LA MSA",21408,13358,0,0,8050,5
"Beaumont-Port Arthur","TX MSA",7906,7906,0,0,0,5
"Bellingham","WA MSA",14139,12006,624,0,1509,5
"Benton Harbor","MI MSA",3058,3058,0,0,0,5
"Billings","MT MSA",6745,6745,0,0,0,5
"Biloxi-Gulfport-Pascagoula","MS MSA",17457,17457,0,0,0,5
"Binghamton","NY MSA",1562,1562,0,0,0,5
"Birmingham","AL MSA",53092,52712,0,0,380,5
"Bismarck","ND MSA",13516,8808,572,350,3786,5
"Bloomington","IN MSA",8347,7880,171,296,0,5
"Bloomington-Normal","IL MSA",11719,10611,0,0,1108,5
"Boise City","ID MSA",72225,71697,281,247,0,5
"Boston-Worcester-Lawrence","Boston-Worcester-Lawrence MA-NH-ME-CT CMSA",253248,213313,4902,15073,19960,5
"Brownsville-Harlingen-San Benito","TX MSA",13814,13552,57,0,205,5
"Bryan-College Station","TX MSA",11281,9266,1691,324,0,5
"Buffalo-Niagara Falls","NY MSA",38818,27723,258,0,10837,5
"Burlington","VT MSA",8680,7718,50,0,912,5
"Canton-Massillon","OH MSA",17590,17590,0,0,0,5
"Casper","WY MSA",2045,2045,0,0,0,5
"Cedar Rapids","IA MSA",12974,10917,893,564,600,5
"Champaign-Urbana","IL MSA",7102,7102,0,0,0,5
"Charleston-North Charleston","SC MSA",55961,51150,130,231,4450,5
"Charleston","WV MSA",4045,3605,0,184,256,5
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",199687,161474,593,2507,35113,5
"Charlottesville","VA MSA",25805,16693,106,0,9006,5
"Chattanooga","TN-GA MSA",25985,25497,56,136,296,5
"Cheyenne","WY MSA",4486,4486,0,0,0,5
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",592761,516243,6398,12945,57175,5
"Chico-Paradise","CA MSA",14137,12503,163,0,1471,5
"Cincinnati-Hamilton","OH-KY- IN CMSA",145351,132620,316,1191,11224,5
"Clarksville-Hopkinsville","TN-KY MSA",8744,8394,210,140,0,5
"Cleveland-Akron","OH CMSA",159450,154055,909,2938,1548,5
"Colorado Springs","CO MSA",289547,289232,0,315,0,5
"Columbia","MO MSA",12755,11566,317,0,872,5
"Columbia","SC MSA",32991,32991,0,0,0,5
"Columbus","GA-AL MSA",15540,14704,196,0,640,5
"Columbus","OH MSA",189920,168912,2736,5018,13254,5
"Corpus Christi","TX MSA",8482,7689,0,793,0,5
"Corvallis","Corvallis OR MSA",4920,4725,195,0,0,5
"Cumberland","MD-WV MSA",977,977,0,0,0,5
"Dallas-Fort Worth","TX CMSA",641164,574538,757,3435,62434,5
"Danville","VA MSA",2659,2659,0,0,0,5
"Davenport-Moline-Rock Island","IA-IL MSA",11842,9892,343,0,1607,5
"Dayton-Springfield","OH MSA",41917,30434,688,8133,2662,5
"Daytona Beach","FL MSA",59300,49363,748,633,8556,5
"Decatur","Al MSA",4385,4385,0,0,0,5
"Decatur","IL MSA",2318,1926,0,0,392,5
"Denver-Boulder-Greeley","CO CMSA",439392,317982,2566,3977,114867,5
"Des Moines","IA MSA",42153,39091,511,599,1952,5
"Detroit-Ann Arbor-Flint","MI CMSA",327973,296655,2323,2326,26669,5
"Dothan","AL MSA",1657,1657,0,0,0,5
"Dover","DE MSA",9000,9000,0,0,0,5
"Dubuque","IA MSA",5203,4660,0,543,0,5
"Duluth-Superior","MN-WI MSA",8950,8650,76,224,0,5
"Eau Claire","WI MSA",16655,9689,1383,2903,2680,5
"El Paso","TX MSA",18045,17988,57,0,0,5
"Elkhart-Goshen","IN MSA",9486,9204,100,0,182,5
"Elmira","NY MSA",733,733,0,0,0,5
"Enid","OK MSA",600,600,0,0,0,5
"Erie","PA MSA",5350,4454,0,496,400,5
"Eugene-Springfield","OR MSA",20575,20284,291,0,0,5
"Evansville-Henderson","IN-KY MSA",15156,15076,0,80,0,5
"Fargo-Moorhead","ND-MN MSA",12948,10266,0,962,1720,5
"Fayetteville","NC MSA",11406,11406,0,0,0,5
"Fayetteville-Springdale- Rogers","AR MSA",35921,33232,1342,177,1170,5
"Flagstaff","AZ-UT MSA",8764,8764,0,0,0,5
"Florence","AL MSA",986,986,0,0,0,5
"Florence","SC MSA",4862,4515,0,0,347,5
"Fort Collins-Loveland","CO MSA",40276,36712,0,536,3028,5
"Fort Myers-Cape Coral","FL MSA",118640,83864,4380,13312,17084,5
"Fort Pierce-Port St. Lucie","FL MSA",56797,42639,0,1164,12994,5
"Fort Smith","AR-OK MSA",4906,4461,445,0,0,5
"Fort Walton Beach","FL MSA",13995,13116,0,0,879,5
"Fort Wayne","IN MSA",48736,44362,569,0,3805,5
"Fresno","CA MSA",57075,55813,124,384,754,5
"Gadsden","AL MSA",1072,1072,0,0,0,5
"Gainesville","FL MSA",15608,10732,0,533,4343,5
"Glens Falls","NY MSA",7207,6960,247,0,0,5
"Goldsboro","NC MSA",4288,4206,82,0,0,5
"Grand Forks","ND-MN MSA",2084,1869,215,0,0,5
"Grand Junction","CO MSA",12274,10489,0,367,1418,5
"Grand Rapids-Muskegon- Holland","MI MSA",82825,80825,410,0,1590,5
"Great Falls","MT MSA",1080,1080,0,0,0,5
"Green Bay","WI MSA",23650,19674,526,0,3450,5
"Greensboro--Winston-Salem-- High Point","NC MSA",122667,108026,438,0,14203,5
"Greenville","NC MSA",18567,11714,2304,0,4549,5
"Greenville-Spartanburg- Anderson","SC MSA",66205,63371,80,0,2754,5
"Harrisburg-Lebanon- Carlisle","PA MSA",17964,17964,0,0,0,5
"Hartford","CT MSA",41189,40230,385,507,67,5
"Hattiesburg","MS MSA",919,769,0,150,0,5
"Hickory-Morganton-Lenoir","NC MSA",25773,24476,240,190,867,5
"Honolulu","HI MSA",38819,35696,1187,548,1388,5
"Houma","LA MSA",7047,7047,0,0,0,5
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",413429,376963,507,0,35959,5
"Huntington-Ashland","WV-KY- OH MSA",661,363,0,298,0,5
"Huntsville","AL MSA",5823,5571,0,252,0,5
"Indianapolis","IN MSA",271579,265527,4428,900,724,5
"Iowa City","IA MSA",12818,9190,588,0,3040,5
"Jackson","MI MSA",927,927,0,0,0,5
"Jackson","MS MSA",30609,30609,0,0,0,5
"Jackson","TN MSA",5198,5198,0,0,0,5
"Jacksonville","FL MSA",169637,136865,187,219,32366,5
"Jacksonville","NC MSA",6838,6838,0,0,0,5
"Jamestown","NY MSA",88,88,0,0,0,5
"Janesville-Beloit","WI MSA",4759,2867,1492,225,175,5
"Johnson City-Kingsport- Bristol","TN-VA MSA",9092,8702,0,0,390,5
"Johnstown","PA MSA",1109,825,0,284,0,5
"Jonesboro","AR MSA",3892,3555,337,0,0,5
"Joplin","MO MSA",1472,1472,0,0,0,5
"Kalamazoo-Battle Creek","MI MSA",16781,16009,300,0,472,5
"Kansas City","MO-KS MSA",159148,133325,4595,2341,18887,5
"Killeen-Temple","TX MSA",16321,13632,1042,1647,0,5
"Knoxville","TN MSA",33900,32755,257,184,704,5
"Kokomo","IN MSA",5078,5078,0,0,0,5
"La Crosse","WI-MN MSA",5315,4871,444,0,0,5
"Lafayette","LA MSA",11416,11416,0,0,0,5
"Lafayette","IN MSA",13863,13100,613,0,150,5
"Lake Charles","LA MSA",6880,6880,0,0,0,5
"Lakeland-Winter Haven","FL MSA",29594,29080,514,0,0,5
"Lancaster","PA MSA",13196,12957,104,135,0,5
"Lansing-East Lansing","MI MSA",17461,16927,0,0,534,5
"Laredo","TX MSA",11037,9773,0,98,1166,5
"Las Cruces","NM MSA",17163,8209,0,0,8954,5
"Las Vegas","NV-AZ MSA",255325,241534,536,0,13255,5
"Lawrence","KS MSA",12018,8361,2413,0,1244,5
"Lawton","OK MSA",1529,1529,0,0,0,5
"Lewiston-Auburn","ME MSA",3763,3763,0,0,0,5
"Lexington","KY MSA",35662,32642,140,2880,0,5
"Lima","OH MSA",1589,1589,0,0,0,5
"Lincoln","NE MSA",19290,18239,247,0,804,5
"Little Rock-North Little Rock","AR MSA",26764,26214,0,0,550,5
"Longview-Marshall","TX MSA",1671,1671,0,0,0,5
"Los Angeles-Riverside- Orange County","CA CMSA",797428,702583,4277,8829,81739,5
"Louisville","KY-IN MSA",68339,66982,90,0,1267,5
"Lubbock","TX MSA",9813,9183,550,80,0,5
"Lynchburg","VA MSA",11349,10079,1270,0,0,5
"Macon","GA MSA",18931,18931,0,0,0,5
"Madison","WI MSA",50808,36147,2830,3638,8193,5
"Mansfield","OH MSA",7022,4993,600,844,585,5
"McAllen-Edinburg-Mission","TX MSA",29940,28017,526,873,524,5
"Medford-Ashland","OR MSA",21978,17643,0,943,3392,5
"Melbourne-Titusville-Palm Bay","FL MSA",49055,46570,0,0,2485,5
"Memphis","TN-AR-MS MSA",80259,75639,120,4500,0,5
"Merced","CA MSA",11586,11436,150,0,0,5
"Miami-Fort Lauderdale","FL CMSA",247838,185306,1526,5977,55029,5
"Milwaukee-Racine","WI CMSA",98825,84385,2252,2061,10127,5
"Minneapolis-St. Paul","MN-WI MSA",341060,294522,5507,2947,38084,5
"Missoula","MT MSA",3616,3474,142,0,0,5
"Mobile","AL MSA",33658,32630,122,0,906,5
"Modesto","CA MSA",65641,63957,290,0,1394,5
"Monroe","LA MSA",4834,4834,0,0,0,5
"Montgomery","AL MSA",10559,10503,0,0,56,5
"Muncie","IN MSA",4079,4079,0,0,0,5
"Myrtle Beach","SC MSA",42215,18813,0,614,22788,5
"Naples","FL MSA",99923,69017,2586,19685,8635,5
"Nashville","TN MSA",146912,127679,769,527,17937,5
"New London-Norwich","CT-RI MSA",14578,14578,0,0,0,5
"New Orleans","LA MSA",34452,33568,168,200,516,5
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",551424,411286,42953,30721,66464,5
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",72455,70929,398,763,365,5
"Ocala","FL MSA",26258,26258,0,0,0,5
"Odessa-Midland","TX MSA",2861,2861,0,0,0,5
"Oklahoma City","OK MSA",56230,55597,633,0,0,5
"Omaha","NE-IA MSA",46953,44054,87,0,2812,5
"Orlando","FL MSA",288839,217764,1852,1857,67366,5
"Owensboro","KY MSA",5549,5215,0,334,0,5
"Panama City","FL MSA",7346,6586,760,0,0,5
"Parkersburg-Marietta","WV-OH MSA",2043,1643,0,400,0,5
"Pensacola","FL MSA",35486,35486,0,0,0,5
"Peoria-Pekin","IL MSA",13888,12702,150,0,1036,5
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",207369,191460,3851,1747,10311,5
"Phoenix-Mesa","AZ MSA",508549,475824,978,3841,27906,5
"Pine Bluff","AR MSA",2103,2018,85,0,0,5
"Pittsburgh","PA MSA",75010,72714,270,640,1386,5
"Pittsfield","MA MSA",0,0,0,0,0,5
"Pocatello","ID MSA",2210,1719,491,0,0,5
"Portland","ME MSA",18593,18193,0,400,0,5
"Portland-Salem","OR-WA CMSA",208990,191232,5546,2350,9862,5
"Providence-Fall River- Warwick","RI-MA MSA",28050,27726,324,0,0,5
"Provo-Orem","UT MSA",43827,34864,595,1057,7311,5
"Pueblo","CO MSA",11179,10737,442,0,0,5
"Punta Gorda","FL MSA",27173,13921,220,971,12061,5
"Raleigh-Durham-Chapel Hill","Hill NC MSA",224383,199332,435,2661,21955,5
"Rapid City","SD MSA",4306,4070,0,236,0,5
"Reading","PA MSA",11786,11354,115,146,171,5
"Redding","CA MSA",18045,18045,0,0,0,5
"Reno","NV MSA",49652,44263,211,160,5018,5
"Richland-Kennewick-Pasco","WA MSA",13963,13963,0,0,0,5
"Richmond-Petersburg","VA MSA",82973,80693,0,0,2280,5
"Roanoke","VA MSA",8056,7061,84,0,911,5
"Rochester","MN MSA",19862,16041,1347,642,1832,5
"Rochester","NY MSA",32562,31828,0,120,614,5
"Rockford","IL MSA",17339,15029,512,280,1518,5
"Rocky Mount","NC MSA",6235,5342,271,0,622,5
"Sacramento-Yolo","CA CMSA",234528,223169,0,2413,8946,5
"Saginaw-Bay City-Midland","MI MSA",7011,6352,0,332,327,5
"St. Cloud","MN MSA",11106,10791,0,0,315,5
"St. Joseph","MO MSA",2268,2064,0,0,204,5
"St. Louis","MO-IL MSA",159005,148350,6155,735,3765,5
"Salinas","CA MSA",36045,21231,0,0,14814,5
"Salt Lake City-Ogden","UT MSA",110550,97569,1811,2674,8496,5
"San Angelo","TX MSA",1767,1767,0,0,0,5
"San Antonio","TX MSA",68754,68694,60,0,0,5
"San Diego","CA MSA",281380,226432,541,4030,50377,5
"San Francisco-Oakland-San Jose","CA CMSA",337557,274837,5378,3134,54208,5
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",26328,26080,0,248,0,5
"Santa Barbara-Santa Maria- Lompoc","CA MSA",13765,13658,0,0,107,5
"Santa Fe","NM MSA",12987,10707,0,0,2280,5
"Sarasota-Bradenton","FL MSA",101826,97651,322,1004,2849,5
"Savannah","GA MSA",25179,22893,242,0,2044,5
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",6723,6227,0,496,0,5
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",302213,225684,3708,12672,60149,5
"Sharon","PA MSA",1729,1437,0,0,292,5
"Sheboygan","WI MSA",920,920,0,0,0,5
"Sherman-Denison","TX MSA",2000,1925,75,0,0,5
"Shreveport-Bossier City","LA MSA",15831,15831,0,0,0,5
"Sioux City","IA-NE MSA",2592,2163,117,0,312,5
"Sioux Falls","SD MSA",18267,18183,84,0,0,5
"South Bend","IN MSA",11710,11710,0,0,0,5
"Spokane","WA MSA",18048,16620,1207,0,221,5
"Springfield","IL MSA",8497,7765,732,0,0,5
"Springfield","MO MSA",27651,27311,202,138,0,5
"Springfield","MA MSA",7217,7177,40,0,0,5
"State College","PA MSA",7412,7382,30,0,0,5
"Steubenville-Weirton","OH-WV MSA",247,247,0,0,0,5
"Stockton-Lodi","CA MSA",86995,86995,0,0,0,5
"Sumter","SC MSA",2519,2282,237,0,0,5
"Syracuse","NY MSA",9707,9450,130,0,127,5
"Tallahassee","FL MSA",23186,17100,380,0,5706,5
"Tampa-St. Petersburg- Clearwater","FL MSA",251468,160682,5320,927,84539,5
"Terre Haute","IN MSA",2771,2771,0,0,0,5
"Texarkana  TX-Texarkana "," AR MSA",3286,2653,633,0,0,5
"Toledo","OH MSA",33147,24413,212,0,8522,5
"Topeka","KS MSA",7004,6804,200,0,0,5
"Tucson","AZ MSA",82778,78749,399,3630,0,5
"Tulsa","OK MSA",47827,47827,0,0,0,5
"Tuscaloosa","AL MSA",11561,11561,0,0,0,5
"Tyler","TX MSA",5618,5295,0,0,323,5
"Utica-Rome","NY MSA",1790,1790,0,0,0,5
"Victoria","TX MSA",1149,1149,0,0,0,5
"Visalia-Tulare-Porterville","CA MSA",18248,18112,136,0,0,5
"Waco","TX MSA",7238,6488,750,0,0,5
"Washington-Baltimore","DC-MD- VA-WV CMSA",443579,414751,1109,112,27607,5
"Waterloo-Cedar Falls","IA MSA",12503,2556,120,0,9827,5
"Wausau","WI MSA",5376,5101,0,275,0,5
