"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Seattle-Tacoma-Bellevue","WA",420665,295367,16593,14543,94162,3
"Sebastian-Vero Beach","FL",53613,51339,411,376,1487,3
"Sheboygan","WI",1274,1274,0,0,0,3
"Sherman-Denison","TX",331,331,0,0,0,3
"Shreveport-Bossier City","LA",24129,22816,455,0,858,3
"Sioux City","IA-NE-SD",1754,1754,0,0,0,3
"Sioux Falls","SD",26805,20292,846,590,5077,3
"South Bend-Mishawaka","IN-MI",13192,12412,0,0,780,3
"Spartanburg","SC",18439,18439,0,0,0,3
"Spokane","WA",18405,18405,0,0,0,3
"Springfield","IL",4930,3745,1029,0,156,3
"Springfield","MA",8604,8213,391,0,0,3
"Springfield","MO",27323,24384,575,0,2364,3
"Springfield","OH",9085,5703,2448,934,0,3
"St. Cloud","MN",7733,6732,0,330,671,3
"St. George","UT",29850,28565,0,0,1285,3
"St. Joseph","MO-KS",1833,1833,0,0,0,3
"St. Louis","MO-IL",187383,161570,2952,2073,20788,3
"State College","PA",4842,4842,0,0,0,3
"Stockton","CA",80178,79914,0,264,0,3
"Sumter","SC",4040,3747,293,0,0,3
"Syracuse","NY",10411,9751,0,0,660,3
"Tallahassee","FL",38484,31152,298,1479,5555,3
"Tampa-St. Petersburg-Clearwater","FL",232747,151573,2915,3475,74784,3
"Terre Haute","IN",5362,4408,198,0,756,3
"Texarkana","TX-Texarkana",1768,1768,0,0,0,3
"Toledo","OH",14480,13767,154,0,559,3
"Topeka","KS",22900,13996,173,0,8731,3
"Trenton-Ewing","NJ",4301,4301,0,0,0,3
"Tucson","AZ",94524,91853,1738,415,518,3
"Tulsa","OK",81040,81040,0,0,0,3
"Tuscaloosa","AL",13769,12261,0,0,1508,3
"Tyler","TX",5550,5077,0,150,323,3
"Utica-Rome","NY",390,390,0,0,0,3
"Valdosta","GA",7960,7426,164,0,370,3
"Vallejo-Fairfield","CA",26591,26591,0,0,0,3
"Victoria","TX",850,850,0,0,0,3
"Vineland-Millville-Bridgeton","NJ",12523,5550,261,0,6712,3
"Virginia Beach-Norfolk-Newport News","VA-NC",103829,97833,855,2455,2686,3
"Visalia-Porterville","CA",38068,35934,0,2134,0,3
"Waco","TX",8866,8750,116,0,0,3
"Warner Robins","GA",15709,15709,0,0,0,3
"Washington-Arlington-Alexandria","DC-VA-MD-WV",383011,278800,0,0,104211,3
"Waterloo-Cedar Falls","IA",6514,6514,0,0,0,3
"Wausau","WI",7096,7096,0,0,0,3
"Weirton-Steubenville","WV-OH",966,966,0,0,0,3
"Wenatchee","WA",10814,10513,0,301,0,3
"Wheeling","WV-OH",0,0,0,0,0,3
"Wichita Falls","TX",5558,5168,390,0,0,3
"Wichita","KS",28905,28905,0,0,0,3
"Williamsport","PA",365,365,0,0,0,3
"Wilmington","NC",88257,79191,4150,0,4916,3
"Winchester","VA-WV",14448,14448,0,0,0,3
"Winston-Salem","NC",43889,43889,0,0,0,3
"Worcester","MA",20173,17820,661,669,1023,3
"Yakima","WA",8336,8336,0,0,0,3
"York-Hanover","PA",20008,16722,0,375,2911,3
"Youngstown-Warren-Boardman","OH-PA",7257,6597,300,360,0,3
"Yuba City","CA",40278,34800,0,0,5478,3
"Yuma","AZ",9879,9879,0,0,0,3
"Abilene","TX",3895,3895,0,0,0,4
"Akron","OH",18914,17826,0,629,459,4
"Albany","GA",7296,3983,150,163,3000,4
"Albany-Schenectady-Troy","NY",25652,25454,0,0,198,4
"Albuquerque","NM",75268,71786,0,175,3307,4
"Alexandria","LA",5934,5934,0,0,0,4
"Allentown-Bethlehem-Easton","PA-NJ",43132,42251,342,0,539,4
"Altoona","PA",552,552,0,0,0,4
"Amarillo","TX",11859,11859,0,0,0,4
"Ames","IA",6973,6973,0,0,0,4
"Anchorage","AK",19007,12483,1673,610,4241,4
"Anderson","IN",2540,2540,0,0,0,4
"Anderson","SC",16522,16522,0,0,0,4
"Ann Arbor","MI",7691,7389,0,0,302,4
"Anniston-Oxford","AL",3331,3331,0,0,0,4
"Appleton","WI",16150,15354,796,0,0,4
"Asheville","NC",54605,52510,186,291,1618,4
"Athens-Clarke County","GA",26008,7968,0,0,18040,4
"Atlanta-Sandy Springs-Marietta","GA",698060,538717,1320,3571,154452,4
"Atlantic City","NJ",19390,18732,304,0,354,4
"Auburn-Opelika","AL",18084,16649,0,0,1435,4
"Augusta-Richmond County","GA-SC",36075,36075,0,0,0,4
"Austin-Round Rock","TX",207755,201493,3398,0,2864,4
"Bakersfield","CA",56630,53209,450,2971,0,4
"Baltimore-Towson","MD",70131,65983,0,0,4148,4
"Bangor","ME",3052,3052,0,0,0,4
"Barnstable Town","MA",11495,10551,0,261,683,4
"Baton Rouge","LA",59062,57958,470,634,0,4
"Battle Creek","MI",824,824,0,0,0,4
"Bay City","MI",601,601,0,0,0,4
"Beaumont-Port Arthur","TX",15541,8041,0,0,7500,4
"Bellingham","WA",18241,10052,507,6623,1059,4
"Bend","OR",44569,44569,0,0,0,4
"Billings","MT",11074,11074,0,0,0,4
"Binghamton","NY",944,944,0,0,0,4
"Birmingham-Hoover","AL",86761,86761,0,0,0,4
"Bismarck","ND",11822,10917,488,417,0,4
"Bloomington","IN",9170,9170,0,0,0,4
"Bloomington-Normal","IL",5643,4620,0,0,1023,4
"Boise City-Nampa","ID",100579,96744,2714,1121,0,4
"Boston-Cambridge-Quincy","MA-NH",149586,110910,4395,4052,30229,4
"Boulder","CO",10094,9270,0,0,824,4
"Bowling Green","KY",10621,10621,0,0,0,4
"Bremerton-Silverdale","WA",23758,23758,0,0,0,4
"Bridgeport-Stamford-Norwalk","CT",84570,54556,211,0,29803,4
"Brownsville-Harlingen","TX",14740,14472,268,0,0,4
"Brunswick","GA",16668,16668,0,0,0,4
"Buffalo-Niagara Falls","NY",18836,18596,240,0,0,4
"Burlington","NC",19938,19938,0,0,0,4
"Burlington-South Burlington","VT",6390,6038,352,0,0,4
"Canton-Massillon","OH",10032,9794,0,0,238,4
"Cape Coral-Fort Myers","FL",119924,109705,0,792,9427,4
"Carson City","NV",560,560,0,0,0,4
"Casper","WY",6719,6719,0,0,0,4
"Cedar Rapids","IA",9177,7375,949,853,0,4
"Champaign-Urbana","IL",52533,14595,160,0,37778,4
"Charleston","WV",2852,2852,0,0,0,4
"Charleston-North Charleston","SC",120907,105302,0,0,15605,4
"Charlotte-Gastonia-Concord","NC-SC",270432,256350,0,306,13776,4
"Charlottesville","VA",36511,24427,0,0,12084,4
"Chattanooga","TN-GA",30222,27779,474,309,1660,4
"Cheyenne","WY",8295,8295,0,0,0,4
"Chicago-Naperville-Joliet","IL-IN-WI",498052,419319,5144,11096,62493,4
"Chico","CA",10210,9577,0,315,318,4
"Cincinnati-Middletown","OH-KY-IN",109908,104588,789,782,3749,4
"Clarksville","TN-KY",17070,16075,0,260,735,4
"Cleveland","TN",6706,5981,0,725,0,4
"Cleveland-Elyria-Mentor","OH",78811,70877,230,785,6919,4
"Coeur dAlene","ID",33342,26888,2066,267,4121,4
"College Station-Bryan","TX",20146,16558,550,0,3038,4
"Colorado Springs","CO",55415,51612,1739,132,1932,4
"Columbia","MO",13437,13317,120,0,0,4
"Columbia","SC",73133,60101,108,613,12311,4
"Columbus","GA-AL",22648,12373,333,136,9806,4
"Columbus","IN",4288,4288,0,0,0,4
"Columbus","OH",102311,93998,349,4492,3472,4
"Corpus Christi","TX",16389,16269,120,0,0,4
"Corvallis","OR",2876,2876,0,0,0,4
"Cumberland","MD-WV",3571,3571,0,0,0,4
"Dallas-Fort Worth-Arlington","TX",596161,553137,3371,1908,37745,4
"Dalton","GA",8634,7935,0,172,527,4
"Danville","IL",0,0,0,0,0,4
"Danville","VA",2158,1863,0,0,295,4
"Davenport-Moline-Rock Island","IA-IL",7420,7420,0,0,0,4
"Dayton","OH",37499,37173,326,0,0,4
"Decatur","AL",3868,3868,0,0,0,4
"Decatur","IL",560,560,0,0,0,4
"Deltona-Daytona Beach-Ormond Beach","FL",38779,35999,310,0,2470,4
"Denver-Aurora","CO",285620,202753,452,1035,81380,4
"Des Moines-West Des Moines","IA",66619,60514,345,895,4865,4
"Detroit-Warren-Livonia","MI",80780,78583,213,846,1138,4
"Dothan","AL",1775,1775,0,0,0,4
"Dover","DE",20003,16450,0,319,3234,4
"Dubuque","IA",5889,5889,0,0,0,4
"Duluth","MN-WI",9611,8564,210,0,837,4
"Durham","NC",60427,60093,334,0,0,4
"Eau Claire","WI",8147,7227,200,0,720,4
"El Centro","CA",12074,11544,0,0,530,4
"El Paso","TX",52643,38243,0,0,14400,4
"Elizabethtown","KY",5168,4538,280,350,0,4
"Elkhart-Goshen","IN",12231,12231,0,0,0,4
"Elmira","NY",0,0,0,0,0,4
"Erie","PA",6701,5231,100,270,1100,4
"Eugene-Springfield","OR",21561,19258,1250,1053,0,4
"Evansville","IN-KY",12669,12252,0,0,417,4
"Fairbanks","AK",1622,342,350,930,0,4
"Fargo","ND-MN",23058,22678,0,380,0,4
"Farmington","NM",6011,6011,0,0,0,4
"Fayetteville","NC",26360,26360,0,0,0,4
"Fayetteville-Springdale-Rogers","AR-MO",40205,34022,2642,575,2966,4
"Flagstaff","AZ",6993,6993,0,0,0,4
"Flint","MI",4342,4342,0,0,0,4
"Florence","SC",7852,7852,0,0,0,4
"Florence-Muscle Shoals","AL",3379,3379,0,0,0,4
"Fond du Lac","WI",1078,1078,0,0,0,4
"Fort Collins-Loveland","CO",29332,26331,0,621,2380,4
"Fort Smith","AR-OK",10531,6981,350,0,3200,4
"Fort Walton Beach-Crestview-Destin","FL",15822,9112,0,0,6710,4
"Fort Wayne","IN",21396,21396,0,0,0,4
"Fresno","CA",44247,39323,361,634,3929,4
"Gadsden","AL",2081,2081,0,0,0,4
"Gainesville","FL",14538,11973,0,0,2565,4
"Gainesville","GA",20375,20050,0,0,325,4
"Glens Falls","NY",6712,6245,0,154,313,4
"Goldsboro","NC",7961,7961,0,0,0,4
"Grand Forks","ND-MN",4904,1904,0,0,3000,4
"Grand Junction","CO",26856,26856,0,0,0,4
"Grand Rapids-Wyoming","MI",31842,29533,126,226,1957,4
"Great Falls","MT",7191,5091,0,0,2100,4
"Greeley","CO",40337,40337,0,0,0,4
"Green Bay","WI",17044,16599,0,0,445,4
"Greensboro-High Point","NC",60312,59622,90,0,600,4
"Greenville","NC",21487,19924,1563,0,0,4
"Greenville","SC",54126,51620,0,0,2506,4
"Gulfport-Biloxi","MS",29668,25472,252,1431,2513,4
"Hagerstown-Martinsburg","MD-WV",33726,31626,0,2100,0,4
"Hanford-Corcoran","CA",7332,7164,168,0,0,4
"Harrisburg-Carlisle","PA",20541,20541,0,0,0,4
"Harrisonburg","VA",13591,13591,0,0,0,4
"Hartford-West Hartford-East Hartford","CT",29233,26141,693,0,2399,4
"Hattiesburg","MS",12315,1115,0,0,11200,4
"Hickory-Lenoir-Morganton","NC",36028,36028,0,0,0,4
"Hinesville-Fort Stewart","GA",0,0,0,0,0,4
"Holland-Grand Haven","MI",12180,9860,995,0,1325,4
"Honolulu","HI",39726,34048,0,0,5678,4
"Hot Springs","AR",984,984,0,0,0,4
"Houma-Bayou Cane-Thibodaux","LA",6677,6677,0,0,0,4
"Houston-Sugar Land-Baytown","TX",749712,703373,4339,0,42000,4
"Huntington-Ashland","WV-KY-OH",1073,798,0,0,275,4
"Huntsville","AL",32876,30896,0,0,1980,4
"Idaho Falls","ID",14532,14532,0,0,0,4
"Indianapolis-Carmel","IN",150721,141374,2059,1419,5869,4
"Iowa City","IA",14268,14268,0,0,0,4
"Ithaca","NY",1352,1035,0,0,317,4
"Jackson","MI",4139,1738,0,0,2401,4
"Jackson","MS",42457,41910,0,0,547,4
"Jackson","TN",8954,8750,204,0,0,4
"Jacksonville","FL",160742,141521,1030,300,17891,4
"Jacksonville","NC",13718,13562,156,0,0,4
"Janesville","WI",7700,7300,0,400,0,4
"Jefferson City","MO",2666,2666,0,0,0,4
"Johnson City","TN",10754,10369,385,0,0,4
"Johnstown","PA",280,280,0,0,0,4
"Jonesboro","AR",5360,5360,0,0,0,4
"Joplin","MO",2231,1745,0,0,486,4
"Kalamazoo-Portage","MI",8061,8061,0,0,0,4
"Kankakee-Bradley","IL",1712,1712,0,0,0,4
"Kansas City","MO-KS",134967,128038,1040,5889,0,4
"Kennewick-Richland-Pasco","WA",23609,23609,0,0,0,4
"Killeen-Temple-Fort Hood","TX",25979,23975,2004,0,0,4
"Kingsport-Bristol-Bristol","TN-VA",7070,6347,0,0,723,4
"Kingston","NY",4599,4434,165,0,0,4
"Knoxville","TN",51879,45541,146,0,6192,4
"Kokomo","IN",1702,1702,0,0,0,4
"La Crosse","WI-MN",10753,8953,0,0,1800,4
"Lafayette","IN",8366,8366,0,0,0,4
"Lafayette","LA",19564,18391,0,0,1173,4
"Lake Charles","LA",7716,7381,69,0,266,4
"Lake Havasu City-Kingman","AZ",16799,16101,698,0,0,4
"Lakeland","FL",56362,56362,0,0,0,4
"Lancaster","PA",11370,11370,0,0,0,4
"Lansing-East Lansing","MI",13128,11954,0,0,1174,4
"Laredo","TX",15577,14149,0,397,1031,4
"Las Cruces","NM",24259,24259,0,0,0,4
"Las Vegas-Paradise","NV",337524,302365,0,7547,27612,4
"Lawrence","KS",6664,6664,0,0,0,4
"Lawton","OK",25304,2304,0,0,23000,4
"Lebanon","PA",8455,8455,0,0,0,4
"Lewiston","ID-WA",1881,1881,0,0,0,4
"Lewiston-Auburn","ME",4244,4244,0,0,0,4
"Lexington-Fayette","KY",42507,37444,191,599,4273,4
"Lima","OH",281,281,0,0,0,4
"Lincoln","NE",14865,14146,190,0,529,4
"Little Rock-North Little Rock","AR",47936,43262,120,0,4554,4
"Logan","UT-ID",14142,13475,0,250,417,4
"Longview","TX",4551,3862,0,0,689,4
"Longview","WA",9365,8596,0,0,769,4
"Los Angeles-Long Beach-Santa Ana","CA",407205,248921,9457,9311,139516,4
"Louisville-Jefferson County","KY-IN",92424,88749,360,0,3315,4
"Lubbock","TX",13191,12325,279,0,587,4
"Lynchburg","VA",20451,20451,0,0,0,4
"Macon","GA",8533,8533,0,0,0,4
"Madera","CA",10326,9427,899,0,0,4
"Madison","WI",48517,37147,1223,2704,7443,4
"Manchester-Nashua","NH",13205,12052,0,0,1153,4
"Mansfield","OH",3337,2967,370,0,0,4
"McAllen-Edinburg-Mission","TX",81585,70334,1450,3708,6093,4
"Medford","OR",17625,16406,325,467,427,4
"Memphis","TN-MS-AR",91480,82054,0,0,9426,4
"Merced","CA",9204,9104,100,0,0,4
"Miami-Fort Lauderdale-Miami Beach","FL",232372,154742,2590,444,74596,4
"Michigan City-La Porte","IN",3281,3281,0,0,0,4
"Midland","TX",6286,6286,0,0,0,4
"Milwaukee-Waukesha-West Allis","WI",58267,56322,1083,378,484,4
"Minneapolis-St. Paul-Bloomington","MN-WI",209784,193144,530,1389,14721,4
"Missoula","MT",7103,7103,0,0,0,4
"Mobile","AL",36254,28902,0,0,7352,4
"Modesto","CA",20109,20109,0,0,0,4
"Monroe","LA",12551,12168,0,0,383,4
"Monroe","MI",2707,2707,0,0,0,4
"Montgomery","AL",18980,18980,0,0,0,4
"Morgantown","WV",327,327,0,0,0,4
"Morristown","TN",9305,9305,0,0,0,4
"Mount Vernon-Anacortes","WA",9969,9597,372,0,0,4
"Muncie","IN",1585,1585,0,0,0,4
"Muskegon-Norton Shores","MI",3444,2842,602,0,0,4
"Myrtle Beach-Conway-North Myrtle Beach","SC",68517,67217,0,0,1300,4
"Napa","CA",5059,5059,0,0,0,4
"Naples-Marco Island","FL",139534,36982,0,13795,88757,4
"Nashville-Davidson--Murfreesboro","TN",201602,197450,1506,2202,444,4
"New Haven-Milford","CT",11203,9808,0,0,1395,4
"New Orleans-Metairie-Kenner","LA",94291,82424,1544,370,9953,4
"New York-Northern New Jersey-Long Island","NY-NJ-PA",584941,264291,62470,38007,220173,4
"Niles-Benton Harbor","MI",3618,3618,0,0,0,4
"Norwich-New London","CT",9634,7059,140,715,1720,4
"Ocala","FL",35562,34128,0,1434,0,4
"Ocean City","NJ",9869,6630,1239,600,1400,4
"Odessa","TX",4479,4479,0,0,0,4
"Ogden-Clearfield","UT",42944,42177,522,0,245,4
"Oklahoma City","OK",93448,92484,307,0,657,4
"Olympia","WA",36877,35889,337,324,327,4
"Omaha-Council Bluffs","NE-IA",66971,53753,974,0,12244,4
"Orlando-Kissimmee","FL",318250,248648,877,1102,67623,4
"Oshkosh-Neenah","WI",8582,7643,155,784,0,4
"Owensboro","KY",2472,2200,0,272,0,4
"Oxnard-Thousand Oaks-Ventura","CA",58730,47376,224,6809,4321,4
"Palm Bay-Melbourne-Titusville","FL",41137,37457,0,0,3680,4
"Palm Coast","FL",13724,13006,313,405,0,4
"Panama City-Lynn Haven","FL",17714,5159,0,1221,11334,4
"Parkersburg-Marietta-Vienna","WV-OH",2150,2150,0,0,0,4
"Pascagoula","MS",8364,8364,0,0,0,4
"Pensacola-Ferry Pass-Brent","FL",57720,27161,0,0,30559,4
"Peoria","IL",10569,10041,528,0,0,4
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",176567,152456,0,1818,22293,4
"Phoenix-Mesa-Scottsdale","AZ",569914,515574,0,7180,47160,4
"Pine Bluff","AR",326,326,0,0,0,4
"Pittsburgh","PA",70728,64986,753,1196,3793,4
"Pittsfield","MA",242,242,0,0,0,4
"Pocatello","ID",4689,4689,0,0,0,4
"Port St. Lucie","FL",40396,38301,0,459,1636,4
"Portland-South Portland-Biddeford","ME",35897,30733,1040,688,3436,4
"Portland-Vancouver-Beaverton","OR-WA",207045,182939,1396,1770,20940,4
"Poughkeepsie-Newburgh-Middletown","NY",15416,13576,344,0,1496,4
"Prescott","AZ",27136,26972,0,164,0,4
"Providence-New Bedford-Fall River","RI-MA",34432,32082,918,886,546,4
"Provo-Orem","UT",105342,95949,818,409,8166,4
"Pueblo","CO",8944,8944,0,0,0,4
"Punta Gorda","FL",40308,23401,1342,900,14665,4
"Racine","WI",8950,8950,0,0,0,4
"Raleigh-Cary","NC",291569,245979,1237,0,44353,4
"Rapid City","SD",12195,11768,427,0,0,4
"Reading","PA",15132,14640,492,0,0,4
"Redding","CA",8015,8015,0,0,0,4
"Reno-Sparks","NV",47167,47167,0,0,0,4
"Richmond","VA",96257,94945,179,1133,0,4
"Riverside-San Bernardino-Ontario","CA",429701,425372,751,2544,1034,4
"Roanoke","VA",16999,16917,82,0,0,4
"Rochester","MN",11252,10076,0,0,1176,4
"Rochester","NY",29557,29242,110,205,0,4
"Rockford","IL",13917,12967,950,0,0,4
"Rocky Mount","NC",5556,5556,0,0,0,4
"Rome","GA",3544,3184,360,0,0,4
"Sacramento--Arden-Arcade--Roseville","CA",167580,161873,1312,2114,2281,4
"Saginaw-Saginaw Township North","MI",1090,1090,0,0,0,4
"Salem","OR",22385,20407,145,245,1588,4
"Salinas","CA",25191,9891,0,0,15300,4
"Salisbury","MD",5287,3231,0,0,2056,4
"Salt Lake City","UT",99905,75922,198,1137,22648,4
"San Angelo","TX",6535,6535,0,0,0,4
"San Antonio","TX",230029,157644,156,3755,68474,4
"San Diego-Carlsbad-San Marcos","CA",137054,110097,5160,3973,17824,4
"San Francisco-Oakland-Fremont","CA",188092,131109,961,2317,53705,4
"San Jose-Sunnyvale-Santa Clara","CA",119316,45933,645,358,72380,4
"San Luis Obispo-Paso Robles","CA",7691,7562,0,0,129,4
"Sandusky","OH",0,0,0,0,0,4
"Santa Barbara-Santa Maria","CA",10352,10249,103,0,0,4
"Santa Cruz-Watsonville","CA",7079,4833,0,0,2246,4
"Santa Fe","NM",4005,4005,0,0,0,4
"Santa Rosa-Petaluma","CA",25132,19853,0,0,5279,4
"Sarasota-Bradenton-Venice","FL",45360,45360,0,0,0,4
"Savannah","GA",42793,41480,0,0,1313,4
"Scranton--Wilkes-Barre","PA",6075,5395,0,680,0,4
"Seattle-Tacoma-Bellevue","WA",332805,275968,12209,9166,35462,4
"Sebastian-Vero Beach","FL",33422,33422,0,0,0,4
"Sheboygan","WI",3232,2700,532,0,0,4
"Sherman-Denison","TX",209,209,0,0,0,4
"Shreveport-Bossier City","LA",11748,11748,0,0,0,4
"Sioux City","IA-NE-SD",3973,3166,279,528,0,4
"Sioux Falls","SD",29007,22631,0,1039,5337,4
"South Bend-Mishawaka","IN-MI",8084,5788,0,580,1716,4
"Spartanburg","SC",15971,15971,0,0,0,4
"Spokane","WA",27394,26420,0,0,974,4
"Springfield","IL",4718,4263,455,0,0,4
"Springfield","MA",12995,12582,413,0,0,4
"Springfield","MO",31285,23728,2831,378,4348,4
"Springfield","OH",2298,1842,0,456,0,4
"St. Cloud","MN",11337,10674,0,0,663,4
"St. George","UT",40011,36178,0,0,3833,4
"St. Joseph","MO-KS",3630,2310,1320,0,0,4
"St. Louis","MO-IL",214912,180915,3212,3500,27285,4
"State College","PA",7196,7196,0,0,0,4
"Stockton","CA",54131,53558,0,0,573,4
"Sumter","SC",6994,6994,0,0,0,4
"Syracuse","NY",15256,15256,0,0,0,4
"Tallahassee","FL",32929,30283,174,0,2472,4
"Tampa-St. Petersburg-Clearwater","FL",183885,118196,3904,1236,60549,4
"Terre Haute","IN",3205,2321,529,0,355,4
"Texarkana","TX-Texarkana",1166,1039,127,0,0,4
"Toledo","OH",15926,15459,248,219,0,4
"Topeka","KS",10828,10828,0,0,0,4
"Trenton-Ewing","NJ",6042,4549,210,0,1283,4
"Tucson","AZ",101341,99857,694,226,564,4
"Tulsa","OK",69321,68577,744,0,0,4
"Tuscaloosa","AL",17135,11495,0,0,5640,4
"Tyler","TX",4919,4642,0,0,277,4
"Utica-Rome","NY",386,386,0,0,0,4
"Valdosta","GA",9671,8722,301,0,648,4
"Vallejo-Fairfield","CA",15866,10153,0,0,5713,4
"Victoria","TX",1417,1417,0,0,0,4
"Vineland-Millville-Bridgeton","NJ",7733,7733,0,0,0,4
"Virginia Beach-Norfolk-Newport News","VA-NC",85836,76254,1269,1236,7077,4
"Visalia-Porterville","CA",44701,44059,642,0,0,4
"Waco","TX",9461,9461,0,0,0,4
"Warner Robins","GA",25823,16675,0,0,9148,4
"Washington-Arlington-Alexandria","DC-VA-MD-WV",393357,259770,139,150,133298,4
"Waterloo-Cedar Falls","IA",7592,7337,255,0,0,4
"Wausau","WI",11857,6593,531,225,4508,4
"Weirton-Steubenville","WV-OH",1307,1307,0,0,0,4
"Wenatchee","WA",8114,8114,0,0,0,4
"Wheeling","WV-OH",0,0,0,0,0,4
"Wichita Falls","TX",3562,3562,0,0,0,4
"Wichita","KS",29925,29354,368,0,203,4
"Williamsport","PA",381,381,0,0,0,4
"Wilmington","NC",87952,73427,180,0,14345,4
"Winchester","VA-WV",15069,15069,0,0,0,4
"Winston-Salem","NC",40139,40139,0,0,0,4
"Worcester","MA",23127,22370,0,207,550,4
"Yakima","WA",10294,10294,0,0,0,4
"York-Hanover","PA",37843,37180,89,0,574,4
"Youngstown-Warren-Boardman","OH-PA",9255,9155,100,0,0,4
"Yuba City","CA",7321,7321,0,0,0,4
"Yuma","AZ",7718,7718,0,0,0,4
"Abilene","TX",3089,3089,0,0,0,5
"Akron","OH",19418,18959,0,0,459,5
"Albany","GA",5833,5127,301,217,188,5
"Albany-Schenectady-Troy","NY",27575,25220,557,800,998,5
"Albuquerque","NM",91237,73296,0,2768,15173,5
"Alexandria","LA",5911,5911,0,0,0,5
"Allentown-Bethlehem-Easton","PA-NJ",47319,46836,127,0,356,5
"Altoona","PA",1010,1010,0,0,0,5
"Amarillo","TX",15398,15035,363,0,0,5
"Ames","IA",8109,8109,0,0,0,5
"Anchorage","AK",40209,18349,3254,16663,1943,5
"Anderson","IN",3836,3836,0,0,0,5
"Anderson","SC",12240,12240,0,0,0,5
"Ann Arbor","MI",5980,5618,0,0,362,5
"Anniston-Oxford","AL",3373,3298,75,0,0,5
"Appleton","WI",16760,14920,0,0,1840,5
"Asheville","NC",72172,70282,186,700,1004,5
"Athens-Clarke County","GA",15576,15576,0,0,0,5
"Atlanta-Sandy Springs-Marietta","GA",699090,504094,4772,2816,187408,5
"Atlantic City","NJ",15107,14803,304,0,0,5
"Auburn-Opelika","AL",18978,18277,701,0,0,5
"Augusta-Richmond County","GA-SC",32933,32933,0,0,0,5
"Austin-Round Rock","TX",308220,237070,1383,9334,60433,5
"Bakersfield","CA",39493,36008,648,2837,0,5
"Baltimore-Towson","MD",91985,83460,0,0,8525,5
"Bangor","ME",6057,4494,0,1563,0,5
"Barnstable Town","MA",15221,14025,0,513,683,5
"Baton Rouge","LA",70731,50457,0,0,20274,5
"Battle Creek","MI",5336,1436,0,0,3900,5
"Bay City","MI",335,335,0,0,0,5
"Beaumont-Port Arthur","TX",30901,9312,0,389,21200,5
"Bellingham","WA",18393,17463,0,0,930,5
"Bend","OR",54015,50513,249,703,2550,5
"Billings","MT",11044,11044,0,0,0,5
"Binghamton","NY",1061,1061,0,0,0,5
"Birmingham-Hoover","AL",99664,98592,0,814,258,5
"Bismarck","ND",25625,20103,0,1110,4412,5
"Bloomington","IN",6574,4738,1836,0,0,5
"Bloomington-Normal","IL",5290,4979,0,0,311,5
"Boise City-Nampa","ID",100108,87327,502,12279,0,5
"Boston-Cambridge-Quincy","MA-NH",215593,130152,3607,4670,77164,5
"Boulder","CO",9165,8728,0,0,437,5
"Bowling Green","KY",12547,12547,0,0,0,5
"Bremerton-Silverdale","WA",19328,18906,422,0,0,5
"Bridgeport-Stamford-Norwalk","CT",60406,48610,795,0,11001,5
"Brownsville-Harlingen","TX",19091,18955,136,0,0,5
"Brunswick","GA",16078,16078,0,0,0,5
"Buffalo-Niagara Falls","NY",19027,19027,0,0,0,5
"Burlington","NC",20355,20355,0,0,0,5
"Burlington-South Burlington","VT",7941,7769,172,0,0,5
"Canton-Massillon","OH",11256,11018,0,0,238,5
"Cape Coral-Fort Myers","FL",134229,122574,125,1089,10441,5
"Carson City","NV",3420,3420,0,0,0,5
"Casper","WY",5504,5504,0,0,0,5
"Cedar Rapids","IA",12076,10148,343,1339,246,5
"Champaign-Urbana","IL",9152,7655,0,897,600,5
"Charleston","WV",3574,3574,0,0,0,5
"Charleston-North Charleston","SC",132017,114753,1137,264,15863,5
"Charlotte-Gastonia-Concord","NC-SC",330402,274765,200,821,54616,5
"Charlottesville","VA",20073,20073,0,0,0,5
"Chattanooga","TN-GA",32106,29577,185,0,2344,5
"Cheyenne","WY",6520,6520,0,0,0,5
"Chicago-Naperville-Joliet","IL-IN-WI",559953,458440,6207,10453,84853,5
"Chico","CA",11267,10416,218,315,318,5
"Cincinnati-Middletown","OH-KY-IN",125319,119836,613,829,4041,5
"Clarksville","TN-KY",23165,20838,0,1641,686,5
"Cleveland","TN",8668,7263,300,1105,0,5
"Cleveland-Elyria-Mentor","OH",76090,71001,1102,2163,1824,5
"Coeur dAlene","ID",30314,22283,231,2306,5494,5
"College Station-Bryan","TX",16031,16031,0,0,0,5
"Colorado Springs","CO",56697,55438,125,0,1134,5
"Columbia","MO",17889,15564,528,0,1797,5
"Columbia","SC",99608,91033,0,0,8575,5
"Columbus","GA-AL",17332,14284,166,181,2701,5
"Columbus","IN",4931,4931,0,0,0,5
"Columbus","OH",188027,177341,151,1157,9378,5
"Corpus Christi","TX",48530,21974,145,142,26269,5
"Corvallis","OR",4167,3597,0,570,0,5
"Cumberland","MD-WV",2579,2579,0,0,0,5
"Dallas-Fort Worth-Arlington","TX",650298,562841,3148,3687,80622,5
"Dalton","GA",7902,7210,0,229,463,5
"Danville","IL",150,150,0,0,0,5
"Danville","VA",1863,1863,0,0,0,5
"Davenport-Moline-Rock Island","IA-IL",8844,8534,310,0,0,5
"Dayton","OH",24538,24538,0,0,0,5
"Decatur","AL",3394,3394,0,0,0,5
