"fips_msa","city","state","university","year","quarter","hpi","error","time","city_state"
34620,"Muncie","IN","Ball State University",2004,4,150.81,2.61,2004.75,"Muncie, IN"
34620,"Muncie","IN","Ball State University",2003,3,142.69,2,2003.5,"Muncie, IN"
34620,"Muncie","IN","Ball State University",2004,2,144.25,2.2,2004.25,"Muncie, IN"
34620,"Muncie","IN","Ball State University",2006,4,149.21,2.83,2006.75,"Muncie, IN"
34620,"Muncie","IN","Ball State University",2001,3,133.81,1.94,2001.5,"Muncie, IN"
34620,"Muncie","IN","Ball State University",2004,3,148.27,2.38,2004.5,"Muncie, IN"
34620,"Muncie","IN","Ball State University",2007,2,147.37,2.63,2007.25,"Muncie, IN"
34620,"Muncie","IN","Ball State University",2004,1,145.13,2.32,2004,"Muncie, IN"
34620,"Muncie","IN","Ball State University",2001,2,133.76,1.89,2001.25,"Muncie, IN"
34620,"Muncie","IN","Ball State University",2007,1,143.83,2.65,2007,"Muncie, IN"
34620,"Muncie","IN","Ball State University",2003,4,145.61,2.31,2003.75,"Muncie, IN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2000,3,131.37,0.55,2000.5,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2004,1,147.92,0.61,2004,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2001,2,135.99,0.54,2001.25,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2001,1,135.42,0.54,2001,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2000,2,129.32,0.54,2000.25,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2009,1,191.29,0.81,2009,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2008,4,192.81,0.94,2008.75,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2000,4,132.45,0.56,2000.75,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2004,3,152.47,0.65,2004.5,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2003,2,144.08,0.56,2003.25,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2008,3,190.22,0.9,2008.5,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2004,2,149.72,0.62,2004.25,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2003,4,146.79,0.61,2003.75,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2000,1,128.75,0.56,2000,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2008,2,192.27,0.85,2008.25,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2007,4,189.89,0.84,2007.75,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2008,1,191.29,0.81,2008,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2006,4,182.34,0.81,2006.75,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2003,3,145.15,0.57,2003.5,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2003,1,142.81,0.56,2003,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2002,4,142.39,0.55,2002.75,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2006,2,175.41,0.76,2006.25,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2006,3,178.31,0.77,2006.5,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2001,3,136.88,0.55,2001.5,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2007,2,186.68,0.8,2007.25,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2002,3,141.28,0.55,2002.5,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2002,2,139.44,0.56,2002.25,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2007,1,184.34,0.81,2007,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2007,3,188.59,0.81,2007.5,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2005,3,163.6,0.7,2005.5,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2002,1,139.17,0.55,2002,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2004,4,154.72,0.67,2004.75,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2006,1,170.37,0.77,2006,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2005,2,160.05,0.69,2005.25,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2001,4,138.27,0.54,2001.75,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2005,4,166.9,0.74,2005.75,"Murfreesboro, TN"
34980,"Murfreesboro","TN","Middle Tennessee State University",2005,1,156.85,0.69,2005,"Murfreesboro, TN"
35300,"New Haven","CT","Yale University",2004,1,171.28,1.17,2004,"New Haven, CT"
35300,"New Haven","CT","Yale University",2004,4,189.34,1.31,2004.75,"New Haven, CT"
35300,"New Haven","CT","Yale University",2006,3,219.09,1.56,2006.5,"New Haven, CT"
35300,"New Haven","CT","Yale University",2003,1,154.73,1.02,2003,"New Haven, CT"
35300,"New Haven","CT","Yale University",2003,4,167.69,1.14,2003.75,"New Haven, CT"
35300,"New Haven","CT","Yale University",2007,1,222.93,1.61,2007,"New Haven, CT"
35300,"New Haven","CT","Yale University",2006,1,216.77,1.57,2006,"New Haven, CT"
35300,"New Haven","CT","Yale University",2009,1,210.35,1.5,2009,"New Haven, CT"
35300,"New Haven","CT","Yale University",2004,3,185.81,1.29,2004.5,"New Haven, CT"
35300,"New Haven","CT","Yale University",2006,4,220.72,1.57,2006.75,"New Haven, CT"
35300,"New Haven","CT","Yale University",2000,1,117.24,0.88,2000,"New Haven, CT"
35300,"New Haven","CT","Yale University",2005,2,201.19,1.41,2005.25,"New Haven, CT"
35300,"New Haven","CT","Yale University",2007,2,222.61,1.58,2007.25,"New Haven, CT"
35300,"New Haven","CT","Yale University",2003,3,161.83,1.06,2003.5,"New Haven, CT"
35300,"New Haven","CT","Yale University",2002,2,144.42,0.97,2002.25,"New Haven, CT"
35300,"New Haven","CT","Yale University",2002,3,148.48,0.98,2002.5,"New Haven, CT"
35300,"New Haven","CT","Yale University",2002,4,152,1,2002.75,"New Haven, CT"
35300,"New Haven","CT","Yale University",2005,1,194.81,1.37,2005,"New Haven, CT"
35300,"New Haven","CT","Yale University",2006,2,218.29,1.56,2006.25,"New Haven, CT"
35300,"New Haven","CT","Yale University",2001,4,137.4,0.91,2001.75,"New Haven, CT"
35300,"New Haven","CT","Yale University",2005,3,208.5,1.44,2005.5,"New Haven, CT"
35300,"New Haven","CT","Yale University",2003,2,157.51,1.03,2003.25,"New Haven, CT"
35300,"New Haven","CT","Yale University",2002,1,140.26,0.93,2002,"New Haven, CT"
35300,"New Haven","CT","Yale University",2008,1,219.93,1.54,2008,"New Haven, CT"
35300,"New Haven","CT","Yale University",2000,2,119.97,0.85,2000.25,"New Haven, CT"
35300,"New Haven","CT","Yale University",2005,4,212.69,1.5,2005.75,"New Haven, CT"
35300,"New Haven","CT","Yale University",2008,4,209.28,1.65,2008.75,"New Haven, CT"
35300,"New Haven","CT","Yale University",2001,3,135.01,0.9,2001.5,"New Haven, CT"
35300,"New Haven","CT","Yale University",2008,3,208.58,1.59,2008.5,"New Haven, CT"
35300,"New Haven","CT","Yale University",2007,3,220.35,1.57,2007.5,"New Haven, CT"
35300,"New Haven","CT","Yale University",2008,2,215.77,1.57,2008.25,"New Haven, CT"
35300,"New Haven","CT","Yale University",2004,2,176.64,1.2,2004.25,"New Haven, CT"
35300,"New Haven","CT","Yale University",2001,1,128.33,0.87,2001,"New Haven, CT"
35300,"New Haven","CT","Yale University",2000,3,123.16,0.86,2000.5,"New Haven, CT"
35300,"New Haven","CT","Yale University",2001,2,131.04,0.87,2001.25,"New Haven, CT"
35300,"New Haven","CT","Yale University",2000,4,124.98,0.88,2000.75,"New Haven, CT"
35300,"New Haven","CT","Yale University",2007,4,219.98,1.58,2007.75,"New Haven, CT"
38540,"Pocatello","ID","Idaho State University",2006,4,173.54,2.42,2006.75,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2006,3,167.92,2.26,2006.5,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2002,1,125.18,1.62,2002,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2009,1,188.29,2.51,2009,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2006,1,159.7,2.23,2006,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2006,2,162.49,2.2,2006.25,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2008,4,186.41,2.76,2008.75,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2005,4,156.68,2.14,2005.75,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2004,1,133.47,1.77,2004,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2005,2,147.34,1.98,2005.25,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2005,3,151.85,2.01,2005.5,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2004,4,140.72,1.94,2004.75,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2000,2,117.39,1.58,2000.25,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2001,4,126.38,1.57,2001.75,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2005,1,142.5,2,2005,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2001,3,123.47,1.6,2001.5,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2004,2,135.23,1.76,2004.25,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2007,2,177.98,2.38,2007.25,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2002,2,126.31,1.65,2002.25,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2000,1,117.7,1.68,2000,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2001,2,123.38,1.57,2001.25,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2003,4,130.85,1.76,2003.75,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2000,4,120.07,1.64,2000.75,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2008,3,181.79,2.58,2008.5,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2007,1,173.96,2.42,2007,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2002,3,126.9,1.6,2002.5,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2000,3,118.69,1.62,2000.5,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2001,1,122.69,1.57,2001,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2004,3,139.49,1.84,2004.5,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2008,2,189.02,2.67,2008.25,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2002,4,129.26,1.6,2002.75,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2003,1,129.73,1.63,2003,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2003,2,131.54,1.62,2003.25,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2007,3,181.43,2.46,2007.5,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2008,1,185.91,2.53,2008,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2007,4,181.86,2.57,2007.75,"Pocatello, ID"
38540,"Pocatello","ID","Idaho State University",2003,3,131.07,1.63,2003.5,"Pocatello, ID"
39100,"Poughkeepsie","NY","Vassar College",2003,3,179.04,1.45,2003.5,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2003,4,189.6,1.58,2003.75,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2000,1,121.92,1.14,2000,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2002,3,161.69,1.33,2002.5,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2008,1,248.1,2.22,2008,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2006,1,249.67,2.25,2006,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2002,2,155.04,1.28,2002.25,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2008,4,230.03,2.4,2008.75,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2003,1,169.86,1.39,2003,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2002,1,149.34,1.23,2002,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2008,3,236.52,2.36,2008.5,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2007,3,247.03,2.21,2007.5,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2003,2,176.36,1.43,2003.25,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2005,4,246.36,2.15,2005.75,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2007,4,247.47,2.25,2007.75,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2005,2,232.19,2,2005.25,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2004,2,200.35,1.68,2004.25,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2002,4,166.31,1.35,2002.75,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2008,2,243.25,2.26,2008.25,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2000,3,126.44,1.1,2000.5,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2005,1,225.87,1.96,2005,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2009,1,230.62,2.08,2009,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2000,2,123.38,1.08,2000.25,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2004,1,194.16,1.65,2004,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2006,3,252.33,2.23,2006.5,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2001,2,136.45,1.13,2001.25,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2001,4,145.68,1.2,2001.75,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2005,3,239.78,2.05,2005.5,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2007,2,251.79,2.25,2007.25,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2001,1,132.54,1.15,2001,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2004,3,212,1.82,2004.5,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2006,2,249.76,2.23,2006.25,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2004,4,217.94,1.87,2004.75,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2001,3,140.45,1.17,2001.5,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2007,1,253.23,2.28,2007,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2006,4,254.07,2.28,2006.75,"Poughkeepsie, NY"
39100,"Poughkeepsie","NY","Vassar College",2000,4,130.18,1.14,2000.75,"Poughkeepsie, NY"
39340,"Provo","UT","Brigham Young University",2001,3,135.2,0.58,2001.5,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2009,1,193.08,0.88,2009,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2005,4,157.2,0.76,2005.75,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2004,4,143.93,0.69,2004.75,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2007,1,194.62,0.9,2007,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2008,4,196.8,1,2008.75,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2005,1,146.23,0.72,2005,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2006,2,170.88,0.8,2006.25,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2004,3,141.77,0.7,2004.5,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2003,1,138.63,0.57,2003,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2001,4,137.01,0.57,2001.75,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2001,2,135.28,0.58,2001.25,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2006,1,163.18,0.8,2006,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2000,3,130.27,0.61,2000.5,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2000,4,132.03,0.61,2000.75,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2006,3,180.03,0.83,2006.5,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2006,4,188.46,0.87,2006.75,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2005,3,152.88,0.72,2005.5,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2008,2,202.41,0.97,2008.25,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2001,1,135.13,0.57,2001,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2005,2,148.42,0.71,2005.25,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2002,4,138.19,0.56,2002.75,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2002,2,136.02,0.59,2002.25,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2008,3,195.98,0.97,2008.5,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2002,3,137.69,0.57,2002.5,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2004,2,140.72,0.65,2004.25,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2003,4,138.99,0.65,2003.75,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2000,1,128.39,0.67,2000,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2000,2,128,0.62,2000.25,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2007,3,204.32,0.93,2007.5,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2007,4,205.73,0.94,2007.75,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2008,1,206.22,0.92,2008,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2003,2,139.22,0.57,2003.25,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2002,1,136.21,0.58,2002,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2003,3,139.27,0.58,2003.5,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2007,2,201.59,0.91,2007.25,"Provo, UT"
39340,"Provo","UT","Brigham Young University",2004,1,140.16,0.62,2004,"Provo, UT"
40140,"Redlands","CA","University of Redlands",2004,3,242,0.73,2004.5,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2005,2,277.35,0.84,2005.25,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2005,1,264.36,0.8,2005,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2002,4,162.57,0.47,2002.75,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2004,2,218.76,0.65,2004.25,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2003,2,172.6,0.5,2003.25,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2002,3,157.04,0.46,2002.5,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2003,4,193.62,0.57,2003.75,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2004,1,204.22,0.6,2004,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2007,2,327.56,1.01,2007.25,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2003,3,180.41,0.52,2003.5,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2008,1,281.62,0.89,2008,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2001,2,135.67,0.4,2001.25,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2005,3,292.05,0.88,2005.5,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2004,4,253.23,0.76,2004.75,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2002,2,150.72,0.44,2002.25,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2008,2,247.3,0.83,2008.25,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2003,1,167.76,0.49,2003,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2009,1,201.84,0.71,2009,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2000,1,120.99,0.4,2000,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2000,2,122.68,0.39,2000.25,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2006,3,330.35,1.03,2006.5,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2006,4,331.9,1.02,2006.75,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2007,3,315.08,1,2007.5,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2007,4,301.88,0.96,2007.75,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2000,3,125.37,0.39,2000.5,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2000,4,128.91,0.4,2000.75,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2001,3,138.74,0.41,2001.5,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2001,4,141.33,0.41,2001.75,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2002,1,145.7,0.43,2002,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2008,3,213.21,0.77,2008.5,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2008,4,200.11,0.77,2008.75,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2005,4,308.34,0.94,2005.75,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2006,1,320.06,0.99,2006,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2006,2,325.57,1.01,2006.25,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2007,1,330.74,1.02,2007,"Redlands, CA"
40140,"Redlands","CA","University of Redlands",2001,1,132.78,0.4,2001,"Redlands, CA"
41060,"St. Cloud","MN","St. Cloud State University",2003,1,167.69,1.83,2003,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2002,1,155.76,1.72,2002,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2001,3,150.76,1.67,2001.5,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2000,4,141.82,1.64,2000.75,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2008,1,212.34,2.54,2008,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2002,2,160.12,1.78,2002.25,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2002,3,163.62,1.79,2002.5,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2001,4,153.39,1.67,2001.75,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2003,2,171.02,1.85,2003.25,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2003,3,174.62,1.9,2003.5,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2003,4,180.01,2.07,2003.75,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2006,1,213.03,2.76,2006,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2004,1,182.09,2.09,2004,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2001,1,144.43,1.6,2001,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2001,2,147.24,1.62,2001.25,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2007,3,210.51,2.56,2007.5,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2007,4,209.73,2.62,2007.75,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2005,1,199.13,2.4,2005,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2005,2,202.53,2.37,2005.25,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2005,3,204.8,2.38,2005.5,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2005,4,208.6,2.54,2005.75,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2006,2,212.37,2.59,2006.25,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2006,3,213.27,2.6,2006.5,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2006,4,213.73,2.64,2006.75,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2000,3,139.35,1.58,2000.5,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2000,2,135.79,1.58,2000.25,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2004,4,193.22,2.24,2004.75,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2008,4,207.74,2.82,2008.75,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2007,2,218.46,2.64,2007.25,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2004,3,190.67,2.21,2004.5,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2002,4,165.64,1.79,2002.75,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2008,2,209.88,2.6,2008.25,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2008,3,207.57,2.73,2008.5,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2000,1,131.85,1.64,2000,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2009,1,209.23,2.42,2009,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2007,1,215.01,2.72,2007,"St. Cloud, MN"
41060,"St. Cloud","MN","St. Cloud State University",2004,2,186.52,2.1,2004.25,"St. Cloud, MN"
41540,"Salisbury","MD","Salisbury University",2007,2,233.5,5.81,2007.25,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2008,2,221.54,5.7,2008.25,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2008,3,227.95,6.24,2008.5,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2008,4,221.11,6.1,2008.75,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2008,1,229.56,5.74,2008,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2005,4,205.16,5.1,2005.75,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2006,1,211.27,5.31,2006,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2006,2,216.67,5.42,2006.25,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2006,3,225.46,5.61,2006.5,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2006,4,225.4,5.66,2006.75,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2007,1,228.75,5.71,2007,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2003,4,144.28,3.53,2003.75,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2007,3,228.98,5.69,2007.5,"Salisbury, MD"
