"cbsa","src","year","dir","returns","exempt","income"
41860,"Tot Mig-Same St",708,"out",78686,135220,5479709
41940,"Non-Migrants",405,"in",588197,1333844,51933208
41940,"Non-Migrants",405,"out",588197,1333844,51933208
41940,"Non-Migrants",506,"in",587845,1333849,55137071
41940,"Non-Migrants",506,"out",587845,1333849,55137071
41940,"Non-Migrants",607,"in",598263,1353519,57256887
41940,"Non-Migrants",607,"out",598263,1353519,57256887
41940,"Non-Migrants",708,"in",624835,1406210,62505358
41940,"Non-Migrants",708,"out",624835,1406210,62505358
41940,"Tot Mig-Diff St",405,"in",10128,17540,629450
41940,"Tot Mig-Diff St",405,"out",13010,25411,1054241
41940,"Tot Mig-Diff St",506,"in",11339,19491,751092
41940,"Tot Mig-Diff St",506,"out",12781,25609,1056067
41940,"Tot Mig-Diff St",607,"in",11583,19643,801442
41940,"Tot Mig-Diff St",607,"out",11803,23198,1028650
41940,"Tot Mig-Diff St",708,"in",12865,21616,940934
41940,"Tot Mig-Diff St",708,"out",11184,21229,1034903
41940,"Tot Mig-Foreign",405,"in",2462,3178,71499
41940,"Tot Mig-Foreign",405,"out",1361,2675,98573
41940,"Tot Mig-Foreign",506,"in",2439,3046,65681
41940,"Tot Mig-Foreign",506,"out",1162,2270,95588
41940,"Tot Mig-Foreign",607,"in",2601,3283,68427
41940,"Tot Mig-Foreign",607,"out",1091,2130,90584
41940,"Tot Mig-Foreign",708,"in",3239,3959,103481
41940,"Tot Mig-Foreign",708,"out",1045,1948,109243
41940,"Tot Mig-Same St",405,"in",22557,41646,1423029
41940,"Tot Mig-Same St",405,"out",27068,52407,1962381
41940,"Tot Mig-Same St",506,"in",22099,39976,1679313
41940,"Tot Mig-Same St",506,"out",25537,48688,2032257
41940,"Tot Mig-Same St",607,"in",20678,36853,1398289
41940,"Tot Mig-Same St",607,"out",23059,43886,1701103
41940,"Tot Mig-Same St",708,"in",21724,39399,1495650
41940,"Tot Mig-Same St",708,"out",22893,41784,1796465
42020,"Non-Migrants",405,"in",81886,170996,4708243
42020,"Non-Migrants",405,"out",81886,170996,4708243
42020,"Non-Migrants",506,"in",82240,170997,5086109
42020,"Non-Migrants",506,"out",82240,170997,5086109
42020,"Non-Migrants",607,"in",83591,172660,5403490
42020,"Non-Migrants",607,"out",83591,172660,5403490
42020,"Non-Migrants",708,"in",87885,179370,5838968
42020,"Non-Migrants",708,"out",87885,179370,5838968
42020,"Tot Mig-Diff St",405,"in",1324,2286,58479
42020,"Tot Mig-Diff St",405,"out",2040,3803,83955
42020,"Tot Mig-Diff St",506,"in",1440,2385,68410
42020,"Tot Mig-Diff St",506,"out",2115,3886,95030
42020,"Tot Mig-Diff St",607,"in",1388,2313,70129
42020,"Tot Mig-Diff St",607,"out",1952,3465,86094
42020,"Tot Mig-Diff St",708,"in",1658,2783,84784
42020,"Tot Mig-Diff St",708,"out",1864,3148,98588
42020,"Tot Mig-Foreign",405,"in",45,74,995
42020,"Tot Mig-Foreign",405,"out",59,102,2123
42020,"Tot Mig-Foreign",506,"in",66,100,1353
42020,"Tot Mig-Foreign",506,"out",54,86,1874
42020,"Tot Mig-Foreign",607,"in",46,66,925
42020,"Tot Mig-Foreign",607,"out",49,86,1916
42020,"Tot Mig-Foreign",708,"in",60,102,1992
42020,"Tot Mig-Foreign",708,"out",48,86,2791
42020,"Tot Mig-Same St",405,"in",4514,8014,275406
42020,"Tot Mig-Same St",405,"out",3944,6422,146271
42020,"Tot Mig-Same St",506,"in",4466,7615,253248
42020,"Tot Mig-Same St",506,"out",3859,6025,188860
42020,"Tot Mig-Same St",607,"in",4239,7176,233460
42020,"Tot Mig-Same St",607,"out",3762,5821,151096
42020,"Tot Mig-Same St",708,"in",4328,7268,243705
42020,"Tot Mig-Same St",708,"out",3832,5866,152927
42060,"Non-Migrants",405,"in",127800,282636,8461762
42060,"Non-Migrants",405,"out",127800,282636,8461762
42060,"Non-Migrants",506,"in",126681,280214,8579188
42060,"Non-Migrants",506,"out",126681,280214,8579188
42060,"Non-Migrants",607,"in",127835,282326,9098995
42060,"Non-Migrants",607,"out",127835,282326,9098995
42060,"Non-Migrants",708,"in",132347,290707,9713174
42060,"Non-Migrants",708,"out",132347,290707,9713174
42060,"Tot Mig-Diff St",405,"in",2970,5147,163132
42060,"Tot Mig-Diff St",405,"out",4150,8028,225459
42060,"Tot Mig-Diff St",506,"in",2975,5214,192902
42060,"Tot Mig-Diff St",506,"out",4288,8428,216673
42060,"Tot Mig-Diff St",607,"in",2935,5066,154109
42060,"Tot Mig-Diff St",607,"out",3806,7476,199671
42060,"Tot Mig-Diff St",708,"in",3037,5165,183872
42060,"Tot Mig-Diff St",708,"out",3646,6779,185905
42060,"Tot Mig-Foreign",405,"in",324,496,8653
42060,"Tot Mig-Foreign",405,"out",240,454,12272
42060,"Tot Mig-Foreign",506,"in",381,697,9098
42060,"Tot Mig-Foreign",506,"out",232,427,8938
42060,"Tot Mig-Foreign",607,"in",383,623,7754
42060,"Tot Mig-Foreign",607,"out",200,375,14344
42060,"Tot Mig-Foreign",708,"in",363,531,7721
42060,"Tot Mig-Foreign",708,"out",208,392,7861
42060,"Tot Mig-Same St",405,"in",4859,8224,235352
42060,"Tot Mig-Same St",405,"out",6000,10667,274172
42060,"Tot Mig-Same St",506,"in",4710,7832,269651
42060,"Tot Mig-Same St",506,"out",5678,9925,274942
42060,"Tot Mig-Same St",607,"in",4463,7635,292275
42060,"Tot Mig-Same St",607,"out",5231,8702,240916
42060,"Tot Mig-Same St",708,"in",4510,7700,231166
42060,"Tot Mig-Same St",708,"out",5293,8671,238934
42100,"Non-Migrants",405,"in",84199,181226,5451763
42100,"Non-Migrants",405,"out",84199,181226,5451763
42100,"Non-Migrants",506,"in",83277,179330,5722315
42100,"Non-Migrants",506,"out",83277,179330,5722315
42100,"Non-Migrants",607,"in",83708,179972,5984672
42100,"Non-Migrants",607,"out",83708,179972,5984672
42100,"Non-Migrants",708,"in",87380,187319,6394012
42100,"Non-Migrants",708,"out",87380,187319,6394012
42100,"Tot Mig-Diff St",405,"in",1251,1859,70526
42100,"Tot Mig-Diff St",405,"out",1968,3421,105133
42100,"Tot Mig-Diff St",506,"in",1257,1920,63908
42100,"Tot Mig-Diff St",506,"out",1820,3196,96709
42100,"Tot Mig-Diff St",607,"in",1195,1878,59746
42100,"Tot Mig-Diff St",607,"out",1644,2870,94818
42100,"Tot Mig-Diff St",708,"in",1362,2095,61638
42100,"Tot Mig-Diff St",708,"out",1576,2668,79097
42100,"Tot Mig-Foreign",405,"in",92,107,1431
42100,"Tot Mig-Foreign",405,"out",77,136,3832
42100,"Tot Mig-Foreign",506,"in",96,116,2016
42100,"Tot Mig-Foreign",506,"out",69,127,5214
42100,"Tot Mig-Foreign",607,"in",86,113,2790
42100,"Tot Mig-Foreign",607,"out",75,129,3923
42100,"Tot Mig-Foreign",708,"in",87,107,1433
42100,"Tot Mig-Foreign",708,"out",66,122,5157
42100,"Tot Mig-Same St",405,"in",3973,6587,234869
42100,"Tot Mig-Same St",405,"out",4729,8452,226143
42100,"Tot Mig-Same St",506,"in",3867,6351,231931
42100,"Tot Mig-Same St",506,"out",4547,7921,241387
42100,"Tot Mig-Same St",607,"in",3660,6052,201823
42100,"Tot Mig-Same St",607,"out",4146,7082,202113
42100,"Tot Mig-Same St",708,"in",3850,6370,201213
42100,"Tot Mig-Same St",708,"out",3982,6471,187178
42140,"Non-Migrants",405,"in",46460,91402,2553881
42140,"Non-Migrants",405,"out",46460,91402,2553881
42140,"Non-Migrants",506,"in",46638,91321,2767494
42140,"Non-Migrants",506,"out",46638,91321,2767494
42140,"Non-Migrants",607,"in",47421,92352,2963045
42140,"Non-Migrants",607,"out",47421,92352,2963045
42140,"Non-Migrants",708,"in",50223,96659,3272009
42140,"Non-Migrants",708,"out",50223,96659,3272009
42140,"Tot Mig-Diff St",405,"in",2577,4164,140428
42140,"Tot Mig-Diff St",405,"out",2014,3207,102237
42140,"Tot Mig-Diff St",506,"in",2561,4170,191262
42140,"Tot Mig-Diff St",506,"out",1975,3215,100884
42140,"Tot Mig-Diff St",607,"in",2406,3888,181603
42140,"Tot Mig-Diff St",607,"out",2002,3294,115137
42140,"Tot Mig-Diff St",708,"in",2393,3869,170633
42140,"Tot Mig-Diff St",708,"out",1983,3130,99330
42140,"Tot Mig-Foreign",405,"in",33,46,1228
42140,"Tot Mig-Foreign",405,"out",54,82,3343
42140,"Tot Mig-Foreign",506,"in",50,89,2733
42140,"Tot Mig-Foreign",506,"out",36,57,1519
42140,"Tot Mig-Foreign",607,"in",47,67,2014
42140,"Tot Mig-Foreign",607,"out",36,50,1192
42140,"Tot Mig-Foreign",708,"in",41,56,1684
42140,"Tot Mig-Foreign",708,"out",43,68,2368
42140,"Tot Mig-Same St",405,"in",1404,2618,55904
42140,"Tot Mig-Same St",405,"out",1842,3396,66824
42140,"Tot Mig-Same St",506,"in",1304,2361,48638
42140,"Tot Mig-Same St",506,"out",1831,3352,69901
42140,"Tot Mig-Same St",607,"in",1350,2417,53985
42140,"Tot Mig-Same St",607,"out",1533,2796,58331
42140,"Tot Mig-Same St",708,"in",1409,2538,56263
42140,"Tot Mig-Same St",708,"out",1605,2794,67924
42220,"Non-Migrants",405,"in",161429,343731,9737908
42220,"Non-Migrants",405,"out",161429,343731,9737908
42220,"Non-Migrants",506,"in",160436,340895,10337561
42220,"Non-Migrants",506,"out",160436,340895,10337561
42220,"Non-Migrants",607,"in",161402,341502,10865214
42220,"Non-Migrants",607,"out",161402,341502,10865214
42220,"Non-Migrants",708,"in",168675,354191,11460808
42220,"Non-Migrants",708,"out",168675,354191,11460808
42220,"Tot Mig-Diff St",405,"in",2069,3453,101457
42220,"Tot Mig-Diff St",405,"out",3606,6803,184686
42220,"Tot Mig-Diff St",506,"in",2197,3708,105790
42220,"Tot Mig-Diff St",506,"out",3560,6624,186034
42220,"Tot Mig-Diff St",607,"in",2111,3548,103730
42220,"Tot Mig-Diff St",607,"out",3137,5993,189168
42220,"Tot Mig-Diff St",708,"in",2343,3981,115997
42220,"Tot Mig-Diff St",708,"out",2754,4808,145017
42220,"Tot Mig-Foreign",405,"in",91,139,2706
42220,"Tot Mig-Foreign",405,"out",118,229,4600
42220,"Tot Mig-Foreign",506,"in",83,140,8074
42220,"Tot Mig-Foreign",506,"out",95,155,4521
42220,"Tot Mig-Foreign",607,"in",88,126,2866
42220,"Tot Mig-Foreign",607,"out",99,184,7621
42220,"Tot Mig-Foreign",708,"in",94,141,4043
42220,"Tot Mig-Foreign",708,"out",97,166,4690
42220,"Tot Mig-Same St",405,"in",5886,9914,324750
42220,"Tot Mig-Same St",405,"out",6305,10809,301594
42220,"Tot Mig-Same St",506,"in",5649,9408,347557
42220,"Tot Mig-Same St",506,"out",6092,10353,299251
42220,"Tot Mig-Same St",607,"in",5438,9120,349018
42220,"Tot Mig-Same St",607,"out",5402,8803,285319
42220,"Tot Mig-Same St",708,"in",5679,9377,307293
42220,"Tot Mig-Same St",708,"out",5272,8412,263008
42340,"Non-Migrants",405,"in",97369,214920,4997174
42340,"Non-Migrants",405,"out",97369,214920,4997174
42340,"Non-Migrants",506,"in",98254,215913,5351892
42340,"Non-Migrants",506,"out",98254,215913,5351892
42340,"Non-Migrants",607,"in",100669,218735,5637101
42340,"Non-Migrants",607,"out",100669,218735,5637101
42340,"Non-Migrants",708,"in",108240,232413,6064341
42340,"Non-Migrants",708,"out",108240,232413,6064341
42340,"Tot Mig-Diff St",405,"in",5438,10826,232191
42340,"Tot Mig-Diff St",405,"out",5046,10021,209864
42340,"Tot Mig-Diff St",506,"in",6166,11905,276041
42340,"Tot Mig-Diff St",506,"out",4454,8692,199931
42340,"Tot Mig-Diff St",607,"in",7038,13868,314238
42340,"Tot Mig-Diff St",607,"out",5039,10250,227182
42340,"Tot Mig-Diff St",708,"in",6296,12028,302684
42340,"Tot Mig-Diff St",708,"out",5529,10649,236276
42340,"Tot Mig-Foreign",405,"in",302,598,7251
42340,"Tot Mig-Foreign",405,"out",211,414,7362
42340,"Tot Mig-Foreign",506,"in",274,544,6144
42340,"Tot Mig-Foreign",506,"out",101,220,3803
42340,"Tot Mig-Foreign",607,"in",485,962,15595
42340,"Tot Mig-Foreign",607,"out",175,396,6705
42340,"Tot Mig-Foreign",708,"in",379,652,14455
42340,"Tot Mig-Foreign",708,"out",210,398,6496
42340,"Tot Mig-Same St",405,"in",4359,8870,165114
42340,"Tot Mig-Same St",405,"out",4244,8821,162805
42340,"Tot Mig-Same St",506,"in",4550,9145,176984
42340,"Tot Mig-Same St",506,"out",4506,9254,174230
42340,"Tot Mig-Same St",607,"in",4638,9227,192286
42340,"Tot Mig-Same St",607,"out",4657,9484,190486
42340,"Tot Mig-Same St",708,"in",4843,9332,186681
42340,"Tot Mig-Same St",708,"out",4654,9144,174763
42540,"Non-Migrants",405,"in",206062,423623,9326905
42540,"Non-Migrants",405,"out",206062,423623,9326905
42540,"Non-Migrants",506,"in",206978,423632,9644778
42540,"Non-Migrants",506,"out",206978,423632,9644778
42540,"Non-Migrants",607,"in",209670,426254,10251300
42540,"Non-Migrants",607,"out",209670,426254,10251300
42540,"Non-Migrants",708,"in",220722,441141,10811498
42540,"Non-Migrants",708,"out",220722,441141,10811498
42540,"Tot Mig-Diff St",405,"in",3329,6590,122468
42540,"Tot Mig-Diff St",405,"out",3454,5993,144906
42540,"Tot Mig-Diff St",506,"in",3593,7238,136587
42540,"Tot Mig-Diff St",506,"out",3708,6300,152899
42540,"Tot Mig-Diff St",607,"in",3732,7607,140464
42540,"Tot Mig-Diff St",607,"out",3659,6237,156617
42540,"Tot Mig-Diff St",708,"in",3790,7304,146157
42540,"Tot Mig-Diff St",708,"out",4000,6790,177440
42540,"Tot Mig-Foreign",405,"in",94,148,1835
42540,"Tot Mig-Foreign",405,"out",83,161,2224
42540,"Tot Mig-Foreign",506,"in",91,164,2575
42540,"Tot Mig-Foreign",506,"out",65,102,1858
42540,"Tot Mig-Foreign",607,"in",91,160,2470
42540,"Tot Mig-Foreign",607,"out",64,109,1800
42540,"Tot Mig-Foreign",708,"in",87,152,1897
42540,"Tot Mig-Foreign",708,"out",72,121,2662
42540,"Tot Mig-Same St",405,"in",4396,7648,145199
42540,"Tot Mig-Same St",405,"out",4252,7077,141040
42540,"Tot Mig-Same St",506,"in",4426,7841,154876
42540,"Tot Mig-Same St",506,"out",4492,7564,158275
42540,"Tot Mig-Same St",607,"in",4263,7421,152833
42540,"Tot Mig-Same St",607,"out",4398,7305,155754
42540,"Tot Mig-Same St",708,"in",4515,7659,159620
42540,"Tot Mig-Same St",708,"out",4580,7575,168970
42660,"Non-Migrants",405,"in",1126998,2371142,73420347
42660,"Non-Migrants",405,"out",1126998,2371142,73420347
42660,"Non-Migrants",506,"in",1133249,2370735,76494412
42660,"Non-Migrants",506,"out",1133249,2370735,76494412
42660,"Non-Migrants",607,"in",1155789,2404151,83307142
42660,"Non-Migrants",607,"out",1155789,2404151,83307142
42660,"Non-Migrants",708,"in",1216736,2509537,91500992
42660,"Non-Migrants",708,"out",1216736,2509537,91500992
42660,"Tot Mig-Diff St",405,"in",40685,72758,2027036
42660,"Tot Mig-Diff St",405,"out",36908,67971,1815365
42660,"Tot Mig-Diff St",506,"in",47382,86290,2503010
42660,"Tot Mig-Diff St",506,"out",36822,67832,1900808
42660,"Tot Mig-Diff St",607,"in",45422,81163,2586114
42660,"Tot Mig-Diff St",607,"out",37532,69025,1973416
42660,"Tot Mig-Diff St",708,"in",48280,85739,2623125
42660,"Tot Mig-Diff St",708,"out",39153,71197,2162515
42660,"Tot Mig-Foreign",405,"in",3189,5148,83195
42660,"Tot Mig-Foreign",405,"out",2076,3776,88583
42660,"Tot Mig-Foreign",506,"in",3572,6254,108512
42660,"Tot Mig-Foreign",506,"out",2109,4118,102247
42660,"Tot Mig-Foreign",607,"in",3031,5107,99657
42660,"Tot Mig-Foreign",607,"out",3506,7096,150485
42660,"Tot Mig-Foreign",708,"in",3504,5901,139328
42660,"Tot Mig-Foreign",708,"out",2144,3952,125592
42660,"Tot Mig-Same St",405,"in",41949,73479,1731782
42660,"Tot Mig-Same St",405,"out",42798,77115,1924941
42660,"Tot Mig-Same St",506,"in",44131,76445,1883284
42660,"Tot Mig-Same St",506,"out",44660,80230,2090190
42660,"Tot Mig-Same St",607,"in",43247,74224,1977100
42660,"Tot Mig-Same St",607,"out",44716,79824,2200552
42660,"Tot Mig-Same St",708,"in",43677,73457,1948276
42660,"Tot Mig-Same St",708,"out",45077,78696,2185934
42680,"Non-Migrants",405,"in",44273,88337,3037252
42680,"Non-Migrants",405,"out",44273,88337,3037252
42680,"Non-Migrants",506,"in",44854,89334,3411925
42680,"Non-Migrants",506,"out",44854,89334,3411925
42680,"Non-Migrants",607,"in",46599,92383,3631850
42680,"Non-Migrants",607,"out",46599,92383,3631850
42680,"Non-Migrants",708,"in",49263,97532,3927472
42680,"Non-Migrants",708,"out",49263,97532,3927472
42680,"Tot Mig-Diff St",405,"in",2479,4726,266739
42680,"Tot Mig-Diff St",405,"out",1730,3016,88302
42680,"Tot Mig-Diff St",506,"in",2305,4183,229755
42680,"Tot Mig-Diff St",506,"out",1800,3279,98216
42680,"Tot Mig-Diff St",607,"in",2006,3641,195294
42680,"Tot Mig-Diff St",607,"out",1823,3244,88376
42680,"Tot Mig-Diff St",708,"in",1876,3426,213225
42680,"Tot Mig-Diff St",708,"out",1890,3388,95215
42680,"Tot Mig-Foreign",405,"in",63,76,3342
42680,"Tot Mig-Foreign",405,"out",31,48,2636
42680,"Tot Mig-Foreign",506,"in",34,44,1758
42680,"Tot Mig-Foreign",506,"out",37,53,871
42680,"Tot Mig-Foreign",607,"in",57,81,2412
42680,"Tot Mig-Foreign",607,"out",28,39,694
42680,"Tot Mig-Foreign",708,"in",54,83,9251
42680,"Tot Mig-Foreign",708,"out",41,64,2663
42680,"Tot Mig-Same St",405,"in",2251,4125,109258
42680,"Tot Mig-Same St",405,"out",1739,2932,66729
42680,"Tot Mig-Same St",506,"in",2316,4342,136311
42680,"Tot Mig-Same St",506,"out",1574,2662,59504
42680,"Tot Mig-Same St",607,"in",2361,4462,118812
42680,"Tot Mig-Same St",607,"out",1566,2581,60626
42680,"Tot Mig-Same St",708,"in",2192,4017,102905
42680,"Tot Mig-Same St",708,"out",1871,3138,73716
43100,"Non-Migrants",405,"in",44046,97463,2346165
43100,"Non-Migrants",405,"out",44046,97463,2346165
43100,"Non-Migrants",506,"in",44422,97960,2423892
43100,"Non-Migrants",506,"out",44422,97960,2423892
43100,"Non-Migrants",607,"in",45200,99207,2630291
43100,"Non-Migrants",607,"out",45200,99207,2630291
43100,"Non-Migrants",708,"in",47079,102057,2726049
43100,"Non-Migrants",708,"out",47079,102057,2726049
43100,"Tot Mig-Diff St",405,"in",625,1258,29309
43100,"Tot Mig-Diff St",405,"out",678,1252,31358
43100,"Tot Mig-Diff St",506,"in",628,1248,32336
43100,"Tot Mig-Diff St",506,"out",763,1362,40737
43100,"Tot Mig-Diff St",607,"in",687,1312,33552
43100,"Tot Mig-Diff St",607,"out",701,1282,30744
43100,"Tot Mig-Diff St",708,"in",643,1272,34018
43100,"Tot Mig-Diff St",708,"out",725,1234,31932
43100,"Tot Mig-Foreign",405,"in",35,49,131
43100,"Tot Mig-Foreign",405,"out",16,23,266
43100,"Tot Mig-Foreign",506,"in",43,61,450
43100,"Tot Mig-Foreign",506,"out",16,30,645
43100,"Tot Mig-Foreign",607,"in",41,56,827
43100,"Tot Mig-Foreign",607,"out",10,24,124
43100,"Tot Mig-Foreign",708,"in",35,45,492
43100,"Tot Mig-Foreign",708,"out",16,17,278
43100,"Tot Mig-Same St",405,"in",1247,2272,47531
43100,"Tot Mig-Same St",405,"out",1301,2171,44675
43100,"Tot Mig-Same St",506,"in",1318,2344,51346
43100,"Tot Mig-Same St",506,"out",1410,2407,54045
43100,"Tot Mig-Same St",607,"in",1208,2148,47748
43100,"Tot Mig-Same St",607,"out",1389,2286,50896
43100,"Tot Mig-Same St",708,"in",1215,2092,47216
43100,"Tot Mig-Same St",708,"out",1377,2296,53886
43300,"Non-Migrants",405,"in",36421,82709,1610247
43300,"Non-Migrants",405,"out",36421,82709,1610247
43300,"Non-Migrants",506,"in",36287,82283,1694974
43300,"Non-Migrants",506,"out",36287,82283,1694974
43300,"Non-Migrants",607,"in",36767,82742,1785006
43300,"Non-Migrants",607,"out",36767,82742,1785006
43300,"Non-Migrants",708,"in",38660,85736,1946806
43300,"Non-Migrants",708,"out",38660,85736,1946806
43300,"Tot Mig-Diff St",405,"in",884,1801,30111
43300,"Tot Mig-Diff St",405,"out",835,1667,26752
43300,"Tot Mig-Diff St",506,"in",991,2035,43896
43300,"Tot Mig-Diff St",506,"out",853,1759,25130
43300,"Tot Mig-Diff St",607,"in",987,2007,38305
43300,"Tot Mig-Diff St",607,"out",828,1656,28645
43300,"Tot Mig-Diff St",708,"in",922,1886,33865
43300,"Tot Mig-Diff St",708,"out",986,1966,34500
43300,"Tot Mig-Foreign",405,"in",18,34,525
43300,"Tot Mig-Foreign",405,"out",17,31,419
43300,"Tot Mig-Foreign",506,"in",13,27,420
43300,"Tot Mig-Foreign",506,"out",21,30,3287
43300,"Tot Mig-Foreign",607,"in",15,20,540
43300,"Tot Mig-Foreign",607,"out",17,23,294
43300,"Tot Mig-Foreign",708,"in",19,35,636
43300,"Tot Mig-Foreign",708,"out",14,24,369
43300,"Tot Mig-Same St",405,"in",1656,3488,63231
43300,"Tot Mig-Same St",405,"out",1692,3375,59565
43300,"Tot Mig-Same St",506,"in",1755,3645,73800
43300,"Tot Mig-Same St",506,"out",1602,3111,57622
43300,"Tot Mig-Same St",607,"in",1770,3631,71747
43300,"Tot Mig-Same St",607,"out",1646,3181,63920
43300,"Tot Mig-Same St",708,"in",1798,3644,73008
43300,"Tot Mig-Same St",708,"out",1836,3541,65006
43340,"Non-Migrants",405,"in",124920,276810,5555762
43340,"Non-Migrants",405,"out",124920,276810,5555762
43340,"Non-Migrants",506,"in",125593,276269,5889435
43340,"Non-Migrants",506,"out",125593,276269,5889435
43340,"Non-Migrants",607,"in",127262,278744,6222104
43340,"Non-Migrants",607,"out",127262,278744,6222104
43340,"Non-Migrants",708,"in",132448,286208,6593797
43340,"Non-Migrants",708,"out",132448,286208,6593797
43340,"Tot Mig-Diff St",405,"in",4484,9076,188563
43340,"Tot Mig-Diff St",405,"out",4364,9050,168365
43340,"Tot Mig-Diff St",506,"in",4145,8411,154152
43340,"Tot Mig-Diff St",506,"out",4683,9508,185560
43340,"Tot Mig-Diff St",607,"in",4234,8506,172559
43340,"Tot Mig-Diff St",607,"out",4743,9586,211656
43340,"Tot Mig-Diff St",708,"in",4525,8987,179040
43340,"Tot Mig-Diff St",708,"out",4778,9595,212162
43340,"Tot Mig-Foreign",405,"in",245,528,7779
43340,"Tot Mig-Foreign",405,"out",267,527,8415
43340,"Tot Mig-Foreign",506,"in",224,463,7053
43340,"Tot Mig-Foreign",506,"out",250,520,7833
43340,"Tot Mig-Foreign",607,"in",255,540,8101
43340,"Tot Mig-Foreign",607,"out",205,425,7533
43340,"Tot Mig-Foreign",708,"in",256,532,8502
43340,"Tot Mig-Foreign",708,"out",251,495,8855
43340,"Tot Mig-Same St",405,"in",5661,11370,182479
43340,"Tot Mig-Same St",405,"out",5434,10996,177775
43340,"Tot Mig-Same St",506,"in",7041,14292,231434
43340,"Tot Mig-Same St",506,"out",5467,11060,182015
43340,"Tot Mig-Same St",607,"in",5907,11895,199269
43340,"Tot Mig-Same St",607,"out",5822,11681,187975
43340,"Tot Mig-Same St",708,"in",6237,12362,220459
43340,"Tot Mig-Same St",708,"out",5964,11751,199846
43580,"Non-Migrants",405,"in",47578,111575,2341842
43580,"Non-Migrants",405,"out",47578,111575,2341842
43580,"Non-Migrants",506,"in",47379,110775,2442691
43580,"Non-Migrants",506,"out",47379,110775,2442691
43580,"Non-Migrants",607,"in",47974,111591,2506326
43580,"Non-Migrants",607,"out",47974,111591,2506326
43580,"Non-Migrants",708,"in",50333,114849,2778837
43580,"Non-Migrants",708,"out",50333,114849,2778837
43580,"Tot Mig-Diff St",405,"in",2132,4467,73035
43580,"Tot Mig-Diff St",405,"out",2917,6051,107927
43580,"Tot Mig-Diff St",506,"in",2339,4956,97183
43580,"Tot Mig-Diff St",506,"out",2671,5444,110042
43580,"Tot Mig-Diff St",607,"in",2282,4700,105202
43580,"Tot Mig-Diff St",607,"out",2621,5381,123014
43580,"Tot Mig-Diff St",708,"in",2460,4867,102953
43580,"Tot Mig-Diff St",708,"out",2734,5288,123293
43580,"Tot Mig-Foreign",405,"in",15,26,284
43580,"Tot Mig-Foreign",405,"out",12,15,283
43580,"Tot Mig-Foreign",506,"in",10,20,286
43580,"Tot Mig-Foreign",506,"out",12,24,1428
43580,"Tot Mig-Foreign",607,"in",0,0,0
43580,"Tot Mig-Foreign",607,"out",0,0,0
43580,"Tot Mig-Foreign",708,"in",0,0,0
43580,"Tot Mig-Foreign",708,"out",0,0,0
43580,"Tot Mig-Same St",405,"in",782,1537,23162
43580,"Tot Mig-Same St",405,"out",1011,1925,32414
43580,"Tot Mig-Same St",506,"in",963,1856,30645
43580,"Tot Mig-Same St",506,"out",1026,1933,34207
43580,"Tot Mig-Same St",607,"in",1003,1878,35626
43580,"Tot Mig-Same St",607,"out",968,1757,36521
43580,"Tot Mig-Same St",708,"in",977,1775,30757
43580,"Tot Mig-Same St",708,"out",1046,1966,38496
43620,"Non-Migrants",405,"in",76602,167824,4250420
43620,"Non-Migrants",405,"out",76602,167824,4250420
43620,"Non-Migrants",506,"in",78480,170748,4443013
43620,"Non-Migrants",506,"out",78480,170748,4443013
43620,"Non-Migrants",607,"in",80828,174664,4928653
43620,"Non-Migrants",607,"out",80828,174664,4928653
43620,"Non-Migrants",708,"in",85223,182058,5377473
43620,"Non-Migrants",708,"out",85223,182058,5377473
43620,"Tot Mig-Diff St",405,"in",3572,6720,151859
43620,"Tot Mig-Diff St",405,"out",2993,5394,116100
43620,"Tot Mig-Diff St",506,"in",3660,6947,171654
43620,"Tot Mig-Diff St",506,"out",3084,5565,117285
43620,"Tot Mig-Diff St",607,"in",3652,6920,195634
43620,"Tot Mig-Diff St",607,"out",3165,5620,127987
43620,"Tot Mig-Diff St",708,"in",3909,7085,197477
43620,"Tot Mig-Diff St",708,"out",3259,5765,144904
43620,"Tot Mig-Foreign",405,"in",34,47,837
43620,"Tot Mig-Foreign",405,"out",32,40,672
43620,"Tot Mig-Foreign",506,"in",34,43,535
43620,"Tot Mig-Foreign",506,"out",20,30,495
43620,"Tot Mig-Foreign",607,"in",30,39,543
43620,"Tot Mig-Foreign",607,"out",33,57,1152
43620,"Tot Mig-Foreign",708,"in",49,83,1498
43620,"Tot Mig-Foreign",708,"out",18,26,340
43620,"Tot Mig-Same St",405,"in",4022,7012,153912
43620,"Tot Mig-Same St",405,"out",3388,6199,133344
43620,"Tot Mig-Same St",506,"in",4203,7191,249432
43620,"Tot Mig-Same St",506,"out",3511,6225,225137
43620,"Tot Mig-Same St",607,"in",4150,7169,172452
43620,"Tot Mig-Same St",607,"out",3462,6230,150912
43620,"Tot Mig-Same St",708,"in",4545,7832,192278
43620,"Tot Mig-Same St",708,"out",3739,6602,157787
43780,"Non-Migrants",405,"in",111087,244582,5648746
43780,"Non-Migrants",405,"out",111087,244582,5648746
43780,"Non-Migrants",506,"in",111218,244542,5961583
43780,"Non-Migrants",506,"out",111218,244542,5961583
43780,"Non-Migrants",607,"in",112360,246298,6040596
43780,"Non-Migrants",607,"out",112360,246298,6040596
43780,"Non-Migrants",708,"in",117774,254215,6308128
43780,"Non-Migrants",708,"out",117774,254215,6308128
