"state","county","group","lat","long"
26,69,"26.069.1",44.332919,-83.336988
26,69,"26.069.1",44.2697084461011,-83.4296889855323
26,69,"26.069.1",44.273711,-83.508839
26,69,"26.069.1",44.1636313931672,-83.5651865758148
26,69,"26.069.1",44.16363,-83.56528
26,69,"26.069.1",44.16363,-83.56528
26,69,"26.069.1",44.161861,-83.884345
26,69,"26.069.1",44.508911,-83.886713
26,69,"26.069.1",44.511735,-83.320905
26,71,"26.071.1",46.419938,-88.496957
26,71,"26.071.1",46.419617,-88.117
26,71,"26.071.1",46.246622,-88.117228
26,71,"26.071.1",45.9216530492405,-88.1169927622322
26,71,"26.071.1",45.949836,-88.202116
26,71,"26.071.1",45.945173,-88.201852
26,71,"26.071.1",45.94428,-88.209585
26,71,"26.071.1",45.9445005622326,-88.2109672485733
26,71,"26.071.1",45.951115,-88.292381
26,71,"26.071.1",45.951253,-88.295264
26,71,"26.071.1",45.953767,-88.296968
26,71,"26.071.1",45.960969,-88.316894
26,71,"26.071.1",45.959963,-88.320531
26,71,"26.071.1",45.956625,-88.330296
26,71,"26.071.1",45.958934,-88.327872
26,71,"26.071.1",45.9889271798876,-88.3747457116247
26,71,"26.071.1",45.975323,-88.416914
26,71,"26.071.1",45.992826,-88.476002
26,71,"26.071.1",45.991797,-88.478984
26,71,"26.071.1",45.990949,-88.486755
26,71,"26.071.1",45.995149,-88.497417
26,71,"26.071.1",46.013385,-88.505946
26,71,"26.071.1",46.020822,-88.526673
26,71,"26.071.1",46.013763,-88.541078
26,71,"26.071.1",46.012896,-88.550756
26,71,"26.071.1",46.015708,-88.565485
26,71,"26.071.1",46.013811,-88.571553
26,71,"26.071.1",45.988633,-88.623947
26,71,"26.071.1",45.989287,-88.65776
26,71,"26.071.1",46.031869,-88.779221
26,71,"26.071.1",46.030036,-88.80067
26,71,"26.071.1",46.040274,-88.85027
26,71,"26.071.1",46.097298,-88.990807
26,71,"26.071.1",46.333231,-88.990569
26,71,"26.071.1",46.419689,-88.991054
26,71,"26.071.1",46.420082,-88.679699
26,71,"26.071.1",46.419938,-88.496957
26,73,"26.073.1",43.815124,-84.637009
26,73,"26.073.1",43.814822,-84.606075
26,73,"26.073.1",43.465978,-84.607573
26,73,"26.073.1",43.466212,-84.750502
26,73,"26.073.1",43.466077,-84.846005
26,73,"26.073.1",43.466241,-85.084905
26,73,"26.073.1",43.813635,-85.088801
26,73,"26.073.1",43.815124,-84.637009
26,75,"26.075.1",42.424635,-84.140755
26,75,"26.075.1",42.424515,-84.131091
26,75,"26.075.1",42.072143,-84.131146
26,75,"26.075.1",42.073478,-84.362897
26,75,"26.075.1",42.073485,-84.363126
26,75,"26.075.1",42.073485,-84.363126
26,75,"26.075.1",42.07038,-84.709621
26,75,"26.075.1",42.422003,-84.718433
26,75,"26.075.1",42.421737,-84.600774
26,75,"26.075.1",42.424635,-84.140755
26,77,"26.077.1",42.421037,-85.482408
26,77,"26.077.1",42.419538,-85.299401
26,77,"26.077.1",42.071551,-85.293545
26,77,"26.077.1",42.069388,-85.762862
26,77,"26.077.1",42.411124,-85.764461
26,77,"26.077.1",42.420733,-85.764302
26,77,"26.077.1",42.420733,-85.764302
26,77,"26.077.1",42.421137,-85.54321
26,77,"26.077.1",42.421037,-85.482408
26,79,"26.079.1",44.859359,-85.289067
26,79,"26.079.1",44.858475,-84.847562
26,79,"26.079.1",44.510956,-84.850869
26,79,"26.079.1",44.511977,-85.250052
26,79,"26.079.1",44.512499,-85.334059
26,79,"26.079.1",44.812806,-85.333038
26,79,"26.079.1",44.850758,-85.327208
26,79,"26.079.1",44.859359,-85.289067
26,81,"26.081.1",43.294636,-85.52292
26,81,"26.081.1",43.294394,-85.312268
26,81,"26.081.1",43.118916,-85.312488
26,81,"26.081.1",42.769991,-85.309718
26,81,"26.081.1",42.768131,-85.54542
26,81,"26.081.1",42.768128,-85.782529
26,81,"26.081.1",43.205147,-85.790816
26,81,"26.081.1",43.293075,-85.790663
26,81,"26.081.1",43.294523,-85.562913
26,81,"26.081.1",43.294636,-85.52292
26,83,"26.083.1",47.1997048510823,-88.22792539109
26,83,"26.083.1",47.19976,-88.298513
26,83,"26.083.1",47.286043,-88.299006
26,83,"26.083.1",47.286247,-88.407793
26,83,"26.083.1",47.2859546476474,-88.5124116814876
26,83,"26.083.1",47.384431,-88.389459
26,83,"26.083.1",47.457657,-88.18182
26,83,"26.083.1",47.4791162698952,-87.956847974153
26,83,"26.083.1",47.460717,-87.756739
26,83,"26.083.1",47.439816,-87.715942
26,83,"26.083.1",47.4014,-87.712421
26,83,"26.083.1",47.38726,-87.957058
26,83,"26.083.1",47.335899,-87.94336
26,83,"26.083.1",47.1997048510823,-88.22792539109
26,83,"26.083.2",48.18037,-88.418244
26,83,"26.083.2",48.093719,-88.566938
26,83,"26.083.2",48.011446,-88.670073
26,83,"26.083.2",47.9235117460994,-88.9626640461241
26,83,"26.083.2",47.9016751622242,-88.9689030441805
26,83,"26.083.2",47.891344,-88.911665
26,83,"26.083.2",47.824015,-89.157738
26,83,"26.083.2",47.876102,-89.255202
26,83,"26.083.2",47.93503,-89.179154
26,83,"26.083.2",48.063035,-88.787556
26,83,"26.083.2",48.139225,-88.656915
26,83,"26.083.2",48.190975,-88.422601
26,85,"26.085.1",44.168043,-86.041086
26,85,"26.085.1",44.164321,-85.821263
26,85,"26.085.1",44.164909,-85.56467
26,85,"26.085.1",43.815508,-85.562297
26,85,"26.085.1",43.815611,-86.034429
26,85,"26.085.1",43.81566,-86.03876
26,85,"26.085.1",43.81566,-86.03876
26,85,"26.085.1",44.168054,-86.042259
26,85,"26.085.1",44.168043,-86.041086
26,85,"26.085.1",44.168043,-86.041086
26,87,"26.087.1",43.31991,-83.120216
26,87,"26.087.1",43.283907,-83.119217
26,87,"26.087.1",43.2847,-83.000565
26,87,"26.087.1",43.154098,-82.996367
26,87,"26.087.1",42.893593,-82.98379
26,87,"26.087.1",42.888361,-83.100791
26,87,"26.087.1",42.880327,-83.453001
26,87,"26.087.1",43.223058,-83.460745
26,87,"26.087.1",43.235111,-83.351942
26,87,"26.087.1",43.322294,-83.354565
26,87,"26.087.1",43.326952,-83.120442
26,87,"26.087.1",43.31991,-83.120216
26,87,"26.087.1",43.31991,-83.120216
26,89,"26.089.1",44.7752326538739,-85.6404175847696
26,89,"26.089.1",44.774436,-85.815015
26,89,"26.089.1",44.778483,-85.966742
26,89,"26.089.1",44.7783975706011,-86.0730727513245
26,89,"26.089.1",44.905685,-86.066745
26,89,"26.089.1",44.900026,-85.992535
26,89,"26.089.1",44.968788,-85.9316
26,89,"26.089.1",44.939031,-85.869852
26,89,"26.089.1",44.949814,-85.807403
26,89,"26.089.1",45.186771,-85.618639
26,89,"26.089.1",45.210169,-85.540497
26,89,"26.089.1",45.177247,-85.531461
26,89,"26.089.1",45.127562,-85.614319
26,89,"26.089.1",45.043633,-85.56613
26,89,"26.089.1",45.004529,-85.621878
26,89,"26.089.1",44.926743,-85.602034
26,89,"26.089.1",44.87401,-85.648932
26,89,"26.089.1",44.7752326538739,-85.6404175847696
26,89,"26.089.2",45.15842,-86.033174
26,89,"26.089.2",45.138363,-85.976803
26,89,"26.089.2",45.055929,-85.99736
26,89,"26.089.2",45.100776,-86.058653
26,89,"26.089.2",45.159582,-86.04443
26,89,"26.089.3",45.041492,-86.093166
26,89,"26.089.3",45.007838,-86.093536
26,89,"26.089.3",45.002394,-86.154824
26,89,"26.089.3",45.048478,-86.117908
26,91,"26.091.1",42.053472,-83.773057
26,91,"26.091.1",41.7237138924563,-83.7630469804086
26,91,"26.091.1",41.720081,-83.880539
26,91,"26.091.1",41.7068466564350,-84.360552491737
26,91,"26.091.1",42.073478,-84.362897
26,91,"26.091.1",42.072143,-84.131146
26,91,"26.091.1",42.082432,-83.773956
26,91,"26.091.1",42.053472,-83.773057
26,91,"26.091.1",42.053472,-83.773057
26,93,"26.093.1",42.76446,-83.686169
26,93,"26.093.1",42.431992,-83.664181
26,93,"26.093.1",42.424515,-84.131091
26,93,"26.093.1",42.424635,-84.140755
26,93,"26.093.1",42.764833,-84.156865
26,93,"26.093.1",42.776632,-84.158165
26,93,"26.093.1",42.776632,-84.158165
26,93,"26.093.1",42.780912,-83.922684
26,93,"26.093.1",42.782999,-83.686548
26,93,"26.093.1",42.76446,-83.686169
26,93,"26.093.1",42.76446,-83.686169
26,95,"26.095.1",46.750021,-85.237085
26,95,"26.095.1",46.245406,-85.237836
26,95,"26.095.1",46.245328,-85.565317
26,95,"26.095.1",46.244559,-85.865184
26,95,"26.095.1",46.504779,-85.86496
26,95,"26.095.1",46.6901747248562,-85.864407985965
26,95,"26.095.1",46.675786,-85.50951
26,95,"26.095.1",46.7557817343748,-85.2372278006797
26,95,"26.095.1",46.750021,-85.237085
26,95,"26.095.1",46.750021,-85.237085
26,97,"26.097.1",46.245328,-85.565317
26,97,"26.097.1",46.245406,-85.237836
26,97,"26.097.1",46.245667,-85.113126
26,97,"26.097.1",46.158191,-85.112438
26,97,"26.097.1",46.158142,-84.363302
26,97,"26.097.1",46.071571,-84.363045
26,97,"26.097.1",46.071482,-84.238835
26,97,"26.097.1",45.984878,-84.239313
26,97,"26.097.1",45.9783215350409,-84.114285793382
26,97,"26.097.1",45.931962,-84.376429
26,97,"26.097.1",45.98825,-84.484009
26,97,"26.097.1",45.969448,-84.532392
26,97,"26.097.1",46.02286,-84.544405
26,97,"26.097.1",46.050486,-84.66671
26,97,"26.097.1",45.973454,-84.685254
26,97,"26.097.1",45.945792,-84.738849
26,97,"26.097.1",45.907026,-84.734002
26,97,"26.097.1",45.853092,-84.701183
26,97,"26.097.1",45.835597,-84.746985
26,97,"26.097.1",46.010774,-85.01399
26,97,"26.097.1",46.092595,-85.335911
26,97,"26.097.1",46.094727,-85.512696
26,97,"26.097.1",45.967013,-85.663966
26,97,"26.097.1",45.9682553275112,-85.8653072231239
26,97,"26.097.1",46.244559,-85.865184
26,97,"26.097.1",46.245328,-85.565317
26,97,"26.097.2",45.882578,-84.629437
26,97,"26.097.2",45.820092,-84.578328
26,97,"26.097.2",45.786732,-84.432472
26,97,"26.097.2",45.806747,-84.419335
26,97,"26.097.2",45.771895,-84.35602
26,97,"26.097.2",45.722417,-84.405852
26,97,"26.097.2",45.73071,-84.484128
26,97,"26.097.2",45.85921,-84.650783
26,97,"26.097.2",45.885486,-84.641804
26,99,"26.099.1",42.878588,-82.738535
26,99,"26.099.1",42.683578,-82.706135
26,99,"26.099.1",42.640833,-82.813518
26,99,"26.099.1",42.564834,-82.782414
26,99,"26.099.1",42.560634,-82.845916
26,99,"26.099.1",42.501035,-82.882316
26,99,"26.099.1",42.451236,-82.8705723992744
26,99,"26.099.1",42.447237,-83.083324
26,99,"26.099.1",42.863515,-83.099799
26,99,"26.099.1",42.888361,-83.100791
26,99,"26.099.1",42.888361,-83.100791
26,99,"26.099.1",42.893593,-82.98379
26,99,"26.099.1",42.878588,-82.738535
26,101,"26.101.1",44.517609,-86.180912
26,101,"26.101.1",44.512995,-85.81753
26,101,"26.101.1",44.164321,-85.821263
26,101,"26.101.1",44.168043,-86.041086
26,101,"26.101.1",44.168054,-86.042259
26,101,"26.101.1",44.168054,-86.042259
26,101,"26.101.1",44.178756,-86.386405
26,101,"26.101.1",44.345324,-86.26871
26,101,"26.101.1",44.5184815521560,-86.2334382703175
26,101,"26.101.1",44.517609,-86.180912
26,101,"26.101.1",44.517609,-86.180912
26,103,"26.103.1",46.4951864650516,-87.1163927119948
26,103,"26.103.1",46.15878,-87.115899
26,103,"26.103.1",46.15892,-87.241668
26,103,"26.103.1",45.985013,-87.24309
26,103,"26.103.1",45.985269,-87.367733
26,103,"26.103.1",45.985809,-87.58108
26,103,"26.103.1",45.985887,-87.61704
26,103,"26.103.1",46.246794,-87.615914
26,103,"26.103.1",46.246992,-87.741016
26,103,"26.103.1",46.246622,-88.117228
26,103,"26.103.1",46.419617,-88.117
26,103,"26.103.1",46.678289,-88.115796
26,103,"26.103.1",46.679257,-87.991511
26,103,"26.103.1",46.76518,-87.991636
26,103,"26.103.1",46.765354,-88.044775
26,103,"26.103.1",46.91249298183,-88.0446193259916
26,103,"26.103.1",46.909686,-87.900339
26,103,"26.103.1",46.865247,-87.741014
26,103,"26.103.1",46.827656,-87.727358
26,103,"26.103.1",46.842496,-87.680668
26,103,"26.103.1",46.78295,-87.595307
26,103,"26.103.1",46.647497,-87.503025
26,103,"26.103.1",46.59307,-87.383961
26,103,"26.103.1",46.533183,-87.393985
26,103,"26.103.1",46.507303,-87.366767
26,103,"26.103.1",46.4951864650516,-87.1163927119948
26,105,"26.105.1",44.178756,-86.386405
26,105,"26.105.1",44.168054,-86.042259
26,105,"26.105.1",43.81566,-86.03876
26,105,"26.105.1",43.81936,-86.417841
26,105,"26.105.1",44.058119,-86.514702
26,105,"26.105.1",44.1787606990934,-86.386819929946
26,105,"26.105.1",44.178756,-86.386405
26,105,"26.105.1",44.178756,-86.386405
26,107,"26.107.1",43.815506,-85.54294
26,107,"26.107.1",43.813635,-85.088801
26,107,"26.107.1",43.466241,-85.084905
26,107,"26.107.1",43.468417,-85.553201
26,107,"26.107.1",43.468459,-85.562197
26,107,"26.107.1",43.468459,-85.562197
26,107,"26.107.1",43.815508,-85.562297
26,107,"26.107.1",43.815506,-85.54294
26,107,"26.107.1",43.815506,-85.54294
26,109,"26.109.1",45.985809,-87.58108
26,109,"26.109.1",45.985269,-87.367733
26,109,"26.109.1",45.899215,-87.368376
26,109,"26.109.1",45.898621,-87.325767
26,109,"26.109.1",45.550507,-87.327472
26,109,"26.109.1",45.5500407852666,-87.2644845945631
26,109,"26.109.1",45.425307,-87.327749
26,109,"26.109.1",45.146842,-87.600796
26,109,"26.109.1",45.095264,-87.590208
26,109,"26.109.1",45.1031637926477,-87.6265739778886
26,109,"26.109.1",45.1059263334579,-87.6359854066338
26,109,"26.109.1",45.118109,-87.667102
26,109,"26.109.1",45.120069,-87.671
26,109,"26.109.1",45.198201,-87.741732
26,109,"26.109.1",45.202126,-87.739492
26,109,"26.109.1",45.296283,-87.687578
26,109,"26.109.1",45.326434,-87.662029
26,109,"26.109.1",45.329144,-87.65983
26,109,"26.109.1",45.330847,-87.655775
26,109,"26.109.1",45.339396,-87.648126
26,109,"26.109.1",45.3618213494795,-87.655985487816
26,109,"26.109.1",45.387927,-87.699797
26,109,"26.109.1",45.383827,-87.706767
26,109,"26.109.1",45.349442,-87.754104
26,109,"26.109.1",45.3582131270261,-87.8656745601831
26,109,"26.109.1",45.3586138390221,-87.8712845436572
26,109,"26.109.1",45.351736,-87.88517
26,109,"26.109.1",45.358122,-87.887828
26,109,"26.109.1",45.362792,-87.884855
26,109,"26.109.1",45.416101,-87.856216
26,109,"26.109.1",45.464159,-87.812976
26,109,"26.109.1",45.4661,-87.812971
26,109,"26.109.1",45.505028,-87.793215
26,109,"26.109.1",45.562529,-87.833591
26,109,"26.109.1",45.581376,-87.787534
26,109,"26.109.1",45.597797,-87.776238
26,109,"26.109.1",45.609204,-87.777671
26,109,"26.109.1",45.653211,-87.824676
26,109,"26.109.1",45.683053,-87.782226
26,109,"26.109.1",45.7157616811739,-87.8338955803167
26,109,"26.109.1",45.722986,-87.697554
26,109,"26.109.1",45.898588,-87.697024
26,109,"26.109.1",45.898673,-87.617613
26,109,"26.109.1",45.985887,-87.61704
26,109,"26.109.1",45.985809,-87.58108
26,111,"26.111.1",43.828332,-84.348941
26,111,"26.111.1",43.825588,-84.167005
26,111,"26.111.1",43.568781,-84.167903
26,111,"26.111.1",43.481907,-84.170499
26,111,"26.111.1",43.466106,-84.369889
26,111,"26.111.1",43.465978,-84.607573
26,111,"26.111.1",43.814822,-84.606075
26,111,"26.111.1",43.828332,-84.348941
26,113,"26.113.1",44.511977,-85.250052
26,113,"26.113.1",44.510956,-84.850869
26,113,"26.113.1",44.161346,-84.851813
26,113,"26.113.1",44.16426,-85.082181
26,113,"26.113.1",44.164308,-85.087037
26,113,"26.113.1",44.164308,-85.087037
26,113,"26.113.1",44.16512,-85.334686
26,113,"26.113.1",44.512499,-85.334059
26,113,"26.113.1",44.511977,-85.250052
26,115,"26.115.1",42.092942,-83.29373
26,115,"26.115.1",42.019301,-83.181475
26,115,"26.115.1",41.939042,-83.269521
26,115,"26.115.1",41.879956,-83.341557
26,115,"26.115.1",41.813162,-83.439612
26,115,"26.115.1",41.740738,-83.424076
26,115,"26.115.1",41.732647,-83.453832
26,115,"26.115.1",41.731847,-83.497733
26,115,"26.115.1",41.729348,-83.585235
26,115,"26.115.1",41.727849,-83.636636
26,115,"26.115.1",41.726949,-83.665937
26,115,"26.115.1",41.7237138924563,-83.7630469804086
26,115,"26.115.1",42.053472,-83.773057
26,115,"26.115.1",42.082432,-83.773956
26,115,"26.115.1",42.082432,-83.773956
26,115,"26.115.1",42.085501,-83.539394
26,115,"26.115.1",42.092942,-83.29373
26,117,"26.117.1",43.468417,-85.553201
26,117,"26.117.1",43.466241,-85.084905
26,117,"26.117.1",43.466077,-84.846005
26,117,"26.117.1",43.118816,-84.836749
26,117,"26.117.1",43.120146,-85.040939
26,117,"26.117.1",43.118916,-85.312488
26,117,"26.117.1",43.294394,-85.312268
26,117,"26.117.1",43.294636,-85.52292
26,117,"26.117.1",43.294523,-85.562913
26,117,"26.117.1",43.468459,-85.562197
26,117,"26.117.1",43.468417,-85.553201
26,117,"26.117.1",43.468417,-85.553201
26,119,"26.119.1",45.193199,-83.880905
26,119,"26.119.1",44.856324,-83.8886
26,119,"26.119.1",44.85651,-83.899716
26,119,"26.119.1",44.85651,-83.899716
26,119,"26.119.1",44.854977,-84.37179
26,119,"26.119.1",45.198762,-84.366827
26,119,"26.119.1",45.19884,-84.24672
26,119,"26.119.1",45.202071,-83.881389
26,119,"26.119.1",45.193199,-83.880905
26,119,"26.119.1",45.193199,-83.880905
26,121,"26.121.1",43.472305,-86.397187
26,121,"26.121.1",43.467192,-86.039419
26,121,"26.121.1",43.293489,-86.038806
26,121,"26.121.1",43.293075,-85.790663
26,121,"26.121.1",43.205147,-85.790816
26,121,"26.121.1",43.205987,-85.89789
26,121,"26.121.1",43.118921,-85.907345
26,121,"26.121.1",43.118016,-86.2718225344257
26,121,"26.121.1",43.4723413891049,-86.4621996988433
26,121,"26.121.1",43.472305,-86.397187
26,123,"26.123.1",43.815611,-86.034429
26,123,"26.123.1",43.815508,-85.562297
26,123,"26.123.1",43.468459,-85.562197
26,123,"26.123.1",43.294523,-85.562913
26,123,"26.123.1",43.293075,-85.790663
26,123,"26.123.1",43.293489,-86.038806
26,123,"26.123.1",43.467192,-86.039419
26,123,"26.123.1",43.81566,-86.03876
26,123,"26.123.1",43.815611,-86.034429
26,123,"26.123.1",43.815611,-86.034429
26,125,"26.125.1",42.863515,-83.099799
26,125,"26.125.1",42.447237,-83.083324
26,125,"26.125.1",42.434936,-83.551738
26,125,"26.125.1",42.431992,-83.664181
26,125,"26.125.1",42.76446,-83.686169
26,125,"26.125.1",42.782999,-83.686548
26,125,"26.125.1",42.782999,-83.686548
26,125,"26.125.1",42.871275,-83.689477
26,125,"26.125.1",42.880327,-83.453001
26,125,"26.125.1",42.888361,-83.100791
26,125,"26.125.1",42.863515,-83.099799
26,125,"26.125.1",42.863515,-83.099799
26,127,"26.127.1",43.81936,-86.417841
26,127,"26.127.1",43.81566,-86.03876
26,127,"26.127.1",43.467192,-86.039419
26,127,"26.127.1",43.472305,-86.397187
26,127,"26.127.1",43.4723413891049,-86.4621996988433
26,127,"26.127.1",43.633158,-86.540916
26,127,"26.127.1",43.8194290632274,-86.431064635878
26,127,"26.127.1",43.81936,-86.417841
26,129,"26.129.1",44.508911,-83.886713
26,129,"26.129.1",44.161861,-83.884345
26,129,"26.129.1",44.161754,-84.166027
26,129,"26.129.1",44.161754,-84.172286
26,129,"26.129.1",44.161754,-84.172286
26,129,"26.129.1",44.160736,-84.367894
26,129,"26.129.1",44.507327,-84.369938
26,129,"26.129.1",44.508911,-83.886713
26,131,"26.131.1",47.031612,-88.933257
26,131,"26.131.1",46.764854,-88.932336
26,131,"26.131.1",46.764862,-88.863781
26,131,"26.131.1",46.679352,-88.864565
26,131,"26.131.1",46.680127,-88.989359
26,131,"26.131.1",46.419689,-88.991054
26,131,"26.131.1",46.333231,-88.990569
26,131,"26.131.1",46.332963,-89.365408
26,131,"26.131.1",46.505645,-89.365347
26,131,"26.131.1",46.505247,-89.74146
26,131,"26.131.1",46.592147,-89.74026
26,131,"26.131.1",46.592765,-89.864481
26,131,"26.131.1",46.765345,-89.862765
26,131,"26.131.1",46.7658279397396,-89.8886844734868
26,131,"26.131.1",46.818469,-89.790663
26,131,"26.131.1",46.843983,-89.415154
26,131,"26.131.1",46.912954,-89.227914
26,131,"26.131.1",46.992599,-89.128698
26,131,"26.131.1",46.997239,-88.987197
26,131,"26.131.1",47.0322566696764,-88.9332794701874
26,131,"26.131.1",47.031612,-88.933257
26,131,"26.131.1",47.031612,-88.933257
26,133,"26.133.1",44.165064,-85.484753
26,133,"26.133.1",44.16512,-85.334686
26,133,"26.133.1",44.164308,-85.087037
26,133,"26.133.1",43.813635,-85.088801
26,133,"26.133.1",43.815506,-85.54294
26,133,"26.133.1",43.815508,-85.562297
26,133,"26.133.1",43.815508,-85.562297
26,133,"26.133.1",44.164909,-85.56467
26,133,"26.133.1",44.165064,-85.484753
26,135,"26.135.1",44.85651,-83.899716
26,135,"26.135.1",44.856324,-83.8886
26,135,"26.135.1",44.856324,-83.8886
26,135,"26.135.1",44.508911,-83.886713
26,135,"26.135.1",44.507327,-84.369938
26,135,"26.135.1",44.854977,-84.37179
26,135,"26.135.1",44.85651,-83.899716
26,137,"26.137.1",45.201728,-84.715406
26,137,"26.137.1",45.198762,-84.366827
26,137,"26.137.1",44.854977,-84.37179
26,137,"26.137.1",44.85874,-84.775105
26,137,"26.137.1",44.858475,-84.847562
26,137,"26.137.1",45.116346,-84.856688
26,137,"26.137.1",45.114712,-84.734671
26,137,"26.137.1",45.20201,-84.734086
26,137,"26.137.1",45.201728,-84.715406
26,137,"26.137.1",45.201728,-84.715406
26,139,"26.139.1",43.205987,-85.89789
26,139,"26.139.1",43.205147,-85.790816
26,139,"26.139.1",42.768128,-85.782529
26,139,"26.139.1",42.768979,-86.037734
26,139,"26.139.1",42.7675833913417,-86.2088908978039
26,139,"26.139.1",42.988284,-86.226305
26,139,"26.139.1",43.118016,-86.2718225344257
26,139,"26.139.1",43.118921,-85.907345
26,139,"26.139.1",43.205987,-85.89789
26,141,"26.141.1",45.2071157242031,-83.387595503917
26,141,"26.141.1",45.207045,-83.495229
26,141,"26.141.1",45.202071,-83.881389
26,141,"26.141.1",45.19884,-84.24672
26,141,"26.141.1",45.626131,-84.251997
26,141,"26.141.1",45.6269158350244,-84.2039286080192
26,141,"26.141.1",45.497298,-84.095905
26,141,"26.141.1",45.493189,-83.939261
26,141,"26.141.1",45.413304,-83.721815
26,141,"26.141.1",45.352561,-83.599273
26,141,"26.141.1",45.355872,-83.488826
26,141,"26.141.1",45.274195,-83.385104
26,141,"26.141.1",45.245807,-83.412569
26,141,"26.141.1",45.2071157242031,-83.387595503917
26,143,"26.143.1",44.511458,-84.73864
26,143,"26.143.1",44.507327,-84.369938
26,143,"26.143.1",44.160736,-84.367894
26,143,"26.143.1",44.160556,-84.608042
26,143,"26.143.1",44.161346,-84.851813
26,143,"26.143.1",44.510956,-84.850869
26,143,"26.143.1",44.511458,-84.73864
26,145,"26.145.1",43.568131,-84.138731
26,145,"26.145.1",43.567241,-84.04998
26,145,"26.145.1",43.523961,-84.050891
26,145,"26.145.1",43.522423,-83.81727
26,145,"26.145.1",43.478887,-83.817697
26,145,"26.145.1",43.478957,-83.698797
26,145,"26.145.1",43.221419,-83.695838
26,145,"26.145.1",43.220137,-83.932188
26,145,"26.145.1",43.132711,-83.929038
26,145,"26.145.1",43.12829,-84.36778
26,145,"26.145.1",43.466106,-84.369889
26,145,"26.145.1",43.481907,-84.170499
26,145,"26.145.1",43.568781,-84.167903
26,145,"26.145.1",43.568131,-84.138731
26,145,"26.145.1",43.568131,-84.138731
26,147,"26.147.1",42.683578,-82.706135
26,147,"26.147.1",42.878588,-82.738535
26,147,"26.147.1",42.893593,-82.98379
26,147,"26.147.1",43.154098,-82.996367
26,147,"26.147.1",43.168660970227,-82.5030982349792
26,147,"26.147.1",42.977041,-82.412965
26,147,"26.147.1",42.887459,-82.469912
26,147,"26.147.1",42.76191,-82.467483
26,147,"26.147.1",42.613888,-82.518782
26,147,"26.147.1",42.554973,-82.640916
26,147,"26.147.1",42.518597,-82.686417
26,147,"26.147.1",42.546244,-82.664335
26,147,"26.147.1",42.597904,-82.713042
26,147,"26.147.1",42.665395,-82.623797
26,147,"26.147.1",42.683578,-82.706135
26,149,"26.149.1",42.050623,-85.293397
26,149,"26.149.1",41.759962,-85.292099
26,149,"26.149.1",41.760028,-85.298365
26,149,"26.149.1",41.760028,-85.298365
26,149,"26.149.1",41.759706,-85.427553
26,149,"26.149.1",41.759079,-85.607548
26,149,"26.149.1",41.759085,-85.724534
26,149,"26.149.1",41.759091,-85.749992
26,149,"26.149.1",41.759051,-85.791363
26,149,"26.149.1",41.799055,-85.760148
26,149,"26.149.1",42.069388,-85.762862
26,149,"26.149.1",42.071551,-85.293545
26,149,"26.149.1",42.050623,-85.293397
26,149,"26.149.1",42.050623,-85.293397
26,151,"26.151.1",43.168660970227,-82.5030982349792
26,151,"26.151.1",43.154098,-82.996367
26,151,"26.151.1",43.2847,-83.000565
26,151,"26.151.1",43.283907,-83.119217
26,151,"26.151.1",43.31991,-83.120216
26,151,"26.151.1",43.326952,-83.120442
26,151,"26.151.1",43.326952,-83.120442
26,151,"26.151.1",43.675447,-83.117787
26,151,"26.151.1",43.6904373668310,-82.606233018614
26,151,"26.151.1",43.168660970227,-82.5030982349792
26,153,"26.153.1",46.505206,-86.261406
26,153,"26.153.1",46.504779,-85.86496
26,153,"26.153.1",46.244559,-85.865184
26,153,"26.153.1",45.9682553275112,-85.8653072231239
26,153,"26.153.1",45.948287,-85.922737
26,153,"26.153.1",45.922112,-85.910264
26,153,"26.153.1",45.965313,-86.072067
26,153,"26.153.1",45.962978,-86.208255
26,153,"26.153.1",45.90608,-86.324232
26,153,"26.153.1",45.798132,-86.351658
26,153,"26.153.1",45.7580638116809,-86.4599446162948
26,153,"26.153.1",45.896046,-86.458651
26,153,"26.153.1",46.158115,-86.490258
26,153,"26.153.1",46.158499,-86.517586
26,153,"26.153.1",46.158811,-86.615496
26,153,"26.153.1",46.333213,-86.615555
26,153,"26.153.1",46.331651,-86.365255
26,153,"26.153.1",46.505767,-86.364801
26,153,"26.153.1",46.505206,-86.261406
26,155,"26.155.1",43.102172,-83.928893
26,155,"26.155.1",42.780912,-83.922684
26,155,"26.155.1",42.776632,-84.158165
26,155,"26.155.1",42.776033,-84.363732
26,155,"26.155.1",43.1179,-84.367809
26,155,"26.155.1",43.12829,-84.36778
26,155,"26.155.1",43.12829,-84.36778
26,155,"26.155.1",43.132711,-83.929038
26,155,"26.155.1",43.102172,-83.928893
26,155,"26.155.1",43.102172,-83.928893
26,157,"26.157.1",43.725796,-83.467316
26,157,"26.157.1",43.66762,-83.466461
26,157,"26.157.1",43.675447,-83.117787
26,157,"26.157.1",43.326952,-83.120442
26,157,"26.157.1",43.322294,-83.354565
26,157,"26.157.1",43.235111,-83.351942
26,157,"26.157.1",43.223058,-83.460745
26,157,"26.157.1",43.221419,-83.695838
26,157,"26.157.1",43.478957,-83.698797
26,157,"26.157.1",43.596778597815,-83.6991885684177
26,157,"26.157.1",43.591292,-83.666052
26,157,"26.157.1",43.708746,-83.540187
26,157,"26.157.1",43.7291556281923,-83.467316
