"gestfips","gtcbsa","gtco","pemlr","prdtind1","prmjind1","year","month"
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,7,-1,-1,2005,8
6,32900,47,1,42,10,2005,8
6,32900,47,1,1,1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,5,-1,-1,2005,8
6,32900,47,5,-1,-1,2005,8
6,32900,47,6,-1,-1,2005,8
6,32900,47,5,-1,-1,2005,8
6,32900,47,7,-1,-1,2005,8
6,32900,47,1,1,1,2005,8
6,32900,47,1,22,5,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,7,-1,-1,2005,8
6,32900,47,6,-1,-1,2005,8
6,32900,47,7,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,1,40,10,2005,8
6,32900,47,1,49,12,2005,8
6,32900,47,1,47,12,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,7,-1,-1,2005,8
6,32900,47,2,51,13,2005,8
6,32900,47,6,-1,-1,2005,8
6,32900,47,1,43,10,2005,8
6,32900,47,7,-1,-1,2005,8
6,32900,47,2,46,11,2005,8
6,32900,47,1,49,12,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,1,14,4,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,1,41,10,2005,8
6,32900,47,5,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,1,40,10,2005,8
6,32900,47,1,40,10,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,1,22,5,2005,8
6,32900,47,1,22,5,2005,8
6,32900,47,1,40,10,2005,8
6,32900,47,1,42,10,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,-1,-1,-1,2005,8
6,32900,47,1,43,10,2005,8
6,32900,47,1,51,13,2005,8
6,32900,47,5,-1,-1,2005,8
6,32900,47,5,-1,-1,2005,8
6,32900,47,1,23,6,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,1,40,10,2005,9
6,32900,47,1,40,10,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,1,32,8,2005,9
6,32900,47,1,42,10,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,1,17,4,2005,9
6,32900,47,1,51,13,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,1,1,1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,1,38,9,2005,9
6,32900,47,1,4,3,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,1,4,3,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,1,42,10,2005,9
6,32900,47,1,10,4,2005,9
6,32900,47,1,46,11,2005,9
6,32900,47,4,38,9,2005,9
6,32900,47,1,38,9,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,1,42,10,2005,9
6,32900,47,1,1,1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,6,-1,-1,2005,9
6,32900,47,1,34,8,2005,9
6,32900,47,1,22,5,2005,9
6,32900,47,5,-1,-1,2005,9
6,32900,47,5,-1,-1,2005,9
6,32900,47,6,-1,-1,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,1,1,1,2005,9
6,32900,47,1,22,5,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,6,-1,-1,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,1,40,10,2005,9
6,32900,47,1,49,12,2005,9
6,32900,47,2,7,4,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,5,-1,-1,2005,9
6,32900,47,2,51,13,2005,9
6,32900,47,6,-1,-1,2005,9
6,32900,47,1,43,10,2005,9
6,32900,47,4,47,12,2005,9
6,32900,47,1,23,6,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,1,14,4,2005,9
6,32900,47,1,46,11,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,7,-1,-1,2005,9
6,32900,47,5,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,1,40,10,2005,9
6,32900,47,1,40,10,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,1,22,5,2005,9
6,32900,47,1,22,5,2005,9
6,32900,47,1,40,10,2005,9
6,32900,47,1,42,10,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,-1,-1,-1,2005,9
6,32900,47,1,43,10,2005,9
6,32900,47,1,51,13,2005,9
6,32900,47,5,-1,-1,2005,9
6,32900,47,5,-1,-1,2005,9
6,32900,47,1,23,6,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,5,-1,-1,2005,10
6,32900,47,1,40,10,2005,10
6,32900,47,1,40,10,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,1,32,8,2005,10
6,32900,47,1,42,10,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,1,17,4,2005,10
6,32900,47,1,51,13,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,1,1,1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,6,-1,-1,2005,10
6,32900,47,1,38,9,2005,10
6,32900,47,1,4,3,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,1,4,3,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,1,42,10,2005,10
6,32900,47,1,10,4,2005,10
6,32900,47,1,38,9,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,1,38,9,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,1,14,4,2005,10
6,32900,47,1,40,10,2005,10
6,32900,47,1,50,12,2005,10
6,32900,47,1,22,5,2005,10
6,32900,47,1,22,5,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,6,-1,-1,2005,10
6,32900,47,1,34,8,2005,10
6,32900,47,1,22,5,2005,10
6,32900,47,5,-1,-1,2005,10
6,32900,47,5,-1,-1,2005,10
6,32900,47,6,-1,-1,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,1,1,1,2005,10
6,32900,47,1,22,5,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,6,-1,-1,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,1,40,10,2005,10
6,32900,47,1,49,12,2005,10
6,32900,47,7,7,4,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,5,-1,-1,2005,10
6,32900,47,5,-1,-1,2005,10
6,32900,47,5,-1,-1,2005,10
6,32900,47,6,-1,-1,2005,10
6,32900,47,6,-1,-1,2005,10
6,32900,47,1,43,10,2005,10
6,32900,47,1,43,10,2005,10
6,32900,47,1,23,6,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,1,14,4,2005,10
6,32900,47,1,46,11,2005,10
6,32900,47,4,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,2,41,10,2005,10
6,32900,47,5,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,1,21,5,2005,10
6,32900,47,1,40,10,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,1,4,3,2005,10
6,32900,47,1,21,5,2005,10
6,32900,47,1,51,13,2005,10
6,32900,47,5,-1,-1,2005,10
6,32900,47,1,23,6,2005,10
6,32900,47,7,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,-1,-1,-1,2005,10
6,32900,47,1,43,10,2005,10
6,32900,47,1,51,13,2005,10
6,32900,47,5,-1,-1,2005,10
6,32900,47,5,-1,-1,2005,10
6,32900,47,1,23,6,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,1,40,10,2005,11
6,32900,47,1,40,10,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,1,14,4,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,1,46,11,2005,11
6,32900,47,1,23,6,2005,11
6,32900,47,1,40,10,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,1,17,4,2005,11
6,32900,47,1,51,13,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,1,1,1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,6,-1,-1,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,1,21,5,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,1,4,3,2005,11
6,32900,47,1,21,5,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,1,38,9,2005,11
6,32900,47,1,38,9,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,1,40,10,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,6,-1,-1,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,6,-1,-1,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,2,43,10,2005,11
6,32900,47,6,-1,-1,2005,11
6,32900,47,1,43,10,2005,11
6,32900,47,1,43,10,2005,11
6,32900,47,1,23,6,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,1,38,9,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,1,46,11,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,1,46,11,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,1,41,10,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,1,21,5,2005,11
6,32900,47,1,40,10,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,4,4,3,2005,11
6,32900,47,1,21,5,2005,11
6,32900,47,1,51,13,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,1,23,6,2005,11
6,32900,47,7,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,-1,-1,-1,2005,11
6,32900,47,1,43,10,2005,11
6,32900,47,1,51,13,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,5,-1,-1,2005,11
6,32900,47,7,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,6,-1,-1,2005,12
6,32900,47,1,23,6,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,1,23,6,2005,12
6,32900,47,1,40,10,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,1,1,1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,6,-1,-1,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,1,7,4,2005,12
6,32900,47,1,21,5,2005,12
6,32900,47,6,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,1,50,12,2005,12
6,32900,47,7,38,9,2005,12
6,32900,47,1,38,9,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,1,40,10,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,1,40,10,2005,12
6,32900,47,1,22,5,2005,12
6,32900,47,1,22,5,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,6,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,6,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,1,51,13,2005,12
6,32900,47,1,41,10,2005,12
6,32900,47,1,23,6,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,1,34,8,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,1,46,11,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,1,46,11,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,4,23,6,2005,12
6,32900,47,1,22,5,2005,12
6,32900,47,1,21,5,2005,12
6,32900,47,1,40,10,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,4,4,3,2005,12
6,32900,47,1,21,5,2005,12
6,32900,47,1,51,13,2005,12
6,32900,47,5,-1,-1,2005,12
6,32900,47,1,23,6,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,1,34,8,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,1,34,8,2005,12
6,32900,47,7,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,-1,-1,-1,2005,12
6,32900,47,7,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,6,-1,-1,2006,1
6,32900,47,1,23,6,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,4,46,11,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,1,14,4,2006,1
6,32900,47,6,-1,-1,2006,1
6,32900,47,2,46,11,2006,1
6,32900,47,1,23,6,2006,1
6,32900,47,1,40,10,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,3,23,6,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,6,-1,-1,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,1,6,4,2006,1
6,32900,47,1,21,5,2006,1
6,32900,47,6,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,1,23,6,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,1,14,4,2006,1
6,32900,47,1,40,10,2006,1
6,32900,47,7,50,12,2006,1
6,32900,47,1,22,5,2006,1
6,32900,47,1,22,5,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,1,40,10,2006,1
6,32900,47,1,22,5,2006,1
6,32900,47,1,22,5,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,4,22,5,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,1,47,12,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,1,21,5,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,1,51,13,2006,1
6,32900,47,1,41,10,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,6,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,1,46,11,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,4,23,6,2006,1
6,32900,47,1,22,5,2006,1
6,32900,47,1,21,5,2006,1
6,32900,47,1,40,10,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,4,4,3,2006,1
6,32900,47,1,21,5,2006,1
6,32900,47,1,51,13,2006,1
6,32900,47,5,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,7,-1,-1,2006,1
6,32900,47,1,34,8,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,1,34,8,2006,1
6,32900,47,4,38,9,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,1
6,32900,47,-1,-1,-1,2006,2
6,32900,47,6,-1,-1,2006,2
6,32900,47,6,-1,-1,2006,2
6,32900,47,1,14,4,2006,2
6,32900,47,6,-1,-1,2006,2
6,32900,47,1,46,11,2006,2
6,32900,47,1,23,6,2006,2
6,32900,47,2,40,10,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,5,-1,-1,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,3,23,6,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,6,-1,-1,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,1,6,4,2006,2
6,32900,47,3,21,5,2006,2
6,32900,47,6,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,1,41,10,2006,2
6,32900,47,1,23,6,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,6,-1,-1,2006,2
6,32900,47,1,40,10,2006,2
6,32900,47,1,22,5,2006,2
6,32900,47,1,22,5,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,4,22,5,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,5,-1,-1,2006,2
6,32900,47,5,-1,-1,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,1,47,12,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,1,21,5,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,5,-1,-1,2006,2
6,32900,47,5,-1,-1,2006,2
6,32900,47,5,-1,-1,2006,2
6,32900,47,5,-1,-1,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,1,34,8,2006,2
6,32900,47,5,-1,-1,2006,2
6,32900,47,1,51,13,2006,2
6,32900,47,1,41,10,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,6,-1,-1,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,1,46,11,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,7,52,14,2006,2
6,32900,47,5,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,1,31,7,2006,2
6,32900,47,1,22,5,2006,2
6,32900,47,1,38,9,2006,2
6,32900,47,1,24,6,2006,2
6,32900,47,1,1,1,2006,2
6,32900,47,1,23,6,2006,2
6,32900,47,1,22,5,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,7,-1,-1,2006,2
6,32900,47,1,34,8,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,1,34,8,2006,2
6,32900,47,4,38,9,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,2
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,6,-1,-1,2006,3
6,32900,47,1,23,6,2006,3
6,32900,47,7,-1,-1,2006,3
6,32900,47,1,34,8,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,1,5,4,2006,3
6,32900,47,7,-1,-1,2006,3
6,32900,47,7,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,5,-1,-1,2006,3
6,32900,47,7,-1,-1,2006,3
6,32900,47,3,23,6,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,6,-1,-1,2006,3
6,32900,47,5,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,1,41,10,2006,3
6,32900,47,1,23,6,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,6,-1,-1,2006,3
6,32900,47,1,40,10,2006,3
6,32900,47,1,22,5,2006,3
6,32900,47,1,22,5,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,7,-1,-1,2006,3
6,32900,47,7,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,5,-1,-1,2006,3
6,32900,47,5,-1,-1,2006,3
6,32900,47,7,-1,-1,2006,3
6,32900,47,1,47,12,2006,3
6,32900,47,7,-1,-1,2006,3
6,32900,47,7,-1,-1,2006,3
6,32900,47,1,21,5,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,6,-1,-1,2006,3
6,32900,47,4,23,6,2006,3
6,32900,47,4,40,10,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,2,34,8,2006,3
6,32900,47,5,-1,-1,2006,3
6,32900,47,1,51,13,2006,3
6,32900,47,1,41,10,2006,3
6,32900,47,6,-1,-1,2006,3
6,32900,47,6,-1,-1,2006,3
6,32900,47,7,-1,-1,2006,3
6,32900,47,1,36,9,2006,3
6,32900,47,1,34,8,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,1,31,7,2006,3
6,32900,47,1,22,5,2006,3
6,32900,47,1,38,9,2006,3
6,32900,47,1,24,6,2006,3
6,32900,47,1,1,1,2006,3
6,32900,47,1,23,6,2006,3
6,32900,47,1,22,5,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,7,-1,-1,2006,3
6,32900,47,1,34,8,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,1,34,8,2006,3
6,32900,47,4,38,9,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,-1,-1,-1,2006,3
6,32900,47,5,-1,-1,2006,4
6,32900,47,6,-1,-1,2006,4
6,32900,47,1,14,4,2006,4
6,32900,47,1,14,4,2006,4
6,32900,47,1,47,12,2006,4
6,32900,47,1,23,6,2006,4
6,32900,47,7,-1,-1,2006,4
6,32900,47,1,34,8,2006,4
6,32900,47,-1,-1,-1,2006,4
