"gtcbsa","pemlr","prdtind1","prmjind1","year","month"
32900,7,-1,-1,2005,12
32900,1,1,1,2005,12
32900,-1,-1,-1,2005,12
32900,6,-1,-1,2005,12
32900,7,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,1,7,4,2005,12
32900,1,21,5,2005,12
32900,6,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,1,50,12,2005,12
32900,7,38,9,2005,12
32900,1,38,9,2005,12
32900,7,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,1,40,10,2005,12
32900,-1,-1,-1,2005,12
32900,1,40,10,2005,12
32900,1,22,5,2005,12
32900,1,22,5,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,7,-1,-1,2005,12
32900,6,-1,-1,2005,12
32900,5,-1,-1,2005,12
32900,5,-1,-1,2005,12
32900,6,-1,-1,2005,12
32900,5,-1,-1,2005,12
32900,5,-1,-1,2005,12
32900,5,-1,-1,2005,12
32900,5,-1,-1,2005,12
32900,7,-1,-1,2005,12
32900,5,-1,-1,2005,12
32900,5,-1,-1,2005,12
32900,5,-1,-1,2005,12
32900,1,51,13,2005,12
32900,1,41,10,2005,12
32900,1,23,6,2005,12
32900,7,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,7,-1,-1,2005,12
32900,1,34,8,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,1,46,11,2005,12
32900,7,-1,-1,2005,12
32900,7,-1,-1,2005,12
32900,7,-1,-1,2005,12
32900,5,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,1,46,11,2005,12
32900,7,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,4,23,6,2005,12
32900,1,22,5,2005,12
32900,1,21,5,2005,12
32900,1,40,10,2005,12
32900,7,-1,-1,2005,12
32900,4,4,3,2005,12
32900,1,21,5,2005,12
32900,1,51,13,2005,12
32900,5,-1,-1,2005,12
32900,1,23,6,2005,12
32900,7,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,7,-1,-1,2005,12
32900,1,34,8,2005,12
32900,-1,-1,-1,2005,12
32900,1,34,8,2005,12
32900,7,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,-1,-1,-1,2005,12
32900,7,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,6,-1,-1,2006,1
32900,1,23,6,2006,1
32900,7,-1,-1,2006,1
32900,4,46,11,2006,1
32900,7,-1,-1,2006,1
32900,1,14,4,2006,1
32900,6,-1,-1,2006,1
32900,2,46,11,2006,1
32900,1,23,6,2006,1
32900,1,40,10,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,7,-1,-1,2006,1
32900,3,23,6,2006,1
32900,-1,-1,-1,2006,1
32900,6,-1,-1,2006,1
32900,7,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,1,6,4,2006,1
32900,1,21,5,2006,1
32900,6,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,1,23,6,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,1,14,4,2006,1
32900,1,40,10,2006,1
32900,7,50,12,2006,1
32900,1,22,5,2006,1
32900,1,22,5,2006,1
32900,-1,-1,-1,2006,1
32900,1,40,10,2006,1
32900,1,22,5,2006,1
32900,1,22,5,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,7,-1,-1,2006,1
32900,4,22,5,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,7,-1,-1,2006,1
32900,1,47,12,2006,1
32900,7,-1,-1,2006,1
32900,7,-1,-1,2006,1
32900,1,21,5,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,7,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,1,51,13,2006,1
32900,1,41,10,2006,1
32900,7,-1,-1,2006,1
32900,6,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,1,46,11,2006,1
32900,7,-1,-1,2006,1
32900,7,-1,-1,2006,1
32900,7,-1,-1,2006,1
32900,5,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,4,23,6,2006,1
32900,1,22,5,2006,1
32900,1,21,5,2006,1
32900,1,40,10,2006,1
32900,7,-1,-1,2006,1
32900,4,4,3,2006,1
32900,1,21,5,2006,1
32900,1,51,13,2006,1
32900,5,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,7,-1,-1,2006,1
32900,1,34,8,2006,1
32900,-1,-1,-1,2006,1
32900,1,34,8,2006,1
32900,4,38,9,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,1
32900,-1,-1,-1,2006,2
32900,6,-1,-1,2006,2
32900,6,-1,-1,2006,2
32900,1,14,4,2006,2
32900,6,-1,-1,2006,2
32900,1,46,11,2006,2
32900,1,23,6,2006,2
32900,2,40,10,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,5,-1,-1,2006,2
32900,7,-1,-1,2006,2
32900,3,23,6,2006,2
32900,-1,-1,-1,2006,2
32900,6,-1,-1,2006,2
32900,7,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,1,6,4,2006,2
32900,3,21,5,2006,2
32900,6,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,1,41,10,2006,2
32900,1,23,6,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,6,-1,-1,2006,2
32900,1,40,10,2006,2
32900,1,22,5,2006,2
32900,1,22,5,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,7,-1,-1,2006,2
32900,4,22,5,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,5,-1,-1,2006,2
32900,5,-1,-1,2006,2
32900,7,-1,-1,2006,2
32900,1,47,12,2006,2
32900,7,-1,-1,2006,2
32900,7,-1,-1,2006,2
32900,1,21,5,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,5,-1,-1,2006,2
32900,5,-1,-1,2006,2
32900,5,-1,-1,2006,2
32900,5,-1,-1,2006,2
32900,7,-1,-1,2006,2
32900,1,34,8,2006,2
32900,5,-1,-1,2006,2
32900,1,51,13,2006,2
32900,1,41,10,2006,2
32900,7,-1,-1,2006,2
32900,6,-1,-1,2006,2
32900,7,-1,-1,2006,2
32900,1,46,11,2006,2
32900,7,-1,-1,2006,2
32900,7,-1,-1,2006,2
32900,7,52,14,2006,2
32900,5,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,1,31,7,2006,2
32900,1,22,5,2006,2
32900,1,38,9,2006,2
32900,1,24,6,2006,2
32900,1,1,1,2006,2
32900,1,23,6,2006,2
32900,1,22,5,2006,2
32900,-1,-1,-1,2006,2
32900,7,-1,-1,2006,2
32900,1,34,8,2006,2
32900,-1,-1,-1,2006,2
32900,1,34,8,2006,2
32900,4,38,9,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,2
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,6,-1,-1,2006,3
32900,1,23,6,2006,3
32900,7,-1,-1,2006,3
32900,1,34,8,2006,3
32900,-1,-1,-1,2006,3
32900,1,5,4,2006,3
32900,7,-1,-1,2006,3
32900,7,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,5,-1,-1,2006,3
32900,7,-1,-1,2006,3
32900,3,23,6,2006,3
32900,-1,-1,-1,2006,3
32900,6,-1,-1,2006,3
32900,5,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,1,41,10,2006,3
32900,1,23,6,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,6,-1,-1,2006,3
32900,1,40,10,2006,3
32900,1,22,5,2006,3
32900,1,22,5,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,7,-1,-1,2006,3
32900,7,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,5,-1,-1,2006,3
32900,5,-1,-1,2006,3
32900,7,-1,-1,2006,3
32900,1,47,12,2006,3
32900,7,-1,-1,2006,3
32900,7,-1,-1,2006,3
32900,1,21,5,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,6,-1,-1,2006,3
32900,4,23,6,2006,3
32900,4,40,10,2006,3
32900,-1,-1,-1,2006,3
32900,2,34,8,2006,3
32900,5,-1,-1,2006,3
32900,1,51,13,2006,3
32900,1,41,10,2006,3
32900,6,-1,-1,2006,3
32900,6,-1,-1,2006,3
32900,7,-1,-1,2006,3
32900,1,36,9,2006,3
32900,1,34,8,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,1,31,7,2006,3
32900,1,22,5,2006,3
32900,1,38,9,2006,3
32900,1,24,6,2006,3
32900,1,1,1,2006,3
32900,1,23,6,2006,3
32900,1,22,5,2006,3
32900,-1,-1,-1,2006,3
32900,7,-1,-1,2006,3
32900,1,34,8,2006,3
32900,-1,-1,-1,2006,3
32900,1,34,8,2006,3
32900,4,38,9,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,-1,-1,-1,2006,3
32900,5,-1,-1,2006,4
32900,6,-1,-1,2006,4
32900,1,14,4,2006,4
32900,1,14,4,2006,4
32900,1,47,12,2006,4
32900,1,23,6,2006,4
32900,7,-1,-1,2006,4
32900,1,34,8,2006,4
32900,-1,-1,-1,2006,4
32900,1,5,4,2006,4
32900,7,-1,-1,2006,4
32900,7,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,6,-1,-1,2006,4
32900,1,7,4,2006,4
32900,7,-1,-1,2006,4
32900,2,23,6,2006,4
32900,-1,-1,-1,2006,4
32900,6,-1,-1,2006,4
32900,5,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,1,42,10,2006,4
32900,1,41,10,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,6,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,1,14,4,2006,4
32900,1,38,9,2006,4
32900,1,44,11,2006,4
32900,7,-1,-1,2006,4
32900,1,47,12,2006,4
32900,7,-1,-1,2006,4
32900,7,-1,-1,2006,4
32900,1,21,5,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,6,-1,-1,2006,4
32900,4,23,6,2006,4
32900,4,40,10,2006,4
32900,-1,-1,-1,2006,4
32900,1,34,8,2006,4
32900,1,46,11,2006,4
32900,1,46,11,2006,4
32900,1,46,11,2006,4
32900,-1,-1,-1,2006,4
32900,1,40,10,2006,4
32900,7,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,6,-1,-1,2006,4
32900,6,-1,-1,2006,4
32900,1,40,10,2006,4
32900,2,40,10,2006,4
32900,-1,-1,-1,2006,4
32900,7,-1,-1,2006,4
32900,1,34,8,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,1,38,9,2006,4
32900,1,24,6,2006,4
32900,2,1,1,2006,4
32900,1,23,6,2006,4
32900,1,22,5,2006,4
32900,-1,-1,-1,2006,4
32900,1,14,4,2006,4
32900,1,1,1,2006,4
32900,6,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,-1,-1,-1,2006,4
32900,5,-1,-1,2006,5
32900,5,-1,-1,2006,5
32900,6,-1,-1,2006,5
32900,7,-1,-1,2006,5
32900,6,-1,-1,2006,5
32900,1,14,4,2006,5
32900,1,14,4,2006,5
32900,1,47,12,2006,5
32900,1,23,6,2006,5
32900,7,-1,-1,2006,5
32900,1,34,8,2006,5
32900,-1,-1,-1,2006,5
32900,1,5,4,2006,5
32900,7,-1,-1,2006,5
32900,7,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,6,-1,-1,2006,5
32900,1,7,4,2006,5
32900,1,42,10,2006,5
32900,1,14,4,2006,5
32900,-1,-1,-1,2006,5
32900,5,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,1,42,10,2006,5
32900,1,41,10,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,6,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,5,-1,-1,2006,5
32900,1,14,4,2006,5
32900,1,38,9,2006,5
32900,1,44,11,2006,5
32900,-1,-1,-1,2006,5
32900,6,-1,-1,2006,5
32900,7,-1,-1,2006,5
32900,1,22,5,2006,5
32900,7,-1,-1,2006,5
32900,4,22,5,2006,5
32900,6,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,1,40,10,2006,5
32900,-1,-1,-1,2006,5
32900,1,34,8,2006,5
32900,-1,-1,-1,2006,5
32900,1,40,10,2006,5
32900,7,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,1,40,10,2006,5
32900,2,40,10,2006,5
32900,-1,-1,-1,2006,5
32900,7,-1,-1,2006,5
32900,1,34,8,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,1,36,9,2006,5
32900,1,40,10,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,1,1,1,2006,5
32900,1,23,6,2006,5
32900,2,22,5,2006,5
32900,-1,-1,-1,2006,5
32900,7,-1,-1,2006,5
32900,1,1,1,2006,5
32900,6,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,-1,-1,-1,2006,5
32900,5,-1,-1,2006,6
32900,5,-1,-1,2006,6
32900,1,14,4,2006,6
32900,1,14,4,2006,6
32900,1,47,12,2006,6
32900,1,23,6,2006,6
32900,7,-1,-1,2006,6
32900,1,34,8,2006,6
32900,-1,-1,-1,2006,6
32900,1,5,4,2006,6
32900,7,-1,-1,2006,6
32900,7,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,6,-1,-1,2006,6
32900,1,7,4,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,5,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,1,42,10,2006,6
32900,1,41,10,2006,6
32900,-1,-1,-1,2006,6
32900,6,-1,-1,2006,6
32900,1,51,13,2006,6
32900,-1,-1,-1,2006,6
32900,1,1,1,2006,6
32900,-1,-1,-1,2006,6
32900,5,-1,-1,2006,6
32900,1,14,4,2006,6
32900,1,38,9,2006,6
32900,1,44,11,2006,6
32900,-1,-1,-1,2006,6
32900,6,-1,-1,2006,6
32900,6,-1,-1,2006,6
32900,1,25,7,2006,6
32900,-1,-1,-1,2006,6
32900,1,50,12,2006,6
32900,7,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,1,40,10,2006,6
32900,7,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,2,40,10,2006,6
32900,2,40,10,2006,6
32900,-1,-1,-1,2006,6
32900,7,-1,-1,2006,6
32900,1,34,8,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,2,36,9,2006,6
32900,1,40,10,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,1,48,12,2006,6
32900,1,22,5,2006,6
32900,-1,-1,-1,2006,6
32900,7,-1,-1,2006,6
32900,1,1,1,2006,6
32900,7,-1,-1,2006,6
32900,6,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,-1,-1,-1,2006,6
32900,5,-1,-1,2006,7
32900,5,-1,-1,2006,7
32900,1,14,4,2006,7
32900,1,14,4,2006,7
32900,1,47,12,2006,7
32900,7,-1,-1,2006,7
32900,7,-1,-1,2006,7
32900,1,32,8,2006,7
32900,1,35,8,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,6,-1,-1,2006,7
32900,1,7,4,2006,7
32900,7,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,7,-1,-1,2006,7
32900,1,51,13,2006,7
32900,1,49,12,2006,7
32900,-1,-1,-1,2006,7
32900,2,42,10,2006,7
32900,1,10,4,2006,7
32900,-1,-1,-1,2006,7
32900,1,42,10,2006,7
32900,1,41,10,2006,7
32900,-1,-1,-1,2006,7
32900,6,-1,-1,2006,7
32900,1,51,13,2006,7
32900,-1,-1,-1,2006,7
32900,5,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,5,-1,-1,2006,7
32900,1,51,13,2006,7
32900,1,34,8,2006,7
32900,1,14,4,2006,7
32900,1,38,9,2006,7
32900,2,44,11,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,6,-1,-1,2006,7
32900,1,49,12,2006,7
32900,3,47,12,2006,7
32900,1,49,12,2006,7
32900,2,50,12,2006,7
32900,7,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,1,46,11,2006,7
32900,1,46,11,2006,7
32900,1,46,11,2006,7
32900,-1,-1,-1,2006,7
32900,1,40,10,2006,7
32900,7,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,2,40,10,2006,7
32900,2,40,10,2006,7
32900,-1,-1,-1,2006,7
32900,7,-1,-1,2006,7
32900,1,41,10,2006,7
32900,4,-1,-1,2006,7
32900,4,36,9,2006,7
32900,-1,-1,-1,2006,7
32900,1,36,9,2006,7
32900,1,40,10,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,1,48,12,2006,7
32900,1,22,5,2006,7
32900,5,-1,-1,2006,7
32900,7,-1,-1,2006,7
32900,1,1,1,2006,7
32900,7,-1,-1,2006,7
32900,6,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,-1,-1,-1,2006,7
32900,1,22,5,2006,8
32900,1,21,5,2006,8
32900,7,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,5,-1,-1,2006,8
32900,6,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,1,32,8,2006,8
32900,1,35,8,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,6,14,4,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,5,-1,-1,2006,8
32900,1,51,13,2006,8
32900,1,49,12,2006,8
32900,-1,-1,-1,2006,8
32900,6,-1,-1,2006,8
32900,1,10,4,2006,8
32900,7,-1,-1,2006,8
32900,1,23,6,2006,8
32900,7,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,1,40,10,2006,8
32900,6,-1,-1,2006,8
32900,1,51,13,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,5,-1,-1,2006,8
32900,1,51,13,2006,8
32900,1,22,5,2006,8
32900,5,-1,-1,2006,8
32900,6,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,6,-1,-1,2006,8
32900,1,49,12,2006,8
32900,7,-1,-1,2006,8
32900,1,49,12,2006,8
32900,1,50,12,2006,8
32900,7,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,7,-1,-1,2006,8
32900,1,36,9,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,1,43,10,2006,8
32900,1,43,10,2006,8
32900,-1,-1,-1,2006,8
32900,7,-1,-1,2006,8
32900,1,38,9,2006,8
32900,-1,-1,-1,2006,8
32900,-1,-1,-1,2006,8
32900,6,-1,-1,2006,8
32900,1,41,10,2006,8
32900,7,-1,-1,2006,8
32900,1,21,5,2006,8
32900,-1,-1,-1,2006,8
32900,5,-1,-1,2006,8
32900,7,-1,-1,2006,8
32900,5,-1,-1,2006,8
32900,5,-1,-1,2006,8
32900,2,48,12,2006,8
32900,1,22,5,2006,8
32900,5,-1,-1,2006,8
32900,1,23,6,2006,8
32900,-1,-1,-1,2006,8
32900,5,-1,-1,2006,8
32900,5,-1,-1,2006,8
32900,1,22,5,2006,9
32900,1,21,5,2006,9
32900,7,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,5,-1,-1,2006,9
32900,6,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,1,32,8,2006,9
32900,1,35,8,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,1,17,4,2006,9
32900,1,22,5,2006,9
32900,5,-1,-1,2006,9
32900,6,-1,-1,2006,9
32900,1,40,10,2006,9
32900,1,51,13,2006,9
32900,2,49,12,2006,9
32900,-1,-1,-1,2006,9
32900,2,42,10,2006,9
32900,1,10,4,2006,9
32900,7,-1,-1,2006,9
32900,2,4,3,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,1,40,10,2006,9
32900,6,-1,-1,2006,9
32900,1,51,13,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,6,-1,-1,2006,9
32900,1,51,13,2006,9
32900,1,22,5,2006,9
32900,5,-1,-1,2006,9
32900,6,-1,-1,2006,9
32900,6,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,6,-1,-1,2006,9
32900,1,49,12,2006,9
32900,4,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,1,50,12,2006,9
32900,7,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,4,1,1,2006,9
32900,1,36,9,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,1,43,10,2006,9
32900,1,43,10,2006,9
32900,1,23,6,2006,9
32900,7,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,7,-1,-1,2006,9
32900,1,38,9,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,6,-1,-1,2006,9
32900,1,41,10,2006,9
32900,7,-1,-1,2006,9
32900,1,21,5,2006,9
32900,1,22,5,2006,9
32900,4,4,3,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,5,-1,-1,2006,9
32900,-1,-1,-1,2006,9
32900,1,48,12,2006,9
32900,1,22,5,2006,9
32900,5,-1,-1,2006,9
32900,1,23,6,2006,9
32900,-1,-1,-1,2006,9
32900,5,-1,-1,2006,9
32900,5,-1,-1,2006,9
32900,1,22,5,2006,10
32900,1,21,5,2006,10
32900,7,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,6,-1,-1,2006,10
32900,5,-1,-1,2006,10
32900,6,-1,-1,2006,10
32900,1,43,10,2006,10
32900,7,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,1,32,8,2006,10
32900,1,35,8,2006,10
32900,-1,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,1,17,4,2006,10
32900,1,22,5,2006,10
32900,5,-1,-1,2006,10
32900,6,-1,-1,2006,10
32900,1,40,10,2006,10
32900,1,51,13,2006,10
32900,1,49,12,2006,10
32900,-1,-1,-1,2006,10
32900,1,42,10,2006,10
32900,1,10,4,2006,10
32900,7,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,1,40,10,2006,10
32900,1,14,4,2006,10
32900,1,40,10,2006,10
32900,7,-1,-1,2006,10
32900,1,22,5,2006,10
32900,1,22,5,2006,10
32900,1,1,1,2006,10
32900,-1,-1,-1,2006,10
32900,6,-1,-1,2006,10
32900,1,51,13,2006,10
32900,1,22,5,2006,10
32900,5,-1,-1,2006,10
32900,6,-1,-1,2006,10
32900,6,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,6,-1,-1,2006,10
32900,1,49,12,2006,10
32900,4,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,5,-1,-1,2006,10
32900,5,-1,-1,2006,10
32900,1,40,10,2006,10
32900,1,36,9,2006,10
32900,-1,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,1,43,10,2006,10
32900,1,43,10,2006,10
32900,1,23,6,2006,10
32900,7,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,7,-1,-1,2006,10
32900,1,38,9,2006,10
32900,-1,-1,-1,2006,10
32900,-1,-1,-1,2006,10
32900,6,-1,-1,2006,10
32900,1,41,10,2006,10
32900,7,-1,-1,2006,10
32900,3,14,4,2006,10
32900,1,22,5,2006,10
32900,4,4,3,2006,10
32900,-1,-1,-1,2006,10
32900,-1,-1,-1,2006,10
