"fips","year","indust","gdp","industry","metro","gdp.pc","gdp.prop","gdp.delta"
12700,2004,104,851,"Edctnahs","BarnstablTwn,MA",3751.72486763156,0.101369863013699,0.0434782608695652
12700,2005,104,888,"Edctnahs","BarnstablTwn,MA",3948.19330140988,0.103064066852368,0.0698198198198198
12700,2006,104,950,"Edctnahs","BarnstablTwn,MA",4254.08055885185,0.107893242475866,0.0610526315789474
12700,2007,104,1008,"Edctnahs","BarnstablTwn,MA",4540.74507860714,0.112174493656799,0.0575396825396825
12700,2008,104,1066,"Edctnahs","BarnstablTwn,MA",4822.46017851246,0.113791631084543,NA
12940,2007,11,2822,"Cnstrctn","Baton Rouge, LA",3667.80738682371,0.146902654867257,0.0921332388377038
12940,2008,11,3082,"Cnstrctn","Baton Rouge, LA",3980.2305744214,0.149213265553135,NA
12940,2001,12,3645,"Mnfctrng","Baton Rouge, LA",5135.84268681364,0.332027691747131,0.325651577503429
12940,2002,12,4832,"Mnfctrng","Baton Rouge, LA",6773.61653928754,0.503700615031794,0.134726821192053
12940,2003,12,5483,"Mnfctrng","Baton Rouge, LA",7627.46052723099,0.489291451008388,0.455316432609885
12940,2005,12,10476,"Mnfctrng","Baton Rouge, LA",14363.1592369263,0.611380215932302,-0.0793241695303551
12940,2006,12,9645,"Mnfctrng","Baton Rouge, LA",12631.1571161412,0.602699493844904,-0.0066355624675998
12940,2007,12,9581,"Mnfctrng","Baton Rouge, LA",12452.608991197,0.498750650702759,0.0604321052082246
12940,2008,12,10160,"Mnfctrng","Baton Rouge, LA",13121.0715886182,0.491890583393851,NA
12940,2003,45,615,"Informtn","Baton Rouge, LA",855.533143214857,0.0548813135820096,0.073170731707317
12940,2004,45,660,"Informtn","Baton Rouge, LA",910.078708019172,0.107317073170732,0.134848484848485
12940,2005,45,749,"Informtn","Baton Rouge, LA",1026.91926961224,0.0437117011963817,NA
12940,2001,78,3032,"Govrnmnt","Baton Rouge, LA",4272.11934881178,0.276188741118601,0.0715699208443272
12940,2002,78,3249,"Govrnmnt","Baton Rouge, LA",4554.52817387111,0.338684457416866,0.0667897814712219
12940,2003,78,3466,"Govrnmnt","Baton Rouge, LA",4821.59003964666,0.309298590041049,0.06866705135603
12940,2004,78,3704,"Govrnmnt","Baton Rouge, LA",5107.47202197426,0.602276422764228,0.0707343412526998
12940,2005,78,3966,"Govrnmnt","Baton Rouge, LA",5437.5992300162,0.231456084038518,0.0680786686838124
12940,2006,78,4236,"Govrnmnt","Baton Rouge, LA",5547.49419844209,0.264700368680872,0.0670443814919736
12940,2007,78,4520,"Govrnmnt","Baton Rouge, LA",5874.73047074527,0.235294117647059,0.0924778761061947
12940,2008,78,4938,"Govrnmnt","Baton Rouge, LA",6377.15073864143,0.239070442992012,NA
12940,2001,100,2877,"Trade","Baton Rouge, LA",4053.72274621751,0.262069593732920,NA
12940,2001,104,1424,"Edctnahs","Baton Rouge, LA",2006.43072318865,0.129713973401348,0.0617977528089888
12940,2002,104,1512,"Edctnahs","Baton Rouge, LA",2119.55881775719,0.157614927551340,0.085978835978836
12940,2003,104,1642,"Edctnahs","Baton Rouge, LA",2284.20393684357,0.146528645368553,0.0876979293544458
12940,2004,104,1786,"Edctnahs","Baton Rouge, LA",2462.72814018522,0.290406504065041,0.0884658454647256
12940,2005,104,1944,"Edctnahs","Baton Rouge, LA",2665.32851819251,0.113451998832798,0.0915637860082305
12940,2006,104,2122,"Edctnahs","Baton Rouge, LA",2778.98552622618,0.132600137474224,0.0777568331762488
12940,2007,104,2287,"Edctnahs","Baton Rouge, LA",2972.45765190142,0.119052576782926,0.0822037603847836
12940,2008,104,2475,"Edctnahs","Baton Rouge, LA",3196.3240336447,0.119825708061002,NA
12980,2005,3,41,"A,f,f,ah","BattleCreek,MI",296.972330870636,0.00887830229536596,NA
12980,2001,6,5,"Mining","BattleCreek,MI",36.2305713561103,0.00126646403242148,-0.0666666666666667
12980,2004,6,4,"Mining","BattleCreek,MI",28.8279977514162,0.00089605734767025,0.25
12980,2005,6,5,"Mining","BattleCreek,MI",36.2161379110532,0.0010827197921178,0.6
12980,2006,6,8,"Mining","BattleCreek,MI",58.3124380430346,0.00192446475823911,NA
12980,2001,11,133,"Cnstrctn","BattleCreek,MI",963.733198072534,0.0336879432624113,0.120300751879699
12980,2002,11,149,"Cnstrctn","BattleCreek,MI",1077.64076230427,0.0337562301767105,0.261744966442953
12980,2003,11,188,"Cnstrctn","BattleCreek,MI",1358.20485774971,0.0420017873100983,-0.234042553191489
12980,2004,11,144,"Cnstrctn","BattleCreek,MI",1037.80791905098,0.032258064516129,0.111111111111111
12980,2005,11,160,"Cnstrctn","BattleCreek,MI",1158.9164131537,0.0346470333477696,0.04375
12980,2006,11,167,"Cnstrctn","BattleCreek,MI",1217.27214414835,0.0401732018282415,-0.119760479041916
12980,2007,11,147,"Cnstrctn","BattleCreek,MI",1078.23433626241,0.0332353606149672,0.0204081632653061
12980,2008,11,150,"Cnstrctn","BattleCreek,MI",1104.06960054762,0.0298210735586481,NA
12980,2001,12,1240,"Mnfctrng","BattleCreek,MI",8985.18169631535,0.314083080040527,0.240322580645161
12980,2002,12,1538,"Mnfctrng","BattleCreek,MI",11123.5670632481,0.348436792025374,0.00195058517555267
12980,2003,12,1541,"Mnfctrng","BattleCreek,MI",11132.9451371931,0.344280607685433,-0.0525632706035042
12980,2004,12,1460,"Mnfctrng","BattleCreek,MI",10522.2191792669,0.327060931899642,-0.00753424657534247
12980,2005,12,1449,"Mnfctrng","BattleCreek,MI",10495.4367666232,0.313772195755738,0.0220841959972395
12980,2006,12,1481,"Mnfctrng","BattleCreek,MI",10795.0900927168,0.356266538369016,0.0418636056718433
12980,2007,12,1543,"Mnfctrng","BattleCreek,MI",11317.7930670266,0.348858241012887,0.067401166558652
12980,2008,12,1647,"Mnfctrng","BattleCreek,MI",12122.6842140129,0.327435387673956,NA
12980,2007,36,160,"Tawr,ePS","BattleCreek,MI",1173.58839321079,0.0361745421659507,NA
12980,2001,45,51,"Informtn","BattleCreek,MI",369.551827832325,0.0129179331306991,-0.0980392156862745
12980,2002,45,46,"Informtn","BattleCreek,MI",332.694463530178,0.0104213864975079,0
12980,2003,45,46,"Informtn","BattleCreek,MI",332.326720513228,0.0102770330652368,0.130434782608696
12980,2004,45,52,"Informtn","BattleCreek,MI",374.76397076841,0.0116487455197133,0.288461538461538
12980,2005,45,67,"Informtn","BattleCreek,MI",485.296248008112,0.0145084452143785,-0.0447761194029851
12980,2006,45,64,"Informtn","BattleCreek,MI",466.499504344277,0.0153957180659129,-0.015625
12980,2007,45,63,"Informtn","BattleCreek,MI",462.100429826749,0.0142437259778431,0.0793650793650794
12980,2008,45,68,"Informtn","BattleCreek,MI",500.511552248254,0.0135188866799205,NA
12980,2001,50,138,"Fnncandi","BattleCreek,MI",999.963769428644,0.0349544072948328,0.101449275362319
12980,2002,50,152,"Fnncandi","BattleCreek,MI",1099.33822731711,0.0344358858178523,0.00657894736842105
12980,2003,50,153,"Fnncandi","BattleCreek,MI",1105.34757040269,0.0341823056300268,-0.0849673202614379
12980,2004,50,140,"Fnncandi","BattleCreek,MI",1008.97992129957,0.0313620071684588,-0.0214285714285714
12980,2005,50,137,"Fnncandi","BattleCreek,MI",992.322178762857,0.0296665223040277,0.131386861313869
12980,2006,50,155,"Fnncandi","BattleCreek,MI",1129.80348708379,0.0372865046908828,-0.0774193548387097
12980,2007,50,143,"Fnncandi","BattleCreek,MI",1048.89462643214,0.0323309970608184,-0.0769230769230769
12980,2008,50,132,"Fnncandi","BattleCreek,MI",971.581248481904,0.0262425447316103,NA
12980,2001,55,199,"Rlesaral","BattleCreek,MI",1441.97673997319,0.0504052684903749,0.105527638190955
12980,2002,55,220,"Rlesaral","BattleCreek,MI",1591.14743427476,0.0498414136837336,0.118181818181818
12980,2003,55,246,"Rlesaral","BattleCreek,MI",1777.22550535335,0.0549597855227882,-0.0894308943089431
12980,2004,55,224,"Rlesaral","BattleCreek,MI",1614.36787407931,0.050179211469534,0.0625
12980,2005,55,238,"Rlesaral","BattleCreek,MI",1723.88816456613,0.0515374621048073,0.100840336134454
12980,2006,55,262,"Rlesaral","BattleCreek,MI",1909.73234590938,0.063026220832331,0.0534351145038168
12980,2007,55,276,"Rlesaral","BattleCreek,MI",2024.43997828861,0.062401085236265,0.0579710144927536
12980,2008,55,292,"Rlesaral","BattleCreek,MI",2149.25548906603,0.058051689860835,NA
12980,2001,58,211,"Prfssats","BattleCreek,MI",1528.93011122785,0.0534447821681864,-0.146919431279621
12980,2002,58,180,"Prfssats","BattleCreek,MI",1301.84790077026,0.0407793384685093,-0.483333333333333
12980,2003,58,93,"Prfssats","BattleCreek,MI",671.877934950657,0.0207774798927614,0.0430107526881720
12980,2004,58,97,"Prfssats","BattleCreek,MI",699.078945471842,0.0217293906810036,-0.164948453608247
12980,2005,58,81,"Prfssats","BattleCreek,MI",586.701434159061,0.0175400606323084,-0.172839506172839
12980,2006,58,67,"Prfssats","BattleCreek,MI",488.366668610415,0.0161173923502526,0.238805970149254
12980,2007,58,83,"Prfssats","BattleCreek,MI",608.798978978098,0.0187655437485869,0.0120481927710843
12980,2008,58,84,"Prfssats","BattleCreek,MI",618.278976306666,0.0166998011928429,NA
12980,2001,62,68,"Mngmocae","BattleCreek,MI",492.7357704431,0.0172239108409321,0.308823529411765
12980,2002,62,89,"Mngmocae","BattleCreek,MI",643.691462047517,0.0201631173538740,0.112359550561798
12980,2003,62,99,"Mngmocae","BattleCreek,MI",715.22489849586,0.0221179624664879,0.191919191919192
12980,2004,62,118,"Mngmocae","BattleCreek,MI",850.425933666777,0.0264336917562724,0.127118644067797
12980,2005,62,133,"Mngmocae","BattleCreek,MI",963.349268434014,0.0288003464703335,-0.0225563909774436
12980,2006,62,130,"Mngmocae","BattleCreek,MI",947.577118199312,0.0312725523213856,-0.0384615384615385
12980,2007,62,125,"Mngmocae","BattleCreek,MI",916.86593219593,0.028261361067149,0.312
12980,2008,62,164,"Mngmocae","BattleCreek,MI",1207.11609659873,0.0326043737574553,NA
12980,2001,63,98,"Admnsaws","BattleCreek,MI",710.119198579762,0.024822695035461,0.0918367346938776
12980,2002,63,107,"Admnsaws","BattleCreek,MI",773.876252124543,0.024241051200725,0.0280373831775701
12980,2003,63,110,"Admnsaws","BattleCreek,MI",794.694331662067,0.0245755138516533,0.0545454545454545
12980,2004,63,116,"Admnsaws","BattleCreek,MI",836.011934791069,0.0259856630824373,0.0172413793103448
12980,2005,63,118,"Admnsaws","BattleCreek,MI",854.700854700855,0.0255521870939801,-0.0338983050847458
12980,2006,63,114,"Admnsaws","BattleCreek,MI",830.952242113243,0.0274236228049074,0.0175438596491228
12980,2007,63,116,"Admnsaws","BattleCreek,MI",850.851585077824,0.0262265430703143,0.0258620689655172
12980,2008,63,119,"Admnsaws","BattleCreek,MI",875.895216434444,0.0236580516898608,NA
12980,2001,66,28,"Edctnlsr","BattleCreek,MI",202.891199594218,0.00709219858156028,0.107142857142857
12980,2002,66,31,"Edctnlsr","BattleCreek,MI",224.207138465989,0.00702310829179882,0.064516129032258
12980,2003,66,33,"Edctnlsr","BattleCreek,MI",238.40829949862,0.00737265415549598,0
12980,2004,66,33,"Edctnlsr","BattleCreek,MI",237.830981449183,0.00739247311827957,0.121212121212121
12980,2005,66,37,"Edctnlsr","BattleCreek,MI",267.999420541793,0.00801212646167172,0.0540540540540541
12980,2006,66,39,"Edctnlsr","BattleCreek,MI",284.273135459794,0.00938176569641568,0.0512820512820513
12980,2007,66,41,"Edctnlsr","BattleCreek,MI",300.732025760265,0.00926972643002487,0.121951219512195
12980,2008,66,46,"Edctnlsr","BattleCreek,MI",338.581344167936,0.00914512922465209,NA
12980,2001,67,303,"Hlthcasa","BattleCreek,MI",2195.57262418028,0.0767477203647416,0.102310231023102
12980,2002,67,334,"Hlthcasa","BattleCreek,MI",2415.65110476259,0.0756683280471228,0.0568862275449102
12980,2003,67,353,"Hlthcasa","BattleCreek,MI",2550.24635524282,0.0788650580875782,0.0538243626062323
12980,2004,67,372,"Hlthcasa","BattleCreek,MI",2681.00379088170,0.0833333333333333,0.0698924731182796
12980,2005,67,398,"Hlthcasa","BattleCreek,MI",2882.80457771983,0.0861844954525769,0.0125628140703518
12980,2006,67,403,"Hlthcasa","BattleCreek,MI",2937.48906641787,0.0969449121962954,0.0496277915632754
12980,2007,67,423,"Hlthcasa","BattleCreek,MI",3102.67431455103,0.0956364458512322,0.0685579196217494
12980,2008,67,452,"Hlthcasa","BattleCreek,MI",3326.92972965016,0.0898608349900596,NA
12980,2001,71,17,"Art,e,ar","BattleCreek,MI",123.183942610775,0.00430597771023303,0.176470588235294
12980,2002,71,20,"Art,e,ar","BattleCreek,MI",144.649766752251,0.00453103760761214,0.05
12980,2003,71,21,"Art,e,ar","BattleCreek,MI",151.714372408213,0.0046916890080429,-0.0476190476190476
12980,2004,71,20,"Art,e,ar","BattleCreek,MI",144.139988757081,0.00448028673835125,0.05
12980,2005,71,21,"Art,e,ar","BattleCreek,MI",152.107779226423,0.00454742312689476,0.0476190476190476
12980,2006,71,22,"Art,e,ar","BattleCreek,MI",160.359204618345,0.00529227808515757,0
12980,2007,71,22,"Art,e,ar","BattleCreek,MI",161.368404066484,0.00497399954781822,0.0454545454545455
12980,2008,71,23,"Art,e,ar","BattleCreek,MI",169.290672083968,0.00457256461232604,NA
12980,2001,74,106,"Accmmafs","BattleCreek,MI",768.088112749538,0.0268490374873354,0.0283018867924528
12980,2002,74,109,"Accmmafs","BattleCreek,MI",788.341228799768,0.0246941549614862,-0.100917431192661
12980,2003,74,98,"Accmmafs","BattleCreek,MI",708.00040457166,0.0218945487042002,0.0918367346938776
12980,2004,74,107,"Accmmafs","BattleCreek,MI",771.148939850383,0.0239695340501792,0.0467289719626168
12980,2005,74,112,"Accmmafs","BattleCreek,MI",811.241489207591,0.0242529233434387,0.0267857142857143
12980,2006,74,115,"Accmmafs","BattleCreek,MI",838.241296868622,0.0276641808996873,-0.0260869565217391
12980,2007,74,112,"Accmmafs","BattleCreek,MI",821.511875247554,0.0253221795161655,-0.00892857142857143
12980,2008,74,111,"Accmmafs","BattleCreek,MI",817.011504405238,0.0220675944333996,NA
12980,2001,78,606,"Govrnmnt","BattleCreek,MI",4391.14524836057,0.153495440729483,0.0412541254125413
12980,2002,78,631,"Govrnmnt","BattleCreek,MI",4563.70014103352,0.142954236520163,0.0126782884310618
12980,2003,78,639,"Govrnmnt","BattleCreek,MI",4616.45161756419,0.142761394101877,0.0500782472613459
12980,2004,78,671,"Govrnmnt","BattleCreek,MI",4835.89662280006,0.150313620071685,0.0342771982116244
12980,2005,78,694,"Govrnmnt","BattleCreek,MI",5026.79994205418,0.150281507145951,-0.00864553314121038
12980,2006,78,688,"Govrnmnt","BattleCreek,MI",5014.86967170097,0.165503969208564,0.0247093023255814
12980,2007,78,705,"Govrnmnt","BattleCreek,MI",5171.12385758505,0.159394076418720,0.0156028368794326
12980,2008,78,716,"Govrnmnt","BattleCreek,MI",5270.09222661397,0.142345924453280,NA
12980,2001,100,414,"Trade","BattleCreek,MI",2999.89130828593,0.104863221884498,0.0676328502415459
12980,2002,100,442,"Trade","BattleCreek,MI",3196.75984522475,0.100135931128228,0.0633484162895928
12980,2003,100,470,"Trade","BattleCreek,MI",3395.51214437429,0.105004468275246,0.0659574468085106
12980,2004,100,501,"Trade","BattleCreek,MI",3610.70671836488,0.112231182795699,-0.0179640718562874
12980,2005,100,492,"Trade","BattleCreek,MI",3563.66797044763,0.106539627544392,0.024390243902439
12980,2008,100,528,"Trade","BattleCreek,MI",3886.32499392762,0.104970178926441,NA
12980,2001,104,331,"Edctnahs","BattleCreek,MI",2398.4638237745,0.083839918946302,0.105740181268882
12980,2002,104,366,"Edctnahs","BattleCreek,MI",2647.09073156620,0.0829179882193022,0.0546448087431694
12980,2003,104,386,"Edctnahs","BattleCreek,MI",2788.65465474144,0.0862377122430742,0.0492227979274611
12980,2004,104,405,"Edctnahs","BattleCreek,MI",2918.83477233089,0.0907258064516129,0.0740740740740741
12980,2005,104,435,"Edctnahs","BattleCreek,MI",3150.80399826163,0.0941966219142486,0.0160919540229885
12980,2006,104,442,"Edctnahs","BattleCreek,MI",3221.76220187766,0.106326677892711,0.0497737556561086
12980,2007,104,464,"Edctnahs","BattleCreek,MI",3403.40634031129,0.104906172281257,0.0732758620689655
12980,2008,104,498,"Edctnahs","BattleCreek,MI",3665.51107381809,0.0990059642147117,NA
13020,2006,3,26,"A,f,f,ah","Bay City, MI",240.903573711861,0.00966183574879227,NA
13020,2001,6,1,"Mining","Bay City, MI",9.11984386827297,0.000411692054343351,0
13020,2002,6,1,"Mining","Bay City, MI",9.1260860042345,0.000394011032308905,1
13020,2003,6,2,"Mining","Bay City, MI",18.3281098220341,0.000777907429015947,-0.5
13020,2004,6,1,"Mining","Bay City, MI",9.1802917496718,0.000390472471690746,1
13020,2005,6,2,"Mining","Bay City, MI",18.4279146050437,0.000764525993883792,0.5
13020,2006,6,3,"Mining","Bay City, MI",27.7965661975224,0.00111482720178372,0
13020,2007,6,3,"Mining","Bay City, MI",27.9418065309316,0.00111275964391691,0
13020,2008,6,3,"Mining","Bay City, MI",27.9082748034792,0.00110415899889584,NA
13020,2001,11,102,"Cnstrctn","Bay City, MI",930.224074563843,0.0419925895430218,-0.0980392156862745
13020,2002,11,92,"Cnstrctn","Bay City, MI",839.599912389574,0.0362490149724192,-0.0652173913043478
13020,2003,11,86,"Cnstrctn","Bay City, MI",788.108722347464,0.0334500194476857,0.0232558139534884
13020,2004,11,88,"Cnstrctn","Bay City, MI",807.865673971119,0.0343615775087856,0.0454545454545455
13020,2005,11,92,"Cnstrctn","Bay City, MI",847.684071832011,0.0351681957186544,-0.0326086956521739
13020,2006,11,89,"Cnstrctn","Bay City, MI",824.631463859831,0.0330732069862505,-0.0898876404494382
13020,2007,11,81,"Cnstrctn","Bay City, MI",754.428776335153,0.0300445103857567,-0.0617283950617284
13020,2008,11,76,"Cnstrctn","Bay City, MI",707.009628354807,0.0279720279720280,NA
13020,2001,12,470,"Mnfctrng","Bay City, MI",4286.3266180883,0.193495265541375,0.110638297872340
13020,2002,12,522,"Mnfctrng","Bay City, MI",4763.81689421041,0.205673758865248,-0.00766283524904215
13020,2003,12,518,"Mnfctrng","Bay City, MI",4746.98044390682,0.201478024115130,-0.146718146718147
13020,2004,12,442,"Mnfctrng","Bay City, MI",4057.68895335494,0.172588832487310,-0.0769230769230769
13020,2005,12,408,"Mnfctrng","Bay City, MI",3759.29457942892,0.155963302752294,-0.00735294117647059
13020,2006,12,405,"Mnfctrng","Bay City, MI",3752.53643666552,0.150501672240803,-0.0271604938271605
13020,2007,12,394,"Mnfctrng","Bay City, MI",3669.69059106235,0.146142433234421,0.0177664974619289
13020,2008,12,401,"Mnfctrng","Bay City, MI",3730.40606539839,0.147589252852411,NA
13020,2001,45,38,"Informtn","Bay City, MI",346.554066994373,0.0156442980650473,0.526315789473684
13020,2002,45,58,"Informtn","Bay City, MI",529.312988245601,0.0228526398739165,0.0517241379310345
13020,2003,45,61,"Informtn","Bay City, MI",559.007349572039,0.0237261765849864,0.0819672131147541
13020,2004,45,66,"Informtn","Bay City, MI",605.899255478339,0.0257711831315892,-0.0303030303030303
13020,2005,45,64,"Informtn","Bay City, MI",589.693267361399,0.0244648318042813,0.15625
13020,2006,45,74,"Informtn","Bay City, MI",685.648632872219,0.0274990709773318,-0.0405405405405405
13020,2007,45,71,"Informtn","Bay City, MI",661.289421232047,0.0263353115727003,0.0140845070422535
13020,2008,45,72,"Informtn","Bay City, MI",669.798595283502,0.0264998159735002,NA
13020,2001,50,78,"Fnncandi","Bay City, MI",711.347821725292,0.0321119802387814,0.115384615384615
13020,2002,50,87,"Fnncandi","Bay City, MI",793.969482368402,0.0342789598108747,0
13020,2003,50,87,"Fnncandi","Bay City, MI",797.272777258481,0.0338389731621937,0.0459770114942529
13020,2004,50,91,"Fnncandi","Bay City, MI",835.406549220134,0.0355329949238579,0.0769230769230769
13020,2005,50,98,"Fnncandi","Bay City, MI",902.967815647142,0.0374617737003058,0.112244897959184
13020,2006,50,109,"Fnncandi","Bay City, MI",1009.94190517665,0.0405053883314753,-0.073394495412844
13020,2007,50,101,"Fnncandi","Bay City, MI",940.707486541363,0.0374629080118694,0
13020,2008,50,101,"Fnncandi","Bay City, MI",939.578585050467,0.0371733529628266,NA
13020,2001,55,190,"Rlesaral","Bay City, MI",1732.77033497187,0.0782214903252367,0.0315789473684211
13020,2002,55,196,"Rlesaral","Bay City, MI",1788.71285682996,0.0772261623325453,-0.0204081632653061
13020,2003,55,192,"Rlesaral","Bay City, MI",1759.49854291527,0.0746791131855309,0.0208333333333333
13020,2004,55,196,"Rlesaral","Bay City, MI",1799.33718293567,0.0765326044513862,-0.0408163265306122
13020,2005,55,188,"Rlesaral","Bay City, MI",1732.22397287411,0.0718654434250764,-0.0212765957446809
13020,2006,55,184,"Rlesaral","Bay City, MI",1704.85606011471,0.0683760683760684,0.0108695652173913
13020,2007,55,186,"Rlesaral","Bay City, MI",1732.39200491776,0.0689910979228487,0.0268817204301075
13020,2008,55,191,"Rlesaral","Bay City, MI",1776.82682915484,0.0702981229297019,NA
13020,2001,58,225,"Prfssats","Bay City, MI",2051.96487036142,0.092630712227254,-0.0488888888888889
13020,2002,58,214,"Prfssats","Bay City, MI",1952.98240490618,0.0843183609141056,0.0841121495327103
13020,2003,58,232,"Prfssats","Bay City, MI",2126.06073935595,0.0902372617658499,-0.129310344827586
13020,2004,58,202,"Prfssats","Bay City, MI",1854.41893343370,0.0788754392815307,0.138613861386139
13020,2005,58,230,"Prfssats","Bay City, MI",2119.21017958003,0.087920489296636,0.1
13020,2006,58,253,"Prfssats","Bay City, MI",2344.17708265772,0.094017094017094,0.0276679841897233
13020,2007,58,260,"Prfssats","Bay City, MI",2421.62323268074,0.0964391691394659,0.0615384615384615
13020,2008,58,276,"Prfssats","Bay City, MI",2567.56128192009,0.101582627898417,NA
13020,2001,62,12,"Mngmocae","Bay City, MI",109.438126419276,0.00494030465212021,0
13020,2002,62,12,"Mngmocae","Bay City, MI",109.513032050814,0.00472813238770686,-0.833333333333333
13020,2003,62,2,"Mngmocae","Bay City, MI",18.3281098220341,0.000777907429015947,2.5
13020,2004,62,7,"Mngmocae","Bay City, MI",64.2620422477026,0.00273330730183522,0
13020,2005,62,7,"Mngmocae","Bay City, MI",64.497701117653,0.00267584097859327,-0.142857142857143
13020,2006,62,6,"Mngmocae","Bay City, MI",55.5931323950448,0.00222965440356745,0
13020,2007,62,6,"Mngmocae","Bay City, MI",55.8836130618632,0.00222551928783383,NA
13020,2001,63,33,"Admnsaws","Bay City, MI",300.954847653008,0.0135858377933306,0.151515151515152
13020,2002,63,38,"Admnsaws","Bay City, MI",346.791268160911,0.0149724192277384,0.157894736842105
13020,2003,63,44,"Admnsaws","Bay City, MI",403.218416084749,0.0171139634383508,0
13020,2004,63,44,"Admnsaws","Bay City, MI",403.932836985559,0.0171807887543928,-0.113636363636364
13020,2005,63,39,"Admnsaws","Bay City, MI",359.344334798353,0.0149082568807339,0
13020,2006,63,39,"Admnsaws","Bay City, MI",361.355360567791,0.0144927536231884,0
13020,2007,63,39,"Admnsaws","Bay City, MI",363.243484902111,0.0144658753709199,NA
13020,2001,66,11,"Edctnlsr","Bay City, MI",100.318282551003,0.00452861259777686,0.090909090909091
13020,2002,66,12,"Edctnlsr","Bay City, MI",109.513032050814,0.00472813238770686,0.25
13020,2003,66,15,"Edctnlsr","Bay City, MI",137.460823665255,0.0058343057176196,0.0666666666666667
13020,2004,66,16,"Edctnlsr","Bay City, MI",146.884667994749,0.00624755954705193,0.125
13020,2005,66,18,"Edctnlsr","Bay City, MI",165.851231445393,0.00688073394495413,-0.0555555555555556
13020,2006,66,17,"Edctnlsr","Bay City, MI",157.513875119294,0.0063173541434411,0.117647058823529
13020,2007,66,19,"Edctnlsr","Bay City, MI",176.9647746959,0.00704747774480712,-0.0526315789473684
13020,2008,66,18,"Edctnlsr","Bay City, MI",167.449648820875,0.00662495399337505,NA
13020,2001,67,229,"Hlthcasa","Bay City, MI",2088.44424583451,0.0942774804446274,0.0349344978165939
13020,2002,67,237,"Hlthcasa","Bay City, MI",2162.88238300358,0.0933806146572104,0.0168776371308017
13020,2003,67,241,"Hlthcasa","Bay City, MI",2208.53723355510,0.0937378451964216,0.0829875518672199
13020,2004,67,261,"Hlthcasa","Bay City, MI",2396.05614666434,0.101913315111285,0.0651340996168582
13020,2005,67,278,"Hlthcasa","Bay City, MI",2561.48013010108,0.106269113149847,0.0323741007194245
13020,2006,67,287,"Hlthcasa","Bay City, MI",2659.20483289631,0.106651802303976,0.0627177700348432
13020,2007,67,305,"Hlthcasa","Bay City, MI",2840.75033064471,0.113130563798220,0.0622950819672131
13020,2008,67,324,"Hlthcasa","Bay City, MI",3014.09367877576,0.119249171880751,NA
13020,2001,71,14,"Art,e,ar","Bay City, MI",127.677814155822,0.00576368876080692,0.0714285714285714
13020,2002,71,15,"Art,e,ar","Bay City, MI",136.891290063518,0.00591016548463357,-0.2
13020,2003,71,12,"Art,e,ar","Bay City, MI",109.968658932204,0.00466744457409568,0
13020,2004,71,12,"Art,e,ar","Bay City, MI",110.163500996062,0.00468566966028895,-0.0833333333333333
13020,2005,71,11,"Art,e,ar","Bay City, MI",101.353530327740,0.00420489296636086,-0.090909090909091
13020,2006,71,10,"Art,e,ar","Bay City, MI",92.655220658408,0.00371609067261241,0.1
13020,2007,71,11,"Art,e,ar","Bay City, MI",102.453290613416,0.00408011869436202,0.090909090909091
13020,2008,71,12,"Art,e,ar","Bay City, MI",111.633099213917,0.00441663599558336,NA
13020,2001,74,71,"Accmmafs","Bay City, MI",647.508914647381,0.0292301358583779,0.0281690140845070
13020,2002,74,73,"Accmmafs","Bay City, MI",666.204278309119,0.0287628053585500,0.109589041095890
13020,2003,74,81,"Accmmafs","Bay City, MI",742.28844779238,0.0315052508751459,0.185185185185185
13020,2004,74,96,"Accmmafs","Bay City, MI",881.308007968493,0.0374853572823116,0.0625
13020,2005,74,102,"Accmmafs","Bay City, MI",939.82364485723,0.0389908256880734,0.0392156862745098
13020,2006,74,106,"Accmmafs","Bay City, MI",982.145338979125,0.0393905611296916,0.160377358490566
13020,2007,74,123,"Accmmafs","Bay City, MI",1145.61406776819,0.0456231454005935,0.024390243902439
13020,2008,74,126,"Accmmafs","Bay City, MI",1172.14754174613,0.0463746779536253,NA
13020,2001,78,329,"Govrnmnt","Bay City, MI",3000.42863266181,0.135446685878963,0.0212765957446809
13020,2002,78,336,"Govrnmnt","Bay City, MI",3066.36489742279,0.132387706855792,0.0238095238095238
13020,2003,78,344,"Govrnmnt","Bay City, MI",3152.43488938986,0.133800077790743,0.0465116279069767
13020,2004,78,360,"Govrnmnt","Bay City, MI",3304.90502988185,0.140570089808669,0.0333333333333333
13020,2005,78,372,"Govrnmnt","Bay City, MI",3427.59211653813,0.142201834862385,-0.0107526881720430
13020,2006,78,368,"Govrnmnt","Bay City, MI",3409.71212022941,0.136752136752137,0.0108695652173913
13020,2007,78,372,"Govrnmnt","Bay City, MI",3464.78400983552,0.137982195845697,0.0188172043010753
13020,2008,78,379,"Govrnmnt","Bay City, MI",3525.74538350621,0.139492086860508,NA
13020,2001,100,386,"Trade","Bay City, MI",3520.25973315337,0.158913132976534,0.0259067357512953
13020,2002,100,396,"Trade","Bay City, MI",3613.93005767686,0.156028368794326,0.00505050505050505
13020,2003,100,398,"Trade","Bay City, MI",3647.29385458478,0.154803578374173,0.0100502512562814
13020,2004,100,402,"Trade","Bay City, MI",3690.47728336807,0.156969933619680,0.0248756218905473
