"fips","year","indust","gdp","code","industry","metro","popestimate","index.gdp"
14740,2002,74,152,NA,"Accmmafs","Brmrtn-Slvrd,WA",236623,0.000642372043292495
14740,2002,100,654,NA,"Trade","Brmrtn-Slvrd,WA",236623,0.00276389023890323
14740,2003,11,256,NA,"Cnstrctn","Brmrtn-Slvrd,WA",238884,0.00107164983841530
14740,2003,12,94,NA,"Mnfctrng","Brmrtn-Slvrd,WA",238884,0.000393496425043117
14740,2003,10,38,NA,"Utilitis","Brmrtn-Slvrd,WA",238884,0.000159073022889771
14740,2003,67,487,NA,"Hlthcasa","Brmrtn-Slvrd,WA",238884,0.00203864637229785
14740,2003,100,694,NA,"Trade","Brmrtn-Slvrd,WA",238884,0.00290517573382897
14740,2003,66,25,NA,"Edctnlsr","Brmrtn-Slvrd,WA",238884,0.000104653304532744
14740,2003,50,258,NA,"Fnncandi","Brmrtn-Slvrd,WA",238884,0.00108002210277792
14740,2003,58,306,NA,"Prfssats","Brmrtn-Slvrd,WA",238884,0.00128095644748079
14740,2003,6,3,NA,"Mining","Brmrtn-Slvrd,WA",238884,1.25583965439293e-05
14740,2003,3,45,NA,"A,f,f,ah","Brmrtn-Slvrd,WA",238884,0.000188375948158939
14740,2003,78,3144,NA,"Govrnmnt","Brmrtn-Slvrd,WA",238884,0.0131611995780379
14740,2003,74,160,NA,"Accmmafs","Brmrtn-Slvrd,WA",238884,0.000669781149009561
14740,2003,104,512,NA,"Edctnahs","Brmrtn-Slvrd,WA",238884,0.00214329967683060
14740,2003,62,13,NA,"Mngmocae","Brmrtn-Slvrd,WA",238884,5.44197183570268e-05
14740,2003,63,144,NA,"Admnsaws","Brmrtn-Slvrd,WA",238884,0.000602803034108605
14740,2003,45,134,NA,"Informtn","Brmrtn-Slvrd,WA",238884,0.000560941712295507
14740,2003,36,69,NA,"Tawr,ePS","Brmrtn-Slvrd,WA",238884,0.000288843120510373
14740,2003,71,45,NA,"Art,e,ar","Brmrtn-Slvrd,WA",238884,0.000188375948158939
14740,2003,55,684,NA,"Rlesaral","Brmrtn-Slvrd,WA",238884,0.00286331441201587
14740,2004,58,365,NA,"Prfssats","Brmrtn-Slvrd,WA",239179,0.00152605370872861
14740,2004,50,281,NA,"Fnncandi","Brmrtn-Slvrd,WA",239179,0.00117485230726778
14740,2004,78,3205,NA,"Govrnmnt","Brmrtn-Slvrd,WA",239179,0.0134000058533567
14740,2004,71,50,NA,"Art,e,ar","Brmrtn-Slvrd,WA",239179,0.000209048453250494
14740,2004,55,720,NA,"Rlesaral","Brmrtn-Slvrd,WA",239179,0.00301029772680712
14740,2004,104,553,NA,"Edctnahs","Brmrtn-Slvrd,WA",239179,0.00231207589295047
14740,2004,10,53,NA,"Utilitis","Brmrtn-Slvrd,WA",239179,0.000221591360445524
14740,2004,67,523,NA,"Hlthcasa","Brmrtn-Slvrd,WA",239179,0.00218664682100017
14740,2004,12,97,NA,"Mnfctrng","Brmrtn-Slvrd,WA",239179,0.000405553999305959
14740,2004,6,3,NA,"Mining","Brmrtn-Slvrd,WA",239179,1.25429071950297e-05
14740,2004,3,45,NA,"A,f,f,ah","Brmrtn-Slvrd,WA",239179,0.000188143607925445
14740,2004,45,109,NA,"Informtn","Brmrtn-Slvrd,WA",239179,0.000455725628086078
14740,2004,11,290,NA,"Cnstrctn","Brmrtn-Slvrd,WA",239179,0.00121248102885287
14740,2004,63,174,NA,"Admnsaws","Brmrtn-Slvrd,WA",239179,0.00072748861731172
14740,2004,62,11,NA,"Mngmocae","Brmrtn-Slvrd,WA",239179,4.59906597151088e-05
14740,2004,100,750,NA,"Trade","Brmrtn-Slvrd,WA",239179,0.00313572679875742
14740,2004,36,80,NA,"Tawr,ePS","Brmrtn-Slvrd,WA",239179,0.000334477525200791
14740,2004,66,31,NA,"Edctnlsr","Brmrtn-Slvrd,WA",239179,0.000129610041015307
14740,2004,74,166,NA,"Accmmafs","Brmrtn-Slvrd,WA",239179,0.000694040864791641
14740,2005,63,191,NA,"Admnsaws","Brmrtn-Slvrd,WA",236024,0.000809239738331695
14740,2005,62,16,NA,"Mngmocae","Brmrtn-Slvrd,WA",236024,6.77897163000373e-05
14740,2005,74,180,NA,"Accmmafs","Brmrtn-Slvrd,WA",236024,0.00076263430837542
14740,2005,100,799,NA,"Trade","Brmrtn-Slvrd,WA",236024,0.00338524895773311
14740,2005,58,393,NA,"Prfssats","Brmrtn-Slvrd,WA",236024,0.00166508490661967
14740,2005,66,31,NA,"Edctnlsr","Brmrtn-Slvrd,WA",236024,0.000131342575331322
14740,2005,11,325,NA,"Cnstrctn","Brmrtn-Slvrd,WA",236024,0.00137697861234451
14740,2005,78,3258,NA,"Govrnmnt","Brmrtn-Slvrd,WA",236024,0.0138036809815951
14740,2005,50,294,NA,"Fnncandi","Brmrtn-Slvrd,WA",236024,0.00124563603701319
14740,2005,6,3,NA,"Mining","Brmrtn-Slvrd,WA",236024,1.2710571806257e-05
14740,2005,10,51,NA,"Utilitis","Brmrtn-Slvrd,WA",236024,0.000216079720706369
14740,2005,55,786,NA,"Rlesaral","Brmrtn-Slvrd,WA",236024,0.00333016981323933
14740,2005,71,56,NA,"Art,e,ar","Brmrtn-Slvrd,WA",236024,0.000237264007050130
14740,2005,45,142,NA,"Informtn","Brmrtn-Slvrd,WA",236024,0.000601633732162831
14740,2005,3,50,NA,"A,f,f,ah","Brmrtn-Slvrd,WA",236024,0.000211842863437617
14740,2005,36,83,NA,"Tawr,ePS","Brmrtn-Slvrd,WA",236024,0.000351659153306443
14740,2005,67,562,NA,"Hlthcasa","Brmrtn-Slvrd,WA",236024,0.00238111378503881
14740,2005,12,109,NA,"Mnfctrng","Brmrtn-Slvrd,WA",236024,0.000461817442294004
14740,2005,104,594,NA,"Edctnahs","Brmrtn-Slvrd,WA",236024,0.00251669321763888
14740,2006,12,149,NA,"Mnfctrng","Brmrtn-Slvrd,WA",239771,0.000621426277573184
14740,2006,58,356,NA,"Prfssats","Brmrtn-Slvrd,WA",239771,0.00148475003232251
14740,2006,10,56,NA,"Utilitis","Brmrtn-Slvrd,WA",239771,0.000233556184859720
14740,2006,71,56,NA,"Art,e,ar","Brmrtn-Slvrd,WA",239771,0.000233556184859720
14740,2006,67,600,NA,"Hlthcasa","Brmrtn-Slvrd,WA",239771,0.00250238769492557
14740,2006,45,148,NA,"Informtn","Brmrtn-Slvrd,WA",239771,0.000617255631414975
14740,2006,55,842,NA,"Rlesaral","Brmrtn-Slvrd,WA",239771,0.00351168406521222
14740,2006,6,5,NA,"Mining","Brmrtn-Slvrd,WA",239771,2.08532307910465e-05
14740,2006,78,3560,NA,"Govrnmnt","Brmrtn-Slvrd,WA",239771,0.0148475003232251
14740,2006,11,367,NA,"Cnstrctn","Brmrtn-Slvrd,WA",239771,0.00153062714006281
14740,2006,63,188,NA,"Admnsaws","Brmrtn-Slvrd,WA",239771,0.000784081477743347
14740,2006,50,304,NA,"Fnncandi","Brmrtn-Slvrd,WA",239771,0.00126787643209562
14740,2006,3,52,NA,"A,f,f,ah","Brmrtn-Slvrd,WA",239771,0.000216873600226883
14740,2006,100,864,NA,"Trade","Brmrtn-Slvrd,WA",239771,0.00360343828069283
14740,2006,66,33,NA,"Edctnlsr","Brmrtn-Slvrd,WA",239771,0.000137631323220907
14740,2006,104,633,NA,"Edctnahs","Brmrtn-Slvrd,WA",239771,0.00264001901814648
14740,2006,62,20,NA,"Mngmocae","Brmrtn-Slvrd,WA",239771,8.34129231641858e-05
14740,2006,36,86,NA,"Tawr,ePS","Brmrtn-Slvrd,WA",239771,0.000358675569605999
14740,2006,74,205,NA,"Accmmafs","Brmrtn-Slvrd,WA",239771,0.000854982462432905
14740,2007,71,57,NA,"Art,e,ar","Brmrtn-Slvrd,WA",238160,0.000239334900906953
14740,2007,10,58,NA,"Utilitis","Brmrtn-Slvrd,WA",238160,0.000243533758817602
14740,2007,74,197,NA,"Accmmafs","Brmrtn-Slvrd,WA",238160,0.000827175008397716
14740,2007,104,670,NA,"Edctnahs","Brmrtn-Slvrd,WA",238160,0.00281323480013436
14740,2007,78,3629,NA,"Govrnmnt","Brmrtn-Slvrd,WA",238160,0.0152376553577427
14740,2007,63,187,NA,"Admnsaws","Brmrtn-Slvrd,WA",238160,0.000785186429291233
14740,2007,100,865,NA,"Trade","Brmrtn-Slvrd,WA",238160,0.00363201209271078
14740,2007,12,136,NA,"Mnfctrng","Brmrtn-Slvrd,WA",238160,0.000571044675848169
14740,2007,3,56,NA,"A,f,f,ah","Brmrtn-Slvrd,WA",238160,0.000235136042996305
14740,2007,45,145,NA,"Informtn","Brmrtn-Slvrd,WA",238160,0.000608834397044004
14740,2007,66,35,NA,"Edctnlsr","Brmrtn-Slvrd,WA",238160,0.000146960026872691
14740,2007,6,5,NA,"Mining","Brmrtn-Slvrd,WA",238160,2.09942895532415e-05
14740,2007,58,388,NA,"Prfssats","Brmrtn-Slvrd,WA",238160,0.00162915686933154
14740,2007,67,634,NA,"Hlthcasa","Brmrtn-Slvrd,WA",238160,0.00266207591535102
14740,2007,62,21,NA,"Mngmocae","Brmrtn-Slvrd,WA",238160,8.81760161236144e-05
14740,2007,55,902,NA,"Rlesaral","Brmrtn-Slvrd,WA",238160,0.00378736983540477
14740,2007,36,92,NA,"Tawr,ePS","Brmrtn-Slvrd,WA",238160,0.000386294927779644
14740,2007,11,380,NA,"Cnstrctn","Brmrtn-Slvrd,WA",238160,0.00159556600604636
14740,2007,50,305,NA,"Fnncandi","Brmrtn-Slvrd,WA",238160,0.00128065166274773
14740,2008,55,943,NA,"Rlesaral","Brmrtn-Slvrd,WA",239769,0.00393295213309477
14740,2008,50,293,NA,"Fnncandi","Brmrtn-Slvrd,WA",239769,0.00122200951749392
14740,2008,63,186,NA,"Admnsaws","Brmrtn-Slvrd,WA",239769,0.00077574665615655
14740,2008,74,205,NA,"Accmmafs","Brmrtn-Slvrd,WA",239769,0.000854989594151037
14740,2008,104,722,NA,"Edctnahs","Brmrtn-Slvrd,WA",239769,0.00301123164379048
14740,2008,62,22,NA,"Mngmocae","Brmrtn-Slvrd,WA",239769,9.1754980835721e-05
14740,2008,67,682,NA,"Hlthcasa","Brmrtn-Slvrd,WA",239769,0.00284440440590735
14740,2008,66,40,NA,"Edctnlsr","Brmrtn-Slvrd,WA",239769,0.000166827237883129
14740,2008,45,142,NA,"Informtn","Brmrtn-Slvrd,WA",239769,0.000592236694485109
14740,2008,71,65,NA,"Art,e,ar","Brmrtn-Slvrd,WA",239769,0.000271094261560085
14740,2008,36,97,NA,"Tawr,ePS","Brmrtn-Slvrd,WA",239769,0.000404556051866588
14740,2008,12,137,NA,"Mnfctrng","Brmrtn-Slvrd,WA",239769,0.000571383289749717
14740,2008,3,54,NA,"A,f,f,ah","Brmrtn-Slvrd,WA",239769,0.000225216771142224
14740,2008,11,378,NA,"Cnstrctn","Brmrtn-Slvrd,WA",239769,0.00157651739799557
14740,2008,6,5,NA,"Mining","Brmrtn-Slvrd,WA",239769,2.08534047353911e-05
14740,2008,100,881,NA,"Trade","Brmrtn-Slvrd,WA",239769,0.00367436991437592
14740,2008,10,75,NA,"Utilitis","Brmrtn-Slvrd,WA",239769,0.000312801071030867
14740,2008,58,420,NA,"Prfssats","Brmrtn-Slvrd,WA",239769,0.00175168599777286
14740,2008,78,3791,NA,"Govrnmnt","Brmrtn-Slvrd,WA",239769,0.0158110514703736
14860,2001,10,1085,NA,"Utilitis","Brdgprt-St-N,CT",888226,0.0012215359604425
14860,2001,66,339,NA,"Edctnlsr","Brdgprt-St-N,CT",888226,0.000381659622663601
14860,2001,11,1608,NA,"Cnstrctn","Brdgprt-St-N,CT",888226,0.00181035006856363
14860,2001,45,2901,NA,"Informtn","Brdgprt-St-N,CT",888226,0.00326606066474073
14860,2001,63,1827,NA,"Admnsaws","Brdgprt-St-N,CT",888226,0.00205690893984189
14860,2001,50,11287,NA,"Fnncandi","Brdgprt-St-N,CT",888226,0.0127073515073866
14860,2001,104,3496,NA,"Edctnahs","Brdgprt-St-N,CT",888226,0.00393593522369307
14860,2001,71,721,NA,"Art,e,ar","Brdgprt-St-N,CT",888226,0.000811730347906952
14860,2001,12,6390,NA,"Mnfctrng","Brdgprt-St-N,CT",888226,0.00719411501126965
14860,2001,62,3606,NA,"Mngmocae","Brdgprt-St-N,CT",888226,0.00405977757912964
14860,2001,58,6439,NA,"Prfssats","Brdgprt-St-N,CT",888226,0.00724928115141867
14860,2001,36,796,NA,"Tawr,ePS","Brdgprt-St-N,CT",888226,0.000896168317522793
14860,2001,55,11862,NA,"Rlesaral","Brdgprt-St-N,CT",888226,0.0133547092744414
14860,2001,67,3158,NA,"Hlthcasa","Brdgprt-St-N,CT",888226,0.00355540144062435
14860,2001,100,6921,NA,"Trade","Brdgprt-St-N,CT",888226,0.00779193583614981
14860,2001,74,823,NA,"Accmmafs","Brdgprt-St-N,CT",888226,0.000926565986584495
14860,2001,78,2742,NA,"Govrnmnt","Brdgprt-St-N,CT",888226,0.00308705216915515
14860,2002,12,6251,NA,"Mnfctrng","Brdgprt-St-N,CT",890913,0.00701639778519339
14860,2002,36,793,NA,"Tawr,ePS","Brdgprt-St-N,CT",890913,0.000890098135283692
14860,2002,45,2863,NA,"Informtn","Brdgprt-St-N,CT",890913,0.00321355732826887
14860,2002,104,3709,NA,"Edctnahs","Brdgprt-St-N,CT",890913,0.00416314499844541
14860,2002,50,11401,NA,"Fnncandi","Brdgprt-St-N,CT",890913,0.0127969846662918
14860,2002,78,2917,NA,"Govrnmnt","Brdgprt-St-N,CT",890913,0.00327416930721630
14860,2002,67,3336,NA,"Hlthcasa","Brdgprt-St-N,CT",890913,0.00374447336608625
14860,2002,71,733,NA,"Art,e,ar","Brdgprt-St-N,CT",890913,0.00082275149200876
14860,2002,74,888,NA,"Accmmafs","Brdgprt-St-N,CT",890913,0.000996730320469002
14860,2002,10,944,NA,"Utilitis","Brdgprt-St-N,CT",890913,0.00105958718752561
14860,2002,58,5723,NA,"Prfssats","Brdgprt-St-N,CT",890913,0.00642374732437398
14860,2002,55,11879,NA,"Rlesaral","Brdgprt-St-N,CT",890913,0.0133335129243821
14860,2002,3,20,NA,"A,f,f,ah","Brdgprt-St-N,CT",890913,2.24488810916442e-05
14860,2002,63,1713,NA,"Admnsaws","Brdgprt-St-N,CT",890913,0.00192274666549932
14860,2002,62,3308,NA,"Mngmocae","Brdgprt-St-N,CT",890913,0.00371304493255795
14860,2002,66,374,NA,"Edctnlsr","Brdgprt-St-N,CT",890913,0.000419794076413746
14860,2002,100,6764,NA,"Trade","Brdgprt-St-N,CT",890913,0.00759221158519406
14860,2003,55,12695,NA,"Rlesaral","Brdgprt-St-N,CT",892776,0.0142196922856349
14860,2003,74,931,NA,"Accmmafs","Brdgprt-St-N,CT",892776,0.00104281477100639
14860,2003,10,1149,NA,"Utilitis","Brdgprt-St-N,CT",892776,0.00128699696228393
14860,2003,104,3896,NA,"Edctnahs","Brdgprt-St-N,CT",892776,0.00436391659273995
14860,2003,67,3487,NA,"Hlthcasa","Brdgprt-St-N,CT",892776,0.00390579495864584
14860,2003,3,15,NA,"A,f,f,ah","Brdgprt-St-N,CT",892776,1.68015269227667e-05
14860,2003,45,2983,NA,"Informtn","Brdgprt-St-N,CT",892776,0.00334126365404088
14860,2003,12,5767,NA,"Mnfctrng","Brdgprt-St-N,CT",892776,0.00645962705090639
14860,2003,62,3737,NA,"Mngmocae","Brdgprt-St-N,CT",892776,0.00418582040735862
14860,2003,71,792,NA,"Art,e,ar","Brdgprt-St-N,CT",892776,0.000887120621522084
14860,2003,36,835,NA,"Tawr,ePS","Brdgprt-St-N,CT",892776,0.000935284998700682
14860,2003,58,5579,NA,"Prfssats","Brdgprt-St-N,CT",892776,0.00624904791347438
14860,2003,50,11747,NA,"Fnncandi","Brdgprt-St-N,CT",892776,0.0131578357841161
14860,2003,100,6986,NA,"Trade","Brdgprt-St-N,CT",892776,0.0078250311388299
14860,2003,78,3002,NA,"Govrnmnt","Brdgprt-St-N,CT",892776,0.00336254558814305
14860,2003,63,1804,NA,"Admnsaws","Brdgprt-St-N,CT",892776,0.00202066363791141
14860,2003,66,409,NA,"Edctnlsr","Brdgprt-St-N,CT",892776,0.000458121634094106
14860,2004,67,3625,NA,"Hlthcasa","Brdgprt-St-N,CT",892946,0.00405959598900717
14860,2004,55,14165,NA,"Rlesaral","Brdgprt-St-N,CT",892946,0.015863221292217
14860,2004,74,1008,NA,"Accmmafs","Brdgprt-St-N,CT",892946,0.00112884765708117
14860,2004,104,4072,NA,"Edctnahs","Brdgprt-St-N,CT",892946,0.00456018617027233
14860,2004,63,1850,NA,"Admnsaws","Brdgprt-St-N,CT",892946,0.00207179381507952
14860,2004,100,7182,NA,"Trade","Brdgprt-St-N,CT",892946,0.00804303955670332
14860,2004,58,5708,NA,"Prfssats","Brdgprt-St-N,CT",892946,0.00639232383593185
14860,2004,3,15,NA,"A,f,f,ah","Brdgprt-St-N,CT",892946,1.67983282303745e-05
14860,2004,10,1595,NA,"Utilitis","Brdgprt-St-N,CT",892946,0.00178622223516316
14860,2004,36,948,NA,"Tawr,ePS","Brdgprt-St-N,CT",892946,0.00106165434415967
14860,2004,12,6498,NA,"Mnfctrng","Brdgprt-St-N,CT",892946,0.00727703578939824
14860,2004,66,447,NA,"Edctnlsr","Brdgprt-St-N,CT",892946,0.00050059018126516
14860,2004,62,3330,NA,"Mngmocae","Brdgprt-St-N,CT",892946,0.00372922886714314
14860,2004,50,12779,NA,"Fnncandi","Brdgprt-St-N,CT",892946,0.0143110557637304
14860,2004,78,3153,NA,"Govrnmnt","Brdgprt-St-N,CT",892946,0.00353100859402472
14860,2004,71,829,NA,"Art,e,ar","Brdgprt-St-N,CT",892946,0.000928387606865365
14860,2004,45,3278,NA,"Informtn","Brdgprt-St-N,CT",892946,0.00367099466261118
14860,2005,50,14583,NA,"Fnncandi","Brdgprt-St-N,CT",891838,0.0163516243981530
14860,2005,78,3286,NA,"Govrnmnt","Brdgprt-St-N,CT",891838,0.00368452566497503
14860,2005,10,1351,NA,"Utilitis","Brdgprt-St-N,CT",891838,0.00151484910936740
14860,2005,100,7582,NA,"Trade","Brdgprt-St-N,CT",891838,0.00850154400238608
14860,2005,62,3791,NA,"Mngmocae","Brdgprt-St-N,CT",891838,0.00425077200119304
14860,2005,45,3430,NA,"Informtn","Brdgprt-St-N,CT",891838,0.00384598996678769
14860,2005,66,476,NA,"Edctnlsr","Brdgprt-St-N,CT",891838,0.000533729219880741
14860,2005,12,6819,NA,"Mnfctrng","Brdgprt-St-N,CT",891838,0.00764600745875372
14860,2005,36,998,NA,"Tawr,ePS","Brdgprt-St-N,CT",891838,0.00111903731395164
14860,2005,74,1025,NA,"Accmmafs","Brdgprt-St-N,CT",891838,0.00114931187054151
14860,2005,55,13654,NA,"Rlesaral","Brdgprt-St-N,CT",891838,0.0153099553954866
14860,2005,104,4314,NA,"Edctnahs","Brdgprt-St-N,CT",891838,0.00483720137513764
14860,2005,58,6026,NA,"Prfssats","Brdgprt-St-N,CT",891838,0.00675683251891039
14860,2005,71,831,NA,"Art,e,ar","Brdgprt-St-N,CT",891838,0.000931783575043898
14860,2005,63,1981,NA,"Admnsaws","Brdgprt-St-N,CT",891838,0.00222125542979779
14860,2005,3,20,NA,"A,f,f,ah","Brdgprt-St-N,CT",891838,2.24255974739807e-05
14860,2005,67,3837,NA,"Hlthcasa","Brdgprt-St-N,CT",891838,0.0043023508753832
14860,2006,12,8536,NA,"Mnfctrng","Brdgprt-St-N,CT",890512,0.0095854968826922
14860,2006,66,513,NA,"Edctnlsr","Brdgprt-St-N,CT",890512,0.00057607309053668
14860,2006,62,4053,NA,"Mngmocae","Brdgprt-St-N,CT",890512,0.00455131430008804
14860,2006,67,3965,NA,"Hlthcasa","Brdgprt-St-N,CT",890512,0.00445249474459637
14860,2006,63,2083,NA,"Admnsaws","Brdgprt-St-N,CT",890512,0.00233910379646765
14860,2006,10,1860,NA,"Utilitis","Brdgprt-St-N,CT",890512,0.0020886860592558
14860,2006,71,900,NA,"Art,e,ar","Brdgprt-St-N,CT",890512,0.00101065454480119
14860,2006,36,1082,NA,"Tawr,ePS","Brdgprt-St-N,CT",890512,0.00121503135274988
14860,2006,55,13229,NA,"Rlesaral","Brdgprt-St-N,CT",890512,0.0148554988590833
14860,2006,50,15168,NA,"Fnncandi","Brdgprt-St-N,CT",890512,0.0170328979283828
14860,2006,58,6265,NA,"Prfssats","Brdgprt-St-N,CT",890512,0.00703527858131053
14860,2006,3,18,NA,"A,f,f,ah","Brdgprt-St-N,CT",890512,2.02130908960239e-05
14860,2006,104,4478,NA,"Edctnahs","Brdgprt-St-N,CT",890512,0.00502856783513305
14860,2006,74,1092,NA,"Accmmafs","Brdgprt-St-N,CT",890512,0.00122626084769211
14860,2006,45,3316,NA,"Informtn","Brdgprt-St-N,CT",890512,0.00372370052284528
14860,2006,78,3474,NA,"Govrnmnt","Brdgprt-St-N,CT",890512,0.00390112654293261
14860,2006,100,7900,NA,"Trade","Brdgprt-St-N,CT",890512,0.00887130100436603
14860,2007,74,1167,NA,"Accmmafs","Brdgprt-St-N,CT",890595,0.00131035992791336
14860,2007,12,9347,NA,"Mnfctrng","Brdgprt-St-N,CT",890595,0.0104952307165434
14860,2007,100,8006,NA,"Trade","Brdgprt-St-N,CT",890595,0.00898949578652474
14860,2007,63,2338,NA,"Admnsaws","Brdgprt-St-N,CT",890595,0.00262521123518547
14860,2007,78,3666,NA,"Govrnmnt","Brdgprt-St-N,CT",890595,0.00411634918228825
14860,2007,71,986,NA,"Art,e,ar","Brdgprt-St-N,CT",890595,0.00110712501193023
14860,2007,36,1382,NA,"Tawr,ePS","Brdgprt-St-N,CT",890595,0.00155177156844581
14860,2007,66,557,NA,"Edctnlsr","Brdgprt-St-N,CT",890595,0.000625424575705006
14860,2007,55,13392,NA,"Rlesaral","Brdgprt-St-N,CT",890595,0.0150371380930726
14860,2007,50,16264,NA,"Fnncandi","Brdgprt-St-N,CT",890595,0.0182619484726503
14860,2007,58,6620,NA,"Prfssats","Brdgprt-St-N,CT",890595,0.00743323283872018
14860,2007,10,2004,NA,"Utilitis","Brdgprt-St-N,CT",890595,0.0022501810587304
14860,2007,45,3488,NA,"Informtn","Brdgprt-St-N,CT",890595,0.00391648280082417
14860,2007,62,4557,NA,"Mngmocae","Brdgprt-St-N,CT",890595,0.00511680393444832
14860,2007,104,4712,NA,"Edctnahs","Brdgprt-St-N,CT",890595,0.00529084488459962
14860,2007,67,4155,NA,"Hlthcasa","Brdgprt-St-N,CT",890595,0.00466542030889462
14860,2007,3,21,NA,"A,f,f,ah","Brdgprt-St-N,CT",890595,2.35797416334024e-05
14860,2008,58,7060,NA,"Prfssats","Brdgprt-St-N,CT",895030,0.00788800375406411
14860,2008,104,5054,NA,"Edctnahs","Brdgprt-St-N,CT",895030,0.00564673809816431
14860,2008,100,7868,NA,"Trade","Brdgprt-St-N,CT",895030,0.00879076678994
14860,2008,45,3583,NA,"Informtn","Brdgprt-St-N,CT",895030,0.00400321776923679
14860,2008,62,4004,NA,"Mngmocae","Brdgprt-St-N,CT",895030,0.00447359306391965
14860,2008,71,1045,NA,"Art,e,ar","Brdgprt-St-N,CT",895030,0.00116755862931969
14860,2008,78,3805,NA,"Govrnmnt","Brdgprt-St-N,CT",895030,0.00425125414790566
14860,2008,66,596,NA,"Edctnlsr","Brdgprt-St-N,CT",895030,0.00066589946705697
14860,2008,63,2309,NA,"Admnsaws","Brdgprt-St-N,CT",895030,0.00257980179435326
14860,2008,10,2084,NA,"Utilitis","Brdgprt-St-N,CT",895030,0.00232841357272941
14860,2008,36,1294,NA,"Tawr,ePS","Brdgprt-St-N,CT",895030,0.00144576159458342
14860,2008,12,9378,NA,"Mnfctrng","Brdgprt-St-N,CT",895030,0.0104778610772823
14860,2008,67,4458,NA,"Hlthcasa","Brdgprt-St-N,CT",895030,0.00498083863110734
14860,2008,50,16237,NA,"Fnncandi","Brdgprt-St-N,CT",895030,0.0181412913533625
14860,2008,74,1209,NA,"Accmmafs","Brdgprt-St-N,CT",895030,0.00135079271085885
14860,2008,55,13422,NA,"Rlesaral","Brdgprt-St-N,CT",895030,0.0149961453806018
14860,2008,3,17,NA,"A,f,f,ah","Brdgprt-St-N,CT",895030,1.89937767449136e-05
15180,2001,3,121,NA,"A,f,f,ah","Brwnsvll-Hrl,TX",342449,0.000353337285259995
15180,2001,10,37,NA,"Utilitis","Brwnsvll-Hrl,TX",342449,0.000108045285575370
15180,2001,11,170,NA,"Cnstrctn","Brwnsvll-Hrl,TX",342449,0.000496424285076026
15180,2001,100,736,NA,"Trade","Brwnsvll-Hrl,TX",342449,0.00214922514009385
15180,2001,6,3,NA,"Mining","Brwnsvll-Hrl,TX",342449,8.76042856016516e-06
15180,2001,78,1163,NA,"Govrnmnt","Brwnsvll-Hrl,TX",342449,0.00339612613849069
15180,2001,74,200,NA,"Accmmafs","Brwnsvll-Hrl,TX",342449,0.000584028570677678
15180,2001,45,117,NA,"Informtn","Brwnsvll-Hrl,TX",342449,0.000341656713846441
15180,2001,55,346,NA,"Rlesaral","Brwnsvll-Hrl,TX",342449,0.00101036942727238
15180,2001,104,661,NA,"Edctnahs","Brwnsvll-Hrl,TX",342449,0.00193021442608972
15180,2001,62,10,NA,"Mngmocae","Brwnsvll-Hrl,TX",342449,2.92014285338839e-05
15180,2001,71,45,NA,"Art,e,ar","Brwnsvll-Hrl,TX",342449,0.000131406428402477
15180,2001,58,138,NA,"Prfssats","Brwnsvll-Hrl,TX",342449,0.000402979713767598
15180,2001,63,114,NA,"Admnsaws","Brwnsvll-Hrl,TX",342449,0.000332896285286276
15180,2001,12,631,NA,"Mnfctrng","Brwnsvll-Hrl,TX",342449,0.00184261014048807
15180,2001,36,205,NA,"Tawr,ePS","Brwnsvll-Hrl,TX",342449,0.00059862928494462
15180,2001,66,25,NA,"Edctnlsr","Brwnsvll-Hrl,TX",342449,7.30035713347097e-05
15180,2001,67,636,NA,"Hlthcasa","Brwnsvll-Hrl,TX",342449,0.00185721085475501
15180,2001,50,169,NA,"Fnncandi","Brwnsvll-Hrl,TX",342449,0.000493504142222637
15180,2002,55,271,NA,"Rlesaral","Brwnsvll-Hrl,TX",349868,0.000774577840785668
15180,2002,78,1255,NA,"Govrnmnt","Brwnsvll-Hrl,TX",349868,0.00358706712245761
15180,2002,36,211,NA,"Tawr,ePS","Brwnsvll-Hrl,TX",349868,0.000603084591903232
15180,2002,50,199,NA,"Fnncandi","Brwnsvll-Hrl,TX",349868,0.000568785942126745
15180,2002,63,148,NA,"Admnsaws","Brwnsvll-Hrl,TX",349868,0.000423016680576675
15180,2002,45,118,NA,"Informtn","Brwnsvll-Hrl,TX",349868,0.000337270056135457
15180,2002,10,42,NA,"Utilitis","Brwnsvll-Hrl,TX",349868,0.000120045274217705
15180,2002,67,741,NA,"Hlthcasa","Brwnsvll-Hrl,TX",349868,0.00211794162369808
15180,2002,3,122,NA,"A,f,f,ah","Brwnsvll-Hrl,TX",349868,0.000348702939394286
15180,2002,100,791,NA,"Trade","Brwnsvll-Hrl,TX",349868,0.00226085266443344
15180,2002,104,770,NA,"Edctnahs","Brwnsvll-Hrl,TX",349868,0.00220083002732459
15180,2002,74,226,NA,"Accmmafs","Brwnsvll-Hrl,TX",349868,0.000645957904123841
15180,2002,62,13,NA,"Mngmocae","Brwnsvll-Hrl,TX",349868,3.71568705911944e-05
15180,2002,66,29,NA,"Edctnlsr","Brwnsvll-Hrl,TX",349868,8.28884036265106e-05
15180,2002,71,44,NA,"Art,e,ar","Brwnsvll-Hrl,TX",349868,0.000125761715847119
15180,2002,12,626,NA,"Mnfctrng","Brwnsvll-Hrl,TX",349868,0.00178924623000675
