"from_state","from_puma","to_state","to_puma","count"
42,2700,37,4500,2
42,2700,42,500,2
42,2700,42,900,4
42,2700,42,1100,1
42,2700,42,1300,6
42,2700,42,1500,1
42,2700,42,1790,2
42,2700,42,2300,28
42,2700,42,2500,4
42,2700,42,2600,3
42,2700,42,2700,82
42,2700,42,2800,7
42,2700,42,3100,2
42,2700,42,3200,2
42,2700,42,3900,1
42,2700,42,4000,4
42,2700,42,4100,4
42,2700,42,4200,2
42,2700,48,500,1
42,2700,48,2100,7
42,2700,51,500,2
42,2700,54,400,1
42,2700,55,290,1
42,2700,301,1,1
42,2801,6,1490,1
42,2801,9,200,1
42,2801,12,1100,1
42,2801,12,2400,1
42,2801,12,2600,1
42,2801,12,2700,1
42,2801,17,1200,4
42,2801,17,3490,1
42,2801,24,200,1
42,2801,24,300,2
42,2801,24,400,1
42,2801,24,800,1
42,2801,24,900,4
42,2801,25,1200,1
42,2801,25,4500,3
42,2801,26,3690,2
42,2801,33,600,1
42,2801,34,1100,1
42,2801,34,1200,1
42,2801,34,1390,1
42,2801,34,1600,2
42,2801,34,2100,1
42,2801,36,400,1
42,2801,36,3300,4
42,2801,36,3490,1
42,2801,36,4000,1
42,2801,36,4200,1
42,2801,37,2690,1
42,2801,39,3500,1
42,2801,42,1300,1
42,2801,42,1400,2
42,2801,42,2800,82
42,2801,42,3000,1
42,2801,42,3100,4
42,2801,42,3200,2
42,2801,42,4300,1
42,2801,45,1500,1
42,2801,48,5200,1
42,2801,48,5390,1
42,2801,54,400,2
42,2802,17,1100,1
42,2802,24,200,9
42,2802,28,100,4
42,2802,36,3700,1
42,2802,36,3800,1
42,2802,37,4200,1
42,2802,42,400,1
42,2802,42,700,2
42,2802,42,1000,1
42,2802,42,1400,3
42,2802,42,1600,1
42,2802,42,1790,2
42,2802,42,2500,1
42,2802,42,2800,58
42,2802,42,2900,2
42,2802,42,3000,2
42,2802,42,3100,12
42,2802,42,3200,1
42,2802,42,3300,2
42,2802,42,4000,1
42,2802,42,4100,4
42,2802,51,300,1
42,2802,54,400,4
42,2802,109,1,1
42,2802,111,1,1
42,2802,217,1,1
42,2802,301,1,1
42,2900,24,1200,1
42,2900,25,3400,1
42,2900,37,2400,1
42,2900,37,4800,2
42,2900,38,400,1
42,2900,42,1790,3
42,2900,42,2000,2
42,2900,42,2900,73
42,2900,42,3000,5
42,2900,42,3300,10
42,2900,42,3500,4
42,2900,42,3900,2
42,2900,51,600,4
42,2900,53,200,3
42,3001,6,6700,1
42,3001,9,2400,1
42,3001,10,100,1
42,3001,12,3100,1
42,3001,36,790,1
42,3001,36,4100,4
42,3001,37,990,1
42,3001,39,3100,1
42,3001,42,190,3
42,3001,42,300,7
42,3001,42,800,1
42,3001,42,900,2
42,3001,42,1400,1
42,3001,42,2400,1
42,3001,42,2500,1
42,3001,42,2800,1
42,3001,42,3000,86
42,3001,42,3100,11
42,3001,42,3200,3
42,3001,42,3300,6
42,3001,42,3500,1
42,3001,42,4000,1
42,3001,42,4100,3
42,3001,42,4300,2
42,3001,50,300,1
42,3001,51,1800,1
42,3001,210,1,1
42,3001,253,1,1
42,3001,329,1,1
42,3001,463,1,2
42,3002,10,100,1
42,3002,12,3400,1
42,3002,35,900,1
42,3002,36,3200,1
42,3002,42,800,1
42,3002,42,2500,1
42,3002,42,2600,2
42,3002,42,2800,1
42,3002,42,2900,4
42,3002,42,3000,70
42,3002,42,3100,6
42,3002,42,3200,7
42,3002,42,3300,4
42,3002,42,3400,2
42,3002,42,3500,2
42,3002,42,3690,3
42,3002,42,4100,1
42,3002,48,1100,3
42,3002,112,1,2
42,3002,210,1,2
42,3002,303,1,1
42,3101,13,3490,4
42,3101,17,3490,1
42,3101,24,500,2
42,3101,24,1400,1
42,3101,34,100,2
42,3101,36,990,2
42,3101,41,200,4
42,3101,42,190,14
42,3101,42,300,29
42,3101,42,1300,1
42,3101,42,2000,1
42,3101,42,2400,1
42,3101,42,2800,1
42,3101,42,2900,1
42,3101,42,3000,16
42,3101,42,3100,51
42,3101,42,3200,8
42,3101,42,3690,1
42,3101,42,4100,3
42,3101,48,2500,2
42,3101,53,1890,1
42,3101,169,1,1
42,3101,210,1,2
42,3101,303,1,2
42,3102,4,900,2
42,3102,6,3600,3
42,3102,9,100,1
42,3102,12,800,2
42,3102,12,2800,3
42,3102,25,3700,1
42,3102,26,200,2
42,3102,34,1200,2
42,3102,36,1490,3
42,3102,36,3490,2
42,3102,36,4200,1
42,3102,38,200,4
42,3102,39,3500,1
42,3102,42,800,1
42,3102,42,900,1
42,3102,42,1100,1
42,3102,42,1200,1
42,3102,42,1790,2
42,3102,42,2600,1
42,3102,42,2700,3
42,3102,42,2800,15
42,3102,42,2900,1
42,3102,42,3000,6
42,3102,42,3100,103
42,3102,42,3200,9
42,3102,42,3300,3
42,3102,42,3400,3
42,3102,42,3690,2
42,3102,42,4000,2
42,3102,42,4100,4
42,3102,42,4200,2
42,3102,42,4300,1
42,3102,48,5600,4
42,3102,51,100,1
42,3102,51,300,1
42,3102,110,1,1
42,3102,112,1,3
42,3102,113,1,1
42,3102,120,1,2
42,3102,213,1,1
42,3102,301,1,1
42,3102,303,1,1
42,3201,15,300,1
42,3201,24,1600,5
42,3201,34,900,1
42,3201,36,990,1
42,3201,37,990,4
42,3201,37,1200,4
42,3201,42,900,1
42,3201,42,2000,1
42,3201,42,2800,11
42,3201,42,3000,1
42,3201,42,3100,3
42,3201,42,3200,79
42,3201,42,3300,3
42,3201,42,4200,2
42,3201,207,1,1
42,3201,463,1,2
42,3202,9,2000,1
42,3202,12,1900,3
42,3202,12,2700,1
42,3202,13,1100,1
42,3202,17,1790,1
42,3202,20,700,5
42,3202,22,800,1
42,3202,24,400,1
42,3202,24,500,7
42,3202,24,600,4
42,3202,24,800,8
42,3202,24,900,1
42,3202,24,1200,1
42,3202,26,2500,1
42,3202,29,1700,1
42,3202,39,600,2
42,3202,42,1200,1
42,3202,42,1300,1
42,3202,42,2800,8
42,3202,42,3100,1
42,3202,42,3200,117
42,3202,42,3300,4
42,3202,42,3400,1
42,3202,42,4000,2
42,3202,48,1800,2
42,3202,50,200,3
42,3202,51,300,6
42,3202,54,800,1
42,3202,72,2,2
42,3202,109,1,1
42,3202,213,1,1
42,3202,247,1,1
42,3202,467,1,4
42,3203,6,1100,1
42,3203,24,300,1
42,3203,25,1900,5
42,3203,27,1390,4
42,3203,33,800,2
42,3203,34,300,1
42,3203,34,2100,2
42,3203,36,3490,1
42,3203,36,3700,6
42,3203,36,4000,1
42,3203,36,4200,2
42,3203,36,4300,7
42,3203,37,4200,2
42,3203,42,800,2
42,3203,42,900,1
42,3203,42,1300,1
42,3203,42,2200,2
42,3203,42,2500,2
42,3203,42,2700,1
42,3203,42,2900,1
42,3203,42,3100,2
42,3203,42,3200,104
42,3203,42,3300,5
42,3203,42,3800,1
42,3203,42,3900,2
42,3203,42,4200,1
42,3203,42,4300,1
42,3203,72,2,2
42,3203,207,1,2
42,3203,501,1,1
42,3301,10,100,1
42,3301,24,1000,1
42,3301,34,1200,1
42,3301,34,1890,1
42,3301,36,1900,3
42,3301,36,3700,1
42,3301,36,4000,1
42,3301,42,190,1
42,3301,42,500,1
42,3301,42,700,1
42,3301,42,1300,1
42,3301,42,1790,1
42,3301,42,2200,2
42,3301,42,2400,1
42,3301,42,2800,2
42,3301,42,2900,2
42,3301,42,3100,2
42,3301,42,3200,8
42,3301,42,3300,115
42,3301,42,3400,3
42,3301,42,3500,1
42,3301,42,3800,1
42,3301,42,3900,4
42,3301,42,4000,5
42,3301,42,4100,4
42,3301,42,4200,1
42,3301,42,4300,5
42,3301,51,300,4
42,3301,51,700,1
42,3301,51,1600,2
42,3301,55,1900,2
42,3301,72,2,11
42,3301,210,1,4
42,3301,214,1,2
42,3301,240,1,1
42,3302,10,100,3
42,3302,18,2400,5
42,3302,22,1800,1
42,3302,23,100,4
42,3302,24,300,1
42,3302,24,400,1
42,3302,34,2200,1
42,3302,36,4200,2
42,3302,39,500,1
42,3302,42,400,1
42,3302,42,1000,1
42,3302,42,2900,2
42,3302,42,3000,6
42,3302,42,3200,5
42,3302,42,3300,98
42,3302,42,3400,1
42,3302,42,4200,1
42,3302,42,4300,1
42,3302,213,1,1
42,3303,10,100,2
42,3303,24,700,4
42,3303,34,2200,2
42,3303,36,1800,1
42,3303,42,2500,3
42,3303,42,3000,4
42,3303,42,3100,5
42,3303,42,3200,1
42,3303,42,3300,100
42,3303,42,3400,1
42,3303,42,4000,4
42,3303,42,4100,5
42,3303,42,4200,1
42,3303,42,4300,9
42,3303,51,3400,2
42,3303,251,1,1
42,3401,6,8100,1
42,3401,20,1600,1
42,3401,25,3300,1
42,3401,29,1700,1
42,3401,36,1490,2
42,3401,36,2400,1
42,3401,36,3700,3
42,3401,36,3900,1
42,3401,36,4000,5
42,3401,37,1890,4
42,3401,37,4200,1
42,3401,39,600,6
42,3401,42,600,1
42,3401,42,900,4
42,3401,42,1100,1
42,3401,42,1790,1
42,3401,42,2000,1
42,3401,42,2800,2
42,3401,42,2900,1
42,3401,42,3300,1
42,3401,42,3400,122
42,3401,42,3500,1
42,3401,42,3690,4
42,3401,42,3800,1
42,3401,42,3900,1
42,3401,42,4000,7
42,3401,42,4100,1
42,3401,42,4300,6
42,3401,72,2,4
42,3401,110,1,1
42,3401,329,1,2
42,3402,4,100,1
42,3402,10,100,1
42,3402,12,1300,2
42,3402,12,1700,2
42,3402,12,4000,1
42,3402,13,2300,1
42,3402,26,2290,1
42,3402,34,1100,1
42,3402,34,1500,1
42,3402,36,1700,1
42,3402,36,4000,1
42,3402,37,2900,1
42,3402,42,700,4
42,3402,42,800,3
42,3402,42,900,2
42,3402,42,1300,1
42,3402,42,2000,1
42,3402,42,2500,1
42,3402,42,2700,2
42,3402,42,2900,1
42,3402,42,3100,2
42,3402,42,3300,6
42,3402,42,3400,117
42,3402,42,3500,3
42,3402,42,3690,12
42,3402,42,3800,4
42,3402,42,3900,4
42,3402,42,4000,17
42,3402,42,4100,2
42,3402,48,2500,5
42,3402,51,2200,1
42,3402,111,1,2
42,3402,207,1,1
42,3402,233,1,1
42,3402,317,1,1
42,3500,2,100,1
42,3500,10,300,1
42,3500,12,900,3
42,3500,13,500,2
42,3500,18,700,3
42,3500,24,1400,4
42,3500,25,3100,1
42,3500,26,2290,2
42,3500,34,490,1
42,3500,34,900,1
42,3500,34,1100,4
42,3500,36,790,8
42,3500,36,1490,1
42,3500,36,3300,8
42,3500,36,4000,11
42,3500,42,190,1
42,3500,42,600,1
42,3500,42,800,1
42,3500,42,900,3
42,3500,42,1100,4
42,3500,42,1200,2
42,3500,42,3000,4
42,3500,42,3400,9
42,3500,42,3500,89
42,3500,42,3690,8
42,3500,42,3900,2
42,3500,42,4100,10
42,3500,49,400,1
42,3500,51,2300,1
42,3500,72,2,1
42,3500,252,1,1
42,3600,2,200,1
42,3600,6,8100,1
42,3600,12,2000,4
42,3600,12,2200,1
42,3600,12,2300,1
42,3600,25,3200,2
42,3600,34,490,1
42,3600,34,900,4
42,3600,34,1000,1
42,3600,34,1390,3
42,3600,36,1490,1
42,3600,36,3700,9
42,3600,36,3800,3
42,3600,36,4000,9
42,3600,39,3100,2
42,3600,42,190,1
42,3600,42,700,5
42,3600,42,3000,1
42,3600,42,3300,1
42,3600,42,3690,83
42,3600,42,3800,12
42,3600,42,3900,3
42,3600,42,4000,1
42,3600,72,2,2
42,3600,113,1,1
42,3701,13,3600,1
42,3701,21,1400,1
42,3701,25,1700,3
42,3701,34,690,1
42,3701,34,900,1
42,3701,34,1000,2
42,3701,34,2300,1
42,3701,36,4000,1
42,3701,36,4200,1
42,3701,36,4300,4
42,3701,37,1500,1
42,3701,37,2690,1
42,3701,39,900,1
42,3701,42,190,4
42,3701,42,700,4
42,3701,42,900,1
42,3701,42,1790,9
42,3701,42,3000,1
42,3701,42,3400,4
42,3701,42,3690,62
42,3701,42,3800,19
42,3701,42,3900,3
42,3701,42,4000,2
42,3701,42,4100,1
42,3701,42,4200,2
42,3701,210,1,2
42,3701,233,1,1
42,3701,251,1,1
42,3702,33,500,1
42,3702,34,1700,2
42,3702,36,300,1
42,3702,36,3490,1
42,3702,36,4000,1
42,3702,36,4300,1
42,3702,39,4490,1
42,3702,42,900,3
42,3702,42,2500,2
42,3702,42,3400,2
42,3702,42,3500,2
42,3702,42,3690,46
42,3702,42,3800,1
42,3702,42,3900,4
42,3702,42,4100,2
42,3702,45,2200,1
42,3702,48,2300,1
42,3702,139,1,1
42,3801,6,2100,2
42,3801,6,8100,1
42,3801,10,100,1
42,3801,12,2900,4
42,3801,17,3100,1
42,3801,17,3490,2
42,3801,24,1000,4
42,3801,24,1500,1
42,3801,25,2400,1
42,3801,25,4300,1
42,3801,27,1390,1
42,3801,34,900,4
42,3801,34,1000,1
42,3801,34,1100,1
42,3801,34,1390,5
42,3801,34,1700,2
42,3801,34,1890,5
42,3801,36,1490,1
42,3801,36,1800,1
42,3801,36,2900,2
42,3801,36,3490,1
42,3801,36,3700,2
42,3801,36,3800,5
42,3801,36,4000,3
42,3801,36,4200,1
42,3801,39,4490,1
42,3801,40,690,1
42,3801,42,1300,1
42,3801,42,1790,1
42,3801,42,3400,1
42,3801,42,3690,19
42,3801,42,3800,98
42,3801,42,3900,5
42,3801,42,4100,5
42,3801,48,4600,1
42,3801,72,2,1
42,3801,109,1,1
42,3801,110,1,1
42,3801,210,1,1
42,3801,303,1,1
42,3801,333,1,1
42,3802,4,200,1
42,3802,6,4590,1
42,3802,9,1300,1
42,3802,12,1400,1
42,3802,18,2300,1
42,3802,22,600,4
42,3802,24,1300,1
42,3802,25,2400,1
42,3802,34,300,2
42,3802,34,800,2
42,3802,34,1000,10
42,3802,34,1500,3
42,3802,34,1700,2
42,3802,36,300,1
42,3802,36,3900,4
42,3802,39,600,1
42,3802,39,2200,1
42,3802,42,700,4
42,3802,42,1200,1
42,3802,42,1790,1
42,3802,42,3300,1
42,3802,42,3400,7
42,3802,42,3690,14
42,3802,42,3800,61
42,3802,42,3900,3
42,3802,47,3190,1
42,3901,6,4590,1
42,3901,10,300,1
42,3901,24,1100,2
42,3901,34,800,3
42,3901,34,1200,1
42,3901,34,2300,1
42,3901,36,2400,1
42,3901,36,4100,1
42,3901,39,1190,4
42,3901,42,500,1
42,3901,42,3300,1
42,3901,42,3400,1
42,3901,42,3690,10
42,3901,42,3900,69
42,3901,42,4000,19
42,3901,42,4100,7
42,3901,42,4200,1
42,3901,72,2,1
42,3901,164,1,3
42,3901,303,1,1
42,3902,6,2400,1
42,3902,13,800,5
42,3902,22,900,1
42,3902,22,1700,2
42,3902,34,1000,1
42,3902,42,900,1
42,3902,42,1790,1
42,3902,42,3900,35
42,3902,42,4000,1
42,3902,42,4100,14
42,3902,42,4300,2
42,3902,44,600,1
42,3902,72,2,1
42,3903,12,300,1
42,3903,24,800,1
42,3903,24,1000,1
42,3903,33,600,1
42,3903,34,1100,1
42,3903,34,2000,1
42,3903,34,2300,1
42,3903,36,2200,2
42,3903,36,4100,1
42,3903,42,3400,1
42,3903,42,3500,1
42,3903,42,3690,2
42,3903,42,3900,67
42,3903,42,4000,2
42,3903,42,4100,3
42,3903,42,4200,3
42,3903,42,4300,1
42,3903,51,300,2
42,3904,6,4590,1
42,3904,9,2500,3
42,3904,12,500,1
42,3904,12,2200,1
42,3904,12,3500,1
42,3904,24,500,1
42,3904,24,600,2
42,3904,34,200,1
42,3904,34,900,8
42,3904,34,2000,3
42,3904,34,2200,1
42,3904,34,2300,1
42,3904,36,3800,4
42,3904,36,4300,2
42,3904,42,700,1
42,3904,42,3900,33
42,3904,42,4100,3
42,3904,42,4200,2
42,4001,8,800,1
42,4001,31,700,2
42,4001,34,2000,1
42,4001,34,2100,1
42,4001,42,3400,1
42,4001,42,3900,15
42,4001,42,4000,31
42,4001,42,4100,13
42,4001,42,4200,1
42,4001,47,1890,1
42,4001,501,1,4
42,4002,6,2200,1
42,4002,6,4590,1
42,4002,12,3500,2
42,4002,19,1300,3
42,4002,22,1900,5
42,4002,24,1000,1
42,4002,26,1390,1
42,4002,26,3990,1
42,4002,34,100,1
42,4002,34,690,1
42,4002,34,900,1
42,4002,34,1000,3
42,4002,34,2000,1
42,4002,34,2200,5
42,4002,36,3800,3
42,4002,37,600,2
42,4002,37,1500,1
42,4002,42,800,2
42,4002,42,900,3
42,4002,42,1400,2
42,4002,42,1790,1
42,4002,42,3200,1
42,4002,42,3400,2
42,4002,42,3690,2
42,4002,42,3900,15
42,4002,42,4000,73
42,4002,42,4100,11
42,4002,42,4300,4
42,4002,48,2300,2
42,4002,111,1,1
42,4002,128,1,1
42,4003,4,100,1
42,4003,10,100,1
42,4003,10,200,1
42,4003,17,2100,1
42,4003,24,1000,1
42,4003,26,1890,2
42,4003,26,3690,1
42,4003,31,900,4
42,4003,34,900,1
42,4003,34,1390,4
42,4003,36,4200,4
42,4003,42,1300,1
42,4003,42,3100,1
42,4003,42,3300,8
42,4003,42,3400,11
42,4003,42,3900,7
42,4003,42,4000,111
42,4003,42,4100,15
42,4003,42,4200,2
42,4003,42,4300,4
42,4003,51,300,4
42,4003,109,1,1
42,4003,303,1,1
42,4003,362,1,1
42,4003,554,1,1
42,4004,12,2200,1
42,4004,12,2900,1
42,4004,12,3600,1
42,4004,18,1800,1
42,4004,19,1490,1
42,4004,24,800,4
42,4004,34,2300,1
42,4004,37,1300,2
42,4004,42,900,3
42,4004,42,1000,1
42,4004,42,1200,1
42,4004,42,3300,1
42,4004,42,3400,1
42,4004,42,3690,1
42,4004,42,3900,1
42,4004,42,4000,47
42,4004,42,4100,24
42,4004,42,4200,1
42,4004,42,4300,3
42,4004,44,600,1
42,4004,54,300,1
42,4004,169,1,1
42,4004,213,1,1
42,4005,9,200,1
42,4005,9,800,1
42,4005,34,690,3
42,4005,34,1390,3
42,4005,36,990,1
42,4005,42,3690,1
42,4005,42,3900,8
42,4005,42,4000,36
42,4005,42,4100,32
42,4005,42,4200,2
42,4005,47,1890,1
42,4005,207,1,1
42,4005,301,1,1
42,4006,6,2700,1
42,4006,9,400,2
42,4006,10,100,2
42,4006,12,2100,2
42,4006,24,1000,2
42,4006,25,2600,1
42,4006,25,3300,1
42,4006,25,3900,1
42,4006,34,1100,1
42,4006,36,4300,1
42,4006,42,700,1
42,4006,42,800,1
42,4006,42,1200,2
42,4006,42,1300,1
42,4006,42,4000,47
42,4006,42,4100,9
42,4006,42,4200,5
42,4006,42,4300,2
42,4006,72,2,2
42,4006,110,1,3
42,4006,139,1,4
42,4006,207,1,4
42,4006,210,1,3
42,4006,213,1,1
42,4006,253,1,1
42,4006,301,1,1
42,4101,6,4090,1
42,4101,34,1000,4
42,4101,34,2000,1
42,4101,36,4000,1
42,4101,42,3400,1
42,4101,42,3690,1
42,4101,42,3900,5
42,4101,42,4000,2
42,4101,42,4100,125
42,4101,42,4300,1
42,4101,72,2,1
42,4102,13,3800,3
42,4102,24,800,1
42,4102,34,900,1
42,4102,34,1390,4
42,4102,42,3900,7
42,4102,42,4000,4
42,4102,42,4100,66
42,4102,51,300,1
42,4102,163,1,1
42,4102,253,1,2
42,4102,370,1,1
42,4103,13,1200,1
42,4103,25,3300,1
42,4103,36,4200,3
42,4103,42,500,1
42,4103,42,3900,2
42,4103,42,4000,2
42,4103,42,4100,26
42,4103,42,4300,1
42,4103,217,1,1
42,4103,252,1,1
42,4104,9,2200,2
42,4104,10,200,2
42,4104,34,900,1
42,4104,34,2100,2
42,4104,36,3200,1
42,4104,36,3800,1
42,4104,42,3900,1
42,4104,42,4000,6
42,4104,42,4100,78
42,4104,207,1,1
42,4104,370,1,3
42,4105,12,1100,3
42,4105,13,1200,1
42,4105,13,3700,1
42,4105,34,900,3
42,4105,34,1100,2
42,4105,34,2000,3
42,4105,36,400,1
42,4105,36,3200,3
42,4105,36,3800,1
42,4105,39,4490,1
42,4105,42,190,1
42,4105,42,600,1
42,4105,42,2500,1
42,4105,42,3000,2
42,4105,42,3690,2
42,4105,42,3900,3
42,4105,42,4100,80
42,4105,42,4200,3
42,4105,42,4300,2
42,4105,128,1,1
42,4105,215,1,1
42,4106,6,4590,1
42,4106,8,700,3
42,4106,10,100,2
42,4106,13,4000,1
42,4106,15,300,1
42,4106,22,1800,1
42,4106,24,500,1
42,4106,25,3200,1
42,4106,34,300,1
42,4106,34,900,2
42,4106,34,1200,1
42,4106,34,2100,1
42,4106,36,400,1
42,4106,36,3100,1
42,4106,36,3600,1
42,4106,36,4000,1
42,4106,42,1400,1
42,4106,42,1790,1
42,4106,42,3300,1
42,4106,42,3690,1
42,4106,42,3900,3
42,4106,42,4000,7
42,4106,42,4100,82
42,4106,42,4200,6
42,4106,42,4300,2
42,4106,109,1,1
42,4106,362,1,1
42,4107,9,100,2
42,4107,24,1000,1
42,4107,25,800,1
42,4107,25,3400,1
42,4107,34,1200,1
42,4107,34,2000,1
42,4107,36,4000,1
42,4107,36,4100,1
42,4107,42,800,1
42,4107,42,3400,2
42,4107,42,3690,3
42,4107,42,3900,1
42,4107,42,4000,9
42,4107,42,4100,65
42,4107,42,4200,3
42,4107,42,4300,1
42,4107,45,200,1
42,4107,139,1,1
42,4108,10,100,1
42,4108,17,3490,1
42,4108,18,990,2
42,4108,32,500,1
42,4108,34,200,1
42,4108,34,300,1
42,4108,34,900,1
42,4108,34,1500,1
42,4108,34,2000,1
42,4108,34,2100,1
42,4108,34,2200,1
42,4108,36,3800,2
42,4108,36,4000,1
42,4108,36,4200,1
42,4108,42,600,1
42,4108,42,900,1
42,4108,42,4000,9
42,4108,42,4100,53
42,4108,42,4200,2
42,4108,42,4300,3
42,4108,48,2300,1
42,4108,48,3800,1
42,4108,301,1,1
42,4109,6,2200,1
42,4109,8,900,1
42,4109,9,2300,1
42,4109,10,100,1
42,4109,11,100,2
42,4109,12,1000,1
42,4109,12,2200,1
42,4109,12,2600,1
42,4109,12,3500,1
42,4109,12,4000,1
42,4109,13,1100,1
42,4109,13,1300,1
42,4109,13,1500,1
42,4109,17,3490,2
42,4109,24,600,1
42,4109,24,800,2
42,4109,24,1000,1
42,4109,24,1500,1
42,4109,25,800,1
42,4109,25,3300,1
42,4109,27,1590,1
42,4109,34,300,1
42,4109,34,490,2
42,4109,34,690,1
42,4109,34,800,1
42,4109,34,900,1
42,4109,34,1000,1
42,4109,34,1100,3
42,4109,34,1200,3
42,4109,34,1890,1
42,4109,34,2100,2
42,4109,34,2200,2
42,4109,36,100,1
42,4109,36,790,1
42,4109,36,990,1
42,4109,36,1700,1
42,4109,36,3700,1
42,4109,36,3800,3
42,4109,37,700,1
42,4109,37,2690,2
42,4109,39,3900,1
42,4109,41,600,1
42,4109,42,1400,1
42,4109,42,1790,1
42,4109,42,2200,1
42,4109,42,2400,2
42,4109,42,2700,1
42,4109,42,3100,1
42,4109,42,3300,1
42,4109,42,3800,2
42,4109,42,3900,2
42,4109,42,4000,6
42,4109,42,4100,89
42,4109,42,4200,4
42,4109,42,4300,3
42,4109,48,2300,2
42,4109,48,5390,1
42,4109,53,1890,2
42,4109,55,1190,2
42,4109,109,1,1
42,4109,128,1,1
42,4109,138,1,1
42,4109,207,1,2
42,4109,252,1,1
42,4109,253,1,1
42,4110,34,100,2
42,4110,34,200,2
42,4110,34,690,1
42,4110,34,2200,2
42,4110,42,1790,1
42,4110,42,3000,1
42,4110,42,3800,2
42,4110,42,4000,2
42,4110,42,4100,57
42,4110,42,4200,1
42,4110,48,6390,1
42,4110,51,1800,1
42,4110,207,1,2
42,4110,251,1,1
42,4111,9,400,1
42,4111,9,2300,2
42,4111,13,1100,1
42,4111,13,1300,1
42,4111,21,800,1
42,4111,21,2100,1
42,4111,24,900,1
42,4111,25,900,1
42,4111,25,3400,1
42,4111,29,1700,1
42,4111,34,300,2
42,4111,34,1390,1
42,4111,34,2100,1
42,4111,36,3800,2
42,4111,36,4200,4
42,4111,37,990,1
42,4111,41,1300,1
42,4111,42,900,1
42,4111,42,2500,1
42,4111,42,3000,1
42,4111,42,3300,3
42,4111,42,3900,1
42,4111,42,4000,5
42,4111,42,4100,64
42,4111,42,4200,3
42,4111,42,4300,2
42,4111,45,1800,1
42,4111,48,2500,1
42,4111,55,2090,1
42,4111,112,1,1
42,4111,207,1,2
42,4111,215,1,1
42,4111,242,1,1
42,4111,344,1,2
42,4111,462,1,1
42,4201,2,100,2
42,4201,6,4590,1
42,4201,6,6890,3
42,4201,9,2300,1
42,4201,10,100,2
42,4201,12,100,1
42,4201,17,3490,1
42,4201,21,1900,2
42,4201,24,600,1
42,4201,24,1000,2
42,4201,34,300,1
42,4201,34,1000,2
42,4201,34,1890,1
42,4201,34,2000,1
42,4201,36,100,4
42,4201,36,3490,1
42,4201,36,3600,1
42,4201,42,1790,1
42,4201,42,2100,1
42,4201,42,3100,1
42,4201,42,3300,1
42,4201,42,3400,2
42,4201,42,3900,1
42,4201,42,4000,7
42,4201,42,4100,7
42,4201,42,4200,52
42,4201,42,4300,2
42,4201,44,100,1
42,4201,48,4600,1
42,4201,51,300,2
42,4201,51,2800,4
42,4201,56,300,2
42,4201,113,1,2
42,4201,217,1,3
42,4201,251,1,1
42,4201,301,1,6
42,4201,468,1,1
42,4202,6,1990,1
42,4202,6,2100,1
42,4202,6,4590,1
42,4202,12,1100,1
42,4202,24,1000,1
42,4202,34,200,1
42,4202,34,1100,1
42,4202,36,4000,5
42,4202,42,1300,1
42,4202,42,2800,1
42,4202,42,3000,5
42,4202,42,3900,1
42,4202,42,4000,5
42,4202,42,4100,22
42,4202,42,4200,54
42,4202,42,4300,2
42,4202,51,2200,1
42,4202,207,1,3
42,4202,210,1,1
42,4202,463,1,1
42,4202,501,1,2
42,4203,10,100,12
42,4203,12,2600,3
42,4203,21,800,1
42,4203,24,800,1
42,4203,25,1600,1
42,4203,26,2500,1
42,4203,34,200,1
42,4203,34,1100,1
42,4203,34,2100,1
42,4203,34,2200,1
42,4203,42,900,1
42,4203,42,2500,4
42,4203,42,3000,5
42,4203,42,3100,7
42,4203,42,3800,1
42,4203,42,3900,2
42,4203,42,4000,1
42,4203,42,4100,13
42,4203,42,4200,66
42,4203,42,4300,3
42,4203,51,2800,1
42,4203,51,2900,1
42,4203,53,400,1
42,4204,6,1490,1
42,4204,6,4590,1
42,4204,10,100,7
42,4204,24,900,1
42,4204,26,3690,1
42,4204,27,1590,1
42,4204,34,200,4
42,4204,34,2100,4
42,4204,42,190,3
42,4204,42,300,3
42,4204,42,700,1
42,4204,42,1000,1
42,4204,42,2300,1
42,4204,42,2700,1
42,4204,42,3100,2
42,4204,42,4000,3
42,4204,42,4100,10
42,4204,42,4200,53
42,4204,42,4300,8
42,4204,51,1200,2
42,4204,51,1400,2
42,4204,51,2800,1
42,4204,51,2900,1
42,4204,51,3000,2
42,4204,54,900,1
42,4204,72,2,1
42,4204,111,1,1
42,4204,217,1,2
42,4204,253,1,1
42,4301,9,2500,1
42,4301,10,100,2
42,4301,12,2700,1
42,4301,12,3600,1
42,4301,17,3000,1
42,4301,30,200,1
42,4301,34,1100,1
42,4301,36,790,1
42,4301,36,1100,1
42,4301,36,2300,1
42,4301,36,3200,2
42,4301,42,600,1
42,4301,42,1000,1
42,4301,42,1300,2
42,4301,42,1790,1
42,4301,42,3100,1
42,4301,42,3300,1
42,4301,42,3400,1
42,4301,42,4000,12
42,4301,42,4100,2
42,4301,42,4200,12
42,4301,42,4300,40
42,4301,51,2000,1
42,4301,138,1,1
42,4301,169,1,1
42,4302,6,2200,7
42,4302,10,100,2
42,4302,10,200,1
42,4302,12,2700,2
42,4302,12,3890,1
42,4302,20,700,1
42,4302,24,600,5
42,4302,25,3300,4
42,4302,32,500,2
42,4302,34,300,1
42,4302,34,900,1
42,4302,34,1000,1
