"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Bangor","ME",42,40,2,0,0,4
"Barnstable Town","MA",186,93,0,9,84,4
"Baton Rouge","LA",326,326,0,0,0,4
"Battle Creek","MI",17,17,0,0,0,4
"Bay City","MI",7,7,0,0,0,4
"Beaumont-Port Arthur","TX",69,69,0,0,0,4
"Bellingham","WA",280,150,10,8,112,4
"Bend","OR",337,278,36,23,0,4
"Billings","MT",64,64,0,0,0,4
"Binghamton","NY",20,13,0,0,7,4
"Birmingham-Hoover","AL",745,705,0,0,40,4
"Bismarck","ND",203,94,6,8,95,4
"Blacksburg-Christiansburg-Radford","VA",85,73,2,0,10,4
"Bloomington","IN",113,67,22,3,21,4
"Bloomington-Normal","IL",88,88,0,0,0,4
"Boise City-Nampa","ID",729,686,8,24,11,4
"Boston-Cambridge-Quincy","MA-NH",1305,770,44,31,460,4
"Boulder","CO",136,119,2,0,15,4
"Bowling Green","KY",90,90,0,0,0,4
"Bremerton-Silverdale","WA",139,133,6,0,0,4
"Bridgeport-Stamford-Norwalk","CT",194,163,0,3,28,4
"Brownsville-Harlingen","TX",267,242,6,8,11,4
"Brunswick","GA",86,81,2,3,0,4
"Buffalo-Niagara Falls","NY",179,166,4,4,5,4
"Burlington","NC",159,135,0,0,24,4
"Burlington-South Burlington","VT",127,77,8,7,35,4
"Canton-Massillon","OH",132,123,0,4,5,4
"Cape Coral-Fort Myers","FL",1786,1093,160,114,419,4
"Carson City","NV",9,9,0,0,0,4
"Casper","WY",29,29,0,0,0,4
"Cedar Rapids","IA",222,112,12,11,87,4
"Champaign-Urbana","IL",108,76,0,0,32,4
"Charleston","WV",26,24,2,0,0,4
"Charleston-North Charleston","SC",748,647,4,10,87,4
"Charlotte-Gastonia-Concord","NC-SC",2164,1894,26,10,234,4
"Charlottesville","VA",162,120,4,6,32,4
"Chattanooga","TN-GA",297,263,8,8,18,4
"Cheyenne","WY",63,45,2,16,0,4
"Chicago-Naperville-Joliet","IL-IN-WI",3809,3293,76,59,381,4
"Chico","CA",138,136,2,0,0,4
"Cincinnati-Middletown","OH-KY-IN",1389,1147,8,35,199,4
"Clarksville","TN-KY",202,152,44,6,0,4
"Cleveland","TN",60,56,0,4,0,4
"Cleveland-Elyria-Mentor","OH",671,635,6,25,5,4
"Coeur d""Alene","ID",153,139,10,4,0,4
"College Station-Bryan","TX",100,74,0,20,6,4
"Colorado Springs","CO",616,616,0,0,0,4
"Columbia","MO",163,111,36,0,16,4
"Columbia","SC",638,533,0,0,105,4
"Columbus","GA-AL",200,142,2,0,56,4
"Columbus","IN",32,32,0,0,0,4
"Columbus","OH",1518,1085,4,110,319,4
"Corpus Christi","TX",166,142,2,3,19,4
"Corvallis","OR",18,18,0,0,0,4
"Cumberland","MD-WV",28,28,0,0,0,4
"Dallas-Fort Worth-Arlington","TX",5211,4593,62,36,520,4
"Dalton","GA",91,66,18,7,0,4
"Danville","IL",0,0,0,0,0,4
"Danville","VA",27,27,0,0,0,4
"Davenport-Moline-Rock Island","IA-IL",164,88,6,0,70,4
"Dayton","OH",398,252,10,8,128,4
"Decatur","AL",26,26,0,0,0,4
"Decatur","IL",38,32,0,0,6,4
"Deltona-Daytona Beach-Ormond Beach","FL",550,450,0,0,100,4
"Denver-Aurora","CO",1835,1500,4,31,300,4
"Des Moines","IA",568,502,4,3,59,4
"Detroit-Warren-Livonia","MI",2018,1646,8,33,331,4
"Dothan","AL",48,48,0,0,0,4
"Dover","DE",226,186,0,16,24,4
"Dubuque","IA",112,37,8,3,64,4
"Duluth","MN-WI",93,87,6,0,0,4
"Durham","NC",452,326,2,0,124,4
"Eau Claire","WI",145,92,30,0,23,4
"El Centro","CA",121,106,0,6,9,4
"El Paso","TX",327,319,4,4,0,4
"Elizabethtown","KY",76,74,2,0,0,4
"Elkhart-Goshen","IN",139,122,0,12,5,4
"Elmira","NY",12,4,0,3,5,4
"Erie","PA",156,109,2,28,17,4
"Eugene-Springfield","OR",140,116,10,0,14,4
"Evansville","IN-KY",142,135,4,3,0,4
"Fairbanks","AK",72,66,6,0,0,4
"Fargo","ND-MN",420,195,8,0,217,4
"Farmington","NM",29,29,0,0,0,4
"Fayetteville","NC",284,200,0,0,84,4
"Fayetteville-Springdale-Rogers","AR-MO",867,279,28,8,552,4
"Flagstaff","AZ",83,83,0,0,0,4
"Flint","MI",226,223,0,3,0,4
"Florence","SC",24,24,0,0,0,4
"Fond du Lac","WI",27,23,0,4,0,4
"Fort Collins-Loveland","CO",367,296,12,23,36,4
"Fort Smith","AR-OK",75,73,2,0,0,4
"Fort Walton Beach-Crestview-Destin","FL",233,148,0,6,79,4
"Fort Wayne","IN",258,206,2,0,50,4
"Fresno","CA",650,612,2,25,11,4
"Gadsden","AL",22,22,0,0,0,4
"Gainesville","FL",183,139,2,0,42,4
"Gainesville","GA",146,146,0,0,0,4
"Glens Falls","NY",76,66,0,0,10,4
"Goldsboro","NC",45,45,0,0,0,4
"Grand Forks","ND-MN",48,12,0,0,36,4
"Grand Junction","CO",164,140,0,4,20,4
"Grand Rapids-Wyoming","MI",397,386,2,3,6,4
"Great Falls","MT",36,30,0,0,6,4
"Greeley","CO",500,395,8,3,94,4
"Green Bay","WI",246,184,0,6,56,4
"Greensboro-High Point","NC",512,412,16,10,74,4
"Greenville","NC",274,82,32,0,160,4
"Greenville","SC",461,400,8,0,53,4
"Gulfport-Biloxi","MS",149,137,0,12,0,4
"Hagerstown-Martinsburg","MD-WV",272,259,4,4,5,4
"Hanford-Corcoran","CA",76,65,0,11,0,4
"Harrisburg-Carlisle","PA",218,214,4,0,0,4
"Harrisonburg","VA",81,77,4,0,0,4
"Hartford-West Hartford-East Hartford","CT",351,312,10,4,25,4
"Hattiesburg","MS",7,7,0,0,0,4
"Hickory-Lenoir-Morganton","NC",137,135,2,0,0,4
"Hinesville-Fort Stewart","GA",33,33,0,0,0,4
"Holland-Grand Haven","MI",253,195,14,20,24,4
"Honolulu","HI",295,295,0,0,0,4
"Hot Springs","AR",13,13,0,0,0,4
"Houma-Bayou Cane-Thibodaux","LA",78,76,2,0,0,4
"Houston-Baytown-Sugar Land","TX",4923,4096,24,0,803,4
"Huntington-Ashland","WV-KY-OH",14,6,2,6,0,4
"Huntsville","AL",192,103,0,0,89,4
"Idaho Falls","ID",133,104,2,27,0,4
"Indianapolis","IN",1814,1129,64,70,551,4
"Iowa City","IA",130,100,0,0,30,4
"Ithaca","NY",17,12,0,0,5,4
"Jackson","MI",19,19,0,0,0,4
"Jackson","MS",351,324,0,0,27,4
"Jackson","TN",77,77,0,0,0,4
"Jacksonville","FL",1458,1194,4,0,260,4
"Jacksonville","NC",110,110,0,0,0,4
"Janesville","WI",73,59,2,7,5,4
"Jefferson City","MO",28,26,2,0,0,4
"Johnson City","TN",87,76,2,4,5,4
"Johnstown","PA",9,9,0,0,0,4
"Jonesboro","AR",57,57,0,0,0,4
"Joplin","MO",22,22,0,0,0,4
"Kalamazoo-Portage","MI",113,109,0,4,0,4
"Kankakee-Bradley","IL",64,56,4,4,0,4
"Kansas City","MO-KS",1342,1227,64,46,5,4
"Kennewick-Richland-Pasco","WA",226,199,4,0,23,4
"Killeen-Temple-Fort Hood","TX",202,170,16,16,0,4
"Kingsport-Bristol-Bristol","TN-VA",75,75,0,0,0,4
"Kingston","NY",35,30,0,0,5,4
"Knoxville","TN",339,329,10,0,0,4
"Kokomo","IN",35,30,0,0,5,4
"La Crosse","WI-MN",47,47,0,0,0,4
"Lafayette","IN",138,131,0,0,7,4
"Lafayette","LA",115,115,0,0,0,4
"Lake Charles","LA",119,117,2,0,0,4
"Lakeland","FL",383,379,4,0,0,4
"Lancaster","PA",219,192,0,0,27,4
"Lansing-East Lansing","MI",208,160,0,0,48,4
"Laredo","TX",168,158,0,4,6,4
"Las Cruces","NM",273,148,0,3,122,4
"Las Vegas-Paradise","NV",3669,3112,2,403,152,4
"Lawrence","KS",51,33,18,0,0,4
"Lawton","OK",13,13,0,0,0,4
"Lebanon","PA",69,69,0,0,0,4
"Lewiston","ID-WA",4,4,0,0,0,4
"Lewiston-Auburn","ME",60,60,0,0,0,4
"Lexington-Fayette","KY",311,301,4,6,0,4
"Lima","OH",8,8,0,0,0,4
"Lincoln","NE",232,203,6,0,23,4
"Little Rock-North Little Rock","AR",698,310,4,0,384,4
"Logan","UT-ID",102,83,4,10,5,4
"Longview","TX",21,21,0,0,0,4
"Longview","WA",34,32,2,0,0,4
"Los Angeles-Long Beach-Santa Ana","CA",3048,1636,52,63,1297,4
"Louisville","KY-IN",597,571,14,0,12,4
"Lubbock","TX",176,98,78,0,0,4
"Lynchburg","VA",131,131,0,0,0,4
"Macon","GA",138,86,12,0,40,4
"Madera","CA",143,143,0,0,0,4
"Madison","WI",463,334,36,28,65,4
"Manchester-Nashua","NH",146,130,10,0,6,4
"Mansfield","OH",46,32,6,3,5,4
"McAllen-Edinburg-Pharr","TX",790,625,54,41,70,4
"Medford","OR",230,190,4,22,14,4
"Memphis","TN-MS-AR",915,875,0,0,40,4
"Merced","CA",150,150,0,0,0,4
"Miami-Fort Lauderdale-Miami Beach","FL",3582,2219,38,30,1295,4
"Michigan City-La Porte","IN",38,34,0,4,0,4
"Midland","TX",26,26,0,0,0,4
"Milwaukee-Waukesha-West Allis","WI",798,342,42,16,398,4
"Minneapolis-St. Paul-Bloomington","MN-WI",2525,2101,50,98,276,4
"Missoula","MT",82,29,2,0,51,4
"Mobile","AL",176,171,0,0,5,4
"Modesto","CA",334,308,8,0,18,4
"Monroe","LA",28,18,0,0,10,4
"Monroe","MI",130,125,0,0,5,4
"Montgomery","AL",197,174,0,0,23,4
"Morgantown","WV",0,0,0,0,0,4
"Morristown","TN",107,55,4,0,48,4
"Mount Vernon-Anacortes","WA",79,75,4,0,0,4
"Muncie","IN",22,22,0,0,0,4
"Muskegon-Norton Shores","MI",83,70,4,4,5,4
"Myrtle Beach-Conway-North Myrtle Beach","SC",514,335,0,16,163,4
"Napa","CA",91,91,0,0,0,4
"Naples-Marco Island","FL",733,386,18,139,190,4
"Nashville-Davidson--Murfreesboro","TN",1316,1136,14,6,160,4
"New Haven-Milford","CT",151,131,0,0,20,4
"New Orleans-Metairie-Kenner","LA",651,557,34,0,60,4
"New York-Northern New Jersey-Long Island","NY-NJ-PA",4639,1875,660,383,1721,4
"Niles-Benton Harbor","MI",39,39,0,0,0,4
"Norwich-New London","CT",185,89,2,4,90,4
"Ocala","FL",368,361,2,0,5,4
"Ocean City","NJ",156,89,32,4,31,4
"Odessa","TX",10,10,0,0,0,4
"Ogden-Clearfield","UT",381,353,10,8,10,4
"Oklahoma City","OK",921,729,10,0,182,4
"Olympia","WA",202,170,8,0,24,4
"Omaha-Council Bluffs","NE-IA",675,583,14,0,78,4
"Orlando","FL",2948,2606,32,36,274,4
"Oshkosh-Neenah","WI",104,74,4,0,26,4
"Owensboro","KY",35,35,0,0,0,4
"Oxnard-Thousand Oaks-Ventura","CA",254,165,0,0,89,4
"Palm Bay-Melbourne-Titusville","FL",525,482,12,0,31,4
"Panama City-Lynn Haven","FL",144,142,2,0,0,4
"Parkersburg-Marietta","WV-OH",19,16,0,3,0,4
"Pascagoula","MS",243,243,0,0,0,4
"Pensacola-Ferry Pass-Brent","FL",884,386,4,0,494,4
"Peoria","IL",132,101,10,3,18,4
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1943,1573,12,19,339,4
"Phoenix-Mesa-Scottsdale","AZ",6480,4854,44,210,1372,4
"Pine Bluff","AR",7,7,0,0,0,4
"Pittsburgh","PA",713,639,26,17,31,4
"Pittsfield","MA",22,14,0,8,0,4
"Pocatello","ID",37,37,0,0,0,4
"Port St. Lucie-Fort Pierce","FL",1057,890,22,19,126,4
"Portland-South Portland-Biddeford","ME",420,390,14,6,10,4
"Portland-Vancouver-Beaverton","OR-WA",1396,1038,6,59,293,4
"Poughkeepsie-Newburgh-Middletown","NY",250,218,0,0,32,4
"Prescott","AZ",248,225,14,9,0,4
"Providence-New Bedford-Fall River","RI-MA",557,321,8,4,224,4
"Provo-Orem","UT",435,341,6,22,66,4
"Pueblo","CO",109,105,4,0,0,4
"Punta Gorda","FL",257,238,6,13,0,4
"Racine","WI",94,69,6,0,19,4
"Raleigh-Cary","NC",1149,969,6,0,174,4
"Rapid City","SD",91,82,6,3,0,4
"Reading","PA",112,98,0,0,14,4
"Redding","CA",86,86,0,0,0,4
"Reno-Sparks","NV",427,391,0,8,28,4
"Richmond","VA",940,678,4,16,242,4
"Riverside-San Bernardino-Ontario","CA",4737,3801,14,134,788,4
"Roanoke","VA",142,134,4,4,0,4
"Rochester","MN",171,171,0,0,0,4
"Rochester","NY",212,202,2,8,0,4
"Rockford","IL",235,194,10,31,0,4
"Rocky Mount","NC",66,60,6,0,0,4
"Rome","GA",74,50,24,0,0,4
"Sacramento--Arden-Arcade--Roseville","CA",1769,1682,2,9,76,4
"Saginaw-Saginaw Township North","MI",35,35,0,0,0,4
"Salem","OR",196,163,10,3,20,4
"Salinas","CA",77,77,0,0,0,4
"Salisbury","MD",82,75,0,0,7,4
"Salt Lake City","UT",732,629,4,32,67,4
"San Angelo","TX",13,13,0,0,0,4
"San Antonio","TX",1885,1163,32,3,687,4
"San Diego-Carlsbad-San Marcos","CA",1900,1032,6,166,696,4
"San Francisco-Oakland-Fremont","CA",1186,895,18,16,257,4
"San Jose-Sunnyvale-Santa Clara","CA",233,204,12,0,17,4
"San Luis Obispo-Paso Robles","CA",217,149,2,6,60,4
"Sandusky","OH",11,11,0,0,0,4
"Santa Barbara-Santa Maria-Goleta","CA",217,90,2,108,17,4
"Santa Cruz-Watsonville","CA",51,51,0,0,0,4
"Santa Fe","NM",58,58,0,0,0,4
"Santa Rosa-Petaluma","CA",175,115,2,0,58,4
"Sarasota-Bradenton-Venice","FL",1499,788,4,132,575,4
"Savannah","GA",219,205,4,0,10,4
"Scranton--Wilkes-Barre","PA",115,98,0,7,10,4
"Seattle-Tacoma-Bellevue","WA",1977,1515,68,89,305,4
"Sheboygan","WI",38,14,0,0,24,4
"Sherman-Denison","TX",15,13,2,0,0,4
"Shreveport-Bossier City","LA",152,152,0,0,0,4
"Sioux City","IA-NE-SD",42,33,6,3,0,4
"Sioux Falls","SD",216,208,0,8,0,4
"South Bend-Mishawaka","IN-MI",91,91,0,0,0,4
"Spartanburg","SC",170,170,0,0,0,4
"Spokane","WA",204,170,20,14,0,4
"Springfield","IL",94,60,16,3,15,4
"Springfield","MA",88,86,2,0,0,4
"Springfield","MO",439,261,14,0,164,4
"Springfield","OH",27,27,0,0,0,4
"St. Cloud","MN",181,159,0,3,19,4
"St. George","UT",308,292,4,0,12,4
"St. Joseph","MO-KS",27,17,2,3,5,4
"St. Louis","MO-IL",1664,1313,56,21,274,4
"State College","PA",46,43,0,3,0,4
"Stockton","CA",678,596,2,6,74,4
"Sumter","SC",64,49,4,0,11,4
"Syracuse","NY",117,99,8,0,10,4
"Tallahassee","FL",275,176,2,3,94,4
"Tampa-St. Petersburg-Clearwater","FL",2482,2079,56,22,325,4
"Terre Haute","IN",28,23,0,0,5,4
"Texarkana","TX-Texarkana",45,33,12,0,0,4
"Toledo","OH",271,227,4,10,30,4
"Topeka","KS",105,105,0,0,0,4
"Trenton-Ewing","NJ",114,82,0,0,32,4
"Tucson","AZ",691,652,8,19,12,4
"Tulsa","OK",416,405,0,0,11,4
"Tuscaloosa","AL",111,111,0,0,0,4
"Tyler","TX",45,38,0,0,7,4
"Utica-Rome","NY",10,10,0,0,0,4
"Valdosta","GA",110,85,2,0,23,4
"Vallejo-Fairfield","CA",233,190,14,0,29,4
"Vero Beach","FL",217,174,2,3,38,4
"Victoria","TX",121,5,0,116,0,4
"Vineland-Millville-Bridgeton","NJ",46,44,2,0,0,4
"Virginia Beach-Norfolk-Newport News","VA-NC",1291,675,40,21,555,4
"Visalia-Porterville","CA",184,174,2,8,0,4
"Waco","TX",72,50,14,0,8,4
"Warner Robins","GA",142,142,0,0,0,4
"Washington-Arlington-Alexandria","DC-VA-MD-WV",4293,2659,2,3,1629,4
"Waterloo-Cedar Falls","IA",63,47,2,8,6,4
"Wausau","WI",107,89,2,0,16,4
"Weirton-Steubenville","WV-OH",9,9,0,0,0,4
"Wenatchee","WA",52,48,0,4,0,4
"Wheeling","WV-OH",4,4,0,0,0,4
"Wichita Falls","TX",28,28,0,0,0,4
"Wichita","KS",297,289,8,0,0,4
"Williamsport","PA",8,8,0,0,0,4
"Wilmington","NC",656,566,4,11,75,4
"Winchester","VA-WV",105,100,0,0,5,4
"Winston-Salem","NC",536,354,2,0,180,4
"Worcester","MA",267,246,8,3,10,4
"Yakima","WA",59,40,16,3,0,4
"York-Hanover","PA",259,240,0,0,19,4
"Youngstown-Warren-Boardman","OH-PA",129,118,8,3,0,4
"Yuba City-Marysville","CA",356,354,2,0,0,4
"Yuma","AZ",293,293,0,0,0,4
"Abilene","TX",21,21,0,0,0,5
"Akron","OH",313,238,10,11,54,5
"Albany","GA",64,56,8,0,0,5
"Albany-Schenectady-Troy","NY",279,190,4,0,85,5
"Albuquerque","NM",603,600,0,3,0,5
"Alexandria","LA",37,37,0,0,0,5
"Allentown-Bethlehem-Easton","PA-NJ",479,442,20,6,11,5
"Altoona","PA",18,18,0,0,0,5
"Amarillo","TX",95,95,0,0,0,5
"Ames","IA",30,27,0,3,0,5
"Anchorage","AK",497,105,272,0,120,5
"Anderson","IN",38,38,0,0,0,5
"Anderson","SC",111,111,0,0,0,5
"Ann Arbor","MI",207,198,0,3,6,5
"Anniston-Oxford","AL",17,17,0,0,0,5
"Appleton","WI",113,101,12,0,0,5
"Asheville","NC",346,272,16,23,35,5
"Athens-Clarke County","GA",195,134,0,0,61,5
"Atlanta-Sandy Springs-Marietta","GA",7250,5076,26,16,2132,5
"Atlantic City","NJ",194,185,4,0,5,5
"Auburn-Opelika","AL",59,53,6,0,0,5
"Augusta-Richmond County","GA-SC",275,275,0,0,0,5
"Austin-Round Rock","TX",1404,1306,18,31,49,5
"Bakersfield","CA",525,517,4,4,0,5
"Baltimore-Towson","MD",726,641,0,0,85,5
"Bangor","ME",63,45,2,16,0,5
"Barnstable Town","MA",112,95,2,15,0,5
"Baton Rouge","LA",573,518,0,3,52,5
"Battle Creek","MI",23,23,0,0,0,5
"Bay City","MI",8,8,0,0,0,5
"Beaumont-Port Arthur","TX",62,42,4,0,16,5
"Bellingham","WA",191,138,4,6,43,5
"Bend","OR",378,222,26,22,108,5
"Billings","MT",55,55,0,0,0,5
"Binghamton","NY",18,12,0,0,6,5
"Birmingham-Hoover","AL",795,593,2,0,200,5
"Bismarck","ND",86,68,2,16,0,5
"Blacksburg-Christiansburg-Radford","VA",95,69,0,0,26,5
"Bloomington","IN",98,61,14,4,19,5
"Bloomington-Normal","IL",209,79,0,8,122,5
"Boise City-Nampa","ID",801,695,10,64,32,5
"Boston-Cambridge-Quincy","MA-NH",1306,653,44,40,569,5
"Boulder","CO",120,110,10,0,0,5
"Bowling Green","KY",79,79,0,0,0,5
"Bremerton-Silverdale","WA",151,144,2,0,5,5
"Bridgeport-Stamford-Norwalk","CT",175,125,6,16,28,5
"Brownsville-Harlingen","TX",433,279,4,4,146,5
"Brunswick","GA",86,75,6,0,5,5
"Buffalo-Niagara Falls","NY",177,169,8,0,0,5
"Burlington","NC",150,102,0,6,42,5
"Burlington-South Burlington","VT",112,57,8,7,40,5
"Canton-Massillon","OH",118,109,0,4,5,5
"Cape Coral-Fort Myers","FL",1882,1168,110,112,492,5
"Carson City","NV",18,12,6,0,0,5
"Casper","WY",17,17,0,0,0,5
"Cedar Rapids","IA",128,118,4,0,6,5
"Champaign-Urbana","IL",43,43,0,0,0,5
"Charleston","WV",39,39,0,0,0,5
"Charleston-North Charleston","SC",938,774,0,6,158,5
"Charlotte-Gastonia-Concord","NC-SC",1931,1670,18,16,227,5
"Charlottesville","VA",165,118,4,3,40,5
"Chattanooga","TN-GA",275,246,8,4,17,5
"Cheyenne","WY",64,47,2,15,0,5
"Chicago-Naperville-Joliet","IL-IN-WI",4130,3116,98,228,688,5
"Chico","CA",209,95,0,10,104,5
"Cincinnati-Middletown","OH-KY-IN",1047,970,16,11,50,5
"Clarksville","TN-KY",255,194,6,20,35,5
"Cleveland","TN",61,59,2,0,0,5
"Cleveland-Elyria-Mentor","OH",681,659,6,16,0,5
"Coeur d""Alene","ID",196,184,12,0,0,5
"College Station-Bryan","TX",246,99,0,3,144,5
"Colorado Springs","CO",705,705,0,0,0,5
"Columbia","MO",245,227,14,4,0,5
"Columbia","SC",794,532,0,0,262,5
"Columbus","GA-AL",145,129,0,0,16,5
"Columbus","IN",26,26,0,0,0,5
"Columbus","OH",1298,988,8,60,242,5
"Corpus Christi","TX",166,141,2,0,23,5
"Corvallis","OR",23,23,0,0,0,5
"Cumberland","MD-WV",23,21,2,0,0,5
"Dallas-Fort Worth-Arlington","TX",5364,3880,22,31,1431,5
"Dalton","GA",69,64,0,0,5,5
"Danville","IL",1,1,0,0,0,5
"Danville","VA",30,25,0,0,5,5
"Davenport-Moline-Rock Island","IA-IL",81,81,0,0,0,5
"Dayton","OH",217,213,4,0,0,5
"Decatur","AL",40,40,0,0,0,5
"Decatur","IL",6,6,0,0,0,5
"Deltona-Daytona Beach-Ormond Beach","FL",741,467,0,0,274,5
"Denver-Aurora","CO",1761,1603,10,7,141,5
"Des Moines","IA",499,455,0,0,44,5
"Detroit-Warren-Livonia","MI",1760,1509,22,32,197,5
"Dothan","AL",29,29,0,0,0,5
"Dover","DE",195,195,0,0,0,5
"Dubuque","IA",44,38,6,0,0,5
"Duluth","MN-WI",118,110,4,4,0,5
"Durham","NC",379,344,2,33,0,5
"Eau Claire","WI",112,103,4,0,5,5
"El Centro","CA",130,124,0,0,6,5
"El Paso","TX",445,325,0,120,0,5
"Elizabethtown","KY",63,61,2,0,0,5
"Elkhart-Goshen","IN",115,106,0,4,5,5
"Elmira","NY",10,5,0,0,5,5
"Erie","PA",55,41,8,0,6,5
"Eugene-Springfield","OR",162,106,4,8,44,5
"Evansville","IN-KY",133,125,4,4,0,5
"Fairbanks","AK",42,25,6,11,0,5
"Fargo","ND-MN",483,212,0,0,271,5
"Farmington","NM",35,33,2,0,0,5
"Fayetteville","NC",202,190,0,0,12,5
"Fayetteville-Springdale-Rogers","AR-MO",760,289,6,11,454,5
"Flagstaff","AZ",59,59,0,0,0,5
"Flint","MI",207,207,0,0,0,5
"Florence","SC",24,24,0,0,0,5
"Fond du Lac","WI",19,15,4,0,0,5
"Fort Collins-Loveland","CO",314,255,10,19,30,5
"Fort Smith","AR-OK",71,61,10,0,0,5
"Fort Walton Beach-Crestview-Destin","FL",160,135,0,0,25,5
"Fort Wayne","IN",295,187,0,0,108,5
"Fresno","CA",605,386,4,0,215,5
"Gadsden","AL",10,10,0,0,0,5
"Gainesville","FL",171,116,0,3,52,5
"Gainesville","GA",165,160,2,3,0,5
"Glens Falls","NY",76,72,0,4,0,5
"Goldsboro","NC",41,41,0,0,0,5
"Grand Forks","ND-MN",52,12,0,4,36,5
"Grand Junction","CO",238,134,8,0,96,5
"Grand Rapids-Wyoming","MI",397,379,10,3,5,5
"Great Falls","MT",10,10,0,0,0,5
"Greeley","CO",416,390,0,15,11,5
"Green Bay","WI",177,144,10,0,23,5
"Greensboro-High Point","NC",710,337,4,3,366,5
"Greenville","NC",166,114,20,0,32,5
"Greenville","SC",392,381,6,0,5,5
"Gulfport-Biloxi","MS",126,106,12,8,0,5
"Hagerstown-Martinsburg","MD-WV",305,294,2,4,5,5
"Hanford-Corcoran","CA",88,73,2,6,7,5
"Harrisburg-Carlisle","PA",150,140,2,3,5,5
"Harrisonburg","VA",56,56,0,0,0,5
"Hartford-West Hartford-East Hartford","CT",374,281,8,0,85,5
"Hattiesburg","MS",5,5,0,0,0,5
"Hickory-Lenoir-Morganton","NC",194,148,6,12,28,5
"Hinesville-Fort Stewart","GA",38,34,4,0,0,5
"Holland-Grand Haven","MI",189,142,14,18,15,5
"Honolulu","HI",270,108,0,0,162,5
"Hot Springs","AR",13,13,0,0,0,5
"Houma-Bayou Cane-Thibodaux","LA",94,94,0,0,0,5
"Houston-Baytown-Sugar Land","TX",5535,3862,8,23,1642,5
"Huntington-Ashland","WV-KY-OH",4,4,0,0,0,5
"Huntsville","AL",143,129,0,0,14,5
"Idaho Falls","ID",128,111,2,15,0,5
"Indianapolis","IN",1331,1083,50,14,184,5
"Iowa City","IA",69,65,0,4,0,5
"Ithaca","NY",23,16,0,0,7,5
"Jackson","MI",24,24,0,0,0,5
"Jackson","MS",306,268,0,3,35,5
"Jackson","TN",87,75,0,12,0,5
"Jacksonville","FL",1696,1329,6,0,361,5
"Jacksonville","NC",107,107,0,0,0,5
"Janesville","WI",61,45,8,3,5,5
"Jefferson City","MO",35,35,0,0,0,5
"Johnson City","TN",197,94,0,7,96,5
"Johnstown","PA",2,2,0,0,0,5
"Jonesboro","AR",82,82,0,0,0,5
"Joplin","MO",16,16,0,0,0,5
"Kalamazoo-Portage","MI",122,103,4,10,5,5
"Kankakee-Bradley","IL",63,53,2,3,5,5
"Kansas City","MO-KS",1173,1077,26,65,5,5
"Kennewick-Richland-Pasco","WA",217,196,2,0,19,5
"Killeen-Temple-Fort Hood","TX",444,192,12,20,220,5
"Kingsport-Bristol-Bristol","TN-VA",110,99,0,0,11,5
"Kingston","NY",40,38,2,0,0,5
"Knoxville","TN",398,374,0,0,24,5
"Kokomo","IN",29,27,2,0,0,5
"La Crosse","WI-MN",54,48,6,0,0,5
"Lafayette","IN",121,119,2,0,0,5
"Lafayette","LA",106,106,0,0,0,5
"Lake Charles","LA",118,92,2,4,20,5
"Lakeland","FL",495,493,2,0,0,5
"Lancaster","PA",237,177,0,4,56,5
"Lansing-East Lansing","MI",181,156,4,0,21,5
"Laredo","TX",165,154,0,3,8,5
"Las Cruces","NM",110,108,2,0,0,5
"Las Vegas-Paradise","NV",4781,4126,4,225,426,5
"Lawrence","KS",44,36,8,0,0,5
"Lawton","OK",13,13,0,0,0,5
"Lebanon","PA",63,63,0,0,0,5
"Lewiston","ID-WA",2,2,0,0,0,5
"Lewiston-Auburn","ME",53,53,0,0,0,5
"Lexington-Fayette","KY",497,396,0,27,74,5
"Lima","OH",17,14,0,3,0,5
"Lincoln","NE",263,163,4,0,96,5
"Little Rock-North Little Rock","AR",689,295,0,0,394,5
"Logan","UT-ID",95,70,6,19,0,5
"Longview","TX",18,18,0,0,0,5
"Longview","WA",32,32,0,0,0,5
"Los Angeles-Long Beach-Santa Ana","CA",2634,1671,44,49,870,5
"Louisville","KY-IN",988,758,0,15,215,5
"Lubbock","TX",393,141,50,0,202,5
"Lynchburg","VA",110,110,0,0,0,5
"Macon","GA",84,84,0,0,0,5
"Madera","CA",155,155,0,0,0,5
"Madison","WI",390,292,30,25,43,5
"Manchester-Nashua","NH",364,103,28,9,224,5
"Mansfield","OH",51,32,0,19,0,5
"McAllen-Edinburg-Pharr","TX",757,602,20,34,101,5
"Medford","OR",226,200,6,15,5,5
"Memphis","TN-MS-AR",773,741,0,0,32,5
"Merced","CA",215,215,0,0,0,5
"Miami-Fort Lauderdale-Miami Beach","FL",3675,2376,46,60,1193,5
"Michigan City-La Porte","IN",32,32,0,0,0,5
"Midland","TX",25,25,0,0,0,5
"Milwaukee-Waukesha-West Allis","WI",487,337,28,36,86,5
"Minneapolis-St. Paul-Bloomington","MN-WI",2379,1928,26,72,353,5
"Missoula","MT",25,23,2,0,0,5
"Mobile","AL",222,217,0,0,5,5
"Modesto","CA",338,338,0,0,0,5
"Monroe","LA",52,38,14,0,0,5
"Monroe","MI",105,98,2,0,5,5
"Montgomery","AL",165,165,0,0,0,5
