"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Anniston-Oxford","AL",20,20,0,0,0,4
"Appleton","WI",93,43,2,0,48,4
"Asheville","NC",181,161,0,7,13,4
"Athens-Clarke County","GA",53,47,2,4,0,4
"Atlanta-Sandy Springs-Marietta","GA",1913,1703,8,26,176,4
"Atlantic City-Hammonton","NJ",150,143,2,0,5,4
"Auburn-Opelika","AL",101,91,6,4,0,4
"Augusta-Richmond County","GA-SC",131,131,0,0,0,4
"Austin-Round Rock","TX",1117,1027,20,0,70,4
"Bakersfield","CA",200,149,14,37,0,4
"Baltimore-Towson","MD",398,384,0,0,14,4
"Bangor","ME",18,18,0,0,0,4
"Barnstable Town","MA",44,34,0,0,10,4
"Baton Rouge","LA",627,244,2,3,378,4
"Battle Creek","MI",9,3,0,0,6,4
"Bay City","MI",3,3,0,0,0,4
"Beaumont-Port Arthur","TX",57,57,0,0,0,4
"Bellingham","WA",55,37,0,7,11,4
"Bend","OR",77,77,0,0,0,4
"Billings","MT",40,40,0,0,0,4
"Binghamton","NY",3,3,0,0,0,4
"Birmingham-Hoover","AL",567,305,10,0,252,4
"Bismarck","ND",138,71,0,8,59,4
"Bloomington","IN",47,29,2,0,16,4
"Bloomington-Normal","IL",34,27,0,0,7,4
"Boise City-Nampa","ID",351,305,18,28,0,4
"Boston-Cambridge-Quincy","MA-NH",672,327,18,11,316,4
"Boulder","CO",65,11,2,0,52,4
"Bowling Green","KY",42,40,2,0,0,4
"Bradenton-Sarasota-Venice","FL",195,165,2,4,24,4
"Bremerton-Silverdale","WA",57,45,0,0,12,4
"Bridgeport-Stamford-Norwalk","CT",68,49,0,0,19,4
"Brownsville-Harlingen","TX",101,95,6,0,0,4
"Brunswick","GA",43,43,0,0,0,4
"Buffalo-Niagara Falls","NY",87,74,0,8,5,4
"Burlington","NC",78,78,0,0,0,4
"Burlington-South Burlington","VT",41,22,6,8,5,4
"Canton-Massillon","OH",42,37,0,0,5,4
"Cape Coral-Fort Myers","FL",153,117,6,0,30,4
"Carson City","NV",0,0,0,0,0,4
"Casper","WY",42,42,0,0,0,4
"Cedar Rapids","IA",84,74,4,6,0,4
"Champaign-Urbana","IL",63,16,0,3,44,4
"Charleston","WV",20,20,0,0,0,4
"Charleston-North Charleston-Summerville","SC",482,471,0,0,11,4
"Charlotte-Gastonia-Concord","NC-SC",758,733,2,4,19,4
"Charlottesville","VA",112,64,0,0,48,4
"Chattanooga","TN-GA",117,104,2,0,11,4
"Cheyenne","WY",18,18,0,0,0,4
"Chicago-Naperville-Joliet","IL-IN-WI",2520,970,6,77,1467,4
"Chico","CA",40,38,2,0,0,4
"Cincinnati-Middletown","OH-KY-IN",472,374,10,23,65,4
"Clarksville","TN-KY",101,90,0,11,0,4
"Cleveland","TN",43,32,2,4,5,4
"Cleveland-Elyria-Mentor","OH",242,202,0,6,34,4
"Coeur dAlene","ID",121,87,14,0,20,4
"College Station-Bryan","TX",213,123,28,0,62,4
"Colorado Springs","CO",181,181,0,0,0,4
"Columbia","MO",64,56,0,8,0,4
"Columbia","SC",447,376,2,0,69,4
"Columbus","GA-AL",87,65,0,3,19,4
"Columbus","IN",18,18,0,0,0,4
"Columbus","OH",565,398,12,80,75,4
"Corpus Christi","TX",98,90,8,0,0,4
"Corvallis","OR",5,5,0,0,0,4
"Cumberland","MD-WV",6,6,0,0,0,4
"Dallas-Fort Worth-Arlington","TX",3596,1967,20,24,1585,4
"Dalton","GA",34,27,2,0,5,4
"Danville","IL",0,0,0,0,0,4
"Danville","VA",9,9,0,0,0,4
"Davenport-Moline-Rock Island","IA-IL",40,40,0,0,0,4
"Dayton","OH",73,73,0,0,0,4
"Decatur","AL",12,12,0,0,0,4
"Decatur","IL",2,2,0,0,0,4
"Deltona-Daytona Beach-Ormond Beach","FL",151,125,0,0,26,4
"Denver-Aurora","CO",786,471,0,0,315,4
"Des Moines-West Des Moines","IA",307,200,4,3,100,4
"Detroit-Warren-Livonia","MI",249,239,0,0,10,4
"Dothan","AL",39,39,0,0,0,4
"Dover","DE",79,74,0,0,5,4
"Dubuque","IA",22,22,0,0,0,4
"Duluth","MN-WI",48,41,2,0,5,4
"Durham","NC",235,233,2,0,0,4
"Eau Claire","WI",37,33,0,4,0,4
"El Centro","CA",35,25,2,3,5,4
"El Paso","TX",308,268,0,0,40,4
"Elizabethtown","KY",52,30,22,0,0,4
"Elkhart-Goshen","IN",39,34,0,0,5,4
"Elmira","NY",1,1,0,0,0,4
"Erie","PA",24,22,2,0,0,4
"Eugene-Springfield","OR",91,86,0,0,5,4
"Evansville","IN-KY",80,50,2,0,28,4
"Fairbanks","AK",4,4,0,0,0,4
"Fargo","ND-MN",207,161,0,0,46,4
"Farmington","NM",22,22,0,0,0,4
"Fayetteville","NC",171,171,0,0,0,4
"Fayetteville-Springdale-Rogers","AR-MO",165,122,8,3,32,4
"Flagstaff","AZ",24,24,0,0,0,4
"Flint","MI",17,17,0,0,0,4
"Florence","SC",65,48,0,0,17,4
"Florence-Muscle Shoals","AL",16,11,0,0,5,4
"Fond du Lac","WI",6,6,0,0,0,4
"Fort Collins-Loveland","CO",206,90,6,8,102,4
"Fort Smith","AR-OK",64,34,6,0,24,4
"Fort Walton Beach-Crestview-Destin","FL",26,26,0,0,0,4
"Fort Wayne","IN",160,80,0,0,80,4
"Fresno","CA",240,175,4,15,46,4
"Gadsden","AL",13,13,0,0,0,4
"Gainesville","FL",76,41,2,3,30,4
"Gainesville","GA",45,45,0,0,0,4
"Glens Falls","NY",23,23,0,0,0,4
"Goldsboro","NC",31,31,0,0,0,4
"Grand Forks","ND-MN",21,21,0,0,0,4
"Grand Junction","CO",80,76,4,0,0,4
"Grand Rapids-Wyoming","MI",120,117,0,3,0,4
"Great Falls","MT",16,16,0,0,0,4
"Greeley","CO",113,101,0,0,12,4
"Green Bay","WI",149,88,0,0,61,4
"Greensboro-High Point","NC",288,221,2,0,65,4
"Greenville","NC",119,83,12,0,24,4
"Greenville","SC",549,287,0,4,258,4
"Gulfport-Biloxi","MS",246,185,26,4,31,4
"Hagerstown-Martinsburg","MD-WV",114,112,2,0,0,4
"Hanford-Corcoran","CA",27,27,0,0,0,4
"Harrisburg-Carlisle","PA",117,117,0,0,0,4
"Harrisonburg","VA",142,80,2,0,60,4
"Hartford-West Hartford-East Hartford","CT",153,95,8,3,47,4
"Hattiesburg","MS",2,2,0,0,0,4
"Hickory-Lenoir-Morganton","NC",104,97,2,0,5,4
"Hinesville-Fort Stewart","GA",4,4,0,0,0,4
"Holland-Grand Haven","MI",32,27,0,0,5,4
"Honolulu","HI",173,63,0,8,102,4
"Hot Springs","AR",6,6,0,0,0,4
"Houma-Bayou Cane-Thibodaux","LA",55,51,0,4,0,4
"Houston-Sugar Land-Baytown","TX",5151,3002,30,0,2119,4
"Huntington-Ashland","WV-KY-OH",4,4,0,0,0,4
"Huntsville","AL",303,191,0,0,112,4
"Idaho Falls","ID",43,43,0,0,0,4
"Indianapolis-Carmel","IN",516,492,4,14,6,4
"Iowa City","IA",104,104,0,0,0,4
"Ithaca","NY",9,4,0,0,5,4
"Jackson","MI",37,7,0,0,30,4
"Jackson","MS",177,166,0,6,5,4
"Jackson","TN",34,34,0,0,0,4
"Jacksonville","FL",589,535,2,0,52,4
"Jacksonville","NC",123,115,4,4,0,4
"Janesville","WI",28,28,0,0,0,4
"Jefferson City","MO",17,17,0,0,0,4
"Johnson City","TN",74,74,0,0,0,4
"Johnstown","PA",3,3,0,0,0,4
"Jonesboro","AR",37,37,0,0,0,4
"Joplin","MO",11,9,2,0,0,4
"Kalamazoo-Portage","MI",54,21,0,3,30,4
"Kankakee-Bradley","IL",5,5,0,0,0,4
"Kansas City","MO-KS",584,337,12,67,168,4
"Kennewick-Pasco-Richland","WA",84,74,0,0,10,4
"Killeen-Temple-Fort Hood","TX",264,159,54,3,48,4
"Kingsport-Bristol-Bristol","TN-VA",61,55,0,0,6,4
"Kingston","NY",15,11,4,0,0,4
"Knoxville","TN",187,177,10,0,0,4
"Kokomo","IN",7,7,0,0,0,4
"La Crosse","WI-MN",43,30,2,4,7,4
"Lafayette","IN",53,53,0,0,0,4
"Lafayette","LA",94,80,0,0,14,4
"Lake Charles","LA",66,32,4,3,27,4
"Lake Havasu City-Kingman","AZ",86,62,8,16,0,4
"Lakeland-Winter Haven","FL",256,250,2,4,0,4
"Lancaster","PA",99,85,0,0,14,4
"Lansing-East Lansing","MI",37,22,0,0,15,4
"Laredo","TX",101,80,0,4,17,4
"Las Cruces","NM",89,80,2,7,0,4
"Las Vegas-Paradise","NV",836,668,0,24,144,4
"Lawrence","KS",31,17,0,4,10,4
"Lawton","OK",10,10,0,0,0,4
"Lebanon","PA",37,37,0,0,0,4
"Lewiston","ID-WA",5,3,2,0,0,4
"Lewiston-Auburn","ME",16,16,0,0,0,4
"Lexington-Fayette","KY",361,129,0,10,222,4
"Lima","OH",0,0,0,0,0,4
"Lincoln","NE",110,59,2,0,49,4
"Little Rock-North Little Rock","AR",235,198,14,15,8,4
"Logan","UT-ID",28,19,0,4,5,4
"Longview","TX",21,16,0,0,5,4
"Longview","WA",23,23,0,0,0,4
"Los Angeles-Long Beach-Santa Ana","CA",1424,623,38,44,719,4
"Louisville-Jefferson County","KY-IN",344,337,4,3,0,4
"Lubbock","TX",76,56,2,0,18,4
"Lynchburg","VA",96,85,0,0,11,4
"Macon","GA",59,38,0,0,21,4
"Madera","CA",23,23,0,0,0,4
"Madison","WI",130,105,10,0,15,4
"Manchester-Nashua","NH",36,29,0,0,7,4
"Mansfield","OH",10,8,2,0,0,4
"McAllen-Edinburg-Mission","TX",380,342,2,31,5,4
"Medford","OR",53,49,0,4,0,4
"Memphis","TN-MS-AR",372,278,2,4,88,4
"Merced","CA",14,14,0,0,0,4
"Miami-Fort Lauderdale-Miami Beach","FL",884,359,16,15,494,4
"Michigan City-La Porte","IN",16,16,0,0,0,4
"Midland","TX",56,56,0,0,0,4
"Milwaukee-Waukesha-West Allis","WI",250,159,8,7,76,4
"Minneapolis-St. Paul-Bloomington","MN-WI",456,403,6,0,47,4
"Missoula","MT",42,35,4,3,0,4
"Mobile","AL",150,150,0,0,0,4
"Modesto","CA",99,59,4,0,36,4
"Monroe","LA",30,25,0,0,5,4
"Monroe","MI",9,9,0,0,0,4
"Montgomery","AL",47,47,0,0,0,4
"Morgantown","WV",33,1,0,0,32,4
"Morristown","TN",25,25,0,0,0,4
"Mount Vernon-Anacortes","WA",36,36,0,0,0,4
"Muncie","IN",9,9,0,0,0,4
"Muskegon-Norton Shores","MI",10,8,2,0,0,4
"Myrtle Beach-North Myrtle Beach-Conway","SC",263,209,0,0,54,4
"Napa","CA",3,3,0,0,0,4
"Naples-Marco Island","FL",95,69,0,16,10,4
"Nashville-Davidson--Murfreesboro","TN",801,687,4,0,110,4
"New Haven-Milford","CT",73,46,0,12,15,4
"New Orleans-Metairie-Kenner","LA",294,256,38,0,0,4
"New York-Northern New Jersey-Long Island","NY-NJ-PA",3365,846,264,96,2159,4
"Niles-Benton Harbor","MI",10,10,0,0,0,4
"Norwich-New London","CT",30,28,2,0,0,4
"Ocala","FL",117,117,0,0,0,4
"Ocean City","NJ",41,32,4,0,5,4
"Odessa","TX",25,25,0,0,0,4
"Ogden-Clearfield","UT",200,140,0,12,48,4
"Oklahoma City","OK",410,378,4,0,28,4
"Olympia","WA",115,115,0,0,0,4
"Omaha-Council Bluffs","NE-IA",333,303,4,4,22,4
"Orlando-Kissimmee","FL",1603,495,0,0,1108,4
"Oshkosh-Neenah","WI",42,36,2,4,0,4
"Owensboro","KY",20,20,0,0,0,4
"Oxnard-Thousand Oaks-Ventura","CA",71,47,2,0,22,4
"Palm Bay-Melbourne-Titusville","FL",179,130,0,0,49,4
"Palm Coast","FL",26,19,0,0,7,4
"Panama City-Lynn Haven","FL",42,42,0,0,0,4
"Parkersburg-Marietta-Vienna","WV-OH",18,18,0,0,0,4
"Pascagoula","MS",101,38,0,0,63,4
"Pensacola-Ferry Pass-Brent","FL",105,105,0,0,0,4
"Peoria","IL",43,41,2,0,0,4
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1080,654,40,10,376,4
"Phoenix-Mesa-Scottsdale","AZ",2141,1287,24,33,797,4
"Pine Bluff","AR",8,3,0,0,5,4
"Pittsburgh","PA",335,300,4,10,21,4
"Pittsfield","MA",1,1,0,0,0,4
"Pocatello","ID",26,26,0,0,0,4
"Port St. Lucie","FL",172,132,0,11,29,4
"Portland-South Portland-Biddeford","ME",128,113,4,0,11,4
"Portland-Vancouver-Beaverton","OR-WA",550,425,34,3,88,4
"Poughkeepsie-Newburgh-Middletown","NY",72,56,2,0,14,4
"Prescott","AZ",57,57,0,0,0,4
"Providence-New Bedford-Fall River","RI-MA",170,134,12,0,24,4
"Provo-Orem","UT",125,84,0,30,11,4
"Pueblo","CO",82,80,2,0,0,4
"Punta Gorda","FL",24,24,0,0,0,4
"Racine","WI",22,22,0,0,0,4
"Raleigh-Cary","NC",1537,720,0,0,817,4
"Rapid City","SD",57,52,0,0,5,4
"Reading","PA",41,41,0,0,0,4
"Redding","CA",36,28,2,0,6,4
"Reno-Sparks","NV",138,133,0,0,5,4
"Richmond","VA",406,390,0,10,6,4
"Riverside-San Bernardino-Ontario","CA",775,576,2,22,175,4
"Roanoke","VA",62,62,0,0,0,4
"Rochester","MN",36,36,0,0,0,4
"Rochester","NY",90,84,0,6,0,4
"Rockford","IL",60,33,4,0,23,4
"Rocky Mount","NC",40,40,0,0,0,4
"Rome","GA",28,26,2,0,0,4
"Sacramento--Arden-Arcade--Roseville","CA",367,361,0,6,0,4
"Saginaw-Saginaw Township North","MI",9,9,0,0,0,4
"Salem","OR",91,62,4,0,25,4
"Salinas","CA",66,17,0,3,46,4
"Salisbury","MD",36,20,0,0,16,4
"Salt Lake City","UT",580,249,6,10,315,4
"San Angelo","TX",29,29,0,0,0,4
"San Antonio","TX",676,553,30,3,90,4
"San Diego-Carlsbad-San Marcos","CA",521,214,10,16,281,4
"San Francisco-Oakland-Fremont","CA",1323,223,12,0,1088,4
"San Jose-Sunnyvale-Santa Clara","CA",130,91,0,0,39,4
"San Luis Obispo-Paso Robles","CA",29,27,2,0,0,4
"Sandusky","OH",0,0,0,0,0,4
"Santa Barbara-Santa Maria","CA",4,4,0,0,0,4
"Santa Cruz-Watsonville","CA",8,8,0,0,0,4
"Santa Fe","NM",15,15,0,0,0,4
"Santa Rosa-Petaluma","CA",84,50,2,4,28,4
"Savannah","GA",124,124,0,0,0,4
"Scranton--Wilkes-Barre","PA",21,21,0,0,0,4
"Seattle-Tacoma-Bellevue","WA",1663,754,80,70,759,4
"Sebastian-Vero Beach","FL",96,92,0,4,0,4
"Sheboygan","WI",10,5,0,0,5,4
"Sherman-Denison","TX",1,1,0,0,0,4
"Shreveport-Bossier City","LA",227,85,0,0,142,4
"Sioux City","IA-NE-SD",21,21,0,0,0,4
"Sioux Falls","SD",207,116,2,32,57,4
"South Bend-Mishawaka","IN-MI",49,42,0,0,7,4
"Spartanburg","SC",98,98,0,0,0,4
"Spokane","WA",131,83,0,0,48,4
"Springfield","IL",19,13,6,0,0,4
"Springfield","MA",171,41,0,0,130,4
"Springfield","MO",220,84,10,0,126,4
"Springfield","OH",9,9,0,0,0,4
"St. Cloud","MN",42,33,2,0,7,4
"St. George","UT",77,71,0,0,6,4
"St. Joseph","MO-KS",7,3,4,0,0,4
"St. Louis","MO-IL",780,540,8,31,201,4
"State College","PA",21,21,0,0,0,4
"Stockton","CA",76,76,0,0,0,4
"Sumter","SC",20,20,0,0,0,4
"Syracuse","NY",72,67,0,0,5,4
"Tallahassee","FL",150,90,12,0,48,4
"Tampa-St. Petersburg-Clearwater","FL",712,390,4,18,300,4
"Terre Haute","IN",16,6,2,0,8,4
"Texarkana","TX-Texarkana",18,11,2,0,5,4
"Toledo","OH",95,75,8,0,12,4
"Topeka","KS",53,51,2,0,0,4
"Trenton-Ewing","NJ",43,27,2,0,14,4
"Tucson","AZ",382,351,4,4,23,4
"Tulsa","OK",318,298,20,0,0,4
"Tuscaloosa","AL",113,47,0,0,66,4
"Tyler","TX",22,17,0,0,5,4
"Utica-Rome","NY",1,1,0,0,0,4
"Valdosta","GA",60,60,0,0,0,4
"Vallejo-Fairfield","CA",38,31,2,0,5,4
"Victoria","TX",7,7,0,0,0,4
"Vineland-Millville-Bridgeton","NJ",51,46,0,0,5,4
"Virginia Beach-Norfolk-Newport News","VA-NC",403,290,10,12,91,4
"Visalia-Porterville","CA",175,173,2,0,0,4
"Waco","TX",55,55,0,0,0,4
"Warner Robins","GA",57,57,0,0,0,4
"Washington-Arlington-Alexandria","DC-VA-MD-WV",1233,956,24,0,253,4
"Waterloo-Cedar Falls","IA",32,28,4,0,0,4
"Wausau","WI",78,12,2,0,64,4
"Weirton-Steubenville","WV-OH",5,5,0,0,0,4
"Wenatchee","WA",47,47,0,0,0,4
"Wheeling","WV-OH",0,0,0,0,0,4
"Wichita Falls","TX",41,10,0,0,31,4
"Wichita","KS",178,153,4,0,21,4
"Williamsport","PA",2,2,0,0,0,4
"Wilmington","NC",387,315,4,0,68,4
"Winchester","VA-WV",41,41,0,0,0,4
"Winston-Salem","NC",145,145,0,0,0,4
"Worcester","MA",48,48,0,0,0,4
"Yakima","WA",22,19,0,3,0,4
"York-Hanover","PA",151,104,0,0,47,4
"Youngstown-Warren-Boardman","OH-PA",41,33,2,0,6,4
"Yuba City","CA",17,17,0,0,0,4
"Yuma","AZ",36,34,2,0,0,4
"Abilene","TX",26,26,0,0,0,5
"Akron","OH",74,66,0,0,8,5
"Albany","GA",28,23,2,3,0,5
"Albany-Schenectady-Troy","NY",133,56,2,7,68,5
"Albuquerque","NM",269,212,0,9,48,5
"Alexandria","LA",37,34,0,3,0,5
"Allentown-Bethlehem-Easton","PA-NJ",209,199,0,0,10,5
"Altoona","PA",1,1,0,0,0,5
"Amarillo","TX",48,48,0,0,0,5
"Ames","IA",18,13,0,0,5,5
"Anchorage","AK",32,23,2,7,0,5
"Anderson","IN",6,6,0,0,0,5
"Anderson","SC",49,49,0,0,0,5
"Ann Arbor","MI",27,22,0,0,5,5
"Anniston-Oxford","AL",16,6,0,4,6,5
"Appleton","WI",42,42,0,0,0,5
"Asheville","NC",185,160,2,10,13,5
"Athens-Clarke County","GA",77,46,0,0,31,5
"Atlanta-Sandy Springs-Marietta","GA",1757,1466,0,12,279,5
"Atlantic City-Hammonton","NJ",101,61,0,0,40,5
"Auburn-Opelika","AL",76,74,2,0,0,5
"Augusta-Richmond County","GA-SC",151,134,0,0,17,5
"Austin-Round Rock","TX",1574,827,110,18,619,5
"Bakersfield","CA",172,150,10,7,5,5
"Baltimore-Towson","MD",328,306,0,0,22,5
"Bangor","ME",16,9,2,0,5,5
"Barnstable Town","MA",34,25,0,0,9,5
"Baton Rouge","LA",354,249,2,0,103,5
"Battle Creek","MI",8,3,0,0,5,5
"Bay City","MI",3,3,0,0,0,5
"Beaumont-Port Arthur","TX",38,38,0,0,0,5
"Bellingham","WA",80,58,2,6,14,5
"Bend","OR",121,68,0,0,53,5
"Billings","MT",35,35,0,0,0,5
"Binghamton","NY",9,9,0,0,0,5
"Birmingham-Hoover","AL",289,258,4,4,23,5
"Bismarck","ND",74,62,0,0,12,5
"Bloomington","IN",34,26,8,0,0,5
"Bloomington-Normal","IL",34,29,0,0,5,5
"Boise City-Nampa","ID",301,278,4,19,0,5
"Boston-Cambridge-Quincy","MA-NH",868,350,20,15,483,5
"Boulder","CO",46,28,0,3,15,5
"Bowling Green","KY",24,24,0,0,0,5
"Bradenton-Sarasota-Venice","FL",272,199,0,0,73,5
"Bremerton-Silverdale","WA",74,50,0,0,24,5
"Bridgeport-Stamford-Norwalk","CT",166,56,0,0,110,5
"Brownsville-Harlingen","TX",98,87,4,7,0,5
"Brunswick","GA",41,41,0,0,0,5
"Buffalo-Niagara Falls","NY",109,74,0,4,31,5
"Burlington","NC",46,46,0,0,0,5
"Burlington-South Burlington","VT",59,26,4,0,29,5
"Canton-Massillon","OH",37,32,0,0,5,5
"Cape Coral-Fort Myers","FL",206,168,0,0,38,5
"Carson City","NV",1,1,0,0,0,5
"Casper","WY",45,45,0,0,0,5
"Cedar Rapids","IA",110,89,0,21,0,5
"Champaign-Urbana","IL",30,30,0,0,0,5
"Charleston","WV",26,21,0,0,5,5
"Charleston-North Charleston-Summerville","SC",352,318,0,15,19,5
"Charlotte-Gastonia-Concord","NC-SC",1530,987,2,35,506,5
"Charlottesville","VA",63,63,0,0,0,5
"Chattanooga","TN-GA",127,116,2,0,9,5
"Cheyenne","WY",40,40,0,0,0,5
"Chicago-Naperville-Joliet","IL-IN-WI",1683,911,16,76,680,5
"Chico","CA",34,26,0,0,8,5
"Cincinnati-Middletown","OH-KY-IN",532,402,4,16,110,5
"Clarksville","TN-KY",65,61,4,0,0,5
"Cleveland","TN",41,30,2,4,5,5
"Cleveland-Elyria-Mentor","OH",262,245,2,0,15,5
"Coeur dAlene","ID",78,74,4,0,0,5
"College Station-Bryan","TX",85,63,8,8,6,5
"Colorado Springs","CO",208,208,0,0,0,5
"Columbia","MO",74,74,0,0,0,5
"Columbia","SC",416,379,4,0,33,5
"Columbus","GA-AL",82,62,0,3,17,5
"Columbus","IN",24,24,0,0,0,5
"Columbus","OH",361,262,6,14,79,5
"Corpus Christi","TX",91,91,0,0,0,5
"Corvallis","OR",0,0,0,0,0,5
"Cumberland","MD-WV",6,6,0,0,0,5
"Dallas-Fort Worth-Arlington","TX",3452,1806,26,4,1616,5
"Dalton","GA",37,24,2,6,5,5
"Danville","IL",0,0,0,0,0,5
"Danville","VA",9,9,0,0,0,5
"Davenport-Moline-Rock Island","IA-IL",34,34,0,0,0,5
"Dayton","OH",69,69,0,0,0,5
"Decatur","AL",18,18,0,0,0,5
"Decatur","IL",2,2,0,0,0,5
"Deltona-Daytona Beach-Ormond Beach","FL",114,97,2,0,15,5
"Denver-Aurora","CO",1249,463,4,0,782,5
"Des Moines-West Des Moines","IA",234,228,2,4,0,5
"Detroit-Warren-Livonia","MI",330,219,0,7,104,5
"Dothan","AL",26,26,0,0,0,5
"Dover","DE",81,81,0,0,0,5
"Dubuque","IA",16,14,2,0,0,5
"Duluth","MN-WI",42,42,0,0,0,5
"Durham","NC",199,199,0,0,0,5
"Eau Claire","WI",36,36,0,0,0,5
"El Centro","CA",32,23,0,3,6,5
"El Paso","TX",250,236,0,0,14,5
"Elizabethtown","KY",40,24,2,3,11,5
"Elkhart-Goshen","IN",38,36,2,0,0,5
"Elmira","NY",0,0,0,0,0,5
"Erie","PA",21,21,0,0,0,5
"Eugene-Springfield","OR",67,61,6,0,0,5
"Evansville","IN-KY",60,43,2,0,15,5
"Fairbanks","AK",5,5,0,0,0,5
"Fargo","ND-MN",145,97,2,0,46,5
"Farmington","NM",24,24,0,0,0,5
"Fayetteville","NC",125,123,2,0,0,5
"Fayetteville-Springdale-Rogers","AR-MO",132,103,8,3,18,5
"Flagstaff","AZ",24,24,0,0,0,5
"Flint","MI",17,17,0,0,0,5
"Florence","SC",62,46,0,0,16,5
"Florence-Muscle Shoals","AL",28,15,8,0,5,5
"Fond du Lac","WI",16,16,0,0,0,5
"Fort Collins-Loveland","CO",93,83,0,4,6,5
"Fort Smith","AR-OK",62,51,0,3,8,5
"Fort Walton Beach-Crestview-Destin","FL",34,26,0,0,8,5
"Fort Wayne","IN",78,78,0,0,0,5
"Fresno","CA",289,201,0,10,78,5
"Gadsden","AL",19,11,0,0,8,5
"Gainesville","FL",49,21,0,0,28,5
"Gainesville","GA",44,44,0,0,0,5
"Glens Falls","NY",28,28,0,0,0,5
"Goldsboro","NC",25,25,0,0,0,5
"Grand Forks","ND-MN",14,14,0,0,0,5
"Grand Junction","CO",75,75,0,0,0,5
"Grand Rapids-Wyoming","MI",154,114,2,3,35,5
"Great Falls","MT",13,13,0,0,0,5
"Greeley","CO",117,96,0,0,21,5
"Green Bay","WI",91,81,2,0,8,5
"Greensboro-High Point","NC",256,166,0,0,90,5
"Greenville","NC",75,75,0,0,0,5
"Greenville","SC",262,229,0,0,33,5
"Gulfport-Biloxi","MS",239,139,24,15,61,5
"Hagerstown-Martinsburg","MD-WV",86,86,0,0,0,5
"Hanford-Corcoran","CA",22,22,0,0,0,5
"Harrisburg-Carlisle","PA",108,93,0,10,5,5
"Harrisonburg","VA",263,66,0,0,197,5
"Hartford-West Hartford-East Hartford","CT",183,87,10,3,83,5
"Hattiesburg","MS",19,11,0,8,0,5
"Hickory-Lenoir-Morganton","NC",88,86,2,0,0,5
"Hinesville-Fort Stewart","GA",18,4,0,0,14,5
"Holland-Grand Haven","MI",29,24,0,0,5,5
"Honolulu","HI",203,65,0,7,131,5
"Hot Springs","AR",6,6,0,0,0,5
"Houma-Bayou Cane-Thibodaux","LA",61,61,0,0,0,5
"Houston-Sugar Land-Baytown","TX",3947,2990,20,31,906,5
"Huntington-Ashland","WV-KY-OH",3,3,0,0,0,5
"Huntsville","AL",238,238,0,0,0,5
"Idaho Falls","ID",49,49,0,0,0,5
"Indianapolis-Carmel","IN",712,443,2,12,255,5
"Iowa City","IA",72,70,2,0,0,5
"Ithaca","NY",16,4,0,0,12,5
"Jackson","MI",9,5,4,0,0,5
"Jackson","MS",207,207,0,0,0,5
"Jackson","TN",40,40,0,0,0,5
"Jacksonville","FL",618,518,4,0,96,5
"Jacksonville","NC",109,109,0,0,0,5
"Janesville","WI",16,16,0,0,0,5
"Jefferson City","MO",8,8,0,0,0,5
"Johnson City","TN",85,85,0,0,0,5
"Johnstown","PA",1,1,0,0,0,5
"Jonesboro","AR",122,122,0,0,0,5
"Joplin","MO",21,11,2,3,5,5
"Kalamazoo-Portage","MI",91,37,0,0,54,5
"Kankakee-Bradley","IL",11,11,0,0,0,5
"Kansas City","MO-KS",438,263,4,12,159,5
"Kennewick-Pasco-Richland","WA",97,83,0,0,14,5
"Killeen-Temple-Fort Hood","TX",165,137,28,0,0,5
"Kingsport-Bristol-Bristol","TN-VA",60,43,0,12,5,5
"Kingston","NY",18,18,0,0,0,5
"Knoxville","TN",284,255,0,0,29,5
"Kokomo","IN",8,8,0,0,0,5
"La Crosse","WI-MN",71,27,0,0,44,5
"Lafayette","IN",60,60,0,0,0,5
"Lafayette","LA",91,79,0,0,12,5
"Lake Charles","LA",59,31,4,0,24,5
"Lake Havasu City-Kingman","AZ",47,47,0,0,0,5
"Lakeland-Winter Haven","FL",249,227,22,0,0,5
"Lancaster","PA",73,41,0,0,32,5
"Lansing-East Lansing","MI",26,21,0,0,5,5
"Laredo","TX",96,75,0,6,15,5
"Las Cruces","NM",101,101,0,0,0,5
"Las Vegas-Paradise","NV",1144,766,4,14,360,5
"Lawrence","KS",13,11,2,0,0,5
"Lawton","OK",12,10,2,0,0,5
"Lebanon","PA",37,37,0,0,0,5
"Lewiston","ID-WA",2,2,0,0,0,5
"Lewiston-Auburn","ME",19,19,0,0,0,5
"Lexington-Fayette","KY",154,144,2,3,5,5
"Lima","OH",4,4,0,0,0,5
"Lincoln","NE",84,80,4,0,0,5
"Little Rock-North Little Rock","AR",391,184,28,19,160,5
"Logan","UT-ID",64,59,0,0,5,5
"Longview","TX",14,14,0,0,0,5
"Longview","WA",27,27,0,0,0,5
"Los Angeles-Long Beach-Santa Ana","CA",2517,525,74,44,1874,5
"Louisville-Jefferson County","KY-IN",261,248,0,3,10,5
"Lubbock","TX",66,66,0,0,0,5
"Lynchburg","VA",76,66,0,0,10,5
"Macon","GA",46,29,0,0,17,5
"Madera","CA",26,26,0,0,0,5
"Madison","WI",254,71,16,7,160,5
"Manchester-Nashua","NH",40,29,0,0,11,5
"Mansfield","OH",8,8,0,0,0,5
