areacode2,MSA,State,State_Alpha,County,MSAName,StateName,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,FMRType,pop100
250740000,740,25,MA,1,"Barnstable--Yarmouth, MA MSA",Massachusetts,567,759,1014,1271,1422,40,162582
251120000,1120,33,NH,15,"Boston, MA--NH PMSA",New Hampshire,1077,1214,1518,1899,2229,40,3406829
251200000,1200,25,MA,23,"Brockton, MA PMSA",Massachusetts,678,893,1096,1362,1553,40,255459
252600000,2600,25,MA,27,"Fitchburg--Leominster, MA PMSA",Massachusetts,466,656,852,1095,1189,40,142284
254160000,4160,33,NH,15,"Lawrence, MA--NH PMSA",New Hampshire,668,807,1016,1269,1560,40,396230
254560000,4560,33,NH,11,"Lowell, MA--NH PMSA",New Hampshire,728,941,1138,1425,1593,40,301686
255400000,5400,25,MA,23,"New Bedford, MA PMSA",Massachusetts,623,760,865,1081,1214,40,175198
256320000,6320,25,MA,3,"Pittsfield, MA MSA",Massachusetts,373,530,652,818,1013,40,84699
258000000,8000,25,MA,15,"Springfield, MA MSA",Massachusetts,465,576,725,907,1116,40,591932
259240000,9240,25,MA,27,"Worcester, MA--CT PMSA",Massachusetts,581,701,875,1092,1225,40,511389
260000001,10000,26,MI,1,,Michigan,327,375,474,616,702,40,11719
260000003,10000,26,MI,3,,Michigan,327,375,474,616,702,40,9862
260000007,10000,26,MI,7,,Michigan,327,375,474,616,707,40,31314
260000009,10000,26,MI,9,,Michigan,327,393,474,616,702,40,23110
260000011,10000,26,MI,11,,Michigan,327,375,474,616,702,40,17269
260000013,10000,26,MI,13,,Michigan,327,375,474,616,702,40,8746
260000015,10000,26,MI,15,,Michigan,329,406,541,680,761,40,56755
260000019,10000,26,MI,19,,Michigan,342,375,474,637,702,40,15998
260000023,10000,26,MI,23,,Michigan,383,391,480,657,707,40,45787
260000027,10000,26,MI,27,,Michigan,333,382,485,664,716,40,51104
260000029,10000,26,MI,29,,Michigan,395,399,507,689,714,40,26090
260000031,10000,26,MI,31,,Michigan,345,375,474,616,721,40,26448
260000033,10000,26,MI,33,,Michigan,327,375,474,616,702,40,38543
260000035,10000,26,MI,35,,Michigan,340,375,474,616,702,40,31252
260000039,10000,26,MI,39,,Michigan,355,372,481,657,697,40,14273
260000041,10000,26,MI,41,,Michigan,327,375,474,616,702,40,38520
260000043,10000,26,MI,43,,Michigan,325,400,494,618,698,40,27472
260000047,10000,26,MI,47,,Michigan,369,440,521,684,728,40,31437
260000051,10000,26,MI,51,,Michigan,327,375,474,616,702,40,26023
260000053,10000,26,MI,53,,Michigan,327,375,474,616,702,40,17370
260000055,10000,26,MI,55,,Michigan,432,464,619,774,869,40,77654
260000057,10000,26,MI,57,,Michigan,342,375,474,616,702,40,42285
260000059,10000,26,MI,59,,Michigan,327,375,474,616,702,40,46527
260000061,10000,26,MI,61,,Michigan,327,375,474,616,702,40,36016
260000063,10000,26,MI,63,,Michigan,327,375,474,616,702,40,36079
260000067,10000,26,MI,67,,Michigan,400,406,508,632,712,40,61518
260000069,10000,26,MI,69,,Michigan,327,375,474,616,744,40,27339
260000071,10000,26,MI,71,,Michigan,327,375,474,616,702,40,13138
260000073,10000,26,MI,73,,Michigan,377,401,537,724,880,40,63351
260000079,10000,26,MI,79,,Michigan,325,372,471,613,774,40,16571
260000083,10000,26,MI,83,,Michigan,327,375,474,616,702,40,2301
260000085,10000,26,MI,85,,Michigan,332,375,474,616,702,40,11333
260000089,10000,26,MI,89,,Michigan,445,480,563,734,922,40,21119
260000095,10000,26,MI,95,,Michigan,327,375,474,616,702,40,7024
260000097,10000,26,MI,97,,Michigan,327,375,474,616,702,40,11943
260000101,10000,26,MI,101,,Michigan,327,375,474,616,702,40,24527
260000103,10000,26,MI,103,,Michigan,327,375,474,616,702,40,64634
260000105,10000,26,MI,105,,Michigan,327,375,474,616,702,40,28274
260000107,10000,26,MI,107,,Michigan,327,375,474,642,762,40,40553
260000109,10000,26,MI,109,,Michigan,327,375,474,616,702,40,25326
260000113,10000,26,MI,113,,Michigan,345,375,474,616,702,40,14478
260000117,10000,26,MI,117,,Michigan,399,450,571,741,845,40,61266
260000119,10000,26,MI,119,,Michigan,327,375,474,616,702,40,10315
260000123,10000,26,MI,123,,Michigan,377,402,473,614,699,40,47874
260000127,10000,26,MI,127,,Michigan,350,375,474,616,702,40,26873
260000129,10000,26,MI,129,,Michigan,341,376,474,616,702,40,21645
260000131,10000,26,MI,131,,Michigan,327,375,474,616,702,40,7818
260000133,10000,26,MI,133,,Michigan,327,375,474,616,702,40,23197
260000135,10000,26,MI,135,,Michigan,327,375,474,616,702,40,9418
260000137,10000,26,MI,137,,Michigan,329,400,503,700,809,40,23301
260000141,10000,26,MI,141,,Michigan,327,375,474,616,702,40,14411
260000143,10000,26,MI,143,,Michigan,362,375,474,616,702,40,25469
260000149,10000,26,MI,149,,Michigan,327,383,474,619,702,40,62422
260000151,10000,26,MI,151,,Michigan,327,386,474,619,702,40,44547
260000153,10000,26,MI,153,,Michigan,327,375,474,616,702,40,8903
260000155,10000,26,MI,155,,Michigan,327,411,494,688,737,40,71687
260000157,10000,26,MI,157,,Michigan,349,382,509,637,711,40,58266
260000165,10000,26,MI,165,,Michigan,328,380,492,645,764,40,30484
260440000,440,26,MI,161,"Ann Arbor, MI PMSA",Michigan,581,701,867,1137,1275,40,578736
260870000,870,26,MI,21,"Benton Harbor, MI MSA",Michigan,439,446,585,729,819,40,162453
262160000,2160,26,MI,163,"Detroit, MI PMSA",Michigan,488,663,801,1002,1122,50,4441551
262640000,2640,26,MI,49,"Flint, MI PMSA",Michigan,454,514,647,824,904,40,436141
263000000,3000,26,MI,139,"Grand Rapids--Muskegon--Holland, MI MSA",Michigan,445,520,636,796,892,50,1088514
263520000,3520,26,MI,75,"Jackson, MI MSA",Michigan,338,455,577,719,806,40,158422
263720000,3720,26,MI,159,"Kalamazoo--Battle Creek, MI MSA",Michigan,401,484,609,763,853,40,452851
264040000,4040,26,MI,65,"Lansing--East Lansing, MI MSA",Michigan,453,533,689,900,1039,40,447728
266960000,6960,26,MI,145,"Saginaw--Bay City--Midland, MI MSA",Michigan,395,435,579,722,809,40,403070
270000001,10000,27,MN,1,,Minnesota,304,395,526,660,735,40,15301
270000005,10000,27,MN,5,,Minnesota,305,438,493,617,691,40,30000
270000007,10000,27,MN,7,,Minnesota,295,378,505,662,707,40,39650
270000011,10000,27,MN,11,,Minnesota,302,369,467,584,669,40,5820
270000013,10000,27,MN,13,,Minnesota,405,488,608,780,988,40,55941
270000015,10000,27,MN,15,,Minnesota,302,390,467,584,669,40,26911
270000017,10000,27,MN,17,,Minnesota,302,369,467,584,669,40,31671
270000021,10000,27,MN,21,,Minnesota,302,369,467,584,669,40,27150
270000023,10000,27,MN,23,,Minnesota,302,369,467,584,669,40,13088
270000029,10000,27,MN,29,,Minnesota,302,369,467,584,669,40,8423
270000031,10000,27,MN,31,,Minnesota,361,373,485,664,691,40,5168
270000033,10000,27,MN,33,,Minnesota,302,369,467,584,669,40,12167
270000035,10000,27,MN,35,,Minnesota,301,368,489,612,769,40,55099
270000039,10000,27,MN,39,,Minnesota,302,369,467,584,669,40,17731
270000041,10000,27,MN,41,,Minnesota,302,369,467,584,669,40,32821
270000043,10000,27,MN,43,,Minnesota,302,369,467,584,669,40,16181
270000045,10000,27,MN,45,,Minnesota,302,369,467,584,669,40,21122
270000047,10000,27,MN,47,,Minnesota,303,370,477,628,673,40,32584
270000049,10000,27,MN,49,,Minnesota,349,450,598,765,838,40,44127
270000051,10000,27,MN,51,,Minnesota,302,369,467,584,669,40,6289
270000057,10000,27,MN,57,,Minnesota,308,369,467,584,669,40,18376
270000061,10000,27,MN,61,,Minnesota,386,391,510,636,713,40,43992
270000063,10000,27,MN,63,,Minnesota,302,369,467,584,669,40,11268
270000065,10000,27,MN,65,,Minnesota,368,465,602,751,843,40,14996
270000067,10000,27,MN,67,,Minnesota,379,477,581,728,876,40,41203
270000069,10000,27,MN,69,,Minnesota,302,369,467,584,669,40,5285
270000071,10000,27,MN,71,,Minnesota,372,379,503,629,824,40,14355
270000073,10000,27,MN,73,,Minnesota,302,369,467,584,669,40,8067
270000075,10000,27,MN,75,,Minnesota,302,369,467,584,669,40,11058
270000077,10000,27,MN,77,,Minnesota,302,369,467,584,669,40,4522
270000079,10000,27,MN,79,,Minnesota,302,369,467,584,721,40,25426
270000081,10000,27,MN,81,,Minnesota,302,369,467,584,669,40,6429
270000083,10000,27,MN,83,,Minnesota,302,369,467,584,692,40,25425
270000085,10000,27,MN,85,,Minnesota,357,461,614,763,856,40,34898
270000087,10000,27,MN,87,,Minnesota,302,369,467,584,669,40,5190
270000089,10000,27,MN,89,,Minnesota,302,369,467,584,669,40,10155
270000091,10000,27,MN,91,,Minnesota,302,369,467,584,669,40,21802
270000093,10000,27,MN,93,,Minnesota,358,421,534,671,766,40,22644
270000095,10000,27,MN,95,,Minnesota,395,453,577,803,946,40,22330
270000097,10000,27,MN,97,,Minnesota,335,369,467,584,669,40,31712
270000099,10000,27,MN,99,,Minnesota,302,369,467,584,669,40,38603
270000101,10000,27,MN,101,,Minnesota,302,369,467,584,669,40,9165
270000103,10000,27,MN,103,,Minnesota,374,399,531,704,747,40,29771
270000105,10000,27,MN,105,,Minnesota,302,369,467,584,669,40,20832
270000107,10000,27,MN,107,,Minnesota,302,369,467,584,669,40,7442
270000111,10000,27,MN,111,,Minnesota,302,369,467,584,669,40,57159
270000113,10000,27,MN,113,,Minnesota,302,369,467,624,669,40,13584
270000115,10000,27,MN,115,,Minnesota,390,430,546,687,782,40,26530
270000117,10000,27,MN,117,,Minnesota,302,369,467,584,669,40,9895
270000121,10000,27,MN,121,,Minnesota,302,369,467,584,669,40,11236
270000125,10000,27,MN,125,,Minnesota,302,382,467,584,669,40,4299
270000127,10000,27,MN,127,,Minnesota,302,369,467,584,669,40,16815
270000129,10000,27,MN,129,,Minnesota,302,369,467,584,669,40,17154
270000131,10000,27,MN,131,,Minnesota,355,487,650,809,907,40,56665
270000133,10000,27,MN,133,,Minnesota,302,369,467,584,669,40,9721
270000135,10000,27,MN,135,,Minnesota,365,373,488,629,685,40,16338
270000143,10000,27,MN,143,,Minnesota,302,369,467,584,669,40,15356
270000147,10000,27,MN,147,,Minnesota,353,411,547,683,765,40,33680
270000149,10000,27,MN,149,,Minnesota,355,449,507,635,711,40,10053
270000151,10000,27,MN,151,,Minnesota,302,369,467,584,669,40,11956
270000153,10000,27,MN,153,,Minnesota,302,369,467,584,669,40,24426
270000155,10000,27,MN,155,,Minnesota,302,369,467,584,669,40,4134
270000157,10000,27,MN,157,,Minnesota,324,394,499,626,716,40,21610
270000159,10000,27,MN,159,,Minnesota,302,369,467,584,669,40,13713
270000161,10000,27,MN,161,,Minnesota,388,426,541,679,776,40,19526
270000165,10000,27,MN,165,,Minnesota,302,369,467,584,669,40,11876
270000167,10000,27,MN,167,,Minnesota,302,369,467,584,669,40,7138
270000169,10000,27,MN,169,,Minnesota,363,474,600,750,840,40,49985
270000173,10000,27,MN,173,,Minnesota,302,369,467,584,669,40,11080
272240000,2240,55,WI,31,"Duluth--Superior, MN--WI MSA",Wisconsin,325,418,537,716,834,40,243815
275120000,5120,55,WI,109,"Minneapolis--St. Paul, MN--WI MSA",Wisconsin,578,743,951,1286,1457,50,2968806
276820000,6820,27,MN,109,"Rochester, MN MSA",Minnesota,412,579,757,1046,1175,40,124277
276980000,6980,27,MN,145,"St. Cloud, MN MSA",Minnesota,364,473,558,704,898,40,167392
280000001,10000,28,MS,1,,Mississippi,282,335,417,533,678,40,34340
280000003,10000,28,MS,3,,Mississippi,284,338,419,539,605,40,34558
280000005,10000,28,MS,5,,Mississippi,284,338,419,539,605,40,13599
280000007,10000,28,MS,7,,Mississippi,284,338,419,539,605,40,19661
280000009,10000,28,MS,9,,Mississippi,284,338,419,539,605,40,8026
280000011,10000,28,MS,11,,Mississippi,332,346,445,556,634,40,40633
280000013,10000,28,MS,13,,Mississippi,284,338,419,539,605,40,15069
280000015,10000,28,MS,15,,Mississippi,284,338,419,539,605,40,10769
280000017,10000,28,MS,17,,Mississippi,284,338,419,539,605,40,19440
280000019,10000,28,MS,19,,Mississippi,284,338,419,539,605,40,9758
280000021,10000,28,MS,21,,Mississippi,284,338,419,539,605,40,11831
280000023,10000,28,MS,23,,Mississippi,284,338,419,539,605,40,17955
280000025,10000,28,MS,25,,Mississippi,284,338,419,539,611,40,21979
280000027,10000,28,MS,27,,Mississippi,330,336,443,555,621,40,30622
280000029,10000,28,MS,29,,Mississippi,284,338,419,539,605,40,28757
280000031,10000,28,MS,31,,Mississippi,284,338,419,539,605,40,19407
280000037,10000,28,MS,37,,Mississippi,288,338,419,539,605,40,8448
280000039,10000,28,MS,39,,Mississippi,284,338,419,539,605,40,19144
280000041,10000,28,MS,41,,Mississippi,284,338,419,539,605,40,13299
280000043,10000,28,MS,43,,Mississippi,284,339,419,572,605,40,23263
280000051,10000,28,MS,51,,Mississippi,284,338,419,539,605,40,21609
280000053,10000,28,MS,53,,Mississippi,284,338,419,539,605,40,11206
280000055,10000,28,MS,55,,Mississippi,296,406,539,674,756,40,2274
280000057,10000,28,MS,57,,Mississippi,284,338,419,539,605,40,22770
280000061,10000,28,MS,61,,Mississippi,284,338,419,539,605,40,18149
280000063,10000,28,MS,63,,Mississippi,284,338,419,539,605,40,9740
280000065,10000,28,MS,65,,Mississippi,284,338,419,539,605,40,13962
280000067,10000,28,MS,67,,Mississippi,284,338,419,539,605,40,64958
280000069,10000,28,MS,69,,Mississippi,287,338,419,539,605,40,10453
280000071,10000,28,MS,71,,Mississippi,288,396,528,662,739,40,38744
280000075,10000,28,MS,75,,Mississippi,284,367,462,600,648,40,78161
280000077,10000,28,MS,77,,Mississippi,284,338,419,539,605,40,13258
280000079,10000,28,MS,79,,Mississippi,284,338,419,539,605,40,20940
280000081,10000,28,MS,81,,Mississippi,361,387,468,586,657,40,75755
280000083,10000,28,MS,83,,Mississippi,284,338,419,540,647,40,37947
280000085,10000,28,MS,85,,Mississippi,284,338,419,539,605,40,33166
280000087,10000,28,MS,87,,Mississippi,358,385,459,573,648,40,61586
280000091,10000,28,MS,91,,Mississippi,284,338,419,539,605,40,25595
280000093,10000,28,MS,93,,Mississippi,284,338,419,539,614,40,34993
280000095,10000,28,MS,95,,Mississippi,284,338,419,539,605,40,38014
280000097,10000,28,MS,97,,Mississippi,284,338,419,539,605,40,12189
280000099,10000,28,MS,99,,Mississippi,284,338,419,539,605,40,28684
280000101,10000,28,MS,101,,Mississippi,284,338,419,539,605,40,21838
280000103,10000,28,MS,103,,Mississippi,289,338,419,539,605,40,12548
280000105,10000,28,MS,105,,Mississippi,348,363,443,616,728,40,42902
280000107,10000,28,MS,107,,Mississippi,295,338,419,539,605,40,34274
280000109,10000,28,MS,109,,Mississippi,299,338,419,541,605,40,48621
280000111,10000,28,MS,111,,Mississippi,284,338,419,539,605,40,12138
280000113,10000,28,MS,113,,Mississippi,289,338,419,539,605,40,38940
280000115,10000,28,MS,115,,Mississippi,284,338,419,539,605,40,26726
280000117,10000,28,MS,117,,Mississippi,288,338,419,539,605,40,25556
280000119,10000,28,MS,119,,Mississippi,284,338,419,539,605,40,10117
280000123,10000,28,MS,123,,Mississippi,284,338,419,539,605,40,28423
280000125,10000,28,MS,125,,Mississippi,289,338,419,539,605,40,6580
280000127,10000,28,MS,127,,Mississippi,288,338,419,539,605,40,27639
280000129,10000,28,MS,129,,Mississippi,284,338,419,539,605,40,16182
280000131,10000,28,MS,131,,Mississippi,284,338,419,539,605,40,13622
280000133,10000,28,MS,133,,Mississippi,315,343,419,539,643,40,34369
280000135,10000,28,MS,135,,Mississippi,284,338,419,539,605,40,14903
280000137,10000,28,MS,137,,Mississippi,290,392,452,567,745,40,25370
280000139,10000,28,MS,139,,Mississippi,284,338,419,539,605,40,20826
280000141,10000,28,MS,141,,Mississippi,284,338,419,539,605,40,19163
280000143,10000,28,MS,143,,Mississippi,284,338,419,539,605,40,9227
280000145,10000,28,MS,145,,Mississippi,284,338,419,539,605,40,25362
280000147,10000,28,MS,147,,Mississippi,284,338,419,539,605,40,15156
280000149,10000,28,MS,149,,Mississippi,287,375,468,647,775,40,49644
280000151,10000,28,MS,151,,Mississippi,306,364,486,628,693,40,62977
280000153,10000,28,MS,153,,Mississippi,284,338,419,539,605,40,21216
280000155,10000,28,MS,155,,Mississippi,287,338,419,539,605,40,10294
280000157,10000,28,MS,157,,Mississippi,284,338,419,539,605,40,10312
280000159,10000,28,MS,159,,Mississippi,284,338,419,539,605,40,20160
280000161,10000,28,MS,161,,Mississippi,287,338,419,539,605,40,13051
280000163,10000,28,MS,163,,Mississippi,289,338,419,539,605,40,28149
280920000,920,28,MS,59,"Biloxi--Gulfport--Pascagoula, MS MSA",Mississippi,447,525,604,841,992,40,363988
283285000,3285,28,MS,73,"Hattiesburg, MS MSA",Mississippi,341,417,512,687,819,40,111674
283560000,3560,28,MS,121,"Jackson, MS MSA",Mississippi,448,510,624,830,876,40,440801
290000001,10000,29,MO,1,,Missouri,276,345,457,576,691,40,24977
290000005,10000,29,MO,5,,Missouri,274,314,406,527,605,40,6430
290000007,10000,29,MO,7,,Missouri,293,314,406,548,634,40,25853
290000009,10000,29,MO,9,,Missouri,274,326,406,527,605,40,34010
290000011,10000,29,MO,11,,Missouri,274,314,406,527,605,40,12541
290000013,10000,29,MO,13,,Missouri,274,314,406,527,616,40,16653
290000015,10000,29,MO,15,,Missouri,305,311,416,522,599,40,17180
290000017,10000,29,MO,17,,Missouri,274,314,406,527,605,40,12029
290000023,10000,29,MO,23,,Missouri,274,314,406,527,605,40,40867
290000025,10000,29,MO,25,,Missouri,274,318,429,536,607,40,8969
290000027,10000,29,MO,27,,Missouri,323,329,437,556,720,40,40766
290000029,10000,29,MO,29,,Missouri,354,358,478,665,781,40,37051
290000031,10000,29,MO,31,,Missouri,279,342,455,606,743,40,68693
290000033,10000,29,MO,33,,Missouri,274,314,406,527,605,40,10285
290000035,10000,29,MO,35,,Missouri,274,314,406,527,605,40,5941
290000039,10000,29,MO,39,,Missouri,274,314,406,527,605,40,13733
290000041,10000,29,MO,41,,Missouri,274,314,406,527,605,40,8438
290000045,10000,29,MO,45,,Missouri,274,314,406,527,605,40,7416
290000051,10000,29,MO,51,,Missouri,273,360,481,642,674,40,71397
290000053,10000,29,MO,53,,Missouri,274,314,406,527,605,40,16670
290000055,10000,29,MO,55,,Missouri,300,360,406,535,604,40,21480
290000057,10000,29,MO,57,,Missouri,274,314,406,527,605,40,7923
290000059,10000,29,MO,59,,Missouri,274,314,406,527,605,40,15661
290000061,10000,29,MO,61,,Missouri,274,314,406,527,605,40,8016
290000063,10000,29,MO,63,,Missouri,283,314,406,533,605,40,11597
290000065,10000,29,MO,65,,Missouri,274,314,406,527,605,40,14927
290000067,10000,29,MO,67,,Missouri,274,314,406,527,605,40,13084
290000069,10000,29,MO,69,,Missouri,274,314,406,527,605,40,33155
290000073,10000,29,MO,73,,Missouri,274,314,406,527,605,40,15342
290000075,10000,29,MO,75,,Missouri,274,314,406,527,605,40,6861
290000079,10000,29,MO,79,,Missouri,274,314,406,527,605,40,10432
290000081,10000,29,MO,81,,Missouri,274,314,406,527,605,40,8850
290000083,10000,29,MO,83,,Missouri,313,319,427,534,701,40,21997
290000085,10000,29,MO,85,,Missouri,274,314,406,527,605,40,8940
290000087,10000,29,MO,87,,Missouri,274,314,406,527,605,40,5351
290000089,10000,29,MO,89,,Missouri,274,314,406,527,607,40,10212
290000091,10000,29,MO,91,,Missouri,274,314,406,527,605,40,37238
290000093,10000,29,MO,93,,Missouri,274,314,406,527,605,40,10697
290000101,10000,29,MO,101,,Missouri,334,372,485,643,760,40,48258
290000103,10000,29,MO,103,,Missouri,274,314,406,527,605,40,4361
290000105,10000,29,MO,105,,Missouri,274,314,406,531,605,40,32513
290000109,10000,29,MO,109,,Missouri,291,322,406,527,605,40,35204
290000111,10000,29,MO,111,,Missouri,274,314,406,527,605,40,10494
290000115,10000,29,MO,115,,Missouri,274,314,406,527,605,40,13754
290000117,10000,29,MO,117,,Missouri,278,320,414,536,616,40,14558
290000119,10000,29,MO,119,,Missouri,274,314,406,527,605,40,21681
290000121,10000,29,MO,121,,Missouri,292,336,431,561,643,40,15762
290000123,10000,29,MO,123,,Missouri,274,314,406,527,605,40,11800
290000125,10000,29,MO,125,,Missouri,274,314,406,527,605,40,8903
290000127,10000,29,MO,127,,Missouri,274,314,406,527,605,40,28289
290000129,10000,29,MO,129,,Missouri,274,314,406,527,605,40,3757
290000131,10000,29,MO,131,,Missouri,300,361,406,531,627,40,23564
290000133,10000,29,MO,133,,Missouri,274,314,406,527,605,40,13427
290000135,10000,29,MO,135,,Missouri,274,314,406,527,605,40,14827
290000137,10000,29,MO,137,,Missouri,274,314,406,527,605,40,9311
290000139,10000,29,MO,139,,Missouri,288,330,424,552,633,40,12136
290000141,10000,29,MO,141,,Missouri,274,314,406,527,605,40,19309
290000143,10000,29,MO,143,,Missouri,274,314,406,527,605,40,19760
290000147,10000,29,MO,147,,Missouri,287,347,427,542,653,40,21912
290000149,10000,29,MO,149,,Missouri,274,314,406,527,605,40,10344
290000151,10000,29,MO,151,,Missouri,274,314,406,527,605,40,13062
290000153,10000,29,MO,153,,Missouri,274,314,406,527,605,40,9542
290000155,10000,29,MO,155,,Missouri,274,314,406,527,605,40,20047
290000157,10000,29,MO,157,,Missouri,329,335,447,596,627,40,18132
290000159,10000,29,MO,159,,Missouri,301,353,472,593,710,40,39403
290000161,10000,29,MO,161,,Missouri,279,335,428,582,631,40,39825
290000163,10000,29,MO,163,,Missouri,274,314,406,527,636,40,18351
290000167,10000,29,MO,167,,Missouri,274,316,406,527,634,40,26992
290000169,10000,29,MO,169,,Missouri,272,382,428,567,632,40,41165
290000171,10000,29,MO,171,,Missouri,274,314,406,527,605,40,5223
290000173,10000,29,MO,173,,Missouri,274,314,406,527,605,40,9626
290000175,10000,29,MO,175,,Missouri,274,314,406,527,605,40,24663
290000179,10000,29,MO,179,,Missouri,274,314,406,527,605,40,6689
290000181,10000,29,MO,181,,Missouri,274,314,406,527,605,40,13509
290000185,10000,29,MO,185,,Missouri,274,314,406,527,605,40,9652
290000186,10000,29,MO,186,,Missouri,272,325,418,534,677,40,17842
290000187,10000,29,MO,187,,Missouri,297,373,472,592,776,40,55641
