"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"225","Muskegon-Norton Shores,* MI","9712",9058,440,0,214
"226","Myrtle Beach-Conway-North Myrtle Beach,  SC","79478",43531,413,299,35235
"227","Napa,* CA","16254",16254,0,0,0
"228","Naples-Marco Island,* FL","145770",102802,1655,5725,35588
"229","Nashville-Davidson--Murfreesboro,*  TN","182914",170070,867,559,11418
"230","New Haven-Milford,* CT","31182",28567,642,1973,0
"231","New Orleans-Metairie-Kenner,* LA","66581",66581,0,0,0
"232","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","621532",391845,81905,35268,112514
"233","Niles-Benton Harbor, MI","3727",3727,0,0,0
"234","Norwich-New London,* CT","18071",16042,65,1593,371
"235","Ocala,* FL","56698",55099,752,447,400
"236","Ocean City,* NJ","27350",14480,7489,1294,4087
"237","Odessa,* TX","3968",3968,0,0,0
"238","Ogden-Clearfield, UT","57680",55639,138,1343,560
"239","Oklahoma City,* OK","94992",92649,960,1383,0
"240","Olympia,* WA","26760",26501,259,0,0
"241","Omaha-Council Bluffs, NE-IA","89689",76964,350,1121,11254
"242","Orlando,* FL","350772",328306,887,479,21100
"243","Oshkosh-Neenah, WI","11171",9832,163,220,956
"244","Owensboro, KY","2998",2998,0,0,0
"245","Oxnard-Thousand Oaks-Ventura,* CA","69720",63136,225,0,6359
"246","Palm Bay-Melbourne-Titusville,* FL","104088",98629,0,0,5459
"247","Panama City-Lynn Haven,* FL","21973",21524,0,449,0
"248","Parkersburg-Marietta, WV-OH","1345",1345,0,0,0
"249","Pascagoula,* MS","9625",6914,65,0,2646
"250","Pensacola-Ferry Pass-Brent, FL","53156",45837,398,0,6921
"251","Peoria, IL","21058",17846,2386,323,503
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","216271",195721,2038,1765,16747
"253","Phoenix-Mesa-Scottsdale, AZ","853422",829739,3915,10213,9555
"254","Pine Bluff, AR","1137",961,45,60,71
"255","Pittsburgh, PA","74472",71402,566,1368,1136
"256","Pittsfield, MA","3392",3222,170,0,0
"257","Pocatello, ID","3579",3579,0,0,0
"258","Port St. Lucie-Fort Pierce,* FL","92469",88224,0,1751,2494
"259","Portland-South Portland-Biddeford,  ME","46462",41522,1232,2626,1082
"260","Portland-Vancouver-Beaverton,* OR-WA","224530",206998,2836,3629,11067
"261","Poughkeepsie-Newburgh-Middletown,*  NY","48963",44962,155,0,3846
"262","Prescott, AZ","35348",34298,1050,0,0
"263","Providence-New Bedford-Fall River,  RI-MA","52379",47028,784,290,4277
"264","Provo-Orem, UT","69844",61835,584,323,7102
"265","Pueblo,* CO","1388",1012,376,0,0
"266","Punta Gorda,* FL","30768",20694,0,331,9743
"267","Racine,* WI","17178",15909,615,350,304
"268","Raleigh-Cary,* NC","171635",167327,312,0,3996
"269","Rapid City, SD","12435",11557,231,327,320
"270","Reading, PA","13782",13493,0,289,0
"271","Redding,* CA","16561",15595,0,519,447
"272","Reno-Sparks,* NV","84173",83964,209,0,0
"273","Richmond,* VA","109041",108873,168,0,0
"274","Riverside-San Bernardino-Ontario,*  CA","713513",669538,764,1470,41741
"275","Roanoke, VA","15423",15289,134,0,0
"276","Rochester, MN","27226",27226,0,0,0
"277","Rochester, NY","27568",25833,734,413,588
"278","Rockford, IL","22169",21949,220,0,0
"279","Rocky Mount, NC","5381",5219,162,0,0
"280","Rome,* GA","6670",4335,640,0,1695
"281","Sacramento--Arden-Arcade--Roseville,*  CA","357779",356532,203,410,634
"282","Saginaw-Saginaw Township North, MI","7235",7235,0,0,0
"283","Salem,* OR","31007",29065,1373,0,569
"284","Salinas, CA","25547",25547,0,0,0
"285","Salisbury, MD","10679",9271,154,73,1181
"286","Salt Lake City,* UT","120761",111429,1861,1045,6426
"287","San Angelo, TX","2558",2558,0,0,0
"288","San Antonio, TX","174720",159695,0,2544,12481
"289","San Diego-Carlsbad-San Marcos,* CA","253687",194466,6265,20167,32789
"290","San Francisco-Oakland-Fremont,* CA","375712",239906,811,1967,133028
"291","San Jose-Sunnyvale-Santa Clara,* CA","65003",64846,157,0,0
"292","San Luis Obispo-Paso Robles,* CA","42123",38613,877,547,2086
"293","Sandusky, OH","3686",2346,0,220,1120
"294","Santa Barbara-Santa Maria-Goleta,  CA","21243",10209,0,3380,7654
"295","Santa Cruz-Watsonville,* CA","8722",8722,0,0,0
"296","Santa Fe,* NM","6933",6933,0,0,0
"297","Santa Rosa-Petaluma,* CA","26585",23357,0,0,3228
"298","Sarasota-Bradenton-Venice,* FL","164056",137209,530,3415,22902
"299","Savannah, GA","29535",29335,0,0,200
"300","Scranton--Wilkes-Barre, PA","6057",6057,0,0,0
"301","Seattle-Tacoma-Bellevue,* WA","283774",226648,5021,6191,45914
"302","Sheboygan, WI","6069",4790,479,0,800
"303","Sherman-Denison, TX","574",574,0,0,0
"304","Shreveport-Bossier City, LA","22780",22780,0,0,0
"305","Sioux City, IA-NE-SD","6220",5941,279,0,0
"306","Sioux Falls, SD","14679",7678,0,0,7001
"307","South Bend-Mishawaka, IN-MI","17859",13359,0,0,4500
"308","Spartanburg, SC","15525",15525,0,0,0
"309","Spokane, WA","24234",22317,372,1198,347
"310","Springfield, IL","9184",7287,1044,0,853
"311","Springfield, MA","17814",17533,281,0,0
"312","Springfield, MO","43772",39733,1799,0,2240
"313","Springfield, OH","3701",3701,0,0,0
"314","St. Cloud, MN","18545",17179,0,0,1366
"315","St. George, UT","42043",40224,463,0,1356
"316","St. Joseph, MO-KS","2275",2275,0,0,0
"317","St. Louis,* MO-IL","205773",190443,3859,741,10730
"318","State College, PA","5192",5192,0,0,0
"319","Stockton,* CA","124057",113963,0,0,10094
"320","Sumter,* SC","5127",4415,118,0,594
"321","Syracuse, NY","12518",11429,0,0,1089
"322","Tallahassee, FL","10229",10229,0,0,0
"323","Tampa-St. Petersburg-Clearwater,* FL","288001",259443,1296,460,26802
"324","Terre Haute, IN","2917",2725,192,0,0
"325","Texarkana, TX-Texarkana, AR","3964",2629,1335,0,0
"326","Toledo, OH","30046",29546,0,0,500
"327","Topeka, KS","15591",15591,0,0,0
"328","Trenton-Ewing,* NJ","6183",5002,325,0,856
"329","Tucson, AZ","150851",140471,608,0,9772
"330","Tulsa, OK","57827",56513,703,0,611
"331","Tuscaloosa, AL","13296",13296,0,0,0
"332","Tyler, TX","6675",6352,0,0,323
"333","Utica-Rome, NY","3340",3340,0,0,0
"334","Valdosta, GA","9691",9691,0,0,0
"335","Vallejo-Fairfield,* CA","45795",34543,470,248,10534
"336","Vero Beach,* FL","51163",40924,0,0,10239
"337","Victoria, TX","1503",1503,0,0,0
"338","Vineland-Millville-Bridgeton,* NJ","2410",2410,0,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","89091",85491,960,733,1907
"340","Visalia-Porterville, CA","29502",28290,184,530,498
"341","Waco, TX","9451",8916,535,0,0
"342","Warner Robins, GA","16665",15690,0,585,390
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","421418",378253,0,0,43165
"344","Waterloo-Cedar Falls, IA","7027",6517,510,0,0
"345","Wausau, WI","12792",12160,632,0,0
"346","Weirton-Steubenville, WV-OH","1501",1266,0,0,235
"347","Wenatchee, WA","11614",10121,0,1493,0
"348","Wheeling, WV-OH","378",378,0,0,0
"349","Wichita Falls, TX","1990",1990,0,0,0
"350","Wichita, KS","31582",31054,528,0,0
"351","Williamsport, PA","285",285,0,0,0
"352","Wilmington,* NC","97737",89977,1128,1562,5070
"353","Winchester, VA-WV","24144",24144,0,0,0
"354","Winston-Salem,* NC","50413",42464,0,0,7949
"355","Worcester, MA","63393",50816,1332,1713,9532
"356","Yakima, WA","4686",3640,1046,0,0
"357","York-Hanover, PA","22997",22351,0,0,646
"358","Youngstown-Warren-Boardman, OH-PA","17171",16181,780,210,0
"359","Yuba City-Marysville, CA","37146",37146,0,0,0
"360","Yuma, AZ","30025",30025,0,0,0
