"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"272","Reno-Sparks,* NV","85135",52135,0,0,33000
"273","Richmond,* VA","117278",114349,785,919,1225
"274","Riverside-San Bernardino-Ontario,*  CA","605474",567247,5002,3363,29862
"275","Roanoke, VA","13853",13801,52,0,0
"276","Rochester, MN","14791",14791,0,0,0
"277","Rochester, NY","15691",14836,0,0,855
"278","Rockford, IL","18795",15874,2721,200,0
"279","Rocky Mount, NC","3637",3349,288,0,0
"280","Rome,* GA","5386",4517,404,0,465
"281","Sacramento--Arden-Arcade--Roseville,*  CA","145012",139380,419,1650,3563
"282","Saginaw-Saginaw Township North, MI","2345",2165,180,0,0
"283","Salem,* OR","16354",14989,109,156,1100
"284","Salinas, CA","11699",11699,0,0,0
"285","Salisbury, MD","6402",4949,0,0,1453
"286","Salt Lake City,* UT","90028",88662,198,254,914
"287","San Angelo, TX","5899",5899,0,0,0
"288","San Antonio, TX","268990",196387,2669,15033,54901
"289","San Diego-Carlsbad-San Marcos,* CA","124832",118032,637,1986,4177
"290","San Francisco-Oakland-Fremont,* CA","173972",135571,1552,1233,35616
"291","San Jose-Sunnyvale-Santa Clara,* CA","61503",44709,0,747,16047
"292","San Luis Obispo-Paso Robles,* CA","20324",20324,0,0,0
"293","Sandusky, OH","436",169,0,0,267
"294","Santa Barbara-Santa Maria-Goleta,  CA","3601",3436,165,0,0
"295","Santa Cruz-Watsonville, CA","4619",4619,0,0,0
"296","Santa Fe,* NM","5000",5000,0,0,0
"297","Santa Rosa-Petaluma, CA","12406",11684,722,0,0
"298","Sarasota-Bradenton-Venice,* FL","239530",167688,853,2466,68523
"299","Savannah, GA","35888",33691,331,900,966
"300","Scranton--Wilkes-Barre, PA","2956",2577,0,379,0
"301","Seattle-Tacoma-Bellevue,* WA","292584",232951,7471,7394,44768
"302","Sebastian-Vero Beach,* FL","75020",75020,0,0,0
"303","Sheboygan, WI","2374",2374,0,0,0
"304","Sherman-Denison, TX","452",452,0,0,0
"305","Shreveport-Bossier City, LA","25140",25140,0,0,0
"306","Sioux City, IA-NE-SD","2816",2816,0,0,0
"307","Sioux Falls, SD","12213",11968,245,0,0
"308","South Bend-Mishawaka, IN-MI","6844",6844,0,0,0
"309","Spartanburg, SC","18429",18429,0,0,0
"310","Spokane, WA","22144",18423,0,0,3721
"311","Springfield, IL","4428",3801,441,0,186
"312","Springfield, MA","8379",7954,425,0,0
"313","Springfield, MO","44429",35279,2990,1590,4570
"314","Springfield, OH","2005",2005,0,0,0
"315","St. Cloud, MN","6750",6050,0,0,700
"316","St. George, UT","41416",37842,0,0,3574
"317","St. Joseph, MO-KS","1363",853,273,0,237
"318","St. Louis,* MO-IL","143217",136083,1086,602,5446
"319","State College, PA","8310",7710,600,0,0
"320","Stockton,* CA","83160",83160,0,0,0
"321","Sumter,* SC","5124",4654,131,339,0
"322","Syracuse, NY","10156",10156,0,0,0
"323","Tallahassee, FL","44407",34528,324,351,9204
"324","Tampa-St. Petersburg-Clearwater,* FL","376185",338624,0,622,36939
"325","Terre Haute, IN","2445",1370,108,214,753
"326","Texarkana, TX-Texarkana, AR","1155",1070,85,0,0
"327","Toledo, OH","13697",11592,553,412,1140
"328","Topeka, KS","10687",10687,0,0,0
"329","Trenton-Ewing,* NJ","8270",8270,0,0,0
"330","Tucson, AZ","132232",126518,857,980,3877
"331","Tulsa,* OK","59161",58534,314,0,313
"332","Tuscaloosa, AL","20066",20066,0,0,0
"333","Tyler, TX","6911",6449,0,0,462
"334","Utica-Rome, NY","317",317,0,0,0
"335","Valdosta, GA","10888",8756,117,0,2015
"336","Vallejo-Fairfield, CA","13676",13676,0,0,0
"337","Victoria, TX","2462",1358,0,476,628
"338","Vineland-Millville-Bridgeton,* NJ","4760",4760,0,0,0
"339","Virginia Beach-Norfolk-Newport News,  VA-NC","102212",92859,1574,2840,4939
"340","Visalia-Porterville, CA","64723",62460,0,2263,0
"341","Waco, TX","9988",9408,390,190,0
"342","Warner Robins, GA","18464",18464,0,0,0
"343","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","349458",275369,300,0,73789
"344","Waterloo-Cedar Falls, IA","3754",3754,0,0,0
"345","Wausau, WI","4911",4217,694,0,0
"346","Weirton-Steubenville, WV-OH","185",185,0,0,0
"347","Wenatchee, WA","3534",3534,0,0,0
"348","Wheeling, WV-OH","0",0,0,0,0
"349","Wichita Falls, TX","6308",5227,0,1081,0
"350","Wichita, KS","26495",26171,324,0,0
"351","Williamsport, PA","68",68,0,0,0
"352","Wilmington,* NC","97253",88925,255,308,7765
"353","Winchester, VA-WV","16022",16022,0,0,0
"354","Winston-Salem, NC","34649",32572,0,189,1888
"355","Worcester, MA","30239",21520,1253,1282,6184
"356","Yakima, WA","4964",4964,0,0,0
"357","York-Hanover, PA","21932",21623,0,0,309
"358","Youngstown-Warren-Boardman, OH-PA","9140",9040,100,0,0
"359","Yuba City, CA","27573",27573,0,0,0
"360","Yuma, AZ","18744",18744,0,0,0
