"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units"
"148","Houma-Bayou Cane-Thibodaux, LA","9384",9125,0,259,0
"149","Houston-Sugar Land-Baytown,* TX","595382",534974,289,0,60119
"150","Huntington-Ashland, WV-KY-OH","531",331,200,0,0
"151","Huntsville, AL","17017",17017,0,0,0
"152","Idaho Falls, ID","9528",9528,0,0,0
"153","Indianapolis-Carmel,* IN","115960",88874,560,0,26526
"154","Iowa City, IA","5752",5752,0,0,0
"155","Ithaca, NY","2225",993,0,0,1232
"156","Jackson, MI","2441",519,0,0,1922
"157","Jackson, MS","26288",24296,0,440,1552
"158","Jackson, TN","4606",4606,0,0,0
"159","Jacksonville,* FL","125961",101838,2635,254,21234
"160","Jacksonville, NC","9678",9678,0,0,0
"161","Janesville, WI","3320",2920,0,0,400
"162","Jefferson City, MO","1328",1328,0,0,0
"163","Johnson City, TN","6812",6812,0,0,0
"164","Johnstown, PA","107",107,0,0,0
"165","Jonesboro, AR","5570",5570,0,0,0
"166","Joplin, MO","1240",1077,0,163,0
"167","Kalamazoo-Portage, MI","8141",8141,0,0,0
"168","Kankakee-Bradley, IL","881",881,0,0,0
"169","Kansas City,* MO-KS","63941",54204,216,1005,8516
"170","Kennewick-Pasco-Richland, WA","19863",18325,288,0,1250
"171","Killeen-Temple-Fort Hood, TX","25886",21987,2026,1100,773
"172","Kingsport-Bristol-Bristol, TN-VA","6496",5068,1170,0,258
"173","Kingston, NY","2532",2532,0,0,0
"174","Knoxville, TN","26101",24853,1248,0,0
"175","Kokomo, IN","767",767,0,0,0
"176","La Crosse, WI-MN","4163",3923,0,0,240
"177","Lafayette, IN","7669",6162,0,0,1507
"178","Lafayette, LA","10133",9449,0,0,684
"179","Lake Charles, LA","6875",4520,251,0,2104
"180","Lake Havasu City-Kingman, AZ","10361",10361,0,0,0
"181","Lakeland-Winter Haven,* FL","74889",39827,138,0,34924
"182","Lancaster, PA","11389",10110,0,345,934
"183","Lansing-East Lansing, MI","4422",4220,0,0,202
"184","Laredo,* TX","10068",8858,0,201,1009
"185","Las Cruces,* NM","14310",13931,169,210,0
"186","Las Vegas-Paradise,* NV","220614",116829,186,3800,99799
"187","Lawrence, KS","3078",2774,0,0,304
"188","Lawton, OK","1747",1747,0,0,0
"189","Lebanon, PA","6150",6150,0,0,0
"190","Lewiston, ID-WA","648",648,0,0,0
"191","Lewiston-Auburn, ME","3179",3179,0,0,0
"192","Lexington-Fayette, KY","28227",20861,0,366,7000
"193","Lima, OH","883",883,0,0,0
"194","Lincoln, NE","10701",9552,0,139,1010
"195","Little Rock-North Little Rock, AR","47860",30211,0,733,16916
"196","Logan, UT-ID","10577",9800,0,360,417
"197","Longview, TX","2533",2533,0,0,0
"198","Longview, WA","5280",5280,0,0,0
"199","Los Angeles-Long Beach-Santa Ana,*  CA","237354",119719,7989,5693,103953
"200","Louisville-Jefferson County,* KY-IN","45207",41823,457,0,2927
"201","Lubbock, TX","19361",17068,2293,0,0
"202","Lynchburg, VA","14413",13657,0,0,756
"203","Macon, GA","4065",4065,0,0,0
"204","Madera, CA","4895",4895,0,0,0
"205","Madison,* WI","23228",20762,287,700,1479
"206","Manchester-Nashua, NH","12797",8453,307,0,4037
"207","Mansfield, OH","1618",1618,0,0,0
"208","McAllen-Edinburg-Mission,* TX","38020",28137,182,1857,7844
"209","Medford, OR","6935",6935,0,0,0
"210","Memphis,* TN-MS-AR","41291",41291,0,0,0
"211","Merced, CA","918",918,0,0,0
"212","Miami-Fort Lauderdale-Miami Beach,*  FL","105715",78595,829,225,26066
"213","Michigan City-La Porte, IN","2989",2989,0,0,0
"214","Midland,* TX","5933",5933,0,0,0
"215","Milwaukee-Waukesha-West Allis,* WI","48502",33202,330,1142,13828
"216","Minneapolis-St. Paul-Bloomington,*  MN-WI","129063",111740,400,2147,14776
"217","Missoula,* MT","5313",5146,167,0,0
"218","Mobile, AL","24188",24188,0,0,0
"219","Modesto, CA","13688",11366,197,0,2125
"220","Monroe, LA","3789",3406,0,0,383
"221","Monroe, MI","2817",2817,0,0,0
"222","Montgomery, AL","11097",8497,0,0,2600
"223","Morgantown, WV","1685",65,0,0,1620
"224","Morristown, TN","3654",3654,0,0,0
"225","Mount Vernon-Anacortes, WA","8242",8242,0,0,0
"226","Muncie, IN","1080",1080,0,0,0
"227","Muskegon-Norton Shores, MI","3415",2790,0,0,625
"228","Myrtle Beach-North Myrtle Beach-Conway,  SC","46152",33344,0,0,12808
"229","Napa, CA","8619",7888,731,0,0
"230","Naples-Marco Island,* FL","39274",32299,0,3267,3708
"231","Nashville-Davidson--Murfreesboro,*  TN","89270",86816,247,0,2207
"232","New Haven-Milford, CT","12160",5247,0,0,6913
"233","New Orleans-Metairie-Kenner,* LA","44627",43044,1583,0,0
"234","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","2074783",199929,19945,21783,1833126
"235","Niles-Benton Harbor, MI","447",447,0,0,0
"236","Norwich-New London, CT","5602",5228,374,0,0
"237","Ocala,* FL","21000",20820,180,0,0
"238","Ocean City,* NJ","8371",7941,430,0,0
"239","Odessa,* TX","5509",5509,0,0,0
"240","Ogden-Clearfield, UT","37641",27854,0,723,9064
"241","Oklahoma City,* OK","67278",65015,444,262,1557
"242","Olympia, WA","21968",21705,263,0,0
"243","Omaha-Council Bluffs,* NE-IA","55236",45741,0,0,9495
"244","Orlando-Kissimmee,* FL","152413",127034,0,1227,24152
"245","Oshkosh-Neenah, WI","6156",5816,340,0,0
"246","Owensboro, KY","2648",2158,0,295,195
"247","Oxnard-Thousand Oaks-Ventura, CA","10643",8299,0,0,2344
"248","Palm Bay-Melbourne-Titusville,* FL","47786",29572,200,908,17106
"249","Palm Coast, FL","8685",8196,0,489,0
"250","Panama City-Lynn Haven, FL","5701",5586,115,0,0
"251","Parkersburg-Marietta-Vienna, WV-OH","1122",1122,0,0,0
"252","Pascagoula, MS","7246",5682,0,0,1564
"253","Pensacola-Ferry Pass-Brent,* FL","18311",17144,0,0,1167
"254","Peoria, IL","12081",12081,0,0,0
"255","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","145991",109242,490,305,35954
"256","Phoenix-Mesa-Scottsdale,* AZ","401853",290506,17971,805,92571
"257","Pine Bluff, AR","289",209,0,0,80
"258","Pittsburgh,* PA","55497",50443,383,231,4440
"259","Pittsfield, MA","450",450,0,0,0
"260","Pocatello, ID","3083",3083,0,0,0
"261","Port St. Lucie,* FL","31243",27160,0,1420,2663
"262","Portland-South Portland-Biddeford,  ME","28240",21691,300,261,5988
"263","Portland-Vancouver-Beaverton,* OR-WA","133406",102368,291,1145,29602
"264","Poughkeepsie-Newburgh-Middletown,  NY","21825",13451,0,382,7992
"265","Prescott, AZ","13701",13461,240,0,0
"266","Providence-New Bedford-Fall River,  RI-MA","27323",23279,614,335,3095
"267","Provo-Orem, UT","30323",29853,0,470,0
"268","Pueblo,* CO","4350",4350,0,0,0
"269","Punta Gorda,* FL","8615",7485,411,719,0
"270","Racine, WI","5519",5519,0,0,0
"271","Raleigh-Cary,* NC","162290",135441,283,0,26566
"272","Rapid City, SD","6698",6698,0,0,0
"273","Reading, PA","8672",8672,0,0,0
"274","Redding, CA","7631",7631,0,0,0
"275","Reno-Sparks,* NV","22630",22280,350,0,0
"276","Richmond,* VA","65819",64269,141,740,669
"277","Riverside-San Bernardino-Ontario,*  CA","266672",206469,626,1334,58243
"278","Roanoke, VA","13278",13278,0,0,0
"279","Rochester, MN","10343",10343,0,0,0
"280","Rochester, NY","23277",22077,0,0,1200
"281","Rockford, IL","4175",4175,0,0,0
"282","Rocky Mount, NC","3974",3974,0,0,0
"283","Rome, GA","2776",2610,166,0,0
"284","Sacramento--Arden-Arcade--Roseville,*  CA","148355",111378,222,0,36755
"285","Saginaw-Saginaw Township North, MI","2320",2320,0,0,0
"286","Salem, OR","22641",15420,192,0,7029
"287","Salinas, CA","13944",11327,0,0,2617
"288","Salisbury, MD","3862",2361,0,0,1501
"289","Salt Lake City,* UT","53885",36089,575,940,16281
"290","San Angelo,* TX","2999",2999,0,0,0
"291","San Antonio,* TX","117267",111097,1180,1440,3550
"292","San Diego-Carlsbad-San Marcos,* CA","166137",93915,4137,6513,61572
"293","San Francisco-Oakland-Fremont,* CA","110531",85048,3827,4704,16952
"294","San Jose-Sunnyvale-Santa Clara,* CA","55162",46236,0,0,8926
"295","San Luis Obispo-Paso Robles, CA","14083",12843,498,0,742
"296","Sandusky, OH","0",0,0,0,0
"297","Santa Barbara-Santa Maria, CA","11548",11548,0,0,0
"298","Santa Cruz-Watsonville, CA","7120",3672,299,599,2550
"299","Santa Fe,* NM","2133",2133,0,0,0
"300","Santa Rosa-Petaluma, CA","8894",8894,0,0,0
"301","Savannah, GA","19921",19921,0,0,0
"302","Scranton--Wilkes-Barre, PA","4796",4636,160,0,0
"303","Seattle-Tacoma-Bellevue,* WA","295956",133590,8968,6046,147352
"304","Sebastian-Vero Beach,* FL","15384",15384,0,0,0
"305","Sheboygan, WI","2172",2172,0,0,0
"306","Sherman-Denison, TX","0",0,0,0,0
"307","Shreveport-Bossier City, LA","13037",12723,314,0,0
"308","Sioux City, IA-NE-SD","2216",1728,488,0,0
"309","Sioux Falls, SD","26444",12787,1667,0,11990
"310","South Bend-Mishawaka, IN-MI","6951",5851,0,1100,0
"311","Spartanburg, SC","12567",12567,0,0,0
"312","Spokane, WA","18183",18183,0,0,0
"313","Springfield, IL","2775",2383,392,0,0
"314","Springfield, MA","5767",5767,0,0,0
"315","Springfield, MO","18228",13212,357,160,4499
"316","Springfield, OH","849",849,0,0,0
"317","St. Cloud, MN","12942",7551,0,0,5391
"318","St. George, UT","7916",7916,0,0,0
"319","St. Joseph, MO-KS","669",669,0,0,0
"320","St. Louis,* MO-IL","104859",94445,695,0,9719
"321","State College, PA","3497",3497,0,0,0
"322","Stockton,* CA","19498",19498,0,0,0
"323","Sumter,* SC","4821",3818,229,0,774
"324","Syracuse, NY","9512",9412,100,0,0
"325","Tallahassee, FL","20327",18150,142,0,2035
"326","Tampa-St. Petersburg-Clearwater,* FL","121049",59603,578,4870,55998
"327","Terre Haute, IN","1952",1728,224,0,0
"328","Texarkana, TX-Texarkana, AR","1596",1063,111,0,422
"329","Toledo, OH","10808",10412,0,0,396
"330","Topeka, KS","4825",4645,180,0,0
"331","Trenton-Ewing,* NJ","4107",4107,0,0,0
"332","Tucson,* AZ","63583",62655,199,228,501
"333","Tulsa,* OK","54159",54159,0,0,0
"334","Tuscaloosa, AL","12226",8332,0,0,3894
"335","Tyler, TX","3158",2927,0,0,231
"336","Utica-Rome, NY","155",155,0,0,0
"337","Valdosta, GA","6938",6373,120,0,445
"338","Vallejo-Fairfield, CA","11436",11436,0,0,0
"339","Victoria, TX","907",907,0,0,0
"340","Vineland-Millville-Bridgeton,* NJ","6749",3772,0,165,2812
"341","Virginia Beach-Norfolk-Newport News,*  VA-NC","113566",55196,200,1583,56587
"342","Visalia-Porterville, CA","25896",25896,0,0,0
"343","Waco, TX","4528",4188,340,0,0
"344","Warner Robins, GA","8676",8676,0,0,0
"345","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","214673",182704,0,0,31969
"346","Waterloo-Cedar Falls, IA","3817",3817,0,0,0
"347","Wausau, WI","5349",5129,220,0,0
"348","Weirton-Steubenville, WV-OH","782",782,0,0,0
"349","Wenatchee, WA","5168",5168,0,0,0
"350","Wheeling, WV-OH","0",0,0,0,0
"351","Wichita Falls, TX","3628",1821,151,162,1494
"352","Wichita, KS","25159",22422,137,0,2600
"353","Williamsport, PA","0",0,0,0,0
"354","Wilmington,* NC","54614",54614,0,0,0
"355","Winchester, VA-WV","7816",7816,0,0,0
"356","Winston-Salem, NC","16478",16371,107,0,0
"357","Worcester, MA","10422",9703,0,576,143
"358","Yakima, WA","2913",2913,0,0,0
"359","York-Hanover, PA","14078",11063,0,0,3015
"360","Youngstown-Warren-Boardman, OH-PA","6461",6361,100,0,0
"361","Yuba City, CA","2120",2120,0,0,0
"362","Yuma, AZ","10562",10362,200,0,0
