"x","y","id"
-86.581404,34.356272,"01.095"
-86.581326,34.367297,"01.095"
-86.580421,34.376905,"01.095"
-86.552326,34.544363,"01.095"
-86.550166,34.545963,"01.095"
-86.551126,34.542011,"01.095"
-86.269118,34.600059,"01.095"
-87.976424,31.16603,"01.097"
-88.107274,30.377246,"01.097"
-88.115432,30.35657,"01.097"
-88.124611,30.341623,"01.097"
-88.374671,30.385608,"01.097"
-88.395023,30.369425,"01.097"
-88.4003199005562,30.4726102279568,"01.097"
-88.4295565895197,31.0695681280469,"01.097"
-88.432007,31.114298,"01.097"
-88.375013,31.114064,"01.097"
-87.98882,31.173306,"01.097"
-87.221451,31.830013,"01.099"
-86.906899,31.830628,"01.099"
-86.905894,31.752767,"01.099"
-86.911518,31.752376,"01.099"
-87.548833,31.23011,"01.099"
-87.558967,31.227383,"01.099"
-87.566462,31.230728,"01.099"
-87.783382,31.313895,"01.099"
-87.784796,31.324672,"01.099"
-87.784378,31.328914,"01.099"
-87.577002,31.432096,"01.099"
-87.573733,31.435088,"01.099"
-87.57123,31.440059,"01.099"
-87.518006,31.797855,"01.099"
-87.518363,31.814386,"01.099"
-87.500953,31.814018,"01.099"
-87.232787,31.831565,"01.099"
-86.257269,32.500134,"01.101"
-85.918766,32.277601,"01.101"
-85.918578,32.276547,"01.101"
-85.919133,32.274372,"01.101"
-85.995495,31.977857,"01.101"
-85.995355,31.967552,"01.101"
-86.038841,31.967285,"01.101"
-86.284249,31.965394,"01.101"
-86.302217,31.965065,"01.101"
-86.302272,31.968149,"01.101"
-86.495717,32.34134,"01.101"
-86.498479,32.339806,"01.101"
-86.496974,32.343438,"01.101"
-86.262894,32.501246,"01.101"
-87.098374,34.681277,"01.103"
-86.55167,34.557403,"01.103"
-86.549814,34.550555,"01.103"
-86.550166,34.545963,"01.103"
-86.581467,34.347312,"01.103"
-86.581936,34.304694,"01.103"
-86.595522,34.305045,"01.103"
-87.092311,34.312298,"01.103"
-87.110111,34.313799,"01.103"
-87.110087,34.328488,"01.103"
-87.105073,34.686037,"01.103"
-87.319184,32.831522,"01.105"
-87.019157,32.837034,"01.105"
-87.017759,32.743284,"01.105"
-87.017763,32.74184,"01.105"
-87.108778,32.493278,"01.105"
-87.111263,32.489679,"01.105"
-87.112858,32.48867,"01.105"
-87.399985,32.482879,"01.105"
-87.423153,32.482965,"01.105"
-87.423103,32.478795,"01.105"
-87.514962,32.307445,"01.105"
-87.524287,32.30729,"01.105"
-87.525682,32.379749,"01.105"
-87.472316,32.826945,"01.105"
-87.471665,32.830622,"01.105"
-87.451217,32.830703,"01.105"
-87.319473,32.875125,"01.105"
-88.271563,33.53392,"01.107"
-87.85856,33.525327,"01.107"
-87.840683,33.52484,"01.107"
-87.840657,33.51154,"01.107"
-87.836631,33.184899,"01.107"
-87.837521,33.153637,"01.107"
-87.83825,33.153451,"01.107"
-88.293888,32.992806,"01.107"
-88.340432,32.991199,"01.107"
-88.330934,33.073125,"01.107"
-88.274619,33.534008,"01.107"
-85.950253,32.05455,"01.109"
-85.695623,31.880358,"01.109"
-85.657668,31.880275,"01.109"
-85.662015,31.875358,"01.109"
-85.739647,31.623358,"01.109"
-85.741945,31.61937,"01.109"
-85.742302,31.619311,"01.109"
-86.162983,31.617561,"01.109"
-86.179687,31.616413,"01.109"
-86.179365,31.622188,"01.109"
-86.185821,31.96223,"01.109"
-86.191379,31.966453,"01.109"
-86.185378,31.966479,"01.109"
-85.949953,32.06185,"01.109"
-85.346705,33.501149,"01.111"
-85.2374997173958,33.1347163129706,"01.111"
-85.232378,33.108077,"01.111"
-85.285693,33.108197,"01.111"
-85.593177,33.10734,"01.111"
-85.653654,33.106635,"01.111"
-85.653677,33.110232,"01.111"
-85.644146,33.481103,"01.111"
-85.643482,33.495885,"01.111"
-85.624338,33.495379,"01.111"
-85.349958,33.501217,"01.111"
-84.999832,32.504341,"01.113"
-84.891841414177,32.2633980752498,"01.113"
-84.890894303099,32.2615038439169,"01.113"
-84.891131085457,32.259609612584,"01.113"
-85.054179,32.067985,"01.113"
-85.056029,32.063055,"01.113"
-85.104978,32.062539,"01.113"
-85.410241,32.146651,"01.113"
-85.427442,32.146551,"01.113"
-85.432595,32.219598,"01.113"
-85.433843,32.392163,"01.113"
-85.434045,32.40984,"01.113"
-85.361957,32.410418,"01.113"
-85.0008355316144,32.5104802522293,"01.113"
-86.275245,33.988531,"01.115"
-86.044071,33.768999,"01.115"
-86.041953,33.769224,"01.115"
-86.042863,33.765007,"01.115"
-86.37185,33.398197,"01.115"
-86.378665,33.390983,"01.115"
-86.378374,33.407687,"01.115"
-86.577822,33.765138,"01.115"
-86.577526,33.801974,"01.115"
-86.564052,33.801935,"01.115"
-86.276552,33.989402,"01.115"
-86.481816,33.51764,"01.117"
-86.341113,33.3546,"01.117"
-86.34121,33.351848,"01.117"
-86.342196,33.350326,"01.117"
-86.516582,33.023184,"01.117"
-86.517344,33.020566,"01.117"
-86.522978,33.023115,"01.117"
-86.919969,33.064321,"01.117"
-86.933973,33.064061,"01.117"
-86.934211,33.073114,"01.117"
-87.025973,33.231544,"01.117"
-87.026846,33.246459,"01.117"
-87.019902,33.24638,"01.117"
-86.481549,33.546073,"01.117"
-88.171466,32.991938,"01.119"
-88.080819,32.622726,"01.119"
-88.078385,32.618882,"01.119"
-88.069771,32.611336,"01.119"
-87.841507,32.525573,"01.119"
-87.841408,32.524144,"01.119"
-87.84342,32.519001,"01.119"
-88.03461,32.430995,"01.119"
-88.038433,32.425045,"01.119"
-88.040329,32.419966,"01.119"
-87.933001,32.311818,"01.119"
-87.930661,32.310574,"01.119"
-87.993658,32.309533,"01.119"
-88.394208,32.30851,"01.119"
-88.421453,32.30868,"01.119"
-88.4147345701532,32.3660973172733,"01.119"
-88.3447418084335,32.9551069974701,"01.119"
-88.340432,32.991199,"01.119"
-88.293888,32.992806,"01.119"
-88.171852,32.99586,"01.119"
-86.180603,33.699006,"01.121"
