"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month","Year"
"Allentown-Bethlehem-Easton","PA-NJ",292,276,0,0,16,1,2006
"Altoona","PA",2,2,0,0,0,1,2006
"Amarillo","TX",95,95,0,0,0,1,2006
"Ames","IA",34,10,0,0,24,1,2006
"Anchorage","AK",64,38,10,16,0,1,2006
"Anderson","IN",19,19,0,0,0,1,2006
"Anderson","SC",87,87,0,0,0,1,2006
"Ann Arbor","MI",50,45,0,0,5,1,2006
"Anniston-Oxford","AL",18,18,0,0,0,1,2006
"Appleton","WI",42,40,2,0,0,1,2006
"Asheville","NC",260,230,2,18,10,1,2006
"Athens-Clarke County","GA",88,88,0,0,0,1,2006
"Atlanta-Sandy Springs-Marietta","GA",6315,4526,14,110,1665,1,2006
"Atlantic City","NJ",180,172,4,4,0,1,2006
"Auburn-Opelika","AL",176,164,12,0,0,1,2006
"Augusta-Richmond County","GA-SC",238,238,0,0,0,1,2006
"Austin-Round Rock","TX",2248,1992,20,104,132,1,2006
"Bakersfield","CA",402,379,4,12,7,1,2006
"Baltimore-Towson","MD",638,588,2,0,48,1,2006
"Bangor","ME",19,17,2,0,0,1,2006
"Barnstable Town","MA",69,51,0,7,11,1,2006
"Baton Rouge","LA",443,397,0,3,43,1,2006
"Battle Creek","MI",7,7,0,0,0,1,2006
"Bay City","MI",4,4,0,0,0,1,2006
"Beaumont-Port Arthur","TX",64,35,0,0,29,1,2006
"Bellingham","WA",76,76,0,0,0,1,2006
"Bend","OR",242,236,6,0,0,1,2006
"Billings","MT",39,39,0,0,0,1,2006
"Binghamton","NY",0,0,0,0,0,1,2006
"Birmingham-Hoover","AL",701,608,10,0,83,1,2006
"Bismarck","ND",14,11,0,3,0,1,2006
"Bloomington","IN",63,28,12,3,20,1,2006
"Bloomington-Normal","IL",49,39,0,0,10,1,2006
"Boise City-Nampa","ID",772,735,2,35,0,1,2006
"Boston-Cambridge-Quincy","MA-NH",877,459,64,10,344,1,2006
"Boulder","CO",50,45,0,0,5,1,2006
"Bowling Green","KY",97,59,2,6,30,1,2006
"Bremerton-Silverdale","WA",76,74,2,0,0,1,2006
"Bridgeport-Stamford-Norwalk","CT",96,87,4,0,5,1,2006
"Brownsville-Harlingen","TX",452,244,6,4,198,1,2006
"Brunswick","GA",80,69,0,0,11,1,2006
"Buffalo-Niagara Falls","NY",65,65,0,0,0,1,2006
"Burlington","NC",147,99,0,0,48,1,2006
"Burlington-South Burlington","VT",34,27,4,3,0,1,2006
"Canton-Massillon","OH",63,58,0,0,5,1,2006
"Cape Coral-Fort Myers","FL",1929,1490,0,76,363,1,2006
"Carson City","NV",3,3,0,0,0,1,2006
"Casper","WY",14,14,0,0,0,1,2006
"Cedar Rapids","IA",47,40,0,7,0,1,2006
"Champaign-Urbana","IL",33,33,0,0,0,1,2006
"Charleston","WV",18,18,0,0,0,1,2006
"Charleston-North Charleston","SC",700,648,0,7,45,1,2006
"Charlotte-Gastonia-Concord","NC-SC",1629,1607,2,6,14,1,2006
"Charlottesville","VA",153,96,2,3,52,1,2006
"Chattanooga","TN-GA",240,227,4,0,9,1,2006
"Cheyenne","WY",58,49,0,4,5,1,2006
"Chicago-Naperville-Joliet","IL-IN-WI",3894,1882,56,200,1756,1,2006
"Chico","CA",73,65,8,0,0,1,2006
"Cincinnati-Middletown","OH-KY-IN",681,552,6,15,108,1,2006
"Clarksville","TN-KY",125,119,0,0,6,1,2006
"Cleveland","TN",59,52,4,3,0,1,2006
"Cleveland-Elyria-Mentor","OH",317,287,0,30,0,1,2006
"Coeur dAlene","ID",130,118,12,0,0,1,2006
"College Station-Bryan","TX",120,88,0,0,32,1,2006
"Colorado Springs","CO",443,435,2,6,0,1,2006
"Columbia","MO",101,90,8,3,0,1,2006
"Columbia","SC",619,542,2,16,59,1,2006
"Columbus","GA-AL",181,145,0,3,33,1,2006
"Columbus","IN",12,12,0,0,0,1,2006
"Columbus","OH",539,449,2,48,40,1,2006
"Corpus Christi","TX",417,167,0,0,250,1,2006
"Corvallis","OR",16,14,2,0,0,1,2006
"Cumberland","MD-WV",9,9,0,0,0,1,2006
"Dallas-Fort Worth-Arlington","TX",4134,3574,72,41,447,1,2006
"Dalton","GA",68,55,2,4,7,1,2006
"Danville","IL",0,0,0,0,0,1,2006
"Danville","VA",20,20,0,0,0,1,2006
"Davenport-Moline-Rock Island","IA-IL",62,34,0,0,28,1,2006
"Dayton","OH",105,97,2,0,6,1,2006
"Decatur","AL",15,15,0,0,0,1,2006
"Decatur","IL",4,4,0,0,0,1,2006
"Deltona-Daytona Beach-Ormond Beach","FL",381,315,6,0,60,1,2006
"Denver-Aurora","CO",1488,1254,12,8,214,1,2006
"Des Moines-West Des Moines","IA",315,254,8,0,53,1,2006
"Detroit-Warren-Livonia","MI",681,520,4,10,147,1,2006
"Dothan","AL",47,47,0,0,0,1,2006
"Dover","DE",154,154,0,0,0,1,2006
"Dubuque","IA",18,12,6,0,0,1,2006
"Duluth","MN-WI",55,34,2,6,13,1,2006
"Durham","NC",290,290,0,0,0,1,2006
"Eau Claire","WI",9,9,0,0,0,1,2006
"El Centro","CA",61,49,0,0,12,1,2006
"El Paso","TX",270,270,0,0,0,1,2006
"Elizabethtown","KY",36,36,0,0,0,1,2006
"Elkhart-Goshen","IN",73,73,0,0,0,1,2006
"Elmira","NY",3,1,2,0,0,1,2006
"Erie","PA",10,10,0,0,0,1,2006
"Eugene-Springfield","OR",172,107,2,63,0,1,2006
"Evansville","IN-KY",89,89,0,0,0,1,2006
"Fairbanks","AK",4,4,0,0,0,1,2006
"Fargo","ND-MN",7,7,0,0,0,1,2006
"Farmington","NM",30,30,0,0,0,1,2006
"Fayetteville","NC",342,254,0,0,88,1,2006
"Fayetteville-Springdale-Rogers","AR-MO",720,403,110,6,201,1,2006
"Flagstaff","AZ",67,67,0,0,0,1,2006
"Flint","MI",48,24,0,0,24,1,2006
"Florence","SC",32,32,0,0,0,1,2006
"Florence-Muscle Shoals","AL",28,20,0,0,8,1,2006
"Fond du Lac","WI",5,5,0,0,0,1,2006
"Fort Collins-Loveland","CO",188,162,0,14,12,1,2006
"Fort Smith","AR-OK",52,40,12,0,0,1,2006
"Fort Walton Beach-Crestview-Destin","FL",206,162,0,3,41,1,2006
"Fort Wayne","IN",92,92,0,0,0,1,2006
"Fresno","CA",305,236,6,10,53,1,2006
"Gadsden","AL",16,16,0,0,0,1,2006
"Gainesville","FL",121,106,0,0,15,1,2006
"Gainesville","GA",31,31,0,0,0,1,2006
"Glens Falls","NY",22,22,0,0,0,1,2006
"Goldsboro","NC",36,36,0,0,0,1,2006
"Grand Forks","ND-MN",1,1,0,0,0,1,2006
"Grand Junction","CO",114,114,0,0,0,1,2006
"Grand Rapids-Wyoming","MI",226,192,12,10,12,1,2006
"Great Falls","MT",13,13,0,0,0,1,2006
"Greeley","CO",277,249,0,0,28,1,2006
"Green Bay","WI",115,53,14,0,48,1,2006
"Greensboro-High Point","NC",443,362,2,0,79,1,2006
"Greenville","NC",248,130,30,0,88,1,2006
"Greenville","SC",467,426,0,0,41,1,2006
"Gulfport-Biloxi","MS",213,175,6,4,28,1,2006
"Hagerstown-Martinsburg","MD-WV",319,250,10,10,49,1,2006
"Hanford-Corcoran","CA",39,39,0,0,0,1,2006
"Harrisburg-Carlisle","PA",93,91,2,0,0,1,2006
"Harrisonburg","VA",127,127,0,0,0,1,2006
"Hartford-West Hartford-East Hartford","CT",178,155,0,0,23,1,2006
"Hattiesburg","MS",7,7,0,0,0,1,2006
"Hickory-Lenoir-Morganton","NC",146,146,0,0,0,1,2006
"Hinesville-Fort Stewart","GA",2,2,0,0,0,1,2006
"Holland-Grand Haven","MI",75,57,4,3,11,1,2006
"Honolulu","HI",112,112,0,0,0,1,2006
"Hot Springs","AR",12,12,0,0,0,1,2006
"Houma-Bayou Cane-Thibodaux","LA",103,103,0,0,0,1,2006
"Houston-Baytown-Sugar Land","TX",6495,3916,18,17,2544,1,2006
"Huntington-Ashland","WV-KY-OH",5,5,0,0,0,1,2006
"Huntsville","AL",321,298,0,0,23,1,2006
"Idaho Falls","ID",88,88,0,0,0,1,2006
"Indianapolis-Carmel","IN",1026,759,24,24,219,1,2006
"Iowa City","IA",114,49,0,0,65,1,2006
"Ithaca","NY",3,3,0,0,0,1,2006
"Jackson","MI",10,10,0,0,0,1,2006
"Jackson","MS",308,266,4,0,38,1,2006
"Jackson","TN",67,63,4,0,0,1,2006
"Jacksonville","FL",1787,1363,0,4,420,1,2006
"Jacksonville","NC",123,121,2,0,0,1,2006
"Janesville","WI",34,22,2,0,10,1,2006
"Jefferson City","MO",20,17,0,3,0,1,2006
"Johnson City","TN",111,109,2,0,0,1,2006
"Johnstown","PA",1,1,0,0,0,1,2006
"Jonesboro","AR",22,22,0,0,0,1,2006
"Joplin","MO",21,7,6,0,8,1,2006
"Kalamazoo-Portage","MI",53,53,0,0,0,1,2006
"Kankakee-Bradley","IL",4,4,0,0,0,1,2006
"Kansas City","MO-KS",936,729,50,42,115,1,2006
"Kennewick-Richland-Pasco","WA",185,119,0,16,50,1,2006
"Killeen-Temple-Fort Hood","TX",441,169,78,172,22,1,2006
"Kingsport-Bristol-Bristol","TN-VA",66,64,2,0,0,1,2006
"Kingston","NY",14,14,0,0,0,1,2006
"Knoxville","TN",352,281,4,14,53,1,2006
"Kokomo","IN",10,10,0,0,0,1,2006
"La Crosse","WI-MN",16,14,2,0,0,1,2006
"Lafayette","IN",94,56,0,0,38,1,2006
"Lafayette","LA",192,187,0,0,5,1,2006
"Lake Charles","LA",28,21,2,0,5,1,2006
"Lakeland","FL",1514,1143,4,3,364,1,2006
"Lancaster","PA",86,78,0,3,5,1,2006
"Lansing-East Lansing","MI",73,58,2,0,13,1,2006
"Laredo","TX",192,137,2,6,47,1,2006
"Las Cruces","NM",282,204,0,8,70,1,2006
"Las Vegas-Paradise","NV",2526,2193,0,64,269,1,2006
"Lawrence","KS",21,21,0,0,0,1,2006
"Lawton","OK",21,21,0,0,0,1,2006
"Lebanon","PA",25,25,0,0,0,1,2006
"Lewiston","ID-WA",3,3,0,0,0,1,2006
"Lewiston-Auburn","ME",18,18,0,0,0,1,2006
"Lexington-Fayette","KY",376,297,2,12,65,1,2006
"Lima","OH",3,1,2,0,0,1,2006
"Lincoln","NE",137,87,4,0,46,1,2006
"Little Rock-North Little Rock","AR",369,303,2,6,58,1,2006
"Logan","UT-ID",35,27,0,3,5,1,2006
"Longview","TX",17,17,0,0,0,1,2006
"Longview","WA",27,23,0,4,0,1,2006
"Los Angeles-Long Beach-Santa Ana","CA",2766,1101,100,89,1476,1,2006
"Louisville-Jefferson County","KY-IN",301,276,6,11,8,1,2006
"Lubbock","TX",113,97,16,0,0,1,2006
"Lynchburg","VA",95,95,0,0,0,1,2006
"Macon","GA",65,65,0,0,0,1,2006
"Madera","CA",179,179,0,0,0,1,2006
"Madison","WI",278,156,20,23,79,1,2006
"Manchester-Nashua","NH",102,97,0,0,5,1,2006
"Mansfield","OH",8,8,0,0,0,1,2006
"McAllen-Edinburg-Pharr","TX",622,559,2,23,38,1,2006
"Medford","OR",158,141,6,11,0,1,2006
"Memphis","TN-MS-AR",817,555,2,0,260,1,2006
"Merced","CA",253,253,0,0,0,1,2006
"Miami-Fort Lauderdale-Miami Beach","FL",3036,1790,46,4,1196,1,2006
"Michigan City-La Porte","IN",15,15,0,0,0,1,2006
"Midland","TX",41,41,0,0,0,1,2006
"Milwaukee-Waukesha-West Allis","WI",315,226,16,7,66,1,2006
"Minneapolis-St. Paul-Bloomington","MN-WI",948,863,8,4,73,1,2006
"Missoula","MT",20,18,2,0,0,1,2006
"Mobile","AL",195,195,0,0,0,1,2006
"Modesto","CA",203,175,4,6,18,1,2006
"Monroe","LA",34,25,6,3,0,1,2006
"Monroe","MI",25,25,0,0,0,1,2006
"Montgomery","AL",132,132,0,0,0,1,2006
"Morgantown","WV",2,2,0,0,0,1,2006
"Morristown","TN",41,41,0,0,0,1,2006
"Mount Vernon-Anacortes","WA",46,44,2,0,0,1,2006
"Muncie","IN",12,12,0,0,0,1,2006
"Muskegon-Norton Shores","MI",20,20,0,0,0,1,2006
"Myrtle Beach-Conway-North Myrtle Beach","SC",1443,520,6,26,891,1,2006
"Napa","CA",5,5,0,0,0,1,2006
"Naples-Marco Island","FL",293,243,0,36,14,1,2006
"Nashville-Davidson--Murfreesboro","TN",1133,1021,26,12,74,1,2006
"New Haven-Milford","CT",67,46,4,0,17,1,2006
"New Orleans-Metairie-Kenner","LA",89,85,4,0,0,1,2006
"New York-Northern New Jersey-Long Island","NY-NJ-PA",4600,1300,512,599,2189,1,2006
"Niles-Benton Harbor","MI",11,11,0,0,0,1,2006
"Norwich-New London","CT",52,52,0,0,0,1,2006
"Ocala","FL",676,484,0,0,192,1,2006
"Ocean City","NJ",192,97,52,12,31,1,2006
"Odessa","TX",20,20,0,0,0,1,2006
"Ogden-Clearfield","UT",311,293,4,3,11,1,2006
"Oklahoma City","OK",748,658,4,4,82,1,2006
"Olympia","WA",115,110,0,0,5,1,2006
"Omaha-Council Bluffs","NE-IA",309,293,8,0,8,1,2006
"Orlando","FL",2249,1951,6,63,229,1,2006
"Oshkosh-Neenah","WI",129,23,2,0,104,1,2006
"Owensboro","KY",24,16,0,8,0,1,2006
"Oxnard-Thousand Oaks-Ventura","CA",199,110,0,4,85,1,2006
"Palm Bay-Melbourne-Titusville","FL",696,461,4,0,231,1,2006
"Panama City-Lynn Haven","FL",379,85,4,0,290,1,2006
"Parkersburg-Marietta","WV-OH",14,14,0,0,0,1,2006
"Pascagoula","MS",75,75,0,0,0,1,2006
"Pensacola-Ferry Pass-Brent","FL",309,289,0,0,20,1,2006
"Peoria","IL",68,38,22,0,8,1,2006
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1391,975,10,14,392,1,2006
"Phoenix-Mesa-Scottsdale","AZ",4915,3593,44,213,1065,1,2006
"Pine Bluff","AR",14,9,0,0,5,1,2006
"Pittsburgh","PA",393,321,8,19,45,1,2006
"Pittsfield","MA",1,1,0,0,0,1,2006
"Pocatello","ID",28,28,0,0,0,1,2006
"Port St. Lucie-Fort Pierce","FL",799,726,0,8,65,1,2006
"Portland-South Portland-Biddeford","ME",158,141,4,3,10,1,2006
"Portland-Vancouver-Beaverton","OR-WA",1137,788,12,23,314,1,2006
"Poughkeepsie-Newburgh-Middletown","NY",62,53,0,0,9,1,2006
"Prescott","AZ",248,248,0,0,0,1,2006
"Providence-New Bedford-Fall River","RI-MA",275,212,16,6,41,1,2006
"Provo-Orem","UT",424,400,0,0,24,1,2006
"Pueblo","CO",187,103,84,0,0,1,2006
"Punta Gorda","FL",320,201,4,8,107,1,2006
"Racine","WI",41,35,6,0,0,1,2006
"Raleigh-Cary","NC",1874,1024,20,0,830,1,2006
"Rapid City","SD",62,57,2,3,0,1,2006
"Reading","PA",57,37,8,0,12,1,2006
"Redding","CA",129,112,2,3,12,1,2006
"Reno-Sparks","NV",340,248,0,0,92,1,2006
"Richmond","VA",726,689,10,11,16,1,2006
"Riverside-San Bernardino-Ontario","CA",3339,2974,42,36,287,1,2006
"Roanoke","VA",103,101,2,0,0,1,2006
"Rochester","MN",61,61,0,0,0,1,2006
"Rochester","NY",84,79,0,0,5,1,2006
"Rockford","IL",194,146,40,8,0,1,2006
"Rocky Mount","NC",39,35,4,0,0,1,2006
"Rome","GA",48,32,8,0,8,1,2006
"Sacramento--Arden-Arcade--Roseville","CA",747,692,4,15,36,1,2006
"Saginaw-Saginaw Township North","MI",18,16,2,0,0,1,2006
"Salem","OR",109,84,2,3,20,1,2006
"Salinas","CA",46,46,0,0,0,1,2006
"Salisbury","MD",60,37,0,0,23,1,2006
"Salt Lake City","UT",494,478,2,3,11,1,2006
"San Angelo","TX",43,43,0,0,0,1,2006
"San Antonio","TX",2231,1278,34,180,739,1,2006
"San Diego-Carlsbad-San Marcos","CA",478,415,6,20,37,1,2006
"San Francisco-Oakland-Fremont","CA",772,468,8,10,286,1,2006
"San Jose-Sunnyvale-Santa Clara","CA",322,148,0,7,167,1,2006
"San Luis Obispo-Paso Robles","CA",94,94,0,0,0,1,2006
"Sandusky","OH",6,1,0,0,5,1,2006
"Santa Barbara-Santa Maria-Goleta","CA",13,11,2,0,0,1,2006
"Santa Cruz-Watsonville","CA",16,16,0,0,0,1,2006
"Santa Fe","NM",37,37,0,0,0,1,2006
"Santa Rosa-Petaluma","CA",51,45,6,0,0,1,2006
"Sarasota-Bradenton-Venice","FL",1382,952,6,23,401,1,2006
"Savannah","GA",252,224,2,4,22,1,2006
"Scranton--Wilkes-Barre","PA",21,18,0,3,0,1,2006
"Seattle-Tacoma-Bellevue","WA",1817,1196,68,73,480,1,2006
"Sebastian-Vero Beach","FL",348,348,0,0,0,1,2006
"Sheboygan","WI",13,13,0,0,0,1,2006
"Sherman-Denison","TX",3,3,0,0,0,1,2006
"Shreveport-Bossier City","LA",144,144,0,0,0,1,2006
"Sioux City","IA-NE-SD",12,12,0,0,0,1,2006
"Sioux Falls","SD",86,84,2,0,0,1,2006
"South Bend-Mishawaka","IN-MI",39,39,0,0,0,1,2006
"Spartanburg","SC",199,199,0,0,0,1,2006
"Spokane","WA",167,114,0,0,53,1,2006
"Springfield","IL",36,24,6,0,6,1,2006
"Springfield","MA",54,50,4,0,0,1,2006
"Springfield","MO",333,189,34,15,95,1,2006
"Springfield","OH",16,16,0,0,0,1,2006
"St. Cloud","MN",50,38,0,0,12,1,2006
"St. George","UT",220,200,0,0,20,1,2006
"St. Joseph","MO-KS",12,5,2,0,5,1,2006
"St. Louis","MO-IL",812,715,10,13,74,1,2006
"State College","PA",57,53,4,0,0,1,2006
"Stockton","CA",310,310,0,0,0,1,2006
"Sumter","SC",54,48,2,4,0,1,2006
"Syracuse","NY",57,57,0,0,0,1,2006
"Tallahassee","FL",377,239,4,7,127,1,2006
"Tampa-St. Petersburg-Clearwater","FL",2341,1892,0,11,438,1,2006
"Terre Haute","IN",35,11,2,3,19,1,2006
"Texarkana","TX-Texarkana",13,11,2,0,0,1,2006
"Toledo","OH",120,80,6,4,30,1,2006
"Topeka","KS",64,64,0,0,0,1,2006
"Trenton-Ewing","NJ",59,59,0,0,0,1,2006
"Tucson","AZ",784,713,12,11,48,1,2006
"Tulsa","OK",367,357,4,0,6,1,2006
"Tuscaloosa","AL",130,130,0,0,0,1,2006
"Tyler","TX",47,37,0,0,10,1,2006
"Utica-Rome","NY",2,2,0,0,0,1,2006
"Valdosta","GA",102,66,2,0,34,1,2006
"Vallejo-Fairfield","CA",71,71,0,0,0,1,2006
"Victoria","TX",33,12,0,8,13,1,2006
"Vineland-Millville-Bridgeton","NJ",49,49,0,0,0,1,2006
"Virginia Beach-Norfolk-Newport News","VA-NC",721,601,20,34,66,1,2006
"Visalia-Porterville","CA",327,307,0,20,0,1,2006
"Waco","TX",95,85,6,4,0,1,2006
"Warner Robins","GA",130,130,0,0,0,1,2006
"Washington-Arlington-Alexandria","DC-VA-MD-WV",3046,1655,2,0,1389,1,2006
"Waterloo-Cedar Falls","IA",22,22,0,0,0,1,2006
"Wausau","WI",31,25,6,0,0,1,2006
"Weirton-Steubenville","WV-OH",1,1,0,0,0,1,2006
"Wenatchee","WA",24,24,0,0,0,1,2006
"Wheeling","WV-OH",0,0,0,0,0,1,2006
"Wichita Falls","TX",50,30,0,20,0,1,2006
"Wichita","KS",225,221,4,0,0,1,2006
"Williamsport","PA",1,1,0,0,0,1,2006
"Wilmington","NC",587,542,4,3,38,1,2006
"Winchester","VA-WV",99,99,0,0,0,1,2006
"Winston-Salem","NC",322,273,0,3,46,1,2006
"Worcester","MA",255,128,6,16,105,1,2006
"Yakima","WA",21,21,0,0,0,1,2006
"York-Hanover","PA",142,137,0,0,5,1,2006
"Youngstown-Warren-Boardman","OH-PA",50,48,2,0,0,1,2006
"Yuba City","CA",166,166,0,0,0,1,2006
"Yuma","AZ",142,142,0,0,0,1,2006
"Abilene","TX",22,22,0,0,0,2,2006
"Akron","OH",110,84,4,3,19,2,2006
"Albany","GA",56,51,2,3,0,2,2006
"Albany-Schenectady-Troy","NY",95,63,0,0,32,2,2006
"Albuquerque","NM",531,488,0,7,36,2,2006
"Alexandria","LA",57,57,0,0,0,2,2006
"Allentown-Bethlehem-Easton","PA-NJ",299,285,4,0,10,2,2006
"Altoona","PA",2,2,0,0,0,2,2006
"Amarillo","TX",71,71,0,0,0,2,2006
"Ames","IA",17,17,0,0,0,2,2006
"Anchorage","AK",199,32,2,0,165,2,2006
"Anderson","IN",25,11,14,0,0,2,2006
"Anderson","SC",92,92,0,0,0,2,2006
"Ann Arbor","MI",40,35,0,0,5,2,2006
"Anniston-Oxford","AL",11,11,0,0,0,2,2006
"Appleton","WI",61,55,6,0,0,2,2006
"Asheville","NC",299,268,10,11,10,2,2006
"Athens-Clarke County","GA",149,79,0,0,70,2,2006
"Atlanta-Sandy Springs-Marietta","GA",5280,4614,16,34,616,2,2006
"Atlantic City","NJ",105,103,2,0,0,2,2006
"Auburn-Opelika","AL",114,114,0,0,0,2,2006
"Augusta-Richmond County","GA-SC",258,258,0,0,0,2,2006
"Austin-Round Rock","TX",1980,1335,32,0,613,2,2006
"Bakersfield","CA",596,356,20,33,187,2,2006
"Baltimore-Towson","MD",800,650,2,18,130,2,2006
"Bangor","ME",9,9,0,0,0,2,2006
"Barnstable Town","MA",61,49,0,0,12,2,2006
"Baton Rouge","LA",441,406,0,4,31,2,2006
"Battle Creek","MI",5,5,0,0,0,2,2006
"Bay City","MI",2,2,0,0,0,2,2006
"Beaumont-Port Arthur","TX",78,30,0,0,48,2,2006
"Bellingham","WA",93,78,0,3,12,2,2006
"Bend","OR",389,317,6,0,66,2,2006
"Billings","MT",37,31,6,0,0,2,2006
"Binghamton","NY",1,1,0,0,0,2,2006
"Birmingham-Hoover","AL",573,568,0,0,5,2,2006
"Bismarck","ND",24,24,0,0,0,2,2006
"Bloomington","IN",65,52,0,0,13,2,2006
"Bloomington-Normal","IL",60,50,0,0,10,2,2006
"Boise City-Nampa","ID",877,752,6,112,7,2,2006
"Boston-Cambridge-Quincy","MA-NH",846,436,62,18,330,2,2006
"Boulder","CO",79,44,2,0,33,2,2006
"Bowling Green","KY",130,88,2,40,0,2,2006
"Bremerton-Silverdale","WA",76,76,0,0,0,2,2006
"Bridgeport-Stamford-Norwalk","CT",121,73,8,0,40,2,2006
"Brownsville-Harlingen","TX",323,277,2,19,25,2,2006
"Brunswick","GA",81,71,2,0,8,2,2006
"Buffalo-Niagara Falls","NY",57,57,0,0,0,2,2006
"Burlington","NC",332,140,0,0,192,2,2006
"Burlington-South Burlington","VT",25,25,0,0,0,2,2006
"Canton-Massillon","OH",68,63,0,0,5,2,2006
"Cape Coral-Fort Myers","FL",2266,1707,4,4,551,2,2006
"Carson City","NV",3,3,0,0,0,2,2006
"Casper","WY",23,23,0,0,0,2,2006
"Cedar Rapids","IA",51,40,4,7,0,2,2006
"Champaign-Urbana","IL",167,61,0,0,106,2,2006
"Charleston","WV",31,31,0,0,0,2,2006
"Charleston-North Charleston","SC",916,610,0,0,306,2,2006
"Charlotte-Gastonia-Concord","NC-SC",2061,1707,10,4,340,2,2006
"Charlottesville","VA",138,92,2,3,41,2,2006
"Chattanooga","TN-GA",239,228,4,0,7,2,2006
"Cheyenne","WY",59,49,0,0,10,2,2006
"Chicago-Naperville-Joliet","IL-IN-WI",4145,1993,44,223,1885,2,2006
"Chico","CA",100,84,4,12,0,2,2006
"Cincinnati-Middletown","OH-KY-IN",1135,613,2,7,513,2,2006
"Clarksville","TN-KY",100,100,0,0,0,2,2006
"Cleveland","TN",50,48,2,0,0,2,2006
"Cleveland-Elyria-Mentor","OH",380,370,4,6,0,2,2006
"Coeur dAlene","ID",78,76,2,0,0,2,2006
"College Station-Bryan","TX",102,90,0,0,12,2,2006
"Colorado Springs","CO",485,444,4,3,34,2,2006
"Columbia","MO",170,95,72,3,0,2,2006
"Columbia","SC",586,537,2,0,47,2,2006
"Columbus","GA-AL",149,121,2,0,26,2,2006
"Columbus","IN",20,20,0,0,0,2,2006
"Columbus","OH",513,455,4,47,7,2,2006
"Corpus Christi","TX",149,145,4,0,0,2,2006
"Corvallis","OR",20,14,0,6,0,2,2006
"Cumberland","MD-WV",12,12,0,0,0,2,2006
"Dallas-Fort Worth-Arlington","TX",4440,3656,12,0,772,2,2006
"Dalton","GA",61,52,0,4,5,2,2006
"Danville","IL",0,0,0,0,0,2,2006
"Danville","VA",20,20,0,0,0,2,2006
"Davenport-Moline-Rock Island","IA-IL",62,48,2,0,12,2,2006
"Dayton","OH",145,142,0,3,0,2,2006
"Decatur","AL",22,22,0,0,0,2,2006
"Decatur","IL",0,0,0,0,0,2,2006
"Deltona-Daytona Beach-Ormond Beach","FL",339,286,0,0,53,2,2006
"Denver-Aurora","CO",1827,1171,24,0,632,2,2006
"Des Moines-West Des Moines","IA",354,234,4,0,116,2,2006
"Detroit-Warren-Livonia","MI",665,551,12,4,98,2,2006
"Dothan","AL",37,37,0,0,0,2,2006
"Dover","DE",157,157,0,0,0,2,2006
"Dubuque","IA",23,21,2,0,0,2,2006
"Duluth","MN-WI",53,31,0,3,19,2,2006
"Durham","NC",387,387,0,0,0,2,2006
"Eau Claire","WI",93,38,0,7,48,2,2006
"El Centro","CA",68,46,0,0,22,2,2006
"El Paso","TX",278,278,0,0,0,2,2006
"Elizabethtown","KY",38,38,0,0,0,2,2006
"Elkhart-Goshen","IN",57,57,0,0,0,2,2006
"Elmira","NY",2,2,0,0,0,2,2006
"Erie","PA",10,10,0,0,0,2,2006
"Eugene-Springfield","OR",95,95,0,0,0,2,2006
"Evansville","IN-KY",115,107,0,8,0,2,2006
"Fairbanks","AK",9,7,2,0,0,2,2006
"Fargo","ND-MN",7,7,0,0,0,2,2006
"Farmington","NM",37,37,0,0,0,2,2006
"Fayetteville","NC",288,278,2,8,0,2,2006
"Fayetteville-Springdale-Rogers","AR-MO",482,310,18,45,109,2,2006
"Flagstaff","AZ",66,66,0,0,0,2,2006
"Flint","MI",37,37,0,0,0,2,2006
"Florence","SC",33,33,0,0,0,2,2006
"Florence-Muscle Shoals","AL",19,19,0,0,0,2,2006
"Fond du Lac","WI",12,8,4,0,0,2,2006
"Fort Collins-Loveland","CO",168,141,10,3,14,2,2006
"Fort Smith","AR-OK",44,44,0,0,0,2,2006
"Fort Walton Beach-Crestview-Destin","FL",147,106,0,0,41,2,2006
"Fort Wayne","IN",103,96,4,3,0,2,2006
"Fresno","CA",310,197,6,12,95,2,2006
"Gadsden","AL",12,12,0,0,0,2,2006
"Gainesville","FL",122,122,0,0,0,2,2006
"Gainesville","GA",150,150,0,0,0,2,2006
"Glens Falls","NY",19,19,0,0,0,2,2006
"Goldsboro","NC",40,40,0,0,0,2,2006
"Grand Forks","ND-MN",0,0,0,0,0,2,2006
"Grand Junction","CO",118,116,2,0,0,2,2006
"Grand Rapids-Wyoming","MI",160,145,0,0,15,2,2006
"Great Falls","MT",14,14,0,0,0,2,2006
"Greeley","CO",284,266,2,4,12,2,2006
"Green Bay","WI",74,52,4,0,18,2,2006
"Greensboro-High Point","NC",488,425,0,0,63,2,2006
"Greenville","NC",144,140,4,0,0,2,2006
"Greenville","SC",553,528,0,3,22,2,2006
"Gulfport-Biloxi","MS",200,176,2,4,18,2,2006
"Hagerstown-Martinsburg","MD-WV",241,237,4,0,0,2,2006
"Hanford-Corcoran","CA",61,53,0,8,0,2,2006
"Harrisburg-Carlisle","PA",88,83,2,3,0,2,2006
"Harrisonburg","VA",45,45,0,0,0,2,2006
"Hartford-West Hartford-East Hartford","CT",345,152,8,0,185,2,2006
"Hattiesburg","MS",19,19,0,0,0,2,2006
