"Albany-Schenectady-Troy, NY",10580,1996,2,100.34,( 0.84)
"Albany-Schenectady-Troy, NY",10580,1996,3,100.58,( 0.86)
"Albany-Schenectady-Troy, NY",10580,1996,4,99.53,( 0.88)
"Albany-Schenectady-Troy, NY",10580,1997,1,100.65,( 0.94)
"Albany-Schenectady-Troy, NY",10580,1997,2,100.48,( 0.94)
"Albany-Schenectady-Troy, NY",10580,1997,3,99.96,( 0.89)
"Albany-Schenectady-Troy, NY",10580,1997,4,101.29,( 0.85)
"Albany-Schenectady-Troy, NY",10580,1998,1,103.23,( 0.78)
"Albany-Schenectady-Troy, NY",10580,1998,2,102.24,( 0.79)
"Albany-Schenectady-Troy, NY",10580,1998,3,102.49,( 0.79)
"Albany-Schenectady-Troy, NY",10580,1998,4,103.51,( 0.77)
"Albany-Schenectady-Troy, NY",10580,1999,1,104.13,( 0.79)
