Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
Dec,20,1239000,62000,56000,271,8.6
1995-Jan,52,3212400,61800,47700,284,8.3
Feb,24,1509950,62900,60000,306,9.1
Mar,36,2905477,80700,73300,350,10.3
Apr,41,2707450,66000,60800,374,10.7
May,43,2861315,66500,55800,395,11.5
Jun,47,3785450,80500,65000,371,10.7
Jul,46,3210900,69800,60000,363,10.2
Aug,37,2341775,63300,53000,351,10.1
Sep,43,2966054,69000,57500,362,10.1
Oct,41,2947883,71900,65000,371,9.9
Nov,32,2204500,68900,55000,371,9.6
Dec,40,2894546,72400,56400,341,8.5
1996-Jan,19,1332400,70100,67500,212,5.7
Feb,38,2614100,68800,65000,240,6.2
Mar,38,2828680,74400,59300,221,5.7
Apr,26,1769700,68100,71700,226,6.0
May,41,2791350,68100,59300,216,5.8
Jun,59,4538100,76900,66200,206,5.4
Jul,42,3491310,83100,72000,206,5.4
Aug,50,4013750,80300,67500,200,5.1
Sep,30,2435066,81200,70000,239,6.3
Oct,44,3365450,76500,65000,257,6.7
Nov,35,2691950,76900,63100,246,6.4
Dec,34,2316200,68100,60000,234,6.2
1997-Jan,24,2040000,85000,65000,250,6.5
Feb,33,2545000,77100,69200,258,6.8
Mar,25,1790000,71600,66200,253,6.9
Apr,41,3045000,74300,58500,262,6.9
May,50,4090000,81800,65000,255,6.6
Jun,42,3710000,88300,71400,267,7.1
Jul,35,2545000,72700,59000,289,7.8
Aug,42,2905000,69200,62500,304,8.4
Sep,43,3220000,74900,66200,308,8.2
Oct,40,2830000,70800,61400,329,8.9
Nov,33,2580000,78200,69400,309,8.4
Dec,33,2560000,77600,68100,278,7.6
1998-Jan,24,1580000,65800,65000,286,7.8
Feb,27,2645000,98000,78300,293,8.1
Mar,46,4570000,99300,78000,277,7.3
Apr,50,3745000,74900,66400,282,7.3
May,39,3225000,82700,68300,262,6.9
Jun,60,5600000,93300,80000,266,6.8
Jul,48,3860000,80400,70000,276,6.8
Aug,49,4055000,82800,75600,285,7.0
Sep,41,3555000,86700,77500,289,7.1
Oct,24,2690000,112100,76700,322,8.2
Nov,40,3715000,92900,80000,324,8.1
Dec,26,2315000,89000,70000,322,8.2
1999-Jan,22,2355000,107000,80000,325,8.3
Feb,38,3100000,81600,70000,320,8.0
Mar,45,3390000,75300,67100,316,7.9
Apr,48,4800000,100000,80000,318,8.0
May,38,3265000,85900,72500,326,8.2
Jun,67,6820000,101800,85600,322,8.0
Jul,58,5485000,94600,76700,342,8.3
Aug,58,5120000,88300,69200,362,8.6
Sep,51,4045000,79300,73800,345,8.0
Oct,32,3280000,102500,90000,340,7.8
Nov,35,4215000,120400,78800,344,8.0
Dec,39,3420000,87700,71000,335,7.6
2000-Jan,28,2280000,81400,68000,-,-
Feb,35,3030000,86600,75000,343,7.7
Mar,44,3700000,84100,75000,-,-
Apr,47,4145000,88200,67500,-,-
May,44,4135000,94000,75000,352,7.9
Jun,55,4695000,85400,75000,354,8.1
Jul,36,3200000,88900,86700,362,8.6
Aug,34,2815000,82800,66700,362,9.0
Sep,65,5420000,83400,67900,350,8.5
Oct,51,4945000,97000,86400,-,-
Nov,34,4025000,118400,105000,341,8.0
Dec,33,3105000,94100,82500,349,8.3
2001-Jan,20,2175000,108800,80000,349,8.4
Feb,30,3405000,113500,87500,404,9.8
Mar,50,4965000,99300,85000,397,9.5
Apr,34,3565000,104900,86700,428,10.6
May,59,5245000,88900,85000,448,10.7
Jun,63,6840000,108600,87000,429,10.1
Jul,49,5645000,115200,86400,-,-
Aug,43,3710000,86300,75800,417,9.4
Sep,39,4165000,106800,81700,425,10.1
Oct,49,5355000,109300,77500,-,-
Nov,36,3135000,87100,73300,-,-
Dec,46,4765000,103600,90000,-,-
2002-Jan,46,4220000,91700,74000,-,-
Feb,39,3315000,85000,69200,-,-
Mar,64,6410000,100200,77000,-,-
Apr,51,4610000,90400,85800,-,-
May,67,6660000,99400,83000,-,-
Jun,57,5840000,102500,86900,-,-
Jul,71,7085000,99800,81200,370,7.3
Aug,69,7135000,103400,79600,-,-
Sep,47,4600000,97900,81200,-,-
Oct,65,5695000,87600,75000,-,-
Nov,50,5525000,110500,85000,-,-
Dec,70,6620000,94600,81200,-,-
2003-Jan,45,4700000,104400,75600,-,-
Feb,36,3695000,102600,80000,-,-
Mar,46,3885000,84500,75000,671,11.9
Apr,74,7040000,95100,75600,-,-
May,61,6325000,103700,81000,-,-
Jun,50,5320000,106400,80000,-,-
Jul,60,5655000,94200,85000,711,12.7
Aug,61,5795000,95000,79200,-,-
Sep,45,4020000,89300,81000,-,-
Oct,74,7785000,105200,90000,-,-
Nov,48,4530000,94400,80000,-,-
Dec,49,4500000,91800,81000,780,14.4
2004-Jan,39,3775000,96800,81700,764,14.3
Feb,52,4995000,96100,86700,795,14.5
Mar,60,6210000,103500,91200,786,14.0
Apr,64,7565000,118200,93300,-,-
May,72,8050000,111800,94000,-,-
Jun,45,6115000,135900,113800,-,-
Jul,57,5735000,100600,78300,828,14.9
Aug,81,7775000,96000,76400,-,-
Sep,59,7040000,119300,96400,-,-
Oct,56,5400000,96400,88900,-,-
Nov,76,7635000,100500,86000,-,-
Dec,62,5900000,95200,80000,-,-
2005-Jan,40,5450000,136200,106700,720,11.9
Feb,44,5065000,115100,87000,-,-
Mar,72,7770000,107900,80000,-,-
Apr,63,5995000,95200,90800,-,-
May,84,8515000,101400,90000,-,-
Jun,85,11790000,138700,107100,-,-
Jul,80,8560000,107000,95800,-,-
Aug,90,10565000,117400,102200,-,-
Sep,62,7290000,117600,100000,-,-
Oct,67,7225000,107800,87000,-,-
Nov,47,6150000,130900,83800,-,-
Dec,63,8010000,127100,88300,-,-
2006-Jan,54,5220000,96700,93300,-,-
Feb,58,7570000,130500,90000,-,-
Mar,82,7335000,89500,65000,-,-
Apr,66,8555000,129600,108600,-,-
May,87,10840000,124600,102000,-,-
Jun,75,10180000,135700,123800,-,-
Jul,72,9490000,131800,115000,-,-
Aug,101,13865000,137300,123300,-,-
Sep,61,7765000,127300,101700,-,-
Oct,78,9030000,115800,77800,-,-
Nov,49,5720000,116700,89200,-,-
Dec,51,7790000,152700,115000,-,-
2007-Jan,59,7445000,126200,121100,-,-
Feb,47,5670000,120600,102500,-,-
Mar,54,5650000,104600,92500,-,-
Apr,65,7500000,115400,105000,-,-
May,76,8975000,118100,120000,-,-
Jun,86,10335000,120200,95700,-,-
Jul,71,9635000,135700,87900,-,-
Aug,68,8735000,128500,102900,-,-
Sep,54,7685000,142300,116000,-,-
Oct,73,9015000,123500,98800,-,-
Nov,63,7720000,122500,108800,-,-
Dec,38,3945000,103800,82500,-,-
2008-Jan,54,6585000,121900,103300,-,-
Feb,58,8305000,143200,100000,-,-
Mar,51,5575000,109300,87000,-,-
Apr,52,6885000,132400,120000,-,-
May,82,10905000,133000,100000,-,-
Jun,70,8965000,128100,120000,-,-
Jul,48,6095000,127000,116000,-,-
Aug,60,8180000,136300,114300,-,-
Sep,37,4530000,122400,112500,-,-
Oct,44,5140000,116800,96000,-,-
Nov,21,2795000,133100,127500,-,-
Dec,51,6920000,135700,115000,-,-
2009-Jan,28,3220000,115000,100000,-,-
Feb,34,4980000,146500,116700,-,-
Mar,55,7605000,138300,117500,-,-
Apr,44,6350000,144300,136000,-,-
