"year","quarter","statefips","countyfips","type","total","vac","nostat","vac_days","nostat_days"
2008,2,"26","095","2",4182,180,1754,118714,1552969
2008,2,"26","095","3",376,42,119,27316,98794
2008,2,"26","097","1",13182,136,2425,82928,1990583
2008,2,"26","097","2",6591,116,2251,73061,1859985
2008,2,"26","097","3",465,20,174,10921,122909
2008,2,"26","099","1",735696,13708,18766,5843717,14234466
2008,2,"26","099","2",367848,10589,15770,4318128,12268854
2008,2,"26","099","3",25395,3119,2996,1870465,2228159
2008,2,"26","101","1",25202,582,1889,356404,1257384
2008,2,"26","101","2",12601,491,1801,292912,1200888
2008,2,"26","101","3",773,91,88,69572,56882
2008,2,"26","103","1",60986,700,3871,387825,2595319
2008,2,"26","103","2",30493,486,3586,266784,2421063
2008,2,"26","103","3",2328,214,285,126878,177197
2008,2,"26","105","1",31344,736,2056,413289,1440838
2008,2,"26","105","2",15672,612,1924,337754,1350723
2008,2,"26","105","3",1122,124,132,79460,93111
2008,2,"26","107","1",38728,156,2850,68655,2000130
2008,2,"26","107","2",19364,124,2666,55901,1866037
2008,2,"26","107","3",982,32,184,16924,135703
2008,2,"26","109","1",23054,351,1204,192071,823511
2008,2,"26","109","2",11527,281,1150,149826,784817
2008,2,"26","109","3",578,70,54,46401,41420
2008,2,"26","111","1",73364,623,2389,241498,1567471
2008,2,"26","111","2",36682,447,2106,163358,1378756
2008,2,"26","111","3",2210,176,283,101454,208505
2008,2,"26","113","1",13256,1,1023,47,643740
2008,2,"26","113","2",6628,1,966,49,606491
2008,2,"26","113","3",195,0,57,0,36454
2008,2,"26","115","1",131108,2909,4683,1024194,3007944
2008,2,"26","115","2",65554,2484,4189,848303,2685894
2008,2,"26","115","3",3530,425,494,233123,329670
2008,2,"26","117","1",53078,502,3510,172706,2316518
2008,2,"26","117","2",26539,429,3176,141450,2083717
2008,2,"26","117","3",1246,73,334,37565,262220
2008,2,"26","119","1",11374,0,971,0,731269
2008,2,"26","119","2",5687,0,917,0,690005
2008,2,"26","119","3",154,0,54,0,44236
2008,2,"26","121","1",150250,3659,3923,1691704,2514941
2008,2,"26","121","2",75125,2941,3244,1304701,2130765
2008,2,"26","121","3",5339,718,679,458249,408714
2008,2,"26","123","1",45888,122,4261,64015,3124520
2008,2,"26","123","2",22944,82,3933,41130,2881396
2008,2,"26","123","3",1089,40,328,26300,249847
2008,2,"26","125","1",1079850,22615,20642,9534673,15007997
2008,2,"26","125","2",539925,16434,15284,6693550,11578006
2008,2,"26","125","3",48910,6181,5358,3457263,3705681
2008,2,"26","127","1",27510,102,2760,50201,1657131
2008,2,"26","127","2",13755,75,2601,35735,1555337
2008,2,"26","127","3",596,27,159,14626,105950
2008,2,"26","129","1",24766,107,2475,63164,1801269
2008,2,"26","129","2",12383,79,2282,45932,1664104
2008,2,"26","129","3",772,28,193,18468,137004
2008,2,"26","131","1",9044,180,2104,113412,1906226
2008,2,"26","131","2",4522,147,2061,92676,1883014
2008,2,"26","131","3",243,33,43,20817,31908
2008,2,"26","133","1",22186,84,2482,39153,1538212
2008,2,"26","133","2",11093,66,2355,29276,1454874
2008,2,"26","133","3",501,18,127,11138,91354
2008,2,"26","135","1",11724,8,2418,2346,1968777
2008,2,"26","135","2",5862,7,2366,2129,1930042
2008,2,"26","135","3",169,1,52,241,39323
2008,2,"26","137","1",24762,225,2737,85009,1910747
2008,2,"26","137","2",12381,129,2389,46215,1687596
2008,2,"26","137","3",1176,96,348,42022,228878
2008,2,"26","139","1",207202,2163,7047,1055927,5078041
2008,2,"26","139","2",103601,1552,5890,747454,4289913
2008,2,"26","139","3",7500,611,1157,354248,806739
2008,2,"26","141","1",15910,161,1474,101125,1074474
2008,2,"26","141","2",7955,135,1391,81724,1020385
2008,2,"26","141","3",400,26,83,21151,56183
2008,2,"26","143","1",32696,19,3955,12393,2986902
2008,2,"26","143","2",16348,17,3704,11757,2798599
2008,2,"26","143","3",764,2,251,974,187320
2008,2,"26","145","1",180346,6830,4695,3465938,3096460
2008,2,"26","145","2",90173,5917,4088,2945933,2690218
2008,2,"26","145","3",6582,913,607,588644,439388
2008,2,"26","147","1",148546,4124,3508,2210717,2277703
2008,2,"26","147","2",74273,3528,3197,1862840,2073093
2008,2,"26","147","3",4503,596,311,406321,222727
2008,2,"26","149","1",56080,676,3680,367429,2610766
2008,2,"26","149","2",28040,513,3320,265339,2330231
2008,2,"26","149","3",1769,163,360,109758,273292
2008,2,"26","151","1",41642,1791,1776,941593,1202979
2008,2,"26","151","2",20821,1673,1577,877868,1077218
2008,2,"26","151","3",1151,118,199,70865,126888
2008,2,"26","153","1",14318,241,3205,150692,2924261
2008,2,"26","153","2",7159,209,3162,132635,2894327
2008,2,"26","153","3",326,32,43,17519,35844
2008,2,"26","155","1",60528,1138,2230,442338,1450758
2008,2,"26","155","2",30264,978,2003,362230,1292672
2008,2,"26","155","3",1605,160,227,90013,163895
2008,2,"26","157","1",48984,393,3232,183796,2256351
2008,2,"26","157","2",24492,328,2870,148887,1992394
2008,2,"26","157","3",1318,65,362,41418,285448
2008,2,"26","159","1",71052,521,4633,295708,3108481
2008,2,"26","159","2",35526,409,4261,225405,2847783
2008,2,"26","159","3",2008,112,372,78797,274017
2008,2,"26","161","1",301868,5974,8128,2220621,5249776
2008,2,"26","161","2",150934,4717,6301,1720405,4411744
2008,2,"26","161","3",11526,1257,1827,615447,956948
2008,2,"26","163","1",1675300,93249,26708,44103328,16483135
2008,2,"26","163","2",837650,81908,20117,37937177,12851485
2008,2,"26","163","3",60155,11341,6591,7154739,4462514
2008,2,"26","165","1",29800,304,1771,172801,1151561
2008,2,"26","165","2",14900,222,1607,120612,1037880
2008,2,"26","165","3",1169,82,164,52582,115569
2008,2,"27","001","1",19164,1113,741,415528,530077
2008,2,"27","001","2",9582,1078,704,405125,503195
2008,2,"27","001","3",426,35,37,17648,27717
2008,2,"27","003","1",258276,4115,5376,1114574,3438791
2008,2,"27","003","2",129138,3204,4546,842617,2943892
2008,2,"27","003","3",7569,911,830,396419,485298
2008,2,"27","005","1",29688,279,1587,119982,1095844
2008,2,"27","005","2",14844,256,1486,114467,1027320
2008,2,"27","005","3",778,23,101,6713,75412
2008,2,"27","007","1",31566,834,1260,437284,1041688
2008,2,"27","007","2",15783,755,1135,392124,935854
2008,2,"27","007","3",1253,79,125,49313,103906
2008,2,"27","009","1",33742,475,1721,171517,1426119
2008,2,"27","009","2",16871,369,1608,128410,1356593
2008,2,"27","009","3",954,106,113,47872,68659
2008,2,"27","011","1",6664,328,1141,188641,1035573
2008,2,"27","011","2",3332,290,1074,162639,978434
2008,2,"27","011","3",287,38,67,29093,58165
2008,2,"27","013","1",53280,1168,3839,531406,2931767
2008,2,"27","013","2",26640,956,3352,435288,2651161
2008,2,"27","013","3",2310,212,487,107443,339949
2008,2,"27","015","1",23658,432,430,208610,263324
2008,2,"27","015","2",11829,349,348,169829,222157
2008,2,"27","015","3",840,83,82,46287,48116
2008,2,"27","017","1",29062,779,1146,377767,838095
2008,2,"27","017","2",14531,721,1054,348892,784078
2008,2,"27","017","3",685,58,92,29635,51059
2008,2,"27","019","1",70904,1006,3577,355800,2497064
2008,2,"27","019","2",35452,833,3121,291671,2189127
2008,2,"27","019","3",1899,173,456,73802,328617
2008,2,"27","021","1",30816,2049,657,1081352,514056
2008,2,"27","021","2",15408,2010,602,1062679,474731
2008,2,"27","021","3",426,39,55,19708,34596
2008,2,"27","023","1",10772,442,411,218210,230656
2008,2,"27","023","2",5386,395,291,196055,159047
2008,2,"27","023","3",514,47,120,21371,61702
2008,2,"27","025","1",42882,501,1935,176221,1419723
2008,2,"27","025","2",21441,460,1733,163818,1268944
2008,2,"27","025","3",686,41,202,12863,146582
2008,2,"27","027","1",43518,508,1304,178573,732808
2008,2,"27","027","2",21759,388,1182,128677,650386
2008,2,"27","027","3",1171,120,122,69129,84506
2008,2,"27","029","1",8790,371,1004,208169,925874
2008,2,"27","029","2",4395,359,984,200754,914337
2008,2,"27","029","3",101,12,20,8575,10354
2008,2,"27","031","1",4074,0,658,0,479314
2008,2,"27","031","2",2037,0,644,0,465664
2008,2,"27","031","3",49,0,14,0,13422
2008,2,"27","033","1",11314,416,747,280645,651956
2008,2,"27","033","2",5657,371,679,245235,597086
2008,2,"27","033","3",418,45,68,34764,59285
2008,2,"27","035","1",59978,2726,940,905263,581855
2008,2,"27","035","2",29989,2448,709,813345,433097
2008,2,"27","035","3",2138,278,231,114534,166561
2008,2,"27","037","1",324560,3151,6625,1001267,4259771
2008,2,"27","037","2",162280,2007,5283,664017,3534549
2008,2,"27","037","3",10314,1144,1342,503927,760430
2008,2,"27","039","1",15884,223,1344,89657,1080953
2008,2,"27","039","2",7942,202,1246,80608,1006700
2008,2,"27","039","3",323,21,98,9244,77197
2008,2,"27","041","1",35760,1273,1275,461184,828676
2008,2,"27","041","2",17880,986,1146,361524,748026
2008,2,"27","041","3",1440,287,129,162127,82639
2008,2,"27","043","1",13858,514,888,270180,700754
2008,2,"27","043","2",6929,479,816,248786,646326
2008,2,"27","043","3",514,35,72,23747,56062
2008,2,"27","045","1",25490,699,5150,260661,4229761
2008,2,"27","045","2",12745,645,4963,234105,4073765
2008,2,"27","045","3",504,54,187,32814,155634
2008,2,"27","047","1",29138,666,2139,331301,1733957
2008,2,"27","047","2",14569,558,1990,268931,1648065
2008,2,"27","047","3",1044,108,149,65827,87163
2008,2,"27","049","1",45356,1005,2942,429393,2196099
2008,2,"27","049","2",22678,846,2743,357324,2061787
2008,2,"27","049","3",1485,159,199,80125,155290
2008,2,"27","051","1",4682,50,638,21647,524214
2008,2,"27","051","2",2341,50,628,21900,517811
2008,2,"27","051","3",52,0,10,0,6601
2008,2,"27","053","1",1031722,23611,16012,8244691,9600794
2008,2,"27","053","2",515861,17829,9990,5853140,6124752
2008,2,"27","053","3",45355,5782,6022,3092628,3850565
2008,2,"27","055","1",19246,369,1888,105954,1698365
2008,2,"27","055","2",9623,313,1786,89050,1612469
2008,2,"27","055","3",503,56,102,26511,87864
2008,2,"27","057","1",21630,1517,446,579272,193934
2008,2,"27","057","2",10815,1441,379,550454,162976
2008,2,"27","057","3",599,76,67,29237,31902
2008,2,"27","059","1",31292,597,1066,243802,788259
2008,2,"27","059","2",15646,513,918,208295,687581
2008,2,"27","059","3",781,84,148,45858,99694
2008,2,"27","061","1",39824,1238,1407,770522,1102238
2008,2,"27","061","2",19912,1133,1278,705939,1012941
2008,2,"27","061","3",1207,105,129,70814,91628
2008,2,"27","063","1",9562,445,982,241336,876115
2008,2,"27","063","2",4781,408,894,217352,808683
2008,2,"27","063","3",334,37,88,26501,79104
2008,2,"27","065","1",17342,752,831,401322,658977
2008,2,"27","065","2",8671,710,779,379855,625590
2008,2,"27","065","3",403,42,52,20833,36049
2008,2,"27","067","1",36082,1409,1107,739655,665896
2008,2,"27","067","2",18041,1206,837,632926,508761
2008,2,"27","067","3",1391,203,270,121589,173588
2008,2,"27","069","1",2934,0,269,0,181548
2008,2,"27","069","2",1467,0,265,0,178640
2008,2,"27","069","3",58,0,4,0,2749
2008,2,"27","071","1",12090,536,258,334027,226939
2008,2,"27","071","2",6045,483,231,302832,204022
2008,2,"27","071","3",384,53,27,33121,24425
2008,2,"27","073","1",7938,227,1077,117969,1020521
2008,2,"27","073","2",3969,208,1023,106407,971834
2008,2,"27","073","3",228,19,54,11926,48825
2008,2,"27","075","1",10340,290,365,146816,292389
2008,2,"27","075","2",5170,249,317,124409,252890
2008,2,"27","075","3",350,41,48,24864,41049
2008,2,"27","077","1",3464,277,74,176466,36895
2008,2,"27","077","2",1732,273,69,175491,35174
2008,2,"27","077","3",34,4,5,1229,2274
2008,2,"27","079","1",22684,595,1019,318920,837972
2008,2,"27","079","2",11342,502,942,261159,784370
2008,2,"27","079","3",756,93,77,69795,58988
2008,2,"27","081","1",5640,243,588,128522,422879
2008,2,"27","081","2",2820,238,564,125817,403973
2008,2,"27","081","3",65,5,24,2844,20099
2008,2,"27","083","1",21968,491,889,239444,682790
2008,2,"27","083","2",10984,397,753,202245,601640
2008,2,"27","083","3",906,94,136,47651,94614
2008,2,"27","085","1",31136,656,1764,308345,1480803
2008,2,"27","085","2",15568,516,1626,243119,1362006
2008,2,"27","085","3",1092,140,138,77160,117845
2008,2,"27","087","1",3644,0,286,0,175146
2008,2,"27","087","2",1822,0,275,0,167801
2008,2,"27","087","3",32,0,11,0,8313
2008,2,"27","089","1",7184,43,403,30459,283302
2008,2,"27","089","2",3592,37,338,26369,235263
2008,2,"27","089","3",217,6,65,4060,55095
2008,2,"27","091","1",20064,632,1052,358526,879811
2008,2,"27","091","2",10032,532,994,296898,845478
2008,2,"27","091","3",728,100,58,67405,35037
2008,2,"27","093","1",20036,702,942,367298,759192
2008,2,"27","093","2",10018,628,899,331613,728427
2008,2,"27","093","3",472,74,43,39358,31328
2008,2,"27","095","1",23444,803,924,195252,732452
2008,2,"27","095","2",11722,735,827,177004,655957
2008,2,"27","095","3",673,68,97,23769,74065
2008,2,"27","097","1",28302,846,713,318042,457004
2008,2,"27","097","2",14151,780,596,289729,381454
2008,2,"27","097","3",763,66,117,32446,91350
2008,2,"27","099","1",34298,905,1650,400031,1345052
2008,2,"27","099","2",17149,766,1537,336955,1258989
2008,2,"27","099","3",981,139,113,72886,91683
2008,2,"27","101","1",8678,390,535,269326,458585
2008,2,"27","101","2",4339,365,503,250621,429675
2008,2,"27","101","3",245,25,32,18998,29258
2008,2,"27","103","1",27778,565,1359,294647,1023688
2008,2,"27","103","2",13889,524,1271,274679,970248
2008,2,"27","103","3",661,41,88,21954,55784
2008,2,"27","105","1",17100,301,1042,181913,918680
2008,2,"27","105","2",8550,231,904,134512,810383
2008,2,"27","105","3",696,70,138,56037,118578
2008,2,"27","107","1",5690,95,380,60121,266073
2008,2,"27","107","2",2845,77,357,47133,248766
2008,2,"27","107","3",184,18,23,14034,18511
2008,2,"27","109","1",127286,1510,4316,612207,3278163
2008,2,"27","109","2",63643,1226,3890,485101,3000952
2008,2,"27","109","3",3685,284,426,143456,289591
2008,2,"27","111","1",56200,577,2711,258480,1785940
2008,2,"27","111","2",28100,449,2543,193912,1673243
2008,2,"27","111","3",1442,128,168,85653,118364
2008,2,"27","113","1",12750,112,498,61861,366323
2008,2,"27","113","2",6375,81,435,45236,325427
2008,2,"27","113","3",466,31,63,15789,39268
2008,2,"27","115","1",25356,1109,1900,514730,1588437
2008,2,"27","115","2",12678,1064,1759,498653,1482479
2008,2,"27","115","3",535,45,141,15861,92900
2008,2,"27","117","1",9172,267,441,147523,374799
2008,2,"27","117","2",4586,239,385,130503,337215
2008,2,"27","117","3",346,28,56,20498,47957
2008,2,"27","119","1",28362,395,1443,235158,1110846
2008,2,"27","119","2",14181,312,1365,189658,1066116
2008,2,"27","119","3",806,83,78,53686,51659
2008,2,"27","121","1",9962,445,567,246530,483403
2008,2,"27","121","2",4981,412,535,229534,460600
2008,2,"27","121","3",279,33,32,19494,21590
2008,2,"27","123","1",438444,8882,6304,3441940,4363051
2008,2,"27","123","2",219222,6450,3622,2432847,2696809
2008,2,"27","123","3",18213,2432,2682,1376973,1518743
2008,2,"27","125","1",2892,0,242,0,108420
2008,2,"27","125","2",1446,0,210,0,94960
2008,2,"27","125","3",72,0,32,0,12673
2008,2,"27","127","1",13042,514,786,289182,711242
2008,2,"27","127","2",6521,465,737,258057,670783
2008,2,"27","127","3",449,49,49,39476,40660
2008,2,"27","129","1",11066,526,545,339640,402814
2008,2,"27","129","2",5533,496,485,323306,360341
2008,2,"27","129","3",314,30,60,14339,40110
2008,2,"27","131","1",50124,1034,2209,534934,1669945
2008,2,"27","131","2",25062,872,2018,445798,1524957
2008,2,"27","131","3",1608,162,191,95063,157369
2008,2,"27","133","1",8290,259,522,136873,472927
2008,2,"27","133","2",4145,223,475,117198,430912
2008,2,"27","133","3",299,36,47,20570,39384
2008,2,"27","135","1",13344,107,766,52415,531676
2008,2,"27","135","2",6672,86,724,42279,504839
2008,2,"27","135","3",303,21,42,11785,25131
2008,2,"27","137","1",187798,5144,4824,3062482,3799735
2008,2,"27","137","2",93899,4379,3868,2604131,3116171
2008,2,"27","137","3",7576,765,956,509315,756531
2008,2,"27","139","1",100112,1119,3695,508624,2507213
2008,2,"27","139","2",50056,824,3370,363735,2297021
2008,2,"27","139","3",2709,295,325,157418,192769
2008,2,"27","141","1",69484,1121,3095,396502,2439061
2008,2,"27","141","2",34742,976,2788,350492,2221206
2008,2,"27","141","3",1525,145,307,56349,205987
2008,2,"27","143","1",11818,236,1932,119857,1687948
2008,2,"27","143","2",5909,232,1867,117784,1632052
2008,2,"27","143","3",117,4,65,3224,58612
2008,2,"27","145","1",123762,2790,6213,995935,4599681
2008,2,"27","145","2",61881,2223,5563,791511,4141425
2008,2,"27","145","3",4303,567,650,268405,450264
2008,2,"27","147","1",31736,468,1365,218712,1031169
2008,2,"27","147","2",15868,396,1253,181100,959935
2008,2,"27","147","3",1038,72,112,41031,79974
2008,2,"27","149","1",8884,293,746,148925,668234
2008,2,"27","149","2",4442,254,677,127375,608823
2008,2,"27","149","3",418,39,69,23130,54673
2008,2,"27","151","1",9620,392,392,241441,245887
2008,2,"27","151","2",4810,341,332,206483,200908
2008,2,"27","151","3",422,51,60,38247,48076
2008,2,"27","153","1",17666,826,365,415393,209425
2008,2,"27","153","2",8833,759,330,379049,190905
2008,2,"27","153","3",434,67,35,37422,16562
2008,2,"27","155","1",4208,309,502,146948,448197
2008,2,"27","155","2",2104,259,478,118056,438775
2008,2,"27","155","3",203,50,24,33596,15249
2008,2,"27","157","1",22678,541,2896,262220,2404129
2008,2,"27","157","2",11339,471,2786,225747,2328585
2008,2,"27","157","3",665,70,110,42595,81675
2008,2,"27","159","1",12290,543,316,255543,198570
2008,2,"27","159","2",6145,478,256,221934,157175
2008,2,"27","159","3",440,65,60,42007,42901
2008,2,"27","161","1",16500,325,712,153887,540066
2008,2,"27","161","2",8250,303,684,146369,523487
2008,2,"27","161","3",400,22,28,9035,18053
2008,2,"27","163","1",187228,1898,5186,626899,3794443
2008,2,"27","163","2",93614,1473,4364,487104,3237115
2008,2,"27","163","3",5182,425,822,181777,555547
2008,2,"27","165","1",10846,365,971,192406,872443
2008,2,"27","165","2",5423,325,922,169119,834393
2008,2,"27","165","3",359,40,49,26483,40041
2008,2,"27","167","1",4730,129,140,59336,68260
2008,2,"27","167","2",2365,126,117,54766,57042
2008,2,"27","167","3",181,3,23,2207,11870
2008,2,"27","169","1",43574,710,2504,286505,2024215
2008,2,"27","169","2",21787,574,2349,222175,1914474
2008,2,"27","169","3",1543,136,155,82857,113715
2008,2,"27","171","1",97712,1740,5945,728535,4494319
2008,2,"27","171","2",48856,1551,5294,663936,3989158
2008,2,"27","171","3",2294,189,651,84675,523338
2008,2,"27","173","1",10748,400,1291,210446,1165400
2008,2,"27","173","2",5374,347,1202,182626,1100717
2008,2,"27","173","3",383,53,89,31288,67045
2008,2,"28","001","1",32384,1047,1241,782027,892931
2008,2,"28","001","2",16192,844,1046,635143,753937
2008,2,"28","001","3",1733,203,195,151892,144708
2008,2,"28","003","1",33202,1048,1154,227232,242627
2008,2,"28","003","2",16601,834,1017,181278,216624
2008,2,"28","003","3",1630,214,137,46320,25515
2008,2,"28","005","1",11488,85,890,39127,612534
2008,2,"28","005","2",5744,83,866,38112,597325
2008,2,"28","005","3",153,2,24,1415,14849
2008,2,"28","007","1",18754,499,2718,281006,2263642
2008,2,"28","007","2",9377,417,2615,228329,2198906
2008,2,"28","007","3",646,82,103,57653,72210
2008,2,"28","009","1",6278,261,159,52675,29854
2008,2,"28","009","2",3139,252,154,50856,28761
2008,2,"28","009","3",84,9,5,1897,1180
2008,2,"28","011","1",21626,512,825,109001,175649
2008,2,"28","011","2",10813,427,730,90971,154326
2008,2,"28","011","3",972,85,95,19073,22158
2008,2,"28","013","1",9354,183,502,36299,102967
2008,2,"28","013","2",4677,177,486,35400,99445
2008,2,"28","013","3",140,6,16,1126,3660
2008,2,"28","015","1",9352,76,2212,15105,556205
2008,2,"28","015","2",4676,74,2180,14780,548202
2008,2,"28","015","3",70,2,32,389,7977
2008,2,"28","017","1",15988,649,543,154645,124335
2008,2,"28","017","2",7994,548,438,130687,101622
2008,2,"28","017","3",806,101,105,25888,23466
2008,2,"28","019","1",7898,176,1591,83000,1189526
2008,2,"28","019","2",3949,167,1538,77877,1148000
2008,2,"28","019","3",123,9,53,5626,40215
2008,2,"28","021","1",7046,303,403,61924,299189
2008,2,"28","021","2",3523,276,376,58382,289024
2008,2,"28","021","3",204,27,27,3567,8677
2008,2,"28","023","1",14138,228,999,118752,717706
2008,2,"28","023","2",7069,191,935,92417,670457
2008,2,"28","023","3",366,37,64,27879,48637
2008,2,"28","025","1",16306,229,766,138682,561520
2008,2,"28","025","2",8153,175,677,101896,493877
2008,2,"28","025","3",682,54,89,37203,70058
2008,2,"28","027","1",20414,981,811,210241,183060
2008,2,"28","027","2",10207,788,697,166825,156880
2008,2,"28","027","3",1276,193,114,44581,26179
2008,2,"28","029","1",24312,547,1136,306916,704578
2008,2,"28","029","2",12156,438,987,236890,610712
2008,2,"28","029","3",858,109,149,70092,90630
2008,2,"28","031","1",14346,199,798,77360,443151
2008,2,"28","031","2",7173,195,773,75336,429725
2008,2,"28","031","3",197,4,25,2299,15532
2008,2,"28","033","1",130378,1327,5237,205331,1074739
2008,2,"28","033","2",65189,952,4420,143895,914204
2008,2,"28","033","3",4552,375,817,74312,164127
2008,2,"28","035","1",66250,1724,2283,842673,1200756
2008,2,"28","035","2",33125,1367,1768,640678,908058
2008,2,"28","035","3",3429,357,515,215449,347466
2008,2,"28","037","1",5044,255,253,46582,165107
2008,2,"28","037","2",2522,242,238,44575,155571
2008,2,"28","037","3",66,13,15,1803,9881
2008,2,"28","039","1",20176,200,1110,101506,523044
2008,2,"28","039","2",10088,145,1031,75221,494302
2008,2,"28","039","3",669,55,79,26088,28255
2008,2,"28","041","1",6874,56,538,31399,346866
2008,2,"28","041","2",3437,56,508,32494,328445
2008,2,"28","041","3",112,0,30,0,17939
2008,2,"28","043","1",21710,740,1044,148330,209234
2008,2,"28","043","2",10855,605,862,121325,172063
2008,2,"28","043","3",1189,135,182,27990,41619
2008,2,"28","045","1",48012,122,8240,60025,5762630
2008,2,"28","045","2",24006,91,7696,43239,5428597
2008,2,"28","045","3",1483,31,544,20872,336947
2008,2,"28","047","1",204894,4568,27967,2213231,20615927
2008,2,"28","047","2",102447,3761,25742,1775742,19126962
2008,2,"28","047","3",8521,807,2225,455374,1532533
2008,2,"28","049","1",215286,9003,6686,5496733,3960426
2008,2,"28","049","2",107643,7161,4754,4315786,2656033
2008,2,"28","049","3",12085,1842,1932,1231832,1447856
2008,2,"28","051","1",15606,573,1141,329868,769128
2008,2,"28","051","2",7803,504,1061,282628,715808
2008,2,"28","051","3",454,69,80,52332,52895
2008,2,"28","053","1",8742,289,1119,119881,661550
2008,2,"28","053","2",4371,252,1038,97534,603352
2008,2,"28","053","3",382,37,81,26101,58759
2008,2,"28","055","1",72,0,9,0,5167
2008,2,"28","055","2",36,0,6,0,3486
2008,2,"28","055","3",4,0,3,0,1537
2008,2,"28","057","1",20192,933,532,200891,112924
2008,2,"28","057","2",10096,846,487,181978,103432
2008,2,"28","057","3",585,87,45,18963,9535
2008,2,"28","059","1",124922,2235,8008,1511732,5008121
2008,2,"28","059","2",62461,1870,7279,1252316,4506692
2008,2,"28","059","3",4411,365,729,265936,512283
2008,2,"28","061","1",15208,168,1368,63798,1004294
2008,2,"28","061","2",7604,166,1311,63190,970008
2008,2,"28","061","3",150,2,57,711,25070
2008,2,"28","063","1",5276,82,601,35013,525020
2008,2,"28","063","2",2638,81,579,35274,506296
2008,2,"28","063","3",54,1,22,56,18488
2008,2,"28","065","1",7146,164,313,53972,175591
2008,2,"28","065","2",3573,162,296,53576,167158
2008,2,"28","065","3",45,2,17,461,6367
2008,2,"28","067","1",58316,1401,2528,788043,1460225
2008,2,"28","067","2",29158,1122,2227,591086,1265381
2008,2,"28","067","3",2588,279,301,206796,208074
2008,2,"28","069","1",8142,68,2695,31171,760411
2008,2,"28","069","2",4071,68,2627,32002,744253
2008,2,"28","069","3",110,0,68,0,16233
2008,2,"28","071","1",45782,867,3467,184419,773007
2008,2,"28","071","2",22891,770,3231,163209,720233
2008,2,"28","071","3",1521,97,236,21442,52520
2008,2,"28","073","1",46632,608,2120,196646,1247712
2008,2,"28","073","2",23316,523,1816,161649,1059150
2008,2,"28","073","3",1791,85,304,46679,205449
2008,2,"28","075","1",73794,2449,3705,1652657,2381561
2008,2,"28","075","2",36897,2010,3046,1337264,1941004
2008,2,"28","075","3",3614,439,659,322151,441614
2008,2,"28","077","1",12458,331,1071,132184,745966
2008,2,"28","077","2",6229,322,1035,128306,726004
2008,2,"28","077","3",154,9,36,3930,17074
2008,2,"28","079","1",17978,525,629,214014,378956
2008,2,"28","079","2",8989,443,543,171658,323494
2008,2,"28","079","3",622,82,86,48068,62520
2008,2,"28","081","1",68218,1883,2519,405316,511963
2008,2,"28","081","2",34109,1423,2138,305143,428383
2008,2,"28","081","3",3560,460,381,101233,85271
2008,2,"28","083","1",29178,1327,2083,267619,459360
2008,2,"28","083","2",14589,1047,1644,207565,362585
2008,2,"28","083","3",1773,280,439,61896,99560
2008,2,"28","085","1",33502,655,2058,441783,1413729
2008,2,"28","085","2",16751,500,1885,330969,1286466
2008,2,"28","085","3",1328,155,173,113135,135715
2008,2,"28","087","1",53158,2056,1551,1145872,984486
2008,2,"28","087","2",26579,1735,1162,944953,735679
2008,2,"28","087","3",2863,321,389,219490,238347
2008,2,"28","089","1",75236,402,2344,216825,1302308
2008,2,"28","089","2",37618,288,1621,140913,892011
2008,2,"28","089","3",3601,114,723,69202,463022
2008,2,"28","091","1",23480,326,1685,200739,1058663
2008,2,"28","091","2",11740,241,1444,144417,912113
2008,2,"28","091","3",983,85,241,54583,163383
2008,2,"28","093","1",29730,459,1297,104452,276156
2008,2,"28","093","2",14865,423,1149,96112,244536
2008,2,"28","093","3",791,36,148,8344,31393
2008,2,"28","095","1",37342,1180,2351,382971,820688
2008,2,"28","095","2",18671,1030,2123,321014,736699
2008,2,"28","095","3",1507,150,228,63879,89042
2008,2,"28","097","1",11076,514,375,130244,129828
2008,2,"28","097","2",5538,449,343,116115,123026
2008,2,"28","097","3",419,65,32,15009,6559
2008,2,"28","099","1",21514,340,1167,201051,737995
2008,2,"28","099","2",10757,243,982,140280,616685
2008,2,"28","099","3",1034,97,185,64331,132949
2008,2,"28","101","1",22644,881,993,302897,738213
2008,2,"28","101","2",11322,793,895,257271,662470
2008,2,"28","101","3",633,88,98,56505,78092
2008,2,"28","103","1",8798,234,731,125670,603591
2008,2,"28","103","2",4399,197,689,98224,572909
2008,2,"28","103","3",316,37,42,31840,31784
2008,2,"28","105","1",43498,944,1313,422384,566347
2008,2,"28","105","2",21749,818,1204,354704,507923
2008,2,"28","105","3",1292,126,109,76533,73872
2008,2,"28","107","1",27270,548,1495,113787,312075
2008,2,"28","107","2",13635,435,1267,89922,263287
2008,2,"28","107","3",1266,113,228,23128,50266
2008,2,"28","109","1",47912,414,2887,189535,1861653
2008,2,"28","109","2",23956,303,2587,132414,1668845
2008,2,"28","109","3",1670,111,300,64239,190775
2008,2,"28","111","1",8030,215,467,72929,305153
2008,2,"28","111","2",4015,208,414,71204,268676
2008,2,"28","111","3",116,7,53,2228,47357
2008,2,"28","113","1",37488,799,2847,445164,1928745
2008,2,"28","113","2",18744,655,2627,356819,1776793
2008,2,"28","113","3",1621,144,220,87972,153602
2008,2,"28","115","1",25302,842,1026,169019,218888
2008,2,"28","115","2",12651,721,912,143978,193546
2008,2,"28","115","3",881,121,114,25813,25902
