"msa","year","price_rng","value"
"520",2000,35,4.3
"520",2000,45,6.1
"520",2000,55,6.7
"520",2000,65,8.8
"520",2000,75,8.6
"520",2000,85,8
"520",2000,95,7.3
"520",2000,110,10.7
"520",2000,130,9
"520",2000,150,5.7
"520",2000,170,5.5
"520",2000,190,3.8
"520",2000,225,5.3
"520",2000,275,2.2
"520",2000,350,2.1
"520",2000,450,0.5
"520",2000,550,0.5
"530",2000,15,4.4
"530",2000,35,5.7
"530",2000,45,6.4
"530",2000,55,7.2
"530",2000,65,9.4
"530",2000,75,11.8
"530",2000,85,12.2
"530",2000,95,9.4
"530",2000,110,11.5
"530",2000,130,7.1
"530",2000,150,3.8
"530",2000,170,4.1
"530",2000,190,2.3
"530",2000,225,2.4
"530",2000,275,1.4
"530",2000,350,1
"530",2000,450,0
"530",2000,550,0
"540",2000,15,NA
"540",2000,35,NA
"540",2000,45,NA
"540",2000,55,NA
"540",2000,65,NA
"540",2000,75,NA
"540",2000,85,NA
"540",2000,95,NA
"540",2000,110,NA
"540",2000,130,NA
"540",2000,150,NA
"540",2000,170,NA
"540",2000,190,NA
"540",2000,225,NA
"540",2000,275,NA
"540",2000,350,NA
"540",2000,450,NA
"540",2000,550,NA
"550",2000,15,9.7
"550",2000,35,8.4
"550",2000,45,10.2
"550",2000,55,11.6
"550",2000,65,9.7
"550",2000,75,9
"550",2000,85,8.4
"550",2000,95,6.9
"550",2000,110,8.5
"550",2000,130,5.1
"550",2000,150,4.6
"550",2000,170,2.5
"550",2000,190,1.4
"550",2000,225,1.8
"550",2000,275,1.1
"550",2000,350,0.9
"550",2000,450,0
"550",2000,550,0.1
"800",2000,15,2.6
"800",2000,35,2.4
"800",2000,45,3.5
"800",2000,55,5
"800",2000,65,6.7
"800",2000,75,7.7
"800",2000,85,8.3
"800",2000,95,7
"800",2000,110,11.1
"800",2000,130,10.1
"800",2000,150,7.6
"800",2000,170,5.9
"800",2000,190,4.2
"800",2000,225,6.4
"800",2000,275,3.9
"800",2000,350,3.7
"800",2000,450,1.5
"800",2000,550,2.2
"110",2001,15,12.5
"110",2001,35,8
"110",2001,45,9.1
"110",2001,55,9.4
"110",2001,65,9.7
"110",2001,75,9.9
"110",2001,85,10.7
"110",2001,95,6.5
"110",2001,110,7.8
"110",2001,130,5.7
"110",2001,150,3.6
"110",2001,170,2.4
"110",2001,190,1.4
"110",2001,225,1.6
"110",2001,275,0.7
"110",2001,350,0.5
"110",2001,450,0.2
"110",2001,550,0.1
"120",2001,15,5.7
"120",2001,35,3.6
"120",2001,45,7
"120",2001,55,8.2
"120",2001,65,9
"120",2001,75,7.4
"120",2001,85,8.7
"120",2001,95,7.3
"120",2001,110,11.8
"120",2001,130,9.3
"120",2001,150,6.3
"120",2001,170,4.8
"120",2001,190,2.9
"120",2001,225,3.8
"120",2001,275,1.9
"120",2001,350,1.5
"120",2001,450,0.4
"120",2001,550,0.4
"130",2001,15,0.3
"130",2001,35,0.8
"130",2001,45,1.3
"130",2001,55,2.6
"130",2001,65,4.3
"130",2001,75,6.5
"130",2001,85,11.9
"130",2001,95,12.2
"130",2001,110,16.6
"130",2001,130,12.3
"130",2001,150,9.7
"130",2001,170,7.2
"130",2001,190,4.9
"130",2001,225,4.6
"130",2001,275,2
"130",2001,350,1.9
"130",2001,450,0.4
"130",2001,550,0.4
"140",2001,15,0.3
"140",2001,35,0.4
"140",2001,45,0.6
"140",2001,55,0.9
"140",2001,65,1.3
"140",2001,75,1.8
"140",2001,85,3.2
"140",2001,95,4.5
"140",2001,110,14.6
"140",2001,130,16.2
"140",2001,150,11.7
"140",2001,170,9.4
"140",2001,190,6.4
"140",2001,225,10.2
"140",2001,275,6.5
"140",2001,350,6.2
"140",2001,450,2.2
"140",2001,550,3.6
"145",2001,15,2.1
"145",2001,35,2
"145",2001,45,2.5
"145",2001,55,3.1
"145",2001,65,4.1
"145",2001,75,4.7
"145",2001,85,7.4
"145",2001,95,9.6
"145",2001,110,13.6
"145",2001,130,13.8
"145",2001,150,9.4
"145",2001,170,7.2
"145",2001,190,5
"145",2001,225,7.5
"145",2001,275,3.7
"145",2001,350,2.6
"145",2001,450,0.9
"145",2001,550,0.9
"150",2001,15,6.5
"150",2001,35,4.1
"150",2001,45,5
"150",2001,55,7.1
"150",2001,65,10.1
"150",2001,75,9.5
"150",2001,85,10.1
"150",2001,95,6.8
"150",2001,110,10.6
"150",2001,130,8.7
"150",2001,150,6.2
"150",2001,170,3.8
"150",2001,190,2.3
"150",2001,225,4.4
"150",2001,275,2.4
"150",2001,350,1.2
"150",2001,450,0.8
"150",2001,550,0.4
"160",2001,15,4.1
"160",2001,35,3.7
"160",2001,45,6
"160",2001,55,8.4
"160",2001,65,9.6
"160",2001,75,10.4
"160",2001,85,11.1
"160",2001,95,6.9
"160",2001,110,8.3
"160",2001,130,10.2
"160",2001,150,6.7
"160",2001,170,4.5
"160",2001,190,1.9
"160",2001,225,3.9
"160",2001,275,2.7
"160",2001,350,0.9
"160",2001,450,0.4
"160",2001,550,0.2
"170",2001,15,4.9
"170",2001,35,6.3
"170",2001,45,8.8
"170",2001,55,11.4
"170",2001,65,11.2
"170",2001,75,8.6
"170",2001,85,7.6
"170",2001,95,6.9
"170",2001,110,8.4
"170",2001,130,8
"170",2001,150,3.9
"170",2001,170,3.7
"170",2001,190,2.5
"170",2001,225,4.3
"170",2001,275,0.8
"170",2001,350,1.8
"170",2001,450,0.4
"170",2001,550,0.4
"180",2001,15,1.6
"180",2001,35,1.4
"180",2001,45,2.5
"180",2001,55,4.1
"180",2001,65,5.1
"180",2001,75,6.4
"180",2001,85,8.7
"180",2001,95,6.8
"180",2001,110,15.9
"180",2001,130,14.4
"180",2001,150,8.4
"180",2001,170,7.3
"180",2001,190,5.8
"180",2001,225,5.5
"180",2001,275,3
"180",2001,350,2.2
"180",2001,450,0.5
"180",2001,550,0.3
"186",2001,15,0.1
"186",2001,35,0.2
"186",2001,45,0.3
"186",2001,55,0.4
"186",2001,65,0.8
"186",2001,75,0.8
"186",2001,85,1.4
"186",2001,95,2.1
"186",2001,110,6.6
"186",2001,130,13
"186",2001,150,16.2
"186",2001,170,13.6
"186",2001,190,9.3
"186",2001,225,15.2
"186",2001,275,7.7
"186",2001,350,6.8
"186",2001,450,2.3
"186",2001,550,3.1
"190",2001,15,4
"190",2001,35,3.9
"190",2001,45,5.6
"190",2001,55,7.4
"190",2001,65,8.6
"190",2001,75,10.2
"190",2001,85,11.2
"190",2001,95,8.1
"190",2001,110,11
"190",2001,130,9.1
"190",2001,150,5.4
"190",2001,170,4.1
"190",2001,190,2.6
"190",2001,225,4.8
"190",2001,275,2.2
"190",2001,350,1.4
"190",2001,450,0.2
"190",2001,550,0.2
"200",2001,15,1.2
"200",2001,35,1.1
"200",2001,45,1.4
"200",2001,55,2.1
"200",2001,65,3.2
"200",2001,75,4.4
"200",2001,85,5.5
"200",2001,95,6.3
"200",2001,110,12
"200",2001,130,12
"200",2001,150,10.8
"200",2001,170,8.7
"200",2001,190,6.1
"200",2001,225,9.7
"200",2001,275,5.6
"200",2001,350,5.1
"200",2001,450,1.9
"200",2001,550,3
"212",2001,15,0.1
"212",2001,35,0.2
"212",2001,45,0.3
"212",2001,55,0.8
"212",2001,65,1
"212",2001,75,2
"212",2001,85,4
"212",2001,95,6
"212",2001,110,12.9
"212",2001,130,15.5
"212",2001,150,13.4
"212",2001,170,9.7
"212",2001,190,7.2
"212",2001,225,12.6
"212",2001,275,6.6
"212",2001,350,5.2
"212",2001,450,1.5
"212",2001,550,1.1
"220",2001,15,0.9
"220",2001,35,1.6
"220",2001,45,4.4
"220",2001,55,8.5
"220",2001,65,15.3
"220",2001,75,11.5
"220",2001,85,11.1
"220",2001,95,7.8
"220",2001,110,11.6
"220",2001,130,9.4
"220",2001,150,5.2
"220",2001,170,3.7
"220",2001,190,2.6
"220",2001,225,3
"220",2001,275,1.5
"220",2001,350,1.4
"220",2001,450,0.3
"220",2001,550,0.2
"230",2001,15,0.2
"230",2001,35,0.3
"230",2001,45,0.4
"230",2001,55,1.1
"230",2001,65,2
"230",2001,75,5.2
"230",2001,85,8
"230",2001,95,7
"230",2001,110,10.8
"230",2001,130,12.7
"230",2001,150,11.4
"230",2001,170,8.7
"230",2001,190,6.7
"230",2001,225,10.6
"230",2001,275,6.4
"230",2001,350,5.1
"230",2001,450,1.7
"230",2001,550,1.7
"240",2001,15,4.5
"240",2001,35,3.5
"240",2001,45,5
"240",2001,55,6.7
"240",2001,65,8.3
"240",2001,75,10.6
"240",2001,85,10.9
"240",2001,95,8.3
"240",2001,110,11.4
"240",2001,130,9.6
"240",2001,150,5.9
"240",2001,170,4.2
"240",2001,190,2.9
"240",2001,225,3.7
"240",2001,275,1.9
"240",2001,350,1.3
"240",2001,450,0.7
"240",2001,550,0.7
"250",2001,15,NA
"250",2001,35,NA
"250",2001,45,NA
"250",2001,55,NA
"250",2001,65,NA
"250",2001,75,NA
"250",2001,85,NA
"250",2001,95,NA
"250",2001,110,NA
"250",2001,130,NA
"250",2001,150,NA
"250",2001,170,NA
"250",2001,190,NA
"250",2001,225,NA
"250",2001,275,NA
"250",2001,350,NA
"250",2001,450,NA
"250",2001,550,NA
"260",2001,15,0.4
"260",2001,35,0.7
"260",2001,45,1
"260",2001,55,1.3
"260",2001,65,4.1
"260",2001,75,9.3
"260",2001,85,12.1
"260",2001,95,16.5
"260",2001,110,26.7
"260",2001,130,12.5
"260",2001,150,5.8
"260",2001,170,4.1
"260",2001,190,1.6
"260",2001,225,2.2
"260",2001,275,1
"260",2001,350,0.6
"260",2001,450,0.2
"260",2001,550,0.1
"270",2001,15,10.8
"270",2001,35,5.7
"270",2001,45,9.8
"270",2001,55,8.1
"270",2001,65,10.5
"270",2001,75,9.8
"270",2001,85,9.5
"270",2001,95,5.7
"270",2001,110,8.4
"270",2001,130,5.4
"270",2001,150,7.1
"270",2001,170,4.1
"270",2001,190,0.3
"270",2001,225,2.7
"270",2001,275,0.3
"270",2001,350,0
"270",2001,450,0
"270",2001,550,1
"280",2001,15,1.8
"280",2001,35,1.8
"280",2001,45,2.3
"280",2001,55,3
"280",2001,65,4.5
"280",2001,75,7.1
"280",2001,85,9.4
"280",2001,95,7.9
"280",2001,110,11.4
"280",2001,130,11.1
"280",2001,150,8.4
"280",2001,170,6.4
"280",2001,190,4.4
"280",2001,225,7.2
"280",2001,275,4.7
"280",2001,350,4.3
"280",2001,450,1.8
"280",2001,550,2.7
"292",2001,15,0.2
"292",2001,35,0.5
"292",2001,45,1.7
"292",2001,55,2.1
"292",2001,65,3.4
"292",2001,75,5.4
"292",2001,85,11.7
"292",2001,95,15.1
"292",2001,110,24.9
"292",2001,130,10.1
"292",2001,150,5
"292",2001,170,4.3
"292",2001,190,2.3
"292",2001,225,4.3
"292",2001,275,2.5
"292",2001,350,3.8
"292",2001,450,1.4
"292",2001,550,1.2
"300",2001,15,3.4
"300",2001,35,3.5
"300",2001,45,7.1
"300",2001,55,9.5
"300",2001,65,14.8
"300",2001,75,18
"300",2001,85,11.6
"300",2001,95,6.8
"300",2001,110,8.7
"300",2001,130,6.7
"300",2001,150,4.2
"300",2001,170,2
"300",2001,190,1.4
"300",2001,225,1.5
"300",2001,275,0.6
"300",2001,350,0.1
"300",2001,450,0
"300",2001,550,0
"315",2001,15,NA
"315",2001,35,NA
"315",2001,45,NA
"315",2001,55,NA
"315",2001,65,NA
"315",2001,75,NA
"315",2001,85,NA
"315",2001,95,NA
"315",2001,110,NA
"315",2001,130,NA
"315",2001,150,NA
"315",2001,170,NA
"315",2001,190,NA
"315",2001,225,NA
"315",2001,275,NA
"315",2001,350,NA
"315",2001,450,NA
"315",2001,550,NA
"320",2001,15,5.9
"320",2001,35,4.6
"320",2001,45,6.4
"320",2001,55,9.8
"320",2001,65,9.9
"320",2001,75,10.2
"320",2001,85,10.4
"320",2001,95,6.3
"320",2001,110,8.5
"320",2001,130,8.5
"320",2001,150,6
"320",2001,170,3.6
"320",2001,190,2.8
"320",2001,225,3.5
"320",2001,275,1.9
"320",2001,350,0.8
"320",2001,450,0.4
"320",2001,550,0.4
"330",2001,15,3.2
"330",2001,35,3.6
"330",2001,45,6.8
"330",2001,55,9.6
"330",2001,65,11.3
"330",2001,75,10.9
"330",2001,85,11.7
"330",2001,95,8.1
"330",2001,110,8.4
"330",2001,130,7.8
"330",2001,150,5.2
"330",2001,170,3.3
"330",2001,190,2.5
"330",2001,225,3.6
"330",2001,275,2.1
"330",2001,350,1.2
"330",2001,450,0.4
"330",2001,550,0.4
"340",2001,15,6.6
"340",2001,35,5
"340",2001,45,6.6
"340",2001,55,8.7
"340",2001,65,9.3
"340",2001,75,10.6
"340",2001,85,10.4
"340",2001,95,5.6
"340",2001,110,10.6
"340",2001,130,8.9
"340",2001,150,5.2
"340",2001,170,3.3
"340",2001,190,1.7
"340",2001,225,2.9
"340",2001,275,1.5
"340",2001,350,1.5
"340",2001,450,1.2
"340",2001,550,0.4
"350",2001,15,5.8
"350",2001,35,6
"350",2001,45,7.1
"350",2001,55,7.2
"350",2001,65,9.1
"350",2001,75,10
"350",2001,85,11.8
"350",2001,95,7.2
"350",2001,110,8.7
"350",2001,130,8.2
"350",2001,150,4
"350",2001,170,3
"350",2001,190,3
"350",2001,225,5
"350",2001,275,2.2
"350",2001,350,0.5
"350",2001,450,0.7
"350",2001,550,0.3
"355",2001,15,NA
"355",2001,35,NA
"355",2001,45,NA
"355",2001,55,NA
"355",2001,65,NA
"355",2001,75,NA
"355",2001,85,NA
"355",2001,95,NA
"355",2001,110,NA
"355",2001,130,NA
"355",2001,150,NA
"355",2001,170,NA
"355",2001,190,NA
"355",2001,225,NA
"355",2001,275,NA
"355",2001,350,NA
"355",2001,450,NA
"355",2001,550,NA
"360",2001,15,1.5
"360",2001,35,1.5
"360",2001,45,2.1
"360",2001,55,2.9
"360",2001,65,3.3
"360",2001,75,4.8
"360",2001,85,5.4
"360",2001,95,6.6
"360",2001,110,11.5
"360",2001,130,12.9
"360",2001,150,9.6
"360",2001,170,7.2
"360",2001,190,5.4
"360",2001,225,8.1
"360",2001,275,6.1
"360",2001,350,6.5
"360",2001,450,2.2
"360",2001,550,2.4
"370",2001,15,5.8
"370",2001,35,5.8
"370",2001,45,5.5
"370",2001,55,4.8
"370",2001,65,9.1
"370",2001,75,12.3
"370",2001,85,12.6
"370",2001,95,7.8
"370",2001,110,8.8
"370",2001,130,8.8
"370",2001,150,6.5
"370",2001,170,3.5
"370",2001,190,2.8
"370",2001,225,1.8
"370",2001,275,1.3
"370",2001,350,0.8
"370",2001,450,1.8
"370",2001,550,0.3
"390",2001,15,0.1
"390",2001,35,0.4
"390",2001,45,0.7
"390",2001,55,1.3
"390",2001,65,2.5
"390",2001,75,4.6
"390",2001,85,6.3
"390",2001,95,6.3
"390",2001,110,12.7
"390",2001,130,12.5
"390",2001,150,10.7
"390",2001,170,8.4
"390",2001,190,6.3
"390",2001,225,8.3
"390",2001,275,5.7
"390",2001,350,7.3
"390",2001,450,2.8
"390",2001,550,3
"395",2001,15,NA
"395",2001,35,NA
"395",2001,45,NA
"395",2001,55,NA
"395",2001,65,NA
"395",2001,75,NA
"395",2001,85,NA
"395",2001,95,NA
"395",2001,110,NA
"395",2001,130,NA
"395",2001,150,NA
"395",2001,170,NA
"395",2001,190,NA
"395",2001,225,NA
"395",2001,275,NA
"395",2001,350,NA
"395",2001,450,NA
"395",2001,550,NA
"410",2001,15,NA
"410",2001,35,NA
"410",2001,45,NA
"410",2001,55,NA
"410",2001,65,NA
"410",2001,75,NA
"410",2001,85,NA
"410",2001,95,NA
"410",2001,110,NA
"410",2001,130,NA
"410",2001,150,NA
"410",2001,170,NA
"410",2001,190,NA
"410",2001,225,NA
"410",2001,275,NA
"410",2001,350,NA
"410",2001,450,NA
"410",2001,550,NA
"420",2001,15,10.1
"420",2001,35,8.3
"420",2001,45,8.5
"420",2001,55,11.3
"420",2001,65,11.3
"420",2001,75,9.7
"420",2001,85,8.1
"420",2001,95,4.8
"420",2001,110,9.2
"420",2001,130,7.8
"420",2001,150,3.2
"420",2001,170,1.4
"420",2001,190,1.8
"420",2001,225,3
"420",2001,275,0.5
"420",2001,350,0.7
"420",2001,450,0
"420",2001,550,0.2
"440",2001,15,12.6
"440",2001,35,5.4
"440",2001,45,10.5
"440",2001,55,9.3
"440",2001,65,12.9
"440",2001,75,7.6
"440",2001,85,7.9
"440",2001,95,4.5
"440",2001,110,8.5
"440",2001,130,7.8
"440",2001,150,4.1
"440",2001,170,3.2
"440",2001,190,1.8
"440",2001,225,2.8
"440",2001,275,0.6
"440",2001,350,0.1
"440",2001,450,0.1
"440",2001,550,0
"450",2001,15,5.5
"450",2001,35,7
"450",2001,45,8.4
"450",2001,55,9.9
"450",2001,65,11
"450",2001,75,10.5
"450",2001,85,8.6
"450",2001,95,9
"450",2001,110,11
"450",2001,130,7.1
"450",2001,150,3.6
"450",2001,170,2.9
"450",2001,190,1.7
"450",2001,225,2.2
"450",2001,275,0.9
"450",2001,350,0.4
"450",2001,450,0.2
"450",2001,550,0.1
"460",2001,15,2.5
"460",2001,35,2.7
"460",2001,45,4
"460",2001,55,6.9
"460",2001,65,8.6
"460",2001,75,9.1
"460",2001,85,9.7
"460",2001,95,7.1
"460",2001,110,11
"460",2001,130,10.3
"460",2001,150,6.9
"460",2001,170,5.3
"460",2001,190,3.6
"460",2001,225,4.9
"460",2001,275,2.8
"460",2001,350,2.5
"460",2001,450,1
"460",2001,550,1
"475",2001,15,NA
"475",2001,35,NA
"475",2001,45,NA
"475",2001,55,NA
"475",2001,65,NA
"475",2001,75,NA
"475",2001,85,NA
"475",2001,95,NA
"475",2001,110,NA
"475",2001,130,NA
"475",2001,150,NA
"475",2001,170,NA
"475",2001,190,NA
"475",2001,225,NA
"475",2001,275,NA
"475",2001,350,NA
"475",2001,450,NA
"475",2001,550,NA
"480",2001,15,10.2
"480",2001,35,5.9
"480",2001,45,7.3
"480",2001,55,7.2
"480",2001,65,8.6
"480",2001,75,8.7
"480",2001,85,7.4
"480",2001,95,6.5
"480",2001,110,10.1
"480",2001,130,11
"480",2001,150,5.9
"480",2001,170,3.3
"480",2001,190,2.6
"480",2001,225,3
"480",2001,275,0.9
"480",2001,350,0.8
"480",2001,450,0.4
"480",2001,550,0.4
"490",2001,15,3.5
"490",2001,35,2.9
"490",2001,45,4.8
"490",2001,55,7
"490",2001,65,10.8
"490",2001,75,10.3
"490",2001,85,12.3
"490",2001,95,6.3
"490",2001,110,9.6
"490",2001,130,9.5
"490",2001,150,6.8
"490",2001,170,4.2
"490",2001,190,2.3
"490",2001,225,5.4
"490",2001,275,2.2
"490",2001,350,1.5
"490",2001,450,0.5
"490",2001,550,0.4
"500",2001,15,NA
"500",2001,35,NA
"500",2001,45,NA
"500",2001,55,NA
"500",2001,65,NA
"500",2001,75,NA
"500",2001,85,NA
"500",2001,95,NA
"500",2001,110,NA
"500",2001,130,NA
"500",2001,150,NA
"500",2001,170,NA
"500",2001,190,NA
"500",2001,225,NA
"500",2001,275,NA
"500",2001,350,NA
"500",2001,450,NA
"500",2001,550,NA
"520",2001,15,3.8
"520",2001,35,2.8
"520",2001,45,5.5
"520",2001,55,5.4
"520",2001,65,7.1
"520",2001,75,8.6
"520",2001,85,8.3
"520",2001,95,7.3
"520",2001,110,12
"520",2001,130,10.4
"520",2001,150,7.2
"520",2001,170,5.5
"520",2001,190,3.7
"520",2001,225,5.3
"520",2001,275,3.2
"520",2001,350,2.6
"520",2001,450,0.9
"520",2001,550,0.5
"530",2001,15,3.7
"530",2001,35,4.6
"530",2001,45,6.1
"530",2001,55,5.6
"530",2001,65,11.2
"530",2001,75,13.1
"530",2001,85,11.1
"530",2001,95,9.4
"530",2001,110,9.6
"530",2001,130,7.9
"530",2001,150,6.6
"530",2001,170,4.5
"530",2001,190,2.2
"530",2001,225,2.2
"530",2001,275,1.4
"530",2001,350,0.4
"530",2001,450,0.4
"530",2001,550,0
"540",2001,15,NA
"540",2001,35,NA
"540",2001,45,NA
"540",2001,55,NA
"540",2001,65,NA
"540",2001,75,NA
"540",2001,85,NA
"540",2001,95,NA
"540",2001,110,NA
"540",2001,130,NA
"540",2001,150,NA
"540",2001,170,NA
"540",2001,190,NA
"540",2001,225,NA
"540",2001,275,NA
"540",2001,350,NA
"540",2001,450,NA
"540",2001,550,NA
"550",2001,15,7.7
"550",2001,35,8
"550",2001,45,9.1
"550",2001,55,9.4
"550",2001,65,11.6
"550",2001,75,9.9
"550",2001,85,10
"550",2001,95,6.5
"550",2001,110,10.4
"550",2001,130,6.5
"550",2001,150,3.4
"550",2001,170,2
"550",2001,190,1.3
"550",2001,225,1.7
"550",2001,275,1.1
"550",2001,350,0.8
"550",2001,450,0.3
"550",2001,550,0.2
"800",2001,15,2.3
"800",2001,35,2.1
"800",2001,45,2.9
"800",2001,55,4
"800",2001,65,5.5
"800",2001,75,6.8
"800",2001,85,8
"800",2001,95,7
"800",2001,110,11.7
"800",2001,130,11.3
"800",2001,150,8.6
"800",2001,170,6.6
"800",2001,190,4.6
"800",2001,225,7
"800",2001,275,4.2
"800",2001,350,3.8
"800",2001,450,1.5
"800",2001,550,2.1
"110",2002,15,16.6
"110",2002,35,7.5
"110",2002,45,9.6
"110",2002,55,8.1
"110",2002,65,8.3
"110",2002,75,9.2
"110",2002,85,9.6
"110",2002,95,5.5
"110",2002,110,8.9
"110",2002,130,5.9
"110",2002,150,4.2
"110",2002,170,2.4
"110",2002,190,1.2
"110",2002,225,1.6
"110",2002,275,0.8
"110",2002,350,0.3
"110",2002,450,0.2
"110",2002,550,0.1
"120",2002,15,5.5
"120",2002,35,4.8
"120",2002,45,6.5
"120",2002,55,8
"120",2002,65,7.8
"120",2002,75,8
"120",2002,85,8.4
"120",2002,95,7.1
"120",2002,110,11.3
"120",2002,130,8.9
"120",2002,150,7.6
"120",2002,170,4.7
"120",2002,190,3.2
"120",2002,225,4.4
"120",2002,275,1.6
"120",2002,350,1.2
"120",2002,450,0.4
"120",2002,550,0.6
"130",2002,15,0.2
"130",2002,35,0.7
"130",2002,45,1.5
"130",2002,55,2.1
"130",2002,65,3.7
"130",2002,75,5.7
"130",2002,85,10.2
"130",2002,95,11.6
"130",2002,110,18.7
"130",2002,130,14.1
"130",2002,150,9.8
"130",2002,170,7.2
"130",2002,190,5.3
"130",2002,225,5
"130",2002,275,1.9
"130",2002,350,1.5
"130",2002,450,0.6
"130",2002,550,0.3
"140",2002,15,0.3
"140",2002,35,0.3
"140",2002,45,0.6
"140",2002,55,0.9
"140",2002,65,1.2
"140",2002,75,1.6
"140",2002,85,2.5
"140",2002,95,3.9
"140",2002,110,13.3
"140",2002,130,16.5
"140",2002,150,12.5
"140",2002,170,9.4
"140",2002,190,6.6
"140",2002,225,10.8
"140",2002,275,7.4
"140",2002,350,6.5
"140",2002,450,2.4
"140",2002,550,3.5
"145",2002,15,2.2
"145",2002,35,2
"145",2002,45,2.6
"145",2002,55,2.7
"145",2002,65,3.2
"145",2002,75,3.6
"145",2002,85,5.3
"145",2002,95,8
"145",2002,110,13.3
"145",2002,130,12.6
"145",2002,150,11.9
"145",2002,170,8.3
"145",2002,190,5.9
"145",2002,225,7.6
"145",2002,275,5.1
"145",2002,350,4.2
"145",2002,450,0.7
"145",2002,550,1
"150",2002,15,8.6
"150",2002,35,4.6
"150",2002,45,4.7
"150",2002,55,6.5
"150",2002,65,9.4
"150",2002,75,8.9
"150",2002,85,7
"150",2002,95,7.1
"150",2002,110,10.8
"150",2002,130,9.1
"150",2002,150,6.6
"150",2002,170,4.6
"150",2002,190,2.8
"150",2002,225,3.8
"150",2002,275,2.5
"150",2002,350,1.9
"150",2002,450,0.6
"150",2002,550,0.5
"160",2002,15,3.1
"160",2002,35,4
"160",2002,45,4.4
"160",2002,55,6.9
"160",2002,65,9
"160",2002,75,9.6
"160",2002,85,10.5
"160",2002,95,7.9
"160",2002,110,10.7
"160",2002,130,10.4
"160",2002,150,7
"160",2002,170,4.1
"160",2002,190,3.5
"160",2002,225,4.2
"160",2002,275,2
"160",2002,350,2.3
"160",2002,450,0.4
"160",2002,550,0.1
"170",2002,15,4.2
"170",2002,35,6.2
"170",2002,45,7.2
"170",2002,55,9.8
"170",2002,65,11
"170",2002,75,7.7
"170",2002,85,8.6
"170",2002,95,6.9
"170",2002,110,11
"170",2002,130,8.3
"170",2002,150,5
"170",2002,170,4.8
"170",2002,190,2.1
"170",2002,225,3.8
"170",2002,275,2.3
"170",2002,350,1.2
"170",2002,450,0.2
"170",2002,550,0
"180",2002,15,0.8
"180",2002,35,1.6
"180",2002,45,1.9
"180",2002,55,5.4
"180",2002,65,3.3
"180",2002,75,6.9
"180",2002,85,8.3
"180",2002,95,8.1
"180",2002,110,17.2
"180",2002,130,16.4
"180",2002,150,7.2
"180",2002,170,5.7
"180",2002,190,5.9
"180",2002,225,5.7
"180",2002,275,2.9
"180",2002,350,1.7
"180",2002,450,0.6
"180",2002,550,0.4
"186",2002,15,0.1
"186",2002,35,0.1
"186",2002,45,0.2
"186",2002,55,0.3
"186",2002,65,0.6
"186",2002,75,0.9
"186",2002,85,1.2
"186",2002,95,2.1
"186",2002,110,6
"186",2002,130,11.8
"186",2002,150,15
"186",2002,170,14.4
"186",2002,190,9.7
"186",2002,225,14.9
"186",2002,275,8.6
"186",2002,350,8.1
"186",2002,450,2.7
"186",2002,550,3.4
"190",2002,15,4.2
"190",2002,35,3.4
"190",2002,45,5.1
"190",2002,55,7
"190",2002,65,7.6
"190",2002,75,9.2
"190",2002,85,10.8
"190",2002,95,8.6
"190",2002,110,10.7
"190",2002,130,9.3
"190",2002,150,7.5
"190",2002,170,5
"190",2002,190,2.6
"190",2002,225,4.9
"190",2002,275,2.1
"190",2002,350,1.3
"190",2002,450,0.3
"190",2002,550,0.4
"200",2002,15,1.2
"200",2002,35,1.1
"200",2002,45,1.4
"200",2002,55,1.8
"200",2002,65,2.7
"200",2002,75,3.6
"200",2002,85,5
"200",2002,95,5.9
"200",2002,110,12.1
"200",2002,130,12.7
"200",2002,150,10.7
"200",2002,170,9.5
"200",2002,190,6.1
"200",2002,225,9.8
"200",2002,275,5.8
"200",2002,350,5.5
"200",2002,450,2
"200",2002,550,3.2
"212",2002,15,0.1
"212",2002,35,0.3
"212",2002,45,0.5
"212",2002,55,0.6
"212",2002,65,1
"212",2002,75,1.6
"212",2002,85,3.1
"212",2002,95,4.8
"212",2002,110,13.7
"212",2002,130,16.2
"212",2002,150,13.5
"212",2002,170,11.3
"212",2002,190,7.4
"212",2002,225,11.7
"212",2002,275,6
"212",2002,350,4.9
"212",2002,450,1.6
"212",2002,550,1.8
"220",2002,15,1
"220",2002,35,1.8
"220",2002,45,3.2
"220",2002,55,7.5
"220",2002,65,13.6
"220",2002,75,13.4
"220",2002,85,11.2
"220",2002,95,8.2
"220",2002,110,11.3
"220",2002,130,9
"220",2002,150,6
"220",2002,170,4.1
"220",2002,190,2.6
"220",2002,225,3.4
"220",2002,275,1.7
"220",2002,350,1.3
"220",2002,450,0.4
"220",2002,550,0.3
"230",2002,15,0.2
"230",2002,35,0.5
"230",2002,45,0.5
"230",2002,55,0.6
"230",2002,65,1.4
"230",2002,75,2.8
"230",2002,85,6.2
"230",2002,95,7.4
"230",2002,110,10.8
"230",2002,130,12.5
"230",2002,150,12.2
"230",2002,170,9.9
"230",2002,190,6.8
"230",2002,225,11.1
"230",2002,275,7
"230",2002,350,6.1
"230",2002,450,1.7
"230",2002,550,2.2
"240",2002,15,3.7
"240",2002,35,3.2
"240",2002,45,4.4
"240",2002,55,5.6
"240",2002,65,7.2
"240",2002,75,9.3
"240",2002,85,12
"240",2002,95,9
"240",2002,110,12.3
